date,PPH_Open,PPH_High,PPH_Low,PPH_Close,PPH_Volume,PPH_Dividends,PPH_Stock Splits
2000-02-01 00:00:00+00:00,45.9375,45.9375,45.0,23.064632415771484,1538400,0.0,
2000-02-02 00:00:00+00:00,45.875,46.15625,45.53125,23.04881477355957,312400,0.0,
2000-02-03 00:00:00+00:00,46.125,46.125,45.03125,23.12782859802246,305600,0.0,
2000-02-04 00:00:00+00:00,45.8125,45.84375,45.125,22.922334671020508,442800,0.0,
2000-02-07 00:00:00+00:00,45.46875,45.71875,45.09375,23.04881477355957,183600,0.0,
2000-02-08 00:00:00+00:00,46.0625,46.21875,45.6875,23.364953994750977,173800,0.0,
2000-02-09 00:00:00+00:00,46.0625,46.0625,44.78125,22.70101356506348,257200,0.0,
2000-02-10 00:00:00+00:00,44.5,44.5,43.4375,22.13192367553711,176800,0.0,
2000-02-11 00:00:00+00:00,43.4375,43.65625,42.1875,21.3951358795166,261000,0.045,
2000-02-14 00:00:00+00:00,42.1875,43.125,42.1875,21.838212966918945,144200,0.0,
2000-02-15 00:00:00+00:00,43.0,43.75,42.6875,22.05974769592285,160400,0.0,
2000-02-16 00:00:00+00:00,43.5,43.53125,42.78125,21.80655288696289,159200,0.0,
2000-02-17 00:00:00+00:00,43.25,43.5,42.34375,21.53753662109375,172200,0.0,
2000-02-18 00:00:00+00:00,42.5625,42.5625,41.0625,20.888729095458984,267800,0.0,
2000-02-22 00:00:00+00:00,41.5,42.15625,41.125,21.236888885498047,209000,0.0,
2000-02-23 00:00:00+00:00,42.15625,42.15625,41.15625,20.983678817749023,127400,0.0,
2000-02-24 00:00:00+00:00,41.375,41.46875,40.28125,20.603864669799805,293200,0.0,
2000-02-25 00:00:00+00:00,40.46875,40.625,39.3125,20.09747695922852,230600,0.0,
2000-02-28 00:00:00+00:00,39.6875,40.375,39.4375,20.303226470947266,203600,0.0,
2000-02-29 00:00:00+00:00,40.46875,40.875,40.03125,20.366504669189453,131000,0.0,
2000-03-01 00:00:00+00:00,40.3125,40.40625,39.1875,20.002553939819336,272800,0.0,
2000-03-02 00:00:00+00:00,39.125,39.96875,39.125,20.0341911315918,304400,0.0,
2000-03-03 00:00:00+00:00,39.53125,39.9375,39.25,19.892038345336918,333000,0.032,
2000-03-06 00:00:00+00:00,39.375,39.375,38.03125,19.321857452392575,356200,0.0,
2000-03-07 00:00:00+00:00,37.9375,37.9375,36.03125,18.324108123779297,585200,0.0,
2000-03-08 00:00:00+00:00,37.1875,39.21875,36.9375,19.575288772583008,848800,0.0,
2000-03-09 00:00:00+00:00,39.3125,41.1875,38.6875,20.85811424255371,766600,0.0,
2000-03-10 00:00:00+00:00,41.75,41.9375,40.3125,20.66807556152344,679800,0.0,
2000-03-13 00:00:00+00:00,39.375,40.46875,39.15625,20.018747329711918,246400,0.0,
2000-03-14 00:00:00+00:00,39.8125,39.8125,38.8125,19.765323638916016,299000,0.0,
2000-03-15 00:00:00+00:00,38.9375,41.71875,38.9375,21.01646423339844,578400,0.0,
2000-03-16 00:00:00+00:00,42.625,43.9375,42.3125,22.15680503845215,899600,0.0,
2000-03-17 00:00:00+00:00,43.8125,43.8125,42.375,21.50746154785156,230800,0.0,
2000-03-20 00:00:00+00:00,42.375,42.375,41.75,21.349096298217773,213000,0.0,
2000-03-21 00:00:00+00:00,42.625,43.375,42.25,21.98258209228516,332000,0.0,
2000-03-22 00:00:00+00:00,42.75,43.46875,42.40625,21.919506072998047,160600,0.0005,
2000-03-23 00:00:00+00:00,43.25,43.46875,42.78125,21.84029769897461,184600,0.0,
2000-03-24 00:00:00+00:00,42.125,42.8125,41.5,21.15926170349121,266000,0.0,
2000-03-27 00:00:00+00:00,41.71875,41.71875,41.03125,20.87420654296875,163400,0.0,
2000-03-28 00:00:00+00:00,41.125,41.96875,40.65625,21.080101013183597,126800,0.0,
2000-03-29 00:00:00+00:00,42.25,43.0,41.875,21.618576049804688,169200,0.0,
2000-03-30 00:00:00+00:00,42.625,43.375,42.5,21.555219650268555,153200,0.0,
2000-03-31 00:00:00+00:00,42.15625,43.5,42.0,21.63440322875977,190000,0.0,
2000-04-03 00:00:00+00:00,43.125,44.8125,43.125,22.711400985717773,280400,0.0,
2000-04-04 00:00:00+00:00,45.96875,46.5625,44.25,23.55079460144043,679200,0.0,
2000-04-05 00:00:00+00:00,45.5625,46.15625,45.3125,23.324262619018555,276800,0.022,
2000-04-06 00:00:00+00:00,45.375,45.84375,44.3125,22.693662643432617,336000,0.0065,
2000-04-07 00:00:00+00:00,44.75,45.4375,44.4375,22.67779922485352,185800,0.0,
2000-04-10 00:00:00+00:00,44.375,46.09375,44.375,23.08984375,284000,0.0,
2000-04-11 00:00:00+00:00,45.5625,46.84375,45.5625,23.70790672302246,644600,0.0,
2000-04-12 00:00:00+00:00,46.0,47.4375,46.0,23.429399490356445,926200,0.0135,
2000-04-13 00:00:00+00:00,45.625,46.875,45.625,23.52452850341797,182800,0.0,
2000-04-14 00:00:00+00:00,45.3125,46.1875,44.03125,22.7002010345459,391800,0.0,
2000-04-17 00:00:00+00:00,45.1875,45.75,44.59375,23.128223419189453,529400,0.0,
2000-04-18 00:00:00+00:00,45.53125,46.90625,45.5,23.63547706604004,165800,0.0,
2000-04-19 00:00:00+00:00,46.96875,48.125,45.0,23.80986785888672,737800,0.0,
2000-04-20 00:00:00+00:00,46.875,47.3125,46.53125,23.82570075988769,209400,0.0,
2000-04-24 00:00:00+00:00,46.8125,48.46875,46.8125,24.41924285888672,732000,0.0135,
2000-04-25 00:00:00+00:00,47.0625,48.3125,47.0625,24.514402389526367,489600,0.0,
2000-04-26 00:00:00+00:00,48.125,48.125,47.0,24.244829177856445,176000,0.0,
2000-04-27 00:00:00+00:00,46.8125,47.96875,46.8125,24.133811950683597,154800,0.0,
2000-04-28 00:00:00+00:00,47.0,47.125,46.28125,23.75325584411621,186600,0.0,
2000-05-01 00:00:00+00:00,46.4375,47.5,46.21875,23.62641143798828,97800,0.0,
2000-05-02 00:00:00+00:00,46.71875,47.5625,46.34375,23.880128860473636,142200,0.0,
2000-05-03 00:00:00+00:00,47.8125,47.8125,46.6875,23.83763885498047,133000,0.01,
2000-05-04 00:00:00+00:00,46.75,47.125,46.5,23.853513717651367,93800,0.0,
2000-05-05 00:00:00+00:00,46.9375,48.4375,46.71875,24.503755569458008,159400,0.0,
2000-05-08 00:00:00+00:00,48.53125,49.65625,48.53125,25.122264862060547,436000,0.0,
2000-05-09 00:00:00+00:00,49.5,49.53125,48.53125,24.91609764099121,149600,0.0,
2000-05-10 00:00:00+00:00,48.9375,48.9375,47.59375,24.503755569458008,325000,0.0,
2000-05-11 00:00:00+00:00,47.90625,47.96875,47.25,24.11374855041504,132800,0.013,
2000-05-12 00:00:00+00:00,47.15625,48.03125,46.8125,24.304088592529297,221400,0.0,
2000-05-15 00:00:00+00:00,48.0,48.96875,47.65625,24.843509674072266,131400,0.0,
2000-05-16 00:00:00+00:00,49.25,49.25,48.34375,24.827659606933597,169000,0.0,
2000-05-17 00:00:00+00:00,48.8125,49.21875,48.71875,24.795917510986328,87800,0.0,
2000-05-18 00:00:00+00:00,48.9375,49.5,48.90625,25.06558609008789,236400,0.0,
2000-05-19 00:00:00+00:00,49.0,49.96875,48.8125,25.298444747924805,207600,0.021,
2000-05-22 00:00:00+00:00,49.75,50.25,48.78125,25.07625770568848,247600,0.0,
2000-05-23 00:00:00+00:00,49.25,49.8125,49.0625,25.15561866760254,198800,0.0,
2000-05-24 00:00:00+00:00,49.5,50.4375,49.46875,25.489168167114254,212400,0.0005,
2000-05-25 00:00:00+00:00,50.125,50.46875,49.59375,25.616130828857425,86200,0.0,
2000-05-26 00:00:00+00:00,50.03125,50.34375,49.65625,25.39393424987793,61600,0.0,
2000-05-30 00:00:00+00:00,49.0,49.6875,48.78125,25.04479217529297,132800,0.0,
2000-05-31 00:00:00+00:00,49.25,49.96875,49.25,25.283382415771484,163400,0.032,
2000-06-01 00:00:00+00:00,48.28125,48.9375,47.75,25.04472923278809,1000800,1.545,
2000-06-02 00:00:00+00:00,47.8125,47.875,45.875,24.25797843933105,287600,0.0,
2000-06-05 00:00:00+00:00,45.9375,46.5,45.375,24.143251419067383,128000,0.0,
2000-06-06 00:00:00+00:00,45.75,46.75,45.5625,24.520248413085938,103000,0.0,
2000-06-07 00:00:00+00:00,46.625,47.375,46.53125,24.421899795532227,75000,0.0,
2000-06-08 00:00:00+00:00,46.625,46.8125,46.25,24.454662322998047,162200,0.0,
2000-06-09 00:00:00+00:00,46.5625,47.5625,46.5625,24.71692657470703,73200,0.0,
2000-06-12 00:00:00+00:00,47.75,47.75,46.78125,24.536624908447266,40000,0.0,
2000-06-13 00:00:00+00:00,47.125,48.6875,47.125,25.4381046295166,138200,0.0,
2000-06-14 00:00:00+00:00,48.78125,49.4375,48.78125,25.88065719604492,159200,0.0,
2000-06-15 00:00:00+00:00,49.125,49.90625,49.09375,25.913442611694336,82800,0.0,
2000-06-16 00:00:00+00:00,49.375,50.15625,49.3125,26.01178741455078,163400,0.0,
2000-06-19 00:00:00+00:00,49.71875,50.0,49.15625,26.093711853027344,79800,0.0,
2000-06-20 00:00:00+00:00,49.15625,49.46875,48.59375,25.585613250732425,145400,0.0,
2000-06-21 00:00:00+00:00,49.0625,49.9375,49.0625,26.07732582092285,101800,0.0,
2000-06-22 00:00:00+00:00,49.5,49.5,48.53125,25.63479423522949,175800,0.0,
2000-06-23 00:00:00+00:00,49.03125,49.34375,48.71875,25.716737747192383,89600,0.0,
2000-06-26 00:00:00+00:00,49.125,50.125,49.125,26.290416717529297,81600,0.0,
2000-06-27 00:00:00+00:00,49.5,50.84375,49.5,26.50348472595215,133200,0.0,
2000-06-28 00:00:00+00:00,50.90625,50.90625,50.15625,26.50374412536621,97600,0.0005,
2000-06-29 00:00:00+00:00,51.5625,52.03125,51.125,27.208541870117188,144800,0.0,
2000-06-30 00:00:00+00:00,51.6875,52.90625,51.1875,27.749439239501957,1072000,0.0,
2000-07-03 00:00:00+00:00,52.65625,52.65625,51.8125,27.50357437133789,43800,0.0,
2000-07-05 00:00:00+00:00,52.4375,53.3125,52.4375,27.95787048339844,55600,0.022,
2000-07-06 00:00:00+00:00,53.1875,53.1875,51.875,27.46593475341797,178800,0.0,
2000-07-07 00:00:00+00:00,51.8125,52.46875,51.75,27.154390335083008,295200,0.0,
2000-07-10 00:00:00+00:00,51.96875,53.0,51.96875,27.810283660888672,309000,0.0,
2000-07-11 00:00:00+00:00,52.96875,53.59375,52.65625,28.072633743286133,99000,0.0,
2000-07-12 00:00:00+00:00,53.46875,53.46875,52.1875,27.42365264892578,489800,0.0135,
2000-07-13 00:00:00+00:00,51.28125,51.46875,49.78125,26.30834007263184,621800,0.0,
2000-07-14 00:00:00+00:00,49.125,49.125,48.0625,25.55384826660156,657600,0.0,
2000-07-17 00:00:00+00:00,48.75,50.71875,48.6875,26.27555084228516,566000,0.0,
2000-07-18 00:00:00+00:00,50.03125,50.25,49.0,25.89857482910156,146600,0.0005,
2000-07-19 00:00:00+00:00,49.25,49.65625,48.3125,25.71811866760254,79800,0.0,
2000-07-20 00:00:00+00:00,49.0,49.0,47.90625,25.14407157897949,106000,0.0,
2000-07-21 00:00:00+00:00,47.90625,48.75,47.625,25.390113830566406,182200,0.0,
