date,LEA_Open,LEA_High,LEA_Low,LEA_Close,LEA_Volume,LEA_Dividends,LEA_Stock Splits
2009-11-09 00:00:00+00:00,25.25,29.725000381469727,25.25,23.23350524902344,2506000,0.0,
2009-11-10 00:00:00+00:00,28.125,28.5,27.6200008392334,23.522634506225582,3098800,0.0,
2009-11-11 00:00:00+00:00,28.7450008392334,30.30500030517578,28.475000381469727,24.885671615600582,1545000,0.0,
2009-11-12 00:00:00+00:00,32.0,32.5,31.43000030517578,26.31065559387207,3996800,0.0,
2009-11-13 00:00:00+00:00,32.0,33.0,32.0,26.84760284423828,3055400,0.0,
2009-11-16 00:00:00+00:00,32.875,33.71500015258789,32.5,27.66956329345703,2036000,0.0,
2009-11-17 00:00:00+00:00,33.70000076293945,34.20000076293945,33.0,27.59933853149414,2357200,0.0,
2009-11-18 00:00:00+00:00,33.5,33.625,32.650001525878906,27.15739631652832,1097000,0.0,
2009-11-19 00:00:00+00:00,33.0,33.125,31.559999465942383,26.228052139282227,2137800,0.0,
2009-11-20 00:00:00+00:00,31.875,32.400001525878906,31.5,26.33131217956543,2271600,0.0,
2009-11-23 00:00:00+00:00,32.71500015258789,33.060001373291016,31.9950008392334,26.43456649780273,1492800,0.0,
2009-11-24 00:00:00+00:00,33.45500183105469,33.45500183105469,31.850000381469727,26.31065559387207,541600,0.0,
2009-11-25 00:00:00+00:00,31.850000381469727,32.099998474121094,31.850000381469727,26.393266677856445,726200,0.0,
2009-11-27 00:00:00+00:00,31.2549991607666,32.05500030517578,31.25,26.228052139282227,231800,0.0,
2009-11-30 00:00:00+00:00,31.625,31.80500030517578,31.274999618530277,26.01739883422852,722800,0.0,
2009-12-01 00:00:00+00:00,31.575000762939453,31.940000534057617,31.34499931335449,26.06696128845215,1337600,0.0,
2009-12-02 00:00:00+00:00,31.5,32.25,31.125,26.02566146850586,1235000,0.0,
2009-12-03 00:00:00+00:00,31.549999237060547,31.625,31.28499984741211,25.992616653442383,669800,0.0,
2009-12-04 00:00:00+00:00,31.5,31.625,31.3799991607666,26.029794692993164,843200,0.0,
2009-12-07 00:00:00+00:00,31.875,31.875,31.40999984741211,25.95957565307617,451200,0.0,
2009-12-08 00:00:00+00:00,31.375,31.375,31.229999542236328,25.87283134460449,312600,0.0,
2009-12-09 00:00:00+00:00,31.375,31.44499969482422,31.07999992370605,25.938920974731445,370600,0.0,
2009-12-10 00:00:00+00:00,31.375,31.375,31.07999992370605,25.715883255004883,343000,0.0,
2009-12-11 00:00:00+00:00,31.024999618530277,31.614999771118164,31.0,25.976097106933597,940600,0.0,
2009-12-14 00:00:00+00:00,31.625,31.625,31.20499992370605,26.021530151367188,599400,0.0,
2009-12-15 00:00:00+00:00,31.434999465942383,32.59000015258789,31.434999465942383,26.897172927856445,2597400,0.0,
2009-12-16 00:00:00+00:00,32.96500015258789,33.400001525878906,32.38999938964844,27.26477813720703,1684000,0.0,
2009-12-17 00:00:00+00:00,33.099998474121094,33.73500061035156,32.814998626708984,27.781084060668945,1420000,0.0,
2009-12-18 00:00:00+00:00,33.564998626708984,34.25,33.54999923706055,28.280851364135746,2807800,0.0,
2009-12-21 00:00:00+00:00,34.02000045776367,34.82500076293945,34.0,28.21064567565918,670800,0.0,
2009-12-22 00:00:00+00:00,33.98500061035156,35.25,33.80500030517578,28.20237922668457,1973600,0.0,
2009-12-23 00:00:00+00:00,34.1349983215332,34.2599983215332,33.779998779296875,28.08673095703125,298200,0.0,
2009-12-24 00:00:00+00:00,34.0,34.13999938964844,33.93000030517578,28.066076278686523,78800,0.0,
2009-12-28 00:00:00+00:00,34.25,34.89500045776367,34.029998779296875,28.185863494873047,432800,0.0,
2009-12-29 00:00:00+00:00,34.29499816894531,34.29999923706055,33.94499969482422,28.326284408569336,419800,0.0,
2009-12-30 00:00:00+00:00,34.29999923706055,34.345001220703125,33.54499816894531,28.107385635375977,919800,0.0,
2009-12-31 00:00:00+00:00,34.02000045776367,34.06999969482422,33.744998931884766,27.93803596496582,543400,0.0,
2010-01-04 00:00:00+00:00,34.48500061035156,34.904998779296875,34.0,28.648460388183597,1381800,0.0,
2010-01-05 00:00:00+00:00,35.150001525878906,36.025001525878906,35.060001373291016,29.627376556396484,2722200,0.0,
2010-01-06 00:00:00+00:00,35.959999084472656,36.63999938964844,35.869998931884766,29.912363052368164,3282800,0.0,
2010-01-07 00:00:00+00:00,36.525001525878906,36.650001525878906,35.95000076293945,29.82562255859375,1432800,0.0,
2010-01-08 00:00:00+00:00,36.38999938964844,36.8650016784668,36.150001525878906,29.937150955200195,2938000,0.0,
2010-01-11 00:00:00+00:00,36.34999847412109,36.470001220703125,35.94499969482422,29.79258346557617,2689600,0.0,
2010-01-12 00:00:00+00:00,36.060001373291016,36.060001373291016,35.05500030517578,29.338247299194336,1422200,0.0,
2010-01-13 00:00:00+00:00,36.005001068115234,36.20000076293945,34.849998474121094,29.466283798217773,3206800,0.0,
2010-01-14 00:00:00+00:00,35.43000030517578,35.8849983215332,35.404998779296875,29.48693084716797,2043800,0.0,
2010-01-15 00:00:00+00:00,35.654998779296875,35.845001220703125,35.52000045776367,29.429119110107425,965200,0.0,
2010-01-19 00:00:00+00:00,35.849998474121094,35.849998474121094,35.45500183105469,29.32584381103516,1011000,0.0,
2010-01-20 00:00:00+00:00,35.724998474121094,35.724998474121094,35.11000061035156,29.34650421142578,662800,0.0,
2010-01-21 00:00:00+00:00,35.599998474121094,35.94499969482422,35.0,28.954116821289062,1077200,0.0,
2010-01-22 00:00:00+00:00,35.46500015258789,35.810001373291016,33.97999954223633,28.49976921081543,1638000,0.0,
2010-01-25 00:00:00+00:00,34.790000915527344,35.34000015258789,34.63999938964844,28.871509552001957,712200,0.0,
2010-01-26 00:00:00+00:00,34.55500030517578,35.18000030517578,34.55500030517578,28.912805557250977,1384000,0.0,
2010-01-27 00:00:00+00:00,35.20500183105469,35.20500183105469,33.7400016784668,28.52042961120605,1416200,0.0,
2010-01-28 00:00:00+00:00,34.58000183105469,34.775001525878906,34.125,28.549335479736328,1073800,0.0,
2010-01-29 00:00:00+00:00,34.82500076293945,34.9900016784668,34.064998626708984,28.41715812683105,1164000,0.0,
2010-02-01 00:00:00+00:00,34.69499969482422,35.07500076293945,34.404998779296875,28.962373733520508,1034800,0.0,
2010-02-02 00:00:00+00:00,35.29499816894531,35.529998779296875,34.904998779296875,29.30932235717773,1730200,0.0,
2010-02-03 00:00:00+00:00,35.375,37.07500076293945,35.375,30.53191947937012,3975400,0.0,
2010-02-04 00:00:00+00:00,36.85499954223633,36.85499954223633,35.54499816894531,29.41672134399414,2019600,0.0,
2010-02-05 00:00:00+00:00,36.07500076293945,36.69499969482422,33.51499938964844,28.355207443237305,5468200,0.0,
2010-02-08 00:00:00+00:00,34.63999938964844,35.13999938964844,34.345001220703125,28.99129676818848,1834000,0.0,
2010-02-09 00:00:00+00:00,35.279998779296875,35.595001220703125,35.11000061035156,29.321720123291016,1802000,0.0,
2010-02-10 00:00:00+00:00,35.59000015258789,35.94499969482422,35.119998931884766,29.11933135986328,543000,0.0,
2010-02-11 00:00:00+00:00,35.32500076293945,35.630001068115234,35.154998779296875,29.226716995239254,1140600,0.0,
2010-02-12 00:00:00+00:00,34.81999969482422,35.27000045776367,34.6150016784668,29.036718368530277,952800,0.0,
2010-02-16 00:00:00+00:00,35.314998626708984,35.849998474121094,35.005001068115234,29.50758934020996,714200,0.0,
2010-02-17 00:00:00+00:00,35.720001220703125,35.790000915527344,35.005001068115234,29.090421676635746,788000,0.0,
2010-02-18 00:00:00+00:00,35.21500015258789,35.310001373291016,34.8849983215332,28.941722869873047,468800,0.0,
