date,JJSF_Open,JJSF_High,JJSF_Low,JJSF_Close,JJSF_Volume,JJSF_Dividends,JJSF_Stock Splits
1986-02-04 00:00:00+00:00,0.0,4.5,4.3125,3.3559770584106445,802000,0.0,
1986-02-05 00:00:00+00:00,0.0,4.625,4.5625,3.5505292415618896,481600,0.0,
1986-02-06 00:00:00+00:00,0.0,4.5,4.375,3.404613256454468,264400,0.0,
1986-02-07 00:00:00+00:00,0.0,4.4375,4.3125,3.3559770584106445,77600,0.0,
1986-02-10 00:00:00+00:00,0.0,4.5,4.375,3.404613256454468,93600,0.0,
1986-02-11 00:00:00+00:00,0.0,4.375,4.3125,3.3559770584106445,158800,0.0,
1986-02-12 00:00:00+00:00,0.0,4.375,4.28125,3.3316574096679688,133600,0.0,
1986-02-13 00:00:00+00:00,0.0,4.3125,4.15625,3.234384059906006,112800,0.0,
1986-02-14 00:00:00+00:00,0.0,4.3125,4.1875,3.2587029933929443,94400,0.0,
1986-02-18 00:00:00+00:00,0.0,4.5,4.375,3.404613256454468,136400,0.0,
1986-02-19 00:00:00+00:00,0.0,4.5625,4.4375,3.453251838684082,239200,0.0,
1986-02-20 00:00:00+00:00,0.0,4.5625,4.4375,3.453251838684082,20800,0.0,
1986-02-21 00:00:00+00:00,0.0,4.5625,4.5,3.5018889904022217,167600,0.0,
1986-02-24 00:00:00+00:00,0.0,4.875,4.6875,3.647802591323853,61600,0.0,
1986-02-25 00:00:00+00:00,0.0,4.8125,4.625,3.599162340164185,30800,0.0,
1986-02-26 00:00:00+00:00,0.0,4.75,4.6875,3.647802591323853,28400,0.0,
1986-02-27 00:00:00+00:00,0.0,4.75,4.625,3.599162340164185,46800,0.0,
1986-02-28 00:00:00+00:00,0.0,4.75,4.625,3.599162340164185,5600,0.0,
1986-03-03 00:00:00+00:00,0.0,4.6875,4.5625,3.5505292415618896,37200,0.0,
1986-03-04 00:00:00+00:00,0.0,4.875,4.625,3.599162340164185,2800,0.0,
1986-03-05 00:00:00+00:00,0.0,4.75,4.5625,3.5505292415618896,37200,0.0,
1986-03-06 00:00:00+00:00,0.0,4.75,4.5625,3.5505292415618896,2000,0.0,
1986-03-07 00:00:00+00:00,0.0,4.75,4.5625,3.5505292415618896,11600,0.0,
1986-03-10 00:00:00+00:00,0.0,4.8125,4.5625,3.5505292415618896,26000,0.0,
1986-03-11 00:00:00+00:00,0.0,4.9375,4.75,3.696439266204834,20000,0.0,
1986-03-12 00:00:00+00:00,0.0,4.875,4.6875,3.647802591323853,36400,0.0,
1986-03-13 00:00:00+00:00,0.0,4.75,4.625,3.599162340164185,7600,0.0,
1986-03-14 00:00:00+00:00,0.0,4.875,4.6875,3.647802591323853,8000,0.0,
1986-03-17 00:00:00+00:00,0.0,4.75,4.5625,3.5505292415618896,22400,0.0,
1986-03-18 00:00:00+00:00,0.0,4.875,4.6875,3.647802591323853,18000,0.0,
1986-03-19 00:00:00+00:00,0.0,4.875,4.625,3.599162340164185,5600,0.0,
1986-03-20 00:00:00+00:00,0.0,5.25,5.0,3.890986680984497,28400,0.0,
1986-03-21 00:00:00+00:00,0.0,5.625,5.25,4.085537910461426,16800,0.0,
1986-03-24 00:00:00+00:00,0.0,5.125,4.75,3.696439266204834,15600,0.0,
1986-03-25 00:00:00+00:00,0.0,5.0,4.75,3.696439266204834,3600,0.0,
1986-03-26 00:00:00+00:00,0.0,5.125,4.625,3.599162340164185,24000,0.0,
1986-03-27 00:00:00+00:00,0.0,5.5,5.25,4.085537910461426,28400,0.0,
1986-03-31 00:00:00+00:00,0.0,5.5,5.125,3.988262414932251,26800,0.0,
1986-04-01 00:00:00+00:00,0.0,5.125,4.75,3.696439266204834,10800,0.0,
1986-04-02 00:00:00+00:00,0.0,5.25,4.875,3.7937123775482178,400,0.0,
1986-04-03 00:00:00+00:00,0.0,5.25,4.9375,3.842350006103516,800,0.0,
1986-04-04 00:00:00+00:00,0.0,5.25,5.0,3.890986680984497,3600,0.0,
1986-04-07 00:00:00+00:00,0.0,5.125,4.875,3.7937123775482178,2800,0.0,
1986-04-08 00:00:00+00:00,0.0,5.25,4.875,3.7937123775482178,10800,0.0,
1986-04-09 00:00:00+00:00,0.0,5.125,4.875,3.7937123775482178,1200,0.0,
1986-04-10 00:00:00+00:00,0.0,5.3125,5.0,3.890986680984497,6000,0.0,
1986-04-11 00:00:00+00:00,0.0,5.25,5.0,3.890986680984497,24400,0.0,
1986-04-14 00:00:00+00:00,0.0,5.25,4.875,3.7937123775482178,10800,0.0,
1986-04-15 00:00:00+00:00,0.0,5.25,4.875,3.7937123775482178,25200,0.0,
1986-04-16 00:00:00+00:00,0.0,5.375,5.0,3.890986680984497,14000,0.0,
1986-04-17 00:00:00+00:00,0.0,5.375,5.0625,3.9396252632141113,14000,0.0,
1986-04-18 00:00:00+00:00,0.0,5.375,5.0625,3.9396252632141113,5200,0.0,
1986-04-21 00:00:00+00:00,0.0,5.375,5.0,3.890986680984497,5600,0.0,
1986-04-22 00:00:00+00:00,0.0,5.625,5.125,3.988262414932251,8800,0.0,
1986-04-23 00:00:00+00:00,0.0,5.625,5.125,3.988262414932251,3200,0.0,
1986-04-24 00:00:00+00:00,0.0,5.625,5.1875,4.036902904510498,5600,0.0,
1986-04-25 00:00:00+00:00,0.0,6.0,5.5,4.280084609985352,27200,0.0,
1986-04-28 00:00:00+00:00,0.0,6.0,5.5,4.280084609985352,6400,0.0,
1986-04-29 00:00:00+00:00,0.0,5.875,5.5,4.280084609985352,9200,0.0,
1986-04-30 00:00:00+00:00,0.0,5.875,5.5,4.280084609985352,2400,0.0,
1986-05-01 00:00:00+00:00,0.0,5.875,5.5,4.280084609985352,8400,0.0,
1986-05-02 00:00:00+00:00,0.0,5.875,5.5,4.280084609985352,6800,0.0,
1986-05-05 00:00:00+00:00,0.0,6.0,5.625,4.3773603439331055,11200,0.0,
1986-05-06 00:00:00+00:00,0.0,6.0,5.5,4.280084609985352,6400,0.0,
1986-05-07 00:00:00+00:00,0.0,6.0,5.75,4.474635124206543,800,0.0,
1986-05-08 00:00:00+00:00,0.0,6.0,5.5,4.280084609985352,11200,0.0,
1986-05-09 00:00:00+00:00,0.0,6.0,5.5,4.280084609985352,800,0.0,
1986-05-12 00:00:00+00:00,0.0,6.125,6.0,4.669188022613525,20800,0.0,
1986-05-13 00:00:00+00:00,0.0,6.0,5.5,4.280084609985352,12400,0.0,
1986-05-14 00:00:00+00:00,0.0,6.0,5.5,4.280084609985352,18000,0.0,
1986-05-15 00:00:00+00:00,0.0,6.125,5.625,4.3773603439331055,5200,0.0,
1986-05-16 00:00:00+00:00,0.0,6.125,5.625,4.3773603439331055,2800,0.0,
1986-05-19 00:00:00+00:00,5.625,5.625,5.625,4.3773603439331055,0,0.0,
1986-05-20 00:00:00+00:00,0.0,5.5,5.5,4.280084609985352,2400,0.0,
1986-05-21 00:00:00+00:00,0.0,5.5,5.5,4.280084609985352,2400,0.0,
1986-05-22 00:00:00+00:00,0.0,6.25,5.625,4.3773603439331055,2400,0.0,
1986-05-23 00:00:00+00:00,0.0,6.0,5.5,4.474635124206543,2800,0.0,
1986-05-27 00:00:00+00:00,0.0,6.5,6.0,5.009647846221924,4800,0.0,
1986-05-28 00:00:00+00:00,0.0,7.0,6.5,5.447383403778076,27600,0.0,
1986-05-29 00:00:00+00:00,0.0,7.25,6.5,5.155559062957764,17200,0.0,
1986-05-30 00:00:00+00:00,0.0,8.0,6.625,6.225582122802734,43600,0.0,
1986-06-02 00:00:00+00:00,0.0,8.0,7.25,6.031030654907227,44000,0.0,
1986-06-03 00:00:00+00:00,0.0,8.25,7.5,5.836482524871826,32800,0.0,
1986-06-04 00:00:00+00:00,0.0,8.125,7.0,5.641934394836426,57200,0.0,
1986-06-05 00:00:00+00:00,0.0,7.25,6.5,5.641934394836426,47200,0.0,
1986-06-06 00:00:00+00:00,0.0,5.0,4.25,3.5018889904022217,34000,0.0,
1986-06-09 00:00:00+00:00,0.0,5.125,4.25,3.988262414932251,33200,0.0,
1986-06-10 00:00:00+00:00,0.0,5.375,4.5,3.696439266204834,153600,0.0,
1986-06-11 00:00:00+00:00,0.0,5.125,4.625,3.599162340164185,6800,0.0,
1986-06-12 00:00:00+00:00,0.0,5.25,4.5,3.599162340164185,61600,0.0,
1986-06-13 00:00:00+00:00,0.0,5.125,4.5,3.890986680984497,31200,0.0,
1986-06-16 00:00:00+00:00,0.0,5.0,4.5,3.696439266204834,102000,0.0,
1986-06-17 00:00:00+00:00,0.0,4.75,4.5,3.5018889904022217,14800,0.0,
1986-06-18 00:00:00+00:00,0.0,4.75,4.25,3.599162340164185,29600,0.0,
1986-06-19 00:00:00+00:00,0.0,4.625,4.25,3.599162340164185,8400,0.0,
1986-06-20 00:00:00+00:00,0.0,4.875,4.25,3.5018889904022217,8400,0.0,
1986-06-23 00:00:00+00:00,0.0,4.75,4.25,3.599162340164185,36400,0.0,
1986-06-24 00:00:00+00:00,0.0,4.75,4.5,3.599162340164185,6400,0.0,
1986-06-25 00:00:00+00:00,0.0,4.75,4.28125,3.599162340164185,22800,0.0,
1986-06-26 00:00:00+00:00,0.0,4.75,4.25,3.599162340164185,13200,0.0,
1986-06-27 00:00:00+00:00,0.0,4.625,4.5,3.5018889904022217,2800,0.0,
1986-06-30 00:00:00+00:00,0.0,4.75,4.25,3.5018889904022217,20000,0.0,
1986-07-01 00:00:00+00:00,0.0,4.5,4.0,3.307339906692505,10800,0.0,
1986-07-02 00:00:00+00:00,0.0,4.375,3.875,3.0155153274536133,37600,0.0,
1986-07-03 00:00:00+00:00,0.0,4.25,3.125,3.0155153274536133,74400,0.0,
1986-07-07 00:00:00+00:00,0.0,4.0,3.5,2.918241262435913,25200,0.0,
1986-07-08 00:00:00+00:00,0.0,3.875,3.375,2.6264162063598637,8400,0.0,
1986-07-09 00:00:00+00:00,0.0,3.875,3.25,2.6264162063598637,4000,0.0,
1986-07-10 00:00:00+00:00,0.0,3.875,3.75,3.0155153274536133,16800,0.0,
1986-07-11 00:00:00+00:00,0.0,4.0,3.5,2.723691701889038,25600,0.0,
1986-07-14 00:00:00+00:00,0.0,3.875,3.875,3.0155153274536133,400,0.0,
1986-07-15 00:00:00+00:00,0.0,3.875,3.25,2.723691701889038,17600,0.0,
1986-07-16 00:00:00+00:00,0.0,3.5625,3.5,2.723691701889038,4000,0.0,
1986-07-17 00:00:00+00:00,0.0,3.75,3.75,2.918241262435913,1200,0.0,
1986-07-18 00:00:00+00:00,3.75,3.75,3.75,2.918241262435913,0,0.0,
1986-07-21 00:00:00+00:00,0.0,3.6875,3.375,2.8696036338806152,2800,0.0,
1986-07-22 00:00:00+00:00,0.0,3.375,3.375,2.6264162063598637,400,0.0,
1986-07-23 00:00:00+00:00,3.375,3.375,3.375,2.6264162063598637,0,0.0,
1986-07-24 00:00:00+00:00,0.0,3.625,3.375,2.820967197418213,18000,0.0,
1986-07-25 00:00:00+00:00,0.0,3.625,3.125,2.723691701889038,1600,0.0,
1986-07-28 00:00:00+00:00,0.0,3.5,3.375,2.723691701889038,6800,0.0,
1986-07-29 00:00:00+00:00,0.0,3.1875,3.1875,2.48050594329834,2800,0.0,
1986-07-30 00:00:00+00:00,0.0,3.5,3.0,2.723691701889038,22000,0.0,
1986-07-31 00:00:00+00:00,0.0,2.8125,2.8125,2.1886801719665527,800,0.0,
1986-08-01 00:00:00+00:00,0.0,3.375,3.25,2.5291426181793213,1600,0.0,
1986-08-04 00:00:00+00:00,0.0,3.375,2.875,2.2373175621032715,8400,0.0,
1986-08-05 00:00:00+00:00,0.0,3.25,3.0625,2.431868553161621,5200,0.0,
1986-08-06 00:00:00+00:00,0.0,3.125,2.75,2.140042304992676,16400,0.0,
1986-08-07 00:00:00+00:00,0.0,2.875,2.75,2.2373175621032715,800,0.0,
1986-08-08 00:00:00+00:00,0.0,2.75,2.75,2.140042304992676,1200,0.0,
1986-08-11 00:00:00+00:00,0.0,2.8125,2.8125,2.1886801719665527,2800,0.0,
1986-08-12 00:00:00+00:00,0.0,2.875,2.625,2.140042304992676,13600,0.0,
1986-08-13 00:00:00+00:00,0.0,2.875,2.75,2.2373175621032715,23600,0.0,
1986-08-14 00:00:00+00:00,0.0,2.875,2.75,2.2373175621032715,6400,0.0,
1986-08-15 00:00:00+00:00,0.0,2.75,2.625,2.042768955230713,4800,0.0,
1986-08-18 00:00:00+00:00,0.0,2.875,2.25,2.042768955230713,18800,0.0,
1986-08-19 00:00:00+00:00,0.0,3.0,2.25,2.2373175621032715,21600,0.0,
1986-08-20 00:00:00+00:00,0.0,2.875,2.5,1.9454933404922483,3600,0.0,
1986-08-21 00:00:00+00:00,0.0,2.875,2.875,2.2373175621032715,800,0.0,
1986-08-22 00:00:00+00:00,0.0,2.875,2.5,1.9454933404922483,1200,0.0,
1986-08-25 00:00:00+00:00,0.0,2.875,2.75,2.2373175621032715,800,0.0,
1986-08-26 00:00:00+00:00,0.0,2.875,2.875,2.2373175621032715,6800,0.0,
1986-08-27 00:00:00+00:00,0.0,2.625,2.625,2.042768955230713,400,0.0,
1986-08-28 00:00:00+00:00,0.0,2.875,2.625,2.042768955230713,800,0.0,
1986-08-29 00:00:00+00:00,0.0,2.875,2.625,2.042768955230713,2000,0.0,
1986-09-02 00:00:00+00:00,0.0,2.875,2.75,2.2373175621032715,51200,0.0,
1986-09-03 00:00:00+00:00,0.0,2.9375,2.875,2.2859551906585693,14800,0.0,
1986-09-04 00:00:00+00:00,0.0,2.9375,2.78125,2.1643621921539307,4400,0.0,
1986-09-05 00:00:00+00:00,0.0,2.875,2.75,2.140042304992676,7600,0.0,
1986-09-08 00:00:00+00:00,0.0,2.875,2.75,2.2373175621032715,6400,0.0,
1986-09-09 00:00:00+00:00,0.0,2.875,2.75,2.140042304992676,10400,0.0,
1986-09-10 00:00:00+00:00,0.0,2.875,2.75,2.1886801719665527,20800,0.0,
1986-09-11 00:00:00+00:00,0.0,2.875,2.65625,2.067086696624756,19200,0.0,
1986-09-12 00:00:00+00:00,0.0,2.75,2.5,2.0914053916931152,11600,0.0,
1986-09-15 00:00:00+00:00,0.0,2.6875,2.5,2.042768955230713,130800,0.0,
1986-09-16 00:00:00+00:00,0.0,2.5,2.4375,1.9454933404922483,3600,0.0,
1986-09-17 00:00:00+00:00,0.0,2.375,2.375,1.848219633102417,400,0.0,
1986-09-18 00:00:00+00:00,0.0,2.5,2.375,1.9211750030517576,24400,0.0,
1986-09-19 00:00:00+00:00,0.0,2.5,2.375,1.9454933404922483,5600,0.0,
1986-09-22 00:00:00+00:00,0.0,2.5,2.5,1.9454933404922483,400,0.0,
1986-09-23 00:00:00+00:00,0.0,2.5,2.5,1.9454933404922483,22000,0.0,
1986-09-24 00:00:00+00:00,0.0,2.4375,2.3125,1.8968561887741089,32000,0.0,
1986-09-25 00:00:00+00:00,0.0,2.375,2.25,1.848219633102417,19200,0.0,
1986-09-26 00:00:00+00:00,0.0,2.375,2.3125,1.848219633102417,15600,0.0,
1986-09-29 00:00:00+00:00,0.0,2.375,2.375,1.848219633102417,400,0.0,
1986-09-30 00:00:00+00:00,0.0,2.1875,2.1875,1.702306628227234,400,0.0,
1986-10-01 00:00:00+00:00,0.0,2.375,2.1875,1.848219633102417,12000,0.0,
1986-10-02 00:00:00+00:00,0.0,2.375,2.1875,1.7509444952011108,10000,0.0,
1986-10-03 00:00:00+00:00,2.25,2.25,2.25,1.7509444952011108,0,0.0,
1986-10-06 00:00:00+00:00,0.0,2.375,2.25,1.8239012956619265,13200,0.0,
1986-10-07 00:00:00+00:00,0.0,2.28125,2.125,1.7509444952011108,21600,0.0,
1986-10-08 00:00:00+00:00,0.0,2.25,2.0625,1.6050329208374023,7600,0.0,
1986-10-09 00:00:00+00:00,0.0,2.1875,2.0625,1.702306628227234,5200,0.0,
1986-10-10 00:00:00+00:00,0.0,2.1875,2.0,1.5563955307006836,16400,0.0,
1986-10-13 00:00:00+00:00,0.0,2.09375,1.9375,1.5563955307006836,38400,0.0,
1986-10-14 00:00:00+00:00,0.0,2.125,1.875,1.5077576637268066,20000,0.0,
1986-10-15 00:00:00+00:00,0.0,2.0625,1.9375,1.6050329208374023,6400,0.0,
1986-10-16 00:00:00+00:00,0.0,2.0625,1.9375,1.6050329208374023,4000,0.0,
1986-10-17 00:00:00+00:00,0.0,2.0,1.8125,1.483439326286316,10400,0.0,
1986-10-20 00:00:00+00:00,0.0,1.9375,1.8125,1.5077576637268066,25200,0.0,
1986-10-21 00:00:00+00:00,0.0,2.1875,1.9375,1.6050329208374023,132400,0.0,
1986-10-22 00:00:00+00:00,0.0,2.125,1.9375,1.6050329208374023,92400,0.0,
1986-10-23 00:00:00+00:00,0.0,2.1875,2.0,1.702306628227234,3600,0.0,
1986-10-24 00:00:00+00:00,0.0,2.1875,2.0,1.702306628227234,19600,0.0,
1986-10-27 00:00:00+00:00,0.0,2.25,2.0625,1.7509444952011108,11600,0.0,
1986-10-28 00:00:00+00:00,0.0,2.25,2.0625,1.7509444952011108,19200,0.0,
