date,OC_Open,OC_High,OC_Low,OC_Close,OC_Volume,OC_Dividends,OC_Stock Splits
2006-11-01 00:00:00+00:00,28.299999237060547,28.649999618530277,27.600000381469727,23.4954833984375,178100,0.0,
2006-11-02 00:00:00+00:00,27.549999237060547,27.549999237060547,26.3799991607666,22.4569091796875,289400,0.0,
2006-11-03 00:00:00+00:00,26.200000762939453,26.399999618530277,25.96999931335449,22.116397857666016,195300,0.0,
2006-11-06 00:00:00+00:00,26.100000381469727,26.299999237060547,25.600000381469727,22.21855354309082,231900,0.0,
2006-11-07 00:00:00+00:00,25.950000762939453,27.5,25.90999984741211,23.154964447021484,179700,0.0,
2006-11-08 00:00:00+00:00,27.450000762939453,27.88999938964844,27.100000381469727,23.742355346679688,431700,0.0,
2006-11-09 00:00:00+00:00,28.75,29.0,28.25,24.26164054870605,635600,0.0,
2006-11-10 00:00:00+00:00,29.0,29.299999237060547,28.399999618530277,24.25312805175781,545400,0.0,
2006-11-13 00:00:00+00:00,28.5,28.71999931335449,28.26000022888184,24.06584358215332,486300,0.0,
2006-11-14 00:00:00+00:00,28.25,28.26000022888184,27.96999931335449,23.921125411987305,188000,0.0,
2006-11-15 00:00:00+00:00,28.100000381469727,28.25,28.01000022888184,24.04881477355957,317900,0.0,
2006-11-16 00:00:00+00:00,28.450000762939453,29.56999969482422,28.450000762939453,24.89158821105957,1090700,0.0,
2006-11-17 00:00:00+00:00,29.239999771118164,29.440000534057617,28.75,24.849021911621094,898700,0.0,
2006-11-20 00:00:00+00:00,29.15999984741211,29.75,29.15999984741211,25.11292266845703,375700,0.0,
2006-11-21 00:00:00+00:00,29.450000762939453,29.75,29.399999618530277,25.283178329467773,320100,0.0,
2006-11-22 00:00:00+00:00,29.950000762939453,30.299999237060547,29.950000762939453,25.640722274780277,307300,0.0,
2006-11-24 00:00:00+00:00,30.149999618530277,30.59000015258789,30.049999237060547,25.94717788696289,96300,0.0,
2006-11-27 00:00:00+00:00,30.479999542236328,30.479999542236328,29.399999618530277,25.325746536254883,566800,0.0,
2006-11-28 00:00:00+00:00,29.950000762939453,30.049999237060547,29.700000762939453,25.538572311401367,206400,0.0,
2006-11-29 00:00:00+00:00,30.149999618530277,30.350000381469727,30.0,25.75139045715332,366800,0.0,
2006-11-30 00:00:00+00:00,30.200000762939453,31.100000381469727,30.040000915527344,26.389862060546875,730600,0.0,
2006-12-01 00:00:00+00:00,31.399999618530277,31.46999931335449,30.8799991607666,26.60267448425293,447500,0.0,
2006-12-04 00:00:00+00:00,31.5,31.600000381469727,31.26000022888184,26.892108917236328,446000,0.0,
2006-12-05 00:00:00+00:00,31.84000015258789,31.850000381469727,31.399999618530277,26.943187713623047,508100,0.0,
2006-12-06 00:00:00+00:00,31.850000381469727,31.850000381469727,31.25,26.789953231811523,267400,0.0,
2006-12-07 00:00:00+00:00,31.100000381469727,31.3700008392334,30.3700008392334,26.08338737487793,298900,0.0,
2006-12-08 00:00:00+00:00,30.88999938964844,30.88999938964844,30.350000381469727,25.921646118164062,209000,0.0,
2006-12-11 00:00:00+00:00,31.0,31.0,30.57999992370605,26.03231430053711,167000,0.0,
2006-12-12 00:00:00+00:00,30.799999237060547,30.799999237060547,30.09000015258789,25.938671112060547,137500,0.0,
2006-12-13 00:00:00+00:00,31.0,31.0,30.3700008392334,25.87057113647461,179400,0.0,
2006-12-14 00:00:00+00:00,30.549999237060547,30.59000015258789,30.049999237060547,25.879077911376957,89200,0.0,
2006-12-15 00:00:00+00:00,30.5,30.5,29.850000381469727,25.53005027770996,150300,0.0,
2006-12-18 00:00:00+00:00,30.239999771118164,30.299999237060547,29.770000457763672,25.385332107543945,165400,0.0,
2006-12-19 00:00:00+00:00,29.76000022888184,29.940000534057617,29.049999237060547,25.19805145263672,115800,0.0,
2006-12-20 00:00:00+00:00,29.549999237060547,29.649999618530277,29.36000061035156,25.11292266845703,244600,0.0,
2006-12-21 00:00:00+00:00,29.399999618530277,29.56999969482422,29.299999237060547,25.07036399841309,105000,0.0,
2006-12-22 00:00:00+00:00,29.549999237060547,29.559999465942383,29.209999084472656,25.002260208129883,25900,0.0,
2006-12-26 00:00:00+00:00,29.31999969482422,29.540000915527344,29.299999237060547,25.12995338439941,34900,0.0,
2006-12-27 00:00:00+00:00,29.5,29.700000762939453,29.26000022888184,25.2746696472168,75400,0.0,
2006-12-28 00:00:00+00:00,29.649999618530277,30.0,29.399999618530277,25.513029098510746,113300,0.0,
2006-12-29 00:00:00+00:00,29.96999931335449,30.149999618530277,29.76000022888184,25.45343589782715,189300,0.0,
2007-01-03 00:00:00+00:00,30.0,30.440000534057617,29.09000015258789,24.76389503479004,232000,0.0,
2007-01-04 00:00:00+00:00,28.549999237060547,28.6200008392334,28.100000381469727,23.93815040588379,273100,0.0,
2007-01-05 00:00:00+00:00,28.1200008392334,28.149999618530277,27.0,23.25712203979492,507000,0.0,
2007-01-08 00:00:00+00:00,27.31999969482422,27.530000686645508,27.020000457763672,23.112401962280277,76300,0.0,
2007-01-09 00:00:00+00:00,27.100000381469727,27.399999618530277,26.799999237060547,22.984712600708008,258500,0.0,
2007-01-10 00:00:00+00:00,26.96999931335449,27.299999237060547,26.90999984741211,22.942142486572266,303100,0.0,
2007-01-11 00:00:00+00:00,26.959999084472656,27.3700008392334,26.959999084472656,23.078357696533203,208500,0.0,
2007-01-12 00:00:00+00:00,27.21999931335449,27.559999465942383,27.13999938964844,23.31671142578125,323900,0.0,
2007-01-16 00:00:00+00:00,27.450000762939453,27.799999237060547,27.38999938964844,23.410350799560547,327400,0.0,
2007-01-17 00:00:00+00:00,27.540000915527344,28.3700008392334,27.420000076293945,24.06584358215332,651100,0.0,
2007-01-18 00:00:00+00:00,28.270000457763672,28.450000762939453,28.049999237060547,24.11692237854004,122200,0.0,
2007-01-19 00:00:00+00:00,28.229999542236328,28.6200008392334,28.229999542236328,24.295690536499023,124600,0.0,
2007-01-22 00:00:00+00:00,28.690000534057617,28.75,28.420000076293945,24.32123374938965,298600,0.0,
2007-01-23 00:00:00+00:00,28.670000076293945,29.26000022888184,28.489999771118164,24.46594619750977,176500,0.0,
2007-01-24 00:00:00+00:00,28.989999771118164,29.049999237060547,28.799999237060547,24.678770065307617,204800,0.0,
2007-01-25 00:00:00+00:00,29.11000061035156,29.459999084472656,28.920000076293945,24.687280654907227,437800,0.0,
2007-01-26 00:00:00+00:00,29.200000762939453,29.459999084472656,28.6200008392334,24.81497383117676,317100,0.0,
2007-01-29 00:00:00+00:00,29.01000022888184,29.18000030517578,28.479999542236328,24.4318962097168,358200,0.0,
2007-01-30 00:00:00+00:00,28.899999618530277,28.899999618530277,28.3700008392334,24.26164054870605,98100,0.0,
2007-01-31 00:00:00+00:00,28.700000762939453,28.790000915527344,28.459999084472656,24.38081741333008,352200,0.0,
2007-02-01 00:00:00+00:00,28.950000762939453,29.01000022888184,28.649999618530277,24.4318962097168,393200,0.0,
