date,MCO_Open,MCO_High,MCO_Low,MCO_Close,MCO_Volume,MCO_Dividends,MCO_Stock Splits
1995-02-28 00:00:00+00:00,7.25,7.3125,7.1875,5.754148006439209,2920200,0.0,
1995-03-01 00:00:00+00:00,7.3125,7.4375,7.3125,5.852512359619141,8590400,0.0,
1995-03-02 00:00:00+00:00,7.4375,7.5,7.375,5.901691436767578,2482800,0.0,
1995-03-03 00:00:00+00:00,7.5,7.5625,7.4375,5.901691436767578,3257600,0.0,
1995-03-06 00:00:00+00:00,7.5,7.5,7.4375,5.852512359619141,1734000,0.0,
1995-03-07 00:00:00+00:00,7.4375,7.4375,7.25,5.852512359619141,1985600,0.0,
1995-03-08 00:00:00+00:00,7.4375,7.5,7.4375,5.852512359619141,882400,0.0,
1995-03-09 00:00:00+00:00,7.4375,7.4375,7.375,5.852512359619141,817000,0.0,
1995-03-10 00:00:00+00:00,7.4375,7.5,7.375,5.901691436767578,3922600,0.0,
1995-03-13 00:00:00+00:00,7.5,7.5625,7.4375,5.95087194442749,2940000,0.0,
1995-03-14 00:00:00+00:00,7.5625,7.625,7.5625,6.000053405761719,4782600,0.0,
1995-03-15 00:00:00+00:00,7.625,7.625,7.5,5.95087194442749,1994000,0.0,
1995-03-16 00:00:00+00:00,7.5625,7.5625,7.5,5.95087194442749,1515600,0.0,
1995-03-17 00:00:00+00:00,7.5625,7.5625,7.5,5.901691436767578,3842200,0.0,
1995-03-20 00:00:00+00:00,7.5,7.5625,7.5,5.95087194442749,979000,0.0,
1995-03-21 00:00:00+00:00,7.5625,7.5625,7.5,5.901691436767578,1926400,0.0,
1995-03-22 00:00:00+00:00,7.5,7.5,7.4375,5.901691436767578,1438200,0.0,
1995-03-23 00:00:00+00:00,7.5,7.5625,7.4375,5.95087194442749,3240000,0.0,
1995-03-24 00:00:00+00:00,7.5625,7.5625,7.5,5.901691436767578,2071400,0.0,
1995-03-27 00:00:00+00:00,7.5,7.5625,7.4375,5.852512359619141,1257800,0.0,
1995-03-28 00:00:00+00:00,7.4375,7.5,7.4375,5.852512359619141,1196600,0.0,
1995-03-29 00:00:00+00:00,7.4375,7.5,7.375,5.852512359619141,2455400,0.0,
1995-03-30 00:00:00+00:00,7.4375,7.5,7.4375,5.901691436767578,1952400,0.0,
1995-03-31 00:00:00+00:00,7.4375,7.4375,7.375,5.852512359619141,1996000,0.0,
1995-04-03 00:00:00+00:00,7.4375,7.5,7.4375,5.852512359619141,1124800,0.0,
1995-04-04 00:00:00+00:00,7.5,7.625,7.5,6.000053405761719,2177800,0.0,
1995-04-05 00:00:00+00:00,7.625,7.625,7.5,5.901691436767578,2121400,0.0,
1995-04-06 00:00:00+00:00,7.5,7.5625,7.5,5.901691436767578,1588200,0.0,
1995-04-07 00:00:00+00:00,7.5,7.625,7.5,6.000053405761719,1843200,0.0,
1995-04-10 00:00:00+00:00,7.625,7.625,7.5625,5.95087194442749,793000,0.0,
1995-04-11 00:00:00+00:00,7.5625,7.625,7.4375,5.901691436767578,2031400,0.0,
1995-04-12 00:00:00+00:00,7.5,7.5625,7.4375,5.901691436767578,1231800,0.0,
1995-04-13 00:00:00+00:00,7.5,7.5625,7.4375,5.852512359619141,1084600,0.0,
1995-04-17 00:00:00+00:00,7.4375,7.5625,7.375,5.852512359619141,1362200,0.0,
1995-04-18 00:00:00+00:00,7.4375,7.5625,7.375,5.803330898284912,1723400,0.0,
1995-04-19 00:00:00+00:00,7.375,7.4375,7.125,5.655786514282227,3671000,0.0,
1995-04-20 00:00:00+00:00,7.1875,7.25,7.1875,5.655786514282227,3837400,0.0,
1995-04-21 00:00:00+00:00,7.1875,7.375,7.1875,5.754148006439209,3236400,0.0,
1995-04-24 00:00:00+00:00,7.3125,7.4375,7.3125,5.852512359619141,1803800,0.0,
1995-04-25 00:00:00+00:00,7.375,7.375,7.3125,5.803330898284912,1702400,0.0,
1995-04-26 00:00:00+00:00,7.375,7.4375,7.3125,5.852512359619141,3831000,0.0,
1995-04-27 00:00:00+00:00,7.375,7.375,7.3125,5.803330898284912,2932200,0.0,
1995-04-28 00:00:00+00:00,7.375,7.375,7.3125,5.803330898284912,2072800,0.0,
1995-05-01 00:00:00+00:00,7.375,7.4375,7.3125,5.803330898284912,2258200,0.0,
1995-05-02 00:00:00+00:00,7.375,7.4375,7.3125,5.803330898284912,2088400,0.0,
1995-05-03 00:00:00+00:00,7.375,7.4375,7.375,5.852512359619141,1419200,0.0,
1995-05-04 00:00:00+00:00,7.4375,7.5,7.4375,5.901691436767578,2292000,0.0,
1995-05-05 00:00:00+00:00,7.5,7.5625,7.4375,5.901691436767578,1889800,0.0,
1995-05-08 00:00:00+00:00,7.5,7.625,7.5,6.000053405761719,2458200,0.0,
1995-05-09 00:00:00+00:00,7.625,7.6875,7.625,6.000053405761719,1856000,0.0,
1995-05-10 00:00:00+00:00,7.625,7.6875,7.625,6.049234390258789,1803000,0.0,
1995-05-11 00:00:00+00:00,7.6875,7.875,7.6875,6.14759635925293,2626400,0.0,
1995-05-12 00:00:00+00:00,7.8125,7.8125,7.75,6.14759635925293,1720600,0.0,
1995-05-15 00:00:00+00:00,7.6875,7.6875,7.625,6.000053405761719,1808000,0.0,
1995-05-16 00:00:00+00:00,7.625,7.6875,7.625,6.049234390258789,1727000,0.0,
1995-05-17 00:00:00+00:00,7.6875,7.6875,7.625,6.049234390258789,4402200,0.0,
1995-05-18 00:00:00+00:00,7.6875,7.6875,7.5625,5.95087194442749,2615200,0.0,
1995-05-19 00:00:00+00:00,7.5625,7.5625,7.5,5.95087194442749,2234200,0.0,
1995-05-22 00:00:00+00:00,7.5625,7.625,7.5625,5.95087194442749,2023600,0.0,
1995-05-23 00:00:00+00:00,7.625,7.6875,7.625,6.049234390258789,1925600,0.0,
1995-05-24 00:00:00+00:00,7.6875,7.6875,7.625,6.000053405761719,2088400,0.0,
1995-05-25 00:00:00+00:00,7.5625,7.5625,7.5,5.95087194442749,1848200,0.0,
1995-05-26 00:00:00+00:00,7.5625,7.5625,7.4375,5.901691436767578,2527800,0.0,
1995-05-30 00:00:00+00:00,7.5,7.5625,7.4375,5.901691436767578,3125800,0.0,
1995-05-31 00:00:00+00:00,7.5,7.5,7.4375,5.901691436767578,4049400,0.0,
1995-06-01 00:00:00+00:00,7.5,7.5625,7.5,5.901691436767578,2725000,0.0,
1995-06-02 00:00:00+00:00,7.5,7.5625,7.4375,5.852512359619141,2446800,0.0,
1995-06-05 00:00:00+00:00,7.4375,7.5,7.4375,5.901691436767578,2436400,0.0,
1995-06-06 00:00:00+00:00,7.5,7.5,7.4375,5.901691436767578,2003200,0.0,
1995-06-07 00:00:00+00:00,7.5,7.5,7.4375,5.901691436767578,1657200,0.0,
1995-06-08 00:00:00+00:00,7.5,7.5,7.4375,5.901691436767578,1802400,0.0,
1995-06-09 00:00:00+00:00,7.5,7.5,7.4375,5.852512359619141,1431800,0.0,
1995-06-12 00:00:00+00:00,7.4375,7.5625,7.4375,5.95087194442749,1671400,0.0,
1995-06-13 00:00:00+00:00,7.5625,7.625,7.5,5.95087194442749,2206000,0.0,
1995-06-14 00:00:00+00:00,7.5625,7.5625,7.4375,5.95087194442749,2990000,0.0,
1995-06-15 00:00:00+00:00,7.5625,7.6875,7.5625,6.000053405761719,1817200,0.0,
1995-06-16 00:00:00+00:00,7.625,7.625,7.5625,5.95087194442749,5215800,0.0,
1995-06-19 00:00:00+00:00,7.5625,7.625,7.5625,6.000053405761719,2878000,0.0,
1995-06-20 00:00:00+00:00,7.625,7.6875,7.625,6.000053405761719,5134000,0.0,
1995-06-21 00:00:00+00:00,7.625,7.625,7.5625,5.95087194442749,3855000,0.0,
1995-06-22 00:00:00+00:00,7.625,7.75,7.625,6.049234390258789,3325200,0.0,
1995-06-23 00:00:00+00:00,7.6875,7.6875,7.625,6.049234390258789,1763000,0.0,
1995-06-26 00:00:00+00:00,7.6875,7.75,7.4375,6.000053405761719,1836200,0.0,
1995-06-27 00:00:00+00:00,7.625,7.625,7.5625,5.95087194442749,3102000,0.0,
1995-06-28 00:00:00+00:00,7.5625,7.5625,7.4375,5.852512359619141,9012400,0.0,
1995-06-29 00:00:00+00:00,7.4375,7.5,7.375,5.852512359619141,2116600,0.0,
1995-06-30 00:00:00+00:00,7.4375,7.5,7.4375,5.852512359619141,1262800,0.0,
1995-07-03 00:00:00+00:00,7.4375,7.4375,7.375,5.852512359619141,773400,0.0,
1995-07-05 00:00:00+00:00,7.4375,7.4375,7.375,5.803330898284912,2362400,0.0,
1995-07-06 00:00:00+00:00,7.375,7.4375,7.375,5.852512359619141,2627200,0.0,
1995-07-07 00:00:00+00:00,7.4375,7.5,7.4375,5.901691436767578,4824800,0.0,
1995-07-10 00:00:00+00:00,7.5,7.5,7.4375,5.901691436767578,1996800,0.0,
1995-07-11 00:00:00+00:00,7.5,7.5,7.4375,5.852512359619141,2381400,0.0,
1995-07-12 00:00:00+00:00,7.4375,7.5625,7.4375,5.95087194442749,2475800,0.0,
1995-07-13 00:00:00+00:00,7.5625,7.5625,7.4375,5.852512359619141,3033000,0.0,
1995-07-14 00:00:00+00:00,7.4375,7.5,7.4375,5.901691436767578,2504600,0.0,
1995-07-17 00:00:00+00:00,7.5,7.5,7.4375,5.852512359619141,2429200,0.0,
1995-07-18 00:00:00+00:00,7.4375,7.5,7.375,5.803330898284912,3196400,0.0,
1995-07-19 00:00:00+00:00,7.375,7.4375,7.1875,5.754148006439209,4355800,0.0,
1995-07-20 00:00:00+00:00,7.3125,7.5625,7.25,5.901691436767578,3983200,0.0,
1995-07-21 00:00:00+00:00,7.5,7.625,7.4375,5.95087194442749,5070000,0.0,
1995-07-24 00:00:00+00:00,7.5625,7.75,7.5625,6.098412990570068,4729000,0.0,
1995-07-25 00:00:00+00:00,7.75,7.875,7.75,6.196776390075684,3836600,0.0,
1995-07-26 00:00:00+00:00,7.875,7.875,7.8125,6.196776390075684,2741200,0.0,
1995-07-27 00:00:00+00:00,7.875,8.0,7.8125,6.29513692855835,1847400,0.0,
1995-07-28 00:00:00+00:00,8.0,8.0,7.8125,6.245955944061279,1829800,0.0,
1995-07-31 00:00:00+00:00,7.9375,8.0,7.875,6.245955944061279,1581200,0.0,
1995-08-01 00:00:00+00:00,7.9375,8.0,7.875,6.245955944061279,1118400,0.0,
1995-08-02 00:00:00+00:00,7.9375,8.0,7.875,6.196776390075684,2110200,0.0,
1995-08-03 00:00:00+00:00,7.875,8.0625,7.875,6.344316482543945,1941800,0.0,
1995-08-04 00:00:00+00:00,8.0625,8.0625,7.9375,6.29513692855835,2227800,0.0,
1995-08-07 00:00:00+00:00,8.125,8.3125,8.125,6.393499374389648,3812000,0.0,
1995-08-08 00:00:00+00:00,8.125,8.1875,8.125,6.442680358886719,2995600,0.0,
1995-08-09 00:00:00+00:00,8.1875,8.1875,8.125,6.442680358886719,2625000,0.0,
1995-08-10 00:00:00+00:00,8.1875,8.25,8.125,6.442680358886719,4285200,0.0,
1995-08-11 00:00:00+00:00,8.1875,8.25,8.125,6.442680358886719,1350800,0.0,
1995-08-14 00:00:00+00:00,8.1875,8.25,8.125,6.491858959197998,1155000,0.0,
1995-08-15 00:00:00+00:00,8.25,8.25,8.125,6.442680358886719,1943200,0.0,
1995-08-16 00:00:00+00:00,8.1875,8.25,8.125,6.491858959197998,3196400,0.0,
1995-08-17 00:00:00+00:00,8.1875,8.1875,8.125,6.393499374389648,1905200,0.0,
1995-08-18 00:00:00+00:00,8.125,8.1875,8.125,6.393499374389648,1682000,0.0,
1995-08-21 00:00:00+00:00,8.1875,8.25,8.1875,6.491858959197998,1839000,0.0,
1995-08-22 00:00:00+00:00,8.25,8.25,8.1875,6.442680358886719,2399600,0.0,
1995-08-23 00:00:00+00:00,8.1875,8.25,8.125,6.393499374389648,1450800,0.0,
1995-08-24 00:00:00+00:00,8.125,8.25,8.125,6.442680358886719,2010200,0.0,
1995-08-25 00:00:00+00:00,8.1875,8.25,8.1875,6.442680358886719,1516400,0.0,
1995-08-28 00:00:00+00:00,8.1875,8.3125,8.1875,6.442680358886719,1791200,0.0,
1995-08-29 00:00:00+00:00,8.1875,8.25,8.1875,6.442680358886719,1484000,0.0,
1995-08-30 00:00:00+00:00,8.1875,8.1875,8.125,6.442680358886719,1507200,0.0,
1995-08-31 00:00:00+00:00,8.1875,8.1875,8.125,6.442680358886719,1637600,0.0,
1995-09-01 00:00:00+00:00,8.1875,8.25,8.125,6.442680358886719,1904600,0.0,
1995-09-05 00:00:00+00:00,8.1875,8.25,8.1875,6.442680358886719,1594600,0.0,
1995-09-06 00:00:00+00:00,8.1875,8.3125,8.1875,6.491858959197998,2549800,0.0,
1995-09-07 00:00:00+00:00,8.25,8.375,8.25,6.590219497680664,2535000,0.0,
1995-09-08 00:00:00+00:00,8.375,8.375,8.3125,6.541041374206543,2149000,0.0,
1995-09-11 00:00:00+00:00,8.3125,8.375,8.1875,6.491858959197998,1755800,0.0,
1995-09-12 00:00:00+00:00,8.25,8.3125,8.1875,6.491858959197998,2867400,0.0,
1995-09-13 00:00:00+00:00,8.25,8.3125,8.25,6.541041374206543,2536400,0.0,
1995-09-14 00:00:00+00:00,8.3125,8.3125,8.25,6.541041374206543,1873600,0.0,
1995-09-15 00:00:00+00:00,8.3125,8.3125,8.25,6.541041374206543,2579200,0.0,
1995-09-18 00:00:00+00:00,8.3125,8.3125,8.25,6.541041374206543,2303200,0.0,
1995-09-19 00:00:00+00:00,8.3125,8.3125,8.25,6.541041374206543,1596600,0.0,
1995-09-20 00:00:00+00:00,8.3125,8.3125,8.1875,6.491858959197998,2734200,0.0,
1995-09-21 00:00:00+00:00,8.25,8.3125,8.25,6.491858959197998,1655200,0.0,
1995-09-22 00:00:00+00:00,8.25,8.3125,8.25,6.491858959197998,1029600,0.0,
1995-09-25 00:00:00+00:00,8.25,8.3125,8.25,6.541041374206543,1358000,0.0,
1995-09-26 00:00:00+00:00,8.3125,8.3125,8.3125,6.541041374206543,1524800,0.0,
1995-09-27 00:00:00+00:00,8.3125,8.3125,8.1875,6.442680358886719,2976600,0.0,
1995-09-28 00:00:00+00:00,8.1875,8.25,8.125,6.393499374389648,1582600,0.0,
1995-09-29 00:00:00+00:00,8.125,8.1875,8.125,6.442680358886719,2118000,0.0,
1995-10-02 00:00:00+00:00,8.25,8.3125,8.25,6.541041374206543,2205200,0.0,
1995-10-03 00:00:00+00:00,8.3125,8.3125,8.25,6.541041374206543,1401600,0.0,
1995-10-04 00:00:00+00:00,8.3125,8.3125,8.3125,6.541041374206543,1941200,0.0,
1995-10-05 00:00:00+00:00,8.3125,8.375,8.1875,6.442680358886719,3645800,0.0,
1995-10-06 00:00:00+00:00,8.1875,8.3125,8.1875,6.491858959197998,1117800,0.0,
1995-10-09 00:00:00+00:00,8.25,8.3125,8.25,6.541041374206543,995800,0.0,
1995-10-10 00:00:00+00:00,8.3125,8.3125,8.1875,6.541041374206543,2345400,0.0,
1995-10-11 00:00:00+00:00,8.3125,8.375,8.3125,6.541041374206543,1706600,0.0,
1995-10-12 00:00:00+00:00,8.3125,8.375,8.3125,6.590219497680664,3333000,0.0,
1995-10-13 00:00:00+00:00,8.375,8.4375,8.25,6.541041374206543,2306000,0.0,
1995-10-16 00:00:00+00:00,8.3125,8.4375,8.3125,6.639400482177734,2242600,0.0,
1995-10-17 00:00:00+00:00,8.4375,8.4375,8.3125,6.590219497680664,3329400,0.0,
1995-10-18 00:00:00+00:00,8.375,8.375,8.0625,6.491858959197998,5051000,0.0,
1995-10-19 00:00:00+00:00,8.25,8.375,8.1875,6.541041374206543,2352600,0.0,
1995-10-20 00:00:00+00:00,8.3125,8.4375,8.3125,6.590219497680664,2175800,0.0,
1995-10-23 00:00:00+00:00,8.375,8.4375,8.375,6.590219497680664,2126400,0.0,
1995-10-24 00:00:00+00:00,8.375,8.5,8.375,6.590219497680664,4966400,0.0,
1995-10-25 00:00:00+00:00,8.4375,8.5,8.4375,6.688581943511963,3711200,0.0,
1995-10-26 00:00:00+00:00,8.5,8.5,8.25,6.688581943511963,2978600,0.0,
1995-10-27 00:00:00+00:00,8.5,8.5,8.375,6.639400482177734,1809400,0.0,
1995-10-30 00:00:00+00:00,8.4375,8.5625,8.4375,6.688581943511963,1524800,0.0,
1995-10-31 00:00:00+00:00,8.5,8.5625,8.4375,6.639400482177734,1510800,0.0,
1995-11-01 00:00:00+00:00,8.5,8.5625,8.5,6.688581943511963,1640400,0.0,
1995-11-02 00:00:00+00:00,8.5,8.625,8.5,6.737763404846191,1522800,0.0,
1995-11-03 00:00:00+00:00,8.5625,8.75,8.5625,6.885304927825928,2196200,0.0,
1995-11-06 00:00:00+00:00,8.75,8.8125,8.6875,6.885304927825928,2532200,0.0,
1995-11-07 00:00:00+00:00,8.75,8.875,8.75,6.983668804168701,3638600,0.0,
1995-11-08 00:00:00+00:00,8.875,8.9375,8.875,7.032848358154297,1899600,0.0,
1995-11-09 00:00:00+00:00,8.9375,9.0,8.9375,7.032848358154297,3095600,0.0,
1995-11-10 00:00:00+00:00,8.9375,8.9375,8.875,7.032848358154297,1234000,0.0,
1995-11-13 00:00:00+00:00,8.875,8.875,8.8125,6.934488773345947,1617200,0.0,
1995-11-14 00:00:00+00:00,8.8125,8.8125,8.625,6.836124897003174,1763600,0.0,
1995-11-15 00:00:00+00:00,8.6875,8.875,8.6875,6.983668804168701,1253600,0.0,
1995-11-16 00:00:00+00:00,8.875,8.875,8.8125,6.934488773345947,1785400,0.0,
1995-11-17 00:00:00+00:00,8.8125,8.8125,8.75,6.934488773345947,1634000,0.0,
1995-11-20 00:00:00+00:00,8.8125,8.8125,8.6875,6.885304927825928,1427600,0.0,
1995-11-21 00:00:00+00:00,8.6875,8.6875,8.625,6.836124897003174,2954000,0.0,
1995-11-22 00:00:00+00:00,8.6875,8.6875,8.625,6.786946296691895,1556600,0.0,
1995-11-24 00:00:00+00:00,8.625,8.6875,8.625,6.786946296691895,621800,0.0,
1995-11-27 00:00:00+00:00,8.625,8.625,8.5625,6.737763404846191,1710200,0.0,
1995-11-28 00:00:00+00:00,8.5625,8.8125,8.5625,6.934488773345947,1424800,0.0,
1995-11-29 00:00:00+00:00,8.8125,8.9375,8.8125,6.983668804168701,2313800,0.0,
1995-11-30 00:00:00+00:00,8.875,8.875,8.8125,6.934488773345947,1419200,0.0,
1995-12-01 00:00:00+00:00,8.8125,8.875,8.75,6.934488773345947,2598400,0.0,
1995-12-04 00:00:00+00:00,8.8125,8.8125,8.75,6.934488773345947,2140400,0.0,
1995-12-05 00:00:00+00:00,8.8125,8.8125,8.75,6.934488773345947,2062200,0.0,
1995-12-06 00:00:00+00:00,8.8125,8.8125,8.75,6.885304927825928,1612800,0.0,
1995-12-07 00:00:00+00:00,8.75,8.8125,8.6875,6.885304927825928,1384600,0.0,
1995-12-08 00:00:00+00:00,8.75,8.8125,8.6875,6.934488773345947,2562400,0.0,
1995-12-11 00:00:00+00:00,8.8125,8.9375,8.8125,7.032848358154297,1565800,0.0,
1995-12-12 00:00:00+00:00,8.9375,9.0625,8.9375,7.131208896636963,1586200,0.0,
1995-12-13 00:00:00+00:00,9.0625,9.25,9.0625,7.278755187988281,3019600,0.0,
1995-12-14 00:00:00+00:00,9.25,9.25,9.0625,7.229572296142578,2299600,0.0,
1995-12-15 00:00:00+00:00,9.1875,9.25,9.125,7.229572296142578,4094400,0.0,
1995-12-18 00:00:00+00:00,9.1875,9.1875,9.0,7.082030296325684,1808000,0.0,
1995-12-19 00:00:00+00:00,9.0,9.125,9.0,7.082030296325684,1864400,0.0,
1995-12-20 00:00:00+00:00,9.0,9.0625,8.875,6.983668804168701,1712200,0.0,
1995-12-21 00:00:00+00:00,8.9375,9.125,8.9375,7.131208896636963,2161600,0.0,
1995-12-22 00:00:00+00:00,9.0,9.0,8.9375,7.032848358154297,1089600,0.0,
1995-12-26 00:00:00+00:00,9.0,9.0,9.0,7.082030296325684,380200,0.0,
