date,WULF_Open,WULF_High,WULF_Low,WULF_Close,WULF_Volume,WULF_Dividends,WULF_Stock Splits
1994-04-05 00:00:00+00:00,1.2121210098266602,1.2121210098266602,1.2121210098266602,0.9197880625724792,1238,0.0,
1994-04-06 00:00:00+00:00,1.2121210098266602,1.2121210098266602,1.2121210098266602,0.9197880625724792,1238,0.0,
1994-04-07 00:00:00+00:00,1.2121210098266602,1.2121210098266602,1.2121210098266602,0.9197880625724792,0,0.0,
1994-04-08 00:00:00+00:00,1.3131309747695925,1.3131309747695925,1.3131309747695925,0.996436893939972,1733,0.0,
1994-04-11 00:00:00+00:00,1.3131309747695925,1.3131309747695925,1.3131309747695925,0.996436893939972,0,0.0,
1994-04-12 00:00:00+00:00,1.3131309747695925,1.3131309747695925,1.3131309747695925,0.996436893939972,0,0.0,
1994-04-13 00:00:00+00:00,1.3131309747695925,1.3131309747695925,1.3131309747695925,0.996436893939972,0,0.0,
1994-04-14 00:00:00+00:00,1.111111044883728,1.2121210098266602,1.111111044883728,0.9197880625724792,24503,0.0,
1994-04-15 00:00:00+00:00,1.2121210098266602,1.2121210098266602,1.2121210098266602,0.9197880625724792,0,0.0,
1994-04-18 00:00:00+00:00,1.2121210098266602,1.2121210098266602,1.2121210098266602,0.9197880625724792,0,0.0,
1994-04-19 00:00:00+00:00,1.2121210098266602,1.2121210098266602,1.2121210098266602,0.9197880625724792,0,0.0,
1994-04-20 00:00:00+00:00,1.2121210098266602,1.2121210098266602,1.2121210098266602,0.9197880625724792,0,0.0,
1994-04-21 00:00:00+00:00,1.2121210098266602,1.2121210098266602,1.2121210098266602,0.9197880625724792,0,0.0,
1994-04-22 00:00:00+00:00,1.111111044883728,1.111111044883728,1.111111044883728,0.843139111995697,9405,0.0,
1994-04-25 00:00:00+00:00,1.111111044883728,1.111111044883728,1.111111044883728,0.843139111995697,0,0.0,
1994-04-26 00:00:00+00:00,1.111111044883728,1.111111044883728,1.111111044883728,0.843139111995697,0,0.0,
1994-04-28 00:00:00+00:00,1.111111044883728,1.111111044883728,1.111111044883728,0.843139111995697,0,0.0,
