date,NKE_Open,NKE_High,NKE_Low,NKE_Close,NKE_Volume,NKE_Dividends,NKE_Stock Splits
1980-12-02 00:00:00+00:00,0.1796880066394806,0.1835940033197403,0.1796880066394806,0.1276872158050537,100710400,0.0,
1980-12-03 00:00:00+00:00,0.1777340024709701,0.1777340024709701,0.1757809966802597,0.1249108389019966,25177600,0.0,
1980-12-04 00:00:00+00:00,0.1816409975290298,0.1835940033197403,0.1816409975290298,0.1290750056505203,22694400,0.0,
1980-12-05 00:00:00+00:00,0.1757809966802597,0.1757809966802597,0.171875,0.1221352145075798,7590400,0.0,
1980-12-08 00:00:00+00:00,0.1640630066394806,0.1640630066394806,0.1621090024709701,0.1151955127716064,5414400,0.0,
1980-12-09 00:00:00+00:00,0.1621090024709701,0.1621090024709701,0.1582030057907104,0.1124199107289314,5824000,0.0,
1980-12-10 00:00:00+00:00,0.1542969942092895,0.1542969942092895,0.1484380066394806,0.1054807975888252,5875200,0.0,
1980-12-11 00:00:00+00:00,0.1445309966802597,0.1445309966802597,0.140625,0.0999288335442543,5440000,0.0,
1980-12-12 00:00:00+00:00,0.1464840024709701,0.1484380066394806,0.1464840024709701,0.1040923222899437,8153600,0.0,
1980-12-15 00:00:00+00:00,0.1523440033197403,0.1542969942092895,0.1523440033197403,0.1082565039396286,6643200,0.0,
1980-12-16 00:00:00+00:00,0.1523440033197403,0.1523440033197403,0.1484380066394806,0.1054807975888252,6630400,0.0,
1980-12-17 00:00:00+00:00,0.1464840024709701,0.1464840024709701,0.1425780057907104,0.1013167575001716,4672000,0.0,
1980-12-18 00:00:00+00:00,0.1464840024709701,0.1503909975290298,0.1464840024709701,0.1040923222899437,11251200,0.0,
1980-12-19 00:00:00+00:00,0.1523440033197403,0.1542969942092895,0.1523440033197403,0.1082565039396286,10035200,0.0,
1980-12-22 00:00:00+00:00,0.1523440033197403,0.15625,0.1523440033197403,0.1082565039396286,1856000,0.0,
1980-12-23 00:00:00+00:00,0.15625,0.1601559966802597,0.15625,0.1110320463776588,5696000,0.0,
1980-12-24 00:00:00+00:00,0.1621090024709701,0.1660159975290298,0.1621090024709701,0.1151955127716064,2444800,0.0,
1980-12-26 00:00:00+00:00,0.1640630066394806,0.1679690033197403,0.1640630066394806,0.1165840700268745,1459200,0.0,
1980-12-29 00:00:00+00:00,0.1640630066394806,0.1660159975290298,0.1621090024709701,0.1151955127716064,1740800,0.0,
1980-12-30 00:00:00+00:00,0.1660159975290298,0.1679690033197403,0.1660159975290298,0.1179718151688575,4364800,0.0,
1980-12-31 00:00:00+00:00,0.1660159975290298,0.1679690033197403,0.1640630066394806,0.1165840700268745,2918400,0.0,
1981-01-02 00:00:00+00:00,0.1679690033197403,0.171875,0.1679690033197403,0.1193596273660659,1574400,0.0,
1981-01-05 00:00:00+00:00,0.174805000424385,0.1777340024709701,0.174805000424385,0.1242174357175827,5824000,0.0,
1981-01-06 00:00:00+00:00,0.1757809966802597,0.1777340024709701,0.1757809966802597,0.1249108389019966,6950400,0.0,
1981-01-07 00:00:00+00:00,0.1679690033197403,0.1679690033197403,0.1660159975290298,0.1179718151688575,8806400,0.0,
1981-01-08 00:00:00+00:00,0.1640630066394806,0.1640630066394806,0.1621090024709701,0.1151955127716064,3302400,0.0,
