date,EMP_Open,EMP_High,EMP_Low,EMP_Close,EMP_Volume,EMP_Dividends,EMP_Stock Splits
2000-04-12 00:00:00+00:00,137.0,137.5,136.0,137.5,100.0,,
2000-04-13 00:00:00+00:00,128.3000030517578,131.0,128.3000030517578,131.0,200.0,,
2000-04-14 00:00:00+00:00,126.0,127.5,126.0,127.5,100.0,,
2000-04-17 00:00:00+00:00,114.0,124.9000015258789,114.0,124.9000015258789,900.0,,
2000-04-18 00:00:00+00:00,130.3000030517578,134.0,130.0,130.0,300.0,,
2000-04-19 00:00:00+00:00,137.6999969482422,137.6999969482422,136.0,136.5,500.0,,
2000-04-20 00:00:00+00:00,133.8000030517578,138.5,133.6999969482422,138.5,500.0,,
2000-04-24 00:00:00+00:00,138.5,138.5,138.5,138.5,0.0,,
2000-04-25 00:00:00+00:00,138.8000030517578,145.5,138.8000030517578,145.5,100.0,,
2000-04-26 00:00:00+00:00,144.0,150.0,145.1999969482422,150.0,500.0,,
2000-04-27 00:00:00+00:00,147.0,148.5,147.0,147.5,100.0,,
2000-04-28 00:00:00+00:00,155.0,155.0,154.5,155.0,100.0,,
2000-05-01 00:00:00+00:00,155.0,155.0,155.0,155.0,0.0,,
2000-05-02 00:00:00+00:00,156.5,157.8000030517578,156.0,157.8000030517578,100.0,,
2000-05-03 00:00:00+00:00,155.0,155.0,152.0,152.0,600.0,,
2000-05-04 00:00:00+00:00,153.0,153.3000030517578,153.0,153.3000030517578,36.0,,
2000-05-05 00:00:00+00:00,154.1999969482422,155.5,155.5,155.5,53.0,,
2000-05-08 00:00:00+00:00,151.0,154.0,151.0,154.0,10.0,,
2000-05-09 00:00:00+00:00,154.0,154.0,154.0,154.0,0.0,,
2000-05-10 00:00:00+00:00,138.0,139.5,130.0,130.0,87.0,,
2000-05-11 00:00:00+00:00,131.0,138.8000030517578,131.6999969482422,138.8000030517578,85.0,,
2000-05-12 00:00:00+00:00,140.0,145.0,140.0,145.0,200.0,,
2000-05-15 00:00:00+00:00,145.0,145.0,145.0,145.0,0.0,,
2000-05-16 00:00:00+00:00,144.0,146.0,144.0,145.8000030517578,200.0,,
2000-05-17 00:00:00+00:00,146.39999389648438,146.39999389648438,142.0,142.0,100.0,,
2000-05-18 00:00:00+00:00,142.8000030517578,142.8000030517578,142.3000030517578,142.60000610351562,96.0,,
2000-05-19 00:00:00+00:00,134.0,136.5,133.5,133.5,58.0,,
2000-05-22 00:00:00+00:00,131.3000030517578,131.5,130.5,121.0,37.0,,
2000-05-23 00:00:00+00:00,128.0,128.0,125.0,125.0,43.0,,
2000-05-24 00:00:00+00:00,120.5,120.5,120.0,120.0,44.0,,
2000-05-25 00:00:00+00:00,122.0,129.0,124.5,129.0,37.0,,
2000-05-26 00:00:00+00:00,120.8000030517578,120.8000030517578,119.0,119.0,100.0,,
2000-05-30 00:00:00+00:00,118.0,125.0,125.0,125.0,59.0,,
2000-05-31 00:00:00+00:00,128.5,130.0,128.5,130.0,40.0,,
2000-06-01 00:00:00+00:00,123.1999969482422,127.0,123.1999969482422,127.0,0.0,,
2000-06-02 00:00:00+00:00,130.5,137.0,129.5,135.0,93.0,,
2000-06-05 00:00:00+00:00,69.0,70.0,70.0,70.0,27.0,,
2000-06-06 00:00:00+00:00,72.19999694824219,72.19999694824219,72.0,72.0,100.0,,
2000-06-07 00:00:00+00:00,69.0,69.0,68.19999694824219,69.5,100.0,,
2000-06-08 00:00:00+00:00,71.0,72.0,71.0,72.0,21.0,,
2000-06-09 00:00:00+00:00,71.30000305175781,73.5,72.0,73.5,75.0,,
2000-06-12 00:00:00+00:00,73.0,73.0,71.80000305175781,71.80000305175781,8.0,,
2000-06-13 00:00:00+00:00,72.19999694824219,72.19999694824219,72.0,72.0,100.0,,
2000-06-14 00:00:00+00:00,73.5999984741211,74.4000015258789,73.5,73.5,300.0,,
2000-06-15 00:00:00+00:00,74.0,75.4000015258789,74.80000305175781,75.19999694824219,96.0,,
2000-06-16 00:00:00+00:00,77.0,77.0,77.0,77.0,0.0,,
2000-06-19 00:00:00+00:00,77.0,77.0,77.0,77.0,0.0,,
2000-06-20 00:00:00+00:00,86.0,86.19999694824219,84.0,84.5,1100.0,,
2000-06-21 00:00:00+00:00,83.5,85.30000305175781,84.5,80.5,300.0,,
2000-06-22 00:00:00+00:00,83.5,83.80000305175781,82.0,82.9000015258789,900.0,,
2000-06-23 00:00:00+00:00,81.30000305175781,82.4000015258789,82.4000015258789,82.4000015258789,30.0,,
2000-06-26 00:00:00+00:00,82.0,83.80000305175781,81.19999694824219,82.5999984741211,200.0,,
2000-06-27 00:00:00+00:00,80.30000305175781,80.80000305175781,78.69999694824219,78.80000305175781,500.0,,
2000-06-28 00:00:00+00:00,78.19999694824219,81.0,78.0,81.0,700.0,,
2000-06-29 00:00:00+00:00,79.0,79.80000305175781,78.0,78.0,400.0,,
2000-06-30 00:00:00+00:00,76.5999984741211,78.30000305175781,78.30000305175781,78.30000305175781,13.0,,
2000-07-03 00:00:00+00:00,81.0,81.30000305175781,81.0,81.0999984741211,900.0,,
2000-07-05 00:00:00+00:00,81.0,81.80000305175781,81.0,81.0,400.0,,
2000-07-06 00:00:00+00:00,78.5,80.0,78.5,78.5,200.0,,
2000-07-07 00:00:00+00:00,78.5,78.5,78.5,78.5,0.0,,
2000-07-10 00:00:00+00:00,82.0,83.69999694824219,80.30000305175781,80.30000305175781,200.0,,
2000-07-11 00:00:00+00:00,80.19999694824219,80.19999694824219,79.5999984741211,79.5999984741211,100.0,,
2000-07-12 00:00:00+00:00,79.0,80.19999694824219,79.5,80.19999694824219,25.0,,
2000-07-13 00:00:00+00:00,79.5,80.30000305175781,79.5,80.30000305175781,0.0,,
2000-07-14 00:00:00+00:00,84.19999694824219,85.0,84.19999694824219,85.0,400.0,,
2000-07-17 00:00:00+00:00,86.30000305175781,88.0,85.5,86.5999984741211,300.0,,
2000-07-18 00:00:00+00:00,87.30000305175781,87.30000305175781,86.5,86.5,300.0,,
2000-07-19 00:00:00+00:00,84.0,87.0,86.30000305175781,87.0,800.0,,
2000-07-20 00:00:00+00:00,90.5,91.5,90.0,91.5,200.0,,
2000-07-21 00:00:00+00:00,95.0,95.0,94.0,94.5,200.0,,
2000-07-24 00:00:00+00:00,94.5,94.5,94.5,94.5,0.0,,
2000-07-25 00:00:00+00:00,92.4000015258789,93.5999984741211,92.3000030517578,93.0,200.0,,
2000-07-26 00:00:00+00:00,92.6999969482422,95.0,92.6999969482422,93.5,100.0,,
2000-07-27 00:00:00+00:00,93.5,93.5,93.5,93.5,0.0,,
2000-07-28 00:00:00+00:00,92.5,93.0,88.5,88.5,300.0,,
2000-07-31 00:00:00+00:00,90.0,92.0,90.0,92.0,1000.0,,
2000-08-01 00:00:00+00:00,91.3000030517578,92.5,91.5,91.5,1100.0,,
2000-08-02 00:00:00+00:00,91.6999969482422,91.6999969482422,90.3000030517578,90.3000030517578,700.0,,
2000-08-03 00:00:00+00:00,88.0,87.0,87.0,87.0,20.0,,
2000-08-04 00:00:00+00:00,92.6999969482422,94.3000030517578,92.6999969482422,94.3000030517578,300.0,,
2000-08-07 00:00:00+00:00,95.0,95.0,94.5,96.1999969482422,95.0,,
2000-08-08 00:00:00+00:00,98.5,102.5,98.5,102.5,900.0,,
2000-08-09 00:00:00+00:00,102.5,102.5,102.5,102.5,0.0,,
2000-08-10 00:00:00+00:00,100.0,101.5,100.0,100.5,200.0,,
2000-08-11 00:00:00+00:00,98.0,98.6999969482422,96.9000015258789,96.9000015258789,50.0,,
2000-08-14 00:00:00+00:00,99.0,100.6999969482422,98.5,98.5,600.0,,
2000-08-15 00:00:00+00:00,99.0,99.9000015258789,99.5,99.9000015258789,200.0,,
2000-08-16 00:00:00+00:00,97.0,98.5,97.0,97.5999984741211,91.0,,
2000-08-17 00:00:00+00:00,95.0,99.0,96.0,99.0,200.0,,
2000-08-18 00:00:00+00:00,101.0,104.5,101.0,104.5,100.0,,
2000-08-21 00:00:00+00:00,105.0,105.9000015258789,104.0,104.0,700.0,,
2000-08-22 00:00:00+00:00,103.0,105.8000030517578,104.0,104.0,600.0,,
2000-08-23 00:00:00+00:00,105.5,105.5,104.6999969482422,105.3000030517578,100.0,,
2000-08-24 00:00:00+00:00,104.0,104.3000030517578,104.0,104.0999984741211,40.0,,
2000-08-25 00:00:00+00:00,102.0,103.5,101.5,102.0,100.0,,
2000-08-28 00:00:00+00:00,101.5,105.0,101.0,105.0,500.0,,
2000-08-29 00:00:00+00:00,106.0,106.3000030517578,104.5,106.5,800.0,,
2000-08-30 00:00:00+00:00,106.0,107.5,106.0,107.5,200.0,,
2000-08-31 00:00:00+00:00,108.5,110.5,107.5,110.5,300.0,,
2000-09-01 00:00:00+00:00,111.0,112.5,111.0,111.5,1100.0,,
2000-09-05 00:00:00+00:00,113.5,113.5,111.0,111.0,1000.0,,
2000-09-06 00:00:00+00:00,108.5,110.0,109.5,109.6999969482422,300.0,,
2000-09-07 00:00:00+00:00,111.0,114.0,111.0,114.0,700.0,,
2000-09-08 00:00:00+00:00,114.0,115.0,113.8000030517578,113.8000030517578,100.0,,
2000-09-11 00:00:00+00:00,112.0,113.5,111.0,111.4000015258789,800.0,,
2000-09-12 00:00:00+00:00,110.0999984741211,111.0,109.5,111.0,700.0,,
2000-09-13 00:00:00+00:00,107.9000015258789,108.0,107.3000030517578,108.0,600.0,,
2000-09-14 00:00:00+00:00,110.0,112.5,110.5,112.5,200.0,,
2000-09-15 00:00:00+00:00,110.9000015258789,111.0,110.6999969482422,111.0,200.0,,
2000-09-18 00:00:00+00:00,110.5,113.8000030517578,111.0999984741211,113.8000030517578,1200.0,,
2000-09-19 00:00:00+00:00,112.0,112.5,112.0,112.0,300.0,,
2000-09-20 00:00:00+00:00,115.0,116.0,116.0,116.0,100.0,,
2000-09-21 00:00:00+00:00,123.5,123.5,118.5,118.5,900.0,,
2000-09-22 00:00:00+00:00,115.0,115.0,109.5,112.0,1200.0,,
2000-09-25 00:00:00+00:00,115.0,119.9000015258789,116.5,119.9000015258789,400.0,,
2000-09-26 00:00:00+00:00,116.4000015258789,116.4000015258789,110.5,110.5,400.0,,
2000-09-27 00:00:00+00:00,110.0,113.5,110.5,113.5,200.0,,
2000-09-28 00:00:00+00:00,113.0,114.5,112.3000030517578,114.5,100.0,,
2000-09-29 00:00:00+00:00,116.0,116.6999969482422,115.9000015258789,115.9000015258789,200.0,,
2000-10-02 00:00:00+00:00,113.0,114.0,112.0,114.0,100.0,,
2000-10-03 00:00:00+00:00,114.0,114.0,114.0,114.0,0.0,,
2000-10-04 00:00:00+00:00,107.5,107.5,99.0,99.0,800.0,,
2000-10-05 00:00:00+00:00,107.0,107.0,105.0,105.0,200.0,,
2000-10-06 00:00:00+00:00,103.0999984741211,103.5,102.0,102.0,200.0,,
2000-10-09 00:00:00+00:00,102.5,103.0,100.0,100.0,100.0,,
2000-10-10 00:00:00+00:00,103.5,103.5,103.0,103.5,79.0,,
2000-10-11 00:00:00+00:00,99.5,99.5,94.5,98.0,300.0,,
2000-10-12 00:00:00+00:00,102.5,104.0,102.5,104.0,400.0,,
2000-10-13 00:00:00+00:00,98.0,105.5,98.0,105.0,400.0,,
2000-10-16 00:00:00+00:00,113.0,115.5,112.8000030517578,114.3000030517578,900.0,,
2000-10-17 00:00:00+00:00,115.0,115.0,114.4000015258789,114.4000015258789,38.0,,
2000-10-18 00:00:00+00:00,110.0,112.0,101.3000030517578,112.0,1200.0,,
2000-10-19 00:00:00+00:00,107.5,112.5,108.4000015258789,112.5,300.0,,
2000-10-20 00:00:00+00:00,115.5,117.8000030517578,113.9000015258789,117.8000030517578,800.0,,
2000-10-23 00:00:00+00:00,119.6999969482422,120.0999984741211,118.1999969482422,120.0999984741211,92.0,,
2000-10-24 00:00:00+00:00,119.0,121.1999969482422,119.0,119.1999969482422,200.0,,
2000-10-25 00:00:00+00:00,114.9000015258789,114.9000015258789,114.9000015258789,114.9000015258789,100.0,,
2000-10-26 00:00:00+00:00,109.5,111.0,100.0,100.0,300.0,,
2000-10-27 00:00:00+00:00,105.0,107.0,105.0,106.0,600.0,,
2000-10-30 00:00:00+00:00,106.8000030517578,106.8000030517578,97.5,97.5,800.0,,
2000-10-31 00:00:00+00:00,97.5,97.5,97.5,97.5,0.0,,
2000-11-01 00:00:00+00:00,104.0,105.0,103.6999969482422,105.0,200.0,,
2000-11-02 00:00:00+00:00,105.5,111.0,107.0,111.0,300.0,,
2000-11-03 00:00:00+00:00,110.5,112.5999984741211,110.0,112.5999984741211,31.0,,
2000-11-06 00:00:00+00:00,113.9000015258789,114.5,113.3000030517578,114.5,800.0,,
2000-11-07 00:00:00+00:00,110.5,111.0,110.5,111.0,30.0,,
2000-11-08 00:00:00+00:00,114.0,114.5999984741211,111.0,111.0,100.0,,
2000-11-09 00:00:00+00:00,103.5999984741211,105.0,99.0,101.0,100.0,,
2000-11-10 00:00:00+00:00,97.5,98.5,96.1999969482422,96.5,400.0,,
2000-11-13 00:00:00+00:00,94.0,94.0,88.0,88.0,1000.0,,
2000-11-14 00:00:00+00:00,91.1999969482422,100.5,91.1999969482422,100.5,200.0,,
2000-11-15 00:00:00+00:00,101.8000030517578,101.8000030517578,100.0,100.0,600.0,,
2000-11-16 00:00:00+00:00,104.0,104.0,103.0,103.0,50.0,,
2000-11-17 00:00:00+00:00,98.5,99.0,98.5,99.0,44.0,,
2000-11-20 00:00:00+00:00,100.0,100.0,100.0,100.0,10.0,,
2000-11-21 00:00:00+00:00,95.5,97.0,95.5,97.0,0.0,,
2000-11-22 00:00:00+00:00,96.0,96.5,93.5,96.5,100.0,,
2000-11-24 00:00:00+00:00,94.5,98.0,94.5,97.0,700.0,,
2000-11-27 00:00:00+00:00,99.5,104.3000030517578,99.5,100.0,600.0,,
2000-11-28 00:00:00+00:00,99.0,99.0,97.0,97.0,70.0,,
2000-11-29 00:00:00+00:00,92.0,87.0,87.0,87.0,100.0,,
2000-11-30 00:00:00+00:00,78.30000305175781,81.5,76.0,81.5,2200.0,,
2000-12-01 00:00:00+00:00,85.0,89.0,85.0,89.0,500.0,,
2000-12-04 00:00:00+00:00,88.0,88.0,86.5,86.5,42.0,,
2000-12-05 00:00:00+00:00,90.0,99.5,91.1999969482422,99.5,200.0,,
2000-12-06 00:00:00+00:00,103.5999984741211,103.5999984741211,101.5500030517578,103.5,600.0,,
2000-12-07 00:00:00+00:00,99.5999984741211,100.5,98.0,98.0,600.0,,
2000-12-08 00:00:00+00:00,97.0,101.9000015258789,97.0,101.0,300.0,,
2000-12-11 00:00:00+00:00,100.5,103.0,100.5,101.5,800.0,,
2000-12-12 00:00:00+00:00,103.5,103.5,97.5,97.5,200.0,,
2000-12-13 00:00:00+00:00,96.0,98.0,93.0,93.0,400.0,,
2000-12-14 00:00:00+00:00,90.0,90.0,89.5,89.5,300.0,,
2000-12-15 00:00:00+00:00,83.9000015258789,83.9000015258789,74.5,74.5,400.0,,
2000-12-18 00:00:00+00:00,77.5,79.80000305175781,77.5,79.0,600.0,,
2000-12-19 00:00:00+00:00,73.5999984741211,75.80000305175781,73.5,75.80000305175781,400.0,,
2000-12-20 00:00:00+00:00,68.30000305175781,69.0,63.5,63.5,300.0,,
2000-12-21 00:00:00+00:00,58.79999923706055,66.5,58.5,66.5,1700.0,,
2000-12-22 00:00:00+00:00,66.5999984741211,69.5999984741211,66.5999984741211,69.5999984741211,200.0,,
2000-12-27 00:00:00+00:00,70.69999694824219,72.0,69.9000015258789,72.0,100.0,,
2000-12-28 00:00:00+00:00,72.4000015258789,74.0,72.0,74.0,700.0,,
2000-12-29 00:00:00+00:00,73.0,74.0,74.0,74.0,15.0,,
2001-01-02 00:00:00+00:00,71.9000015258789,71.9000015258789,61.0,61.0,500.0,,
2001-01-03 00:00:00+00:00,56.0,62.0,52.0,61.0,1400.0,,
2001-01-04 00:00:00+00:00,77.0,77.0,71.30000305175781,74.5,1700.0,,
2001-01-05 00:00:00+00:00,74.0,74.5,70.5,70.5,400.0,,
2001-01-08 00:00:00+00:00,67.0,68.0,65.0,65.0,600.0,,
2001-01-09 00:00:00+00:00,65.0,65.80000305175781,65.0,65.80000305175781,68.0,,
2001-01-10 00:00:00+00:00,67.4000015258789,67.4000015258789,67.0,69.19999694824219,100.0,,
2001-01-11 00:00:00+00:00,72.0,75.0,70.0,75.0,72.0,,
2001-01-12 00:00:00+00:00,76.0,77.5,74.5,74.5,300.0,,
2001-01-16 00:00:00+00:00,73.0,73.0,73.0,74.5,200.0,,
2001-01-17 00:00:00+00:00,75.80000305175781,78.5,75.80000305175781,78.5,100.0,,
2001-01-18 00:00:00+00:00,78.0,78.30000305175781,77.19999694824219,78.30000305175781,600.0,,
2001-01-19 00:00:00+00:00,82.80000305175781,84.4000015258789,82.80000305175781,82.80000305175781,700.0,,
2001-01-22 00:00:00+00:00,82.30000305175781,83.0999984741211,80.5999984741211,80.5999984741211,300.0,,
2001-01-23 00:00:00+00:00,81.0,85.5,80.0,82.69999694824219,4100.0,,
2001-01-25 00:00:00+00:00,86.0,87.5,85.0,85.0,300.0,,
2001-01-29 00:00:00+00:00,87.0,87.0,85.5,85.5,500.0,,
2001-01-30 00:00:00+00:00,87.0,87.75,84.0,84.0,100.0,,
2001-01-31 00:00:00+00:00,84.5,85.9000015258789,84.9000015258789,85.9000015258789,89.0,,
2001-02-01 00:00:00+00:00,81.0,82.69999694824219,81.0,82.69999694824219,100.0,,
2001-02-02 00:00:00+00:00,82.0,82.9000015258789,82.5,78.5,800.0,,
2001-02-05 00:00:00+00:00,77.5,77.5,75.69999694824219,75.69999694824219,100.0,,
2001-02-06 00:00:00+00:00,74.19999694824219,76.30000305175781,74.19999694824219,76.30000305175781,1900.0,,
2001-02-07 00:00:00+00:00,74.80000305175781,74.80000305175781,72.0,72.0,600.0,,
2001-02-08 00:00:00+00:00,70.0,73.0,70.5,70.5,300.0,,
2001-02-09 00:00:00+00:00,65.69999694824219,67.0,62.70000076293945,62.70000076293945,500.0,,
2001-02-12 00:00:00+00:00,61.09999847412109,62.0,55.0,57.5,2500.0,,
2001-02-13 00:00:00+00:00,58.0,62.70000076293945,58.79999923706055,62.70000076293945,1500.0,,
2001-02-14 00:00:00+00:00,60.0,60.5,56.5,59.5,600.0,,
2001-02-15 00:00:00+00:00,61.20000076293945,68.19999694824219,61.70000076293945,66.5,1500.0,,
2001-02-16 00:00:00+00:00,62.0,62.20000076293945,61.0,61.0,500.0,,
2001-02-20 00:00:00+00:00,59.0,61.5,57.5,57.5,500.0,,
2001-02-21 00:00:00+00:00,54.0,54.0,50.09999847412109,52.0,400.0,,
2001-02-22 00:00:00+00:00,44.5,44.5,38.20000076293945,43.0,1000.0,,
2001-02-23 00:00:00+00:00,43.0,43.0,41.0,43.0,1200.0,,
2001-02-26 00:00:00+00:00,50.0,51.59999847412109,46.29999923706055,48.5,2600.0,,
2001-02-27 00:00:00+00:00,49.900001525878906,49.900001525878906,46.79999923706055,48.09999847412109,1200.0,,
2001-02-28 00:00:00+00:00,45.0,46.0,43.20000076293945,43.20000076293945,700.0,,
2001-03-01 00:00:00+00:00,42.54999923706055,42.79999923706055,42.0,42.0,400.0,,
2001-03-02 00:00:00+00:00,43.0,44.0,42.5,43.79999923706055,100.0,,
2001-03-05 00:00:00+00:00,41.0,42.5,41.29999923706055,42.5,100.0,,
2001-03-06 00:00:00+00:00,42.0,46.0,42.0,45.900001525878906,600.0,,
2001-03-07 00:00:00+00:00,45.79999923706055,46.5,44.95000076293945,46.5,600.0,,
2001-03-08 00:00:00+00:00,44.20000076293945,44.20000076293945,44.20000076293945,44.20000076293945,0.0,,
2001-03-09 00:00:00+00:00,39.0,39.70000076293945,37.5,37.5,200.0,,
2001-03-12 00:00:00+00:00,35.79999923706055,35.79999923706055,34.29999923706055,34.29999923706055,400.0,,
2001-03-13 00:00:00+00:00,32.29999923706055,37.0,32.29999923706055,37.0,700.0,,
2001-03-15 00:00:00+00:00,39.5,40.29999923706055,40.29999923706055,40.29999923706055,25.0,,
2001-03-16 00:00:00+00:00,38.79999923706055,39.34999847412109,38.79999923706055,39.34999847412109,25.0,,
2001-03-19 00:00:00+00:00,36.29999923706055,37.5,36.29999923706055,37.5,0.0,,
2001-03-20 00:00:00+00:00,38.5,39.70000076293945,38.5,39.70000076293945,1400.0,,
2001-03-21 00:00:00+00:00,37.34999847412109,39.70000076293945,37.34999847412109,39.70000076293945,100.0,,
2001-03-22 00:00:00+00:00,38.5,38.70000076293945,38.20000076293945,38.70000076293945,300.0,,
2001-03-23 00:00:00+00:00,40.5,41.70000076293945,40.29999923706055,41.0,400.0,,
2001-03-26 00:00:00+00:00,40.29999923706055,42.20000076293945,41.20000076293945,42.0,200.0,,
2001-03-27 00:00:00+00:00,39.70000076293945,41.5,39.5,41.5,1600.0,,
2001-03-28 00:00:00+00:00,40.20000076293945,40.400001525878906,38.0,38.0,900.0,,
2001-03-29 00:00:00+00:00,36.09999847412109,36.70000076293945,36.5,36.70000076293945,200.0,,
2001-03-30 00:00:00+00:00,33.400001525878906,34.5,33.20000076293945,33.45000076293945,400.0,,
2001-04-02 00:00:00+00:00,34.29999923706055,34.5,33.900001525878906,33.900001525878906,400.0,,
2001-04-03 00:00:00+00:00,32.79999923706055,32.75,28.5,29.700000762939453,100.0,,
2001-04-04 00:00:00+00:00,28.299999237060547,29.5,28.0,29.5,300.0,,
2001-04-05 00:00:00+00:00,31.5,34.0,31.5,34.0,1200.0,,
2001-04-06 00:00:00+00:00,35.0,36.0,33.70000076293945,33.70000076293945,1600.0,,
2001-04-09 00:00:00+00:00,32.599998474121094,33.29999923706055,32.599998474121094,33.20000076293945,1100.0,,
