date,SUSA_Open,SUSA_High,SUSA_Low,SUSA_Close,SUSA_Volume,SUSA_Dividends,SUSA_Stock Splits
2005-01-28 00:00:00+00:00,25.05500030517578,25.05500030517578,24.920000076293945,18.64707374572754,2600,0.0,
2005-01-31 00:00:00+00:00,25.165000915527344,25.18000030517578,25.155000686645508,18.834142684936523,10400,0.0,
2005-02-01 00:00:00+00:00,25.25,25.424999237060547,25.25,19.002500534057617,2200,0.0,
2005-02-02 00:00:00+00:00,25.450000762939453,25.46500015258789,25.3799991607666,18.99502182006836,16000,0.0,
2005-02-03 00:00:00+00:00,25.38500022888184,25.38500022888184,25.25,18.920188903808597,5200,0.0,
2005-02-04 00:00:00+00:00,25.440000534057617,25.475000381469727,25.405000686645508,19.062368392944336,7200,0.0,
2005-02-07 00:00:00+00:00,25.530000686645508,25.59000015258789,25.5049991607666,19.084814071655277,4200,0.0,
2005-02-08 00:00:00+00:00,25.575000762939453,25.575000762939453,25.48500061035156,19.103519439697266,21200,0.0,
2005-02-09 00:00:00+00:00,25.575000762939453,25.575000762939453,25.309999465942383,18.938894271850582,9800,0.0,
2005-02-10 00:00:00+00:00,25.280000686645508,25.280000686645508,25.274999618530277,18.912696838378903,3200,0.0,
2005-02-11 00:00:00+00:00,25.295000076293945,25.549999237060547,25.295000076293945,19.118492126464844,6800,0.0,
2005-02-14 00:00:00+00:00,25.545000076293945,25.584999084472656,25.545000076293945,19.144672393798828,1800,0.0,
2005-02-15 00:00:00+00:00,25.600000381469727,25.674999237060547,25.600000381469727,19.2007999420166,3000,0.0,
2005-02-16 00:00:00+00:00,25.625,25.625,25.59000015258789,19.148420333862305,1200,0.0,
2005-02-17 00:00:00+00:00,25.625,25.625,25.395000457763672,19.002500534057617,5000,0.0,
2005-02-18 00:00:00+00:00,25.395000457763672,25.395000457763672,25.28499984741211,18.938894271850582,8000,0.0,
2005-02-22 00:00:00+00:00,25.309999465942383,25.309999465942383,24.98500061035156,18.718156814575195,6000,0.0,
2005-02-23 00:00:00+00:00,25.05500030517578,25.114999771118164,25.049999237060547,18.7929801940918,6200,0.0,
2005-02-24 00:00:00+00:00,25.174999237060547,25.174999237060547,25.09000015258789,18.774269104003903,2000,0.0,
2005-02-25 00:00:00+00:00,25.350000381469727,25.46999931335449,25.26000022888184,19.05862236022949,2800,0.0,
2005-02-28 00:00:00+00:00,25.459999084472656,25.5049991607666,25.354999542236328,19.009990692138672,10400,0.0,
2005-03-01 00:00:00+00:00,25.5,25.549999237060547,25.5,19.118492126464844,3000,0.0,
2005-03-02 00:00:00+00:00,25.549999237060547,25.665000915527344,25.45499992370605,19.12596321105957,16600,0.0,
2005-03-03 00:00:00+00:00,25.625,25.649999618530277,25.440000534057617,19.03617477416992,1400,0.0,
2005-03-04 00:00:00+00:00,25.725000381469727,25.725000381469727,25.68000030517578,19.22698974609375,12400,0.0,
2005-03-07 00:00:00+00:00,25.899999618530277,25.899999618530277,25.834999084472656,19.331743240356445,4200,0.0,
2005-03-08 00:00:00+00:00,25.875,25.875,25.71500015258789,19.241947174072266,3000,0.0,
2005-03-09 00:00:00+00:00,25.68000030517578,25.68000030517578,25.575000762939453,19.137187957763672,3600,0.0,
2005-03-10 00:00:00+00:00,25.399999618530277,25.55500030517578,25.399999618530277,19.103519439697266,23000,0.0,
2005-03-11 00:00:00+00:00,25.575000762939453,25.575000762939453,25.34499931335449,18.98753929138184,6000,0.0,
2005-03-14 00:00:00+00:00,25.420000076293945,25.51499938964844,25.420000076293945,19.084814071655277,3000,0.0,
2005-03-15 00:00:00+00:00,25.600000381469727,25.600000381469727,25.415000915527344,19.017475128173828,4200,0.0,
2005-03-16 00:00:00+00:00,25.325000762939453,25.325000762939453,25.09499931335449,18.81168937683105,4800,0.0,
2005-03-17 00:00:00+00:00,25.09000015258789,25.09000015258789,25.05500030517578,18.748085021972656,1200,0.0,
2005-03-18 00:00:00+00:00,25.125,25.155000686645508,25.0,18.71442413330078,6400,0.0,
2005-03-21 00:00:00+00:00,25.09000015258789,25.09000015258789,24.94499969482422,18.733125686645508,3200,0.0,
2005-03-22 00:00:00+00:00,25.100000381469727,25.100000381469727,24.7549991607666,18.534835815429688,101800,0.0,
2005-03-23 00:00:00+00:00,24.7450008392334,24.8700008392334,24.7450008392334,18.59094619750977,5400,0.0,
2005-03-24 00:00:00+00:00,24.850000381469727,24.88999938964844,24.729999542236328,18.55681610107422,106400,0.0695,
2005-03-28 00:00:00+00:00,24.815000534057617,24.815000534057617,24.799999237060547,18.60933303833008,4600,0.0,
2005-03-29 00:00:00+00:00,24.834999084472656,24.834999084472656,24.625,18.47802352905273,3000,0.0,
