date,LEO_Open,LEO_High,LEO_Low,LEO_Close,LEO_Volume,LEO_Dividends,LEO_Stock Splits
1987-10-23 00:00:00+00:00,8.75,8.875,8.625,0.8356773257255554,114000,0.0,
1987-10-26 00:00:00+00:00,8.75,8.875,8.375,0.7885985374450684,108800,0.0,
1987-10-27 00:00:00+00:00,8.75,8.75,8.5,0.8239075541496277,79000,0.0,
1987-10-28 00:00:00+00:00,8.875,8.875,8.375,0.8003676533699036,107700,0.0,
1987-10-29 00:00:00+00:00,8.625,8.75,8.375,0.8239075541496277,92800,0.0,
1987-10-30 00:00:00+00:00,8.75,8.75,8.5,0.8239075541496277,62700,0.0,
1987-11-02 00:00:00+00:00,8.75,8.875,8.75,0.8239075541496277,79800,0.0,
1987-11-03 00:00:00+00:00,8.75,8.875,8.625,0.8296923041343689,63700,0.061,
1987-11-04 00:00:00+00:00,8.875,9.0,8.75,0.8533976674079895,56700,0.0,
1987-11-05 00:00:00+00:00,9.0,9.375,8.875,0.8889554738998413,170600,0.0,
1987-11-06 00:00:00+00:00,9.375,9.375,9.125,0.8889554738998413,100600,0.0,
1987-11-09 00:00:00+00:00,9.375,9.375,9.125,0.877103328704834,54100,0.0,
1987-11-10 00:00:00+00:00,9.125,9.25,9.125,0.877103328704834,48300,0.0,
1987-11-11 00:00:00+00:00,9.125,9.25,9.125,0.877103328704834,46000,0.0,
1987-11-12 00:00:00+00:00,9.25,9.25,9.125,0.877103328704834,52900,0.0,
1987-11-13 00:00:00+00:00,9.0,9.25,9.0,0.8652502298355103,48800,0.0,
1987-11-16 00:00:00+00:00,9.0,9.125,9.0,0.8652502298355103,95000,0.0,
1987-11-17 00:00:00+00:00,9.25,9.25,9.125,0.877103328704834,107200,0.0,
1987-11-18 00:00:00+00:00,9.125,9.25,9.125,0.877103328704834,69800,0.0,
1987-11-19 00:00:00+00:00,9.25,9.25,9.125,0.877103328704834,121200,0.0,
1987-11-20 00:00:00+00:00,9.25,9.375,9.125,0.8889554738998413,41200,0.0,
1987-11-23 00:00:00+00:00,9.25,9.25,9.0,0.8533976674079895,62600,0.0,
1987-11-24 00:00:00+00:00,9.125,9.125,9.0,0.8652502298355103,87500,0.0,
1987-11-25 00:00:00+00:00,9.0,9.25,9.0,0.8652502298355103,45800,0.0,
1987-11-27 00:00:00+00:00,9.25,9.375,9.25,0.8889554738998413,10800,0.0,
1987-11-30 00:00:00+00:00,9.25,9.25,9.0,0.8652502298355103,55900,0.0,
1987-12-01 00:00:00+00:00,9.0,9.125,8.875,0.8472086787223816,50800,0.061,
1987-12-02 00:00:00+00:00,9.0,9.0,9.0,0.859140932559967,61100,0.0,
1987-12-03 00:00:00+00:00,9.125,9.125,8.875,0.859140932559967,75000,0.0,
1987-12-04 00:00:00+00:00,9.0,9.0,8.875,0.8472086787223816,60700,0.0,
1987-12-07 00:00:00+00:00,9.0,9.125,8.75,0.859140932559967,48100,0.0,
1987-12-08 00:00:00+00:00,9.0,9.0,8.75,0.859140932559967,57000,0.0,
1987-12-09 00:00:00+00:00,9.0,9.0,8.75,0.835276186466217,67100,0.0,
1987-12-10 00:00:00+00:00,8.75,8.875,8.625,0.835276186466217,101700,0.0,
1987-12-11 00:00:00+00:00,8.75,8.875,8.625,0.835276186466217,52000,0.0,
1987-12-14 00:00:00+00:00,8.875,8.875,8.625,0.8472086787223816,54800,0.0,
1987-12-15 00:00:00+00:00,8.875,9.125,8.75,0.871073305606842,78800,0.0,
1987-12-16 00:00:00+00:00,9.0,9.125,9.0,0.871073305606842,76700,0.0,
1987-12-17 00:00:00+00:00,9.25,9.25,9.125,0.8830062747001648,96100,0.0,
1987-12-18 00:00:00+00:00,9.25,9.25,9.125,0.871073305606842,75200,0.0,
1987-12-21 00:00:00+00:00,9.25,9.25,9.0,0.871073305606842,85600,0.0,
1987-12-22 00:00:00+00:00,9.125,9.125,8.875,0.8472086787223816,69100,0.0,
1987-12-23 00:00:00+00:00,8.875,9.125,8.875,0.871073305606842,86100,0.0,
1987-12-24 00:00:00+00:00,9.125,9.125,9.0,0.859140932559967,32400,0.0,
1987-12-28 00:00:00+00:00,9.0,9.125,8.875,0.859140932559967,88900,0.0,
1987-12-29 00:00:00+00:00,9.125,9.125,8.875,0.871073305606842,74300,0.0,
1987-12-30 00:00:00+00:00,9.0,9.125,9.0,0.871073305606842,86700,0.0,
1987-12-31 00:00:00+00:00,9.125,9.25,9.0,0.859140932559967,145400,0.0,
1988-01-04 00:00:00+00:00,9.0,9.25,9.0,0.8651001453399658,31800,0.062,
1988-01-05 00:00:00+00:00,9.125,9.375,9.125,0.9011457562446594,47700,0.0,
1988-01-06 00:00:00+00:00,9.375,9.375,9.25,0.9011457562446594,74200,0.0,
1988-01-07 00:00:00+00:00,9.375,9.5,9.25,0.9131617546081544,49600,0.0,
1988-01-08 00:00:00+00:00,9.375,9.375,9.25,0.8891310691833496,74300,0.0,
1988-01-11 00:00:00+00:00,9.25,9.375,9.125,0.9011457562446594,30800,0.0,
1988-01-12 00:00:00+00:00,9.375,9.375,9.25,0.9011457562446594,70900,0.0,
1988-01-13 00:00:00+00:00,9.375,9.375,9.25,0.9011457562446594,48000,0.0,
1988-01-14 00:00:00+00:00,9.375,9.375,9.25,0.9011457562446594,59200,0.0,
1988-01-15 00:00:00+00:00,9.375,9.5,9.375,0.9011457562446594,146800,0.0,
1988-01-18 00:00:00+00:00,9.5,9.5,9.375,0.9131617546081544,59800,0.0,
1988-01-19 00:00:00+00:00,9.5,9.625,9.375,0.9131617546081544,98600,0.0,
1988-01-20 00:00:00+00:00,9.375,9.625,9.375,0.9251769185066224,62000,0.0,
1988-01-21 00:00:00+00:00,9.5,9.75,9.5,0.9371917843818665,71100,0.0,
1988-01-22 00:00:00+00:00,9.875,9.875,9.625,0.9251769185066224,74800,0.0,
1988-01-25 00:00:00+00:00,9.75,9.75,9.5,0.9131617546081544,131900,0.0,
1988-01-26 00:00:00+00:00,9.5,9.625,9.375,0.9131617546081544,75100,0.0,
1988-01-27 00:00:00+00:00,9.625,9.875,9.5,0.9251769185066224,146100,0.0,
1988-01-28 00:00:00+00:00,9.75,9.875,9.625,0.9492077231407166,83300,0.0,
1988-01-29 00:00:00+00:00,9.75,9.875,9.75,0.9492077231407166,79300,0.0,
1988-02-01 00:00:00+00:00,9.875,9.875,9.75,0.9371917843818665,78700,0.0,
1988-02-02 00:00:00+00:00,9.75,10.0,9.75,0.9492077231407166,71100,0.0,
1988-02-03 00:00:00+00:00,10.0,10.0,9.875,0.9492077231407166,74700,0.0,
1988-02-04 00:00:00+00:00,9.875,10.0,9.875,0.9492077231407166,93100,0.0,
1988-02-05 00:00:00+00:00,9.875,10.0,9.875,0.9612232446670532,70700,0.0,
1988-02-08 00:00:00+00:00,9.875,10.0,9.875,0.9554173946380616,69500,0.065,
1988-02-09 00:00:00+00:00,9.875,10.0,9.875,0.9554173946380616,99800,0.0,
1988-02-10 00:00:00+00:00,9.875,10.0,9.75,0.9554173946380616,98300,0.0,
1988-02-11 00:00:00+00:00,9.875,10.0,9.875,0.9675113558769226,51700,0.0,
1988-02-12 00:00:00+00:00,9.875,10.0,9.875,0.9554173946380616,117400,0.0,
1988-02-16 00:00:00+00:00,10.0,10.0,9.875,0.9675113558769226,107200,0.0,
1988-02-17 00:00:00+00:00,10.0,10.0,9.875,0.9675113558769226,79000,0.0,
1988-02-18 00:00:00+00:00,9.875,10.0,9.75,0.9554173946380616,79100,0.0,
1988-02-19 00:00:00+00:00,9.875,10.0,9.75,0.9675113558769226,187000,0.0,
1988-02-22 00:00:00+00:00,10.0,10.0,9.875,0.9554173946380616,53800,0.0,
1988-02-23 00:00:00+00:00,10.0,10.0,9.875,0.9675113558769226,52500,0.0,
1988-02-24 00:00:00+00:00,10.0,10.0,9.875,0.9675113558769226,63400,0.0,
1988-02-25 00:00:00+00:00,10.0,10.0,9.875,0.9675113558769226,70700,0.0,
1988-02-26 00:00:00+00:00,10.0,10.0,9.875,0.9675113558769226,80900,0.0,
1988-02-29 00:00:00+00:00,10.0,10.0,9.875,0.9675113558769226,64800,0.0,
1988-03-01 00:00:00+00:00,10.0,10.0,9.875,0.9554173946380616,60400,0.0,
1988-03-02 00:00:00+00:00,10.0,10.0,9.875,0.9554173946380616,68200,0.0,
1988-03-03 00:00:00+00:00,10.0,10.0,9.875,0.9675113558769226,53800,0.0,
1988-03-04 00:00:00+00:00,9.875,10.125,9.875,0.9675113558769226,92700,0.0,
1988-03-07 00:00:00+00:00,9.875,10.0,9.875,0.9738410711288452,36400,0.065,
1988-03-08 00:00:00+00:00,9.875,10.0,9.875,0.9738410711288452,48400,0.0,
1988-03-09 00:00:00+00:00,9.875,10.0,9.75,0.9494959115982056,105000,0.0,
1988-03-10 00:00:00+00:00,9.875,10.0,9.75,0.9616687297821044,50000,0.0,
1988-03-11 00:00:00+00:00,10.0,10.0,9.875,0.9616687297821044,37800,0.0,
1988-03-14 00:00:00+00:00,10.0,10.0,9.875,0.9616687297821044,37200,0.0,
1988-03-15 00:00:00+00:00,10.0,10.0,9.875,0.9616687297821044,49900,0.0,
1988-03-16 00:00:00+00:00,9.875,10.0,9.875,0.9616687297821044,48000,0.0,
1988-03-17 00:00:00+00:00,10.0,10.0,9.875,0.9738410711288452,45100,0.0,
1988-03-18 00:00:00+00:00,10.0,10.0,9.875,0.9738410711288452,70600,0.0,
1988-03-21 00:00:00+00:00,10.0,10.125,9.875,0.9738410711288452,86200,0.0,
1988-03-22 00:00:00+00:00,10.125,10.125,9.875,0.9616687297821044,49100,0.0,
1988-03-23 00:00:00+00:00,9.875,10.0,9.875,0.9616687297821044,38600,0.0,
1988-03-24 00:00:00+00:00,9.875,9.875,9.75,0.9616687297821044,125900,0.0,
1988-03-25 00:00:00+00:00,9.875,10.0,9.875,0.9738410711288452,49000,0.0,
1988-03-28 00:00:00+00:00,9.875,10.0,9.875,0.9616687297821044,29700,0.0,
1988-03-29 00:00:00+00:00,9.75,10.0,9.75,0.9738410711288452,31100,0.0,
1988-03-30 00:00:00+00:00,9.875,10.0,9.875,0.9616687297821044,28000,0.0,
1988-03-31 00:00:00+00:00,9.875,10.0,9.875,0.9738410711288452,35800,0.0,
1988-04-04 00:00:00+00:00,9.875,9.875,9.75,0.9679602980613708,28500,0.065,
1988-04-05 00:00:00+00:00,9.75,9.875,9.75,0.9679602980613708,47200,0.0,
1988-04-06 00:00:00+00:00,9.875,9.875,9.75,0.9679602980613708,43600,0.0,
1988-04-07 00:00:00+00:00,9.875,9.875,9.75,0.9679602980613708,79000,0.0,
1988-04-08 00:00:00+00:00,9.75,10.0,9.75,0.9802125692367554,36600,0.0,
1988-04-11 00:00:00+00:00,10.0,10.0,9.875,0.9802125692367554,39200,0.0,
1988-04-12 00:00:00+00:00,10.0,10.0,9.875,0.9802125692367554,44400,0.0,
1988-04-13 00:00:00+00:00,9.875,10.0,9.875,0.9802125692367554,37400,0.0,
1988-04-14 00:00:00+00:00,9.75,9.875,9.625,0.9434549808502196,118800,0.0,
1988-04-15 00:00:00+00:00,9.75,9.875,9.625,0.9679602980613708,72000,0.0,
1988-04-18 00:00:00+00:00,9.75,10.0,9.625,0.9802125692367554,62600,0.0,
1988-04-19 00:00:00+00:00,10.0,10.0,9.875,0.9802125692367554,177500,0.0,
1988-04-20 00:00:00+00:00,9.875,10.0,9.75,0.9679602980613708,69500,0.0,
1988-04-21 00:00:00+00:00,9.875,10.0,9.75,0.9679602980613708,83900,0.0,
1988-04-22 00:00:00+00:00,10.0,10.0,9.875,0.9802125692367554,109800,0.0,
1988-04-25 00:00:00+00:00,9.875,10.0,9.75,0.9679602980613708,42300,0.0,
1988-04-26 00:00:00+00:00,9.875,9.875,9.75,0.9679602980613708,30800,0.0,
1988-04-27 00:00:00+00:00,9.875,10.0,9.75,0.9802125692367554,22900,0.0,
1988-04-28 00:00:00+00:00,9.875,10.0,9.875,0.9802125692367554,38100,0.0,
1988-04-29 00:00:00+00:00,9.875,10.0,9.875,0.9802125692367554,45900,0.0,
1988-05-02 00:00:00+00:00,9.875,10.0,9.875,0.9802125692367554,37200,0.0,
1988-05-03 00:00:00+00:00,9.75,10.0,9.75,0.9802125692367554,34100,0.0,
1988-05-04 00:00:00+00:00,10.0,10.0,9.875,0.9802125692367554,51700,0.0,
1988-05-05 00:00:00+00:00,10.0,10.0,9.75,0.9679602980613708,48600,0.0,
1988-05-06 00:00:00+00:00,9.875,9.875,9.875,0.9679602980613708,46300,0.0,
1988-05-09 00:00:00+00:00,9.75,9.875,9.75,0.9743736386299132,43200,0.065,
1988-05-10 00:00:00+00:00,9.875,10.0,9.875,0.9743736386299132,50400,0.0,
1988-05-11 00:00:00+00:00,9.875,10.0,9.75,0.9867079257965088,36100,0.0,
1988-05-12 00:00:00+00:00,9.875,9.875,9.75,0.9620402455329896,57200,0.0,
1988-05-13 00:00:00+00:00,9.875,10.0,9.875,0.9867079257965088,23400,0.0,
1988-05-16 00:00:00+00:00,10.0,10.0,9.875,0.9867079257965088,36300,0.0,
1988-05-17 00:00:00+00:00,10.0,10.0,9.875,0.9867079257965088,59300,0.0,
1988-05-18 00:00:00+00:00,10.0,10.0,9.75,0.9743736386299132,42000,0.0,
1988-05-19 00:00:00+00:00,9.75,9.875,9.75,0.9743736386299132,82800,0.0,
1988-05-20 00:00:00+00:00,9.875,9.875,9.75,0.9743736386299132,78900,0.0,
1988-05-23 00:00:00+00:00,9.875,10.0,9.75,0.9743736386299132,75700,0.0,
1988-05-24 00:00:00+00:00,9.875,10.0,9.75,0.9743736386299132,25000,0.0,
1988-05-25 00:00:00+00:00,9.875,10.0,9.875,0.9743736386299132,49800,0.0,
1988-05-26 00:00:00+00:00,10.0,10.0,9.875,0.9743736386299132,28400,0.0,
1988-05-27 00:00:00+00:00,10.0,10.0,9.875,0.9743736386299132,31200,0.0,
1988-05-31 00:00:00+00:00,9.875,10.0,9.875,0.9743736386299132,49400,0.0,
1988-06-01 00:00:00+00:00,10.0,10.0,9.875,0.9867079257965088,88300,0.0,
1988-06-02 00:00:00+00:00,10.0,10.0,9.875,0.9867079257965088,73800,0.0,
1988-06-03 00:00:00+00:00,10.0,10.0,9.875,0.9743736386299132,49600,0.0,
1988-06-06 00:00:00+00:00,9.75,10.0,9.75,0.9932458400726318,30900,0.065,
1988-06-07 00:00:00+00:00,9.875,10.0,9.875,0.9808292388916016,27800,0.0,
1988-06-08 00:00:00+00:00,9.875,10.0,9.875,0.9932458400726318,32400,0.0,
1988-06-09 00:00:00+00:00,10.0,10.0,9.875,0.9932458400726318,61100,0.0,
1988-06-10 00:00:00+00:00,10.0,10.0,9.875,0.9808292388916016,22700,0.0,
1988-06-13 00:00:00+00:00,9.875,10.0,9.875,0.9932458400726318,58400,0.0,
1988-06-14 00:00:00+00:00,9.875,10.0,9.875,0.9932458400726318,48700,0.0,
1988-06-15 00:00:00+00:00,10.0,10.0,9.875,0.9932458400726318,87000,0.0,
1988-06-16 00:00:00+00:00,10.0,10.0,9.875,0.9932458400726318,62400,0.0,
1988-06-17 00:00:00+00:00,10.0,10.0,9.875,0.9808292388916016,51800,0.0,
1988-06-20 00:00:00+00:00,10.0,10.0,9.875,0.9808292388916016,44300,0.0,
1988-06-21 00:00:00+00:00,10.0,10.0,9.875,0.9932458400726318,36100,0.0,
1988-06-22 00:00:00+00:00,10.0,10.0,9.875,0.9808292388916016,47500,0.0,
1988-06-23 00:00:00+00:00,9.875,10.0,9.875,0.9932458400726318,48600,0.0,
1988-06-24 00:00:00+00:00,10.0,10.0,9.875,0.9932458400726318,20500,0.0,
1988-06-27 00:00:00+00:00,9.875,10.0,9.875,0.9932458400726318,37400,0.0,
1988-06-28 00:00:00+00:00,9.875,10.0,9.875,0.9808292388916016,29300,0.0,
1988-06-29 00:00:00+00:00,10.0,10.0,9.875,0.9932458400726318,57100,0.0,
1988-06-30 00:00:00+00:00,10.0,10.125,9.875,1.005660891532898,46000,0.0,
1988-07-01 00:00:00+00:00,10.0,10.125,9.875,0.9871667623519896,29800,0.065,
1988-07-05 00:00:00+00:00,9.875,10.0,9.875,0.9996634125709534,27400,0.0,
1988-07-06 00:00:00+00:00,9.875,10.0,9.875,0.9996634125709534,24400,0.0,
1988-07-07 00:00:00+00:00,10.0,10.125,9.875,0.9871667623519896,32900,0.0,
1988-07-08 00:00:00+00:00,10.0,10.125,9.875,0.9996634125709534,32300,0.0,
1988-07-11 00:00:00+00:00,10.0,10.0,9.875,0.9996634125709534,23300,0.0,
1988-07-12 00:00:00+00:00,10.0,10.0,9.875,0.9871667623519896,43900,0.0,
1988-07-13 00:00:00+00:00,10.0,10.0,9.875,0.9996634125709534,51000,0.0,
1988-07-14 00:00:00+00:00,10.0,10.0,9.875,0.9871667623519896,33100,0.0,
1988-07-15 00:00:00+00:00,10.0,10.125,9.875,1.0121582746505735,89800,0.0,
1988-07-18 00:00:00+00:00,9.875,10.0,9.875,0.9871667623519896,38100,0.0,
1988-07-19 00:00:00+00:00,10.0,10.0,9.875,0.9996634125709534,37100,0.0,
1988-07-20 00:00:00+00:00,10.0,10.0,9.875,0.9996634125709534,31600,0.0,
1988-07-21 00:00:00+00:00,10.0,10.0,9.875,0.9871667623519896,58800,0.0,
1988-07-22 00:00:00+00:00,10.0,10.0,9.875,0.9996634125709534,40100,0.0,
1988-07-25 00:00:00+00:00,10.0,10.0,9.875,0.9996634125709534,21200,0.0,
1988-07-26 00:00:00+00:00,10.0,10.125,10.0,0.9996634125709534,66100,0.0,
1988-07-27 00:00:00+00:00,10.0,10.125,9.875,0.9996634125709534,40800,0.0,
1988-07-28 00:00:00+00:00,9.875,10.0,9.875,0.9996634125709534,45600,0.0,
1988-07-29 00:00:00+00:00,9.875,10.0,9.875,0.9871667623519896,35700,0.0,
1988-08-01 00:00:00+00:00,9.875,10.125,9.875,1.0121582746505735,22300,0.0,
1988-08-02 00:00:00+00:00,9.875,10.0,9.875,0.9996634125709534,28200,0.0,
1988-08-03 00:00:00+00:00,10.125,10.125,10.0,0.9996634125709534,18100,0.0,
1988-08-04 00:00:00+00:00,10.125,10.125,10.0,1.0121582746505735,22400,0.0,
1988-08-05 00:00:00+00:00,10.0,10.125,10.0,1.0121582746505735,45300,0.0,
1988-08-08 00:00:00+00:00,10.0,10.125,10.0,1.0061224699020386,46600,0.065,
1988-08-09 00:00:00+00:00,10.0,10.0,9.875,1.0061224699020386,37600,0.0,
1988-08-10 00:00:00+00:00,10.0,10.0,9.875,0.9935453534126282,28500,0.0,
1988-08-11 00:00:00+00:00,9.875,10.0,9.875,1.0061224699020386,24600,0.0,
1988-08-12 00:00:00+00:00,10.0,10.0,9.875,0.9935453534126282,27400,0.0,
1988-08-15 00:00:00+00:00,9.875,10.0,9.875,0.9935453534126282,30100,0.0,
1988-08-16 00:00:00+00:00,9.875,10.0,9.875,0.9935453534126282,51300,0.0,
1988-08-17 00:00:00+00:00,10.0,10.0,9.875,1.0061224699020386,66300,0.0,
1988-08-18 00:00:00+00:00,9.875,10.0,9.875,0.9935453534126282,29700,0.0,
1988-08-19 00:00:00+00:00,10.0,10.0,9.875,1.0061224699020386,36500,0.0,
1988-08-22 00:00:00+00:00,10.0,10.0,9.875,0.9935453534126282,23100,0.0,
1988-08-23 00:00:00+00:00,9.875,10.0,9.875,0.9935453534126282,17800,0.0,
1988-08-24 00:00:00+00:00,10.0,10.0,9.875,1.0061224699020386,10900,0.0,
1988-08-25 00:00:00+00:00,10.0,10.0,9.875,0.9935453534126282,56100,0.0,
1988-08-26 00:00:00+00:00,9.875,10.0,9.875,1.0061224699020386,32900,0.0,
1988-08-29 00:00:00+00:00,10.0,10.0,9.875,1.0061224699020386,30400,0.0,
1988-08-30 00:00:00+00:00,10.0,10.0,9.875,1.0061224699020386,36000,0.0,
1988-08-31 00:00:00+00:00,10.0,10.0,9.875,0.9935453534126282,27000,0.0,
1988-09-01 00:00:00+00:00,10.0,10.0,9.875,0.9935453534126282,42700,0.0,
1988-09-02 00:00:00+00:00,10.0,10.0,9.875,1.0061224699020386,52600,0.0,
1988-09-06 00:00:00+00:00,9.875,10.0,9.875,1.012704849243164,26000,0.065,
1988-09-07 00:00:00+00:00,10.0,10.0,9.875,1.012704849243164,39500,0.0,
1988-09-08 00:00:00+00:00,10.0,10.0,9.875,1.012704849243164,44400,0.0,
1988-09-09 00:00:00+00:00,10.0,10.125,9.875,1.012704849243164,42600,0.0,
1988-09-12 00:00:00+00:00,10.0,10.125,10.0,1.012704849243164,30700,0.0,
1988-09-13 00:00:00+00:00,10.0,10.125,10.0,1.012704849243164,26200,0.0,
1988-09-14 00:00:00+00:00,10.125,10.125,10.0,1.025363206863403,78600,0.0,
1988-09-15 00:00:00+00:00,10.125,10.125,10.0,1.012704849243164,67300,0.0,
1988-09-16 00:00:00+00:00,10.125,10.125,10.0,1.025363206863403,44900,0.0,
1988-09-19 00:00:00+00:00,10.125,10.125,10.0,1.025363206863403,50200,0.0,
1988-09-20 00:00:00+00:00,10.125,10.125,10.0,1.012704849243164,59200,0.0,
1988-09-21 00:00:00+00:00,10.0,10.125,10.0,1.012704849243164,52500,0.0,
1988-09-22 00:00:00+00:00,10.0,10.125,10.0,1.025363206863403,61100,0.0,
1988-09-23 00:00:00+00:00,10.0,10.125,10.0,1.012704849243164,92200,0.0,
1988-09-26 00:00:00+00:00,10.0,10.125,10.0,1.012704849243164,37600,0.0,
1988-09-27 00:00:00+00:00,10.0,10.125,10.0,1.012704849243164,43100,0.0,
1988-09-28 00:00:00+00:00,10.0,10.125,10.0,1.025363206863403,76800,0.0,
1988-09-29 00:00:00+00:00,10.125,10.125,10.0,1.012704849243164,73000,0.0,
1988-09-30 00:00:00+00:00,10.0,10.125,10.0,1.025363206863403,80800,0.0,
1988-10-03 00:00:00+00:00,10.125,10.125,10.0,1.012704849243164,31000,0.0,
1988-10-04 00:00:00+00:00,10.125,10.125,10.0,1.025363206863403,28800,0.0,
1988-10-05 00:00:00+00:00,10.0,10.125,10.0,1.012704849243164,31700,0.0,
1988-10-06 00:00:00+00:00,10.125,10.125,10.0,1.025363206863403,68200,0.0,
1988-10-07 00:00:00+00:00,10.0,10.125,10.0,1.0192484855651855,35500,0.065,
1988-10-10 00:00:00+00:00,10.125,10.125,10.0,1.0192484855651855,31400,0.0,
1988-10-11 00:00:00+00:00,10.125,10.125,10.0,1.0319887399673462,29700,0.0,
1988-10-12 00:00:00+00:00,10.0,10.125,10.0,1.0192484855651855,42300,0.0,
1988-10-13 00:00:00+00:00,10.125,10.125,10.0,1.0319887399673462,38400,0.0,
1988-10-14 00:00:00+00:00,10.0,10.125,10.0,1.0319887399673462,50800,0.0,
1988-10-17 00:00:00+00:00,10.0,10.125,10.0,1.0192484855651855,98200,0.0,
1988-10-18 00:00:00+00:00,10.0,10.125,10.0,1.0192484855651855,54600,0.0,
1988-10-19 00:00:00+00:00,10.0,10.125,10.0,1.0192484855651855,30800,0.0,
1988-10-20 00:00:00+00:00,10.125,10.25,10.0,1.0447295904159546,49500,0.0,
1988-10-21 00:00:00+00:00,10.125,10.25,10.0,1.0319887399673462,50600,0.0,
1988-10-24 00:00:00+00:00,10.125,10.125,10.125,1.0319887399673462,52200,0.0,
1988-10-25 00:00:00+00:00,10.125,10.125,10.0,1.0319887399673462,33800,0.0,
1988-10-26 00:00:00+00:00,10.25,10.25,10.125,1.0447295904159546,31800,0.0,
1988-10-27 00:00:00+00:00,10.25,10.25,10.125,1.0319887399673462,29300,0.0,
1988-10-28 00:00:00+00:00,10.125,10.125,10.0,1.0192484855651855,24700,0.0,
1988-10-31 00:00:00+00:00,10.0,10.125,10.0,1.0192484855651855,35000,0.0,
1988-11-01 00:00:00+00:00,10.125,10.125,10.0,1.0319887399673462,40500,0.0,
1988-11-02 00:00:00+00:00,10.25,10.25,10.125,1.0447295904159546,52700,0.0,
1988-11-03 00:00:00+00:00,10.125,10.25,10.125,1.0319887399673462,52200,0.0,
1988-11-04 00:00:00+00:00,10.125,10.25,10.125,1.051478385925293,49800,0.065,
1988-11-07 00:00:00+00:00,10.25,10.25,10.125,1.0386563539505005,45800,0.0,
1988-11-08 00:00:00+00:00,10.125,10.25,10.125,1.051478385925293,64700,0.0,
1988-11-09 00:00:00+00:00,10.125,10.25,10.125,1.051478385925293,87600,0.0,
1988-11-10 00:00:00+00:00,10.125,10.25,10.125,1.0386563539505005,74700,0.0,
1988-11-11 00:00:00+00:00,10.125,10.25,10.125,1.051478385925293,47100,0.0,
1988-11-14 00:00:00+00:00,10.125,10.25,10.125,1.051478385925293,48800,0.0,
1988-11-15 00:00:00+00:00,10.25,10.25,10.125,1.0386563539505005,53700,0.0,
1988-11-16 00:00:00+00:00,10.25,10.25,10.125,1.0386563539505005,79700,0.0,
1988-11-17 00:00:00+00:00,10.125,10.25,10.125,1.0386563539505005,100700,0.0,
1988-11-18 00:00:00+00:00,10.125,10.125,10.0,1.0386563539505005,40200,0.0,
1988-11-21 00:00:00+00:00,10.0,10.125,10.0,1.0386563539505005,34200,0.0,
1988-11-22 00:00:00+00:00,10.125,10.25,10.125,1.051478385925293,45000,0.0,
1988-11-23 00:00:00+00:00,10.125,10.125,10.0,1.0386563539505005,23100,0.0,
1988-11-25 00:00:00+00:00,10.125,10.125,10.0,1.0258334875106812,17500,0.0,
1988-11-28 00:00:00+00:00,10.0,10.125,10.0,1.0386563539505005,20000,0.0,
1988-11-29 00:00:00+00:00,10.125,10.25,10.125,1.051478385925293,45300,0.0,
1988-11-30 00:00:00+00:00,10.25,10.25,10.125,1.051478385925293,94100,0.0,
1988-12-01 00:00:00+00:00,10.125,10.25,10.125,1.051478385925293,58100,0.0,
