date,ISCV_Open,ISCV_High,ISCV_Low,ISCV_Close,ISCV_Volume,ISCV_Dividends,ISCV_Stock Splits
2004-07-13 00:00:00+00:00,19.799999237060547,19.82333374023437,19.790000915527344,12.466838836669922,14400,0.0,
2004-07-14 00:00:00+00:00,19.799999237060547,19.87666702270508,19.799999237060547,12.4689359664917,3900,0.0,
2004-07-15 00:00:00+00:00,19.76333236694336,19.88999938964844,19.76333236694336,12.477319717407228,2100,0.0,
2004-07-16 00:00:00+00:00,19.886667251586918,19.886667251586918,19.76333236694336,12.441670417785645,6900,0.0,
2004-07-19 00:00:00+00:00,19.68000030517578,19.739999771118164,19.65999984741211,12.370376586914062,6000,0.0,
2004-07-20 00:00:00+00:00,19.80666732788086,19.940000534057617,19.80666732788086,12.544434547424316,5100,0.0,
2004-07-21 00:00:00+00:00,20.043333053588867,20.043333053588867,19.696666717529297,12.391347885131836,7500,0.0,
2004-07-22 00:00:00+00:00,19.543333053588867,19.543333053588867,19.34333229064941,12.213094711303713,5400,0.0,
2004-07-23 00:00:00+00:00,19.290000915527344,19.393333435058597,19.290000915527344,12.141799926757812,3000,0.0,
2004-07-26 00:00:00+00:00,19.299999237060547,19.299999237060547,19.07666778564453,12.030652046203612,4200,0.0,
2004-07-27 00:00:00+00:00,19.299999237060547,19.350000381469727,19.229999542236328,12.173258781433104,6000,0.0,
2004-07-28 00:00:00+00:00,19.14666748046875,19.46666717529297,19.1299991607666,12.18793773651123,159000,0.0,
2004-07-29 00:00:00+00:00,19.476667404174805,19.503332138061523,19.446666717529297,12.269718170166016,4800,0.0,
2004-07-30 00:00:00+00:00,19.53333282470703,19.53333282470703,19.53333282470703,12.288593292236328,300,0.0,
2004-08-02 00:00:00+00:00,19.47333335876465,19.61000061035156,19.47333335876465,12.336819648742676,1500,0.0,
2004-08-03 00:00:00+00:00,19.57333374023437,19.59333229064941,19.50666618347168,12.32634162902832,1800,0.0,
2004-08-04 00:00:00+00:00,19.416667938232425,19.56333351135254,19.37666702270508,12.307466506958008,4500,0.0,
2004-08-05 00:00:00+00:00,19.51666641235352,19.51666641235352,19.15999984741211,12.05372428894043,4800,0.0,
2004-08-06 00:00:00+00:00,19.0,19.01666641235352,18.953332901000977,11.923707008361816,6000,0.0,
2004-08-09 00:00:00+00:00,18.90999984741211,18.90999984741211,18.88333320617676,11.87967300415039,2100,0.0,
2004-08-10 00:00:00+00:00,19.13999938964844,19.170000076293945,19.09333229064941,12.06001091003418,6300,0.0,
2004-08-11 00:00:00+00:00,18.99333381652832,19.149999618530277,18.99333381652832,12.04743194580078,12900,0.0,
2004-08-12 00:00:00+00:00,18.96666717529297,18.96666717529297,18.87333297729492,11.873376846313477,1200,0.0,
2004-08-13 00:00:00+00:00,18.940000534057617,18.940000534057617,18.886667251586918,11.881765365600586,2400,0.0,
2004-08-16 00:00:00+00:00,19.15333366394043,19.206666946411133,19.15333366394043,12.06420612335205,8100,0.0,
2004-08-17 00:00:00+00:00,19.28333282470703,19.28333282470703,19.170000076293945,12.091469764709473,4500,0.0,
2004-08-18 00:00:00+00:00,19.350000381469727,19.52666664123535,19.350000381469727,12.28439712524414,8400,0.0,
2004-08-19 00:00:00+00:00,19.433332443237305,19.433332443237305,19.40999984741211,12.211004257202148,6300,0.0,
2004-08-20 00:00:00+00:00,19.52666664123535,19.61333274841309,19.5,12.336819648742676,6600,0.0,
2004-08-23 00:00:00+00:00,19.61000061035156,19.61000061035156,19.51666641235352,12.27810764312744,6300,0.0,
2004-08-24 00:00:00+00:00,19.6299991607666,19.6299991607666,19.51000022888184,12.307466506958008,5100,0.0,
2004-08-25 00:00:00+00:00,19.543333053588867,19.69333267211914,19.540000915527344,12.38086223602295,10800,0.0,
2004-08-26 00:00:00+00:00,19.65999984741211,19.72333335876465,19.606666564941406,12.372471809387209,17100,0.0,
2004-08-27 00:00:00+00:00,19.71333312988281,19.77666664123535,19.71333312988281,12.441670417785645,6600,0.0,
2004-08-30 00:00:00+00:00,19.76000022888184,19.76000022888184,19.636667251586918,12.357793807983398,13800,0.0,
2004-08-31 00:00:00+00:00,19.62666702270508,19.75666618347168,19.600000381469727,12.42909049987793,12300,0.0,
2004-09-01 00:00:00+00:00,19.92333221435547,19.92333221435547,19.84666633605957,12.489908218383787,4500,0.0,
2004-09-02 00:00:00+00:00,19.950000762939453,19.956666946411133,19.916667938232425,12.55491542816162,7200,0.0,
2004-09-03 00:00:00+00:00,20.143333435058597,20.143333435058597,20.053333282470703,12.61992359161377,3300,0.0,
2004-09-07 00:00:00+00:00,20.166667938232425,20.32999992370605,20.166667938232425,12.775102615356444,22200,0.0,
2004-09-08 00:00:00+00:00,20.34000015258789,20.350000381469727,20.183332443237305,12.697515487670898,80100,0.0,
2004-09-09 00:00:00+00:00,20.280000686645508,20.440000534057617,20.24333381652832,12.817042350769045,18000,0.0,
2004-09-10 00:00:00+00:00,20.239999771118164,20.40333366394043,20.22333335876465,12.835912704467772,12300,0.0,
2004-09-13 00:00:00+00:00,20.483333587646484,20.483333587646484,20.38999938964844,12.827523231506348,8400,0.0,
2004-09-14 00:00:00+00:00,20.286666870117188,20.286666870117188,20.233333587646484,12.762518882751465,6600,0.0,
2004-09-15 00:00:00+00:00,20.226667404174805,20.31333351135254,20.226667404174805,12.724775314331056,5400,0.0,
2004-09-16 00:00:00+00:00,20.453332901000977,20.47333335876465,20.453332901000977,12.873664855957031,3600,0.0,
2004-09-17 00:00:00+00:00,20.47333335876465,20.47333335876465,20.36000061035156,12.844303131103516,17700,0.0,
2004-09-20 00:00:00+00:00,20.38333320617676,20.39666748046875,20.32666778564453,12.821237564086914,19800,0.0,
2004-09-21 00:00:00+00:00,20.406667709350582,20.536666870117188,20.406667709350582,12.919797897338867,5100,0.0,
2004-09-22 00:00:00+00:00,20.280000686645508,20.280000686645508,20.21333312988281,12.724775314331056,110100,0.0,
2004-09-23 00:00:00+00:00,20.149999618530277,20.226667404174805,20.149999618530277,12.718477249145508,107100,0.0,
2004-09-24 00:00:00+00:00,20.239999771118164,20.286666870117188,20.239999771118164,12.758330345153809,2100,0.0,
2004-09-27 00:00:00+00:00,20.036666870117188,20.036666870117188,19.913333892822266,12.588699340820312,6000,0.098333,
2004-09-28 00:00:00+00:00,20.0,20.170000076293945,20.0,12.750953674316406,5400,0.0,
2004-09-29 00:00:00+00:00,20.13999938964844,20.273332595825195,20.13999938964844,12.805731773376465,7800,0.0,
2004-09-30 00:00:00+00:00,20.36666679382324,20.426666259765625,20.33666610717773,12.896350860595703,9000,0.0,
2004-10-01 00:00:00+00:00,20.65999984741211,20.75,20.59333229064941,13.102860450744627,7800,0.0,
2004-10-04 00:00:00+00:00,20.916667938232425,20.97333335876465,20.886667251586918,13.204008102416992,10800,0.0,
2004-10-05 00:00:00+00:00,20.950000762939453,20.950000762939453,20.84666633605957,13.19347095489502,10200,0.0,
2004-10-06 00:00:00+00:00,20.920000076293945,21.01666641235352,20.906667709350582,13.286191940307615,4500,0.0,
2004-10-07 00:00:00+00:00,20.97333335876465,20.97333335876465,20.739999771118164,13.121824264526367,13800,0.0,
2004-10-08 00:00:00+00:00,20.65333366394043,20.793333053588867,20.559999465942383,12.99749755859375,88200,0.0,
2004-10-11 00:00:00+00:00,20.51333236694336,20.543333053588867,20.51333236694336,12.984857559204102,6000,0.0,
2004-10-12 00:00:00+00:00,20.3700008392334,20.49666786193848,20.36333274841309,12.957464218139648,1500,0.0,
2004-10-13 00:00:00+00:00,20.446666717529297,20.446666717529297,20.21666717529297,12.824705123901367,14100,0.0,
2004-10-14 00:00:00+00:00,20.209999084472656,20.26000022888184,20.170000076293945,12.750953674316406,57300,0.0,
2004-10-15 00:00:00+00:00,20.22333335876465,20.399999618530277,20.22333335876465,12.896350860595703,15600,0.0,
2004-10-18 00:00:00+00:00,20.196666717529297,20.43000030517578,20.196666717529297,12.902669906616213,8400,0.0,
2004-10-19 00:00:00+00:00,20.523332595825195,20.523332595825195,20.166667938232425,12.748841285705566,6600,0.0,
2004-10-20 00:00:00+00:00,20.03333282470703,20.25,19.96999931335449,12.790990829467772,14100,0.0,
2004-10-21 00:00:00+00:00,20.299999237060547,20.450000762939453,20.296667098999023,12.927956581115724,11400,0.0,
2004-10-22 00:00:00+00:00,20.479999542236328,20.49333381652832,20.303333282470703,12.835243225097656,6900,0.0,
2004-10-25 00:00:00+00:00,20.13333320617676,20.35333251953125,20.13333320617676,12.86684799194336,5100,0.0,
2004-10-26 00:00:00+00:00,20.36000061035156,20.59333229064941,20.31666755676269,13.018567085266112,9000,0.0,
2004-10-27 00:00:00+00:00,20.61333274841309,20.773332595825195,20.600000381469727,13.132357597351074,21600,0.0,
2004-10-28 00:00:00+00:00,20.739999771118164,20.773332595825195,20.63333320617676,13.07757568359375,46800,0.0,
2004-10-29 00:00:00+00:00,20.739999771118164,20.74666786193848,20.683332443237305,13.083894729614258,15300,0.0,
2004-11-01 00:00:00+00:00,20.666667938232425,20.83666610717773,20.666667938232425,13.155546188354492,6600,0.0,
2004-11-02 00:00:00+00:00,20.90333366394043,20.97333335876465,20.700000762939453,13.085999488830566,25500,0.0,
2004-11-03 00:00:00+00:00,20.770000457763672,21.100000381469727,20.770000457763672,13.256686210632324,30300,0.0,
2004-11-04 00:00:00+00:00,21.05666732788086,21.350000381469727,21.05666732788086,13.496915817260742,11700,0.0,
2004-11-05 00:00:00+00:00,21.483333587646484,21.483333587646484,21.293333053588867,13.494808197021484,42900,0.0,
2004-11-08 00:00:00+00:00,21.36666679382324,21.36666679382324,21.270000457763672,13.44633674621582,58800,0.0,
2004-11-09 00:00:00+00:00,21.32666778564453,21.450000762939453,21.31999969482422,13.53695583343506,39000,0.0,
2004-11-10 00:00:00+00:00,21.416667938232425,21.63333320617676,21.416667938232425,13.63388729095459,48900,0.0,
2004-11-11 00:00:00+00:00,21.57333374023437,21.739999771118164,21.57333374023437,13.743462562561035,15600,0.0,
2004-11-12 00:00:00+00:00,21.726667404174805,22.003332138061523,21.71666717529297,13.909931182861328,6600,0.0,
2004-11-15 00:00:00+00:00,21.933332443237305,22.023332595825195,21.90999984741211,13.888860702514648,46500,0.0,
2004-11-16 00:00:00+00:00,21.99333381652832,21.99333381652832,21.82333374023437,13.79614543914795,11400,0.0,
2004-11-17 00:00:00+00:00,22.09000015258789,22.09666633605957,21.84666633605957,13.829856872558594,14100,0.0,
2004-11-18 00:00:00+00:00,21.96666717529297,21.96666717529297,21.87666702270508,13.869902610778809,8100,0.0,
2004-11-19 00:00:00+00:00,21.726667404174805,21.790000915527344,21.676666259765625,13.713958740234377,22200,0.0,
2004-11-22 00:00:00+00:00,21.62666702270508,22.00666618347168,21.61666679382324,13.90361213684082,93600,0.0,
2004-11-23 00:00:00+00:00,22.059999465942383,22.11333274841309,21.86666679382324,13.945759773254396,12000,0.0,
2004-11-24 00:00:00+00:00,22.273332595825195,22.36666679382324,22.273332595825195,14.133306503295898,7200,0.0,
2004-11-26 00:00:00+00:00,22.46333312988281,22.489999771118164,22.46333312988281,14.215489387512209,3300,0.0,
2004-11-29 00:00:00+00:00,22.40333366394043,22.57999992370605,22.280000686645508,14.213380813598633,17700,0.0,
2004-11-30 00:00:00+00:00,22.483333587646484,22.540000915527344,22.483333587646484,14.228130340576172,25500,0.0,
2004-12-01 00:00:00+00:00,22.63999938964844,22.84666633605957,22.63999938964844,14.43885612487793,15000,0.0,
2004-12-02 00:00:00+00:00,22.809999465942383,22.809999465942383,22.61000061035156,14.31241226196289,17100,0.0,
2004-12-03 00:00:00+00:00,22.583332061767575,22.700000762939453,22.583332061767575,14.325066566467283,30600,0.0,
2004-12-06 00:00:00+00:00,22.55666732788086,22.65333366394043,22.530000686645508,14.287134170532228,16800,0.0,
2004-12-07 00:00:00+00:00,22.549999237060547,22.549999237060547,22.170000076293945,14.017401695251465,40500,0.0,
2004-12-08 00:00:00+00:00,22.22333335876465,22.34333229064941,22.22333335876465,14.120660781860352,15300,0.0,
