date,TEL_Open,TEL_High,TEL_Low,TEL_Close,TEL_Volume,TEL_Dividends,TEL_Stock Splits
2007-06-14 00:00:00+00:00,37.0,39.2599983215332,37.0,27.472869873046875,662600,0.0,
2007-06-15 00:00:00+00:00,39.09999847412109,39.09999847412109,38.25,27.4375057220459,1150000,0.0,
2007-06-18 00:00:00+00:00,39.04999923706055,39.09999847412109,37.150001525878906,26.27070999145508,853600,0.0,
2007-06-19 00:00:00+00:00,37.150001525878906,37.70000076293945,36.09999847412109,25.95248031616211,951000,0.0,
2007-06-20 00:00:00+00:00,36.83000183105469,36.83000183105469,35.33000183105469,25.422121047973636,1721800,0.0,
2007-06-21 00:00:00+00:00,36.0,36.70000076293945,35.75,25.95248031616211,537700,0.0,
2007-06-22 00:00:00+00:00,37.0,39.5,36.79999923706055,27.543577194213867,250300,0.0,
2007-06-25 00:00:00+00:00,39.09999847412109,40.0,38.25,27.755725860595703,203200,0.0,
2007-06-26 00:00:00+00:00,39.310001373291016,39.79999923706055,39.20000076293945,27.93251037597656,119600,0.0,
2007-06-27 00:00:00+00:00,39.5,39.79999923706055,39.0,28.10929679870605,270700,0.0,
2007-06-28 00:00:00+00:00,39.75,39.95000076293945,39.5,28.003231048583984,151200,0.0,
2007-06-29 00:00:00+00:00,39.83000183105469,39.900001525878906,38.75,27.621360778808597,1701900,0.0,
2007-07-02 00:00:00+00:00,39.20000076293945,40.630001068115234,38.97999954223633,28.264881134033203,2000500,0.0,
2007-07-03 00:00:00+00:00,39.97999954223633,40.61000061035156,39.08000183105469,28.045663833618164,3752400,0.0,
2007-07-05 00:00:00+00:00,39.59999847412109,41.27999877929688,39.2400016784668,27.897157669067383,4277800,0.0,
2007-07-06 00:00:00+00:00,39.400001525878906,39.91999816894531,38.79999923706055,28.15880012512207,3950700,0.0,
2007-07-09 00:00:00+00:00,39.54999923706055,40.400001525878906,38.47999954223633,28.49822998046875,5369500,0.0,
2007-07-10 00:00:00+00:00,39.5,39.5,38.47999954223633,27.57894325256348,5483200,0.0,
2007-07-11 00:00:00+00:00,39.0,39.25,38.70000076293945,27.621360778808597,5964800,0.0,
2007-07-12 00:00:00+00:00,38.95000076293945,39.060001373291016,38.310001373291016,27.586009979248047,4094400,0.0,
2007-07-13 00:00:00+00:00,38.29999923706055,39.88999938964844,38.0,27.911296844482425,2064600,0.0,
2007-07-16 00:00:00+00:00,38.0,39.84999847412109,37.06999969482422,27.791088104248047,2514800,0.0,
2007-07-17 00:00:00+00:00,39.02000045776367,39.5,38.27000045776367,27.479928970336918,3913400,0.0,
2007-07-18 00:00:00+00:00,36.95000076293945,38.86000061035156,36.59999847412109,26.82935905456543,4909400,0.0,
2007-07-19 00:00:00+00:00,38.040000915527344,38.45000076293945,37.630001068115234,26.94249153137207,2078400,0.0,
2007-07-20 00:00:00+00:00,38.09999847412109,38.18000030517578,37.869998931884766,26.893001556396484,3406800,0.0,
2007-07-23 00:00:00+00:00,35.099998474121094,39.0,35.099998474121094,27.51529884338379,2164400,0.0,
2007-07-24 00:00:00+00:00,38.720001220703125,39.220001220703125,38.130001068115234,27.15464973449707,2119000,0.0,
2007-07-25 00:00:00+00:00,38.25,38.56999969482422,38.0,27.204139709472656,2421500,0.0,
2007-07-26 00:00:00+00:00,38.0,38.29999923706055,36.720001220703125,26.560644149780277,3610800,0.0,
2007-07-27 00:00:00+00:00,36.0,38.130001068115234,35.72999954223633,26.1292781829834,2912600,0.0,
2007-07-30 00:00:00+00:00,36.400001525878906,36.45000076293945,35.58000183105469,25.492839813232425,2915500,0.0,
2007-07-31 00:00:00+00:00,36.04999923706055,36.08000183105469,35.70000076293945,25.33018112182617,2148800,0.0,
2007-08-01 00:00:00+00:00,34.91999816894531,36.0,34.7599983215332,24.905906677246094,3771700,0.0,
2007-08-02 00:00:00+00:00,34.61000061035156,35.5,34.09000015258789,24.941255569458008,2519100,0.0,
2007-08-03 00:00:00+00:00,35.099998474121094,35.43000030517578,35.0,24.8139705657959,2445000,0.0,
2007-08-06 00:00:00+00:00,35.20000076293945,35.31999969482422,34.97999954223633,24.85639953613281,3896600,0.0,
2007-08-07 00:00:00+00:00,34.849998474121094,35.380001068115234,34.0,24.644250869750977,2624200,0.0,
2007-08-08 00:00:00+00:00,32.09000015258789,35.470001220703125,32.09000015258789,24.56647682189941,3355800,0.0,
2007-08-09 00:00:00+00:00,34.29999923706055,34.77000045776367,33.619998931884766,23.852245330810547,2058600,0.0,
