date,URE_Open,URE_High,URE_Low,URE_Close,URE_Volume,URE_Dividends,URE_Stock Splits
2007-05-18 00:00:00+00:00,140.25,141.0749969482422,137.5,106.5184555053711,3080,0.0,
2007-05-21 00:00:00+00:00,139.125,143.0,138.5749969482422,108.9736099243164,1360,0.0,
2007-05-22 00:00:00+00:00,141.1999969482422,145.6999969482422,141.1999969482422,111.91203308105467,2080,0.0,
2007-05-23 00:00:00+00:00,146.0749969482422,147.14999389648438,141.02499389648438,109.05093383789062,3160,0.0,
2007-05-24 00:00:00+00:00,138.9250030517578,141.47500610351562,133.6999969482422,105.26190185546876,3880,0.0,
2007-05-25 00:00:00+00:00,139.375,141.1999969482422,137.5,107.00177001953124,760,0.0,
2007-05-29 00:00:00+00:00,147.875,148.22500610351562,145.0,114.05789947509766,9520,0.0,
2007-05-30 00:00:00+00:00,147.875,155.6750030517578,147.875,120.3794403076172,8480,0.0,
2007-05-31 00:00:00+00:00,157.1750030517578,157.4499969482422,153.8000030517578,119.27749633789062,3520,0.0,
2007-06-01 00:00:00+00:00,156.125,156.5,152.6999969482422,119.39344024658205,2760,0.0,
2007-06-04 00:00:00+00:00,156.6999969482422,156.77499389648438,155.5500030517578,120.86276245117188,1000,0.0,
2007-06-05 00:00:00+00:00,155.0,155.0,150.14999389648438,116.49368286132812,2040,0.0,
2007-06-06 00:00:00+00:00,148.0500030517578,150.27499389648438,146.85000610351562,115.2178192138672,3520,0.0,
2007-06-07 00:00:00+00:00,146.0,146.0749969482422,138.9250030517578,107.8136978149414,3960,0.0,
2007-06-08 00:00:00+00:00,139.77499389648438,143.14999389648438,137.5,110.2882080078125,3120,0.0,
2007-06-11 00:00:00+00:00,139.64999389648438,140.375,138.5,107.09844207763672,3440,0.0,
2007-06-12 00:00:00+00:00,137.4250030517578,137.4250030517578,133.8000030517578,103.75401306152344,1200,0.0,
2007-06-13 00:00:00+00:00,136.27499389648438,139.9499969482422,135.77499389648438,107.54304504394533,3920,0.0,
2007-06-14 00:00:00+00:00,138.77499389648438,140.375,136.625,106.24785614013672,2160,0.0,
2007-06-15 00:00:00+00:00,139.3000030517578,141.77499389648438,139.3000030517578,108.27769470214844,1000,0.0,
2007-06-18 00:00:00+00:00,140.125,140.125,136.25,105.35853576660156,920,0.0,
2007-06-19 00:00:00+00:00,133.5500030517578,136.9250030517578,133.5500030517578,105.88050079345705,3200,0.0,
2007-06-20 00:00:00+00:00,134.22500610351562,134.22500610351562,131.14999389648438,101.41484832763672,760,0.0,
2007-06-21 00:00:00+00:00,130.25,130.5,126.25,100.9122314453125,5280,0.0,
2007-06-22 00:00:00+00:00,128.9499969482422,129.5749969482422,127.5250015258789,100.0423355102539,1600,0.0,
2007-06-25 00:00:00+00:00,128.52499389648438,128.9250030517578,124.6500015258789,96.3885726928711,2080,0.0,
2007-06-26 00:00:00+00:00,122.0749969482422,123.5250015258789,121.1500015258789,95.90780639648438,2320,1.8625,
2007-06-27 00:00:00+00:00,120.9499969482422,127.6750030517578,120.9499969482422,100.22526550292967,9160,0.0,
2007-06-28 00:00:00+00:00,128.6750030517578,129.625,126.5,99.4010238647461,2920,0.0,
2007-06-29 00:00:00+00:00,126.75,128.85000610351562,124.4499969482422,98.18428802490234,1320,0.0,
2007-07-02 00:00:00+00:00,126.1750030517578,131.0749969482422,126.1750030517578,102.894287109375,2200,0.0,
2007-07-03 00:00:00+00:00,131.64999389648438,132.4499969482422,129.8249969482422,102.24668884277344,2000,0.0,
2007-07-05 00:00:00+00:00,134.77499389648438,136.25,133.6999969482422,105.6418228149414,4200,0.0,
2007-07-06 00:00:00+00:00,133.10000610351562,134.375,132.125,105.1707992553711,1600,0.0,
2007-07-09 00:00:00+00:00,133.4499969482422,133.4499969482422,132.5500030517578,104.38582611083984,520,0.0,
2007-07-10 00:00:00+00:00,129.47500610351562,129.47500610351562,126.125,99.00855255126952,1680,0.0,
2007-07-11 00:00:00+00:00,125.0,125.5250015258789,123.2750015258789,98.16466522216795,2360,0.0,
2007-07-12 00:00:00+00:00,126.0500030517578,128.75,126.0500030517578,101.06917572021484,4200,0.0,
2007-07-13 00:00:00+00:00,128.6999969482422,132.02499389648438,128.625,103.38492584228516,2200,0.0,
2007-07-16 00:00:00+00:00,132.625,134.0,130.75,102.6391830444336,6600,0.0,
2007-07-17 00:00:00+00:00,130.60000610351562,131.125,128.39999389648438,101.32429504394533,1440,0.0,
2007-07-18 00:00:00+00:00,126.0,127.4250030517578,123.375,100.02904510498048,4960,0.0,
2007-07-19 00:00:00+00:00,129.14999389648438,129.85000610351562,128.14999389648438,100.95140075683594,2520,0.0,
2007-07-20 00:00:00+00:00,126.9250030517578,126.9250030517578,122.5,96.90865325927734,7840,0.0,
2007-07-23 00:00:00+00:00,124.8000030517578,124.8000030517578,119.8000030517578,94.04337310791016,5920,0.0,
2007-07-24 00:00:00+00:00,116.5,119.3249969482422,112.8249969482422,89.17633819580078,6480,0.0,
2007-07-25 00:00:00+00:00,116.2750015258789,117.7249984741211,110.4749984741211,88.803466796875,6000,0.0,
2007-07-26 00:00:00+00:00,109.1750030517578,109.625,104.75,85.03548431396484,9920,0.0,
2007-07-27 00:00:00+00:00,107.2750015258789,109.375,103.2249984741211,81.14971923828125,10480,0.0,
2007-07-30 00:00:00+00:00,102.875,105.4000015258789,102.0250015258789,82.48422241210938,7840,0.0,
2007-07-31 00:00:00+00:00,107.7750015258789,109.8000030517578,103.125,80.95344543457031,10160,0.0,
2007-08-01 00:00:00+00:00,102.75,104.7750015258789,97.0999984741211,82.24870300292969,15720,0.0,
2007-08-02 00:00:00+00:00,107.9749984741211,109.25,106.25,84.13269805908203,4360,0.0,
2007-08-03 00:00:00+00:00,105.0,105.0,100.5749969482422,79.3049545288086,6800,0.0,
2007-08-06 00:00:00+00:00,99.6750030517578,105.1500015258789,96.0749969482422,82.54310607910156,8200,0.0,
2007-08-07 00:00:00+00:00,103.5,109.5,102.3499984741211,83.99533081054688,17200,0.0,
2007-08-08 00:00:00+00:00,111.1500015258789,116.1750030517578,110.4749984741211,89.11748504638672,9800,0.0,
2007-08-09 00:00:00+00:00,110.75,116.9000015258789,109.9000015258789,89.60812377929688,4800,0.0,
2007-08-10 00:00:00+00:00,106.8249969482422,111.9749984741211,106.2249984741211,83.897216796875,5720,0.0,
2007-08-13 00:00:00+00:00,107.1500015258789,108.2750015258789,105.8249969482422,83.11222076416016,3120,0.0,
2007-08-14 00:00:00+00:00,103.875,103.875,97.0749969482422,76.20419311523438,6560,0.0,
2007-08-15 00:00:00+00:00,96.5749969482422,102.0500030517578,94.1750030517578,73.94732666015625,13040,0.0,
2007-08-16 00:00:00+00:00,92.875,101.125,91.6999969482422,79.3834457397461,16240,0.0,
2007-08-17 00:00:00+00:00,106.3249969482422,108.375,102.625,82.73932647705078,11120,0.0,
2007-08-20 00:00:00+00:00,105.7750015258789,110.3000030517578,105.7750015258789,85.99710845947266,18160,0.0,
2007-08-21 00:00:00+00:00,108.7249984741211,112.1999969482422,108.6999969482422,88.07735443115234,7840,0.0,
2007-08-22 00:00:00+00:00,114.6500015258789,115.4250030517578,111.6750030517578,88.76423645019531,11040,0.0,
2007-08-23 00:00:00+00:00,114.125,115.3249969482422,110.6500015258789,87.76335906982422,7480,0.0,
2007-08-24 00:00:00+00:00,109.5500030517578,111.6999969482422,108.3249969482422,86.84098052978516,6880,0.0,
2007-08-27 00:00:00+00:00,109.0999984741211,110.25,106.8000030517578,83.83834838867188,5960,0.0,
2007-08-28 00:00:00+00:00,105.125,105.2750015258789,100.1999969482422,78.69656372070312,7600,0.0,
2007-08-29 00:00:00+00:00,102.875,105.4000015258789,101.0250015258789,82.73932647705078,17720,0.0,
2007-08-30 00:00:00+00:00,104.625,107.625,104.4499969482422,84.07386016845703,15760,0.0,
2007-08-31 00:00:00+00:00,109.9250030517578,113.25,108.5500030517578,87.95962524414062,17680,0.0,
2007-09-04 00:00:00+00:00,111.5,116.0,111.5,89.66698455810547,5240,0.0,
2007-09-05 00:00:00+00:00,111.9000015258789,111.9000015258789,108.0,85.8597183227539,10600,0.0,
2007-09-06 00:00:00+00:00,109.5,110.375,106.8499984741211,86.42887115478516,4880,0.0,
2007-09-07 00:00:00+00:00,106.625,106.625,104.4499969482422,82.89634704589844,10880,0.0,
2007-09-10 00:00:00+00:00,105.9000015258789,105.9000015258789,101.25,81.46369171142578,9080,0.0,
2007-09-11 00:00:00+00:00,104.9000015258789,106.3000030517578,104.1500015258789,83.44583892822266,13360,0.0,
2007-09-12 00:00:00+00:00,105.4000015258789,107.3249969482422,105.4000015258789,83.56361389160156,4080,0.0,
2007-09-13 00:00:00+00:00,107.25,111.5250015258789,107.25,86.58585357666016,7680,0.0,
2007-09-14 00:00:00+00:00,107.7249984741211,111.375,107.7249984741211,87.42972564697266,3040,0.0,
2007-09-17 00:00:00+00:00,110.75,111.3499984741211,108.5500030517578,86.860595703125,16320,0.0,
2007-09-18 00:00:00+00:00,111.3000030517578,118.5250015258789,110.75,92.63036346435548,44000,0.0,
2007-09-19 00:00:00+00:00,120.4499969482422,123.9499969482422,120.1500015258789,95.61339569091795,19280,0.0,
2007-09-20 00:00:00+00:00,120.5,120.875,117.3499984741211,92.51264190673828,4640,0.0,
2007-09-21 00:00:00+00:00,118.75,119.4499969482422,117.5999984741211,93.0032730102539,2560,0.0,
2007-09-24 00:00:00+00:00,119.3000030517578,121.5500030517578,119.0749969482422,95.20125579833984,9720,0.0,
2007-09-25 00:00:00+00:00,117.3499984741211,118.2249984741211,115.7249984741211,92.27788543701172,10440,0.62,
2007-09-26 00:00:00+00:00,117.0250015258789,118.625,116.375,93.59953308105467,4160,0.0,
2007-09-27 00:00:00+00:00,119.9000015258789,120.375,118.9000015258789,94.80281066894533,5640,0.0,
2007-09-28 00:00:00+00:00,119.9000015258789,119.9000015258789,118.0,94.38854217529295,4520,0.0,
2007-10-01 00:00:00+00:00,119.625,123.8249969482422,119.5749969482422,97.70250701904295,14520,0.0,
2007-10-02 00:00:00+00:00,124.8499984741211,127.75,124.6999969482422,100.60221862792967,12640,0.0,
2007-10-03 00:00:00+00:00,127.25,128.0749969482422,125.5,100.74028778076172,22400,0.0,
2007-10-04 00:00:00+00:00,127.5749969482422,128.4250030517578,125.0,101.3320770263672,3000,0.0,
2007-10-05 00:00:00+00:00,130.5,133.6750030517578,128.25,105.47455596923828,30080,0.0,
2007-10-08 00:00:00+00:00,129.8249969482422,130.75,128.97500610351562,102.53533935546876,6760,0.0,
2007-10-09 00:00:00+00:00,129.97500610351562,131.85000610351562,126.875,104.0345230102539,8640,0.0,
2007-10-10 00:00:00+00:00,132.14999389648438,132.14999389648438,129.14999389648438,103.24549865722656,2320,0.0,
2007-10-11 00:00:00+00:00,131.1750030517578,132.9250030517578,128.9250030517578,101.9435806274414,3520,0.0,
2007-10-12 00:00:00+00:00,129.375,129.52499389648438,126.875,100.2668685913086,4440,0.0,
2007-10-15 00:00:00+00:00,125.6999969482422,126.25,121.0,95.65103912353516,7240,0.0,
2007-10-16 00:00:00+00:00,120.7249984741211,120.7249984741211,117.7249984741211,93.12609100341795,16520,0.0,
2007-10-17 00:00:00+00:00,119.0250015258789,119.0250015258789,113.375,92.593505859375,13040,0.0,
2007-10-18 00:00:00+00:00,115.1500015258789,120.0,113.4749984741211,92.6724090576172,8600,0.0,
2007-10-19 00:00:00+00:00,115.3000030517578,115.3000030517578,109.9499969482422,87.08993530273438,8840,0.0,
2007-10-22 00:00:00+00:00,106.25,112.7249984741211,106.25,88.86529541015625,10400,0.0,
2007-10-23 00:00:00+00:00,114.3499984741211,115.25,113.125,90.77873992919922,3520,0.0,
2007-10-24 00:00:00+00:00,113.25,113.8499984741211,109.4250030517578,89.6543197631836,6920,0.0,
2007-10-25 00:00:00+00:00,114.875,115.8499984741211,110.6999969482422,89.6543197631836,7880,0.0,
2007-10-26 00:00:00+00:00,115.75,116.875,112.8000030517578,91.3310317993164,5920,0.0,
2007-10-29 00:00:00+00:00,116.4749984741211,116.6999969482422,113.6750030517578,90.28556060791016,2400,0.0,
2007-10-30 00:00:00+00:00,113.8249969482422,117.1750030517578,113.4499969482422,91.58747100830078,3960,0.0,
2007-10-31 00:00:00+00:00,117.5,119.75,110.25,94.48717498779295,13320,0.0,
2007-11-01 00:00:00+00:00,116.125,116.1999969482422,110.75,87.80010223388672,13720,0.0,
2007-11-02 00:00:00+00:00,109.9000015258789,109.9499969482422,103.4749984741211,84.36779022216797,10160,0.0,
2007-11-05 00:00:00+00:00,101.9250030517578,105.125,101.8499984741211,82.35574340820312,2160,0.0,
2007-11-06 00:00:00+00:00,104.375,105.7249984741211,101.875,83.42093658447266,2760,0.0,
2007-11-07 00:00:00+00:00,102.75,102.75,98.75,78.23302459716797,5640,0.0,
2007-11-08 00:00:00+00:00,99.7750015258789,100.5500030517578,96.25,79.0615005493164,7560,0.0,
2007-11-09 00:00:00+00:00,97.625,101.1750030517578,96.5500030517578,78.46973419189453,7880,0.0,
2007-11-12 00:00:00+00:00,99.75,102.75,98.6750030517578,78.58809661865234,4640,0.0,
2007-11-13 00:00:00+00:00,102.5250015258789,106.8000030517578,102.5,84.2691650390625,4600,0.0,
2007-11-14 00:00:00+00:00,109.4499969482422,109.6500015258789,102.6500015258789,81.09327697753906,7960,0.0,
2007-11-15 00:00:00+00:00,100.875,102.9250030517578,98.875,80.14643859863281,3800,0.0,
2007-11-16 00:00:00+00:00,100.5250015258789,100.5500030517578,97.0999984741211,78.07520294189453,10360,0.0,
2007-11-19 00:00:00+00:00,97.1999969482422,97.1999969482422,94.2750015258789,74.70209503173828,3440,0.0,
2007-11-20 00:00:00+00:00,93.5999984741211,96.875,86.875,71.56566619873047,15400,0.0,
2007-11-21 00:00:00+00:00,88.125,90.375,86.0,70.95416259765625,10440,0.0,
2007-11-23 00:00:00+00:00,90.0250015258789,93.2249984741211,90.0250015258789,72.86758422851562,12760,0.0,
2007-11-26 00:00:00+00:00,93.9749984741211,93.9749984741211,83.32499694824219,65.74652862548828,28480,0.0,
2007-11-27 00:00:00+00:00,83.32499694824219,87.07499694824219,82.9749984741211,68.70539855957031,25560,0.0,
2007-11-28 00:00:00+00:00,91.0,94.625,90.2750015258789,74.4259033203125,22640,0.0,
2007-11-29 00:00:00+00:00,92.6999969482422,95.25,90.2249984741211,73.47908020019531,17640,0.0,
2007-11-30 00:00:00+00:00,101.4499969482422,101.4499969482422,95.4250030517578,76.81275939941406,18840,0.0,
2007-12-03 00:00:00+00:00,95.5500030517578,97.25,94.5,75.49114227294922,15880,0.0,
2007-12-04 00:00:00+00:00,95.625,95.625,90.75,72.15742492675781,8320,0.0,
2007-12-05 00:00:00+00:00,94.4250030517578,96.6500015258789,93.125,76.26042938232422,12160,0.0,
2007-12-06 00:00:00+00:00,97.75,103.4499969482422,97.375,81.6258773803711,45280,0.0,
2007-12-07 00:00:00+00:00,103.5500030517578,105.25,102.2249984741211,80.8368148803711,18960,0.0,
2007-12-10 00:00:00+00:00,101.8249969482422,106.9499969482422,101.0999984741211,84.38751983642578,19440,0.0,
2007-12-11 00:00:00+00:00,106.6500015258789,108.4499969482422,95.3000030517578,75.78701782226562,40960,0.0,
2007-12-12 00:00:00+00:00,98.9250030517578,102.7249984741211,93.0500030517578,74.781005859375,31600,0.0,
2007-12-13 00:00:00+00:00,94.3499984741211,94.3499984741211,90.0,73.67633819580078,43920,0.0,
2007-12-14 00:00:00+00:00,91.3000030517578,94.25,87.5,69.04071807861328,17840,0.0,
2007-12-17 00:00:00+00:00,87.07499694824219,87.07499694824219,82.5,65.76622009277344,49760,0.0,
2007-12-18 00:00:00+00:00,85.3499984741211,86.125,80.75,66.7919921875,25680,0.0,
2007-12-19 00:00:00+00:00,84.125,86.94999694824219,84.125,68.25170135498047,34800,0.0,
2007-12-20 00:00:00+00:00,86.67500305175781,86.67500305175781,83.3499984741211,68.33370971679688,15320,1.1525,
2007-12-21 00:00:00+00:00,88.75,88.75,86.55000305175781,70.41288757324219,27960,0.0,
2007-12-24 00:00:00+00:00,89.5,94.0250015258789,88.625,75.19102478027344,9440,0.0,
2007-12-26 00:00:00+00:00,93.9000015258789,93.9000015258789,90.0,73.45170593261719,7760,0.0,
2007-12-27 00:00:00+00:00,90.3000030517578,90.4499969482422,86.625,69.29329681396484,21320,0.0,
2007-12-28 00:00:00+00:00,87.5,88.75,83.25,68.45361328125,9920,0.0,
2007-12-31 00:00:00+00:00,83.5999984741211,86.82499694824219,83.375,68.97344207763672,22240,0.0,
2008-01-02 00:00:00+00:00,85.625,86.67500305175781,83.125,67.9937973022461,8160,0.0,
2008-01-03 00:00:00+00:00,85.05000305175781,85.05000305175781,79.0999984741211,63.69547653198242,19240,0.0,
2008-01-04 00:00:00+00:00,77.5,77.75,73.19999694824219,58.53743362426758,43360,0.0,
2008-01-07 00:00:00+00:00,73.0250015258789,75.69999694824219,70.82499694824219,59.81695938110352,37040,0.0,
2008-01-08 00:00:00+00:00,77.3499984741211,78.4749984741211,69.125,55.27870941162109,30840,0.0,
2008-01-09 00:00:00+00:00,67.67500305175781,71.9000015258789,64.5,57.23794555664063,65040,0.0,
2008-01-10 00:00:00+00:00,70.55000305175781,76.25,67.5,59.23717880249024,83640,0.0,
2008-01-11 00:00:00+00:00,72.5,75.9749984741211,70.0250015258789,59.09722137451172,36440,0.0,
2008-01-14 00:00:00+00:00,74.92500305175781,75.0,69.94999694824219,58.67738342285156,18720,0.0,
2008-01-15 00:00:00+00:00,70.5,72.25,68.80000305175781,57.777740478515625,29120,0.0,
2008-01-16 00:00:00+00:00,71.875,73.875,69.5,57.31792068481445,31040,0.0,
2008-01-17 00:00:00+00:00,73.75,73.75,68.92500305175781,55.31867980957031,24960,0.0,
2008-01-18 00:00:00+00:00,70.0250015258789,71.0999984741211,65.2750015258789,54.459014892578125,27480,0.0,
2008-01-22 00:00:00+00:00,73.57499694824219,73.57499694824219,62.5,57.49782943725586,47040,0.0,
2008-01-23 00:00:00+00:00,71.125,88.67500305175781,71.125,67.67391967773438,174360,0.0,
2008-01-24 00:00:00+00:00,87.2750015258789,90.0,77.5,65.37482452392578,106760,0.0,
2008-01-25 00:00:00+00:00,84.7750015258789,94.25,77.875,63.01572799682617,167320,0.0,
2008-01-28 00:00:00+00:00,77.44999694824219,84.375,77.05000305175781,67.47401428222656,92080,0.0,
2008-01-29 00:00:00+00:00,84.625,86.7249984741211,81.875,65.97459411621094,46200,0.0,
2008-01-30 00:00:00+00:00,83.32499694824219,89.125,79.5,63.57550048828125,101080,0.0,
2008-01-31 00:00:00+00:00,79.44999694824219,84.5,77.3499984741211,66.17450714111328,119040,0.0,
2008-02-01 00:00:00+00:00,84.42500305175781,90.2750015258789,83.5,71.37252044677734,92520,0.0,
2008-02-04 00:00:00+00:00,90.625,91.4000015258789,85.1500015258789,69.69314575195312,77040,0.0,
2008-02-05 00:00:00+00:00,85.05000305175781,87.1500015258789,81.4000015258789,65.61470794677734,91120,0.0,
2008-02-06 00:00:00+00:00,83.8499984741211,83.8499984741211,78.625,65.17489624023438,95160,0.0,
2008-02-07 00:00:00+00:00,78.57499694824219,82.0250015258789,76.875,65.4347915649414,199360,0.0,
2008-02-08 00:00:00+00:00,81.5999984741211,81.75,75.3499984741211,61.6362419128418,45760,0.0,
2008-02-11 00:00:00+00:00,80.5,80.5,73.75,60.17682266235352,49000,0.0,
2008-02-12 00:00:00+00:00,76.4749984741211,78.92500305175781,76.0,62.35597229003906,55200,0.0,
2008-02-13 00:00:00+00:00,79.8499984741211,81.875,76.80000305175781,63.15566635131836,27040,0.0,
2008-02-14 00:00:00+00:00,78.07499694824219,79.9749984741211,76.3499984741211,61.17644119262695,26480,0.0,
2008-02-15 00:00:00+00:00,75.4000015258789,77.125,74.5,61.67622375488281,32280,0.0,
2008-02-19 00:00:00+00:00,80.2249984741211,80.2249984741211,75.19999694824219,61.97614669799805,97560,0.0,
2008-02-20 00:00:00+00:00,75.57499694824219,78.32499694824219,74.375,62.276023864746094,53880,0.0,
