date,JEQ_Open,JEQ_High,JEQ_Low,JEQ_Close,JEQ_Volume,JEQ_Dividends,JEQ_Stock Splits
1992-10-01 00:00:00+00:00,9.75,9.875,9.75,4.0151047706604,7900,0.0,
1992-10-02 00:00:00+00:00,9.875,10.0,9.75,3.9642813205718994,11500,0.0,
1992-10-05 00:00:00+00:00,9.75,9.75,9.375,3.862633228302002,16300,0.0,
1992-10-06 00:00:00+00:00,9.625,9.625,9.5,3.9134559631347656,2800,0.0,
1992-10-07 00:00:00+00:00,9.5,9.625,9.375,3.862633228302002,5600,0.0,
1992-10-08 00:00:00+00:00,9.625,9.625,9.5,3.9134559631347656,4200,0.0,
1992-10-09 00:00:00+00:00,9.5,9.5,9.375,3.811808824539185,7200,0.0,
1992-10-12 00:00:00+00:00,9.5,9.75,9.5,3.9642813205718994,7300,0.0,
1992-10-13 00:00:00+00:00,9.625,9.75,9.5,3.9642813205718994,7400,0.0,
1992-10-14 00:00:00+00:00,9.625,9.625,9.375,3.862633228302002,8600,0.0,
1992-10-15 00:00:00+00:00,9.625,9.625,9.5,3.862633228302002,22400,0.0,
1992-10-16 00:00:00+00:00,9.5,9.5,9.375,3.862633228302002,10900,0.0,
1992-10-19 00:00:00+00:00,9.375,9.5,9.375,3.862633228302002,15100,0.0,
1992-10-20 00:00:00+00:00,9.5,9.5,9.375,3.862633228302002,19100,0.0,
1992-10-21 00:00:00+00:00,9.5,9.5,9.375,3.862633228302002,16000,0.0,
1992-10-22 00:00:00+00:00,9.5,9.5,9.375,3.811808824539185,6800,0.0,
1992-10-23 00:00:00+00:00,9.5,9.625,9.375,3.862633228302002,7100,0.0,
1992-10-26 00:00:00+00:00,9.625,9.625,9.5,3.9134559631347656,10900,0.0,
1992-10-27 00:00:00+00:00,9.625,9.625,9.5,3.862633228302002,6600,0.0,
1992-10-28 00:00:00+00:00,9.5,9.625,9.5,3.9134559631347656,10100,0.0,
1992-10-29 00:00:00+00:00,9.5,9.625,9.5,3.862633228302002,5500,0.0,
1992-10-30 00:00:00+00:00,9.5,9.5,9.375,3.862633228302002,7400,0.0,
1992-11-02 00:00:00+00:00,9.375,9.625,9.375,3.862633228302002,10700,0.0,
1992-11-03 00:00:00+00:00,9.375,9.5,9.375,3.862633228302002,5400,0.0,
1992-11-04 00:00:00+00:00,9.625,9.625,9.375,3.862633228302002,9500,0.0,
1992-11-05 00:00:00+00:00,9.5,9.5,9.25,3.760983943939209,25900,0.0,
1992-11-06 00:00:00+00:00,9.125,9.25,9.125,3.710160732269287,25700,0.0,
1992-11-09 00:00:00+00:00,9.0,9.0,8.875,3.6085126399993896,22600,0.0,
1992-11-10 00:00:00+00:00,8.875,9.0,8.875,3.6085126399993896,15100,0.0,
1992-11-11 00:00:00+00:00,8.875,9.0,8.75,3.6085126399993896,16600,0.0,
1992-11-12 00:00:00+00:00,8.875,9.0,8.875,3.6085126399993896,6700,0.0,
1992-11-13 00:00:00+00:00,9.0,9.0,8.875,3.6085126399993896,6000,0.0,
1992-11-16 00:00:00+00:00,8.75,8.875,8.75,3.6085126399993896,8400,0.0,
1992-11-17 00:00:00+00:00,8.875,8.875,8.125,3.354391574859619,260600,0.0,
1992-11-18 00:00:00+00:00,8.625,8.625,8.375,3.456040143966675,177500,0.0,
1992-11-19 00:00:00+00:00,8.5,8.625,8.5,3.456040143966675,64400,0.0,
1992-11-20 00:00:00+00:00,8.625,8.625,8.375,3.456040143966675,84600,0.0,
1992-11-23 00:00:00+00:00,8.5,8.625,8.5,3.456040143966675,32000,0.0,
1992-11-24 00:00:00+00:00,8.625,8.625,8.375,3.456040143966675,22800,0.0,
1992-11-25 00:00:00+00:00,8.625,8.75,8.625,3.557688474655152,22200,0.0,
1992-11-27 00:00:00+00:00,8.625,8.75,8.625,3.557688474655152,11300,0.0,
1992-11-30 00:00:00+00:00,8.875,8.875,8.75,3.6085126399993896,26600,0.0,
1992-12-01 00:00:00+00:00,8.75,8.75,8.625,3.506863832473755,34900,0.0,
1992-12-02 00:00:00+00:00,8.75,8.875,8.75,3.6085126399993896,11700,0.0,
1992-12-03 00:00:00+00:00,8.75,8.875,8.625,3.6085126399993896,9200,0.0,
1992-12-04 00:00:00+00:00,8.875,8.875,8.75,3.6085126399993896,6700,0.0,
1992-12-07 00:00:00+00:00,8.875,8.875,8.75,3.557688474655152,4100,0.0,
1992-12-08 00:00:00+00:00,8.75,8.75,8.625,3.506863832473755,16600,0.0,
1992-12-09 00:00:00+00:00,8.75,8.875,8.75,3.557688474655152,14300,0.0,
1992-12-10 00:00:00+00:00,8.75,8.875,8.75,3.557688474655152,38500,0.0,
1992-12-11 00:00:00+00:00,8.75,8.875,8.75,3.6085126399993896,10000,0.0,
1992-12-14 00:00:00+00:00,8.875,8.875,8.75,3.6085126399993896,42700,0.0,
1992-12-15 00:00:00+00:00,8.875,9.0,8.75,3.6085126399993896,19200,0.0,
1992-12-16 00:00:00+00:00,9.0,9.0,8.875,3.6085126399993896,12500,0.0,
1992-12-17 00:00:00+00:00,9.0,9.0,8.875,3.659335851669312,9300,0.0,
1992-12-18 00:00:00+00:00,9.0,9.25,9.0,3.760983943939209,13100,0.0,
1992-12-21 00:00:00+00:00,9.125,9.125,9.0,3.710160732269287,25500,0.0,
1992-12-22 00:00:00+00:00,9.125,9.125,9.0,3.659335851669312,9000,0.0,
1992-12-23 00:00:00+00:00,9.0,9.125,8.875,3.710160732269287,23600,0.0,
1992-12-24 00:00:00+00:00,9.125,9.125,8.875,3.659335851669312,14000,0.0,
1992-12-28 00:00:00+00:00,8.75,8.875,8.75,3.6085126399993896,14700,0.0,
1992-12-29 00:00:00+00:00,8.75,8.875,8.75,3.557688474655152,12000,0.0,
1992-12-30 00:00:00+00:00,8.625,8.75,8.5,3.557688474655152,23600,0.0,
1992-12-31 00:00:00+00:00,8.625,8.75,8.5,3.506863832473755,83000,0.0,
1993-01-04 00:00:00+00:00,8.625,8.625,8.5,3.456040143966675,18100,0.0,
1993-01-05 00:00:00+00:00,8.5,8.5,8.5,3.456040143966675,22600,0.0,
1993-01-06 00:00:00+00:00,8.5,8.625,8.5,3.506863832473755,45800,0.0,
1993-01-07 00:00:00+00:00,8.5,8.625,8.5,3.456040143966675,18800,0.0,
1993-01-08 00:00:00+00:00,8.625,8.625,8.5,3.506863832473755,24500,0.0,
1993-01-11 00:00:00+00:00,8.625,8.625,8.5,3.506863832473755,15500,0.0,
1993-01-12 00:00:00+00:00,8.75,8.75,8.625,3.506863832473755,20200,0.0,
1993-01-13 00:00:00+00:00,8.5,8.5,8.5,3.456040143966675,15300,0.0,
1993-01-14 00:00:00+00:00,8.5,8.5,8.25,3.456040143966675,186200,0.0,
1993-01-15 00:00:00+00:00,8.5,8.625,8.375,3.456040143966675,73200,0.0,
1993-01-18 00:00:00+00:00,8.625,8.75,8.5,3.557688474655152,29200,0.0,
1993-01-19 00:00:00+00:00,8.75,8.875,8.75,3.6085126399993896,27500,0.0,
1993-01-20 00:00:00+00:00,8.75,8.75,8.625,3.557688474655152,19700,0.0,
1993-01-21 00:00:00+00:00,8.75,8.75,8.625,3.506863832473755,8600,0.0,
1993-01-22 00:00:00+00:00,8.5,8.625,8.5,3.506863832473755,13700,0.0,
1993-01-25 00:00:00+00:00,8.5,8.625,8.5,3.506863832473755,22400,0.0,
1993-01-26 00:00:00+00:00,8.625,8.75,8.5,3.557688474655152,28200,0.0,
1993-01-27 00:00:00+00:00,8.625,8.75,8.625,3.557688474655152,18300,0.0,
1993-01-28 00:00:00+00:00,8.875,9.0,8.875,3.659335851669312,65900,0.0,
1993-01-29 00:00:00+00:00,8.875,9.0,8.875,3.6085126399993896,15000,0.0,
1993-02-01 00:00:00+00:00,9.0,9.125,8.875,3.659335851669312,53200,0.0,
1993-02-02 00:00:00+00:00,9.125,9.125,8.875,3.6085126399993896,18500,0.0,
1993-02-03 00:00:00+00:00,8.875,9.0,8.875,3.6085126399993896,28300,0.0,
1993-02-04 00:00:00+00:00,9.0,9.125,9.0,3.710160732269287,80200,0.0,
1993-02-05 00:00:00+00:00,9.125,9.125,9.0,3.710160732269287,23700,0.0,
1993-02-08 00:00:00+00:00,9.125,9.125,9.0,3.710160732269287,32900,0.0,
1993-02-09 00:00:00+00:00,9.0,9.0,8.875,3.659335851669312,13200,0.0,
1993-02-10 00:00:00+00:00,9.0,9.125,9.0,3.710160732269287,34900,0.0,
1993-02-11 00:00:00+00:00,9.125,9.125,9.0,3.710160732269287,16600,0.0,
1993-02-12 00:00:00+00:00,9.0,9.0,8.875,3.659335851669312,11100,0.0,
1993-02-16 00:00:00+00:00,9.0,9.125,8.875,3.6085126399993896,34300,0.0,
1993-02-17 00:00:00+00:00,8.875,9.0,8.875,3.659335851669312,17800,0.0,
1993-02-18 00:00:00+00:00,8.875,9.0,8.875,3.6085126399993896,20400,0.0,
1993-02-19 00:00:00+00:00,9.0,9.125,9.0,3.710160732269287,14000,0.0,
1993-02-22 00:00:00+00:00,9.0,9.0,8.875,3.659335851669312,16200,0.0,
1993-02-23 00:00:00+00:00,9.0,9.0,8.875,3.659335851669312,14000,0.0,
1993-02-24 00:00:00+00:00,8.875,9.0,8.75,3.557688474655152,7500,0.0,
1993-02-25 00:00:00+00:00,8.75,8.875,8.75,3.6085126399993896,15000,0.0,
1993-02-26 00:00:00+00:00,8.75,9.0,8.75,3.659335851669312,16400,0.0,
1993-03-01 00:00:00+00:00,9.0,9.0,8.875,3.659335851669312,28600,0.0,
1993-03-02 00:00:00+00:00,8.875,9.0,8.875,3.6085126399993896,3800,0.0,
1993-03-03 00:00:00+00:00,9.0,9.0,8.875,3.659335851669312,19400,0.0,
1993-03-04 00:00:00+00:00,9.0,9.0,8.875,3.6085126399993896,37100,0.0,
1993-03-05 00:00:00+00:00,8.875,9.125,8.875,3.710160732269287,79100,0.0,
1993-03-08 00:00:00+00:00,9.625,10.125,9.5,4.1167521476745605,283200,0.0,
1993-03-09 00:00:00+00:00,9.75,9.875,9.75,4.0151047706604,56900,0.0,
1993-03-10 00:00:00+00:00,9.875,9.875,9.75,4.0151047706604,60100,0.0,
1993-03-11 00:00:00+00:00,10.0,10.0,9.75,4.0151047706604,92600,0.0,
1993-03-12 00:00:00+00:00,10.0,10.0,9.75,4.0151047706604,52400,0.0,
1993-03-15 00:00:00+00:00,10.0,10.0,9.875,4.065930843353272,28800,0.0,
1993-03-16 00:00:00+00:00,9.875,10.0,9.75,4.0151047706604,49000,0.0,
1993-03-17 00:00:00+00:00,9.875,10.125,9.875,4.065930843353272,150500,0.0,
1993-03-18 00:00:00+00:00,10.125,10.375,10.125,4.21840238571167,229500,0.0,
1993-03-19 00:00:00+00:00,10.375,10.375,10.125,4.21840238571167,83400,0.0,
1993-03-22 00:00:00+00:00,10.375,10.375,10.25,4.21840238571167,96700,0.0,
1993-03-23 00:00:00+00:00,10.375,10.375,10.125,4.167577743530273,60100,0.0,
1993-03-24 00:00:00+00:00,10.375,10.375,10.125,4.21840238571167,76600,0.0,
1993-03-25 00:00:00+00:00,10.5,10.5,10.375,4.269226551055908,122100,0.0,
1993-03-26 00:00:00+00:00,10.5,10.625,10.375,4.320050239562988,151800,0.0,
1993-03-29 00:00:00+00:00,10.75,11.0,10.75,4.370873928070068,21300,0.0,
1993-03-30 00:00:00+00:00,10.875,10.875,10.625,4.421698570251465,78100,0.0,
1993-03-31 00:00:00+00:00,10.75,11.125,10.625,4.523345947265625,188500,0.0,
1993-04-01 00:00:00+00:00,11.375,12.375,11.25,4.879115104675293,353900,0.0,
1993-04-02 00:00:00+00:00,12.375,12.625,12.0,4.879115104675293,337500,0.0,
1993-04-05 00:00:00+00:00,12.25,12.375,12.125,5.031586170196533,246500,0.0,
1993-04-06 00:00:00+00:00,12.25,12.25,12.0,4.879115104675293,117100,0.0,
1993-04-07 00:00:00+00:00,12.375,12.625,12.25,5.082413673400879,208900,0.0,
1993-04-08 00:00:00+00:00,12.625,12.625,12.0,4.9807634353637695,165000,0.0,
1993-04-12 00:00:00+00:00,12.375,12.375,12.125,4.9807634353637695,84800,0.0,
1993-04-13 00:00:00+00:00,12.75,12.875,12.5,5.234884262084961,228200,0.0,
1993-04-14 00:00:00+00:00,12.875,12.875,12.625,5.234884262084961,114100,0.0,
1993-04-15 00:00:00+00:00,12.875,13.5,12.75,5.438181400299072,209000,0.0,
1993-04-16 00:00:00+00:00,13.25,13.25,12.875,5.336533069610596,96900,0.0,
1993-04-19 00:00:00+00:00,12.875,13.0,12.625,5.234884262084961,87000,0.0,
1993-04-20 00:00:00+00:00,12.75,12.875,12.5,5.184061050415039,127000,0.0,
1993-04-21 00:00:00+00:00,12.75,13.25,12.625,5.336533069610596,82100,0.0,
1993-04-22 00:00:00+00:00,12.875,13.125,12.75,5.285707950592041,89300,0.0,
1993-04-23 00:00:00+00:00,13.0,13.125,12.75,5.234884262084961,109800,0.0,
1993-04-26 00:00:00+00:00,13.125,13.125,12.875,5.234884262084961,77900,0.0,
1993-04-27 00:00:00+00:00,13.25,13.375,13.125,5.387355327606201,70000,0.0,
1993-04-28 00:00:00+00:00,13.25,13.5,13.0,5.387355327606201,202800,0.0,
1993-04-29 00:00:00+00:00,13.375,13.375,13.25,5.387355327606201,38500,0.0,
1993-04-30 00:00:00+00:00,13.5,13.625,13.375,5.489004611968994,95800,0.0,
1993-05-03 00:00:00+00:00,13.625,13.875,13.5,5.5906524658203125,67400,0.0,
1993-05-04 00:00:00+00:00,13.875,14.375,13.75,5.84477424621582,132600,0.0,
1993-05-05 00:00:00+00:00,14.125,14.625,14.125,5.84477424621582,99400,0.0,
1993-05-06 00:00:00+00:00,14.25,14.25,14.0,5.743125915527344,69000,0.0,
1993-05-07 00:00:00+00:00,14.375,14.5,14.25,5.84477424621582,37600,0.0,
1993-05-10 00:00:00+00:00,14.75,15.0,14.625,5.997245788574219,130600,0.0,
1993-05-11 00:00:00+00:00,14.625,15.0,14.625,6.098893642425537,53600,0.0,
1993-05-12 00:00:00+00:00,14.75,14.75,13.75,5.5906524658203125,203100,0.0,
1993-05-13 00:00:00+00:00,13.875,14.375,13.75,5.692302227020264,87700,0.0,
1993-05-14 00:00:00+00:00,14.125,14.25,14.0,5.743125915527344,73100,0.0,
1993-05-17 00:00:00+00:00,14.125,14.375,14.125,5.793948650360107,53000,0.0,
1993-05-18 00:00:00+00:00,14.0,14.0,13.875,5.692302227020264,81800,0.0,
1993-05-19 00:00:00+00:00,14.125,14.25,14.125,5.793948650360107,96400,0.0,
1993-05-20 00:00:00+00:00,14.25,14.375,14.0,5.692302227020264,29000,0.0,
1993-05-21 00:00:00+00:00,14.25,14.375,14.25,5.793948650360107,41500,0.0,
1993-05-24 00:00:00+00:00,14.25,14.25,13.875,5.641478538513184,27400,0.0,
1993-05-25 00:00:00+00:00,14.125,14.375,14.0,5.793948650360107,34700,0.0,
1993-05-26 00:00:00+00:00,14.5,14.75,14.5,5.895596981048584,78700,0.0,
1993-05-27 00:00:00+00:00,14.375,14.875,14.375,5.997245788574219,146700,0.0,
1993-05-28 00:00:00+00:00,14.75,14.75,14.5,5.946422100067139,19900,0.0,
1993-06-01 00:00:00+00:00,14.5,14.75,14.375,5.997245788574219,29600,0.0,
1993-06-02 00:00:00+00:00,14.625,14.75,14.5,5.946422100067139,40900,0.0,
1993-06-03 00:00:00+00:00,14.875,14.875,14.75,6.048069953918457,84600,0.0,
1993-06-04 00:00:00+00:00,14.875,14.875,14.625,5.997245788574219,66300,0.0,
1993-06-07 00:00:00+00:00,14.875,14.875,14.625,5.997245788574219,22400,0.0,
1993-06-08 00:00:00+00:00,14.75,14.75,14.5,5.946422100067139,73900,0.0,
1993-06-09 00:00:00+00:00,14.5,14.75,14.5,5.946422100067139,57900,0.0,
1993-06-10 00:00:00+00:00,14.75,14.875,14.5,5.946422100067139,44700,0.0,
1993-06-11 00:00:00+00:00,14.75,14.75,14.625,5.997245788574219,17800,0.0,
1993-06-14 00:00:00+00:00,14.625,14.625,14.375,5.895596981048584,33600,0.0,
1993-06-15 00:00:00+00:00,14.125,14.125,13.75,5.692302227020264,71300,0.0,
1993-06-16 00:00:00+00:00,13.875,14.0,13.75,5.641478538513184,62600,0.0,
1993-06-17 00:00:00+00:00,13.75,13.875,13.625,5.539829730987549,55700,0.0,
1993-06-18 00:00:00+00:00,13.5,13.5,12.75,5.387355327606201,204800,0.0,
1993-06-21 00:00:00+00:00,12.5,12.75,12.5,5.133235931396484,150400,0.0,
1993-06-22 00:00:00+00:00,12.75,12.875,12.625,5.133235931396484,108400,0.0,
1993-06-23 00:00:00+00:00,12.75,12.75,12.625,5.133235931396484,34900,0.0,
1993-06-24 00:00:00+00:00,12.75,13.0,12.75,5.285707950592041,57200,0.0,
1993-06-25 00:00:00+00:00,13.0,13.125,12.875,5.285707950592041,45100,0.0,
1993-06-28 00:00:00+00:00,13.25,13.625,13.25,5.489004611968994,77800,0.0,
1993-06-29 00:00:00+00:00,13.25,13.5,13.25,5.489004611968994,42700,0.0,
1993-06-30 00:00:00+00:00,13.375,13.625,13.25,5.438181400299072,31000,0.0,
1993-07-01 00:00:00+00:00,13.625,13.625,13.375,5.539829730987549,40100,0.0,
1993-07-02 00:00:00+00:00,13.375,13.5,13.375,5.489004611968994,51300,0.0,
1993-07-06 00:00:00+00:00,13.375,13.625,13.375,5.489004611968994,39400,0.0,
1993-07-07 00:00:00+00:00,13.5,13.625,13.5,5.539829730987549,29500,0.0,
1993-07-08 00:00:00+00:00,13.625,13.625,13.5,5.539829730987549,25800,0.0,
1993-07-09 00:00:00+00:00,13.625,13.875,13.625,5.641478538513184,56900,0.0,
1993-07-12 00:00:00+00:00,13.875,14.0,13.75,5.692302227020264,64200,0.0,
1993-07-13 00:00:00+00:00,14.125,14.125,13.875,5.641478538513184,18600,0.0,
1993-07-14 00:00:00+00:00,14.0,14.125,14.0,5.743125915527344,49100,0.0,
1993-07-15 00:00:00+00:00,14.125,14.125,14.0,5.743125915527344,24600,0.0,
1993-07-16 00:00:00+00:00,14.125,14.125,14.0,5.743125915527344,31100,0.0,
1993-07-19 00:00:00+00:00,13.875,14.0,13.875,5.641478538513184,36900,0.0,
1993-07-20 00:00:00+00:00,13.75,13.875,13.75,5.5906524658203125,25400,0.0,
1993-07-21 00:00:00+00:00,13.75,13.875,13.75,5.5906524658203125,22300,0.0,
1993-07-22 00:00:00+00:00,13.875,13.875,13.75,5.5906524658203125,11600,0.0,
1993-07-23 00:00:00+00:00,13.5,13.625,13.25,5.539829730987549,30800,0.0,
1993-07-26 00:00:00+00:00,13.5,13.75,13.5,5.5906524658203125,32200,0.0,
1993-07-27 00:00:00+00:00,13.625,13.875,13.625,5.5906524658203125,9100,0.0,
1993-07-28 00:00:00+00:00,13.625,13.75,13.625,5.5906524658203125,12200,0.0,
1993-07-29 00:00:00+00:00,14.125,14.25,14.0,5.793948650360107,87800,0.0,
1993-07-30 00:00:00+00:00,14.125,14.25,14.0,5.793948650360107,62300,0.0,
1993-08-02 00:00:00+00:00,14.25,14.25,14.0,5.743125915527344,41900,0.0,
1993-08-03 00:00:00+00:00,14.25,14.25,14.0,5.692302227020264,89900,0.0,
1993-08-04 00:00:00+00:00,14.125,14.125,14.0,5.743125915527344,55500,0.0,
1993-08-05 00:00:00+00:00,14.0,14.125,14.0,5.692302227020264,19600,0.0,
1993-08-06 00:00:00+00:00,14.125,14.125,14.0,5.743125915527344,52100,0.0,
1993-08-09 00:00:00+00:00,14.125,14.25,14.125,5.743125915527344,65200,0.0,
1993-08-10 00:00:00+00:00,14.25,14.5,14.125,5.895596981048584,57600,0.0,
1993-08-11 00:00:00+00:00,14.625,15.0,14.625,6.048069953918457,55300,0.0,
1993-08-12 00:00:00+00:00,14.875,15.0,14.75,5.997245788574219,26000,0.0,
1993-08-13 00:00:00+00:00,14.875,14.875,14.75,6.048069953918457,31000,0.0,
1993-08-16 00:00:00+00:00,15.0,15.125,15.0,6.149716377258301,49800,0.0,
1993-08-17 00:00:00+00:00,15.0,15.125,15.0,6.098893642425537,69100,0.0,
1993-08-18 00:00:00+00:00,15.0,15.25,14.875,6.098893642425537,79200,0.0,
1993-08-19 00:00:00+00:00,15.0,15.25,15.0,6.149716377258301,38000,0.0,
1993-08-20 00:00:00+00:00,15.0,15.125,14.875,6.098893642425537,55700,0.0,
1993-08-23 00:00:00+00:00,14.875,14.875,14.5,6.048069953918457,39000,0.0,
1993-08-24 00:00:00+00:00,14.75,14.875,14.625,5.946422100067139,30200,0.0,
1993-08-25 00:00:00+00:00,14.75,14.75,14.625,5.946422100067139,22000,0.0,
1993-08-26 00:00:00+00:00,14.75,14.75,14.625,5.997245788574219,31900,0.0,
1993-08-27 00:00:00+00:00,14.875,14.875,14.75,6.048069953918457,25100,0.0,
1993-08-30 00:00:00+00:00,14.875,15.0,14.875,6.048069953918457,45300,0.0,
1993-08-31 00:00:00+00:00,15.0,15.5,15.0,6.200543880462647,73200,0.0,
1993-09-01 00:00:00+00:00,15.375,15.5,15.125,6.30219030380249,73700,0.0,
1993-09-02 00:00:00+00:00,15.75,15.75,15.5,6.403839588165283,110500,0.0,
1993-09-03 00:00:00+00:00,15.625,15.875,15.625,6.403839588165283,37500,0.0,
1993-09-07 00:00:00+00:00,15.5,15.625,15.5,6.30219030380249,50600,0.0,
1993-09-08 00:00:00+00:00,15.5,15.625,15.25,6.200543880462647,25300,0.0,
1993-09-09 00:00:00+00:00,15.0,15.25,15.0,6.149716377258301,37600,0.0,
1993-09-10 00:00:00+00:00,15.125,15.25,14.875,6.048069953918457,39600,0.0,
1993-09-13 00:00:00+00:00,15.25,15.375,15.125,6.251366138458252,22100,0.0,
1993-09-14 00:00:00+00:00,15.375,15.375,14.75,6.149716377258301,36200,0.0,
1993-09-15 00:00:00+00:00,15.125,15.5,14.75,6.30219030380249,29500,0.0,
1993-09-16 00:00:00+00:00,15.125,15.125,14.875,6.098893642425537,59300,0.0,
1993-09-17 00:00:00+00:00,15.25,15.375,15.0,6.098893642425537,62500,0.0,
1993-09-20 00:00:00+00:00,14.875,15.125,14.875,6.149716377258301,52200,0.0,
1993-09-21 00:00:00+00:00,15.625,15.625,15.125,6.149716377258301,83100,0.0,
1993-09-22 00:00:00+00:00,15.0,15.375,15.0,6.251366138458252,80500,0.0,
1993-09-23 00:00:00+00:00,15.5,15.5,15.25,6.200543880462647,46600,0.0,
1993-09-24 00:00:00+00:00,15.375,15.375,15.25,6.251366138458252,6300,0.0,
1993-09-27 00:00:00+00:00,15.125,15.125,14.875,6.098893642425537,24400,0.0,
1993-09-28 00:00:00+00:00,15.0,15.0,14.875,6.098893642425537,16200,0.0,
1993-09-29 00:00:00+00:00,14.875,14.875,14.75,6.048069953918457,11900,0.0,
1993-09-30 00:00:00+00:00,14.875,14.875,14.5,5.997245788574219,50700,0.0,
1993-10-01 00:00:00+00:00,14.875,14.875,14.75,5.997245788574219,23100,0.0,
1993-10-04 00:00:00+00:00,14.75,14.875,14.625,5.946422100067139,31600,0.0,
1993-10-05 00:00:00+00:00,14.625,14.75,14.5,5.895596981048584,41700,0.0,
1993-10-06 00:00:00+00:00,14.625,15.0,14.625,6.098893642425537,53300,0.0,
1993-10-07 00:00:00+00:00,15.0,15.0,14.75,6.098893642425537,47800,0.0,
1993-10-08 00:00:00+00:00,15.0,15.0,14.875,6.048069953918457,34000,0.0,
1993-10-11 00:00:00+00:00,15.0,15.25,14.875,6.098893642425537,13800,0.0,
1993-10-12 00:00:00+00:00,15.125,15.125,14.625,5.946422100067139,19600,0.0,
1993-10-13 00:00:00+00:00,14.625,14.75,14.5,5.895596981048584,65900,0.0,
1993-10-14 00:00:00+00:00,14.5,14.625,14.5,5.895596981048584,29200,0.0,
1993-10-15 00:00:00+00:00,14.625,14.625,14.5,5.946422100067139,58300,0.0,
1993-10-18 00:00:00+00:00,14.5,14.75,14.5,5.946422100067139,46200,0.0,
1993-10-19 00:00:00+00:00,14.5,14.625,14.5,5.895596981048584,20400,0.0,
1993-10-20 00:00:00+00:00,14.625,14.625,14.5,5.946422100067139,15300,0.0,
1993-10-21 00:00:00+00:00,14.5,14.625,14.25,5.793948650360107,50000,0.0,
1993-10-22 00:00:00+00:00,14.25,14.5,14.25,5.84477424621582,46100,0.0,
1993-10-25 00:00:00+00:00,14.375,14.375,14.125,5.743125915527344,37100,0.0,
1993-10-26 00:00:00+00:00,14.0,14.125,13.625,5.5906524658203125,61000,0.0,
1993-10-27 00:00:00+00:00,13.625,14.125,13.625,5.743125915527344,42300,0.0,
1993-10-28 00:00:00+00:00,13.75,13.875,13.5,5.489004611968994,69100,0.0,
