date,SEED_Open,SEED_High,SEED_Low,SEED_Close,SEED_Volume,SEED_Dividends,SEED_Stock Splits
2004-05-19 00:00:00+00:00,47.59999847412109,47.59999847412109,47.59999847412109,47.59999847412109,0,,
2004-05-20 00:00:00+00:00,47.20000076293945,48.0,47.20000076293945,48.0,450,,
2004-05-21 00:00:00+00:00,48.0,48.0,48.0,48.0,100,,
2004-05-24 00:00:00+00:00,47.5,48.5,47.5,48.5,300,,
2004-05-25 00:00:00+00:00,47.5,47.5,47.0,47.5,800,,
2004-05-26 00:00:00+00:00,48.0,48.0,48.0,48.0,280,,
2004-05-27 00:00:00+00:00,47.70000076293945,47.70000076293945,47.70000076293945,47.70000076293945,70,,
2004-05-28 00:00:00+00:00,47.5,47.5,47.5,47.5,800,,
2004-06-01 00:00:00+00:00,47.5,47.5,47.5,47.5,0,,
2004-06-02 00:00:00+00:00,48.0,48.0,47.70000076293945,48.0,1820,,
2004-06-03 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2004-06-04 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2004-06-07 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2004-06-08 00:00:00+00:00,47.900001525878906,48.0,47.900001525878906,48.0,1480,,
2004-06-09 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2004-06-10 00:00:00+00:00,48.5,48.5,47.59999847412109,47.59999847412109,2370,,
2004-06-14 00:00:00+00:00,47.59999847412109,47.59999847412109,47.400001525878906,47.5,3270,,
2004-06-15 00:00:00+00:00,47.5,47.5,47.5,47.5,380,,
2004-06-16 00:00:00+00:00,47.5,47.5,47.5,47.5,500,,
2004-06-17 00:00:00+00:00,47.5,47.5,47.5,47.5,1200,,
2004-06-18 00:00:00+00:00,47.5,47.5,47.5,47.5,1330,,
2004-06-21 00:00:00+00:00,47.5,47.70000076293945,47.5,47.70000076293945,1650,,
2004-06-22 00:00:00+00:00,47.5,47.5,47.5,47.5,3250,,
2004-06-23 00:00:00+00:00,47.5,47.900001525878906,47.5,47.5,3630,,
2004-06-24 00:00:00+00:00,47.70000076293945,47.70000076293945,47.5,47.5,2000,,
2004-06-25 00:00:00+00:00,47.59999847412109,47.79999923706055,47.5,47.79999923706055,1300,,
2004-06-28 00:00:00+00:00,47.5,47.59999847412109,47.5,47.59999847412109,1350,,
2004-06-29 00:00:00+00:00,47.59999847412109,48.0,47.5,47.5,350,,
2004-06-30 00:00:00+00:00,47.59999847412109,47.59999847412109,47.59999847412109,47.59999847412109,100,,
2004-07-01 00:00:00+00:00,47.59999847412109,47.70000076293945,47.5,47.70000076293945,1540,,
2004-07-02 00:00:00+00:00,48.0,48.0,48.0,48.0,850,,
2004-07-06 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2004-07-07 00:00:00+00:00,47.79999923706055,47.79999923706055,47.79999923706055,47.79999923706055,250,,
2004-07-08 00:00:00+00:00,48.29999923706055,48.5,48.29999923706055,48.5,1410,,
2004-07-09 00:00:00+00:00,48.5,48.5,48.5,48.5,150,,
2004-07-12 00:00:00+00:00,48.5,48.5,48.5,48.5,1250,,
2004-07-13 00:00:00+00:00,48.5,48.5,48.5,48.5,0,,
2004-07-14 00:00:00+00:00,48.5,49.0,48.5,49.0,1000,,
2004-07-15 00:00:00+00:00,48.5,48.5,48.5,48.5,100,,
2004-07-16 00:00:00+00:00,48.5,48.5,48.5,48.5,0,,
2004-07-19 00:00:00+00:00,48.5,48.5,48.5,48.5,0,,
2004-07-20 00:00:00+00:00,48.79999923706055,48.79999923706055,48.79999923706055,48.79999923706055,800,,
2004-07-21 00:00:00+00:00,49.0,49.0,49.0,49.0,500,,
2004-07-22 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-07-23 00:00:00+00:00,48.79999923706055,49.0,48.79999923706055,49.0,1050,,
2004-07-26 00:00:00+00:00,48.79999923706055,48.79999923706055,48.70000076293945,48.70000076293945,450,,
2004-07-27 00:00:00+00:00,48.70000076293945,48.70000076293945,48.70000076293945,48.70000076293945,770,,
2004-07-28 00:00:00+00:00,48.70000076293945,48.70000076293945,48.70000076293945,48.70000076293945,0,,
2004-07-29 00:00:00+00:00,48.70000076293945,48.70000076293945,48.70000076293945,48.70000076293945,0,,
2004-07-30 00:00:00+00:00,48.70000076293945,48.70000076293945,48.70000076293945,48.70000076293945,30,,
2004-08-02 00:00:00+00:00,48.70000076293945,48.70000076293945,48.70000076293945,48.70000076293945,0,,
2004-08-03 00:00:00+00:00,48.70000076293945,48.70000076293945,48.70000076293945,48.70000076293945,0,,
2004-08-04 00:00:00+00:00,48.79999923706055,49.0,48.79999923706055,49.0,550,,
2004-08-05 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-06 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-09 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-10 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-11 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-12 00:00:00+00:00,48.79999923706055,49.0,48.79999923706055,49.0,2000,,
2004-08-13 00:00:00+00:00,48.79999923706055,49.0,48.79999923706055,49.0,2270,,
2004-08-16 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-17 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-18 00:00:00+00:00,48.900001525878906,49.0,48.900001525878906,49.0,200,,
2004-08-19 00:00:00+00:00,49.0,49.0,49.0,49.0,240,,
2004-08-20 00:00:00+00:00,49.0,49.0,49.0,49.0,150,,
2004-08-23 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-24 00:00:00+00:00,49.0,49.0,49.0,49.0,100,,
2004-08-25 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-08-26 00:00:00+00:00,49.0,49.0,48.09999847412109,48.09999847412109,350,,
2004-08-27 00:00:00+00:00,49.400001525878906,49.400001525878906,48.79999923706055,49.0,1350,,
2004-08-30 00:00:00+00:00,49.400001525878906,49.400001525878906,49.20000076293945,49.400001525878906,650,,
2004-08-31 00:00:00+00:00,49.400001525878906,49.400001525878906,49.400001525878906,49.400001525878906,0,,
2004-09-01 00:00:00+00:00,49.09999847412109,49.400001525878906,49.09999847412109,49.400001525878906,970,,
2004-09-02 00:00:00+00:00,49.400001525878906,49.400001525878906,49.0,49.0,800,,
2004-09-03 00:00:00+00:00,49.0,49.0,49.0,49.0,100,,
2004-09-07 00:00:00+00:00,49.0,49.0,49.0,49.0,20,,
2004-09-08 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-09-09 00:00:00+00:00,49.0,49.0,49.0,49.0,330,,
2004-09-10 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-09-13 00:00:00+00:00,49.20000076293945,49.29999923706055,49.20000076293945,49.29999923706055,100,,
2004-09-14 00:00:00+00:00,49.29999923706055,49.29999923706055,49.29999923706055,49.29999923706055,0,,
2004-09-15 00:00:00+00:00,49.29999923706055,49.29999923706055,49.29999923706055,49.29999923706055,0,,
2004-09-16 00:00:00+00:00,49.29999923706055,49.29999923706055,49.29999923706055,49.29999923706055,0,,
2004-09-17 00:00:00+00:00,49.29999923706055,49.29999923706055,49.29999923706055,49.29999923706055,0,,
2004-09-20 00:00:00+00:00,49.29999923706055,49.29999923706055,49.29999923706055,49.29999923706055,0,,
2004-09-21 00:00:00+00:00,49.09999847412109,49.09999847412109,49.09999847412109,49.09999847412109,200,,
2004-09-22 00:00:00+00:00,49.09999847412109,49.09999847412109,49.09999847412109,49.09999847412109,300,,
2004-09-23 00:00:00+00:00,49.09999847412109,49.09999847412109,49.09999847412109,49.09999847412109,400,,
2004-09-24 00:00:00+00:00,49.09999847412109,49.09999847412109,48.20000076293945,49.0,320,,
2004-09-27 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-09-28 00:00:00+00:00,49.0,49.0,49.0,49.0,1080,,
2004-09-29 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-09-30 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-10-01 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-10-04 00:00:00+00:00,49.0,49.0,49.0,49.0,150,,
2004-10-05 00:00:00+00:00,49.29999923706055,49.29999923706055,49.0,49.0,1400,,
2004-10-06 00:00:00+00:00,49.0,49.29999923706055,49.0,49.29999923706055,200,,
2004-10-07 00:00:00+00:00,49.5,49.5,49.0,49.0,350,,
2004-10-08 00:00:00+00:00,49.0,49.0,49.0,49.0,200,,
2004-10-11 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-10-12 00:00:00+00:00,49.0,49.0,49.0,49.0,190,,
2004-10-13 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-10-14 00:00:00+00:00,49.0,49.0,49.0,49.0,150,,
2004-10-15 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-10-18 00:00:00+00:00,49.0,49.09999847412109,49.0,49.0,550,,
2004-10-19 00:00:00+00:00,49.0,49.0,49.0,49.0,1400,,
2004-10-20 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-10-21 00:00:00+00:00,49.0,49.0,49.0,49.0,100,,
2004-10-22 00:00:00+00:00,49.0,49.0,49.0,49.0,600,,
2004-10-25 00:00:00+00:00,49.0,49.0,48.5,49.0,2750,,
2004-10-26 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-10-27 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-10-28 00:00:00+00:00,49.0,49.0,49.0,49.0,830,,
2004-10-29 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-11-01 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-11-02 00:00:00+00:00,49.0,49.0,49.0,49.0,0,,
2004-11-03 00:00:00+00:00,49.0,50.0,49.0,50.0,420,,
2004-11-04 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2004-11-05 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2004-11-08 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2004-11-09 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2004-11-10 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2004-11-11 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2004-11-12 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2004-11-15 00:00:00+00:00,50.0,50.59999847412109,50.0,50.0,260,,
2004-11-16 00:00:00+00:00,50.0,50.0,49.5,50.0,580,,
2004-11-17 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2004-11-18 00:00:00+00:00,51.0,51.0,50.79999923706055,50.79999923706055,5840,,
2004-11-19 00:00:00+00:00,50.5,52.0,50.5,52.0,13200,,
2004-11-22 00:00:00+00:00,52.0,52.0,52.0,52.0,260,,
2004-11-23 00:00:00+00:00,51.0,51.900001525878906,51.0,51.900001525878906,320,,
2004-11-24 00:00:00+00:00,51.900001525878906,51.900001525878906,51.900001525878906,51.900001525878906,0,,
2004-11-26 00:00:00+00:00,51.900001525878906,51.900001525878906,51.5,51.5,310,,
2004-11-29 00:00:00+00:00,51.900001525878906,51.900001525878906,51.900001525878906,51.900001525878906,100,,
2004-11-30 00:00:00+00:00,51.900001525878906,51.900001525878906,51.5,51.900001525878906,980,,
2004-12-01 00:00:00+00:00,51.900001525878906,51.900001525878906,51.900001525878906,51.900001525878906,0,,
2004-12-02 00:00:00+00:00,51.5,51.900001525878906,50.5,51.900001525878906,550,,
2004-12-03 00:00:00+00:00,51.900001525878906,51.900001525878906,51.900001525878906,51.900001525878906,850,,
2004-12-06 00:00:00+00:00,50.5,51.900001525878906,50.5,51.900001525878906,1130,,
2004-12-07 00:00:00+00:00,51.900001525878906,52.0,50.5,50.5,2150,,
2004-12-08 00:00:00+00:00,50.5,51.0,50.5,51.0,550,,
2004-12-09 00:00:00+00:00,52.0,52.0,52.0,52.0,100,,
2004-12-10 00:00:00+00:00,50.79999923706055,50.79999923706055,50.5,50.5,2280,,
2004-12-13 00:00:00+00:00,51.0,51.0,51.0,51.0,400,,
2004-12-14 00:00:00+00:00,51.0,51.0,50.59999847412109,50.70000076293945,1300,,
2004-12-15 00:00:00+00:00,51.0,51.0,50.5,50.5,1050,,
2004-12-16 00:00:00+00:00,51.0,51.0,51.0,51.0,50,,
2004-12-17 00:00:00+00:00,50.5,50.5,50.5,50.5,400,,
2004-12-20 00:00:00+00:00,51.5,53.29999923706055,51.0,53.29999923706055,22870,,
2004-12-21 00:00:00+00:00,53.400001525878906,57.5,53.20000076293945,55.0,90410,,
2004-12-22 00:00:00+00:00,53.5,55.5,53.5,54.0,4340,,
2004-12-23 00:00:00+00:00,54.0,56.5,53.5,55.59999847412109,16430,,
2004-12-27 00:00:00+00:00,55.79999923706055,58.20000076293945,55.5,58.20000076293945,7800,,
2004-12-28 00:00:00+00:00,58.400001525878906,59.900001525878906,56.5,59.0,10230,,
2004-12-29 00:00:00+00:00,60.0,61.5,59.5,61.5,9400,,
2004-12-30 00:00:00+00:00,61.5,66.0,61.29999923706055,65.5,17460,,
2004-12-31 00:00:00+00:00,65.5,66.5,65.5,66.30000305175781,4890,,
2005-01-03 00:00:00+00:00,66.0,66.0,62.5,63.400001525878906,4520,,
2005-01-04 00:00:00+00:00,63.0,63.0,61.09999847412109,62.0,2830,,
2005-01-05 00:00:00+00:00,61.5,62.0,61.0,62.0,3290,,
2005-01-06 00:00:00+00:00,62.5,63.0,61.20000076293945,63.0,5980,,
2005-01-07 00:00:00+00:00,63.400001525878906,65.0,63.20000076293945,65.0,7070,,
2005-01-10 00:00:00+00:00,64.5,66.0,64.5,65.0,6360,,
2005-01-11 00:00:00+00:00,64.69999694824219,65.5,63.0,64.0,1830,,
2005-01-12 00:00:00+00:00,63.5,65.0,63.5,64.5,790,,
2005-01-13 00:00:00+00:00,62.5,64.0,62.0,64.0,2350,,
2005-01-14 00:00:00+00:00,65.0,69.30000305175781,64.0,68.5,31940,,
2005-01-18 00:00:00+00:00,70.0,73.5999984741211,69.9000015258789,73.0,55090,,
2005-01-19 00:00:00+00:00,74.0,74.69999694824219,71.19999694824219,71.5,13720,,
2005-01-20 00:00:00+00:00,71.5,72.0,70.5,71.0,9580,,
2005-01-21 00:00:00+00:00,71.0999984741211,71.69999694824219,70.5999984741211,71.69999694824219,4160,,
2005-01-24 00:00:00+00:00,72.5,72.5,70.5,70.5,3160,,
2005-01-25 00:00:00+00:00,71.0,71.5,70.5999984741211,71.19999694824219,3940,,
2005-01-26 00:00:00+00:00,71.30000305175781,76.30000305175781,71.30000305175781,76.0,34990,,
2005-01-27 00:00:00+00:00,75.9000015258789,76.5,74.0,75.0,4750,,
2005-01-28 00:00:00+00:00,75.5,78.9000015258789,75.5,77.5,21780,,
2005-01-31 00:00:00+00:00,79.0,79.0,77.0,77.80000305175781,7490,,
2005-02-01 00:00:00+00:00,77.69999694824219,78.0,74.0,74.9000015258789,6410,,
2005-02-02 00:00:00+00:00,75.19999694824219,76.5,74.0,74.5,5390,,
2005-02-03 00:00:00+00:00,76.0,76.0,75.19999694824219,75.80000305175781,1230,,
2005-02-04 00:00:00+00:00,75.80000305175781,78.5,75.80000305175781,78.0,11220,,
2005-02-07 00:00:00+00:00,78.0,82.0,78.0,81.19999694824219,29160,,
2005-02-08 00:00:00+00:00,81.5999984741211,82.0,79.9000015258789,80.0,5340,,
2005-02-09 00:00:00+00:00,80.4000015258789,80.4000015258789,78.5,79.69999694824219,5490,,
2005-02-10 00:00:00+00:00,79.5999984741211,79.5999984741211,76.5,77.5,4930,,
2005-02-11 00:00:00+00:00,77.0,78.0,73.0,74.0,6800,,
2005-02-14 00:00:00+00:00,73.0,75.0,73.0,74.0,18090,,
2005-02-15 00:00:00+00:00,74.0,74.9000015258789,73.0,74.5999984741211,29620,,
2005-02-16 00:00:00+00:00,74.9000015258789,74.9000015258789,74.0,74.80000305175781,2080,,
2005-02-17 00:00:00+00:00,74.0,74.5,72.5,72.5,2440,,
2005-02-18 00:00:00+00:00,72.5,72.9000015258789,70.5,71.30000305175781,2930,,
2005-02-22 00:00:00+00:00,71.30000305175781,71.30000305175781,67.5,68.5,6290,,
2005-02-23 00:00:00+00:00,68.19999694824219,71.5,68.19999694824219,70.5,4930,,
2005-02-24 00:00:00+00:00,71.5,72.0,71.0,72.0,2470,,
2005-02-25 00:00:00+00:00,72.0,72.0,70.5,70.5,1020,,
2005-02-28 00:00:00+00:00,70.5,71.5,69.80000305175781,71.5,1660,,
2005-03-01 00:00:00+00:00,70.9000015258789,71.5,70.0,71.5,5800,,
2005-03-02 00:00:00+00:00,71.5,72.80000305175781,70.80000305175781,72.5,6370,,
2005-03-03 00:00:00+00:00,71.80000305175781,72.80000305175781,71.5,71.5,9840,,
2005-03-04 00:00:00+00:00,71.5,72.4000015258789,70.5,72.0,3910,,
2005-03-07 00:00:00+00:00,72.0,72.19999694824219,68.0,69.0,2820,,
2005-03-08 00:00:00+00:00,68.5,68.5,64.80000305175781,67.0,10780,,
2005-03-09 00:00:00+00:00,67.0,69.5,65.5,68.5,7780,,
2005-03-10 00:00:00+00:00,67.5,68.5,66.5,67.5,1860,,
2005-03-11 00:00:00+00:00,68.0,69.0,67.5,68.5,250,,
2005-03-14 00:00:00+00:00,68.5,68.5,67.19999694824219,67.19999694824219,350,,
2005-03-15 00:00:00+00:00,67.19999694824219,68.5,67.0,68.5,1450,,
2005-03-16 00:00:00+00:00,68.19999694824219,68.5,67.0,67.69999694824219,2690,,
2005-03-17 00:00:00+00:00,67.5,68.0,67.5,68.0,760,,
2005-03-18 00:00:00+00:00,67.9000015258789,69.80000305175781,67.9000015258789,69.5,18980,,
2005-03-21 00:00:00+00:00,69.80000305175781,70.80000305175781,69.80000305175781,70.0,6280,,
2005-03-22 00:00:00+00:00,70.19999694824219,76.0,70.0,75.0,27560,,
2005-03-23 00:00:00+00:00,75.0,75.0,73.0999984741211,73.80000305175781,6340,,
2005-03-24 00:00:00+00:00,74.0,75.5,73.80000305175781,75.5,4900,,
2005-03-28 00:00:00+00:00,75.5,77.4000015258789,74.80000305175781,75.5,6640,,
2005-03-29 00:00:00+00:00,75.19999694824219,77.5,75.19999694824219,77.0,2810,,
2005-03-30 00:00:00+00:00,77.0,77.0,76.5,77.0,4080,,
2005-03-31 00:00:00+00:00,77.0,79.0,77.0,78.9000015258789,3950,,
2005-04-01 00:00:00+00:00,78.9000015258789,80.9000015258789,78.5,78.9000015258789,6790,,
2005-04-04 00:00:00+00:00,78.19999694824219,78.9000015258789,77.0999984741211,78.9000015258789,1830,,
2005-04-05 00:00:00+00:00,78.9000015258789,81.4000015258789,78.9000015258789,81.4000015258789,3320,,
2005-04-06 00:00:00+00:00,81.0,86.5,81.0,86.5,23220,,
2005-04-07 00:00:00+00:00,85.5,87.0,85.0,86.0,5840,,
2005-04-08 00:00:00+00:00,86.9000015258789,87.0,83.0,86.5,2000,,
2005-04-11 00:00:00+00:00,85.5,86.0,85.5,85.5,2750,,
2005-04-12 00:00:00+00:00,86.0,86.0,81.5,83.0,4820,,
2005-04-13 00:00:00+00:00,83.0,84.0,82.0,83.0,3210,,
2005-04-14 00:00:00+00:00,82.9000015258789,83.5,82.9000015258789,83.5,600,,
2005-04-15 00:00:00+00:00,82.5,82.5,74.0,77.5,7770,,
2005-04-18 00:00:00+00:00,76.0,76.0,76.0,76.0,600,,
2005-04-19 00:00:00+00:00,75.5,77.0,74.5,76.5,9040,,
2005-04-20 00:00:00+00:00,76.0,77.0,76.0,77.0,2750,,
2005-04-21 00:00:00+00:00,76.5,77.0,75.5,76.0,2660,,
2005-04-22 00:00:00+00:00,76.0,77.5,75.5,77.19999694824219,600,,
2005-04-25 00:00:00+00:00,78.0,78.5,76.0,78.5,520,,
2005-04-26 00:00:00+00:00,79.0,82.5,79.0,81.0,2330,,
2005-04-27 00:00:00+00:00,81.0,81.0,81.0,81.0,0,,
2005-04-28 00:00:00+00:00,79.0,80.0,79.0,79.0,430,,
2005-04-29 00:00:00+00:00,79.0,80.0,79.0,80.0,420,,
2005-05-02 00:00:00+00:00,80.0,82.5,80.0,82.5,2420,,
2005-05-03 00:00:00+00:00,82.5,84.0,81.5,82.0,1580,,
2005-05-04 00:00:00+00:00,82.30000305175781,82.30000305175781,81.5,82.19999694824219,680,,
2005-05-05 00:00:00+00:00,83.0,83.0,81.5,81.5,260,,
2005-05-06 00:00:00+00:00,81.5,83.0,81.5,83.0,180,,
2005-05-09 00:00:00+00:00,82.69999694824219,82.69999694824219,79.5,80.0,920,,
2005-05-10 00:00:00+00:00,81.5,82.0,81.0,81.69999694824219,3560,,
2005-05-11 00:00:00+00:00,81.5,81.5,80.5,81.0,400,,
2005-05-12 00:00:00+00:00,79.5,80.0,79.5,80.0,380,,
2005-05-13 00:00:00+00:00,80.0,82.0,80.0,80.5,7090,,
2005-05-16 00:00:00+00:00,81.0,81.0,79.5,80.0,2410,,
2005-05-17 00:00:00+00:00,78.5,80.0,78.5,80.0,1180,,
2005-05-18 00:00:00+00:00,80.0,80.0,78.5,79.5,980,,
2005-05-19 00:00:00+00:00,79.5,80.0,79.5,80.0,540,,
2005-05-20 00:00:00+00:00,80.0,80.0,78.9000015258789,78.9000015258789,1100,,
2005-05-23 00:00:00+00:00,79.0,79.0,77.5,78.0,270,,
2005-05-24 00:00:00+00:00,77.5,78.0,77.5,78.0,130,,
2005-05-25 00:00:00+00:00,78.0,78.0,77.5,77.5999984741211,810,,
2005-05-26 00:00:00+00:00,77.5,77.5,74.5,74.5,2010,,
2005-05-27 00:00:00+00:00,75.5,76.0,74.30000305175781,75.0,5970,,
2005-05-31 00:00:00+00:00,74.5,75.0,73.0,75.0,2300,,
2005-06-01 00:00:00+00:00,75.0,76.0,75.0,76.0,500,,
2005-06-02 00:00:00+00:00,75.5,75.5,75.5,75.5,100,,
2005-06-03 00:00:00+00:00,76.5,76.5,76.5,76.5,50,,
2005-06-06 00:00:00+00:00,74.30000305175781,75.0,73.5,74.0,870,,
2005-06-07 00:00:00+00:00,74.0,74.0,73.5,73.5,310,,
2005-06-08 00:00:00+00:00,73.5,76.5,73.5,75.4000015258789,810,,
2005-06-09 00:00:00+00:00,75.5,76.0999984741211,75.5,76.0999984741211,310,,
2005-06-10 00:00:00+00:00,76.5,76.5,76.5,76.5,350,,
2005-06-13 00:00:00+00:00,76.5,76.5,76.5,76.5,130,,
2005-06-14 00:00:00+00:00,76.5,77.0,76.5,77.0,930,,
2005-06-15 00:00:00+00:00,77.0,77.30000305175781,76.5,77.0,550,,
2005-06-16 00:00:00+00:00,77.0,81.5,77.0,81.0,9750,,
2005-06-17 00:00:00+00:00,81.5,81.5,80.5,80.5,2150,,
2005-06-20 00:00:00+00:00,80.0,80.19999694824219,80.0,80.0,330,,
2005-06-21 00:00:00+00:00,80.19999694824219,80.19999694824219,79.19999694824219,79.5,610,,
2005-06-22 00:00:00+00:00,78.69999694824219,79.30000305175781,77.5,77.5,1100,,
2005-06-23 00:00:00+00:00,76.0,77.0,75.5,77.0,500,,
2005-06-24 00:00:00+00:00,76.5,77.5,76.5,77.5,560,,
2005-06-27 00:00:00+00:00,78.0,78.5,78.0,78.0,230,,
2005-06-28 00:00:00+00:00,79.0,79.0,78.0,78.0,510,,
2005-06-29 00:00:00+00:00,78.0,80.5,78.0,80.5,4500,,
2005-06-30 00:00:00+00:00,81.9000015258789,91.0,81.5,89.9000015258789,40970,,
2005-07-01 00:00:00+00:00,90.5,90.5,87.0,89.0,1460,,
2005-07-05 00:00:00+00:00,90.5,91.5,89.5,91.0,850,,
2005-07-06 00:00:00+00:00,91.5,94.5999984741211,91.0,93.0,7820,,
2005-07-07 00:00:00+00:00,92.0,93.9000015258789,91.0,93.9000015258789,1150,,
2005-07-08 00:00:00+00:00,92.9000015258789,92.9000015258789,89.5,91.0,1630,,
2005-07-11 00:00:00+00:00,90.0,90.0,90.0,90.0,70,,
2005-07-12 00:00:00+00:00,89.5,89.5,87.5,88.0,1130,,
2005-07-13 00:00:00+00:00,87.0,88.30000305175781,87.0,88.30000305175781,130,,
2005-07-14 00:00:00+00:00,87.0,87.0,87.0,87.0,90,,
2005-07-15 00:00:00+00:00,88.30000305175781,89.9000015258789,88.30000305175781,89.9000015258789,450,,
2005-07-18 00:00:00+00:00,89.5,89.5,88.5,88.5,660,,
2005-07-19 00:00:00+00:00,88.5999984741211,88.5999984741211,86.5,86.5,920,,
