date,APOG_Open,APOG_High,APOG_Low,APOG_Close,APOG_Volume,APOG_Dividends,APOG_Stock Splits
1973-05-03 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,13672,0.0,
1973-05-04 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,1953,0.0,
1973-05-07 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,1953,0.0,
1973-05-08 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,15625,0.0,
1973-05-09 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,15625,0.0,
1973-05-10 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,1953,0.0,
1973-05-11 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,3906,0.0,
1973-05-14 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,11719,0.0,
1973-05-15 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,11719,0.0,
1973-05-16 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,11719,0.0,
1973-05-17 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,1953,0.0,
1973-05-18 00:00:00+00:00,0.2176000028848648,0.2303999960422516,0.2176000028848648,0.1074115931987762,41016,0.0,
1973-05-21 00:00:00+00:00,0.2176000028848648,0.2176000028848648,0.198400005698204,0.097934179008007,3906,0.0,
1973-05-22 00:00:00+00:00,0.198400005698204,0.2176000028848648,0.198400005698204,0.097934179008007,5859,0.0,
1973-05-23 00:00:00+00:00,0.198400005698204,0.2176000028848648,0.198400005698204,0.097934179008007,3906,0.0,
1973-05-24 00:00:00+00:00,0.198400005698204,0.2176000028848648,0.19200000166893,0.0947750136256218,5859,0.0,
1973-05-25 00:00:00+00:00,0.198400005698204,0.2176000028848648,0.198400005698204,0.097934179008007,35156,0.0,
1973-05-29 00:00:00+00:00,0.198400005698204,0.2176000028848648,0.198400005698204,0.097934179008007,13672,0.0,
1973-05-30 00:00:00+00:00,0.198400005698204,0.2176000028848648,0.198400005698204,0.097934179008007,1953,0.0,
1973-05-31 00:00:00+00:00,0.198400005698204,0.198400005698204,0.1728000044822693,0.085297405719757,19531,0.0,
1973-06-01 00:00:00+00:00,0.1728000044822693,0.198400005698204,0.1728000044822693,0.085297405719757,1953,0.0,
1973-06-04 00:00:00+00:00,0.1728000044822693,0.198400005698204,0.1728000044822693,0.085297405719757,294922,0.0,
1973-06-05 00:00:00+00:00,0.1728000044822693,0.198400005698204,0.1728000044822693,0.085297405719757,1953,0.0,
1973-06-06 00:00:00+00:00,0.1728000044822693,0.19200000166893,0.1728000044822693,0.085297405719757,21484,0.0,
1973-06-07 00:00:00+00:00,0.1728000044822693,0.19200000166893,0.1599999964237213,0.0789791271090507,1953,0.0,
1973-06-08 00:00:00+00:00,0.1728000044822693,0.19200000166893,0.1728000044822693,0.085297405719757,13672,0.0,
1973-06-11 00:00:00+00:00,0.1728000044822693,0.19200000166893,0.1728000044822693,0.085297405719757,5859,0.0,
1973-06-12 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,21484,0.0,
1973-06-13 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,9766,0.0,
1973-06-14 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-06-15 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,13672,0.0,
1973-06-18 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-06-19 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-06-20 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,17578,0.0,
1973-06-21 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-06-22 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,13672,0.0,
1973-06-25 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-06-26 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-06-27 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,3906,0.0,
1973-06-28 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-06-29 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-07-02 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,19531,0.0,
1973-07-03 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-07-05 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
1973-07-06 00:00:00+00:00,0.19200000166893,0.2176000028848648,0.19200000166893,0.0947750136256218,1953,0.0,
