date,STRS_Open,STRS_High,STRS_Low,STRS_Close,STRS_Volume,STRS_Dividends,STRS_Stock Splits
1992-12-08 00:00:00+00:00,3.25,3.5,3.25,2.831160068511963,18800,0.0,
1992-12-09 00:00:00+00:00,3.5,4.0,3.375,3.14573335647583,21950,0.0,
1992-12-10 00:00:00+00:00,3.75,4.0,3.75,3.14573335647583,7050,0.0,
1992-12-11 00:00:00+00:00,3.75,4.0,3.75,3.14573335647583,3050,0.0,
1992-12-14 00:00:00+00:00,4.0,4.0,3.875,3.250591278076172,1150,0.0,
1992-12-15 00:00:00+00:00,3.875,4.0,3.75,3.14573335647583,47600,0.0,
1992-12-16 00:00:00+00:00,3.75,3.875,3.75,3.250591278076172,64800,0.0,
1992-12-17 00:00:00+00:00,3.75,3.875,3.75,3.250591278076172,4650,0.0,
1992-12-18 00:00:00+00:00,3.75,3.875,3.75,3.14573335647583,4100,0.0,
1992-12-21 00:00:00+00:00,3.75,3.875,3.75,3.250591278076172,8550,0.0,
1992-12-22 00:00:00+00:00,3.75,3.875,3.75,3.14573335647583,8100,0.0,
1992-12-23 00:00:00+00:00,3.75,3.875,3.75,3.14573335647583,42050,0.0,
1992-12-24 00:00:00+00:00,3.75,3.875,3.75,3.250591278076172,1250,0.0,
1992-12-28 00:00:00+00:00,3.75,3.875,3.75,3.14573335647583,46700,0.0,
1992-12-29 00:00:00+00:00,3.5,3.875,3.5,2.9360177516937256,3350,0.0,
1992-12-30 00:00:00+00:00,3.5,3.875,3.5,3.14573335647583,20100,0.0,
1992-12-31 00:00:00+00:00,3.5,3.875,3.5,3.250591278076172,35250,0.0,
1993-01-04 00:00:00+00:00,3.5,3.875,3.5,2.9360177516937256,35800,0.0,
1993-01-05 00:00:00+00:00,3.5,3.875,3.5,3.250591278076172,4000,0.0,
1993-01-06 00:00:00+00:00,3.5,3.875,3.5,2.9360177516937256,14850,0.0,
1993-01-07 00:00:00+00:00,3.5,4.0,3.5,3.14573335647583,14200,0.0,
1993-01-08 00:00:00+00:00,3.875,4.5,3.5,3.670022487640381,49450,0.0,
1993-01-11 00:00:00+00:00,4.0,4.25,3.75,3.565164566040039,20200,0.0,
1993-01-12 00:00:00+00:00,4.0,4.25,3.75,3.4603068828582764,28050,0.0,
1993-01-13 00:00:00+00:00,3.875,4.125,3.875,3.3554489612579346,22800,0.0,
1993-01-14 00:00:00+00:00,4.0,4.25,3.875,3.3554489612579346,15950,0.0,
1993-01-15 00:00:00+00:00,3.875,4.0,3.875,3.250591278076172,3250,0.0,
1993-01-18 00:00:00+00:00,3.875,4.0,3.75,3.14573335647583,9050,0.0,
1993-01-19 00:00:00+00:00,4.0,4.0,3.75,3.14573335647583,2450,0.0,
1993-01-20 00:00:00+00:00,3.875,4.0,3.875,3.3554489612579346,8150,0.0,
1993-01-21 00:00:00+00:00,3.875,4.0,3.875,3.3554489612579346,14450,0.0,
1993-01-22 00:00:00+00:00,3.875,4.25,3.875,3.565164566040039,35800,0.0,
1993-01-25 00:00:00+00:00,4.125,4.125,3.875,3.4603068828582764,17400,0.0,
1993-01-26 00:00:00+00:00,3.875,4.0,3.875,3.250591278076172,8250,0.0,
1993-01-27 00:00:00+00:00,3.875,4.125,3.875,3.4603068828582764,13100,0.0,
1993-01-28 00:00:00+00:00,3.875,4.125,3.875,3.3554489612579346,14650,0.0,
1993-01-29 00:00:00+00:00,4.0,4.25,4.0,3.565164566040039,19250,0.0,
1993-02-01 00:00:00+00:00,4.0,4.25,4.0,3.3554489612579346,17500,0.0,
1993-02-02 00:00:00+00:00,4.0,4.25,4.0,3.565164566040039,2450,0.0,
1993-02-03 00:00:00+00:00,4.0,4.25,4.0,3.3554489612579346,37500,0.0,
1993-02-04 00:00:00+00:00,4.375,5.25,4.125,4.08945369720459,99650,0.0,
1993-02-05 00:00:00+00:00,4.625,5.25,4.5,4.404026985168457,50250,0.0,
1993-02-08 00:00:00+00:00,5.5,6.25,5.125,5.242888927459717,26200,0.0,
1993-02-09 00:00:00+00:00,6.25,6.5,5.375,4.823458194732666,71600,0.0,
1993-02-10 00:00:00+00:00,5.5,5.75,5.375,4.823458194732666,18750,0.0,
1993-02-11 00:00:00+00:00,5.875,6.0,5.375,4.613742351531982,29400,0.0,
1993-02-12 00:00:00+00:00,5.5,6.0,5.5,4.613742351531982,80700,0.0,
1993-02-16 00:00:00+00:00,5.5,5.75,5.375,4.508884906768799,5200,0.0,
1993-02-17 00:00:00+00:00,5.375,5.75,5.0,4.404026985168457,39950,0.0,
1993-02-18 00:00:00+00:00,5.125,5.5,5.125,4.613742351531982,13900,0.0,
1993-02-19 00:00:00+00:00,5.125,5.875,5.125,4.613742351531982,18800,0.0,
1993-02-22 00:00:00+00:00,5.375,5.625,5.125,4.508884906768799,8150,0.0,
1993-02-23 00:00:00+00:00,5.375,5.375,5.25,4.508884906768799,6000,0.0,
1993-02-24 00:00:00+00:00,5.625,5.625,5.25,4.404026985168457,2500,0.0,
1993-02-25 00:00:00+00:00,5.25,5.625,5.0,4.194311141967773,13850,0.0,
1993-02-26 00:00:00+00:00,5.5,5.5,5.0,4.194311141967773,10750,0.0,
1993-03-01 00:00:00+00:00,5.5,5.5,5.0,4.613742351531982,1000,0.0,
1993-03-02 00:00:00+00:00,5.0,5.5,5.0,4.194311141967773,13950,0.0,
1993-03-03 00:00:00+00:00,5.0,5.625,5.0,4.718600273132324,25300,0.0,
1993-03-04 00:00:00+00:00,5.5,6.0,5.25,4.823458194732666,51750,0.0,
1993-03-05 00:00:00+00:00,5.75,6.0,5.75,5.033173084259033,7900,0.0,
1993-03-08 00:00:00+00:00,6.0,6.0,5.625,4.928316116333008,22450,0.0,
1993-03-09 00:00:00+00:00,5.625,6.0,5.625,5.033173084259033,3200,0.0,
1993-03-10 00:00:00+00:00,6.0,6.0,5.625,4.718600273132324,22650,0.0,
1993-03-11 00:00:00+00:00,5.75,6.0,5.75,4.823458194732666,10400,0.0,
1993-03-12 00:00:00+00:00,6.0,6.25,5.75,5.138031005859375,22850,0.0,
1993-03-15 00:00:00+00:00,6.125,6.125,5.75,5.138031005859375,29550,0.0,
1993-03-16 00:00:00+00:00,5.875,6.25,5.875,5.033173084259033,24000,0.0,
1993-03-17 00:00:00+00:00,6.0,6.5,6.0,5.347746849060059,66100,0.0,
1993-03-18 00:00:00+00:00,6.375,6.5,6.0,5.452604293823242,38850,0.0,
1993-03-19 00:00:00+00:00,6.75,7.25,6.5,6.081751346588135,174550,0.0,
1993-03-22 00:00:00+00:00,7.25,7.5,6.5,6.29146671295166,70150,0.0,
1993-03-23 00:00:00+00:00,7.75,7.75,7.25,6.29146671295166,46500,0.0,
1993-03-24 00:00:00+00:00,7.75,10.75,7.5,9.017769813537598,187600,0.0,
1993-03-25 00:00:00+00:00,10.0,10.75,9.0,7.969191551208496,93650,0.0,
1993-03-26 00:00:00+00:00,9.25,10.25,9.25,8.388622283935547,66250,0.0,
1993-03-29 00:00:00+00:00,9.75,10.5,9.75,8.808053970336914,136950,0.0,
1993-03-30 00:00:00+00:00,10.25,10.5,9.75,8.17890739440918,76450,0.0,
1993-03-31 00:00:00+00:00,10.25,10.5,9.75,8.388622283935547,18550,0.0,
1993-04-01 00:00:00+00:00,10.0,11.75,10.0,9.751773834228516,692800,0.0,
1993-04-02 00:00:00+00:00,11.75,11.75,10.75,9.227484703063965,72950,0.0,
1993-04-05 00:00:00+00:00,11.0,11.25,10.75,9.437200546264648,41150,0.0,
1993-04-06 00:00:00+00:00,10.5,11.0,10.5,8.808053970336914,7550,0.0,
1993-04-07 00:00:00+00:00,10.5,11.0,9.75,8.283764839172363,111950,0.0,
1993-04-08 00:00:00+00:00,9.75,10.25,9.75,8.59833812713623,8200,0.0,
1993-04-12 00:00:00+00:00,9.75,10.25,9.5,8.17890739440918,26000,0.0,
1993-04-13 00:00:00+00:00,9.5,9.75,9.25,7.864333152770996,22650,0.0,
1993-04-14 00:00:00+00:00,9.75,9.75,8.75,7.549760341644287,25650,0.0,
1993-04-15 00:00:00+00:00,8.75,9.0,8.25,7.340044975280762,56950,0.0,
1993-04-16 00:00:00+00:00,8.75,8.75,8.25,7.340044975280762,61500,0.0,
1993-04-19 00:00:00+00:00,8.25,9.5,8.25,7.549760341644287,16450,0.0,
1993-04-20 00:00:00+00:00,9.0,9.5,8.875,7.444901943206787,9150,0.0,
1993-04-21 00:00:00+00:00,8.75,10.0,8.75,8.388622283935547,21150,0.0,
1993-04-22 00:00:00+00:00,9.75,10.375,9.75,8.17890739440918,74250,0.0,
1993-04-23 00:00:00+00:00,9.75,10.25,9.75,8.388622283935547,367600,0.0,
1993-04-26 00:00:00+00:00,9.75,10.25,9.75,8.49347972869873,190800,0.0,
1993-04-27 00:00:00+00:00,9.75,10.25,9.75,8.59833812713623,204350,0.0,
1993-04-28 00:00:00+00:00,9.75,10.25,9.75,8.388622283935547,72950,0.0,
1993-04-29 00:00:00+00:00,10.25,10.25,9.75,8.388622283935547,31150,0.0,
1993-04-30 00:00:00+00:00,10.0,10.25,10.0,8.59833812713623,63850,0.0,
1993-05-03 00:00:00+00:00,10.0,10.5,10.0,8.808053970336914,210250,0.0,
1993-05-04 00:00:00+00:00,10.0,11.125,10.0,9.017769813537598,182250,0.0,
1993-05-05 00:00:00+00:00,11.25,11.75,11.0,9.542057991027832,101850,0.0,
1993-05-06 00:00:00+00:00,11.0,11.75,11.0,9.751773834228516,111050,0.0,
1993-05-07 00:00:00+00:00,11.25,12.25,11.25,10.066346168518066,108200,0.0,
1993-05-10 00:00:00+00:00,11.75,12.75,11.75,10.27606201171875,218250,0.0,
1993-05-11 00:00:00+00:00,12.25,12.5,11.75,10.066346168518066,50000,0.0,
1993-05-12 00:00:00+00:00,11.75,12.5,11.75,10.27606201171875,64200,0.0,
1993-05-13 00:00:00+00:00,12.0,12.5,11.75,9.9614896774292,76400,0.0,
1993-05-14 00:00:00+00:00,12.25,12.25,11.75,10.27606201171875,18650,0.0,
1993-05-17 00:00:00+00:00,12.25,12.25,11.75,10.27606201171875,10600,0.0,
1993-05-18 00:00:00+00:00,11.75,12.25,11.25,9.437200546264648,78850,0.0,
1993-05-19 00:00:00+00:00,11.0,11.5,10.75,9.437200546264648,137000,0.0,
1993-05-20 00:00:00+00:00,10.75,11.25,10.25,8.808053970336914,97350,0.0,
1993-05-21 00:00:00+00:00,10.5,10.75,10.25,8.808053970336914,60700,0.0,
1993-05-24 00:00:00+00:00,10.5,12.25,10.5,9.856632232666016,129000,0.0,
1993-05-25 00:00:00+00:00,12.0,12.5,11.75,10.27606201171875,68500,0.0,
1993-05-26 00:00:00+00:00,11.75,12.25,11.75,10.066346168518066,6600,0.0,
1993-05-27 00:00:00+00:00,11.75,12.25,11.75,10.066346168518066,55650,0.0,
1993-05-28 00:00:00+00:00,12.0,12.25,11.75,9.856632232666016,12650,0.0,
1993-06-01 00:00:00+00:00,11.75,12.25,11.75,9.856632232666016,2000,0.0,
1993-06-02 00:00:00+00:00,11.75,12.0,11.75,9.856632232666016,26250,0.0,
1993-06-03 00:00:00+00:00,11.5,11.5,11.0,9.227484703063965,28300,0.0,
1993-06-04 00:00:00+00:00,11.0,11.125,11.0,9.227484703063965,27750,0.0,
1993-06-07 00:00:00+00:00,11.0,11.5,11.0,9.227484703063965,46250,0.0,
1993-06-08 00:00:00+00:00,11.5,11.5,11.0,9.227484703063965,4150,0.0,
1993-06-09 00:00:00+00:00,11.0,11.5,10.75,9.017769813537598,111300,0.0,
1993-06-10 00:00:00+00:00,10.75,11.0,10.5,9.017769813537598,67100,0.0,
1993-06-11 00:00:00+00:00,10.5,10.5,10.0,8.808053970336914,40200,0.0,
1993-06-14 00:00:00+00:00,10.0,10.75,10.0,9.017769813537598,7900,0.0,
1993-06-15 00:00:00+00:00,10.0,10.75,10.0,9.017769813537598,2750,0.0,
1993-06-16 00:00:00+00:00,10.75,10.75,10.0,8.388622283935547,2950,0.0,
1993-06-17 00:00:00+00:00,10.0,10.625,10.0,8.388622283935547,8750,0.0,
1993-06-18 00:00:00+00:00,10.0,10.75,10.0,8.59833812713623,13000,0.0,
1993-06-21 00:00:00+00:00,10.0,10.5,10.0,8.59833812713623,103550,0.0,
1993-06-22 00:00:00+00:00,10.5,10.5,10.0,8.388622283935547,48350,0.0,
1993-06-23 00:00:00+00:00,10.0,10.75,10.0,8.388622283935547,17800,0.0,
1993-06-24 00:00:00+00:00,10.75,10.75,10.0,8.59833812713623,16400,0.0,
1993-06-25 00:00:00+00:00,10.75,10.75,10.25,8.59833812713623,4000,0.0,
1993-06-28 00:00:00+00:00,10.25,10.75,10.25,8.808053970336914,8250,0.0,
1993-06-29 00:00:00+00:00,10.5,10.75,10.5,8.808053970336914,11050,0.0,
1993-06-30 00:00:00+00:00,10.5,11.0,10.5,8.808053970336914,95200,0.0,
1993-07-01 00:00:00+00:00,10.75,11.0,10.25,9.227484703063965,34050,0.0,
1993-07-02 00:00:00+00:00,10.5,12.5,10.5,10.066346168518066,141150,0.0,
1993-07-06 00:00:00+00:00,12.0,12.25,11.75,9.856632232666016,26950,0.0,
1993-07-07 00:00:00+00:00,12.25,12.25,11.5,9.856632232666016,34550,0.0,
1993-07-08 00:00:00+00:00,11.5,12.0,11.5,9.856632232666016,16650,0.0,
1993-07-09 00:00:00+00:00,11.75,11.75,11.5,9.856632232666016,13750,0.0,
1993-07-12 00:00:00+00:00,11.5,11.875,11.0,9.227484703063965,29050,0.0,
1993-07-13 00:00:00+00:00,11.25,11.5,11.0,9.227484703063965,45150,0.0,
1993-07-14 00:00:00+00:00,11.0,11.5,10.75,9.227484703063965,10000,0.0,
1993-07-15 00:00:00+00:00,11.0,11.25,10.75,9.12262725830078,12850,0.0,
1993-07-16 00:00:00+00:00,10.75,10.75,10.25,8.59833812713623,10600,0.0,
1993-07-19 00:00:00+00:00,10.25,10.25,10.25,8.59833812713623,300,0.0,
1993-07-20 00:00:00+00:00,10.25,11.0,10.0,8.59833812713623,16200,0.0,
1993-07-21 00:00:00+00:00,10.0,10.5,10.0,8.59833812713623,23950,0.0,
1993-07-22 00:00:00+00:00,10.25,10.5,10.25,8.59833812713623,2950,0.0,
1993-07-23 00:00:00+00:00,10.25,10.5,10.25,8.59833812713623,2800,0.0,
1993-07-26 00:00:00+00:00,10.25,10.75,10.25,8.808053970336914,29950,0.0,
1993-07-27 00:00:00+00:00,10.25,10.75,10.25,8.808053970336914,6650,0.0,
1993-07-28 00:00:00+00:00,10.25,10.75,10.25,8.59833812713623,57500,0.0,
1993-07-29 00:00:00+00:00,10.25,10.375,10.0,8.59833812713623,14350,0.0,
1993-07-30 00:00:00+00:00,10.5,10.5,10.0,8.388622283935547,13300,0.0,
1993-08-02 00:00:00+00:00,10.0,10.75,10.0,8.59833812713623,10750,0.0,
1993-08-03 00:00:00+00:00,10.25,11.0,10.25,8.912911415100098,19050,0.0,
1993-08-04 00:00:00+00:00,10.5,10.75,10.5,8.808053970336914,2300,0.0,
1993-08-05 00:00:00+00:00,10.75,10.75,10.5,8.912911415100098,11050,0.0,
1993-08-06 00:00:00+00:00,10.5,10.5,10.5,8.808053970336914,850,0.0,
1993-08-09 00:00:00+00:00,10.75,10.75,10.5,9.017769813537598,10450,0.0,
1993-08-10 00:00:00+00:00,10.5,10.5,10.25,8.59833812713623,8750,0.0,
1993-08-11 00:00:00+00:00,10.25,10.75,10.25,9.017769813537598,13650,0.0,
1993-08-12 00:00:00+00:00,10.625,10.75,10.5,8.808053970336914,25450,0.0,
1993-08-13 00:00:00+00:00,10.5,10.75,10.5,9.017769813537598,7950,0.0,
1993-08-16 00:00:00+00:00,10.5,10.75,10.5,9.017769813537598,800,0.0,
1993-08-17 00:00:00+00:00,10.5,10.75,10.5,8.808053970336914,1000,0.0,
1993-08-18 00:00:00+00:00,10.5,10.75,10.5,8.808053970336914,11350,0.0,
1993-08-19 00:00:00+00:00,10.75,11.0,10.5,9.017769813537598,50100,0.0,
1993-08-20 00:00:00+00:00,10.5,10.75,10.5,9.017769813537598,4150,0.0,
1993-08-23 00:00:00+00:00,10.5,11.0,10.5,8.808053970336914,4300,0.0,
1993-08-24 00:00:00+00:00,11.0,11.0,10.5,9.017769813537598,20950,0.0,
1993-08-25 00:00:00+00:00,10.5,11.5,10.5,9.437200546264648,23950,0.0,
1993-08-26 00:00:00+00:00,11.0,11.5,11.0,9.227484703063965,8900,0.0,
1993-08-27 00:00:00+00:00,11.0,12.25,11.0,10.066346168518066,97650,0.0,
1993-08-30 00:00:00+00:00,11.5,12.0,11.5,10.066346168518066,22950,0.0,
1993-08-31 00:00:00+00:00,12.0,12.0,10.75,9.017769813537598,51800,0.0,
1993-09-01 00:00:00+00:00,10.75,11.25,10.75,9.437200546264648,8400,0.0,
1993-09-02 00:00:00+00:00,10.75,11.25,10.75,9.437200546264648,8150,0.0,
1993-09-03 00:00:00+00:00,10.75,11.25,10.75,9.437200546264648,2100,0.0,
1993-09-07 00:00:00+00:00,11.0,11.0,10.75,9.017769813537598,6050,0.0,
1993-09-08 00:00:00+00:00,10.75,11.0,10.5,8.808053970336914,25650,0.0,
1993-09-09 00:00:00+00:00,10.5,10.75,10.5,8.808053970336914,7000,0.0,
1993-09-10 00:00:00+00:00,10.5,11.0,10.5,9.227484703063965,8250,0.0,
1993-09-13 00:00:00+00:00,10.5,10.75,10.5,8.808053970336914,33100,0.0,
1993-09-14 00:00:00+00:00,10.25,10.625,10.0,8.59833812713623,150950,0.0,
1993-09-15 00:00:00+00:00,10.0,10.75,10.0,8.59833812713623,17750,0.0,
1993-09-16 00:00:00+00:00,10.25,10.25,10.0,8.388622283935547,13550,0.0,
