date,CMS-PB_Open,CMS-PB_High,CMS-PB_Low,CMS-PB_Close,CMS-PB_Volume,CMS-PB_Dividends,CMS-PB_Stock Splits
1973-03-30 00:00:00+00:00,61.0,61.0,61.0,7.12489652633667,100.0,0.0,
1973-04-03 00:00:00+00:00,60.5,60.5,60.5,7.066495418548584,100.0,0.0,
1973-04-05 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,200.0,0.0,
1973-04-06 00:00:00+00:00,60.5,60.5,60.5,7.066495418548584,100.0,0.0,
1973-04-09 00:00:00+00:00,60.5,60.5,60.5,7.066495418548584,100.0,0.0,
1973-04-10 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,200.0,0.0,
1973-04-11 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,100.0,0.0,
1973-04-13 00:00:00+00:00,60.75,60.75,60.75,7.095698833465576,200.0,0.0,
1973-04-16 00:00:00+00:00,60.125,60.125,60.125,7.022697448730469,200.0,0.0,
1973-04-17 00:00:00+00:00,60.75,60.75,60.75,7.095698833465576,300.0,0.0,
1973-04-18 00:00:00+00:00,60.25,60.25,60.25,7.037294864654541,300.0,0.0,
1973-04-24 00:00:00+00:00,60.125,60.125,60.125,7.022697448730469,100.0,0.0,
1973-04-30 00:00:00+00:00,60.25,60.25,60.25,7.037294864654541,100.0,0.0,
1973-05-01 00:00:00+00:00,60.125,60.125,60.125,7.022697448730469,100.0,0.0,
1973-05-02 00:00:00+00:00,60.125,60.125,60.125,7.022697448730469,100.0,0.0,
1973-05-03 00:00:00+00:00,60.125,60.875,60.125,7.022697448730469,100.0,0.0,
1973-05-07 00:00:00+00:00,60.25,60.5,60.25,7.037294864654541,300.0,0.0,
1973-05-08 00:00:00+00:00,60.5,60.5,60.5,7.066495418548584,100.0,0.0,
1973-05-09 00:00:00+00:00,60.75,60.75,60.25,7.095698833465576,400.0,0.0,
1973-05-10 00:00:00+00:00,61.0,61.0,60.75,7.12489652633667,200.0,0.0,
1973-05-11 00:00:00+00:00,60.25,61.0,60.25,7.037294864654541,200.0,0.0,
1973-05-14 00:00:00+00:00,60.125,60.125,60.125,7.022697448730469,100.0,0.0,
1973-05-17 00:00:00+00:00,60.0,60.25,60.0,7.008096694946289,200.0,0.0,
1973-05-18 00:00:00+00:00,61.0,61.0,60.0,7.12489652633667,200.0,0.0,
1973-05-21 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,100.0,0.0,
1973-05-22 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,200.0,0.0,
1973-05-23 00:00:00+00:00,60.375,60.375,60.0,7.0518951416015625,100.0,0.0,
1973-05-24 00:00:00+00:00,61.0,61.0,60.375,7.12489652633667,200.0,0.0,
1973-05-25 00:00:00+00:00,60.0,61.0,60.0,7.008096694946289,300.0,0.0,
1973-05-30 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,400.0,0.0,
1973-05-31 00:00:00+00:00,60.0,60.0,59.0,7.008096694946289,300.0,0.0,
1973-06-07 00:00:00+00:00,60.0,60.0,59.0,7.008096694946289,100.0,0.0,
1973-06-08 00:00:00+00:00,59.75,59.75,59.75,6.978895664215088,100.0,0.0,
1973-06-11 00:00:00+00:00,59.5,60.0,59.0,6.949695587158203,300.0,0.0,
1973-06-12 00:00:00+00:00,60.75,60.75,59.125,7.095698833465576,400.0,0.0,
1973-06-13 00:00:00+00:00,60.25,61.0,60.0,7.037294864654541,200.0,0.0,
1973-06-15 00:00:00+00:00,60.25,61.0,60.25,7.037294864654541,200.0,0.0,
1973-06-20 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,100.0,0.0,
1973-06-21 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,100.0,0.0,
1973-06-22 00:00:00+00:00,59.75,59.75,59.75,6.978895664215088,100.0,0.0,
1973-06-25 00:00:00+00:00,60.0,60.5,60.0,7.008096694946289,100.0,0.0,
1973-06-26 00:00:00+00:00,60.75,60.75,59.5,7.095698833465576,400.0,0.0,
1973-06-29 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,300.0,0.0,
1973-07-02 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,100.0,0.0,
1973-07-03 00:00:00+00:00,61.0,61.0,61.0,7.12489652633667,100.0,0.0,
1973-07-05 00:00:00+00:00,60.0,60.5,59.75,7.008096694946289,300.0,0.0,
1973-07-10 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,100.0,0.0,
1973-07-11 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,100.0,0.0,
1973-07-16 00:00:00+00:00,60.25,60.25,60.25,7.037294864654541,100.0,0.0,
1973-07-17 00:00:00+00:00,60.0,60.0,60.0,7.008096694946289,300.0,0.0,
1973-07-18 00:00:00+00:00,59.75,59.75,59.75,6.978895664215088,100.0,0.0,
1973-07-19 00:00:00+00:00,59.5,60.0,59.5,6.949695587158203,100.0,0.0,
1973-07-20 00:00:00+00:00,59.0,59.5,59.0,6.891293048858643,100.0,0.0,
1973-07-23 00:00:00+00:00,59.75,59.75,59.0,6.978895664215088,100.0,0.0,
1973-07-24 00:00:00+00:00,59.5,59.5,59.5,6.949695587158203,100.0,0.0,
1973-07-25 00:00:00+00:00,59.0,59.125,59.0,6.891293048858643,100.0,0.0,
1973-07-31 00:00:00+00:00,58.25,59.0,58.25,6.803689956665039,400.0,0.0,
1973-08-01 00:00:00+00:00,57.75,58.0,57.75,6.745290279388428,100.0,0.0,
1973-08-02 00:00:00+00:00,56.5,57.75,56.5,6.5992937088012695,200.0,0.0,
1973-08-03 00:00:00+00:00,58.0,58.0,57.5,6.774492740631104,100.0,0.0,
1973-08-08 00:00:00+00:00,56.125,57.0,56.125,6.555490970611572,200.0,0.0,
1973-08-10 00:00:00+00:00,56.5,56.5,56.5,6.5992937088012695,100.0,0.0,
1973-08-14 00:00:00+00:00,57.25,57.25,56.5,6.686891555786133,100.0,0.0,
1973-08-15 00:00:00+00:00,56.5,56.5,56.5,6.5992937088012695,100.0,0.0,
1973-08-16 00:00:00+00:00,56.5,56.5,56.5,6.5992937088012695,200.0,0.0,
1973-08-17 00:00:00+00:00,56.5,56.5,56.5,6.5992937088012695,200.0,0.0,
1973-08-20 00:00:00+00:00,56.125,56.5,56.125,6.555490970611572,300.0,0.0,
1973-08-21 00:00:00+00:00,57.0,57.0,56.75,6.657692909240723,100.0,0.0,
1973-08-22 00:00:00+00:00,56.0,56.25,56.0,6.540887832641602,300.0,0.0,
1973-08-27 00:00:00+00:00,56.75,56.75,55.75,6.628490447998047,200.0,0.0,
1973-08-28 00:00:00+00:00,55.5,55.75,55.5,6.482488632202148,200.0,0.0,
1973-08-30 00:00:00+00:00,55.75,56.0,55.75,6.511691570281982,200.0,0.0,
1973-08-31 00:00:00+00:00,57.0,57.0,56.0,6.657692909240723,200.0,0.0,
1973-09-04 00:00:00+00:00,56.25,56.25,56.25,6.570087909698486,100.0,0.0,
1973-09-05 00:00:00+00:00,56.0,56.0,55.75,6.540887832641602,300.0,0.0,
1973-09-06 00:00:00+00:00,55.75,56.25,55.75,6.511691570281982,400.0,0.0,
1973-09-07 00:00:00+00:00,57.5,57.5,56.75,6.716090202331543,300.0,0.0,
1973-09-10 00:00:00+00:00,56.0,56.75,56.0,6.540887832641602,200.0,0.0,
1973-09-11 00:00:00+00:00,57.0,57.5,56.5,6.657692909240723,400.0,0.0,
1973-09-13 00:00:00+00:00,56.5,56.5,56.5,6.5992937088012695,100.0,0.0,
1973-09-14 00:00:00+00:00,56.0,56.0,56.0,6.540887832641602,100.0,0.0,
1973-09-17 00:00:00+00:00,55.5,55.5,55.5,6.482488632202148,100.0,0.0,
1973-09-19 00:00:00+00:00,56.5,56.5,55.625,6.5992937088012695,200.0,0.0,
1973-09-20 00:00:00+00:00,59.0,59.0,56.0,6.891293048858643,400.0,0.0,
1973-09-24 00:00:00+00:00,59.0,59.0,58.0,6.891293048858643,300.0,0.0,
1973-09-25 00:00:00+00:00,59.0,59.0,59.0,6.891293048858643,100.0,0.0,
1973-09-27 00:00:00+00:00,59.25,59.5,59.25,6.920497894287109,200.0,0.0,
1973-09-28 00:00:00+00:00,59.5,59.5,59.5,6.949695587158203,200.0,0.0,
1973-10-01 00:00:00+00:00,59.0,59.5,59.0,6.891293048858643,200.0,0.0,
1973-10-04 00:00:00+00:00,58.75,58.75,58.75,6.862092018127441,100.0,0.0,
1973-10-05 00:00:00+00:00,60.0,60.0,58.75,7.008096694946289,100.0,0.0,
1973-10-08 00:00:00+00:00,59.0,59.0,59.0,6.891293048858643,100.0,0.0,
1973-10-09 00:00:00+00:00,60.0,60.0,59.0,7.008096694946289,200.0,0.0,
1973-10-10 00:00:00+00:00,59.125,60.0,59.125,6.9058918952941895,100.0,0.0,
1973-10-11 00:00:00+00:00,58.0,59.125,58.0,6.774492740631104,300.0,0.0,
1973-10-12 00:00:00+00:00,57.5,57.5,57.5,6.716090202331543,100.0,0.0,
1973-10-15 00:00:00+00:00,58.0,59.0,58.0,6.774492740631104,300.0,0.0,
1973-10-16 00:00:00+00:00,59.0,59.0,58.0,6.891293048858643,200.0,0.0,
1973-10-18 00:00:00+00:00,59.75,59.75,58.5,6.978895664215088,300.0,0.0,
1973-10-19 00:00:00+00:00,59.5,59.75,59.5,6.949695587158203,100.0,0.0,
1973-10-22 00:00:00+00:00,59.5,59.75,59.25,6.949695587158203,100.0,0.0,
1973-10-24 00:00:00+00:00,59.0,59.0,59.0,6.891293048858643,100.0,0.0,
1973-10-25 00:00:00+00:00,59.75,59.75,59.5,6.978895664215088,100.0,0.0,
1973-10-26 00:00:00+00:00,58.5,59.0,58.5,6.832894802093506,100.0,0.0,
1973-10-29 00:00:00+00:00,58.75,59.0,58.75,6.862092018127441,200.0,0.0,
1973-10-31 00:00:00+00:00,58.5,59.0,58.5,6.832894802093506,200.0,0.0,
1973-11-02 00:00:00+00:00,58.5,59.0,58.5,6.832894802093506,300.0,0.0,
1973-11-05 00:00:00+00:00,59.0,59.0,58.5,6.891293048858643,100.0,0.0,
1973-11-06 00:00:00+00:00,57.5,58.5,57.5,6.716090202331543,200.0,0.0,
1973-11-07 00:00:00+00:00,57.0,57.5,57.0,6.657692909240723,100.0,0.0,
1973-11-08 00:00:00+00:00,56.0,57.0,56.0,6.540887832641602,300.0,0.0,
1973-11-09 00:00:00+00:00,56.5,57.0,56.5,6.5992937088012695,100.0,0.0,
1973-11-12 00:00:00+00:00,57.5,57.5,57.0,6.716090202331543,100.0,0.0,
1973-11-13 00:00:00+00:00,56.75,57.5,56.25,6.628490447998047,300.0,0.0,
1973-11-14 00:00:00+00:00,57.0,57.75,56.5,6.657692909240723,300.0,0.0,
1973-11-15 00:00:00+00:00,56.5,57.5,56.5,6.5992937088012695,100.0,0.0,
1973-11-16 00:00:00+00:00,56.25,56.25,56.25,6.570087909698486,200.0,0.0,
1973-11-20 00:00:00+00:00,56.0,56.25,56.0,6.540887832641602,200.0,0.0,
1973-11-21 00:00:00+00:00,57.5,57.5,56.0,6.716090202331543,200.0,0.0,
1973-11-27 00:00:00+00:00,55.5,56.0,55.5,6.482488632202148,100.0,0.0,
1973-11-28 00:00:00+00:00,56.0,56.0,56.0,6.540887832641602,200.0,0.0,
1973-11-29 00:00:00+00:00,56.0,57.0,56.0,6.540887832641602,300.0,0.0,
1973-11-30 00:00:00+00:00,55.75,55.75,55.75,6.511691570281982,500.0,0.0,
1973-12-03 00:00:00+00:00,55.0,56.0,54.75,6.424086093902588,300.0,0.0,
1973-12-04 00:00:00+00:00,54.75,55.0,54.75,6.394888877868652,100.0,0.0,
1973-12-05 00:00:00+00:00,54.5,54.5,54.5,6.3656907081604,100.0,0.0,
1973-12-06 00:00:00+00:00,54.5,54.5,54.5,6.3656907081604,400.0,0.0,
1973-12-07 00:00:00+00:00,54.5,55.0,54.5,6.3656907081604,300.0,0.0,
1973-12-11 00:00:00+00:00,56.0,56.0,54.5,6.540887832641602,100.0,0.0,
1973-12-13 00:00:00+00:00,55.25,56.125,55.25,6.4532856941223145,200.0,0.0,
1973-12-14 00:00:00+00:00,54.5,55.0,54.5,6.3656907081604,400.0,0.0,
1973-12-17 00:00:00+00:00,53.875,54.5,53.875,6.292685508728027,100.0,0.0,
1973-12-18 00:00:00+00:00,53.25,53.875,53.25,6.21968412399292,400.0,0.0,
1973-12-19 00:00:00+00:00,53.0,53.0,52.125,6.190485000610352,500.0,0.0,
1973-12-20 00:00:00+00:00,53.0,53.0,52.125,6.190485000610352,300.0,0.0,
1973-12-21 00:00:00+00:00,52.25,52.25,52.25,6.102883815765381,100.0,0.0,
1973-12-24 00:00:00+00:00,53.0,53.0,52.25,6.190485000610352,300.0,0.0,
1973-12-26 00:00:00+00:00,53.0,53.0,53.0,6.190485000610352,100.0,0.0,
1973-12-27 00:00:00+00:00,52.5,53.25,52.5,6.132082462310791,300.0,0.0,
1973-12-28 00:00:00+00:00,53.0,53.375,52.75,6.190485000610352,500.0,0.0,
1973-12-31 00:00:00+00:00,53.0,53.5,53.0,6.190485000610352,300.0,0.0,
1974-01-02 00:00:00+00:00,53.5,53.5,53.5,6.248887062072754,200.0,0.0,
1974-01-03 00:00:00+00:00,55.0,55.0,54.0,6.424086093902588,200.0,0.0,
1974-01-04 00:00:00+00:00,54.25,55.0,54.25,6.336487770080566,200.0,0.0,
1974-01-07 00:00:00+00:00,54.125,54.25,54.125,6.321882724761963,300.0,0.0,
1974-01-10 00:00:00+00:00,55.125,55.125,55.0,6.4386820793151855,300.0,0.0,
1974-01-11 00:00:00+00:00,55.0,55.0,55.0,6.424086093902588,100.0,0.0,
1974-01-14 00:00:00+00:00,55.0,55.0,55.0,6.424086093902588,200.0,0.0,
1974-01-16 00:00:00+00:00,57.0,57.0,56.0,6.657692909240723,200.0,0.0,
1974-01-17 00:00:00+00:00,56.0,56.0,56.0,6.540887832641602,100.0,0.0,
1974-01-18 00:00:00+00:00,56.0,56.0,56.0,6.540887832641602,100.0,0.0,
1974-01-21 00:00:00+00:00,57.25,57.25,56.5,6.686891555786133,100.0,0.0,
1974-01-22 00:00:00+00:00,57.25,57.25,56.0,6.686891555786133,200.0,0.0,
1974-01-23 00:00:00+00:00,57.5,57.5,56.25,6.716090202331543,500.0,0.0,
1974-01-24 00:00:00+00:00,56.5,57.5,56.5,6.5992937088012695,200.0,0.0,
1974-01-25 00:00:00+00:00,56.25,56.25,56.25,6.570087909698486,100.0,0.0,
1974-01-30 00:00:00+00:00,55.5,56.0,55.5,6.482488632202148,200.0,0.0,
1974-02-01 00:00:00+00:00,57.0,57.0,56.0,6.657692909240723,100.0,0.0,
1974-02-04 00:00:00+00:00,56.25,56.25,56.25,6.570087909698486,100.0,0.0,
1974-02-07 00:00:00+00:00,56.25,56.25,56.25,6.570087909698486,100.0,0.0,
1974-02-08 00:00:00+00:00,56.125,56.125,56.125,6.555490970611572,100.0,0.0,
1974-02-11 00:00:00+00:00,56.125,56.5,56.125,6.555490970611572,100.0,0.0,
1974-02-14 00:00:00+00:00,58.0,58.0,57.5,6.774492740631104,100.0,0.0,
1974-02-19 00:00:00+00:00,57.0,57.0,56.0,6.657692909240723,100.0,0.0,
1974-02-20 00:00:00+00:00,56.0,56.0,56.0,6.540887832641602,300.0,0.0,
1974-02-21 00:00:00+00:00,56.5,56.5,56.0,6.5992937088012695,100.0,0.0,
1974-02-22 00:00:00+00:00,56.0,56.0,56.0,6.540887832641602,200.0,0.0,
1974-02-26 00:00:00+00:00,56.125,56.125,56.125,6.555490970611572,100.0,0.0,
1974-03-04 00:00:00+00:00,55.5,56.125,55.5,6.482488632202148,100.0,0.0,
1974-03-06 00:00:00+00:00,55.75,56.75,55.75,6.511691570281982,100.0,0.0,
1974-03-07 00:00:00+00:00,55.75,56.5,55.75,6.511691570281982,200.0,0.0,
1974-03-08 00:00:00+00:00,56.0,56.0,55.625,6.540887832641602,100.0,0.0,
1974-03-11 00:00:00+00:00,54.5,56.0,54.5,6.3656907081604,400.0,0.0,
1974-03-12 00:00:00+00:00,54.75,55.5,54.75,6.394888877868652,300.0,0.0,
1974-03-14 00:00:00+00:00,55.0,55.0,55.0,6.424086093902588,100.0,0.0,
1974-03-18 00:00:00+00:00,55.0,55.5,54.25,6.424086093902588,300.0,0.0,
1974-03-20 00:00:00+00:00,54.0,54.0,54.0,6.307286262512207,200.0,0.0,
1974-03-21 00:00:00+00:00,54.125,54.25,54.125,6.321882724761963,100.0,0.0,
1974-03-25 00:00:00+00:00,54.0,54.125,54.0,6.307286262512207,300.0,0.0,
1974-03-27 00:00:00+00:00,53.875,53.875,53.875,6.292685508728027,100.0,0.0,
1974-03-28 00:00:00+00:00,53.25,54.25,53.25,6.21968412399292,200.0,0.0,
1974-03-29 00:00:00+00:00,52.5,53.0,52.5,6.132082462310791,100.0,0.0,
1974-04-01 00:00:00+00:00,51.5,52.0,51.5,6.01528263092041,200.0,0.0,
1974-04-02 00:00:00+00:00,51.5,51.5,51.5,6.01528263092041,300.0,0.0,
1974-04-03 00:00:00+00:00,51.75,52.0,51.75,6.044484615325928,100.0,0.0,
1974-04-05 00:00:00+00:00,53.0,53.0,52.75,6.190485000610352,300.0,0.0,
1974-04-08 00:00:00+00:00,52.5,53.0,52.5,6.132082462310791,300.0,0.0,
1974-04-09 00:00:00+00:00,54.0,54.0,53.0,6.307286262512207,200.0,0.0,
1974-04-10 00:00:00+00:00,54.75,54.75,54.75,6.394888877868652,100.0,0.0,
1974-04-15 00:00:00+00:00,53.25,53.25,53.0,6.21968412399292,100.0,0.0,
1974-04-16 00:00:00+00:00,54.0,54.0,54.0,6.307286262512207,100.0,0.0,
1974-04-18 00:00:00+00:00,54.0,54.25,54.0,6.307286262512207,100.0,0.0,
1974-04-22 00:00:00+00:00,54.25,55.0,54.25,6.336487770080566,100.0,0.0,
1974-04-24 00:00:00+00:00,54.5,54.5,54.0,6.3656907081604,100.0,0.0,
1974-04-29 00:00:00+00:00,53.0,53.75,53.0,6.190485000610352,100.0,0.0,
1974-04-30 00:00:00+00:00,52.5,53.0,52.5,6.132082462310791,200.0,0.0,
1974-05-01 00:00:00+00:00,52.5,52.5,52.5,6.132082462310791,100.0,0.0,
1974-05-02 00:00:00+00:00,52.75,52.75,52.0,6.161284923553467,200.0,0.0,
1974-05-06 00:00:00+00:00,53.0,53.0,52.0,6.190485000610352,100.0,0.0,
1974-05-08 00:00:00+00:00,52.75,53.5,52.25,6.161284923553467,200.0,0.0,
1974-05-09 00:00:00+00:00,52.25,52.25,52.25,6.102883815765381,100.0,0.0,
1974-05-14 00:00:00+00:00,51.75,53.5,51.75,6.044484615325928,300.0,0.0,
1974-05-15 00:00:00+00:00,51.5,51.5,51.375,6.01528263092041,300.0,0.0,
1974-05-16 00:00:00+00:00,50.0,50.0,50.0,5.840078830718994,400.0,0.0,
1974-05-17 00:00:00+00:00,48.25,50.25,48.25,5.635676860809326,300.0,0.0,
1974-05-20 00:00:00+00:00,48.5,49.5,48.5,5.664876937866211,200.0,0.0,
1974-05-21 00:00:00+00:00,49.25,49.25,48.5,5.752477645874023,100.0,0.0,
1974-05-23 00:00:00+00:00,48.5,49.5,48.5,5.664876937866211,200.0,0.0,
1974-05-28 00:00:00+00:00,49.5,49.5,49.5,5.781680583953857,100.0,0.0,
1974-05-29 00:00:00+00:00,48.0,48.5,48.0,5.606476783752441,200.0,0.0,
1974-05-31 00:00:00+00:00,47.5,47.5,47.5,5.5480780601501465,100.0,0.0,
1974-06-04 00:00:00+00:00,48.0,48.0,47.0,5.606476783752441,200.0,0.0,
1974-06-06 00:00:00+00:00,47.25,48.25,47.25,5.518873691558838,300.0,0.0,
1974-06-07 00:00:00+00:00,46.5,46.5,46.5,5.431275844573975,100.0,0.0,
1974-06-10 00:00:00+00:00,47.0,47.5,47.0,5.489673614501953,100.0,0.0,
1974-06-11 00:00:00+00:00,46.5,47.0,46.5,5.431275844573975,100.0,0.0,
1974-06-12 00:00:00+00:00,46.5,47.5,46.5,5.431275844573975,200.0,0.0,
1974-06-20 00:00:00+00:00,42.0,42.5,42.0,4.905664443969727,300.0,0.0,
1974-06-21 00:00:00+00:00,43.0,43.0,42.0,5.022468090057373,300.0,0.0,
1974-06-24 00:00:00+00:00,42.0,42.5,42.0,4.905664443969727,100.0,0.0,
1974-06-25 00:00:00+00:00,41.5,41.5,41.5,4.847264289855957,200.0,0.0,
1974-06-26 00:00:00+00:00,42.0,42.0,41.75,4.905664443969727,100.0,0.0,
1974-06-27 00:00:00+00:00,42.0,42.0,41.5,4.905664443969727,200.0,0.0,
1974-06-28 00:00:00+00:00,41.5,41.5,41.375,4.847264289855957,100.0,0.0,
1974-07-01 00:00:00+00:00,41.0,41.0,41.0,4.788864135742188,100.0,0.0,
1974-07-02 00:00:00+00:00,41.75,42.0,41.0,4.876465797424316,300.0,0.0,
1974-07-03 00:00:00+00:00,41.75,41.75,41.75,4.876465797424316,100.0,0.0,
1974-07-05 00:00:00+00:00,41.375,41.75,41.375,4.832667827606201,200.0,0.0,
1974-07-08 00:00:00+00:00,41.0,42.5,41.0,4.788864135742188,600.0,0.0,
1974-07-09 00:00:00+00:00,40.5,41.0,40.5,4.73046350479126,300.0,0.0,
1974-07-10 00:00:00+00:00,42.0,42.0,40.25,4.905664443969727,400.0,0.0,
1974-07-11 00:00:00+00:00,40.5,40.5,40.5,4.73046350479126,200.0,0.0,
1974-07-16 00:00:00+00:00,40.75,40.75,40.75,4.75966215133667,100.0,0.0,
1974-07-17 00:00:00+00:00,40.5,41.0,40.125,4.73046350479126,200.0,0.0,
1974-07-18 00:00:00+00:00,40.0,40.0,40.0,4.672064781188965,100.0,0.0,
1974-07-23 00:00:00+00:00,40.5,41.0,40.0,4.73046350479126,300.0,0.0,
1974-07-24 00:00:00+00:00,40.5,40.5,40.5,4.73046350479126,100.0,0.0,
1974-07-26 00:00:00+00:00,40.5,40.5,40.5,4.73046350479126,100.0,0.0,
1974-07-29 00:00:00+00:00,40.5,41.5,40.5,4.73046350479126,200.0,0.0,
1974-07-30 00:00:00+00:00,41.75,41.75,40.75,4.876465797424316,200.0,0.0,
1974-08-01 00:00:00+00:00,40.75,40.75,40.75,4.75966215133667,100.0,0.0,
1974-08-02 00:00:00+00:00,40.0,40.25,40.0,4.672064781188965,200.0,0.0,
1974-08-05 00:00:00+00:00,40.5,40.5,40.0,4.73046350479126,200.0,0.0,
1974-08-06 00:00:00+00:00,41.0,41.0,41.0,4.788864135742188,100.0,0.0,
1974-08-08 00:00:00+00:00,40.5,40.5,40.5,4.73046350479126,200.0,0.0,
1974-08-13 00:00:00+00:00,40.125,40.5,40.125,4.686660289764404,300.0,0.0,
1974-08-15 00:00:00+00:00,42.5,42.5,42.0,4.96406888961792,100.0,0.0,
1974-08-19 00:00:00+00:00,40.5,41.5,40.5,4.73046350479126,300.0,0.0,
1974-08-20 00:00:00+00:00,41.5,41.5,40.0,4.847264289855957,300.0,0.0,
1974-08-26 00:00:00+00:00,39.0,39.0,38.875,4.555260181427002,100.0,0.0,
1974-08-27 00:00:00+00:00,38.5,40.0,38.5,4.496860980987549,200.0,0.0,
1974-08-28 00:00:00+00:00,38.875,38.875,38.0,4.540662288665772,100.0,0.0,
1974-08-29 00:00:00+00:00,39.0,39.0,38.0,4.555260181427002,100.0,0.0,
1974-08-30 00:00:00+00:00,38.0,38.0,38.0,4.438459873199463,100.0,0.0,
1974-09-05 00:00:00+00:00,34.0,35.5,34.0,3.97125244140625,400.0,0.0,
1974-09-06 00:00:00+00:00,34.5,34.5,34.0,4.029655456542969,100.0,0.0,
1974-09-09 00:00:00+00:00,34.0,34.5,34.0,3.97125244140625,100.0,0.0,
1974-09-10 00:00:00+00:00,34.5,35.0,34.5,4.029655456542969,100.0,0.0,
1974-09-11 00:00:00+00:00,35.25,35.25,35.0,4.117255210876465,400.0,0.0,
1974-09-12 00:00:00+00:00,34.625,34.625,34.625,4.044256210327148,100.0,0.0,
1974-09-13 00:00:00+00:00,34.5,34.5,34.125,4.029655456542969,300.0,0.0,
1974-09-16 00:00:00+00:00,35.0,35.0,34.5,4.08805513381958,100.0,0.0,
1974-09-17 00:00:00+00:00,36.5,36.5,35.5,4.2632575035095215,100.0,0.0,
1974-09-19 00:00:00+00:00,37.75,37.75,37.75,4.409259796142578,200.0,0.0,
1974-09-20 00:00:00+00:00,38.0,38.0,37.5,4.438459873199463,200.0,0.0,
1974-09-23 00:00:00+00:00,37.25,38.0,37.25,4.350858211517334,300.0,0.0,
1974-09-24 00:00:00+00:00,37.25,37.25,37.25,4.350858211517334,100.0,0.0,
1974-09-26 00:00:00+00:00,38.125,39.0,38.0,4.453059673309326,100.0,0.0,
1974-10-01 00:00:00+00:00,36.0,37.25,36.0,4.204856872558594,500.0,0.0,
1974-10-03 00:00:00+00:00,37.0,37.125,37.0,4.32166051864624,100.0,0.0,
1974-10-04 00:00:00+00:00,37.0,37.0,37.0,4.32166051864624,100.0,0.0,
1974-10-07 00:00:00+00:00,36.0,37.0,36.0,4.204856872558594,300.0,0.0,
1974-10-08 00:00:00+00:00,36.0,36.0,35.125,4.204856872558594,100.0,0.0,
1974-10-09 00:00:00+00:00,37.5,37.5,37.5,4.380058288574219,200.0,0.0,
1974-10-11 00:00:00+00:00,36.5,37.5,36.5,4.2632575035095215,200.0,0.0,
1974-10-14 00:00:00+00:00,37.0,37.0,37.0,4.32166051864624,100.0,0.0,
1974-10-15 00:00:00+00:00,37.0,37.5,37.0,4.32166051864624,200.0,0.0,
1974-10-16 00:00:00+00:00,38.5,38.5,37.0,4.496860980987549,100.0,0.0,
1974-10-17 00:00:00+00:00,36.75,37.0,36.75,4.292460918426514,200.0,0.0,
