date,VIOV_Open,VIOV_High,VIOV_Low,VIOV_Close,VIOV_Volume,VIOV_Dividends,VIOV_Stock Splits
2010-09-09 00:00:00+00:00,25.36000061035156,25.36000061035156,24.9950008392334,20.275243759155277,400,0.0,
2010-09-10 00:00:00+00:00,24.9950008392334,24.9950008392334,24.9950008392334,20.275243759155277,0,0.0,
2010-09-13 00:00:00+00:00,24.9950008392334,24.9950008392334,24.9950008392334,20.275243759155277,0,0.0,
2010-09-14 00:00:00+00:00,25.6299991607666,25.850000381469727,25.6299991607666,20.87956428527832,18200,0.0,
2010-09-15 00:00:00+00:00,25.420000076293945,25.420000076293945,25.420000076293945,20.6199893951416,800,0.0,
2010-09-16 00:00:00+00:00,25.71999931335449,25.71999931335449,25.295000076293945,20.676773071289062,33600,0.0,
2010-09-17 00:00:00+00:00,25.46999931335449,25.729999542236328,25.46999931335449,20.761945724487305,19600,0.0,
2010-09-20 00:00:00+00:00,25.59499931335449,26.170000076293945,25.565000534057617,21.18375587463379,14400,0.0,
2010-09-21 00:00:00+00:00,26.209999084472656,26.21999931335449,26.190000534057617,21.244590759277344,3000,0.0,
2010-09-22 00:00:00+00:00,25.75,25.75,25.725000381469727,20.86739921569824,2800,0.0,
2010-09-23 00:00:00+00:00,25.88500022888184,25.88500022888184,25.8700008392334,20.98501968383789,6000,0.0,
2010-09-24 00:00:00+00:00,25.950000762939453,26.2450008392334,25.94499969482422,21.289207458496094,29400,0.0,
2010-09-27 00:00:00+00:00,26.190000534057617,26.20499992370605,26.104999542236328,21.17563819885254,22000,0.0,
2010-09-28 00:00:00+00:00,25.795000076293945,26.32999992370605,25.76499938964844,21.358156204223636,56400,0.0,
2010-09-29 00:00:00+00:00,26.239999771118164,26.55500030517578,26.239999771118164,21.45955848693848,33800,0.0,
2010-09-30 00:00:00+00:00,26.71999931335449,26.75,26.239999771118164,21.394662857055664,47000,0.0,
2010-10-01 00:00:00+00:00,26.59000015258789,26.59000015258789,26.5,21.496055603027344,3400,0.0,
2010-10-04 00:00:00+00:00,26.309999465942383,26.309999465942383,25.989999771118164,21.22025680541992,7000,0.0,
2010-10-05 00:00:00+00:00,26.325000762939453,26.51000022888184,26.299999237060547,21.45955848693848,37800,0.0,
2010-10-06 00:00:00+00:00,26.905000686645508,26.979999542236328,26.82999992370605,21.763748168945312,3600,0.0,
2010-10-07 00:00:00+00:00,27.03499984741211,27.03499984741211,26.684999465942383,21.64612579345703,5600,0.0,
2010-10-08 00:00:00+00:00,26.899999618530277,27.25,26.795000076293945,22.104434967041016,75800,0.0,
2010-10-11 00:00:00+00:00,27.19499969482422,27.25,27.19499969482422,22.08415985107422,19800,0.0,
2010-10-12 00:00:00+00:00,27.125,27.31999969482422,26.96500015258789,22.16122055053711,58800,0.0,
2010-10-13 00:00:00+00:00,27.75,27.75,27.75,22.510025024414062,200,0.0,
2010-10-14 00:00:00+00:00,27.73500061035156,27.73500061035156,27.420000076293945,22.242332458496094,2000,0.0,
2010-10-15 00:00:00+00:00,27.71999931335449,27.770000457763672,27.459999084472656,22.376176834106445,8800,0.0,
2010-10-18 00:00:00+00:00,27.584999084472656,27.584999084472656,27.584999084472656,22.376176834106445,0,0.0,
2010-10-19 00:00:00+00:00,27.725000381469727,27.7549991607666,27.190000534057617,22.055763244628903,4800,0.0,
2010-10-20 00:00:00+00:00,27.575000762939453,27.584999084472656,27.575000762939453,22.372127532958984,3200,0.0,
2010-10-21 00:00:00+00:00,27.71500015258789,27.71500015258789,27.71500015258789,22.48162841796875,6000,0.0,
2010-10-22 00:00:00+00:00,27.71500015258789,27.71500015258789,27.71500015258789,22.48162841796875,0,0.0,
2010-10-25 00:00:00+00:00,27.82999992370605,27.915000915527344,27.729999542236328,22.530296325683597,12000,0.0,
2010-10-26 00:00:00+00:00,27.46999931335449,27.68000030517578,27.46999931335449,22.44512939453125,38800,0.0,
2010-10-27 00:00:00+00:00,27.38500022888184,27.38500022888184,27.38500022888184,22.213943481445312,1200,0.0,
2010-10-28 00:00:00+00:00,27.600000381469727,27.614999771118164,27.434999465942383,22.25450325012207,4000,0.0,
2010-10-29 00:00:00+00:00,27.434999465942383,27.48500061035156,27.434999465942383,22.295066833496094,2600,0.0,
2010-11-01 00:00:00+00:00,27.625,27.625,27.625,22.40862274169922,400,0.0,
2010-11-02 00:00:00+00:00,27.520000457763672,27.575000762939453,27.520000457763672,22.36806297302246,1200,0.0,
2010-11-03 00:00:00+00:00,27.799999237060547,27.799999237060547,27.684999465942383,22.510025024414062,2800,0.0,
2010-11-04 00:00:00+00:00,28.55500030517578,28.55500030517578,28.55500030517578,23.163021087646484,800,0.0,
2010-11-05 00:00:00+00:00,28.795000076293945,28.8799991607666,28.70499992370605,23.284690856933597,2000,0.0,
2010-11-08 00:00:00+00:00,28.70499992370605,28.70499992370605,28.70499992370605,23.284690856933597,0,0.0,
2010-11-09 00:00:00+00:00,28.684999465942383,28.684999465942383,28.649999618530277,23.24007225036621,800,0.0,
2010-11-10 00:00:00+00:00,28.334999084472656,28.59000015258789,28.334999084472656,23.175188064575195,7200,0.0,
2010-11-11 00:00:00+00:00,28.56999969482422,28.56999969482422,28.56999969482422,23.175188064575195,0,0.0,
2010-11-12 00:00:00+00:00,28.38999938964844,28.38999938964844,28.38999938964844,23.0291748046875,1000,0.0,
2010-11-15 00:00:00+00:00,28.280000686645508,28.280000686645508,28.09000015258789,22.78582000732422,1600,0.0,
2010-11-16 00:00:00+00:00,27.864999771118164,27.864999771118164,27.43000030517578,22.25044822692871,2600,0.0,
2010-11-17 00:00:00+00:00,27.44499969482422,27.540000915527344,27.44499969482422,22.33967399597168,5000,0.0,
2010-11-18 00:00:00+00:00,27.979999542236328,27.979999542236328,27.979999542236328,22.69658851623535,200,0.0,
2010-11-19 00:00:00+00:00,27.780000686645508,28.114999771118164,27.780000686645508,22.80609893798828,3400,0.0,
2010-11-22 00:00:00+00:00,27.975000381469727,28.104999542236328,27.96999931335449,22.6884765625,6000,0.0,
2010-11-23 00:00:00+00:00,27.8700008392334,27.8700008392334,27.690000534057617,22.60735893249512,24800,0.0,
2010-11-24 00:00:00+00:00,27.8700008392334,27.8700008392334,27.8700008392334,22.60735893249512,0,0.0,
2010-11-26 00:00:00+00:00,28.405000686645508,28.40999984741211,28.405000686645508,23.04540061950684,800,0.0,
2010-11-29 00:00:00+00:00,28.40999984741211,28.40999984741211,28.40999984741211,23.04540061950684,0,0.0,
2010-11-30 00:00:00+00:00,27.96999931335449,28.09000015258789,27.959999084472656,22.78582000732422,3800,0.0,
2010-12-01 00:00:00+00:00,28.09000015258789,28.09000015258789,28.09000015258789,22.78582000732422,0,0.0,
2010-12-02 00:00:00+00:00,28.739999771118164,29.030000686645508,28.729999542236328,23.54831886291504,8600,0.0,
2010-12-03 00:00:00+00:00,28.98500061035156,28.98500061035156,28.98500061035156,23.511817932128903,200,0.0,
2010-12-06 00:00:00+00:00,29.395000457763672,29.399999618530277,29.395000457763672,23.848451614379883,400,0.0,
2010-12-07 00:00:00+00:00,29.790000915527344,29.795000076293945,29.790000915527344,24.16886711120605,2400,0.0,
2010-12-08 00:00:00+00:00,29.604999542236328,29.604999542236328,29.604999542236328,24.01474952697754,1600,0.0,
2010-12-09 00:00:00+00:00,29.69499969482422,29.729999542236328,29.600000381469727,24.05935859680176,4600,0.0,
2010-12-10 00:00:00+00:00,29.65999984741211,29.65999984741211,29.65999984741211,24.05935859680176,0,0.0,
2010-12-13 00:00:00+00:00,30.01499938964844,30.01499938964844,29.979999542236328,24.31893539428711,600,0.0,
2010-12-14 00:00:00+00:00,30.01000022888184,30.01000022888184,30.01000022888184,24.34326934814453,600,0.0,
2010-12-15 00:00:00+00:00,29.934999465942383,30.125,29.86000061035156,24.258094787597656,8400,0.0,
2010-12-16 00:00:00+00:00,29.905000686645508,29.905000686645508,29.905000686645508,24.258094787597656,0,0.0,
2010-12-17 00:00:00+00:00,30.125,30.28499984741211,30.125,24.54606056213379,37800,0.0,
2010-12-20 00:00:00+00:00,30.51499938964844,30.70499992370605,30.459999084472656,24.740745544433597,7000,0.0,
2010-12-21 00:00:00+00:00,30.645000457763672,30.84499931335449,30.645000457763672,25.020597457885746,1800,0.0,
2010-12-22 00:00:00+00:00,30.940000534057617,31.03499984741211,30.934999465942383,25.126049041748047,7600,0.0,
2010-12-23 00:00:00+00:00,31.020000457763672,31.024999618530277,30.899999618530277,25.06521415710449,2000,0.0,
2010-12-27 00:00:00+00:00,30.834999084472656,30.895000457763672,30.834999084472656,25.20394897460937,800,0.185,
2010-12-28 00:00:00+00:00,30.895000457763672,30.895000457763672,30.729999542236328,25.19986915588379,6400,0.0,
2010-12-29 00:00:00+00:00,30.895000457763672,30.895000457763672,30.895000457763672,25.212100982666016,1400,0.0,
2010-12-30 00:00:00+00:00,30.895000457763672,30.895000457763672,30.895000457763672,25.212100982666016,0,0.0,
2010-12-31 00:00:00+00:00,30.774999618530277,30.81999969482422,30.7549991607666,25.114171981811523,5800,0.0,
2011-01-03 00:00:00+00:00,30.899999618530277,31.149999618530277,30.76000022888184,25.416120529174805,8200,0.0,
2011-01-04 00:00:00+00:00,31.09499931335449,31.09499931335449,30.434999465942383,24.963207244873047,7400,0.0,
2011-01-05 00:00:00+00:00,30.540000915527344,30.709999084472656,30.475000381469727,25.061132431030277,3000,0.0,
2011-01-06 00:00:00+00:00,30.6200008392334,30.70499992370605,30.524999618530277,24.9101619720459,12400,0.0,
2011-01-07 00:00:00+00:00,30.7450008392334,30.75,30.024999618530277,24.726547241210938,12600,0.0,
2011-01-10 00:00:00+00:00,30.405000686645508,30.405000686645508,30.405000686645508,24.81224250793457,600,0.0,
2011-01-11 00:00:00+00:00,30.46999931335449,30.479999542236328,30.46999931335449,24.869361877441406,2200,0.0,
2011-01-12 00:00:00+00:00,30.78499984741211,30.78499984741211,30.78499984741211,25.12233543395996,1400,0.0,
2011-01-13 00:00:00+00:00,30.8799991607666,30.8799991607666,30.8799991607666,25.19986915588379,200,0.0,
2011-01-14 00:00:00+00:00,30.8799991607666,31.084999084472656,30.8799991607666,25.363067626953125,5400,0.0,
2011-01-18 00:00:00+00:00,31.01499938964844,31.01499938964844,31.01499938964844,25.31002616882324,1000,0.0,
2011-01-19 00:00:00+00:00,31.155000686645508,31.155000686645508,30.6200008392334,24.987688064575195,2200,0.0,
2011-01-20 00:00:00+00:00,30.6200008392334,30.6200008392334,30.6200008392334,24.987688064575195,0,0.0,
2011-01-21 00:00:00+00:00,30.34000015258789,30.34000015258789,30.149999618530277,24.604143142700195,9600,0.0,
2011-01-24 00:00:00+00:00,30.200000762939453,30.415000915527344,30.200000762939453,24.82039451599121,3000,0.0,
2011-01-25 00:00:00+00:00,30.28499984741211,30.28499984741211,30.23500061035156,24.673507690429688,1200,0.0,
2011-01-26 00:00:00+00:00,30.774999618530277,30.950000762939453,30.774999618530277,25.256990432739254,9600,0.0,
