date,SDY_Open,SDY_High,SDY_Low,SDY_Close,SDY_Volume,SDY_Dividends,SDY_Stock Splits
2005-11-15 00:00:00+00:00,54.2599983215332,54.2599983215332,53.84999847412109,27.37293815612793,53000,0.0,
2005-11-16 00:00:00+00:00,54.0,54.02999877929688,53.650001525878906,27.30686378479004,20900,0.0,
2005-11-17 00:00:00+00:00,53.900001525878906,54.119998931884766,53.81999969482422,27.494897842407227,58000,0.0,
2005-11-18 00:00:00+00:00,54.400001525878906,54.47999954223633,54.08000183105469,27.667694091796875,67500,0.0,
2005-11-21 00:00:00+00:00,54.5,54.70000076293945,54.38999938964844,27.779504776000977,35800,0.0,
2005-11-22 00:00:00+00:00,54.65999984741211,54.709999084472656,54.27999877929688,27.79983329772949,33800,0.0,
2005-11-23 00:00:00+00:00,54.650001525878906,54.95000076293945,54.619998931884766,27.845579147338867,21300,0.0,
2005-11-25 00:00:00+00:00,54.900001525878906,54.900001525878906,54.75,27.876066207885746,12000,0.0,
2005-11-28 00:00:00+00:00,54.97999954223633,54.97999954223633,54.560001373291016,27.733760833740234,16600,0.0,
2005-11-29 00:00:00+00:00,54.81999969482422,55.0099983215332,54.75,27.835411071777344,14000,0.0,
2005-11-30 00:00:00+00:00,54.95000076293945,54.95000076293945,54.400001525878906,27.672780990600582,24500,0.0,
2005-12-01 00:00:00+00:00,54.81999969482422,55.06999969482422,54.77000045776367,27.96754646301269,18900,0.0,
2005-12-02 00:00:00+00:00,55.0,55.06999969482422,54.869998931884766,27.957387924194336,18000,0.0,
2005-12-05 00:00:00+00:00,55.0,55.0,54.59000015258789,27.850658416748047,27500,0.0,
2005-12-06 00:00:00+00:00,55.08000183105469,55.08000183105469,54.68999862670898,27.810009002685547,29700,0.0,
2005-12-07 00:00:00+00:00,54.79999923706055,54.79999923706055,54.130001068115234,27.60671806335449,223400,0.0,
2005-12-08 00:00:00+00:00,54.29999923706055,54.5,54.0,27.52030563354492,27100,0.0,
2005-12-09 00:00:00+00:00,54.4900016784668,54.5,54.2599983215332,27.62702751159668,24700,0.0,
2005-12-12 00:00:00+00:00,54.59999847412109,54.59999847412109,54.0,27.586381912231445,24900,0.0,
2005-12-13 00:00:00+00:00,54.400001525878906,54.84999847412109,54.38999938964844,27.830324172973636,14600,0.0,
2005-12-14 00:00:00+00:00,54.95000076293945,55.290000915527344,54.95000076293945,28.01837539672852,14800,0.0,
2005-12-15 00:00:00+00:00,55.290000915527344,55.310001373291016,54.97999954223633,27.99296188354492,16400,0.0,
2005-12-16 00:00:00+00:00,55.150001525878906,55.20000076293945,54.93999862670898,28.10489273071289,11300,0.309,
2005-12-19 00:00:00+00:00,55.22999954223633,55.22999954223633,54.79999923706055,28.023120880126957,17200,0.0,
2005-12-20 00:00:00+00:00,54.93999862670898,54.959999084472656,54.720001220703125,27.977108001708984,10700,0.0,
2005-12-21 00:00:00+00:00,55.09999847412109,55.130001068115234,54.720001220703125,27.98734474182129,32400,0.0,
2005-12-22 00:00:00+00:00,55.0,55.0,54.66999816894531,28.084455490112305,113000,0.0,
2005-12-23 00:00:00+00:00,55.130001068115234,55.130001068115234,54.97999954223633,28.10489273071289,24500,0.0,
2005-12-27 00:00:00+00:00,54.95000076293945,55.15999984741211,54.58000183105469,27.905561447143555,21100,0.0,
2005-12-28 00:00:00+00:00,54.75,54.75,54.52000045776367,27.946447372436523,26200,0.0,
2005-12-29 00:00:00+00:00,54.720001220703125,54.720001220703125,54.400001525878906,27.803356170654297,21500,0.0,
2005-12-30 00:00:00+00:00,54.34999847412109,54.34999847412109,53.959999084472656,27.675575256347656,19600,0.0,
2006-01-03 00:00:00+00:00,54.45000076293945,54.880001068115234,54.0,28.028226852416992,110600,0.0,
2006-01-04 00:00:00+00:00,55.0,55.11000061035156,54.880001068115234,28.130449295043945,27800,0.0,
2006-01-05 00:00:00+00:00,55.09999847412109,55.119998931884766,54.95000076293945,28.1508903503418,27100,0.0,
2006-01-06 00:00:00+00:00,55.29999923706055,55.5,55.060001373291016,28.360429763793945,35400,0.0,
2006-01-09 00:00:00+00:00,55.650001525878906,55.83000183105469,55.540000915527344,28.45753288269043,34100,0.0,
2006-01-10 00:00:00+00:00,55.79999923706055,55.79999923706055,55.560001373291016,28.49843406677246,27900,0.0,
2006-01-11 00:00:00+00:00,55.84000015258789,55.84000015258789,55.41999816894531,28.43708038330078,35500,0.0,
2006-01-12 00:00:00+00:00,55.75,55.75,55.29999923706055,28.263334274291992,31900,0.0,
2006-01-13 00:00:00+00:00,55.54999923706055,55.59999847412109,55.380001068115234,28.355318069458008,24700,0.0,
2006-01-17 00:00:00+00:00,55.5,55.5,55.09999847412109,28.2684326171875,14200,0.0,
2006-01-18 00:00:00+00:00,55.29999923706055,55.43999862670898,55.08000183105469,28.258220672607425,11300,0.0,
2006-01-19 00:00:00+00:00,55.5,55.52000045776367,55.20000076293945,28.33488273620605,12200,0.0,
2006-01-20 00:00:00+00:00,55.54999923706055,55.54999923706055,54.650001525878906,27.931121826171875,19600,0.0,
2006-01-23 00:00:00+00:00,54.880001068115234,55.0,54.75,28.048677444458008,17600,0.0,
2006-01-24 00:00:00+00:00,55.0,55.18999862670898,54.93000030517578,28.17644500732422,15400,0.0,
2006-01-25 00:00:00+00:00,55.25,55.2599983215332,54.869998931884766,28.0742244720459,18400,0.0,
2006-01-26 00:00:00+00:00,55.34000015258789,55.40999984741211,55.20000076293945,28.28887367248535,66900,0.0,
2006-01-27 00:00:00+00:00,55.380001068115234,55.70000076293945,55.380001068115234,28.44221305847168,156400,0.0,
2006-01-30 00:00:00+00:00,55.65999984741211,55.65999984741211,55.34999847412109,28.30422019958496,24900,0.0,
2006-01-31 00:00:00+00:00,55.29999923706055,55.470001220703125,55.18000030517578,28.293989181518555,10500,0.0,
2006-02-01 00:00:00+00:00,55.36000061035156,55.52999877929688,55.290000915527344,28.375776290893555,22200,0.0,
2006-02-02 00:00:00+00:00,55.47999954223633,55.47999954223633,54.95000076293945,28.084455490112305,19700,0.0,
2006-02-03 00:00:00+00:00,54.900001525878906,55.0,54.66999816894531,28.002674102783203,10700,0.0,
2006-02-06 00:00:00+00:00,54.83000183105469,54.86000061035156,54.61000061035156,28.028226852416992,12000,0.0,
2006-02-07 00:00:00+00:00,54.959999084472656,54.9900016784668,54.619998931884766,27.956666946411133,49600,0.0,
2006-02-08 00:00:00+00:00,54.68000030517578,54.88999938964844,54.560001373291016,28.05378150939941,25400,0.0,
2006-02-09 00:00:00+00:00,54.97999954223633,55.27999877929688,54.95000076293945,28.089561462402344,15000,0.0,
2006-02-10 00:00:00+00:00,54.880001068115234,54.970001220703125,54.52000045776367,28.09466552734375,8700,0.0,
2006-02-13 00:00:00+00:00,54.88999938964844,54.88999938964844,54.61000061035156,27.99246406555176,15700,0.0,
2006-02-14 00:00:00+00:00,54.9900016784668,55.41999816894531,54.86000061035156,28.22754669189453,9900,0.0,
2006-02-15 00:00:00+00:00,55.34000015258789,55.5,55.18000030517578,28.31443977355957,5200,0.0,
2006-02-16 00:00:00+00:00,55.4900016784668,55.75,55.45000076293945,28.493328094482425,6100,0.0,
2006-02-17 00:00:00+00:00,55.880001068115234,55.93000030517578,55.70000076293945,28.544414520263672,2100,0.0,
2006-02-21 00:00:00+00:00,55.9900016784668,56.119998931884766,55.619998931884766,28.48309898376465,9200,0.0,
2006-02-22 00:00:00+00:00,55.900001525878906,56.310001373291016,55.900001525878906,28.7795467376709,43800,0.0,
2006-02-23 00:00:00+00:00,56.45000076293945,56.45000076293945,56.02000045776367,28.65176773071289,14300,0.0,
2006-02-24 00:00:00+00:00,56.060001373291016,56.13999938964844,55.9900016784668,28.69264411926269,2800,0.0,
2006-02-27 00:00:00+00:00,56.34999847412109,56.45000076293945,56.220001220703125,28.73352813720703,16600,0.0,
2006-02-28 00:00:00+00:00,56.220001220703125,56.27999877929688,55.7400016784668,28.48821258544922,5600,0.0,
2006-03-01 00:00:00+00:00,55.84999847412109,56.06999969482422,55.709999084472656,28.65176773071289,13100,0.0,
2006-03-02 00:00:00+00:00,56.0,56.0,55.630001068115234,28.53933334350586,10400,0.0,
2006-03-03 00:00:00+00:00,55.84000015258789,56.0,55.52000045776367,28.401336669921875,15700,0.0,
2006-03-06 00:00:00+00:00,55.70000076293945,55.70000076293945,55.150001525878906,28.2684326171875,17000,0.0,
2006-03-07 00:00:00+00:00,55.290000915527344,55.34999847412109,55.20000076293945,28.263334274291992,7700,0.0,
2006-03-08 00:00:00+00:00,55.400001525878906,55.66999816894531,55.119998931884766,28.38088035583496,55700,0.0,
2006-03-09 00:00:00+00:00,55.630001068115234,55.630001068115234,55.16999816894531,28.196887969970703,8200,0.0,
2006-03-10 00:00:00+00:00,55.400001525878906,55.68000030517578,55.400001525878906,28.431995391845703,7200,0.0,
2006-03-13 00:00:00+00:00,55.75,55.93999862670898,55.650001525878906,28.45243263244629,10900,0.0,
2006-03-14 00:00:00+00:00,55.54999923706055,56.09999847412109,55.54999923706055,28.641536712646484,14300,0.0,
2006-03-15 00:00:00+00:00,56.34999847412109,56.34999847412109,56.0,28.75908088684082,73700,0.0,
2006-03-16 00:00:00+00:00,56.310001373291016,56.47999954223633,56.29999923706055,28.81531143188477,22600,0.0,
2006-03-17 00:00:00+00:00,56.29999923706055,56.29999923706055,56.09000015258789,28.91509056091309,10600,0.354,
2006-03-20 00:00:00+00:00,56.29999923706055,56.29999923706055,56.02000045776367,28.858509063720703,14400,0.0,
2006-03-21 00:00:00+00:00,56.18000030517578,56.27999877929688,55.84000015258789,28.771074295043945,18600,0.0,
2006-03-22 00:00:00+00:00,56.060001373291016,56.27999877929688,55.93999862670898,28.945940017700195,4300,0.0,
2006-03-23 00:00:00+00:00,56.45000076293945,56.45000076293945,56.04999923706055,28.843074798583984,16400,0.0,
2006-03-24 00:00:00+00:00,56.150001525878906,56.16999816894531,55.84999847412109,28.858509063720703,6300,0.0,
2006-03-27 00:00:00+00:00,56.150001525878906,56.150001525878906,55.95000076293945,28.80193519592285,14000,0.0,
2006-03-28 00:00:00+00:00,56.0,56.04999923706055,55.63999938964844,28.637351989746094,7700,0.0,
