date,SBUX_Open,SBUX_High,SBUX_Low,SBUX_Close,SBUX_Volume,SBUX_Dividends,SBUX_Stock Splits
1992-06-26 00:00:00+00:00,0.328125,0.3476560115814209,0.3203130066394806,0.2607032656669616,224358400,0.0,
1992-06-29 00:00:00+00:00,0.3398439884185791,0.3671880066394806,0.3320310115814209,0.2788914442062378,58732800,0.0,
1992-06-30 00:00:00+00:00,0.3671880066394806,0.3710939884185791,0.34375,0.2697968482971191,34777600,0.0,
1992-07-01 00:00:00+00:00,0.3515630066394806,0.359375,0.3398439884185791,0.2758602201938629,18316800,0.0,
1992-07-02 00:00:00+00:00,0.359375,0.359375,0.3476560115814209,0.2758602201938629,13996800,0.0,
1992-07-06 00:00:00+00:00,0.3515630066394806,0.3554689884185791,0.3476560115814209,0.2758602201938629,5753600,0.0,
1992-07-07 00:00:00+00:00,0.3554689884185791,0.3554689884185791,0.3476560115814209,0.2758602201938629,10662400,0.0,
1992-07-08 00:00:00+00:00,0.3554689884185791,0.3554689884185791,0.34375,0.2697968482971191,15500800,0.0,
1992-07-09 00:00:00+00:00,0.3515630066394806,0.359375,0.3476560115814209,0.2788914442062378,3923200,0.0,
1992-07-10 00:00:00+00:00,0.359375,0.3671880066394806,0.3515630066394806,0.2819225788116455,11040000,0.0,
1992-07-13 00:00:00+00:00,0.3632810115814209,0.3710939884185791,0.359375,0.2879859507083893,5996800,0.0,
1992-07-14 00:00:00+00:00,0.3710939884185791,0.3828130066394806,0.3671880066394806,0.2879859507083893,17062400,0.0,
1992-07-15 00:00:00+00:00,0.375,0.3828130066394806,0.3710939884185791,0.2970804274082184,4992000,0.0,
1992-07-16 00:00:00+00:00,0.3828130066394806,0.4140630066394806,0.3789060115814209,0.3167842328548431,17062400,0.0,
1992-07-17 00:00:00+00:00,0.4101560115814209,0.4375,0.3984380066394806,0.3334575593471527,15667200,0.0,
1992-07-20 00:00:00+00:00,0.4277339875698089,0.4375,0.4179689884185791,0.3364888727664947,19744000,0.0,
1992-07-21 00:00:00+00:00,0.4375,0.4453130066394806,0.4296880066394806,0.3395200073719024,7782400,0.0,
1992-07-22 00:00:00+00:00,0.4335939884185791,0.4375,0.421875,0.3364888727664947,10892800,0.0,
1992-07-23 00:00:00+00:00,0.4335939884185791,0.4414060115814209,0.4257810115814209,0.3425513505935669,10387200,0.0,
1992-07-24 00:00:00+00:00,0.4335939884185791,0.4492189884185791,0.4296880066394806,0.3455833196640014,7052800,0.0,
1992-07-27 00:00:00+00:00,0.4492189884185791,0.4648439884185791,0.4453130066394806,0.3531613945960998,11430400,0.0,
1992-07-28 00:00:00+00:00,0.4609380066394806,0.4648439884185791,0.4296880066394806,0.3395200073719024,18009600,0.0,
1992-07-29 00:00:00+00:00,0.4375,0.4375,0.40625,0.3228474855422973,30848000,0.0,
1992-07-30 00:00:00+00:00,0.4101560115814209,0.4179689884185791,0.4023439884185791,0.3213318288326263,11737600,0.0,
1992-07-31 00:00:00+00:00,0.4140630066394806,0.4179689884185791,0.40625,0.3228474855422973,6886400,0.0,
1992-08-03 00:00:00+00:00,0.4101560115814209,0.4257810115814209,0.4101560115814209,0.3258787393569946,4832000,0.0,
1992-08-04 00:00:00+00:00,0.421875,0.4296880066394806,0.4121089875698089,0.3319411873817444,6822400,0.0,
1992-08-05 00:00:00+00:00,0.4257810115814209,0.4257810115814209,0.4023439884185791,0.3182998895645141,9516800,0.0,
1992-08-06 00:00:00+00:00,0.40625,0.4101560115814209,0.3984380066394806,0.3182998895645141,3673600,0.0,
