date,NRP_Open,NRP_High,NRP_Low,NRP_Close,NRP_Volume,NRP_Dividends,NRP_Stock Splits
2002-12-16 00:00:00+00:00,97.75,99.1999969482422,97.75,18.61410140991211,5460,0.0,
2002-12-17 00:00:00+00:00,99.25,99.25,97.75,18.482755661010746,5020,0.0,
2002-12-18 00:00:00+00:00,98.75,99.0999984741211,97.75,18.595338821411133,3540,0.0,
2002-12-19 00:00:00+00:00,99.0999984741211,99.25,96.25,18.248191833496094,10320,0.0,
2002-12-20 00:00:00+00:00,97.5,99.75,96.75,18.482755661010746,5360,0.0,
2002-12-23 00:00:00+00:00,98.0,100.0999984741211,98.0,18.71729278564453,13160,0.0,
2002-12-24 00:00:00+00:00,99.75,101.0,99.0,18.576566696166992,5740,0.0,
2002-12-26 00:00:00+00:00,99.25,101.75,99.25,18.942466735839844,7600,0.0,
2002-12-27 00:00:00+00:00,101.25,102.25,101.25,19.13950538635254,9480,0.0,
2002-12-30 00:00:00+00:00,102.5,102.75,101.25,19.008150100708008,5640,0.0,
2002-12-31 00:00:00+00:00,101.5,103.5,101.5,19.42096328735352,7040,0.0,
2003-01-02 00:00:00+00:00,103.5,104.75,103.25,19.42096328735352,6940,0.0,
2003-01-03 00:00:00+00:00,103.75,104.5,103.5,19.60860061645508,5300,0.0,
2003-01-06 00:00:00+00:00,104.5500030517578,104.5999984741211,102.25,19.42096328735352,12460,0.0,
2003-01-07 00:00:00+00:00,104.0,104.5,103.25,19.383432388305664,13460,0.0,
2003-01-08 00:00:00+00:00,102.75,103.75,102.75,19.43972587585449,3460,0.0,
2003-01-09 00:00:00+00:00,103.6999969482422,104.9000015258789,103.5,19.60860061645508,9320,0.0,
2003-01-10 00:00:00+00:00,104.75,106.1500015258789,104.1500015258789,19.89006805419922,10460,0.0,
2003-01-13 00:00:00+00:00,106.25,107.4000015258789,106.0999984741211,20.030799865722656,11480,0.0,
2003-01-14 00:00:00+00:00,107.5,109.25,106.25,20.499897003173828,12900,0.0,
2003-01-15 00:00:00+00:00,109.5,111.0,108.75,20.82827377319336,17480,0.0,
2003-01-16 00:00:00+00:00,109.5,110.4499969482422,107.6999969482422,20.29349899291992,20660,0.0,
2003-01-17 00:00:00+00:00,107.9000015258789,112.5,107.75,20.78135871887207,17940,0.0,
2003-01-21 00:00:00+00:00,112.0,112.0,108.75,20.58434295654297,7800,0.0,
2003-01-22 00:00:00+00:00,109.9000015258789,110.75,109.0999984741211,20.60308837890625,6380,0.0,
2003-01-23 00:00:00+00:00,109.5,111.5,109.5,20.734453201293945,13180,0.0,
2003-01-24 00:00:00+00:00,110.5,110.75,108.5,20.499897003173828,7700,0.0,
2003-01-27 00:00:00+00:00,109.0999984741211,109.9499969482422,109.0,20.59372901916504,4120,0.0,
2003-01-28 00:00:00+00:00,110.0,110.5,109.5999984741211,20.640626907348636,3740,0.0,
2003-01-29 00:00:00+00:00,110.25,113.25,110.0,21.25048065185547,13780,0.0,
2003-01-30 00:00:00+00:00,110.75,111.5,110.75,21.272462844848636,3780,2.115,
2003-01-31 00:00:00+00:00,110.8000030517578,110.9000015258789,109.3000030517578,21.081247329711918,4460,0.0,
2003-02-03 00:00:00+00:00,111.5,112.5,111.5,21.463672637939453,2720,0.0,
2003-02-04 00:00:00+00:00,113.0,114.5,111.3000030517578,21.29158592224121,7680,0.0,
2003-02-05 00:00:00+00:00,112.0,112.0,111.25,21.41587829589844,2400,0.0,
2003-02-06 00:00:00+00:00,111.75,111.75,110.25,21.186410903930664,2740,0.0,
2003-02-07 00:00:00+00:00,111.25,111.9499969482422,111.25,21.368064880371094,3100,0.0,
2003-02-10 00:00:00+00:00,111.3499984741211,112.5,111.0999984741211,21.387191772460938,2940,0.0,
2003-02-11 00:00:00+00:00,112.0,114.75,112.0,21.89391326904297,6640,0.0,
2003-02-12 00:00:00+00:00,114.75,115.1500015258789,113.6999969482422,21.788745880126957,3020,0.0,
2003-02-13 00:00:00+00:00,114.25,114.25,112.0,21.482799530029297,3520,0.0,
2003-02-14 00:00:00+00:00,113.0,113.25,110.5,21.387191772460938,7980,0.0,
2003-02-18 00:00:00+00:00,112.0,113.4499969482422,112.0,21.55927848815918,3120,0.0,
2003-02-19 00:00:00+00:00,113.0,113.5999984741211,112.0,21.55927848815918,2600,0.0,
2003-02-20 00:00:00+00:00,112.4000015258789,112.75,111.8499984741211,21.41587829589844,1080,0.0,
2003-02-21 00:00:00+00:00,111.75,112.0,111.3000030517578,21.41587829589844,2240,0.0,
2003-02-24 00:00:00+00:00,111.75,111.9499969482422,111.25,21.396747589111328,2020,0.0,
2003-02-25 00:00:00+00:00,112.0,113.5500030517578,111.3000030517578,21.654895782470703,3040,0.0,
2003-02-26 00:00:00+00:00,113.0500030517578,114.4000015258789,112.75,21.750492095947266,4100,0.0,
2003-02-27 00:00:00+00:00,114.1500015258789,115.25,114.0,21.979942321777344,4680,0.0,
2003-02-28 00:00:00+00:00,115.25,115.4499969482422,114.1500015258789,22.0755615234375,5280,0.0,
2003-03-03 00:00:00+00:00,115.75,116.0,114.9499969482422,22.180723190307617,4560,0.0,
2003-03-04 00:00:00+00:00,116.0,117.75,114.75,22.35281181335449,6920,0.0,
2003-03-05 00:00:00+00:00,117.25,117.5999984741211,115.25,22.037315368652344,4540,0.0,
2003-03-06 00:00:00+00:00,116.25,117.5,115.5999984741211,22.46755599975586,6600,0.0,
2003-03-07 00:00:00+00:00,117.25,119.9000015258789,117.25,22.65875244140625,8600,0.0,
2003-03-10 00:00:00+00:00,118.9499969482422,118.9499969482422,115.75,22.64919090270996,6000,0.0,
2003-03-11 00:00:00+00:00,117.1999969482422,119.75,115.1999969482422,22.0468807220459,8140,0.0,
2003-03-12 00:00:00+00:00,115.0500030517578,115.0500030517578,111.75,21.54972648620605,6140,0.0,
2003-03-13 00:00:00+00:00,113.0,113.25,111.0,21.55927848815918,11700,0.0,
2003-03-14 00:00:00+00:00,113.0,113.0,111.0500030517578,21.368064880371094,12940,0.0,
2003-03-17 00:00:00+00:00,111.25,114.0,111.25,21.79829978942871,1800,0.0,
2003-03-18 00:00:00+00:00,115.0,115.0,112.25,21.63576316833496,3780,0.0,
2003-03-19 00:00:00+00:00,112.1500015258789,113.0,112.0,21.60708999633789,2660,0.0,
2003-03-20 00:00:00+00:00,113.0,113.75,113.0,21.731380462646484,1580,0.0,
2003-03-21 00:00:00+00:00,113.9000015258789,115.4499969482422,113.25,21.9895076751709,5000,0.0,
2003-03-24 00:00:00+00:00,115.0,117.25,115.0,22.324119567871094,4020,0.0,
2003-03-25 00:00:00+00:00,116.25,116.9499969482422,115.6500015258789,22.16160011291504,1540,0.0,
2003-03-26 00:00:00+00:00,115.75,115.8000030517578,114.75,22.13291549682617,2840,0.0,
2003-03-27 00:00:00+00:00,114.0,114.0,113.75,21.788745880126957,2360,0.0,
2003-03-28 00:00:00+00:00,114.25,114.25,112.5,21.750492095947266,1300,0.0,
2003-03-31 00:00:00+00:00,113.75,114.6999969482422,113.75,21.85566711425781,920,0.0,
2003-04-01 00:00:00+00:00,114.5,117.1999969482422,114.5,22.295455932617188,2740,0.0,
2003-04-02 00:00:00+00:00,116.75,117.0,116.0,22.27633285522461,3220,0.0,
2003-04-03 00:00:00+00:00,116.5,117.75,116.5,22.51533889770508,1760,0.0,
2003-04-04 00:00:00+00:00,118.5,120.0500030517578,118.5,22.94557380676269,3740,0.0,
2003-04-07 00:00:00+00:00,120.25,120.5,120.0,23.04117774963379,3180,0.0,
2003-04-08 00:00:00+00:00,120.3499984741211,120.3499984741211,118.0,22.610960006713867,2240,0.0,
2003-04-09 00:00:00+00:00,117.5,117.5,115.0,22.371938705444336,4120,0.0,
2003-04-10 00:00:00+00:00,116.9000015258789,121.4499969482422,116.9000015258789,23.13678932189941,11640,0.0,
2003-04-11 00:00:00+00:00,121.5999984741211,123.5,121.5999984741211,23.328001022338867,5240,0.0,
2003-04-14 00:00:00+00:00,122.5,123.0999984741211,121.5,23.471416473388672,3520,0.0,
2003-04-15 00:00:00+00:00,122.8000030517578,124.5,122.75,23.8060359954834,1440,0.0,
2003-04-16 00:00:00+00:00,125.0,126.75,124.25,23.901649475097656,6480,0.0,
2003-04-17 00:00:00+00:00,125.25,127.0,124.6500015258789,23.949440002441406,3000,0.0,
2003-04-21 00:00:00+00:00,126.5,128.75,126.25,24.561323165893555,6380,0.0,
2003-04-22 00:00:00+00:00,128.8000030517578,128.8000030517578,125.75,24.341432571411133,6740,0.0,
2003-04-23 00:00:00+00:00,126.5,127.3499984741211,125.4499969482422,24.35099601745605,4420,0.0,
2003-04-24 00:00:00+00:00,126.9000015258789,127.3499984741211,126.5,24.26494407653809,5020,0.0,
2003-04-25 00:00:00+00:00,129.0,129.0,127.3000030517578,24.427478790283203,4240,0.0,
2003-04-28 00:00:00+00:00,127.0,128.75,127.0,24.58044815063477,3280,0.0,
2003-04-29 00:00:00+00:00,125.25,129.25,125.0,25.129886627197266,4800,2.615,
2003-04-30 00:00:00+00:00,128.75,128.75,127.5,24.98350715637207,4520,0.0,
2003-05-01 00:00:00+00:00,128.75,131.75,128.75,25.29579734802246,5680,0.0,
2003-05-02 00:00:00+00:00,130.25,133.1999969482422,130.25,25.959413528442383,3060,0.0,
2003-05-05 00:00:00+00:00,132.5500030517578,132.5500030517578,130.5,25.47146224975586,3140,0.0,
2003-05-06 00:00:00+00:00,129.5,131.0,129.5,25.559303283691406,8000,0.0,
2003-05-07 00:00:00+00:00,131.0,131.25,129.75,25.5202579498291,5540,0.0,
2003-05-08 00:00:00+00:00,131.0,133.4499969482422,131.0,26.00821876525879,2800,0.0,
2003-05-09 00:00:00+00:00,134.25,136.5,134.25,26.30099105834961,2460,0.0,
2003-05-12 00:00:00+00:00,134.75,135.4499969482422,133.75,26.4376163482666,3300,0.0,
2003-05-13 00:00:00+00:00,136.0,138.25,135.5,26.984140396118164,5160,0.0,
2003-05-14 00:00:00+00:00,137.5,138.0500030517578,136.64999389648438,26.67183303833008,7400,0.0,
2003-05-15 00:00:00+00:00,136.6999969482422,136.6999969482422,134.5,26.349777221679688,7200,0.0,
2003-05-16 00:00:00+00:00,135.25,136.1999969482422,133.5,26.11556625366211,2900,0.0,
2003-05-19 00:00:00+00:00,134.10000610351562,136.75,133.75,26.54496192932129,5160,0.0,
2003-05-20 00:00:00+00:00,136.75,140.4499969482422,136.5,27.306182861328125,7200,0.0,
2003-05-21 00:00:00+00:00,140.39999389648438,140.39999389648438,139.25,27.32571220397949,1740,0.0,
2003-05-22 00:00:00+00:00,141.25,143.25,140.5,27.42329406738281,5720,0.0,
2003-05-23 00:00:00+00:00,142.5,143.9499969482422,140.75,27.60872840881348,4960,0.0,
2003-05-27 00:00:00+00:00,140.9499969482422,142.4499969482422,140.4499969482422,27.472082138061523,3060,0.0,
2003-05-28 00:00:00+00:00,140.75,140.75,139.75,27.37450790405273,2160,0.0,
2003-05-29 00:00:00+00:00,139.75,141.5,139.75,27.52088928222656,1840,0.0,
2003-05-30 00:00:00+00:00,141.0,143.0,140.0,27.911243438720703,4920,0.0,
2003-06-02 00:00:00+00:00,142.75,152.25,142.75,28.691987991333008,9000,0.0,
2003-06-03 00:00:00+00:00,147.25,150.0,146.5,29.10188865661621,6300,0.0,
2003-06-04 00:00:00+00:00,150.0,150.75,148.8000030517578,29.199472427368164,7720,0.0,
2003-06-05 00:00:00+00:00,150.5,151.5,149.25,29.277528762817383,11240,0.0,
2003-06-06 00:00:00+00:00,149.9499969482422,150.0,148.75,29.179954528808597,3860,0.0,
2003-06-09 00:00:00+00:00,149.5,149.75,148.5500030517578,29.121400833129883,1040,0.0,
2003-06-10 00:00:00+00:00,149.25,151.4499969482422,149.14999389648438,29.37513542175293,10060,0.0,
2003-06-11 00:00:00+00:00,150.0,154.0,149.9499969482422,29.98995780944824,7460,0.0,
2003-06-12 00:00:00+00:00,154.89999389648438,158.8000030517578,154.89999389648438,30.760957717895508,5700,0.0,
2003-06-13 00:00:00+00:00,157.0,157.60000610351562,154.5,30.253463745117188,4160,0.0,
2003-06-16 00:00:00+00:00,156.0,156.25,153.6999969482422,30.35104179382324,3660,0.0,
2003-06-17 00:00:00+00:00,155.75,155.75,151.5,29.667909622192383,4600,0.0,
2003-06-18 00:00:00+00:00,150.75,150.75,148.5,29.15066337585449,10160,0.0,
2003-06-19 00:00:00+00:00,148.60000610351562,151.0,148.60000610351562,29.228744506835938,11660,0.0,
2003-06-20 00:00:00+00:00,149.89999389648438,149.9499969482422,149.5,29.218978881835938,3480,0.0,
2003-06-23 00:00:00+00:00,149.89999389648438,149.9499969482422,149.0,29.258012771606445,2140,0.0,
2003-06-24 00:00:00+00:00,149.89999389648438,149.89999389648438,149.0,29.258012771606445,1880,0.0,
2003-06-25 00:00:00+00:00,149.9499969482422,149.9499969482422,149.35000610351562,29.179954528808597,5620,0.0,
2003-06-26 00:00:00+00:00,150.0,151.0,149.89999389648438,29.47272109985352,1980,0.0,
2003-06-27 00:00:00+00:00,151.5,157.0,151.5,30.64383316040039,4900,0.0,
2003-06-30 00:00:00+00:00,157.5,159.1999969482422,157.5,30.848752975463867,1980,0.0,
2003-07-01 00:00:00+00:00,157.5500030517578,159.9499969482422,157.5,31.131784439086918,2340,0.0,
2003-07-02 00:00:00+00:00,159.6999969482422,163.25,159.6999969482422,31.805173873901367,3660,0.0,
2003-07-03 00:00:00+00:00,171.5,171.5,165.5,32.3516845703125,11340,0.0,
2003-07-07 00:00:00+00:00,166.25,169.0,166.25,32.80061721801758,2580,0.0,
2003-07-08 00:00:00+00:00,167.5,168.75,166.5,32.83962631225586,3300,0.0,
2003-07-09 00:00:00+00:00,168.25,168.4499969482422,166.25,32.8786735534668,4180,0.0,
2003-07-10 00:00:00+00:00,168.0,173.25,167.75,33.81557083129883,4020,0.0,
2003-07-11 00:00:00+00:00,173.25,173.25,169.35000610351562,33.27881622314453,4400,0.0,
2003-07-14 00:00:00+00:00,170.5,174.5,170.5,33.89363479614258,2600,0.0,
2003-07-15 00:00:00+00:00,174.0,174.75,169.5500030517578,33.35688018798828,3420,0.0,
2003-07-16 00:00:00+00:00,170.75,171.35000610351562,168.25,32.93722152709961,3100,0.0,
2003-07-17 00:00:00+00:00,168.25,168.25,162.0,31.951560974121094,11820,0.0,
2003-07-18 00:00:00+00:00,162.75,166.25,162.75,32.32239532470703,3980,0.0,
2003-07-21 00:00:00+00:00,165.89999389648438,165.89999389648438,162.89999389648438,31.91253471374512,1700,0.0,
2003-07-22 00:00:00+00:00,163.75,165.4499969482422,162.89999389648438,32.23456573486328,8260,0.0,
2003-07-23 00:00:00+00:00,165.0,167.6999969482422,164.5,32.7127799987793,5560,0.0,
2003-07-24 00:00:00+00:00,167.5500030517578,170.5,167.5500030517578,33.112892150878906,2220,0.0,
2003-07-25 00:00:00+00:00,169.64999389648438,172.39999389648438,169.5500030517578,33.503265380859375,2840,0.0,
2003-07-28 00:00:00+00:00,172.25,173.0,169.5,33.376407623291016,3100,0.0,
2003-07-29 00:00:00+00:00,170.75,171.25,168.0,33.327606201171875,4080,0.0,
2003-07-30 00:00:00+00:00,168.60000610351562,168.60000610351562,163.75,32.55752182006836,8780,2.615,
2003-07-31 00:00:00+00:00,164.75,165.39999389648438,164.0,32.7061767578125,3260,0.0,
2003-08-01 00:00:00+00:00,165.5,168.0,165.25,32.755733489990234,3800,0.0,
2003-08-04 00:00:00+00:00,165.75,165.75,161.5,32.141258239746094,3580,0.0,
2003-08-05 00:00:00+00:00,162.14999389648438,163.39999389648438,152.5,30.327550888061523,9480,0.0,
2003-08-06 00:00:00+00:00,153.0,153.9499969482422,148.0,30.228450775146484,13860,0.0,
2003-08-07 00:00:00+00:00,155.0,159.0,155.0,30.97175407409668,6280,0.0,
2003-08-08 00:00:00+00:00,157.5,161.25,157.5,31.81419563293457,2060,0.0,
2003-08-11 00:00:00+00:00,160.5500030517578,160.5500030517578,154.25,30.74381256103516,12560,0.0,
2003-08-12 00:00:00+00:00,155.0,157.5,154.75,31.219532012939453,4200,0.0,
2003-08-13 00:00:00+00:00,158.0,158.25,155.5,30.882566452026367,3540,0.0,
2003-08-14 00:00:00+00:00,155.60000610351562,156.1999969482422,155.0,30.912302017211918,3220,0.0,
2003-08-15 00:00:00+00:00,156.0,156.0,155.0,30.922212600708008,2380,0.0,
2003-08-18 00:00:00+00:00,156.0,162.5,155.25,31.467315673828125,3180,0.0,
2003-08-19 00:00:00+00:00,160.0,163.0500030517578,160.0,32.319664001464844,1840,0.0,
2003-08-20 00:00:00+00:00,161.8000030517578,172.8000030517578,161.8000030517578,33.79639434814453,8400,0.0,
2003-08-21 00:00:00+00:00,170.0,171.14999389648438,169.10000610351562,33.92522048950195,1880,0.0,
2003-08-22 00:00:00+00:00,171.14999389648438,172.0,169.5,33.9450569152832,2720,0.0,
2003-08-25 00:00:00+00:00,170.25,171.25,169.25,33.845951080322266,2060,0.0,
2003-08-26 00:00:00+00:00,169.5,170.75,169.3000030517578,33.806304931640625,2140,0.0,
2003-08-27 00:00:00+00:00,170.5500030517578,171.64999389648438,169.4499969482422,33.6477165222168,840,0.0,
2003-08-28 00:00:00+00:00,171.0,171.8000030517578,170.10000610351562,34.044151306152344,3420,0.0,
2003-08-29 00:00:00+00:00,170.5,172.75,170.5,33.974788665771484,2020,0.0,
2003-09-02 00:00:00+00:00,171.75,174.5,171.25,34.579349517822266,1860,0.0,
2003-09-03 00:00:00+00:00,174.1999969482422,174.1999969482422,172.35000610351562,34.4703254699707,1100,0.0,
2003-09-04 00:00:00+00:00,172.75,173.5,170.1999969482422,33.7468376159668,2100,0.0,
2003-09-05 00:00:00+00:00,170.0,174.89999389648438,168.6999969482422,34.66856002807617,2760,0.0,
2003-09-08 00:00:00+00:00,173.64999389648438,174.9499969482422,172.39999389648438,34.678470611572266,1040,0.0,
2003-09-09 00:00:00+00:00,174.9499969482422,181.5,174.9499969482422,35.38214111328125,3920,0.0,
2003-09-10 00:00:00+00:00,179.0,181.4499969482422,177.5,35.966896057128906,4120,0.0,
2003-09-11 00:00:00+00:00,180.4499969482422,185.0,180.4499969482422,36.224571228027344,2580,0.0,
2003-09-12 00:00:00+00:00,181.5,182.4499969482422,179.39999389648438,35.560543060302734,1160,0.0,
2003-09-15 00:00:00+00:00,179.0,179.89999389648438,177.1999969482422,35.18393325805664,1320,0.0,
2003-09-16 00:00:00+00:00,177.0,182.25,176.0,36.12546920776367,3660,0.0,
2003-09-17 00:00:00+00:00,183.0,183.5,180.0,35.74885559082031,1960,0.0,
2003-09-18 00:00:00+00:00,180.0,180.1999969482422,176.5,34.98569107055664,6380,0.0,
2003-09-19 00:00:00+00:00,176.0,176.6999969482422,173.0,34.59918594360352,4080,0.0,
2003-09-22 00:00:00+00:00,170.5,173.0,170.5,34.29194641113281,1520,0.0,
2003-09-23 00:00:00+00:00,174.0,175.0,173.0,34.678470611572266,1080,0.0,
2003-09-24 00:00:00+00:00,173.9499969482422,175.25,173.3000030517578,34.430694580078125,4040,0.0,
2003-09-25 00:00:00+00:00,171.89999389648438,173.5,171.89999389648438,34.29194641113281,1480,0.0,
2003-09-26 00:00:00+00:00,172.9499969482422,172.9499969482422,171.75,34.28203201293945,880,0.0,
2003-09-29 00:00:00+00:00,172.1999969482422,173.5,172.0,34.28203201293945,1240,0.0,
2003-09-30 00:00:00+00:00,173.5,173.5500030517578,173.0500030517578,34.40095901489258,680,0.0,
2003-10-01 00:00:00+00:00,172.8000030517578,176.60000610351562,172.8000030517578,34.579349517822266,2160,0.0,
2003-10-02 00:00:00+00:00,175.0,175.0,173.75,34.509971618652344,560,0.0,
2003-10-03 00:00:00+00:00,174.9499969482422,175.0,174.0,34.658634185791016,1440,0.0,
2003-10-06 00:00:00+00:00,174.89999389648438,175.0,173.85000610351562,34.66856002807617,1420,0.0,
2003-10-07 00:00:00+00:00,175.0500030517578,175.75,174.5,34.609092712402344,2480,0.0,
2003-10-08 00:00:00+00:00,175.4499969482422,175.5,174.75,34.73794174194336,1280,0.0,
2003-10-09 00:00:00+00:00,176.25,178.5,175.64999389648438,35.233489990234375,3440,0.0,
2003-10-10 00:00:00+00:00,178.25,178.5,177.5,35.342491149902344,860,0.0,
2003-10-13 00:00:00+00:00,177.0500030517578,178.0,175.9499969482422,35.18393325805664,4520,0.0,
2003-10-14 00:00:00+00:00,177.0,177.6999969482422,174.5,34.807315826416016,6120,0.0,
2003-10-15 00:00:00+00:00,175.0,175.4499969482422,170.89999389648438,33.9450569152832,4200,0.0,
2003-10-16 00:00:00+00:00,170.5,172.0,168.75,33.7468376159668,3140,0.0,
2003-10-17 00:00:00+00:00,169.0500030517578,169.5,162.85000610351562,33.39994430541992,11860,0.0,
2003-10-20 00:00:00+00:00,167.5,167.5,162.0500030517578,32.35929870605469,9080,0.0,
2003-10-21 00:00:00+00:00,163.0,165.6999969482422,163.0,32.597164154052734,7860,0.0,
2003-10-22 00:00:00+00:00,164.0,167.75,163.8000030517578,33.152183532714844,4600,0.0,
2003-10-23 00:00:00+00:00,167.5,171.0,167.25,33.32065200805664,16140,0.0,
2003-10-24 00:00:00+00:00,169.25,169.25,164.75,33.20172500610352,3500,0.0,
2003-10-27 00:00:00+00:00,168.5,168.5,167.0,33.20172500610352,1680,0.0,
2003-10-28 00:00:00+00:00,166.75,168.5,165.0,32.90439987182617,4780,0.0,
2003-10-29 00:00:00+00:00,166.0,169.89999389648438,166.0,33.59817123413086,2620,0.0,
2003-10-30 00:00:00+00:00,165.8000030517578,167.0,163.75,33.24368667602539,2420,2.69,
2003-10-31 00:00:00+00:00,165.0,166.8000030517578,163.9499969482422,33.042266845703125,1980,0.0,
2003-11-03 00:00:00+00:00,163.8000030517578,164.5,162.5,33.02213287353516,2600,0.0,
2003-11-04 00:00:00+00:00,163.9499969482422,163.9499969482422,159.5,32.22652053833008,4420,0.0,
2003-11-05 00:00:00+00:00,159.5,159.9499969482422,141.25,31.92440223693848,53840,0.0,
2003-11-06 00:00:00+00:00,158.5,158.5500030517578,156.5,31.521581649780277,9300,0.0,
2003-11-07 00:00:00+00:00,156.5,160.5,156.5,32.28694534301758,5020,0.0,
2003-11-10 00:00:00+00:00,161.0,162.5,159.25,32.075469970703125,7520,0.0,
2003-11-11 00:00:00+00:00,160.25,161.5,160.0,32.27688980102539,4540,0.0,
2003-11-12 00:00:00+00:00,160.75,161.0,160.0,32.32723617553711,3920,0.0,
2003-11-13 00:00:00+00:00,160.5,161.25,160.10000610351562,32.24667739868164,1980,0.0,
2003-11-14 00:00:00+00:00,160.10000610351562,161.5500030517578,160.0,32.52865982055664,3860,0.0,
2003-11-17 00:00:00+00:00,161.75,165.60000610351562,161.3000030517578,33.34438705444336,4760,0.0,
2003-11-18 00:00:00+00:00,164.75,172.75,164.5,34.49246597290039,7080,0.0,
2003-11-19 00:00:00+00:00,170.75,177.0,170.75,35.197410583496094,4800,0.0,
2003-11-20 00:00:00+00:00,175.0,175.0,172.0,34.90536117553711,1520,0.0,
2003-11-21 00:00:00+00:00,175.5,176.5,173.10000610351562,34.875152587890625,2980,0.0,
2003-11-24 00:00:00+00:00,173.25,173.25,170.10000610351562,34.72407913208008,4000,0.0,
2003-11-25 00:00:00+00:00,173.0,174.75,171.25,34.975868225097656,3580,0.0,
2003-11-26 00:00:00+00:00,174.5,175.75,174.5,35.27798080444336,1340,0.0,
