date,DHIL_Open,DHIL_High,DHIL_Low,DHIL_Close,DHIL_Volume,DHIL_Dividends,DHIL_Stock Splits
1996-08-16 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,0,0.0,
1996-08-19 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,0,0.0,
1996-08-20 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,0,0.0,
1996-08-21 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,0,0.0,
1996-08-22 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,200,0.0,
1996-08-23 00:00:00+00:00,6.25,7.5,6.25,2.3031492233276367,1200,0.0,
1996-08-26 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,440,0.0,
1996-08-27 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,0,0.0,
1996-08-28 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,0,0.0,
1996-08-29 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,0,0.0,
1996-08-30 00:00:00+00:00,5.0,8.75,5.0,2.687007188796997,2200,0.0,
1996-09-03 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,0,0.0,
1996-09-04 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,0,0.0,
1996-09-05 00:00:00+00:00,6.875,6.875,6.875,2.111220121383667,600,0.0,
1996-09-06 00:00:00+00:00,6.875,6.875,6.875,2.111220121383667,0,0.0,
1996-09-09 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,200,0.0,
1996-09-10 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,0,0.0,
1996-09-11 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,1600,0.0,
1996-09-12 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-09-13 00:00:00+00:00,7.5,7.5,5.625,1.727362036705017,1000,0.0,
1996-09-16 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-09-17 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-09-18 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-09-19 00:00:00+00:00,5.625,7.5,5.625,1.9192910194396973,1600,0.0,
1996-09-20 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,1000,0.0,
1996-09-23 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,700,0.0,
1996-09-24 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,0,0.0,
1996-09-25 00:00:00+00:00,8.125,8.125,8.125,2.4950783252716064,400,0.0,
1996-09-26 00:00:00+00:00,6.25,6.25,6.25,1.9192910194396973,400,0.0,
1996-09-27 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,500,0.0,
1996-09-30 00:00:00+00:00,8.75,8.75,5.625,1.727362036705017,1100,0.0,
1996-10-01 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,760,0.0,
1996-10-02 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,0,0.0,
1996-10-03 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,0,0.0,
1996-10-04 00:00:00+00:00,8.75,8.75,5.625,1.727362036705017,1120,0.0,
1996-10-07 00:00:00+00:00,7.5,8.75,7.5,2.687007188796997,1200,0.0,
1996-10-08 00:00:00+00:00,8.125,8.125,8.125,2.4950783252716064,340,0.0,
1996-10-09 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,400,0.0,
1996-10-10 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,400,0.0,
1996-10-11 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,400,0.0,
1996-10-14 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-10-15 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-10-16 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-10-17 00:00:00+00:00,5.625,6.875,5.625,1.727362036705017,1300,0.0,
1996-10-18 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-10-21 00:00:00+00:00,5.625,7.5,5.625,2.3031492233276367,500,0.0,
1996-10-22 00:00:00+00:00,7.5,7.5,5.0,1.5354325771331787,1380,0.0,
1996-10-23 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,2400,0.0,
1996-10-24 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,1240,0.0,
1996-10-25 00:00:00+00:00,5.0,7.5,5.0,2.3031492233276367,2300,0.0,
1996-10-28 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,200,0.0,
1996-10-29 00:00:00+00:00,6.25,6.875,6.25,2.111220121383667,800,0.0,
1996-10-30 00:00:00+00:00,5.0,5.0,5.0,1.5354325771331787,200,0.0,
1996-10-31 00:00:00+00:00,5.625,7.5,5.625,1.727362036705017,1400,0.0,
1996-11-01 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-11-04 00:00:00+00:00,5.625,5.625,5.625,1.727362036705017,0,0.0,
1996-11-05 00:00:00+00:00,5.625,6.25,5.625,1.9192910194396973,340,0.0,
1996-11-06 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,200,0.0,
1996-11-07 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,60,0.0,
1996-11-08 00:00:00+00:00,5.9375,7.5,5.9375,2.3031492233276367,7760,0.0,
1996-11-11 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,200,0.0,
1996-11-12 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,0,0.0,
1996-11-13 00:00:00+00:00,7.5,7.5,5.625,1.727362036705017,7780,0.0,
1996-11-14 00:00:00+00:00,6.875,6.875,5.625,1.727362036705017,2400,0.0,
1996-11-15 00:00:00+00:00,6.25,7.5,5.625,1.727362036705017,3960,0.0,
1996-11-18 00:00:00+00:00,7.5,7.5,5.625,1.727362036705017,3580,0.0,
1996-11-19 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,3400,0.0,
1996-11-20 00:00:00+00:00,7.5,7.5,6.875,2.3031492233276367,2760,0.0,
1996-11-21 00:00:00+00:00,6.25,7.5,6.25,2.3031492233276367,1400,0.0,
1996-11-22 00:00:00+00:00,8.125,8.125,5.9375,2.3031492233276367,16120,0.0,
1996-11-25 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,4000,0.0,
1996-11-26 00:00:00+00:00,7.5,7.5,5.9375,1.823326826095581,1400,0.0,
1996-11-27 00:00:00+00:00,6.25,7.5,6.25,2.015255928039551,9300,0.0,
1996-11-29 00:00:00+00:00,7.5,8.125,7.5,2.4950783252716064,1060,0.0,
1996-12-02 00:00:00+00:00,8.125,8.125,8.125,2.4950783252716064,1400,0.0,
1996-12-03 00:00:00+00:00,6.875,8.125,6.875,2.4950783252716064,1300,0.0,
1996-12-04 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,700,0.0,
1996-12-05 00:00:00+00:00,7.5,7.5,7.5,2.3031492233276367,1000,0.0,
1996-12-06 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,2400,0.0,
1996-12-09 00:00:00+00:00,7.5,9.375,7.5,2.687007188796997,2440,0.0,
1996-12-10 00:00:00+00:00,9.375,9.375,8.75,2.878936290740967,4320,0.0,
1996-12-11 00:00:00+00:00,9.375,10.0,8.75,2.687007188796997,1440,0.0,
1996-12-12 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,640,0.0,
1996-12-13 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,660,0.0,
1996-12-16 00:00:00+00:00,10.0,10.625,9.375,2.878936290740967,2200,0.0,
1996-12-17 00:00:00+00:00,10.625,10.625,10.0,3.0708651542663574,7060,0.0,
1996-12-18 00:00:00+00:00,8.75,10.625,8.75,2.878936290740967,1640,0.0,
1996-12-19 00:00:00+00:00,10.625,10.625,9.375,2.878936290740967,1080,0.0,
1996-12-20 00:00:00+00:00,10.625,10.625,10.0,3.0708651542663574,3200,0.0,
1996-12-23 00:00:00+00:00,10.625,10.625,9.375,2.878936290740967,400,0.0,
1996-12-24 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,0,0.0,
1996-12-26 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,0,0.0,
1996-12-27 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,0,0.0,
1996-12-30 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,800,0.0,
1996-12-31 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,0,0.0,
1997-01-02 00:00:00+00:00,9.375,10.625,9.375,3.2627954483032227,560,0.0,
1997-01-03 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,60,0.0,
1997-01-06 00:00:00+00:00,9.375,10.625,9.375,3.2627954483032227,3500,0.0,
1997-01-07 00:00:00+00:00,10.0,10.625,10.0,3.2627954483032227,6140,0.0,
1997-01-08 00:00:00+00:00,10.625,10.625,9.375,3.2627954483032227,960,0.0,
1997-01-09 00:00:00+00:00,10.3125,10.3125,9.375,2.878936290740967,900,0.0,
1997-01-10 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,1160,0.0,
1997-01-13 00:00:00+00:00,10.625,10.625,10.0,3.0708651542663574,2080,0.0,
1997-01-14 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,400,0.0,
1997-01-15 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,600,0.0,
1997-01-16 00:00:00+00:00,10.0,10.625,10.0,3.2627954483032227,2900,0.0,
1997-01-17 00:00:00+00:00,10.625,10.625,10.625,3.2627954483032227,0,0.0,
1997-01-20 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,400,0.0,
1997-01-21 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,100,0.0,
1997-01-22 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,200,0.0,
1997-01-23 00:00:00+00:00,9.375,10.625,9.375,3.2627954483032227,1060,0.0,
1997-01-24 00:00:00+00:00,9.375,10.625,9.375,3.2627954483032227,1300,0.0,
1997-01-27 00:00:00+00:00,9.375,10.0,9.375,3.0708651542663574,780,0.0,
1997-01-28 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,0,0.0,
1997-01-29 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,800,0.0,
1997-01-30 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,400,0.0,
1997-01-31 00:00:00+00:00,8.75,10.0,8.75,3.0708651542663574,1800,0.0,
1997-02-03 00:00:00+00:00,10.625,10.625,8.75,2.687007188796997,1640,0.0,
1997-02-04 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,5800,0.0,
1997-02-05 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,200,0.0,
1997-02-06 00:00:00+00:00,8.75,8.75,8.75,2.687007188796997,0,0.0,
1997-02-07 00:00:00+00:00,10.0,10.0,8.75,3.0708651542663574,3660,0.0,
1997-02-10 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,0,0.0,
1997-02-11 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,1900,0.0,
1997-02-12 00:00:00+00:00,8.75,9.375,8.75,2.878936290740967,1440,0.0,
1997-02-13 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,500,0.0,
1997-02-14 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,0,0.0,
1997-02-18 00:00:00+00:00,8.75,10.0,8.75,2.878936290740967,2660,0.0,
1997-02-19 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,1000,0.0,
1997-02-20 00:00:00+00:00,8.75,9.375,8.75,2.878936290740967,1760,0.0,
1997-02-21 00:00:00+00:00,9.375,9.375,9.375,2.878936290740967,680,0.0,
1997-02-24 00:00:00+00:00,9.375,10.625,9.375,3.2627954483032227,5580,0.0,
1997-02-25 00:00:00+00:00,10.0,11.25,10.0,3.454724073410034,2620,0.0,
1997-02-26 00:00:00+00:00,10.625,10.625,10.625,3.2627954483032227,1000,0.0,
1997-02-27 00:00:00+00:00,10.0,10.625,10.0,3.0708651542663574,2980,0.0,
1997-02-28 00:00:00+00:00,10.0,10.625,10.0,3.2627954483032227,4320,0.0,
1997-03-03 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,3000,0.0,
1997-03-04 00:00:00+00:00,10.3125,10.625,9.6875,2.974900960922241,2600,0.0,
1997-03-05 00:00:00+00:00,9.6875,10.3125,9.6875,3.0708651542663574,4900,0.0,
1997-03-06 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,1200,0.0,
1997-03-07 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,1200,0.0,
1997-03-10 00:00:00+00:00,10.0,11.875,10.0,3.646653652191162,1800,0.0,
1997-03-11 00:00:00+00:00,11.875,11.875,10.3125,3.16683030128479,2500,0.0,
1997-03-12 00:00:00+00:00,11.875,12.1875,10.625,3.74261736869812,4060,0.0,
1997-03-13 00:00:00+00:00,10.3125,11.5625,10.3125,3.16683030128479,1400,0.0,
1997-03-14 00:00:00+00:00,10.3125,11.875,10.3125,3.16683030128479,2400,0.0,
1997-03-17 00:00:00+00:00,10.9375,10.9375,10.3125,3.16683030128479,1580,0.0,
1997-03-18 00:00:00+00:00,10.9375,10.9375,9.6875,2.974900960922241,1640,0.0,
1997-03-19 00:00:00+00:00,10.0,10.625,9.6875,3.2627954483032227,2480,0.0,
1997-03-20 00:00:00+00:00,9.6875,9.6875,9.6875,2.974900960922241,500,0.0,
1997-03-21 00:00:00+00:00,10.3125,10.3125,10.3125,3.16683030128479,200,0.0,
1997-03-24 00:00:00+00:00,10.3125,10.3125,10.3125,3.16683030128479,0,0.0,
1997-03-25 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,2400,0.0,
1997-03-26 00:00:00+00:00,9.6875,10.625,9.6875,3.2627954483032227,980,0.0,
1997-03-27 00:00:00+00:00,10.625,10.625,10.625,3.2627954483032227,0,0.0,
1997-03-31 00:00:00+00:00,10.0,10.625,10.0,3.2627954483032227,7000,0.0,
1997-04-01 00:00:00+00:00,10.625,10.625,10.625,3.2627954483032227,520,0.0,
1997-04-02 00:00:00+00:00,10.0,10.625,10.0,3.2627954483032227,2500,0.0,
1997-04-03 00:00:00+00:00,10.0,10.625,10.0,3.2627954483032227,5900,0.0,
1997-04-04 00:00:00+00:00,10.625,10.625,10.625,3.2627954483032227,1240,0.0,
1997-04-07 00:00:00+00:00,11.25,11.25,10.625,3.2627954483032227,4920,0.0,
1997-04-08 00:00:00+00:00,10.625,11.875,10.625,3.646653652191162,1300,0.0,
1997-04-09 00:00:00+00:00,10.625,11.875,10.625,3.646653652191162,9980,0.0,
1997-04-10 00:00:00+00:00,10.625,11.875,10.625,3.646653652191162,4180,0.0,
1997-04-11 00:00:00+00:00,10.625,11.25,10.3125,3.454724073410034,5700,0.0,
1997-04-14 00:00:00+00:00,11.25,11.25,10.625,3.454724073410034,4580,0.0,
1997-04-15 00:00:00+00:00,10.625,11.25,10.625,3.454724073410034,2760,0.0,
1997-04-16 00:00:00+00:00,11.25,11.25,10.625,3.2627954483032227,1300,0.0,
1997-04-17 00:00:00+00:00,11.25,11.25,11.25,3.454724073410034,1400,0.0,
1997-04-18 00:00:00+00:00,10.625,11.25,10.625,3.454724073410034,1360,0.0,
1997-04-21 00:00:00+00:00,10.625,10.625,10.625,3.2627954483032227,600,0.0,
1997-04-22 00:00:00+00:00,10.9375,10.9375,10.625,3.358760118484497,2300,0.0,
1997-04-23 00:00:00+00:00,10.9375,10.9375,10.9375,3.358760118484497,1000,0.0,
1997-04-24 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,200,0.0,
1997-04-25 00:00:00+00:00,10.46875,10.9375,10.46875,3.358760118484497,2540,0.0,
1997-04-28 00:00:00+00:00,10.9375,10.9375,10.9375,3.358760118484497,0,0.0,
1997-04-29 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,20,0.0,
1997-04-30 00:00:00+00:00,10.0,10.0,10.0,3.0708651542663574,0,0.0,
1997-05-01 00:00:00+00:00,10.9375,10.9375,10.9375,3.358760118484497,1540,0.0,
1997-05-02 00:00:00+00:00,10.3125,11.875,10.3125,3.646653652191162,4800,0.0,
1997-05-05 00:00:00+00:00,10.625,10.9375,10.625,3.358760118484497,760,0.0,
1997-05-06 00:00:00+00:00,11.875,11.875,10.9375,3.358760118484497,1400,0.0,
1997-05-07 00:00:00+00:00,11.25,11.25,10.9375,3.358760118484497,2120,0.0,
1997-05-08 00:00:00+00:00,10.9375,11.875,10.9375,3.646653652191162,4100,0.0,
1997-05-09 00:00:00+00:00,11.875,12.5,11.875,3.8385820388793945,2360,0.0,
1997-05-12 00:00:00+00:00,12.5,13.125,11.875,4.030511856079102,3240,0.0,
1997-05-13 00:00:00+00:00,11.875,11.875,11.875,3.646653652191162,240,0.0,
1997-05-14 00:00:00+00:00,12.734375,12.734375,11.484375,3.526697874069214,960,0.0,
1997-05-15 00:00:00+00:00,12.5,12.5,11.484375,3.526697874069214,1060,0.0,
1997-05-16 00:00:00+00:00,11.484375,11.484375,11.484375,3.526697874069214,400,0.0,
1997-05-19 00:00:00+00:00,12.109375,12.109375,12.109375,3.718626022338867,600,0.0,
1997-05-20 00:00:00+00:00,12.109375,12.109375,12.109375,3.718626022338867,300,0.0,
1997-05-21 00:00:00+00:00,12.109375,12.109375,12.109375,3.718626022338867,0,0.0,
1997-05-22 00:00:00+00:00,11.484375,12.109375,11.484375,3.718626022338867,1500,0.0,
1997-05-23 00:00:00+00:00,12.109375,12.5,11.875,3.718626022338867,1940,0.0,
1997-05-27 00:00:00+00:00,13.125,13.125,12.109375,3.718626022338867,1200,0.0,
1997-05-28 00:00:00+00:00,12.109375,13.75,12.109375,3.8385820388793945,2800,0.0,
1997-05-29 00:00:00+00:00,12.109375,13.75,12.109375,3.718626022338867,1640,0.0,
1997-05-30 00:00:00+00:00,12.109375,13.984375,12.109375,4.294414043426514,5380,0.0,
1997-06-02 00:00:00+00:00,12.109375,13.984375,12.109375,3.718626022338867,400,0.0,
1997-06-03 00:00:00+00:00,13.984375,13.984375,13.984375,4.294414043426514,0,0.0,
1997-06-04 00:00:00+00:00,12.5,13.984375,12.5,4.294414043426514,600,0.0,
1997-06-05 00:00:00+00:00,13.984375,13.984375,13.984375,4.294414043426514,700,0.0,
1997-06-06 00:00:00+00:00,12.5,13.984375,12.5,4.294414043426514,2500,0.0,
1997-06-09 00:00:00+00:00,14.375,16.25,12.5,4.990156650543213,5200,0.0,
1997-06-10 00:00:00+00:00,15.0,15.859375,15.0,4.606298446655273,4560,0.0,
1997-06-11 00:00:00+00:00,16.25,16.25,14.375,4.798226356506348,6940,0.0,
1997-06-12 00:00:00+00:00,15.625,16.875,15.625,5.182085514068604,5240,0.0,
1997-06-13 00:00:00+00:00,16.875,16.875,15.625,5.182085514068604,2960,0.0,
1997-06-16 00:00:00+00:00,16.875,17.5,16.875,5.374014377593994,900,0.0,
1997-06-17 00:00:00+00:00,16.25,17.109375,15.625,5.254058837890625,1920,0.0,
1997-06-18 00:00:00+00:00,17.109375,17.109375,17.109375,5.254058837890625,1800,0.0,
1997-06-19 00:00:00+00:00,17.109375,17.5,17.109375,5.374014377593994,2120,0.0,
1997-06-20 00:00:00+00:00,17.109375,18.75,16.875,5.374014377593994,7080,0.0,
1997-06-23 00:00:00+00:00,18.75,19.375,17.5,5.949801921844482,3420,0.0,
1997-06-24 00:00:00+00:00,19.375,21.25,19.375,6.141730308532715,4020,0.0,
1997-06-25 00:00:00+00:00,20.0,20.0,18.75,5.757872581481934,3000,0.0,
1997-06-26 00:00:00+00:00,18.75,20.0,18.75,5.757872581481934,8040,0.0,
1997-06-27 00:00:00+00:00,20.0,20.0,19.375,6.141730308532715,2500,0.0,
1997-06-30 00:00:00+00:00,20.0,20.0,18.75,5.757872581481934,4040,0.0,
1997-07-01 00:00:00+00:00,20.234375,20.234375,20.234375,6.213705062866211,80,0.0,
1997-07-02 00:00:00+00:00,19.375,20.0,19.375,6.141730308532715,1460,0.0,
1997-07-03 00:00:00+00:00,20.0,20.0,18.75,6.141730308532715,5200,0.0,
1997-07-07 00:00:00+00:00,18.75,20.0,18.75,5.757872581481934,4000,0.0,
1997-07-08 00:00:00+00:00,19.375,19.375,17.5,5.374014377593994,2300,0.0,
1997-07-09 00:00:00+00:00,18.75,18.75,17.5,5.757872581481934,2640,0.0,
1997-07-10 00:00:00+00:00,18.75,20.0,18.75,5.949801921844482,23160,0.0,
1997-07-11 00:00:00+00:00,19.609375,20.625,19.609375,6.33366060256958,3100,0.0,
1997-07-14 00:00:00+00:00,20.0,22.5,20.0,6.789493560791016,6160,0.0,
1997-07-15 00:00:00+00:00,22.109375,24.375,21.25,7.48523473739624,10460,0.0,
1997-07-16 00:00:00+00:00,24.375,24.375,21.875,7.48523473739624,2440,0.0,
1997-07-17 00:00:00+00:00,24.609375,25.0,22.734375,7.293307304382324,6720,0.0,
1997-07-18 00:00:00+00:00,24.375,24.375,23.125,7.293307304382324,3680,0.0,
1997-07-21 00:00:00+00:00,23.75,24.375,23.125,7.48523473739624,1540,0.0,
1997-07-22 00:00:00+00:00,24.375,24.375,22.5,7.48523473739624,6680,0.0,
1997-07-23 00:00:00+00:00,22.734375,25.0,22.734375,7.677164077758789,8340,0.0,
1997-07-24 00:00:00+00:00,25.0,25.0,23.75,7.677164077758789,4700,0.0,
1997-07-25 00:00:00+00:00,25.0,25.0,25.0,7.677164077758789,1920,0.0,
1997-07-28 00:00:00+00:00,24.375,24.609375,24.375,7.48523473739624,2200,0.0,
1997-07-29 00:00:00+00:00,25.0,25.0,24.375,7.677164077758789,2200,0.0,
1997-07-30 00:00:00+00:00,25.0,26.25,24.609375,7.677164077758789,3220,0.0,
1997-07-31 00:00:00+00:00,25.0,25.625,24.375,7.48523473739624,3160,0.0,
1997-08-01 00:00:00+00:00,25.625,25.625,23.75,7.677164077758789,3800,0.0,
1997-08-04 00:00:00+00:00,23.984375,25.234375,23.984375,7.749136924743652,440,0.0,
1997-08-05 00:00:00+00:00,25.234375,25.234375,24.609375,7.677164077758789,3200,0.0,
1997-08-06 00:00:00+00:00,25.0,25.0,25.0,7.677164077758789,0,0.0,
1997-08-07 00:00:00+00:00,25.0,26.25,25.0,7.677164077758789,3740,0.0,
1997-08-08 00:00:00+00:00,25.625,25.625,22.5,7.48523473739624,7640,0.0,
1997-08-11 00:00:00+00:00,24.375,24.375,24.375,7.48523473739624,0,0.0,
1997-08-12 00:00:00+00:00,23.984375,23.984375,23.984375,7.365279197692871,920,0.0,
1997-08-13 00:00:00+00:00,23.125,23.125,22.5,6.909448146820068,1200,0.0,
1997-08-14 00:00:00+00:00,22.5,22.5,21.25,6.909448146820068,4640,0.0,
1997-08-15 00:00:00+00:00,22.5,22.5,21.875,6.717520236968994,1440,0.0,
1997-08-18 00:00:00+00:00,21.875,22.5,21.875,6.909448146820068,3160,0.0,
1997-08-19 00:00:00+00:00,23.125,23.125,23.125,7.101374626159668,860,0.0,
1997-08-20 00:00:00+00:00,22.5,23.75,22.5,7.293307304382324,260,0.0,
