date,SLGN_Open,SLGN_High,SLGN_Low,SLGN_Close,SLGN_Volume,SLGN_Dividends,SLGN_Stock Splits
1997-04-04 00:00:00+00:00,3.125,3.140625,3.125,2.3977346420288086,21600,0.0,
1997-04-07 00:00:00+00:00,3.125,3.1875,3.125,2.3977346420288086,105600,0.0,
1997-04-08 00:00:00+00:00,3.125,3.1875,3.125,2.433522224426269,257600,0.0,
1997-04-09 00:00:00+00:00,3.203125,3.21875,3.1875,2.4573793411254883,281600,0.0,
1997-04-10 00:00:00+00:00,3.21875,3.21875,3.1875,2.433522224426269,28800,0.0,
1997-04-11 00:00:00+00:00,3.195312976837158,3.25,3.1875,2.469309091567993,204000,0.0,
1997-04-14 00:00:00+00:00,3.21875,3.25,3.21875,2.4812381267547607,132800,0.0,
1997-04-15 00:00:00+00:00,3.25,3.25,3.21875,2.4573793411254883,10400,0.0,
1997-04-16 00:00:00+00:00,3.25,3.3125,3.21875,2.5289549827575684,526400,0.0,
1997-04-17 00:00:00+00:00,3.3125,3.3125,3.296875,2.522989273071289,86400,0.0,
1997-04-18 00:00:00+00:00,3.296875,3.320312976837158,3.296875,2.5349199771881104,48800,0.0,
1997-04-21 00:00:00+00:00,3.34375,3.34375,3.296875,2.552812337875366,59200,0.0,
1997-04-22 00:00:00+00:00,3.296875,3.359375,3.296875,2.5170252323150635,68800,0.0,
1997-04-23 00:00:00+00:00,3.359375,3.5,3.34375,2.612457036972046,587200,0.0,
1997-04-24 00:00:00+00:00,3.46875,3.46875,3.40625,2.600528717041016,153600,0.0,
1997-04-25 00:00:00+00:00,3.40625,3.40625,3.3125,2.5408823490142822,265600,0.0,
1997-04-28 00:00:00+00:00,3.3125,3.375,3.3125,2.5408823490142822,502400,0.0,
1997-04-29 00:00:00+00:00,3.3125,3.375,3.3125,2.576669692993164,28800,0.0,
1997-04-30 00:00:00+00:00,3.3125,3.320312976837158,3.3125,2.5289549827575684,58400,0.0,
1997-05-01 00:00:00+00:00,3.375,3.40625,3.34375,2.600528717041016,696800,0.0,
1997-05-02 00:00:00+00:00,3.40625,3.5,3.40625,2.612457036972046,649600,0.0,
1997-05-05 00:00:00+00:00,3.421875,3.421875,3.21875,2.5170252323150635,766400,0.0,
1997-05-06 00:00:00+00:00,3.3125,3.3125,3.28125,2.505096673965454,636800,0.0,
1997-05-07 00:00:00+00:00,3.296875,3.34375,3.28125,2.505096673965454,794400,0.0,
1997-05-08 00:00:00+00:00,3.34375,3.34375,3.25,2.4812381267547607,216000,0.0,
1997-05-09 00:00:00+00:00,3.265625,3.296875,3.25,2.487203598022461,633600,0.0,
1997-05-12 00:00:00+00:00,3.25,3.28125,3.25,2.505096673965454,52800,0.0,
1997-05-13 00:00:00+00:00,3.21875,3.21875,3.09375,2.3977346420288086,607200,0.0,
1997-05-14 00:00:00+00:00,3.15625,3.25,3.15625,2.4573793411254883,503200,0.0,
1997-05-15 00:00:00+00:00,3.25,3.25,3.21875,2.4573793411254883,554400,0.0,
1997-05-16 00:00:00+00:00,3.21875,3.25,3.21875,2.4573793411254883,389600,0.0,
1997-05-19 00:00:00+00:00,3.25,3.25,3.21875,2.4812381267547607,440000,0.0,
1997-05-20 00:00:00+00:00,3.21875,3.21875,3.171875,2.421592712402344,164000,0.0,
1997-05-21 00:00:00+00:00,3.21875,3.234375,3.09375,2.361947536468506,576800,0.0,
1997-05-22 00:00:00+00:00,3.15625,3.15625,3.09375,2.409664869308472,1183200,0.0,
1997-05-23 00:00:00+00:00,3.15625,3.15625,3.09375,2.409664869308472,688800,0.0,
1997-05-27 00:00:00+00:00,3.15625,3.34375,3.15625,2.552812337875366,2762400,0.0,
1997-05-28 00:00:00+00:00,3.375,3.421875,3.3125,2.612457036972046,421600,0.0,
1997-05-29 00:00:00+00:00,3.421875,3.546875,3.359375,2.684030294418335,809600,0.0,
1997-05-30 00:00:00+00:00,3.53125,3.84375,3.46875,2.8629658222198486,639200,0.0,
1997-06-02 00:00:00+00:00,3.75,3.75,3.640625,2.7913930416107178,760000,0.0,
1997-06-03 00:00:00+00:00,3.65625,3.875,3.65625,2.958400249481201,499200,0.0,
1997-06-04 00:00:00+00:00,3.875,4.171875,3.875,3.1611926555633545,1276800,0.0,
1997-06-05 00:00:00+00:00,4.140625,4.34375,4.125,3.3162708282470703,676800,0.0,
1997-06-06 00:00:00+00:00,4.34375,4.34375,4.3125,3.3162708282470703,77600,0.0,
1997-06-09 00:00:00+00:00,4.3125,4.375,4.3125,3.3162708282470703,384800,0.0,
1997-06-10 00:00:00+00:00,4.3125,4.375,4.3125,3.3162708282470703,116800,0.0,
1997-06-11 00:00:00+00:00,4.375,4.46875,4.375,3.4117021560668945,212000,0.0,
1997-06-12 00:00:00+00:00,4.46875,4.5,4.4375,3.3878448009490967,95200,0.0,
1997-06-13 00:00:00+00:00,4.46875,4.46875,4.4375,3.4117021560668945,162400,0.0,
1997-06-16 00:00:00+00:00,4.4375,4.5,4.4375,3.435560941696167,66400,0.0,
1997-06-17 00:00:00+00:00,4.5,4.5625,4.4375,3.483276128768921,118400,0.0,
1997-06-18 00:00:00+00:00,4.5,4.5625,4.5,3.435560941696167,86400,0.0,
1997-06-19 00:00:00+00:00,4.5625,4.5625,4.4375,3.4117021560668945,195200,0.0,
1997-06-20 00:00:00+00:00,4.5,4.5,4.4375,3.3878448009490967,41600,0.0,
1997-06-23 00:00:00+00:00,4.4375,4.46875,4.4375,3.399770736694336,258400,0.0,
1997-06-24 00:00:00+00:00,4.46875,4.515625,4.453125,3.4474899768829346,486400,0.0,
1997-06-25 00:00:00+00:00,4.46875,4.53125,4.46875,3.459418773651123,311200,0.0,
1997-06-26 00:00:00+00:00,4.5,4.53125,4.5,3.4474899768829346,238400,0.0,
1997-06-27 00:00:00+00:00,4.515625,4.59375,4.5,3.5071351528167725,977600,0.0,
1997-06-30 00:00:00+00:00,4.578125,4.953125,4.5625,3.697999954223633,1601600,0.0,
1997-07-01 00:00:00+00:00,4.828125,4.890625,4.625,3.6264240741729736,415200,0.0,
1997-07-02 00:00:00+00:00,4.578125,4.625,4.578125,3.530993938446045,197600,0.0,
1997-07-03 00:00:00+00:00,4.625,4.625,4.59375,3.519063949584961,48800,0.0,
1997-07-07 00:00:00+00:00,4.625,4.71875,4.59375,3.578707695007324,581600,0.0,
1997-07-08 00:00:00+00:00,4.6875,4.6875,4.5625,3.5071351528167725,496800,0.0,
1997-07-09 00:00:00+00:00,4.59375,4.59375,4.5625,3.4952051639556885,173600,0.0,
1997-07-10 00:00:00+00:00,4.5625,4.578125,4.5625,3.4952051639556885,43200,0.0,
1997-07-11 00:00:00+00:00,4.5625,4.625,4.5625,3.530993938446045,43200,0.0,
1997-07-14 00:00:00+00:00,4.601562976837158,4.625,4.578125,3.519063949584961,90400,0.0,
1997-07-15 00:00:00+00:00,4.578125,4.671875,4.578125,3.566778898239136,99200,0.0,
1997-07-16 00:00:00+00:00,4.703125,4.78125,4.703125,3.6383535861968994,548800,0.0,
1997-07-17 00:00:00+00:00,4.828125,4.828125,4.765625,3.662211418151856,99200,0.0,
1997-07-18 00:00:00+00:00,4.765625,4.828125,4.765625,3.650282382965088,88800,0.0,
1997-07-21 00:00:00+00:00,4.78125,4.828125,4.78125,3.674140691757202,125600,0.0,
1997-07-22 00:00:00+00:00,4.765625,4.796875,4.765625,3.662211418151856,20800,0.0,
1997-07-23 00:00:00+00:00,4.765625,4.828125,4.765625,3.686069965362549,75200,0.0,
1997-07-24 00:00:00+00:00,4.828125,4.828125,4.78125,3.650282382965088,5600,0.0,
1997-07-25 00:00:00+00:00,4.828125,4.828125,4.78125,3.662211418151856,64800,0.0,
1997-07-28 00:00:00+00:00,4.78125,4.890625,4.78125,3.733784437179565,56000,0.0,
1997-07-29 00:00:00+00:00,4.859375,4.859375,4.78125,3.662211418151856,348000,0.0,
1997-07-30 00:00:00+00:00,4.78125,4.78125,4.59375,3.5429203510284424,3277600,0.0,
1997-07-31 00:00:00+00:00,4.640625,4.65625,4.5625,3.513099908828736,201600,0.0,
1997-08-01 00:00:00+00:00,4.609375,4.609375,4.5625,3.5011706352233887,22400,0.0,
1997-08-04 00:00:00+00:00,4.585937976837158,4.609375,4.5625,3.519063949584961,28000,0.0,
1997-08-05 00:00:00+00:00,4.609375,4.609375,4.5625,3.5071351528167725,124800,0.0,
1997-08-06 00:00:00+00:00,4.59375,4.640625,4.546875,3.5071351528167725,307200,0.0,
1997-08-07 00:00:00+00:00,4.65625,4.65625,4.625,3.530993938446045,120000,0.0,
1997-08-08 00:00:00+00:00,4.640625,4.640625,4.59375,3.530993938446045,124800,0.0,
1997-08-11 00:00:00+00:00,4.625,4.625,4.601562976837158,3.530993938446045,80800,0.0,
1997-08-12 00:00:00+00:00,4.625,4.625,4.59375,3.5071351528167725,16800,0.0,
1997-08-13 00:00:00+00:00,4.5625,4.625,4.5625,3.483276128768921,25600,0.0,
1997-08-14 00:00:00+00:00,4.5625,4.65625,4.5625,3.5429203510284424,77600,0.0,
1997-08-15 00:00:00+00:00,4.59375,4.71875,4.59375,3.554850816726685,159200,0.0,
1997-08-18 00:00:00+00:00,4.65625,4.6875,4.59375,3.530993938446045,103200,0.0,
1997-08-19 00:00:00+00:00,4.59375,4.625,4.5625,3.530993938446045,32000,0.0,
1997-08-20 00:00:00+00:00,4.6875,4.875,4.65625,3.650282382965088,151200,0.0,
1997-08-21 00:00:00+00:00,4.78125,4.90625,4.78125,3.721856594085693,11200,0.0,
1997-08-22 00:00:00+00:00,4.78125,5.0,4.6875,3.8172876834869385,201600,0.0,
1997-08-25 00:00:00+00:00,4.976562976837158,5.15625,4.9375,3.894828319549561,864000,0.0,
1997-08-26 00:00:00+00:00,5.0625,5.15625,5.0625,3.936579942703247,300000,0.0,
1997-08-27 00:00:00+00:00,5.0625,5.15625,5.03125,3.8411481380462646,24800,0.0,
1997-08-28 00:00:00+00:00,5.03125,5.125,5.03125,3.8411481380462646,194400,0.0,
1997-08-29 00:00:00+00:00,5.125,5.125,5.125,3.912720680236816,22400,0.0,
1997-09-02 00:00:00+00:00,5.15625,5.1875,5.078125,3.912720680236816,298400,0.0,
1997-09-03 00:00:00+00:00,5.1875,5.1875,5.125,3.960437536239624,412800,0.0,
1997-09-04 00:00:00+00:00,5.125,5.1875,5.125,3.912720680236816,172000,0.0,
1997-09-05 00:00:00+00:00,5.1875,5.1875,5.1875,3.960437536239624,50400,0.0,
1997-09-08 00:00:00+00:00,5.1875,5.1875,4.984375,3.888861894607544,94400,0.0,
1997-09-09 00:00:00+00:00,5.09375,5.09375,5.0,3.8411481380462646,16800,0.0,
1997-09-10 00:00:00+00:00,5.078125,5.125,5.0625,3.912720680236816,28000,0.0,
1997-09-11 00:00:00+00:00,5.03125,5.125,5.03125,3.8769314289093018,301600,0.0,
1997-09-12 00:00:00+00:00,5.125,5.125,5.046875,3.853076457977295,187200,0.0,
1997-09-15 00:00:00+00:00,5.109375,5.109375,5.0625,3.8769314289093018,264000,0.0,
1997-09-16 00:00:00+00:00,5.09375,5.125,5.0625,3.912720680236816,595200,0.0,
1997-09-17 00:00:00+00:00,5.09375,5.125,5.078125,3.912720680236816,456800,0.0,
1997-09-18 00:00:00+00:00,5.1875,5.1875,5.1875,3.960437536239624,56800,0.0,
1997-09-19 00:00:00+00:00,5.09375,5.109375,5.09375,3.888861894607544,100000,0.0,
1997-09-22 00:00:00+00:00,5.1875,5.1875,5.09375,3.960437536239624,14400,0.0,
1997-09-23 00:00:00+00:00,5.1875,5.1875,5.1875,3.960437536239624,113600,0.0,
1997-09-24 00:00:00+00:00,5.15625,5.171875,5.109375,3.9007935523986816,372800,0.0,
1997-09-25 00:00:00+00:00,5.1875,5.1875,5.0625,3.888861894607544,344800,0.0,
1997-09-26 00:00:00+00:00,5.0625,5.09375,5.0,3.8172876834869385,27200,0.0,
1997-09-29 00:00:00+00:00,5.078125,5.09375,5.078125,3.888861894607544,20000,0.0,
1997-09-30 00:00:00+00:00,5.0,5.09375,5.0,3.8172876834869385,70400,0.0,
1997-10-01 00:00:00+00:00,5.03125,5.03125,5.0,3.8172876834869385,13600,0.0,
1997-10-02 00:00:00+00:00,4.90625,5.03125,4.90625,3.745715379714966,16000,0.0,
1997-10-03 00:00:00+00:00,5.03125,5.03125,4.8125,3.674140691757202,424000,0.0,
1997-10-06 00:00:00+00:00,4.828125,4.90625,4.828125,3.745715379714966,52800,0.0,
1997-10-07 00:00:00+00:00,4.867187976837158,4.867187976837158,4.828125,3.686069965362549,36800,0.0,
1997-10-08 00:00:00+00:00,4.875,4.875,4.828125,3.697999954223633,261600,0.0,
1997-10-09 00:00:00+00:00,4.75,4.8125,4.734375,3.6144959926605225,20800,0.0,
1997-10-10 00:00:00+00:00,4.71875,4.765625,4.71875,3.602566719055176,124800,0.0,
1997-10-13 00:00:00+00:00,4.71875,4.734375,4.71875,3.602566719055176,39200,0.0,
1997-10-14 00:00:00+00:00,4.734375,4.734375,4.640625,3.5429203510284424,1268000,0.0,
1997-10-15 00:00:00+00:00,4.59375,4.6875,4.59375,3.5071351528167725,127200,0.0,
1997-10-16 00:00:00+00:00,4.59375,4.6875,4.5625,3.483276128768921,56000,0.0,
1997-10-17 00:00:00+00:00,4.5625,4.59375,4.5625,3.5071351528167725,40800,0.0,
1997-10-20 00:00:00+00:00,4.5625,4.59375,4.5625,3.5071351528167725,153600,0.0,
1997-10-21 00:00:00+00:00,4.59375,4.59375,4.5625,3.483276128768921,18400,0.0,
1997-10-22 00:00:00+00:00,4.5625,4.59375,4.5625,3.5071351528167725,59200,0.0,
1997-10-23 00:00:00+00:00,4.5625,4.5625,4.46875,3.4117021560668945,100800,0.0,
1997-10-24 00:00:00+00:00,4.4375,4.4375,4.4375,3.3878448009490967,2400,0.0,
1997-10-27 00:00:00+00:00,4.4375,4.4375,4.296875,3.280483722686768,146400,0.0,
1997-10-28 00:00:00+00:00,4.25,4.359375,4.203125,3.3281984329223637,1284800,0.0,
1997-10-29 00:00:00+00:00,4.328125,4.421875,4.328125,3.375915765762329,212000,0.0,
1997-10-30 00:00:00+00:00,4.4375,4.4375,4.34375,3.3162708282470703,20800,0.0,
1997-10-31 00:00:00+00:00,4.34375,4.40625,4.34375,3.3639864921569824,33600,0.0,
1997-11-03 00:00:00+00:00,4.4375,4.4375,4.34375,3.3878448009490967,116800,0.0,
1997-11-04 00:00:00+00:00,4.4375,4.4375,4.375,3.3878448009490967,124800,0.0,
1997-11-05 00:00:00+00:00,4.375,4.40625,4.375,3.340127468109131,570400,0.0,
1997-11-06 00:00:00+00:00,4.375,4.40625,4.375,3.3639864921569824,27200,0.0,
1997-11-07 00:00:00+00:00,4.40625,4.40625,4.34375,3.3639864921569824,112000,0.0,
1997-11-10 00:00:00+00:00,4.40625,4.40625,4.34375,3.340127468109131,50400,0.0,
1997-11-11 00:00:00+00:00,4.359375,4.375,4.34375,3.340127468109131,168000,0.0,
1997-11-12 00:00:00+00:00,4.375,4.375,4.351562976837158,3.322234630584717,8800,0.0,
1997-11-13 00:00:00+00:00,4.34375,4.359375,4.34375,3.3162708282470703,87200,0.0,
1997-11-14 00:00:00+00:00,4.375,4.375,4.34375,3.3162708282470703,11200,0.0,
1997-11-17 00:00:00+00:00,4.375,4.375,4.34375,3.322234630584717,236800,0.0,
1997-11-18 00:00:00+00:00,4.375,4.375,4.375,3.340127468109131,2400,0.0,
1997-11-19 00:00:00+00:00,4.359375,4.359375,4.359375,3.3281984329223637,2400,0.0,
1997-11-20 00:00:00+00:00,4.34375,4.34375,4.34375,3.3162708282470703,800,0.0,
1997-11-21 00:00:00+00:00,4.34375,4.375,4.34375,3.340127468109131,32000,0.0,
1997-11-24 00:00:00+00:00,4.375,4.375,4.34375,3.340127468109131,216800,0.0,
1997-11-25 00:00:00+00:00,4.34375,4.351562976837158,4.34375,3.3162708282470703,72800,0.0,
1997-11-26 00:00:00+00:00,4.351562976837158,4.375,4.3125,3.292412757873535,29600,0.0,
1997-11-28 00:00:00+00:00,4.375,4.375,4.34375,3.3162708282470703,13600,0.0,
1997-12-01 00:00:00+00:00,4.375,4.375,4.34375,3.3162708282470703,208800,0.0,
1997-12-02 00:00:00+00:00,4.375,4.375,4.34375,3.3162708282470703,79200,0.0,
1997-12-03 00:00:00+00:00,4.28125,4.359375,4.1875,3.19697904586792,2109600,0.0,
1997-12-04 00:00:00+00:00,4.1875,4.1875,4.1875,3.19697904586792,0,0.0,
1997-12-05 00:00:00+00:00,4.203125,4.203125,4.203125,3.208908796310425,8000,0.0,
1997-12-08 00:00:00+00:00,4.1875,4.25,4.1875,3.2446954250335693,24800,0.0,
1997-12-09 00:00:00+00:00,4.25,4.25,4.1875,3.2208380699157715,52000,0.0,
1997-12-10 00:00:00+00:00,4.1875,4.1875,4.09375,3.1254053115844727,94400,0.0,
1997-12-11 00:00:00+00:00,4.0625,4.125,4.0,3.0538318157196045,20800,0.0,
1997-12-12 00:00:00+00:00,4.0,4.0,3.96875,3.0538318157196045,17600,0.0,
1997-12-15 00:00:00+00:00,4.03125,4.03125,3.90625,2.9822568893432617,28000,0.0,
1997-12-16 00:00:00+00:00,3.96875,3.96875,3.609375,2.8271801471710205,2532800,0.0,
1997-12-17 00:00:00+00:00,3.734375,3.734375,3.5625,2.755604982376098,1649600,0.0,
1997-12-18 00:00:00+00:00,3.5625,3.703125,3.5625,2.755604982376098,4140800,0.0,
1997-12-19 00:00:00+00:00,3.609375,3.703125,3.609375,2.7913930416107178,125600,0.0,
1997-12-22 00:00:00+00:00,3.609375,3.65625,3.609375,2.7675347328186035,736800,0.0,
1997-12-23 00:00:00+00:00,3.625,3.65625,3.59375,2.74367618560791,86400,0.0,
1997-12-24 00:00:00+00:00,3.59375,3.65625,3.59375,2.7913930416107178,8800,0.0,
1997-12-26 00:00:00+00:00,3.6875,3.6875,3.625,2.815251111984253,15200,0.0,
1997-12-29 00:00:00+00:00,3.6875,3.6875,3.625,2.815251111984253,98400,0.0,
1997-12-30 00:00:00+00:00,3.71875,3.71875,3.65625,2.815251111984253,28000,0.0,
1997-12-31 00:00:00+00:00,3.65625,4.0625,3.65625,3.1015470027923584,127200,0.0,
1998-01-02 00:00:00+00:00,4.125,4.125,3.914062976837158,2.988222122192383,36000,0.0,
1998-01-05 00:00:00+00:00,4.0,4.0,3.875,2.958400249481201,150400,0.0,
1998-01-06 00:00:00+00:00,3.9375,4.0,3.875,2.958400249481201,253600,0.0,
1998-01-07 00:00:00+00:00,3.90625,3.921875,3.765625,2.87489652633667,112800,0.0,
1998-01-08 00:00:00+00:00,3.84375,3.84375,3.765625,2.9345414638519287,3200,0.0,
1998-01-09 00:00:00+00:00,3.71875,3.71875,3.65625,2.8391098976135254,211200,0.0,
1998-01-12 00:00:00+00:00,3.71875,3.71875,3.65625,2.7913930416107178,20800,0.0,
1998-01-13 00:00:00+00:00,3.671875,3.71875,3.65625,2.815251111984253,326400,0.0,
1998-01-14 00:00:00+00:00,3.6875,3.726562976837158,3.609375,2.803321361541748,918400,0.0,
1998-01-15 00:00:00+00:00,3.671875,3.671875,3.65625,2.7913930416107178,56800,0.0,
1998-01-16 00:00:00+00:00,3.6875,3.6875,3.515625,2.695960283279419,453600,0.0,
1998-01-20 00:00:00+00:00,3.5625,3.5625,3.515625,2.701925754547119,198400,0.0,
1998-01-21 00:00:00+00:00,3.515625,3.578125,3.515625,2.7078895568847656,702400,0.0,
1998-01-22 00:00:00+00:00,3.5625,3.578125,3.484375,2.672102928161621,80800,0.0,
1998-01-23 00:00:00+00:00,3.5,3.515625,3.5,2.672102928161621,51200,0.0,
1998-01-26 00:00:00+00:00,3.492187976837158,3.492187976837158,3.492187976837158,2.6661384105682373,800,0.0,
1998-01-27 00:00:00+00:00,3.515625,3.515625,3.4375,2.624386787414551,325600,0.0,
1998-01-28 00:00:00+00:00,3.4375,3.5,3.4375,2.6482441425323486,209600,0.0,
1998-01-29 00:00:00+00:00,3.4375,3.484375,3.4375,2.6601736545562744,180000,0.0,
1998-01-30 00:00:00+00:00,3.484375,3.484375,3.4375,2.636314868927002,321600,0.0,
1998-02-02 00:00:00+00:00,3.453125,3.453125,3.4375,2.624386787414551,703200,0.0,
1998-02-03 00:00:00+00:00,3.4375,3.453125,3.421875,2.612457036972046,2478400,0.0,
1998-02-04 00:00:00+00:00,3.4375,3.453125,3.421875,2.612457036972046,756800,0.0,
1998-02-05 00:00:00+00:00,3.421875,3.4375,3.421875,2.612457036972046,388000,0.0,
1998-02-06 00:00:00+00:00,3.421875,3.4375,3.421875,2.624386787414551,1476000,0.0,
1998-02-09 00:00:00+00:00,3.4375,3.515625,3.40625,2.684030294418335,2712800,0.0,
1998-02-10 00:00:00+00:00,3.515625,3.578125,3.5,2.678066730499268,903200,0.0,
1998-02-11 00:00:00+00:00,3.578125,3.578125,3.507812976837158,2.7317473888397217,232800,0.0,
1998-02-12 00:00:00+00:00,3.546875,3.578125,3.5,2.7198188304901123,356000,0.0,
1998-02-13 00:00:00+00:00,3.5625,3.5625,3.46875,2.7198188304901123,212800,0.0,
1998-02-17 00:00:00+00:00,3.5625,3.59375,3.484375,2.74367618560791,98400,0.0,
1998-02-18 00:00:00+00:00,3.515625,4.3125,3.515625,3.19697904586792,1156000,0.0,
1998-02-19 00:00:00+00:00,4.1875,4.578125,4.109375,3.399770736694336,1986400,0.0,
1998-02-20 00:00:00+00:00,4.453125,4.453125,4.3125,3.3281984329223637,350400,0.0,
1998-02-23 00:00:00+00:00,4.375,4.375,4.328125,3.3162708282470703,220000,0.0,
1998-02-24 00:00:00+00:00,4.3125,4.375,4.3125,3.3281984329223637,1102400,0.0,
1998-02-25 00:00:00+00:00,4.359375,4.40625,4.359375,3.3639864921569824,436800,0.0,
1998-02-26 00:00:00+00:00,4.40625,4.414062976837158,4.40625,3.369950532913208,37600,0.0,
1998-02-27 00:00:00+00:00,4.367187976837158,4.53125,4.359375,3.3639864921569824,648000,0.0,
1998-03-02 00:00:00+00:00,4.453125,4.5,4.40625,3.399770736694336,507200,0.0,
1998-03-03 00:00:00+00:00,4.4375,4.4375,4.375,3.3878448009490967,269600,0.0,
1998-03-04 00:00:00+00:00,4.4375,4.4375,4.4375,3.3878448009490967,20000,0.0,
1998-03-05 00:00:00+00:00,4.40625,4.40625,4.40625,3.3639864921569824,6400,0.0,
1998-03-06 00:00:00+00:00,4.421875,4.4375,4.40625,3.3639864921569824,31200,0.0,
1998-03-09 00:00:00+00:00,4.40625,4.4375,4.40625,3.3878448009490967,20000,0.0,
1998-03-10 00:00:00+00:00,4.4375,4.4375,4.40625,3.375915765762329,57600,0.0,
1998-03-11 00:00:00+00:00,4.4375,4.4375,4.421875,3.3878448009490967,16000,0.0,
1998-03-12 00:00:00+00:00,4.40625,4.4375,4.40625,3.3878448009490967,20000,0.0,
1998-03-13 00:00:00+00:00,4.4375,4.4375,4.40625,3.3878448009490967,58400,0.0,
1998-03-16 00:00:00+00:00,4.4375,4.4375,4.40625,3.3639864921569824,67200,0.0,
1998-03-17 00:00:00+00:00,4.4375,4.46875,4.4375,3.4117021560668945,30400,0.0,
1998-03-18 00:00:00+00:00,4.46875,4.46875,4.421875,3.4117021560668945,43200,0.0,
1998-03-19 00:00:00+00:00,4.421875,4.46875,4.398437976837158,3.372933387756348,20000,0.0,
1998-03-20 00:00:00+00:00,4.390625,4.46875,4.390625,3.352055788040161,56000,0.0,
1998-03-23 00:00:00+00:00,4.46875,4.46875,4.390625,3.352055788040161,571200,0.0,
1998-03-24 00:00:00+00:00,4.40625,4.40625,4.390625,3.352055788040161,410400,0.0,
1998-03-25 00:00:00+00:00,4.40625,4.40625,4.375,3.352055788040161,374400,0.0,
1998-03-26 00:00:00+00:00,4.390625,4.40625,4.375,3.352055788040161,1138400,0.0,
1998-03-27 00:00:00+00:00,4.398437976837158,4.398437976837158,4.375,3.352055788040161,870400,0.0,
1998-03-30 00:00:00+00:00,4.390625,4.398437976837158,4.390625,3.3580222129821777,5600,0.0,
1998-03-31 00:00:00+00:00,4.390625,4.398437976837158,4.390625,3.352055788040161,201600,0.0,
1998-04-01 00:00:00+00:00,4.398437976837158,4.40625,4.375,3.352055788040161,455200,0.0,
1998-04-02 00:00:00+00:00,4.390625,4.390625,4.359375,3.352055788040161,430400,0.0,
1998-04-03 00:00:00+00:00,4.375,4.390625,4.367187976837158,3.352055788040161,1494400,0.0,
