date,BN_Open,BN_High,BN_Low,BN_Close,BN_Volume,BN_Dividends,BN_Stock Splits
1983-12-30 00:00:00+00:00,0.9330030083656312,0.9330030083656312,0.9292410016059875,0.2407583892345428,86388,0.0,
1984-01-03 00:00:00+00:00,0.9348840117454528,0.9367650151252748,0.9330030083656312,0.2417332381010055,176098,0.0,
1984-01-04 00:00:00+00:00,0.9330030083656312,0.9367650151252748,0.9330030083656312,0.2427077740430832,66452,0.0,
1984-01-05 00:00:00+00:00,0.9442899823188782,0.9480519890785216,0.9405270218849182,0.2436826974153518,322293,0.0,
1984-01-06 00:00:00+00:00,0.9405270218849182,0.9518139958381652,0.9367650151252748,0.2456322014331817,259163,0.0,
1984-01-09 00:00:00+00:00,0.9536949992179872,0.9555760025978088,0.9518139958381652,0.2466069608926773,79742,0.0,
1984-01-10 00:00:00+00:00,0.9612190127372742,0.963100016117096,0.9593380093574524,0.248556450009346,176098,0.0,
1984-01-11 00:00:00+00:00,0.9687430262565612,0.9743859767913818,0.963100016117096,0.251480370759964,990136,0.0,
1984-01-12 00:00:00+00:00,0.9781479835510254,0.98191100358963,0.9743859767913818,0.2524549961090088,428616,0.0,
1984-01-13 00:00:00+00:00,0.991316020488739,1.0007209777832031,0.98191100358963,0.2583036422729492,963555,0.0,
1984-01-16 00:00:00+00:00,0.9969589710235596,1.004482984542847,0.9969589710235596,0.2583036422729492,285744,0.0,
1984-01-17 00:00:00+00:00,0.9969589710235596,1.0120069980621338,0.9931970238685608,0.2612278163433075,139549,0.0,
1984-01-18 00:00:00+00:00,1.0082449913024902,1.0120069980621338,1.0082449913024902,0.2612278163433075,86388,0.0,
1984-01-19 00:00:00+00:00,1.0082449913024902,1.0082449913024902,0.9969589710235596,0.259278267621994,99678,0.0,
1984-01-20 00:00:00+00:00,1.0007209777832031,1.0082449913024902,1.0007209777832031,0.259278267621994,149517,0.0,
1984-01-23 00:00:00+00:00,1.0007209777832031,1.0007209777832031,0.98191100358963,0.2563542425632477,272454,0.0,
1984-01-24 00:00:00+00:00,0.9743859767913818,0.98191100358963,0.9668620228767396,0.2524549961090088,122936,0.0,
1984-01-25 00:00:00+00:00,0.9743859767913818,0.98191100358963,0.9668620228767396,0.2505056858062744,152840,0.0,
1984-01-26 00:00:00+00:00,0.9480519890785216,0.9518139958381652,0.9442899823188782,0.2466069608926773,282421,0.0,
1984-01-27 00:00:00+00:00,0.9518139958381652,0.9518139958381652,0.9518139958381652,0.2466069608926773,186066,0.0,
1984-01-30 00:00:00+00:00,0.9518139958381652,0.9668620228767396,0.9480519890785216,0.2456322014331817,2900633,0.0,
1984-01-31 00:00:00+00:00,0.9330030083656312,0.9405270218849182,0.925478994846344,0.2427077740430832,727650,0.0,
