date,TAIT_Open,TAIT_High,TAIT_Low,TAIT_Close,TAIT_Volume,TAIT_Dividends,TAIT_Stock Splits
1995-06-09 00:00:00+00:00,7.75,7.75,7.25,4.172449111938477,8300,0.0,
1995-06-12 00:00:00+00:00,7.75,7.75,7.0,3.903259754180908,21400,0.0,
1995-06-13 00:00:00+00:00,7.5,7.75,7.0,4.172449111938477,36000,0.0,
1995-06-14 00:00:00+00:00,7.625,7.625,7.125,3.835961103439331,12700,0.0,
1995-06-15 00:00:00+00:00,7.125,7.625,7.125,4.105151653289795,23100,0.0,
1995-06-16 00:00:00+00:00,7.125,7.75,7.0,4.037853717803955,26800,0.0,
1995-06-19 00:00:00+00:00,7.625,7.625,7.125,3.970557451248169,13500,0.0,
1995-06-20 00:00:00+00:00,7.125,7.625,7.125,4.105151653289795,20900,0.0,
1995-06-21 00:00:00+00:00,7.25,7.625,7.25,4.037853717803955,62300,0.0,
1995-06-22 00:00:00+00:00,7.625,7.75,7.375,4.172449111938477,165800,0.0,
1995-06-23 00:00:00+00:00,7.75,7.875,7.25,4.239748477935791,33200,0.0,
1995-06-26 00:00:00+00:00,7.875,9.5,7.5,4.576234340667725,228600,0.0,
1995-06-27 00:00:00+00:00,9.25,9.25,8.0,4.845424175262451,86100,0.0,
1995-06-28 00:00:00+00:00,8.75,9.0,8.0,4.307044506072998,62000,0.0,
1995-06-29 00:00:00+00:00,8.0,8.875,8.0,4.576234340667725,26400,0.0,
1995-06-30 00:00:00+00:00,8.25,9.0,8.25,4.576234340667725,23500,0.0,
1995-07-03 00:00:00+00:00,8.875,8.875,8.5,4.778128147125244,2300,0.0,
1995-07-05 00:00:00+00:00,8.5,8.875,8.25,4.778128147125244,11000,0.0,
1995-07-06 00:00:00+00:00,8.25,8.875,8.25,4.441639423370361,34700,0.0,
1995-07-07 00:00:00+00:00,8.75,9.5,8.25,4.778128147125244,78200,0.0,
1995-07-10 00:00:00+00:00,9.5,9.5,8.5,4.643531799316406,92400,0.0,
1995-07-11 00:00:00+00:00,9.0,9.0,8.25,4.508938789367676,49600,0.0,
1995-07-12 00:00:00+00:00,8.375,9.25,8.375,4.643531799316406,175300,0.0,
1995-07-13 00:00:00+00:00,9.125,9.125,8.625,4.845424175262451,33700,0.0,
1995-07-14 00:00:00+00:00,9.0,9.5,8.625,4.9800214767456055,32400,0.0,
1995-07-17 00:00:00+00:00,9.25,9.25,8.75,4.9800214767456055,53300,0.0,
1995-07-18 00:00:00+00:00,8.75,9.25,8.75,4.912721633911133,67300,0.0,
1995-07-19 00:00:00+00:00,8.875,9.25,8.25,4.710831165313721,47200,0.0,
1995-07-20 00:00:00+00:00,9.0,9.0,8.25,4.710831165313721,8300,0.0,
1995-07-21 00:00:00+00:00,8.25,8.875,8.25,4.778128147125244,10500,0.0,
1995-07-24 00:00:00+00:00,8.375,9.25,8.375,4.845424175262451,50500,0.0,
1995-07-25 00:00:00+00:00,9.5,9.5,8.75,4.9800214767456055,72400,0.0,
1995-07-26 00:00:00+00:00,9.5,9.5,9.0,4.9800214767456055,70500,0.0,
1995-07-27 00:00:00+00:00,9.25,9.5,8.75,4.845424175262451,87200,0.0,
1995-07-28 00:00:00+00:00,9.125,10.25,9.0,5.3838067054748535,62100,0.0,
1995-07-31 00:00:00+00:00,10.625,11.5,9.875,6.124078750610352,226500,0.0,
1995-08-01 00:00:00+00:00,11.0,12.0,11.0,6.056781768798828,209900,0.0,
1995-08-02 00:00:00+00:00,11.25,11.75,10.75,5.787591934204102,119700,0.0,
1995-08-03 00:00:00+00:00,11.0,11.0,9.25,5.518401622772217,146500,0.0,
1995-08-04 00:00:00+00:00,10.5,10.5,9.75,5.3838067054748535,45000,0.0,
1995-08-07 00:00:00+00:00,9.75,10.5,9.75,5.652996063232422,34400,0.0,
1995-08-08 00:00:00+00:00,10.5,10.5,9.5,5.3838067054748535,49000,0.0,
1995-08-09 00:00:00+00:00,10.0,10.0,9.5,5.3838067054748535,37100,0.0,
1995-08-10 00:00:00+00:00,10.0,10.0,9.25,5.047317028045654,32100,0.0,
1995-08-11 00:00:00+00:00,9.75,9.875,9.25,5.047317028045654,45100,0.0,
1995-08-14 00:00:00+00:00,9.875,9.875,9.375,5.316508769989014,34800,0.0,
1995-08-15 00:00:00+00:00,9.875,9.875,9.375,5.114614486694336,20800,0.0,
1995-08-16 00:00:00+00:00,9.875,10.75,9.375,5.249211311340332,109500,0.0,
1995-08-17 00:00:00+00:00,9.75,10.5,9.75,5.518401622772217,26100,0.0,
1995-08-18 00:00:00+00:00,10.25,10.25,9.75,5.249211311340332,17800,0.0,
1995-08-21 00:00:00+00:00,10.25,10.5,9.875,5.518401622772217,54400,0.0,
1995-08-22 00:00:00+00:00,10.0,10.75,9.875,5.585699081420898,101000,0.0,
1995-08-23 00:00:00+00:00,9.875,10.75,9.875,5.518401622772217,31200,0.0,
1995-08-24 00:00:00+00:00,10.75,10.75,10.0,5.3838067054748535,21300,0.0,
1995-08-25 00:00:00+00:00,10.5,10.5,9.875,5.316508769989014,28200,0.0,
1995-08-28 00:00:00+00:00,10.5,10.5,9.0,5.047317028045654,48400,0.0,
1995-08-29 00:00:00+00:00,9.375,10.0,8.875,5.114614486694336,21300,0.0,
1995-08-30 00:00:00+00:00,9.5,9.5,8.875,5.114614486694336,9000,0.0,
1995-08-31 00:00:00+00:00,9.5,9.5,8.875,5.114614486694336,12600,0.0,
1995-09-01 00:00:00+00:00,9.5,9.5,9.0,5.047317028045654,10800,0.0,
1995-09-05 00:00:00+00:00,9.0,9.375,9.0,4.845424175262451,9300,0.0,
1995-09-06 00:00:00+00:00,9.0,9.375,9.0,4.845424175262451,21700,0.0,
1995-09-07 00:00:00+00:00,9.5,9.5,9.0,5.114614486694336,11900,0.0,
1995-09-08 00:00:00+00:00,9.0,9.375,8.0,4.441639423370361,43000,0.0,
1995-09-11 00:00:00+00:00,8.5,9.0,8.5,4.845424175262451,10000,0.0,
1995-09-12 00:00:00+00:00,9.0,9.0,8.625,4.643531799316406,27300,0.0,
1995-09-13 00:00:00+00:00,8.625,9.25,8.625,4.912721633911133,13400,0.0,
1995-09-14 00:00:00+00:00,9.125,9.5,9.0,5.114614486694336,26500,0.0,
1995-09-15 00:00:00+00:00,9.5,9.5,8.875,4.9800214767456055,8800,0.0,
1995-09-18 00:00:00+00:00,9.5,9.5,8.875,5.047317028045654,22100,0.0,
1995-09-19 00:00:00+00:00,9.375,9.375,8.75,4.845424175262451,23700,0.0,
1995-09-20 00:00:00+00:00,9.0,9.25,8.75,4.778128147125244,9100,0.0,
1995-09-21 00:00:00+00:00,8.9375,9.25,8.5,4.643531799316406,12900,0.0,
1995-09-22 00:00:00+00:00,8.75,9.25,8.5,4.593060493469238,19000,0.0,
1995-09-25 00:00:00+00:00,8.5,9.25,8.5,4.9800214767456055,15100,0.0,
1995-09-26 00:00:00+00:00,9.1875,9.25,8.5,4.576234340667725,36400,0.0,
1995-09-27 00:00:00+00:00,8.5,9.0,8.5,4.845424175262451,10100,0.0,
1995-09-28 00:00:00+00:00,8.5,9.25,8.5,4.9800214767456055,9600,0.0,
1995-09-29 00:00:00+00:00,9.25,9.25,8.5,4.643531799316406,24900,0.0,
1995-10-02 00:00:00+00:00,8.5,9.0,7.75,4.172449111938477,22900,0.0,
1995-10-03 00:00:00+00:00,8.0,8.25,7.75,4.441639423370361,15300,0.0,
1995-10-04 00:00:00+00:00,8.625,8.625,8.0,4.37434196472168,14200,0.0,
1995-10-05 00:00:00+00:00,8.0,8.75,8.0,4.710831165313721,6000,0.0,
1995-10-06 00:00:00+00:00,8.75,8.75,8.0,4.643531799316406,18200,0.0,
1995-10-09 00:00:00+00:00,8.0,8.25,7.5,4.037853717803955,42900,0.0,
1995-10-10 00:00:00+00:00,7.75,7.75,7.5,4.037853717803955,3100,0.0,
1995-10-11 00:00:00+00:00,7.625,8.75,7.625,4.710831165313721,40600,0.0,
1995-10-12 00:00:00+00:00,9.0,9.25,8.25,4.710831165313721,29300,0.0,
1995-10-13 00:00:00+00:00,9.0,9.25,8.5,4.576234340667725,27200,0.0,
1995-10-16 00:00:00+00:00,8.875,9.25,8.5,4.576234340667725,17200,0.0,
1995-10-17 00:00:00+00:00,8.5,9.0,8.5,4.710831165313721,17300,0.0,
1995-10-18 00:00:00+00:00,8.75,8.75,8.5,4.710831165313721,11300,0.0,
1995-10-19 00:00:00+00:00,8.5,8.75,8.25,4.710831165313721,29100,0.0,
1995-10-20 00:00:00+00:00,8.0,8.5,8.0,4.576234340667725,3800,0.0,
1995-10-23 00:00:00+00:00,8.5,8.75,8.0,4.576234340667725,21900,0.0,
1995-10-24 00:00:00+00:00,8.0,8.75,7.75,4.172449111938477,15800,0.0,
1995-10-25 00:00:00+00:00,8.25,8.25,7.25,4.239748477935791,31700,0.0,
1995-10-26 00:00:00+00:00,7.5,7.875,7.375,4.105151653289795,37700,0.0,
1995-10-27 00:00:00+00:00,7.625,7.625,7.375,4.105151653289795,11800,0.0,
1995-10-30 00:00:00+00:00,7.375,7.875,7.375,4.239748477935791,28600,0.0,
1995-10-31 00:00:00+00:00,7.875,8.375,7.5,4.307044506072998,34000,0.0,
1995-11-01 00:00:00+00:00,8.0,8.0,7.5,4.307044506072998,16200,0.0,
1995-11-02 00:00:00+00:00,8.0,8.0,7.5,4.071503162384033,23100,0.0,
1995-11-03 00:00:00+00:00,7.625,7.75,7.5,4.037853717803955,30800,0.0,
1995-11-06 00:00:00+00:00,7.75,7.75,7.5,4.172449111938477,18200,0.0,
1995-11-07 00:00:00+00:00,7.0,7.75,7.0,4.037853717803955,36900,0.0,
1995-11-08 00:00:00+00:00,7.0,7.5,7.0,3.970557451248169,11900,0.0,
1995-11-09 00:00:00+00:00,7.5,7.75,7.25,4.105151653289795,16700,0.0,
1995-11-10 00:00:00+00:00,7.75,8.0,7.25,4.307044506072998,18300,0.0,
1995-11-13 00:00:00+00:00,7.75,8.5,7.75,4.441639423370361,17500,0.0,
1995-11-14 00:00:00+00:00,8.25,8.75,8.25,4.576234340667725,22500,0.0,
1995-11-15 00:00:00+00:00,8.375,8.625,8.0,4.307044506072998,12600,0.0,
1995-11-16 00:00:00+00:00,8.5,8.5,7.9375,4.2733964920043945,2000,0.0,
1995-11-17 00:00:00+00:00,7.875,8.25,7.75,4.441639423370361,19200,0.0,
1995-11-20 00:00:00+00:00,7.875,8.5,7.875,4.37434196472168,44000,0.0,
1995-11-21 00:00:00+00:00,8.125,8.25,7.5,4.172449111938477,27500,0.0,
1995-11-22 00:00:00+00:00,7.75,7.75,7.25,3.970557451248169,5700,0.0,
1995-11-24 00:00:00+00:00,7.625,7.625,7.625,4.105151653289795,2300,0.0,
1995-11-27 00:00:00+00:00,7.375,7.75,7.0,3.903259754180908,15400,0.0,
1995-11-28 00:00:00+00:00,7.5,7.5,7.125,4.037853717803955,24700,0.0,
1995-11-29 00:00:00+00:00,7.125,7.5,7.125,4.037853717803955,8200,0.0,
1995-11-30 00:00:00+00:00,7.5,7.5,7.0,3.768664598464966,15900,0.0,
1995-12-01 00:00:00+00:00,7.5,7.5,7.0,3.768664598464966,13400,0.0,
1995-12-04 00:00:00+00:00,7.5,7.5,7.0,3.835961103439331,10600,0.0,
1995-12-05 00:00:00+00:00,7.125,7.75,7.125,3.835961103439331,19600,0.0,
1995-12-06 00:00:00+00:00,7.125,7.75,7.125,4.105151653289795,28400,0.0,
1995-12-07 00:00:00+00:00,7.125,7.625,6.75,3.903259754180908,32000,0.0,
1995-12-08 00:00:00+00:00,6.75,7.25,6.75,3.6340696811676025,18400,0.0,
1995-12-11 00:00:00+00:00,6.75,7.25,6.75,3.6340696811676025,20400,0.0,
1995-12-12 00:00:00+00:00,7.0,7.0,6.625,3.6004207134246826,30000,0.0,
1995-12-13 00:00:00+00:00,7.0,7.0,6.625,3.768664598464966,30500,0.0,
1995-12-14 00:00:00+00:00,6.625,7.0,6.25,3.566772699356079,29600,0.0,
1995-12-15 00:00:00+00:00,6.25,6.75,6.25,3.6340696811676025,27300,0.0,
1995-12-18 00:00:00+00:00,6.5,6.75,6.5,3.499474048614502,38000,0.0,
1995-12-19 00:00:00+00:00,6.75,6.75,6.5,3.6340696811676025,20600,0.0,
1995-12-20 00:00:00+00:00,6.75,7.5,6.75,3.903259754180908,21000,0.0,
1995-12-21 00:00:00+00:00,7.5,7.5,7.125,3.835961103439331,13400,0.0,
1995-12-22 00:00:00+00:00,7.125,7.75,7.125,4.172449111938477,15100,0.0,
1995-12-26 00:00:00+00:00,7.75,8.0,7.375,4.307044506072998,27400,0.0,
1995-12-27 00:00:00+00:00,7.625,8.0,7.625,4.105151653289795,10700,0.0,
1995-12-28 00:00:00+00:00,7.625,8.0,7.625,4.307044506072998,11500,0.0,
1995-12-29 00:00:00+00:00,7.625,8.0,7.25,4.239748477935791,14700,0.0,
1996-01-02 00:00:00+00:00,7.75,8.0,7.375,4.307044506072998,10400,0.0,
1996-01-03 00:00:00+00:00,7.375,7.75,7.25,4.172449111938477,13200,0.0,
1996-01-04 00:00:00+00:00,7.25,7.5,6.75,4.037853717803955,19500,0.0,
1996-01-05 00:00:00+00:00,7.5,7.5,7.0,3.768664598464966,6900,0.0,
1996-01-08 00:00:00+00:00,6.75,6.75,6.75,3.6340696811676025,500,0.0,
1996-01-09 00:00:00+00:00,6.875,8.0,6.875,3.970557451248169,30900,0.0,
1996-01-10 00:00:00+00:00,7.375,7.75,7.25,3.903259754180908,39300,0.0,
1996-01-11 00:00:00+00:00,7.0,7.375,7.0,3.970557451248169,5600,0.0,
1996-01-12 00:00:00+00:00,7.09375,7.375,7.0,3.903259754180908,21600,0.0,
1996-01-15 00:00:00+00:00,7.0,7.125,6.5,3.6340696811676025,9000,0.0,
1996-01-16 00:00:00+00:00,6.625,7.125,6.625,3.835961103439331,9000,0.0,
1996-01-17 00:00:00+00:00,6.625,7.125,6.5,3.499474048614502,23800,0.0,
1996-01-18 00:00:00+00:00,6.5,7.0,6.5,3.499474048614502,12000,0.0,
1996-01-19 00:00:00+00:00,7.0,7.0,6.5,3.7013673782348633,16400,0.0,
1996-01-22 00:00:00+00:00,6.875,6.875,6.5,3.6340696811676025,21200,0.0,
1996-01-23 00:00:00+00:00,6.5,6.75,6.25,3.6340696811676025,34200,0.0,
1996-01-24 00:00:00+00:00,6.25,6.75,6.25,3.6340696811676025,16200,0.0,
1996-01-25 00:00:00+00:00,6.375,6.75,6.375,3.6340696811676025,16100,0.0,
1996-01-26 00:00:00+00:00,6.75,6.75,6.5,3.499474048614502,19300,0.0,
1996-01-29 00:00:00+00:00,6.75,6.875,6.5,3.7013673782348633,10000,0.0,
1996-01-30 00:00:00+00:00,6.75,6.875,6.5,3.7013673782348633,18600,0.0,
1996-01-31 00:00:00+00:00,6.5,6.875,6.5,3.566772699356079,22400,0.0,
1996-02-01 00:00:00+00:00,6.6875,6.6875,6.375,3.499474048614502,10700,0.0,
1996-02-02 00:00:00+00:00,6.625,7.25,6.625,3.903259754180908,53500,0.0,
1996-02-05 00:00:00+00:00,7.25,7.5,7.0,3.970557451248169,29300,0.0,
1996-02-06 00:00:00+00:00,7.5,7.5,7.0,3.835961103439331,32500,0.0,
1996-02-07 00:00:00+00:00,7.125,7.5,7.0,3.768664598464966,13600,0.0,
1996-02-08 00:00:00+00:00,7.0,7.25,7.0,3.768664598464966,28200,0.0,
1996-02-09 00:00:00+00:00,7.125,7.125,6.875,3.835961103439331,7800,0.0,
1996-02-12 00:00:00+00:00,6.875,7.125,6.625,3.768664598464966,15800,0.0,
1996-02-13 00:00:00+00:00,6.75,6.875,6.625,3.7013673782348633,28000,0.0,
1996-02-14 00:00:00+00:00,7.0,7.0,6.375,3.432176351547241,41800,0.0,
1996-02-15 00:00:00+00:00,6.75,6.75,6.375,3.6340696811676025,20600,0.0,
1996-02-16 00:00:00+00:00,6.375,6.75,6.375,3.6340696811676025,13000,0.0,
1996-02-20 00:00:00+00:00,6.75,6.75,6.375,3.6340696811676025,22900,0.0,
1996-02-21 00:00:00+00:00,6.75,6.75,6.375,3.432176351547241,4900,0.0,
1996-02-22 00:00:00+00:00,6.75,6.75,6.0,3.432176351547241,25000,0.0,
1996-02-23 00:00:00+00:00,6.375,6.5,6.0,3.499474048614502,27100,0.0,
1996-02-26 00:00:00+00:00,6.125,6.5,6.0,3.499474048614502,35700,0.0,
1996-02-27 00:00:00+00:00,6.25,6.5,6.125,3.499474048614502,39600,0.0,
1996-02-28 00:00:00+00:00,6.5,6.5,6.125,3.499474048614502,20800,0.0,
1996-02-29 00:00:00+00:00,6.125,6.5,6.125,3.499474048614502,5600,0.0,
1996-03-01 00:00:00+00:00,6.5,6.5,6.125,3.499474048614502,10000,0.0,
1996-03-04 00:00:00+00:00,6.125,6.5,6.125,3.3648786544799805,16500,0.0,
1996-03-05 00:00:00+00:00,6.5,6.5,6.25,3.499474048614502,11200,0.0,
1996-03-06 00:00:00+00:00,6.375,7.125,6.375,3.835961103439331,92200,0.0,
1996-03-07 00:00:00+00:00,7.125,7.125,6.625,3.7013673782348633,10400,0.0,
1996-03-08 00:00:00+00:00,6.875,6.875,6.5,3.499474048614502,5300,0.0,
1996-03-11 00:00:00+00:00,6.5,6.75,6.375,3.6340696811676025,18500,0.0,
1996-03-12 00:00:00+00:00,6.375,6.75,6.375,3.6340696811676025,2300,0.0,
1996-03-13 00:00:00+00:00,6.25,6.75,6.25,3.6004207134246826,4900,0.0,
1996-03-14 00:00:00+00:00,6.25,6.625,6.25,3.499474048614502,19600,0.0,
1996-03-15 00:00:00+00:00,6.25,6.5,6.25,3.499474048614502,11300,0.0,
1996-03-18 00:00:00+00:00,6.5,6.5,6.375,3.499474048614502,4100,0.0,
1996-03-19 00:00:00+00:00,6.5,6.75,6.375,3.6340696811676025,51400,0.0,
1996-03-20 00:00:00+00:00,6.75,6.75,6.5,3.499474048614502,28900,0.0,
1996-03-21 00:00:00+00:00,6.75,6.75,6.5,3.499474048614502,2100,0.0,
1996-03-22 00:00:00+00:00,6.5,6.75,6.5,3.6340696811676025,6000,0.0,
1996-03-25 00:00:00+00:00,6.5,6.75,6.5,3.6340696811676025,10900,0.0,
1996-03-26 00:00:00+00:00,6.5,6.75,6.5,3.6340696811676025,17100,0.0,
1996-03-27 00:00:00+00:00,6.75,7.125,6.75,3.835961103439331,24400,0.0,
1996-03-28 00:00:00+00:00,6.75,7.125,6.75,3.835961103439331,20800,0.0,
1996-03-29 00:00:00+00:00,7.125,7.125,6.75,3.768664598464966,56900,0.0,
1996-04-01 00:00:00+00:00,7.0,7.0,6.75,3.6340696811676025,20300,0.0,
1996-04-02 00:00:00+00:00,6.75,7.0,6.625,3.566772699356079,36300,0.0,
1996-04-03 00:00:00+00:00,7.0,7.0,6.625,3.768664598464966,29200,0.0,
1996-04-04 00:00:00+00:00,6.625,7.0,6.625,3.768664598464966,10000,0.0,
1996-04-08 00:00:00+00:00,6.625,7.0,6.25,3.6340696811676025,8800,0.0,
1996-04-09 00:00:00+00:00,6.3125,6.75,6.0,3.432176351547241,16300,0.0,
1996-04-10 00:00:00+00:00,6.0,6.375,6.0,3.230283737182617,6300,0.0,
1996-04-11 00:00:00+00:00,6.0,6.25,6.0,3.3648786544799805,10800,0.0,
1996-04-12 00:00:00+00:00,6.25,6.25,6.0,3.230283737182617,25200,0.0,
1996-04-15 00:00:00+00:00,6.25,6.25,6.0,3.3648786544799805,45800,0.0,
1996-04-16 00:00:00+00:00,6.25,6.375,6.125,3.297581672668457,35100,0.0,
1996-04-17 00:00:00+00:00,6.125,6.125,6.125,3.297581672668457,1200,0.0,
1996-04-18 00:00:00+00:00,6.125,6.375,6.125,3.432176351547241,54100,0.0,
1996-04-19 00:00:00+00:00,6.125,6.375,5.875,3.230283737182617,24200,0.0,
1996-04-22 00:00:00+00:00,5.75,6.0,5.75,3.1461610794067383,5200,0.0,
1996-04-23 00:00:00+00:00,5.75,6.0,5.75,3.1293375492095947,25500,0.0,
1996-04-24 00:00:00+00:00,6.0,6.0,5.8125,3.230283737182617,22800,0.0,
1996-04-25 00:00:00+00:00,5.8125,6.125,5.8125,3.162984848022461,11000,0.0,
1996-04-26 00:00:00+00:00,6.25,6.25,5.875,3.3648786544799805,13700,0.0,
1996-04-29 00:00:00+00:00,6.0,6.25,6.0,3.3648786544799805,44400,0.0,
1996-04-30 00:00:00+00:00,6.0,6.25,5.625,3.095687866210937,37800,0.0,
1996-05-01 00:00:00+00:00,5.75,5.875,5.625,3.162984848022461,33300,0.0,
1996-05-02 00:00:00+00:00,5.875,6.125,5.75,3.297581672668457,32900,0.0,
1996-05-03 00:00:00+00:00,6.125,6.25,6.0,3.3648786544799805,41800,0.0,
1996-05-06 00:00:00+00:00,6.0,6.25,6.0,3.230283737182617,8100,0.0,
1996-05-07 00:00:00+00:00,6.25,6.25,5.5,3.095687866210937,68500,0.0,
1996-05-08 00:00:00+00:00,5.5,5.75,5.5,3.095687866210937,33500,0.0,
1996-05-09 00:00:00+00:00,5.75,5.75,5.5,2.96109390258789,13100,0.0,
1996-05-10 00:00:00+00:00,5.375,5.5,5.0,2.6919033527374268,60000,0.0,
1996-05-13 00:00:00+00:00,5.0,5.375,5.0,2.893795967102051,3300,0.0,
1996-05-14 00:00:00+00:00,5.0,5.25,4.875,2.826498031616211,114700,0.0,
1996-05-15 00:00:00+00:00,5.25,5.25,4.875,2.624605655670166,10900,0.0,
1996-05-16 00:00:00+00:00,4.875,5.25,4.875,2.826498031616211,34900,0.0,
1996-05-17 00:00:00+00:00,5.25,5.25,5.0,2.826498031616211,48300,0.0,
1996-05-20 00:00:00+00:00,5.5,6.0,5.25,3.230283737182617,61200,0.0,
1996-05-21 00:00:00+00:00,5.875,7.25,5.875,3.6340696811676025,66000,0.0,
1996-05-22 00:00:00+00:00,7.25,7.25,6.75,3.6340696811676025,58300,0.0,
1996-05-23 00:00:00+00:00,7.125,7.125,6.75,3.835961103439331,74100,0.0,
1996-05-24 00:00:00+00:00,7.125,7.125,6.75,3.6340696811676025,57200,0.0,
1996-05-28 00:00:00+00:00,7.125,7.125,6.75,3.6340696811676025,29700,0.0,
1996-05-29 00:00:00+00:00,6.75,7.125,6.75,3.6340696811676025,44800,0.0,
1996-05-30 00:00:00+00:00,7.125,7.125,6.75,3.6340696811676025,58500,0.0,
1996-05-31 00:00:00+00:00,6.75,7.125,6.75,3.835961103439331,51300,0.0,
1996-06-03 00:00:00+00:00,6.75,7.125,6.75,3.768664598464966,36100,0.0,
1996-06-04 00:00:00+00:00,6.75,7.125,6.75,3.835961103439331,74900,0.0,
1996-06-05 00:00:00+00:00,7.125,7.125,6.75,3.7013673782348633,39200,0.0,
1996-06-06 00:00:00+00:00,6.75,6.875,6.625,3.6340696811676025,158300,0.0,
1996-06-07 00:00:00+00:00,6.25,6.875,6.25,3.7013673782348633,7200,0.0,
1996-06-10 00:00:00+00:00,6.875,6.875,6.5,3.499474048614502,8100,0.0,
1996-06-11 00:00:00+00:00,6.75,6.75,6.25,3.566772699356079,38100,0.0,
1996-06-12 00:00:00+00:00,6.125,6.5,6.125,3.499474048614502,15700,0.0,
1996-06-13 00:00:00+00:00,6.25,6.5,6.125,3.499474048614502,10900,0.0,
1996-06-14 00:00:00+00:00,6.125,6.5,6.125,3.297581672668457,14000,0.0,
1996-06-17 00:00:00+00:00,6.375,6.375,5.75,3.297581672668457,38600,0.0,
1996-06-18 00:00:00+00:00,5.75,6.125,5.75,3.297581672668457,13500,0.0,
1996-06-19 00:00:00+00:00,5.8125,6.125,5.8125,3.230283737182617,14800,0.0,
1996-06-20 00:00:00+00:00,5.875,5.875,5.75,3.162984848022461,12400,0.0,
1996-06-21 00:00:00+00:00,5.875,5.875,5.75,3.162984848022461,17600,0.0,
1996-06-24 00:00:00+00:00,5.875,5.875,5.6875,3.162984848022461,27300,0.0,
1996-06-25 00:00:00+00:00,5.75,5.875,5.5,3.162984848022461,22100,0.0,
1996-06-26 00:00:00+00:00,5.875,5.875,5.625,3.095687866210937,46300,0.0,
1996-06-27 00:00:00+00:00,5.5,5.75,5.25,2.927443742752075,48500,0.0,
1996-06-28 00:00:00+00:00,5.375,5.75,5.375,2.927443742752075,9300,0.0,
1996-07-01 00:00:00+00:00,5.75,5.75,5.4375,3.095687866210937,4000,0.0,
1996-07-02 00:00:00+00:00,5.625,5.75,5.5,2.96109390258789,17500,0.0,
