date,XOMA_Open,XOMA_High,XOMA_Low,XOMA_Close,XOMA_Volume,XOMA_Dividends,XOMA_Stock Splits
1987-03-11 00:00:00+00:00,0.0,8250.0,7725.0,8025.0,638,,
1987-03-12 00:00:00+00:00,0.0,10050.0,7950.0,9600.0,1761,,
1987-03-13 00:00:00+00:00,0.0,11587.5,9337.5,9525.0,1738,,
1987-03-16 00:00:00+00:00,0.0,10125.0,8325.0,9300.0,915,,
1987-03-17 00:00:00+00:00,0.0,9750.0,9375.0,9600.0,497,,
1987-03-18 00:00:00+00:00,0.0,9975.0,8550.0,8925.0,559,,
1987-03-19 00:00:00+00:00,0.0,9300.0,8700.0,9000.0,296,,
1987-03-20 00:00:00+00:00,0.0,9300.0,8550.0,8700.0,193,,
1987-03-23 00:00:00+00:00,0.0,8700.0,7950.0,7950.0,1039,,
1987-03-24 00:00:00+00:00,0.0,8700.0,7650.0,8550.0,682,,
1987-03-25 00:00:00+00:00,0.0,8700.0,8325.0,8400.0,264,,
1987-03-26 00:00:00+00:00,0.0,8550.0,8400.0,8400.0,390,,
1987-03-27 00:00:00+00:00,0.0,8550.0,8100.0,8100.0,135,,
1987-03-30 00:00:00+00:00,0.0,8250.0,7650.0,8100.0,347,,
1987-03-31 00:00:00+00:00,0.0,8550.0,7950.0,8400.0,300,,
1987-04-01 00:00:00+00:00,0.0,8550.0,8100.0,8475.0,131,,
1987-04-02 00:00:00+00:00,0.0,8550.0,8400.0,8475.0,95,,
1987-04-03 00:00:00+00:00,0.0,8550.0,8100.0,8400.0,1166,,
1987-04-06 00:00:00+00:00,0.0,8850.0,8400.0,8550.0,204,,
1987-04-07 00:00:00+00:00,0.0,8550.0,8400.0,8550.0,23,,
1987-04-08 00:00:00+00:00,0.0,8550.0,8250.0,8400.0,101,,
1987-04-09 00:00:00+00:00,0.0,8400.0,7800.0,8250.0,165,,
1987-04-10 00:00:00+00:00,0.0,8700.0,7950.0,8550.0,347,,
1987-04-13 00:00:00+00:00,0.0,8700.0,8250.0,8250.0,85,,
1987-04-14 00:00:00+00:00,0.0,8400.0,7950.0,7950.0,63,,
1987-04-15 00:00:00+00:00,0.0,8100.0,7950.0,8100.0,43,,
1987-04-16 00:00:00+00:00,0.0,8700.0,8100.0,8700.0,389,,
1987-04-20 00:00:00+00:00,0.0,8850.0,8550.0,8700.0,89,,
1987-04-21 00:00:00+00:00,0.0,9037.5,8400.0,8850.0,166,,
1987-04-22 00:00:00+00:00,0.0,9900.0,8850.0,9375.0,446,,
1987-04-23 00:00:00+00:00,0.0,9450.0,9150.0,9450.0,326,,
1987-04-24 00:00:00+00:00,0.0,9450.0,9300.0,9300.0,126,,
1987-04-27 00:00:00+00:00,0.0,9150.0,8850.0,9000.0,101,,
1987-04-28 00:00:00+00:00,0.0,9150.0,8400.0,8400.0,223,,
1987-04-29 00:00:00+00:00,0.0,8700.0,8400.0,8625.0,174,,
1987-04-30 00:00:00+00:00,0.0,8700.0,8550.0,8550.0,107,,
1987-05-01 00:00:00+00:00,0.0,8925.0,8400.0,8550.0,210,,
1987-05-04 00:00:00+00:00,0.0,8400.0,7650.0,8362.5,513,,
1987-05-05 00:00:00+00:00,0.0,8250.0,7800.0,8175.0,238,,
1987-05-06 00:00:00+00:00,0.0,8250.0,7500.0,7500.0,305,,
1987-05-07 00:00:00+00:00,0.0,7650.0,7500.0,7575.0,1266,,
1987-05-08 00:00:00+00:00,0.0,7650.0,7500.0,7575.0,807,,
1987-05-11 00:00:00+00:00,0.0,7650.0,6825.0,7350.0,663,,
1987-05-12 00:00:00+00:00,0.0,7800.0,7125.0,7800.0,1428,,
1987-05-13 00:00:00+00:00,0.0,8250.0,7800.0,7875.0,431,,
1987-05-14 00:00:00+00:00,0.0,8100.0,7800.0,8025.0,414,,
1987-05-15 00:00:00+00:00,0.0,8100.0,7950.0,8025.0,195,,
1987-05-18 00:00:00+00:00,0.0,8100.0,7800.0,7950.0,154,,
1987-05-19 00:00:00+00:00,0.0,7950.0,7350.0,7500.0,204,,
1987-05-20 00:00:00+00:00,0.0,7500.0,6825.0,7200.0,1506,,
1987-05-21 00:00:00+00:00,0.0,7500.0,7050.0,7350.0,238,,
1987-05-22 00:00:00+00:00,0.0,7500.0,7350.0,7350.0,73,,
1987-05-26 00:00:00+00:00,0.0,7500.0,7350.0,7350.0,238,,
1987-05-27 00:00:00+00:00,0.0,7500.0,6600.0,6750.0,306,,
1987-05-28 00:00:00+00:00,0.0,7200.0,6750.0,7050.0,543,,
1987-05-29 00:00:00+00:00,0.0,7050.0,6900.0,6900.0,132,,
1987-06-01 00:00:00+00:00,0.0,6900.0,5700.0,6225.0,1300,,
1987-06-02 00:00:00+00:00,0.0,6525.0,6150.0,6450.0,308,,
1987-06-03 00:00:00+00:00,0.0,6450.0,5850.0,6000.0,370,,
1987-06-04 00:00:00+00:00,0.0,6300.0,5700.0,6150.0,247,,
1987-06-05 00:00:00+00:00,0.0,6300.0,6150.0,6300.0,106,,
1987-06-08 00:00:00+00:00,0.0,6300.0,5850.0,5850.0,274,,
1987-06-09 00:00:00+00:00,0.0,6075.0,5850.0,6000.0,265,,
1987-06-10 00:00:00+00:00,0.0,6450.0,5925.0,6300.0,482,,
1987-06-11 00:00:00+00:00,0.0,7500.0,6900.0,7050.0,986,,
1987-06-12 00:00:00+00:00,0.0,7050.0,6750.0,6975.0,1097,,
1987-06-15 00:00:00+00:00,0.0,6975.0,6075.0,6300.0,258,,
1987-06-16 00:00:00+00:00,0.0,6450.0,6075.0,6450.0,112,,
1987-06-17 00:00:00+00:00,0.0,6450.0,6300.0,6300.0,118,,
1987-06-18 00:00:00+00:00,0.0,6375.0,6225.0,6300.0,86,,
1987-06-19 00:00:00+00:00,0.0,6375.0,6000.0,6000.0,187,,
1987-06-22 00:00:00+00:00,0.0,6150.0,6000.0,6000.0,117,,
1987-06-23 00:00:00+00:00,0.0,6150.0,5925.0,6000.0,335,,
1987-06-24 00:00:00+00:00,0.0,6600.0,6000.0,6300.0,563,,
1987-06-25 00:00:00+00:00,0.0,6375.0,6300.0,6375.0,57,,
1987-06-26 00:00:00+00:00,0.0,6375.0,5925.0,6150.0,183,,
1987-06-29 00:00:00+00:00,0.0,6150.0,5925.0,6150.0,162,,
1987-06-30 00:00:00+00:00,0.0,6000.0,5700.0,6000.0,88,,
1987-07-01 00:00:00+00:00,0.0,6000.0,5400.0,5700.0,205,,
1987-07-02 00:00:00+00:00,0.0,5700.0,5550.0,5700.0,54,,
1987-07-06 00:00:00+00:00,0.0,5700.0,5250.0,5400.0,116,,
1987-07-07 00:00:00+00:00,0.0,5475.0,5175.0,5325.0,335,,
1987-07-08 00:00:00+00:00,0.0,5475.0,5100.0,5250.0,273,,
1987-07-09 00:00:00+00:00,0.0,5700.0,5100.0,5400.0,530,,
1987-07-10 00:00:00+00:00,0.0,5700.0,5400.0,5550.0,209,,
1987-07-13 00:00:00+00:00,0.0,5625.0,5475.0,5550.0,201,,
1987-07-14 00:00:00+00:00,0.0,5625.0,5475.0,5625.0,258,,
1987-07-15 00:00:00+00:00,0.0,5625.0,5475.0,5550.0,56,,
1987-07-16 00:00:00+00:00,0.0,5625.0,5550.0,5625.0,158,,
1987-07-17 00:00:00+00:00,0.0,6000.0,5550.0,5850.0,638,,
1987-07-20 00:00:00+00:00,0.0,6000.0,5850.0,5850.0,95,,
1987-07-21 00:00:00+00:00,0.0,5925.0,5550.0,5700.0,115,,
1987-07-22 00:00:00+00:00,0.0,5850.0,5550.0,5775.0,74,,
1987-07-23 00:00:00+00:00,0.0,5775.0,5550.0,5700.0,49,,
1987-07-24 00:00:00+00:00,0.0,5775.0,5625.0,5700.0,90,,
1987-07-27 00:00:00+00:00,0.0,5775.0,5550.0,5700.0,71,,
1987-07-28 00:00:00+00:00,0.0,5700.0,5550.0,5625.0,139,,
1987-07-29 00:00:00+00:00,0.0,5700.0,5550.0,5550.0,52,,
1987-07-30 00:00:00+00:00,0.0,5700.0,5550.0,5625.0,436,,
1987-07-31 00:00:00+00:00,0.0,5850.0,5625.0,5850.0,332,,
1987-08-03 00:00:00+00:00,0.0,6150.0,5700.0,6000.0,202,,
1987-08-04 00:00:00+00:00,0.0,6150.0,5925.0,5925.0,199,,
1987-08-05 00:00:00+00:00,0.0,6075.0,5850.0,5925.0,94,,
1987-08-06 00:00:00+00:00,0.0,6000.0,5775.0,5925.0,213,,
1987-08-07 00:00:00+00:00,0.0,6075.0,5925.0,6075.0,125,,
1987-08-10 00:00:00+00:00,0.0,6150.0,6000.0,6075.0,301,,
1987-08-11 00:00:00+00:00,0.0,6450.0,6000.0,6300.0,606,,
1987-08-12 00:00:00+00:00,0.0,6750.0,6300.0,6375.0,584,,
1987-08-13 00:00:00+00:00,0.0,6750.0,6300.0,6600.0,526,,
1987-08-14 00:00:00+00:00,0.0,6750.0,6375.0,6525.0,138,,
1987-08-17 00:00:00+00:00,0.0,6525.0,6300.0,6450.0,123,,
1987-08-18 00:00:00+00:00,0.0,6450.0,6075.0,6225.0,76,,
1987-08-19 00:00:00+00:00,0.0,6150.0,6000.0,6000.0,124,,
1987-08-20 00:00:00+00:00,0.0,6375.0,5925.0,6375.0,453,,
1987-08-21 00:00:00+00:00,0.0,6450.0,6300.0,6375.0,189,,
1987-08-24 00:00:00+00:00,0.0,7050.0,6300.0,6825.0,515,,
1987-08-25 00:00:00+00:00,0.0,6900.0,6225.0,6375.0,268,,
1987-08-26 00:00:00+00:00,0.0,6450.0,6300.0,6450.0,124,,
1987-08-27 00:00:00+00:00,0.0,6675.0,6000.0,6150.0,776,,
1987-08-28 00:00:00+00:00,0.0,6412.5,6150.0,6225.0,152,,
1987-08-31 00:00:00+00:00,0.0,6450.0,6150.0,6450.0,110,,
1987-09-01 00:00:00+00:00,0.0,6450.0,6225.0,6225.0,65,,
1987-09-02 00:00:00+00:00,0.0,6300.0,6000.0,6000.0,109,,
1987-09-03 00:00:00+00:00,0.0,6300.0,6075.0,6075.0,110,,
1987-09-04 00:00:00+00:00,0.0,6150.0,5625.0,5850.0,415,,
1987-09-08 00:00:00+00:00,0.0,5850.0,5550.0,5700.0,274,,
1987-09-09 00:00:00+00:00,0.0,5925.0,5700.0,5850.0,517,,
1987-09-10 00:00:00+00:00,0.0,6075.0,5775.0,6000.0,314,,
1987-09-11 00:00:00+00:00,0.0,6150.0,6000.0,6075.0,265,,
1987-09-14 00:00:00+00:00,0.0,6375.0,6075.0,6075.0,379,,
1987-09-15 00:00:00+00:00,0.0,6150.0,6000.0,6075.0,55,,
1987-09-16 00:00:00+00:00,0.0,6075.0,5850.0,6000.0,164,,
1987-09-17 00:00:00+00:00,0.0,6075.0,5850.0,6075.0,229,,
1987-09-18 00:00:00+00:00,0.0,6075.0,5925.0,5925.0,53,,
1987-09-21 00:00:00+00:00,0.0,6075.0,5550.0,5700.0,101,,
1987-09-22 00:00:00+00:00,0.0,5700.0,5475.0,5700.0,193,,
1987-09-23 00:00:00+00:00,0.0,5700.0,5550.0,5550.0,114,,
1987-09-24 00:00:00+00:00,0.0,5700.0,5475.0,5550.0,97,,
1987-09-25 00:00:00+00:00,0.0,5625.0,5550.0,5625.0,67,,
1987-09-28 00:00:00+00:00,0.0,5700.0,5550.0,5700.0,79,,
1987-09-29 00:00:00+00:00,0.0,5700.0,5475.0,5550.0,76,,
1987-09-30 00:00:00+00:00,0.0,5700.0,5475.0,5625.0,178,,
1987-10-01 00:00:00+00:00,0.0,6000.0,5625.0,6000.0,317,,
1987-10-02 00:00:00+00:00,0.0,6075.0,5925.0,6000.0,207,,
1987-10-05 00:00:00+00:00,0.0,6300.0,6000.0,6150.0,671,,
1987-10-06 00:00:00+00:00,0.0,6150.0,5775.0,5925.0,150,,
1987-10-07 00:00:00+00:00,0.0,5925.0,5700.0,5850.0,59,,
1987-10-08 00:00:00+00:00,0.0,5850.0,5400.0,5550.0,139,,
1987-10-09 00:00:00+00:00,0.0,5550.0,5400.0,5400.0,193,,
1987-10-12 00:00:00+00:00,0.0,5475.0,5175.0,5325.0,91,,
1987-10-13 00:00:00+00:00,0.0,5400.0,4875.0,5325.0,153,,
1987-10-14 00:00:00+00:00,0.0,5250.0,4950.0,4950.0,104,,
1987-10-15 00:00:00+00:00,0.0,5100.0,4800.0,4800.0,225,,
1987-10-16 00:00:00+00:00,0.0,4950.0,4500.0,4500.0,203,,
