date,AKO-A_Open,AKO-A_High,AKO-A_Low,AKO-A_Close,AKO-A_Volume,AKO-A_Dividends,AKO-A_Stock Splits
2003-07-08 00:00:00+00:00,8.15999984741211,8.25,8.15999984741211,3.952200174331665,44500,0.0,
2003-07-09 00:00:00+00:00,8.3100004196167,8.369999885559082,8.270000457763672,3.961781024932861,400,0.0,
2003-07-10 00:00:00+00:00,8.170000076293945,8.170000076293945,8.119999885559082,3.889923095703125,900,0.0,
2003-07-11 00:00:00+00:00,8.100000381469727,8.100000381469727,8.100000381469727,3.8803417682647705,10000,0.0,
2003-07-14 00:00:00+00:00,8.199999809265137,8.199999809265137,8.050000190734863,3.8563876152038574,11800,0.0,
2003-07-15 00:00:00+00:00,7.96999979019165,8.0,7.949999809265137,3.808483839035034,600,0.0,
2003-07-16 00:00:00+00:00,7.800000190734863,7.800000190734863,7.800000190734863,3.736625909805298,1500,0.0,
2003-07-17 00:00:00+00:00,7.809999942779541,7.809999942779541,7.809999942779541,3.7414159774780273,200,0.0,
2003-07-18 00:00:00+00:00,7.75,7.789999961853027,7.75,3.712674856185913,500,0.0,
2003-07-21 00:00:00+00:00,7.510000228881836,7.630000114440918,7.510000228881836,3.674626111984253,12000,0.041,
2003-07-22 00:00:00+00:00,7.630000114440918,7.630000114440918,7.630000114440918,3.674626111984253,100,0.0,
2003-07-23 00:00:00+00:00,7.679999828338623,7.849999904632568,7.670000076293945,3.780579090118408,3700,0.0,
2003-07-24 00:00:00+00:00,7.889999866485596,8.100000381469727,7.889999866485596,3.852819442749024,20500,0.0,
2003-07-25 00:00:00+00:00,8.09000015258789,8.25,8.050000190734863,3.9732203483581534,3900,0.0,
2003-07-28 00:00:00+00:00,8.300000190734863,8.300000190734863,8.15999984741211,3.929876327514648,1000,0.0,
2003-07-29 00:00:00+00:00,8.199999809265137,8.199999809265137,8.050000190734863,3.876899719238281,6200,0.0,
2003-07-30 00:00:00+00:00,8.100000381469727,8.25,8.100000381469727,3.9732203483581534,1500,0.0,
2003-07-31 00:00:00+00:00,8.109999656677246,8.109999656677246,7.949999809265137,3.881716012954712,45100,0.0,
2003-08-01 00:00:00+00:00,8.0,8.149999618530273,8.0,3.92505955696106,2600,0.0,
2003-08-04 00:00:00+00:00,8.140000343322754,8.140000343322754,8.100000381469727,3.900980710983277,500,0.0,
2003-08-05 00:00:00+00:00,8.079999923706055,8.100000381469727,8.069999694824219,3.900980710983277,300,0.0,
2003-08-06 00:00:00+00:00,8.199999809265137,8.25,8.149999618530273,3.92505955696106,12300,0.0,
2003-08-07 00:00:00+00:00,8.199999809265137,8.199999809265137,8.199999809265137,3.949138879776001,100,0.0,
2003-08-08 00:00:00+00:00,8.300000190734863,8.430000305175781,8.300000190734863,4.0550923347473145,500,0.0,
2003-08-11 00:00:00+00:00,8.399999618530273,8.399999618530273,8.380000114440918,4.035825729370117,200,0.0,
2003-08-12 00:00:00+00:00,8.359999656677246,8.420000076293945,8.34000015258789,4.0550923347473145,300,0.0,
2003-08-13 00:00:00+00:00,8.420000076293945,8.420000076293945,8.420000076293945,4.0550923347473145,0,0.0,
2003-08-14 00:00:00+00:00,8.399999618530273,8.399999618530273,8.369999885559082,4.031012535095215,15200,0.0,
2003-08-15 00:00:00+00:00,8.369999885559082,8.369999885559082,8.369999885559082,4.031012535095215,0,0.0,
2003-08-18 00:00:00+00:00,8.34000015258789,8.380000114440918,8.300000190734863,3.9972984790802,11500,0.0,
2003-08-19 00:00:00+00:00,8.380000114440918,8.40999984741211,8.350000381469727,4.0454583168029785,10300,0.0,
2003-08-20 00:00:00+00:00,8.399999618530273,8.5,8.380000114440918,4.0454583168029785,5500,0.0,
2003-08-21 00:00:00+00:00,8.369999885559082,8.649999618530273,8.369999885559082,4.165860652923584,4700,0.0,
2003-08-22 00:00:00+00:00,8.609999656677246,8.609999656677246,8.4399995803833,4.064722537994385,800,0.0,
2003-08-25 00:00:00+00:00,8.430000305175781,8.430000305175781,8.390000343322754,4.040645599365234,600,0.0,
2003-08-26 00:00:00+00:00,8.489999771118164,8.489999771118164,8.229999542236328,3.963587284088135,1500,0.0,
2003-08-27 00:00:00+00:00,8.229999542236328,8.319999694824219,8.210000038146973,3.98766565322876,1900,0.0,
2003-08-28 00:00:00+00:00,8.180000305175781,8.180000305175781,8.0,3.852819442749024,500,0.0,
2003-08-29 00:00:00+00:00,8.050000190734863,8.100000381469727,7.949999809265137,3.833554744720459,17300,0.0,
2003-09-02 00:00:00+00:00,8.100000381469727,8.270000457763672,8.100000381469727,3.910612106323242,2700,0.0,
2003-09-03 00:00:00+00:00,8.100000381469727,8.100000381469727,8.079999923706055,3.891347646713257,200,0.0,
2003-09-04 00:00:00+00:00,8.079999923706055,8.079999923706055,8.079999923706055,3.891347646713257,0,0.0,
2003-09-05 00:00:00+00:00,8.079999923706055,8.079999923706055,8.079999923706055,3.891347646713257,0,0.0,
2003-09-08 00:00:00+00:00,8.09000015258789,8.149999618530273,8.09000015258789,3.900980710983277,1800,0.0,
2003-09-09 00:00:00+00:00,7.949999809265137,8.119999885559082,7.949999809265137,3.833554744720459,3200,0.0,
2003-09-10 00:00:00+00:00,8.0,8.0,8.0,3.852819442749024,1300,0.0,
2003-09-11 00:00:00+00:00,8.050000190734863,8.050000190734863,8.0,3.852819442749024,400,0.0,
2003-09-12 00:00:00+00:00,8.010000228881836,8.010000228881836,8.010000228881836,3.857635259628296,2000,0.0,
2003-09-15 00:00:00+00:00,7.980000019073486,8.199999809265137,7.949999809265137,3.828738451004028,2300,0.0,
2003-09-16 00:00:00+00:00,8.0,8.079999923706055,8.0,3.852819442749024,46200,0.0,
2003-09-17 00:00:00+00:00,7.900000095367432,7.900000095367432,7.829999923706055,3.7757627964019775,13100,0.0,
2003-09-18 00:00:00+00:00,7.889999866485596,7.909999847412109,7.849999904632568,3.809475898742676,10400,0.0,
2003-09-19 00:00:00+00:00,8.020000457763672,8.029999732971191,8.020000457763672,3.867266178131104,7600,0.0,
2003-09-22 00:00:00+00:00,8.079999923706055,8.25,8.0,3.944323062896729,10100,0.0,
2003-09-23 00:00:00+00:00,8.1899995803833,8.1899995803833,8.1899995803833,3.944323062896729,0,0.0,
2003-09-24 00:00:00+00:00,8.100000381469727,8.289999961853027,8.100000381469727,3.9924838542938232,63300,0.0,
2003-09-25 00:00:00+00:00,8.319999694824219,8.319999694824219,8.149999618530273,3.9780349731445312,3700,0.0,
2003-09-26 00:00:00+00:00,8.3100004196167,8.430000305175781,8.3100004196167,4.050275802612305,1400,0.0,
2003-09-29 00:00:00+00:00,8.40999984741211,8.40999984741211,8.40999984741211,4.050275802612305,0,0.0,
2003-09-30 00:00:00+00:00,8.300000190734863,8.359999656677246,8.260000228881836,4.006931304931641,9800,0.0,
2003-10-01 00:00:00+00:00,8.350000381469727,8.609999656677246,8.350000381469727,4.122517108917236,7800,0.0,
2003-10-02 00:00:00+00:00,8.479999542236328,8.699999809265137,8.479999542236328,4.156228542327881,1200,0.0,
2003-10-03 00:00:00+00:00,8.699999809265137,8.850000381469727,8.699999809265137,4.238101005554199,6200,0.0,
2003-10-06 00:00:00+00:00,8.859999656677246,8.899999618530273,8.859999656677246,4.286260604858398,600,0.0,
2003-10-07 00:00:00+00:00,9.010000228881836,9.149999618530272,9.010000228881836,4.397030353546143,4300,0.0,
2003-10-08 00:00:00+00:00,9.25,10.0,9.25,4.796759128570557,5000,0.0,
2003-10-09 00:00:00+00:00,10.010000228881836,10.649999618530272,10.010000228881836,5.080904960632324,10400,0.0,
2003-10-10 00:00:00+00:00,10.449999809265137,10.600000381469728,10.350000381469728,5.104984283447266,1300,0.0,
2003-10-13 00:00:00+00:00,10.5,10.920000076293944,10.5,5.259099960327148,2200,0.0,
2003-10-14 00:00:00+00:00,10.869999885559082,11.0,10.869999885559082,5.2735466957092285,21700,0.0,
2003-10-15 00:00:00+00:00,10.93000030517578,11.06999969482422,10.93000030517578,5.292808532714844,14300,0.0,
2003-10-16 00:00:00+00:00,11.039999961853027,11.039999961853027,10.93000030517578,5.263914585113525,14100,0.0,
2003-10-17 00:00:00+00:00,10.899999618530272,10.899999618530272,10.729999542236328,5.167593955993652,9000,0.0,
2003-10-20 00:00:00+00:00,10.75,10.779999732971191,10.729999542236328,5.167593955993652,6200,0.0,
2003-10-21 00:00:00+00:00,10.760000228881836,10.84000015258789,10.649999618530272,5.150665760040283,66900,0.045,
2003-10-22 00:00:00+00:00,10.550000190734863,10.59000015258789,10.539999961853027,5.097466468811035,900,0.0,
2003-10-23 00:00:00+00:00,10.5,10.5,10.460000038146973,5.078122615814209,2300,0.0,
2003-10-24 00:00:00+00:00,10.520000457763672,10.529999732971191,10.5,5.078122615814209,11500,0.0,
2003-10-27 00:00:00+00:00,10.5600004196167,10.779999732971191,10.5600004196167,5.150665760040283,12900,0.0,
2003-10-28 00:00:00+00:00,10.630000114440918,10.649999618530272,10.600000381469728,5.136157512664795,9400,0.0,
2003-10-29 00:00:00+00:00,10.600000381469728,10.600000381469728,10.449999809265137,5.053938865661621,8900,0.0,
2003-10-30 00:00:00+00:00,10.5,10.609999656677246,10.199999809265137,5.005577087402344,43600,0.0,
2003-10-31 00:00:00+00:00,10.390000343322754,10.449999809265137,10.0,4.836306571960449,69500,0.0,
2003-11-03 00:00:00+00:00,10.09000015258789,10.100000381469728,9.979999542236328,4.860489845275879,1200,0.0,
2003-11-04 00:00:00+00:00,10.0,10.0,9.899999618530272,4.787943840026856,400,0.0,
2003-11-05 00:00:00+00:00,9.800000190734863,9.899999618530272,9.75,4.715399742126465,7400,0.0,
2003-11-06 00:00:00+00:00,9.800000190734863,9.800000190734863,9.619999885559082,4.691216945648193,1900,0.0,
2003-11-07 00:00:00+00:00,9.800000190734863,9.890000343322754,9.050000190734863,4.376858711242676,27300,0.0,
2003-11-10 00:00:00+00:00,9.149999618530272,9.300000190734863,9.149999618530272,4.449400901794434,31400,0.0,
2003-11-11 00:00:00+00:00,9.199999809265137,9.199999809265137,9.029999732971191,4.367185592651367,2800,0.0,
2003-11-12 00:00:00+00:00,9.130000114440918,9.210000038146973,9.100000381469728,4.4058756828308105,73200,0.0,
2003-11-13 00:00:00+00:00,9.210000038146973,9.600000381469728,9.210000038146973,4.594491004943848,8300,0.0,
2003-11-14 00:00:00+00:00,9.579999923706056,9.789999961853027,9.5600004196167,4.734745979309082,12700,0.0,
2003-11-17 00:00:00+00:00,9.699999809265137,9.699999809265137,9.449999809265137,4.570311546325684,2300,0.0,
2003-11-18 00:00:00+00:00,9.550000190734863,9.550000190734863,9.350000381469728,4.521948337554932,2800,0.0,
2003-11-19 00:00:00+00:00,9.449999809265137,9.449999809265137,8.699999809265137,4.304311752319336,9400,0.0,
2003-11-20 00:00:00+00:00,8.8100004196167,9.010000228881836,8.8100004196167,4.357511043548584,2200,0.0,
2003-11-21 00:00:00+00:00,9.109999656677246,9.149999618530272,9.050000190734863,4.425220012664795,3500,0.0,
2003-11-24 00:00:00+00:00,9.199999809265137,9.4399995803833,9.029999732971191,4.565472602844238,27400,0.0,
2003-11-25 00:00:00+00:00,9.43000030517578,9.640000343322754,9.25,4.473584175109863,45300,0.0,
2003-11-26 00:00:00+00:00,9.25,9.25,9.079999923706056,4.449400901794434,25600,0.0,
2003-11-28 00:00:00+00:00,9.260000228881836,9.460000038146973,9.260000228881836,4.575146198272705,1500,0.0,
2003-12-01 00:00:00+00:00,9.600000381469728,10.010000228881836,9.510000228881836,4.647690773010254,106600,0.0,
2003-12-02 00:00:00+00:00,9.710000038146973,9.829999923706056,9.699999809265137,4.691216945648193,2900,0.0,
2003-12-03 00:00:00+00:00,9.6899995803833,9.779999732971191,9.630000114440918,4.6670355796813965,25300,0.0,
2003-12-04 00:00:00+00:00,9.550000190734863,9.81999969482422,9.550000190734863,4.739580154418945,5100,0.0,
2003-12-05 00:00:00+00:00,9.899999618530272,9.899999618530272,9.550000190734863,4.633181571960449,3700,0.0,
2003-12-08 00:00:00+00:00,9.479999542236328,9.579999923706056,9.369999885559082,4.546127796173096,3600,0.0,
2003-12-09 00:00:00+00:00,9.5,9.899999618530272,9.399999618530272,4.623510837554932,34400,0.0,
2003-12-10 00:00:00+00:00,9.600000381469728,9.739999771118164,9.579999923706056,4.633181571960449,43500,0.0,
2003-12-11 00:00:00+00:00,9.5,9.739999771118164,9.5,4.710562705993652,116700,0.0,
2003-12-12 00:00:00+00:00,9.859999656677246,10.109999656677246,9.859999656677246,4.884669780731201,1400,0.0,
2003-12-15 00:00:00+00:00,10.109999656677246,10.109999656677246,10.039999961853027,4.860489845275879,43600,0.0,
2003-12-16 00:00:00+00:00,9.9399995803833,9.9399995803833,9.850000381469728,4.763762950897217,14400,0.0,
2003-12-17 00:00:00+00:00,9.899999618530272,9.899999618530272,9.899999618530272,4.787943840026856,2700,0.0,
2003-12-18 00:00:00+00:00,9.890000343322754,9.989999771118164,9.880000114440918,4.8217973709106445,6100,0.0,
2003-12-19 00:00:00+00:00,9.970000267028809,9.970000267028809,9.970000267028809,4.8217973709106445,100,0.0,
2003-12-22 00:00:00+00:00,10.06999969482422,10.140000343322754,10.029999732971191,4.904016017913818,1900,0.0,
2003-12-23 00:00:00+00:00,10.100000381469728,10.229999542236328,10.100000381469728,4.947541236877441,2600,0.0,
2003-12-24 00:00:00+00:00,10.199999809265137,10.25,10.09000015258789,4.95721435546875,6100,0.0,
2003-12-26 00:00:00+00:00,10.149999618530272,10.25,10.149999618530272,4.952377796173096,800,0.0,
2003-12-29 00:00:00+00:00,10.199999809265137,10.470000267028809,10.199999809265137,5.0491042137146,20700,0.0,
2003-12-30 00:00:00+00:00,10.539999961853027,10.56999969482422,10.460000038146973,5.111974716186523,9700,0.0,
2003-12-31 00:00:00+00:00,10.5,10.630000114440918,10.5,5.078122615814209,31300,0.0,
2004-01-02 00:00:00+00:00,10.399999618530272,10.699999809265137,10.399999618530272,5.150665760040283,85200,0.0,
2004-01-05 00:00:00+00:00,10.699999809265137,11.06999969482422,10.699999809265137,5.271574020385742,5300,0.0,
2004-01-06 00:00:00+00:00,10.899999618530272,11.130000114440918,10.899999618530272,5.35862922668457,2200,0.0,
2004-01-07 00:00:00+00:00,10.979999542236328,11.210000038146973,10.90999984741211,5.3537917137146,4600,0.0,
2004-01-08 00:00:00+00:00,11.039999961853027,11.220000267028809,10.989999771118164,5.426336288452148,17800,0.0,
2004-01-09 00:00:00+00:00,11.199999809265137,11.329999923706056,11.130000114440918,5.382809638977051,6900,0.0,
2004-01-12 00:00:00+00:00,11.15999984741211,11.489999771118164,11.15999984741211,5.556917667388916,2000,0.0,
2004-01-13 00:00:00+00:00,11.600000381469728,11.890000343322754,11.59000015258789,5.6584792137146,6200,0.0,
2004-01-14 00:00:00+00:00,11.649999618530272,11.75,11.649999618530272,5.668152809143066,5400,0.0,
2004-01-15 00:00:00+00:00,11.699999809265137,11.890000343322754,11.699999809265137,5.726187705993652,3100,0.0,
2004-01-16 00:00:00+00:00,11.899999618530272,11.899999618530272,11.800000190734863,5.706842422485352,4100,0.0,
2004-01-20 00:00:00+00:00,11.899999618530272,12.020000457763672,11.800000190734863,5.774550437927246,11200,0.0,
2004-01-21 00:00:00+00:00,11.859999656677246,11.890000343322754,11.699999809265137,5.691988468170166,23600,0.05,
2004-01-22 00:00:00+00:00,11.75,11.84000015258789,11.699999809265137,5.682275772094727,8800,0.0,
2004-01-23 00:00:00+00:00,11.649999618530272,11.649999618530272,11.550000190734863,5.62399435043335,2200,0.0,
2004-01-26 00:00:00+00:00,11.550000190734863,11.550000190734863,11.4399995803833,5.555999755859375,2000,0.0,
2004-01-27 00:00:00+00:00,11.539999961853027,11.539999961853027,11.399999618530272,5.536573886871338,2400,0.0,
2004-01-28 00:00:00+00:00,11.5,11.5,11.300000190734863,5.488008975982666,17000,0.0,
2004-01-29 00:00:00+00:00,11.199999809265137,11.210000038146973,10.979999542236328,5.3325958251953125,13900,0.0,
2004-01-30 00:00:00+00:00,10.880000114440918,11.170000076293944,10.75,5.2937421798706055,9000,0.0,
2004-02-02 00:00:00+00:00,11.0,11.15999984741211,10.899999618530272,5.342308044433594,7200,0.0,
2004-02-03 00:00:00+00:00,11.0,11.0,10.899999618530272,5.318026542663574,23600,0.0,
2004-02-04 00:00:00+00:00,11.010000228881836,11.039999961853027,11.0,5.342308044433594,9500,0.0,
2004-02-05 00:00:00+00:00,10.850000381469728,10.850000381469728,10.850000381469728,5.2694597244262695,1000,0.0,
2004-02-06 00:00:00+00:00,10.949999809265137,10.949999809265137,10.949999809265137,5.318026542663574,100,0.0,
2004-02-09 00:00:00+00:00,10.75,10.75,10.75,5.22089433670044,136900,0.0,
2004-02-10 00:00:00+00:00,10.649999618530272,10.949999809265137,10.649999618530272,5.298598766326904,5400,0.0,
2004-02-11 00:00:00+00:00,10.8100004196167,10.8100004196167,10.8100004196167,5.250031471252441,500,0.0,
2004-02-12 00:00:00+00:00,10.710000038146973,10.710000038146973,10.710000038146973,5.201465606689453,400,0.0,
2004-02-13 00:00:00+00:00,10.609999656677246,10.640000343322754,10.609999656677246,5.16746997833252,1400,0.0,
2004-02-17 00:00:00+00:00,10.84000015258789,11.050000190734863,10.800000190734863,5.361734390258789,29100,0.0,
2004-02-18 00:00:00+00:00,10.9399995803833,11.25,10.9399995803833,5.444297790527344,26100,0.0,
2004-02-19 00:00:00+00:00,11.449999809265137,11.6899995803833,11.449999809265137,5.6579909324646,3900,0.0,
2004-02-20 00:00:00+00:00,11.600000381469728,11.600000381469728,11.260000228881836,5.468581676483154,2700,0.0,
2004-02-23 00:00:00+00:00,11.350000381469728,11.539999961853027,11.350000381469728,5.570570945739746,19600,0.0,
2004-02-24 00:00:00+00:00,11.5600004196167,12.050000190734863,11.5600004196167,5.779407501220703,32000,0.0,
2004-02-25 00:00:00+00:00,11.800000190734863,11.84000015258789,11.800000190734863,5.750267505645752,26700,0.0,
2004-02-26 00:00:00+00:00,11.84000015258789,11.84000015258789,11.84000015258789,5.750267505645752,0,0.0,
2004-02-27 00:00:00+00:00,11.739999771118164,12.0,11.739999771118164,5.827974796295166,43300,0.0,
2004-03-01 00:00:00+00:00,12.0,12.0600004196167,12.0,5.857115745544434,2400,0.0,
2004-03-02 00:00:00+00:00,12.0600004196167,12.550000190734863,12.0600004196167,6.0222368240356445,2500,0.0,
2004-03-03 00:00:00+00:00,12.300000190734863,12.300000190734863,11.699999809265137,5.682275772094727,20800,0.0,
2004-03-04 00:00:00+00:00,11.800000190734863,11.989999771118164,11.699999809265137,5.823117733001709,7100,0.0,
2004-03-05 00:00:00+00:00,12.0,12.050000190734863,11.9399995803833,5.827974796295166,77400,0.0,
2004-03-08 00:00:00+00:00,12.100000381469728,12.100000381469728,11.960000038146973,5.808548450469971,19500,0.0,
2004-03-09 00:00:00+00:00,12.0,12.050000190734863,12.0,5.85225772857666,10000,0.0,
2004-03-10 00:00:00+00:00,12.149999618530272,12.149999618530272,11.9399995803833,5.827974796295166,17700,0.0,
2004-03-11 00:00:00+00:00,11.850000381469728,11.850000381469728,11.75,5.706558227539063,1300,0.0,
2004-03-12 00:00:00+00:00,11.850000381469728,11.949999809265137,11.850000381469728,5.784263610839844,43700,0.0,
2004-03-15 00:00:00+00:00,11.8100004196167,11.8100004196167,11.520000457763672,5.59485387802124,17700,0.0,
2004-03-16 00:00:00+00:00,11.619999885559082,11.619999885559082,11.619999885559082,5.643420219421387,800,0.0,
2004-03-17 00:00:00+00:00,11.720000267028809,11.720000267028809,11.56999969482422,5.619137763977051,1100,0.0,
2004-03-18 00:00:00+00:00,11.670000076293944,11.670000076293944,11.300000190734863,5.488008975982666,9300,0.0,
2004-03-19 00:00:00+00:00,11.380000114440918,11.380000114440918,10.989999771118164,5.390875339508057,32300,0.0,
2004-03-22 00:00:00+00:00,11.149999618530272,11.149999618530272,10.979999542236328,5.3325958251953125,900,0.0,
2004-03-23 00:00:00+00:00,11.079999923706056,11.079999923706056,10.760000228881836,5.318026542663574,3500,0.0,
2004-03-24 00:00:00+00:00,10.949999809265137,10.949999809265137,10.699999809265137,5.211177825927734,9800,0.0,
2004-03-25 00:00:00+00:00,10.800000190734863,10.800000190734863,10.619999885559082,5.196610450744629,38500,0.0,
2004-03-26 00:00:00+00:00,10.800000190734863,10.800000190734863,10.699999809265137,5.245175361633301,1700,0.0,
2004-03-29 00:00:00+00:00,10.899999618530272,11.100000381469728,10.899999618530272,5.390875339508057,2700,0.0,
2004-03-30 00:00:00+00:00,11.100000381469728,11.100000381469728,11.100000381469728,5.390875339508057,2200,0.0,
2004-03-31 00:00:00+00:00,11.199999809265137,11.25,11.149999618530272,5.415160179138184,6100,0.0,
2004-04-01 00:00:00+00:00,11.199999809265137,11.199999809265137,10.699999809265137,5.298598766326904,16400,0.0,
2004-04-02 00:00:00+00:00,11.010000228881836,11.380000114440918,11.010000228881836,5.526863098144531,8700,0.0,
2004-04-05 00:00:00+00:00,11.5,11.5,11.5,5.585140705108643,25000,0.0,
2004-04-06 00:00:00+00:00,11.600000381469728,11.75,11.600000381469728,5.6579909324646,64700,0.0,
2004-04-07 00:00:00+00:00,11.699999809265137,11.720000267028809,11.619999885559082,5.643420219421387,45300,0.0,
2004-04-08 00:00:00+00:00,11.720000267028809,11.720000267028809,11.6899995803833,5.682275772094727,5900,0.0,
2004-04-12 00:00:00+00:00,11.800000190734863,11.800000190734863,11.699999809265137,5.682275772094727,800,0.0,
2004-04-13 00:00:00+00:00,11.800000190734863,11.800000190734863,11.720000267028809,5.691988468170166,14300,0.0,
2004-04-14 00:00:00+00:00,11.81999969482422,11.81999969482422,11.68000030517578,5.682275772094727,20900,0.0,
2004-04-15 00:00:00+00:00,11.800000190734863,11.850000381469728,11.6899995803833,5.755124568939209,24800,0.0,
2004-04-16 00:00:00+00:00,11.75,11.970000267028809,11.75,5.813405513763428,15300,0.0,
2004-04-19 00:00:00+00:00,12.0,12.0,11.8100004196167,5.759979724884033,35200,0.0,
2004-04-20 00:00:00+00:00,11.899999618530272,11.899999618530272,11.899999618530272,5.779407501220703,2800,0.0,
2004-04-21 00:00:00+00:00,11.699999809265137,11.699999809265137,11.65999984741211,5.69553279876709,1100,0.048,
2004-04-22 00:00:00+00:00,11.779999732971191,11.779999732971191,11.640000343322754,5.6906585693359375,46100,0.0,
2004-04-23 00:00:00+00:00,11.56999969482422,11.56999969482422,11.5,5.607760429382324,200,0.0,
2004-04-26 00:00:00+00:00,11.399999618530272,11.510000228881836,11.399999618530272,5.612638473510742,400,0.0,
2004-04-27 00:00:00+00:00,11.40999984741211,11.550000190734863,11.40999984741211,5.632142543792725,11300,0.0,
2004-04-28 00:00:00+00:00,11.449999809265137,11.770000457763672,11.399999618530272,5.705288887023926,4400,0.0,
2004-04-29 00:00:00+00:00,11.850000381469728,11.899999618530272,11.850000381469728,5.802813053131104,6500,0.0,
2004-04-30 00:00:00+00:00,11.899999618530272,11.899999618530272,11.75,5.729669570922852,61800,0.0,
2004-05-03 00:00:00+00:00,11.75,11.770000457763672,11.300000190734863,5.62726640701294,57600,0.0,
2004-05-04 00:00:00+00:00,11.739999771118164,11.739999771118164,11.739999771118164,5.724791526794434,1200,0.0,
2004-05-05 00:00:00+00:00,11.34000015258789,11.34000015258789,11.34000015258789,5.72630786895752,0,0.403,
2004-05-06 00:00:00+00:00,11.34000015258789,11.34000015258789,11.34000015258789,5.72630786895752,0,0.0,
2004-05-07 00:00:00+00:00,11.34000015258789,11.34000015258789,11.34000015258789,5.72630786895752,0,0.0,
2004-05-10 00:00:00+00:00,11.25,11.25,11.25,5.680859088897705,100,0.0,
2004-05-11 00:00:00+00:00,11.25,11.25,11.25,5.680859088897705,0,0.0,
2004-05-12 00:00:00+00:00,11.25,11.25,11.25,5.680859088897705,0,0.0,
2004-05-13 00:00:00+00:00,11.199999809265137,11.199999809265137,11.050000190734863,5.579868316650391,300,0.0,
2004-05-14 00:00:00+00:00,10.949999809265137,10.949999809265137,10.850000381469728,5.478874206542969,12800,0.0,
2004-05-17 00:00:00+00:00,10.800000190734863,10.949999809265137,10.800000190734863,5.52937126159668,300,0.0,
2004-05-18 00:00:00+00:00,11.100000381469728,11.100000381469728,11.100000381469728,5.605114459991455,700,0.0,
2004-05-19 00:00:00+00:00,11.300000190734863,11.300000190734863,11.149999618530272,5.706108093261719,13800,0.0,
2004-05-20 00:00:00+00:00,11.300000190734863,11.300000190734863,11.199999809265137,5.655611515045166,17700,0.0,
2004-05-21 00:00:00+00:00,11.199999809265137,11.199999809265137,11.199999809265137,5.655611515045166,3900,0.0,
2004-05-24 00:00:00+00:00,11.3100004196167,11.3100004196167,11.3100004196167,5.711157321929932,400,0.0,
2004-05-25 00:00:00+00:00,11.3100004196167,11.3100004196167,11.3100004196167,5.711157321929932,0,0.0,
2004-05-26 00:00:00+00:00,11.399999618530272,11.399999618530272,11.350000381469728,5.731355667114258,14900,0.0,
2004-05-27 00:00:00+00:00,11.350000381469728,11.350000381469728,11.350000381469728,5.731355667114258,0,0.0,
2004-05-28 00:00:00+00:00,11.300000190734863,11.300000190734863,11.25,5.680859088897705,3800,0.0,
2004-06-01 00:00:00+00:00,11.149999618530272,11.149999618530272,11.050000190734863,5.579868316650391,18000,0.0,
2004-06-02 00:00:00+00:00,11.0,11.0,11.0,5.554616451263428,8600,0.0,
2004-06-03 00:00:00+00:00,11.0,11.0,11.0,5.554616451263428,0,0.0,
2004-06-04 00:00:00+00:00,11.0,11.0,11.0,5.554616451263428,0,0.0,
2004-06-07 00:00:00+00:00,11.0,11.0,11.0,5.554616451263428,0,0.0,
2004-06-08 00:00:00+00:00,11.0,11.0,11.0,5.554616451263428,0,0.0,
2004-06-09 00:00:00+00:00,11.0,11.0,11.0,5.554616451263428,0,0.0,
2004-06-10 00:00:00+00:00,10.850000381469728,10.850000381469728,10.649999618530272,5.377879142761231,600,0.0,
2004-06-14 00:00:00+00:00,10.550000190734863,10.550000190734863,10.550000190734863,5.327383995056152,100,0.0,
2004-06-15 00:00:00+00:00,10.5,11.0,10.5,5.5394721031188965,9900,0.0,
2004-06-16 00:00:00+00:00,10.850000381469728,10.850000381469728,10.850000381469728,5.478874206542969,100,0.0,
2004-06-17 00:00:00+00:00,10.75,10.75,10.600000381469728,5.357682704925537,1300,0.0,
2004-06-18 00:00:00+00:00,10.5,10.81999969482422,10.5,5.463723182678223,1400,0.0,
2004-06-21 00:00:00+00:00,10.699999809265137,11.489999771118164,10.699999809265137,5.802052021026611,22300,0.0,
2004-06-22 00:00:00+00:00,11.449999809265137,11.539999961853027,11.399999618530272,5.827300548553467,84700,0.0,
2004-06-23 00:00:00+00:00,11.609999656677246,12.09000015258789,11.600000381469728,6.105031490325928,28000,0.0,
2004-06-24 00:00:00+00:00,11.949999809265137,12.350000381469728,11.949999809265137,6.236324310302734,176800,0.0,
2004-06-25 00:00:00+00:00,12.199999809265137,12.199999809265137,12.199999809265137,6.160576820373535,600,0.0,
2004-06-28 00:00:00+00:00,12.149999618530272,12.5,12.050000190734863,6.110081672668457,72000,0.0,
2004-06-29 00:00:00+00:00,12.050000190734863,12.050000190734863,11.949999809265137,6.034335613250732,6200,0.0,
2004-06-30 00:00:00+00:00,11.800000190734863,12.109999656677246,11.800000190734863,6.115128517150879,6600,0.0,
2004-07-01 00:00:00+00:00,12.100000381469728,12.229999542236328,12.100000381469728,6.165628433227539,7300,0.0,
2004-07-02 00:00:00+00:00,12.210000038146973,12.210000038146973,12.210000038146973,6.165628433227539,0,0.0,
2004-07-06 00:00:00+00:00,12.289999961853027,12.300000190734863,12.199999809265137,6.160576820373535,40600,0.0,
2004-07-07 00:00:00+00:00,12.199999809265137,12.3100004196167,12.199999809265137,6.190875053405762,42600,0.0,
