date,GNE_Open,GNE_High,GNE_Low,GNE_Close,GNE_Volume,GNE_Dividends,GNE_Stock Splits
2011-10-26 00:00:00+00:00,8.149999618530273,8.600000381469727,8.149999618530273,6.036438941955566,300,0.0,
2011-10-27 00:00:00+00:00,8.600000381469727,8.600000381469727,8.600000381469727,6.036438941955566,0,0.0,
2011-10-28 00:00:00+00:00,10.0,10.0,9.020000457763672,6.415472984313965,4300,0.0,
2011-10-31 00:00:00+00:00,9.0,9.0,7.96999979019165,5.825865268707275,172000,0.0,
2011-11-01 00:00:00+00:00,9.0,9.329999923706056,7.989999771118164,5.608272552490234,281200,0.0,
2011-11-02 00:00:00+00:00,8.0,8.5,7.650000095367432,5.383660793304443,220700,0.0,
2011-11-03 00:00:00+00:00,7.699999809265137,7.989999771118164,6.730000019073486,4.808093070983887,345900,0.0,
2011-11-04 00:00:00+00:00,6.820000171661377,7.829999923706055,6.679999828338623,5.460872650146484,256700,0.0,
2011-11-07 00:00:00+00:00,7.880000114440918,8.1899995803833,7.449999809265137,5.285393714904785,217200,0.0,
2011-11-08 00:00:00+00:00,7.789999961853027,7.880000114440918,7.440000057220459,5.222223281860352,248000,0.0,
2011-11-09 00:00:00+00:00,7.400000095367432,7.559999942779541,7.199999809265137,5.0537638664245605,162300,0.0,
2011-11-10 00:00:00+00:00,7.369999885559082,7.449999809265137,6.96999979019165,4.899343490600586,151100,0.0,
2011-11-11 00:00:00+00:00,7.03000020980835,7.099999904632568,6.849999904632568,4.843189239501953,145300,0.0,
2011-11-14 00:00:00+00:00,6.849999904632568,6.989999771118164,6.849999904632568,4.864246368408203,251800,0.0,
2011-11-15 00:00:00+00:00,6.860000133514404,7.0,6.860000133514404,4.892323017120361,207400,0.0,
2011-11-16 00:00:00+00:00,6.96999979019165,7.5,6.900000095367432,5.194146156311035,262400,0.0,
2011-11-17 00:00:00+00:00,7.360000133514404,7.420000076293945,7.170000076293945,5.095877647399902,90800,0.0,
2011-11-18 00:00:00+00:00,7.230000019073486,7.289999961853027,7.199999809265137,5.102897644042969,71000,0.0,
2011-11-21 00:00:00+00:00,7.269999980926514,7.269999980926514,7.019999980926514,5.067801475524902,88900,0.0,
2011-11-22 00:00:00+00:00,7.230000019073486,7.269999980926514,7.010000228881836,4.976553440093994,95900,0.0,
2011-11-23 00:00:00+00:00,7.070000171661377,7.150000095367432,6.820000171661377,4.794056415557861,101300,0.0,
2011-11-25 00:00:00+00:00,6.809999942779541,7.190000057220459,6.809999942779541,4.780018329620361,47000,0.0,
2011-11-28 00:00:00+00:00,6.960000038146973,7.239999771118164,6.809999942779541,4.829151153564453,100800,0.0,
2011-11-29 00:00:00+00:00,6.860000133514404,6.980000019073486,6.800000190734863,4.829151153564453,94200,0.0,
2011-11-30 00:00:00+00:00,7.03000020980835,7.239999771118164,6.800000190734863,5.074820518493652,166500,0.0,
2011-12-01 00:00:00+00:00,7.210000038146973,7.340000152587891,7.039999961853027,5.123953342437744,113800,0.0,
2011-12-02 00:00:00+00:00,7.400000095367432,7.400000095367432,7.210000038146973,5.074820518493652,77600,0.0,
2011-12-05 00:00:00+00:00,7.340000152587891,7.389999866485596,7.119999885559082,5.1520304679870605,64300,0.0,
2011-12-06 00:00:00+00:00,7.300000190734863,7.440000057220459,7.119999885559082,5.046744346618652,82800,0.0,
2011-12-07 00:00:00+00:00,7.150000095367432,7.159999847412109,6.909999847412109,4.927419185638428,85800,0.0,
2011-12-08 00:00:00+00:00,6.920000076293945,7.239999771118164,6.860000133514404,5.0186686515808105,82600,0.0,
2011-12-09 00:00:00+00:00,7.349999904632568,7.940000057220459,7.230000019073486,5.545101165771484,263500,0.0,
2011-12-12 00:00:00+00:00,7.820000171661377,7.900000095367432,7.670000076293945,5.538082599639893,90400,0.0,
2011-12-13 00:00:00+00:00,7.989999771118164,8.0,7.619999885559082,5.376643657684326,158900,0.0,
2011-12-14 00:00:00+00:00,7.690000057220459,7.730000019073486,7.25,5.130974769592285,132600,0.0,
2011-12-15 00:00:00+00:00,7.400000095367432,7.559999942779541,7.329999923706055,5.166069507598877,149500,0.0,
2011-12-16 00:00:00+00:00,7.400000095367432,7.710000038146973,7.349999904632568,5.236260414123535,87300,0.0,
2011-12-19 00:00:00+00:00,7.510000228881836,7.550000190734863,7.329999923706055,5.159050941467285,64800,0.0,
2011-12-20 00:00:00+00:00,7.329999923706055,7.909999847412109,7.329999923706055,5.59014892578125,40400,0.05,
2011-12-21 00:00:00+00:00,7.880000114440918,7.880000114440918,7.679999828338623,5.554812908172607,67200,0.0,
2011-12-22 00:00:00+00:00,7.929999828338623,7.949999809265137,7.71999979019165,5.505341529846191,98600,0.0,
2011-12-23 00:00:00+00:00,7.78000020980835,7.940000057220459,7.5,5.519476413726807,90600,0.0,
2011-12-27 00:00:00+00:00,7.769999980926514,7.820000171661377,7.730000019073486,5.505341529846191,49400,0.0,
2011-12-28 00:00:00+00:00,7.820000171661377,7.820000171661377,7.590000152587891,5.441738128662109,52400,0.0,
2011-12-29 00:00:00+00:00,7.75,7.849999904632568,7.71999979019165,5.505341529846191,38600,0.0,
2011-12-30 00:00:00+00:00,7.75,7.960000038146973,7.739999771118164,5.604281902313232,42000,0.0,
2012-01-03 00:00:00+00:00,8.020000457763672,8.1899995803833,7.869999885559082,5.682022571563721,46200,0.0,
