date,COR_Open,COR_High,COR_Low,COR_Close,COR_Volume,COR_Dividends,COR_Stock Splits
1995-05-31 00:00:00+00:00,2.828125,2.84375,2.78125,2.157515525817871,487200,0.0,
1995-06-01 00:00:00+00:00,2.859375,3.0,2.8125,2.181223154067993,1427200,0.0,
1995-06-02 00:00:00+00:00,2.875,3.0625,2.875,2.2760605812072754,1112800,0.0,
1995-06-05 00:00:00+00:00,3.0,3.0625,3.0,2.287914037704468,799200,0.0,
1995-06-06 00:00:00+00:00,3.0625,3.0625,3.0,2.2760605812072754,264800,0.0,
1995-06-07 00:00:00+00:00,3.0,3.0625,2.96875,2.2997677326202397,469600,0.0,
1995-06-08 00:00:00+00:00,3.03125,3.03125,2.9375,2.2286417484283447,68000,0.0,
1995-06-09 00:00:00+00:00,3.0,3.0,2.9375,2.252349615097046,249600,0.0,
1995-06-12 00:00:00+00:00,2.9375,3.0,2.9375,2.2760605812072754,95200,0.0,
1995-06-13 00:00:00+00:00,3.0,3.0,2.9375,2.2286417484283447,504800,0.0,
1995-06-14 00:00:00+00:00,2.9375,2.9375,2.875,2.2286417484283447,649600,0.0,
1995-06-15 00:00:00+00:00,2.875,2.9375,2.875,2.1930782794952397,700800,0.0,
1995-06-16 00:00:00+00:00,2.9375,2.9375,2.875,2.20493221282959,432000,0.0,
1995-06-19 00:00:00+00:00,2.875,3.0,2.875,2.2760605812072754,398400,0.0,
1995-06-20 00:00:00+00:00,3.03125,3.03125,2.9375,2.2286417484283447,120800,0.0,
1995-06-21 00:00:00+00:00,2.96875,3.0625,2.9375,2.2760605812072754,1254400,0.0,
1995-06-22 00:00:00+00:00,3.0,3.0625,2.984375,2.264204502105713,284800,0.0,
1995-06-23 00:00:00+00:00,2.96875,3.03125,2.9375,2.2997677326202397,276800,0.0,
1995-06-26 00:00:00+00:00,3.03125,3.03125,2.9375,2.264204502105713,39200,0.0,
1995-06-27 00:00:00+00:00,3.03125,3.03125,2.9375,2.252349615097046,632000,0.0,
1995-06-28 00:00:00+00:00,2.9375,3.03125,2.9375,2.2286417484283447,495200,0.0,
1995-06-29 00:00:00+00:00,2.9375,3.03125,2.875,2.181223154067993,940800,0.0,
1995-06-30 00:00:00+00:00,2.90625,2.90625,2.84375,2.163442611694336,737600,0.0,
1995-07-03 00:00:00+00:00,2.84375,2.875,2.8125,2.1338064670562744,96800,0.0,
1995-07-05 00:00:00+00:00,2.90625,2.90625,2.8125,2.1338064670562744,228800,0.0,
1995-07-06 00:00:00+00:00,2.90625,2.90625,2.78125,2.1338064670562744,1457600,0.0,
1995-07-07 00:00:00+00:00,2.8125,2.875,2.8125,2.181223154067993,199200,0.0,
1995-07-10 00:00:00+00:00,2.84375,2.90625,2.78125,2.1338064670562744,1148000,0.0,
1995-07-11 00:00:00+00:00,2.84375,2.84375,2.78125,2.1338064670562744,418400,0.0,
1995-07-12 00:00:00+00:00,2.78125,2.875,2.78125,2.181223154067993,1061600,0.0,
1995-07-13 00:00:00+00:00,2.8125,2.875,2.78125,2.1693687438964844,2342400,0.0,
1995-07-14 00:00:00+00:00,2.84375,2.84375,2.78125,2.1219515800476074,420800,0.0,
1995-07-17 00:00:00+00:00,2.78125,2.84375,2.78125,2.157515525817871,941600,0.0,
1995-07-18 00:00:00+00:00,2.78125,2.84375,2.75,2.1100962162017822,119200,0.0,
1995-07-19 00:00:00+00:00,2.71875,2.78125,2.71875,2.062678337097168,28800,0.0,
1995-07-20 00:00:00+00:00,2.75,2.75,2.65625,2.0389695167541504,62400,0.0,
1995-07-21 00:00:00+00:00,2.65625,2.75,2.65625,2.027116060256958,53600,0.0,
1995-07-24 00:00:00+00:00,2.78125,2.84375,2.65625,2.157515525817871,757600,0.0,
1995-07-25 00:00:00+00:00,2.859375,2.875,2.78125,2.145660400390625,179200,0.0,
1995-07-26 00:00:00+00:00,2.875,2.875,2.78125,2.1100962162017822,5600,0.0,
1995-07-27 00:00:00+00:00,2.78125,2.875,2.78125,2.181223154067993,916000,0.0,
1995-07-28 00:00:00+00:00,2.875,2.875,2.78125,2.1100962162017822,63200,0.0,
1995-07-31 00:00:00+00:00,2.796875,2.84375,2.78125,2.1100962162017822,31200,0.0,
1995-08-01 00:00:00+00:00,2.78125,2.78125,2.734375,2.1100962162017822,84800,0.0,
1995-08-02 00:00:00+00:00,2.710937976837158,2.734375,2.59375,1.991552472114563,7999200,0.0,
1995-08-03 00:00:00+00:00,2.609375,2.65625,2.59375,2.0152618885040283,2161600,0.0,
1995-08-04 00:00:00+00:00,2.65625,2.65625,2.59375,2.0152618885040283,1005600,0.0,
1995-08-07 00:00:00+00:00,2.6875,2.6875,2.609375,1.9796971082687376,1212800,0.0,
1995-08-08 00:00:00+00:00,2.640625,2.6875,2.53125,1.9204248189926147,157600,0.0,
1995-08-09 00:00:00+00:00,2.59375,2.59375,2.46875,1.9441345930099487,3574400,0.0,
1995-08-10 00:00:00+00:00,2.5625,2.5625,2.46875,1.8967161178588867,168000,0.0,
1995-08-11 00:00:00+00:00,2.5625,2.5625,2.5,1.9085710048675537,289600,0.0,
1995-08-14 00:00:00+00:00,2.546875,2.5625,2.5,1.9441345930099487,150400,0.0,
1995-08-15 00:00:00+00:00,2.5,2.5625,2.5,1.9441345930099487,596800,0.0,
1995-08-16 00:00:00+00:00,2.625,2.71875,2.5625,2.062678337097168,1267200,0.0,
1995-08-17 00:00:00+00:00,2.6875,2.875,2.6875,2.1693687438964844,2328800,0.0,
1995-08-18 00:00:00+00:00,2.875,2.90625,2.78125,2.20493221282959,368000,0.0,
1995-08-21 00:00:00+00:00,2.90625,2.90625,2.859375,2.181223154067993,1081600,0.0,
1995-08-22 00:00:00+00:00,2.875,2.90625,2.84375,2.157515525817871,442400,0.0,
1995-08-23 00:00:00+00:00,2.84375,2.84375,2.75,2.086388349533081,252000,0.0,
1995-08-24 00:00:00+00:00,2.75,2.84375,2.75,2.1338064670562744,229600,0.0,
1995-08-25 00:00:00+00:00,2.84375,2.84375,2.75,2.1338064670562744,24800,0.0,
1995-08-28 00:00:00+00:00,2.765625,2.84375,2.75,2.086388349533081,108000,0.0,
1995-08-29 00:00:00+00:00,2.75,2.84375,2.75,2.1219515800476074,36000,0.0,
1995-08-30 00:00:00+00:00,2.75,2.84375,2.75,2.157515525817871,228000,0.0,
1995-08-31 00:00:00+00:00,2.84375,2.84375,2.78125,2.157515525817871,50400,0.0,
1995-09-01 00:00:00+00:00,2.78125,2.84375,2.78125,2.145660400390625,207200,0.0,
1995-09-05 00:00:00+00:00,2.8125,2.84375,2.8125,2.145660400390625,684000,0.0,
1995-09-06 00:00:00+00:00,2.796875,2.859375,2.796875,2.1693687438964844,587200,0.0,
1995-09-07 00:00:00+00:00,2.9375,2.9375,2.75,2.086388349533081,257600,0.0,
1995-09-08 00:00:00+00:00,2.84375,2.84375,2.75,2.086388349533081,544800,0.0,
1995-09-11 00:00:00+00:00,2.84375,2.84375,2.75,2.086388349533081,570400,0.0,
1995-09-12 00:00:00+00:00,2.796875,2.84375,2.75,2.1219515800476074,1880800,0.0,
1995-09-13 00:00:00+00:00,2.84375,2.84375,2.8125,2.157515525817871,460800,0.0,
1995-09-14 00:00:00+00:00,2.75,3.21875,2.75,2.4420223236083984,1176000,0.0,
1995-09-15 00:00:00+00:00,3.21875,3.21875,3.15625,2.4420223236083984,252000,0.0,
1995-09-18 00:00:00+00:00,3.15625,3.21875,3.09375,2.41831374168396,144800,0.0,
1995-09-19 00:00:00+00:00,3.140625,3.28125,3.125,2.48943829536438,294400,0.0,
1995-09-20 00:00:00+00:00,3.34375,3.375,3.28125,2.5605673789978027,469600,0.0,
1995-09-21 00:00:00+00:00,3.34375,3.46875,3.28125,2.631693124771118,1646400,0.0,
1995-09-22 00:00:00+00:00,3.375,3.40625,3.375,2.5605673789978027,427200,0.0,
1995-09-25 00:00:00+00:00,3.34375,3.40625,3.34375,2.584275245666504,256000,0.0,
1995-09-26 00:00:00+00:00,3.34375,3.40625,3.34375,2.584275245666504,808000,0.0,
1995-09-27 00:00:00+00:00,3.34375,3.40625,3.34375,2.548712730407715,101600,0.0,
1995-09-28 00:00:00+00:00,3.34375,3.375,3.34375,2.5605673789978027,790400,0.0,
1995-09-29 00:00:00+00:00,3.375,3.375,3.34375,2.5605673789978027,103200,0.0,
1995-10-02 00:00:00+00:00,3.25,3.28125,3.1875,2.430168867111206,4956800,0.0,
1995-10-03 00:00:00+00:00,3.28125,3.28125,3.1875,2.48943829536438,60000,0.0,
1995-10-04 00:00:00+00:00,3.1875,3.28125,3.1875,2.41831374168396,186400,0.0,
1995-10-05 00:00:00+00:00,3.1875,3.25,3.1875,2.4657301902771,155200,0.0,
1995-10-06 00:00:00+00:00,3.25,3.28125,3.1875,2.48943829536438,85600,0.0,
1995-10-09 00:00:00+00:00,3.28125,3.28125,3.1875,2.4420223236083984,230400,0.0,
1995-10-10 00:00:00+00:00,3.15625,3.25,3.15625,2.3946046829223637,466400,0.0,
1995-10-11 00:00:00+00:00,3.25,3.25,3.15625,2.3946046829223637,168000,0.0,
1995-10-12 00:00:00+00:00,3.25,3.25,3.15625,2.4657301902771,76800,0.0,
1995-10-13 00:00:00+00:00,3.25,3.25,3.1875,2.430168867111206,405600,0.0,
1995-10-16 00:00:00+00:00,3.203125,3.28125,3.15625,2.4657301902771,496000,0.0,
1995-10-17 00:00:00+00:00,3.203125,3.28125,3.1875,2.41831374168396,301600,0.0,
1995-10-18 00:00:00+00:00,3.28125,3.28125,3.15625,2.41831374168396,298400,0.0,
1995-10-19 00:00:00+00:00,3.1875,3.28125,3.1875,2.41831374168396,23200,0.0,
1995-10-20 00:00:00+00:00,3.1875,3.28125,3.15625,2.4657301902771,1621600,0.0,
1995-10-23 00:00:00+00:00,3.15625,3.25,3.15625,2.4657301902771,309600,0.0,
1995-10-24 00:00:00+00:00,3.25,3.28125,3.1875,2.48943829536438,609600,0.0,
1995-10-25 00:00:00+00:00,3.28125,3.28125,3.1875,2.48943829536438,2430400,0.0,
1995-10-26 00:00:00+00:00,3.28125,3.375,3.28125,2.5605673789978027,193600,0.0,
1995-10-27 00:00:00+00:00,3.34375,3.46875,3.34375,2.607984781265259,966400,0.0,
1995-10-30 00:00:00+00:00,3.46875,3.46875,3.375,2.596130847930908,476800,0.0,
1995-10-31 00:00:00+00:00,3.46875,3.46875,3.375,2.584275245666504,407200,0.0,
1995-11-01 00:00:00+00:00,3.5,3.5625,3.40625,2.702821493148804,314400,0.0,
1995-11-02 00:00:00+00:00,3.5625,3.625,3.5,2.75023889541626,364800,0.0,
1995-11-03 00:00:00+00:00,3.75,3.75,3.625,2.82136607170105,642400,0.0,
1995-11-06 00:00:00+00:00,3.71875,3.71875,3.625,2.75023889541626,68000,0.0,
1995-11-07 00:00:00+00:00,3.5625,3.625,3.5625,2.75023889541626,2933600,0.0,
1995-11-08 00:00:00+00:00,3.5625,3.625,3.53125,2.75023889541626,753600,0.0,
1995-11-09 00:00:00+00:00,3.625,3.6875,3.625,2.785801887512207,284800,0.0,
1995-11-10 00:00:00+00:00,3.625,3.75,3.625,2.8450748920440674,1120000,0.0,
1995-11-13 00:00:00+00:00,3.75,3.75,3.6875,2.797656297683716,44800,0.0,
1995-11-14 00:00:00+00:00,3.75,3.78125,3.6875,2.8687832355499268,94400,0.0,
1995-11-15 00:00:00+00:00,3.78125,3.78125,3.6875,2.82136607170105,279200,0.0,
1995-11-16 00:00:00+00:00,3.71875,3.71875,3.65625,2.797656297683716,816800,0.0,
1995-11-17 00:00:00+00:00,3.6875,3.71875,3.6875,2.82136607170105,12800,0.0,
1995-11-20 00:00:00+00:00,3.71875,3.71875,3.65625,2.773946762084961,255200,0.0,
1995-11-21 00:00:00+00:00,3.703125,3.71875,3.671875,2.82136607170105,260800,0.0,
1995-11-22 00:00:00+00:00,3.71875,3.71875,3.65625,2.791729688644409,285600,0.0,
1995-11-24 00:00:00+00:00,3.71875,3.71875,3.632812976837158,2.773946762084961,92800,0.0,
1995-11-27 00:00:00+00:00,3.5625,3.65625,3.5625,2.702821493148804,236800,0.0,
1995-11-28 00:00:00+00:00,3.65625,3.65625,3.5625,2.75023889541626,206400,0.0,
1995-11-29 00:00:00+00:00,3.625,3.625,3.5625,2.75023889541626,93600,0.0,
1995-11-30 00:00:00+00:00,3.5625,3.625,3.5625,2.75023889541626,159200,0.0,
1995-12-01 00:00:00+00:00,3.625,3.6875,3.625,2.797656297683716,63200,0.0,
1995-12-04 00:00:00+00:00,3.625,3.6875,3.625,2.797656297683716,632800,0.0,
1995-12-05 00:00:00+00:00,3.625,3.71875,3.625,2.773946762084961,87200,0.0,
1995-12-06 00:00:00+00:00,3.625,3.78125,3.625,2.8687832355499268,189600,0.0,
1995-12-07 00:00:00+00:00,3.8125,3.8125,3.78125,2.892493724822998,45600,0.0,
1995-12-08 00:00:00+00:00,3.8125,3.9375,3.8125,2.987328052520752,532800,0.0,
1995-12-11 00:00:00+00:00,4.03125,4.09375,4.0,3.105872869491577,266400,0.0,
1995-12-12 00:00:00+00:00,4.09375,4.1875,4.03125,3.1770002841949463,810400,0.0,
1995-12-13 00:00:00+00:00,4.1875,4.21875,4.09375,3.105872869491577,192000,0.0,
1995-12-14 00:00:00+00:00,4.125,4.125,3.96875,3.011037826538086,616000,0.0,
1995-12-15 00:00:00+00:00,3.984375,4.0625,3.96875,3.070309400558472,371200,0.0,
1995-12-18 00:00:00+00:00,4.0625,4.0625,3.96875,3.0347466468811035,18400,0.0,
1995-12-19 00:00:00+00:00,3.96875,4.03125,3.96875,3.058455228805542,445600,0.0,
1995-12-20 00:00:00+00:00,3.96875,4.03125,3.96875,3.011037826538086,195200,0.0,
1995-12-21 00:00:00+00:00,4.03125,4.03125,3.9375,2.987328052520752,400800,0.0,
1995-12-22 00:00:00+00:00,4.0,4.0,3.9375,2.987328052520752,36000,0.0,
1995-12-26 00:00:00+00:00,3.9375,4.0,3.9375,3.011037826538086,51200,0.0,
1995-12-27 00:00:00+00:00,4.0,4.03125,3.9375,3.058455228805542,280800,0.0,
1995-12-28 00:00:00+00:00,4.015625,4.03125,3.9375,3.046600580215454,183200,0.0,
1995-12-29 00:00:00+00:00,4.015625,4.28125,3.9375,3.129582166671753,1542400,0.0,
1996-01-02 00:00:00+00:00,4.0625,4.125,4.0625,3.129582166671753,824800,0.0,
1996-01-03 00:00:00+00:00,4.03125,4.125,4.03125,3.058455228805542,897600,0.0,
1996-01-04 00:00:00+00:00,4.03125,4.09375,4.03125,3.058455228805542,324000,0.0,
1996-01-05 00:00:00+00:00,4.09375,4.09375,4.0,3.0821642875671387,595200,0.0,
1996-01-08 00:00:00+00:00,4.09375,4.09375,4.0,3.0347466468811035,66400,0.0,
1996-01-09 00:00:00+00:00,4.046875,4.09375,4.015625,3.0821642875671387,412800,0.0,
1996-01-10 00:00:00+00:00,4.0,4.09375,4.0,3.0347466468811035,310400,0.0,
1996-01-11 00:00:00+00:00,4.03125,4.09375,4.0,3.0347466468811035,68800,0.0,
1996-01-12 00:00:00+00:00,4.09375,4.09375,4.0,3.0347466468811035,80000,0.0,
1996-01-15 00:00:00+00:00,4.015625,4.09375,3.984375,3.0347466468811035,25600,0.0,
1996-01-16 00:00:00+00:00,3.96875,4.09375,3.96875,3.105872869491577,35200,0.0,
1996-01-17 00:00:00+00:00,4.09375,4.09375,3.96875,3.011037826538086,1576000,0.0,
1996-01-18 00:00:00+00:00,4.09375,4.09375,3.96875,3.0821642875671387,179200,0.0,
1996-01-19 00:00:00+00:00,4.09375,4.09375,4.09375,3.105872869491577,6400,0.0,
1996-01-22 00:00:00+00:00,4.09375,4.09375,4.015625,3.105872869491577,147200,0.0,
1996-01-23 00:00:00+00:00,3.96875,4.09375,3.96875,3.105872869491577,57600,0.0,
1996-01-24 00:00:00+00:00,4.09375,4.09375,3.96875,3.011037826538086,532000,0.0,
1996-01-25 00:00:00+00:00,4.015625,4.0625,3.96875,3.0821642875671387,74400,0.0,
1996-01-26 00:00:00+00:00,4.0625,4.0625,3.96875,3.046600580215454,55200,0.0,
1996-01-29 00:00:00+00:00,4.0625,4.0625,3.96875,3.022891044616699,65600,0.0,
1996-01-30 00:00:00+00:00,4.03125,4.03125,3.96875,3.011037826538086,173600,0.0,
1996-01-31 00:00:00+00:00,4.03125,4.03125,3.875,2.9636197090148926,540800,0.0,
1996-02-01 00:00:00+00:00,3.84375,3.96875,3.84375,2.9399101734161377,279200,0.0,
1996-02-02 00:00:00+00:00,3.84375,3.9375,3.75,2.8450748920440674,243200,0.0,
1996-02-05 00:00:00+00:00,3.875,3.875,3.6875,2.797656297683716,175200,0.0,
1996-02-06 00:00:00+00:00,3.75,3.78125,3.65625,2.773946762084961,443200,0.0,
1996-02-07 00:00:00+00:00,3.65625,3.78125,3.65625,2.8687832355499268,531200,0.0,
1996-02-08 00:00:00+00:00,3.65625,3.78125,3.65625,2.856929063796997,471200,0.0,
1996-02-09 00:00:00+00:00,3.6875,3.78125,3.65625,2.773946762084961,1227200,0.0,
1996-02-12 00:00:00+00:00,3.78125,3.78125,3.65625,2.773946762084961,3200,0.0,
1996-02-13 00:00:00+00:00,3.78125,3.78125,3.65625,2.82136607170105,2736800,0.0,
1996-02-14 00:00:00+00:00,3.78125,3.78125,3.65625,2.82136607170105,603200,0.0,
1996-02-15 00:00:00+00:00,3.71875,3.78125,3.65625,2.773946762084961,264000,0.0,
1996-02-16 00:00:00+00:00,3.65625,3.78125,3.65625,2.8687832355499268,1168800,0.0,
1996-02-20 00:00:00+00:00,3.78125,3.78125,3.65625,2.8450748920440674,13600,0.0,
1996-02-21 00:00:00+00:00,3.65625,3.75,3.65625,2.785801887512207,1724800,0.0,
1996-02-22 00:00:00+00:00,3.75,3.75,3.625,2.773946762084961,399200,0.0,
1996-02-23 00:00:00+00:00,3.671875,3.6875,3.625,2.75023889541626,786400,0.0,
1996-02-26 00:00:00+00:00,3.6875,3.6875,3.59375,2.726530075073242,247200,0.0,
1996-02-27 00:00:00+00:00,3.59375,3.6875,3.515625,2.702821493148804,671200,0.0,
1996-02-28 00:00:00+00:00,3.515625,3.625,3.5,2.75023889541626,772800,0.0,
1996-02-29 00:00:00+00:00,3.53125,3.625,3.5,2.75023889541626,102400,0.0,
1996-03-01 00:00:00+00:00,3.5,3.625,3.5,2.655402660369873,734400,0.0,
1996-03-04 00:00:00+00:00,3.5,3.625,3.5,2.702821493148804,136800,0.0,
1996-03-05 00:00:00+00:00,3.5625,3.65625,3.5625,2.773946762084961,2282400,0.0,
1996-03-06 00:00:00+00:00,3.6875,3.6875,3.6875,2.797656297683716,80000,0.0,
1996-03-07 00:00:00+00:00,3.78125,3.90625,3.78125,2.904346704483032,382400,0.0,
1996-03-08 00:00:00+00:00,3.6875,3.78125,3.65625,2.797656297683716,302400,0.0,
1996-03-11 00:00:00+00:00,3.71875,3.71875,3.65625,2.773946762084961,11200,0.0,
1996-03-12 00:00:00+00:00,3.71875,3.71875,3.65625,2.82136607170105,46400,0.0,
1996-03-13 00:00:00+00:00,3.71875,3.78125,3.6875,2.856929063796997,488800,0.0,
1996-03-14 00:00:00+00:00,3.75,3.90625,3.734375,2.9636197090148926,1024800,0.0,
1996-03-15 00:00:00+00:00,3.78125,3.9375,3.78125,2.987328052520752,140000,0.0,
1996-03-18 00:00:00+00:00,3.9375,4.03125,3.875,3.0347466468811035,608800,0.0,
1996-03-19 00:00:00+00:00,3.9375,4.21875,3.9375,3.105872869491577,380800,0.0,
1996-03-20 00:00:00+00:00,4.09375,4.21875,4.09375,3.20070743560791,110400,0.0,
1996-03-21 00:00:00+00:00,4.109375,4.21875,4.109375,3.20070743560791,626400,0.0,
1996-03-22 00:00:00+00:00,4.195312976837158,4.21875,4.171875,3.20070743560791,48800,0.0,
1996-03-25 00:00:00+00:00,4.15625,4.25,4.140625,3.165145874023437,1008800,0.0,
1996-03-26 00:00:00+00:00,4.1875,4.1875,4.125,3.1532905101776123,216000,0.0,
1996-03-27 00:00:00+00:00,4.125,4.1875,4.125,3.129582166671753,196800,0.0,
1996-03-28 00:00:00+00:00,4.1875,4.1875,4.09375,3.105872869491577,123200,0.0,
1996-03-29 00:00:00+00:00,4.1875,4.1875,4.0625,3.129582166671753,576800,0.0,
1996-04-01 00:00:00+00:00,4.0625,4.1875,4.0625,3.129582166671753,90400,0.0,
1996-04-02 00:00:00+00:00,4.125,4.1875,4.09375,3.165145874023437,518400,0.0,
1996-04-03 00:00:00+00:00,4.1875,4.1875,4.15625,3.1532905101776123,28000,0.0,
1996-04-04 00:00:00+00:00,4.15625,4.25,4.15625,3.224417924880981,149600,0.0,
1996-04-08 00:00:00+00:00,4.125,4.21875,4.125,3.1770002841949463,468800,0.0,
1996-04-09 00:00:00+00:00,4.203125,4.25,4.15625,3.1888551712036133,397600,0.0,
1996-04-10 00:00:00+00:00,4.15625,4.25,4.15625,3.1532905101776123,297600,0.0,
1996-04-11 00:00:00+00:00,4.15625,4.25,4.15625,3.1532905101776123,54400,0.0,
1996-04-12 00:00:00+00:00,4.1875,4.25,4.1875,3.224417924880981,196800,0.0,
1996-04-15 00:00:00+00:00,4.15625,4.25,4.15625,3.1532905101776123,101600,0.0,
1996-04-16 00:00:00+00:00,4.21875,4.25,4.15625,3.1532905101776123,259200,0.0,
1996-04-17 00:00:00+00:00,4.21875,4.40625,4.1875,3.248126268386841,514400,0.0,
1996-04-18 00:00:00+00:00,4.375,4.375,4.28125,3.319254159927368,106400,0.0,
1996-04-19 00:00:00+00:00,4.375,4.40625,4.28125,3.3429622650146484,266400,0.0,
1996-04-22 00:00:00+00:00,4.40625,4.53125,4.40625,3.4377987384796143,355200,0.0,
1996-04-23 00:00:00+00:00,4.53125,4.6875,4.5,3.4615073204040527,724000,0.0,
1996-04-24 00:00:00+00:00,4.6875,4.6875,4.59375,3.556342601776123,451200,0.0,
1996-04-25 00:00:00+00:00,4.6875,4.6875,4.59375,3.556342601776123,167200,0.0,
1996-04-26 00:00:00+00:00,4.6875,4.6875,4.59375,3.5089237689971924,87200,0.0,
1996-04-29 00:00:00+00:00,4.59375,4.6875,4.25,3.295544147491455,418400,0.0,
1996-04-30 00:00:00+00:00,4.34375,4.5,4.34375,3.41408920288086,40800,0.0,
1996-05-01 00:00:00+00:00,4.40625,4.65625,4.40625,3.532634973526001,675200,0.0,
1996-05-02 00:00:00+00:00,4.5625,4.65625,4.5625,3.5089237689971924,84800,0.0,
1996-05-03 00:00:00+00:00,4.5625,4.65625,4.5625,3.532634973526001,453600,0.0,
1996-05-06 00:00:00+00:00,4.5625,4.65625,4.5625,3.5089237689971924,46400,0.0,
1996-05-07 00:00:00+00:00,4.5625,4.65625,4.53125,3.4377987384796143,153600,0.0,
1996-05-08 00:00:00+00:00,4.625,4.625,4.53125,3.4615073204040527,65600,0.0,
1996-05-09 00:00:00+00:00,4.625,4.625,4.53125,3.4615073204040527,48000,0.0,
1996-05-10 00:00:00+00:00,4.53125,4.625,4.53125,3.4615073204040527,386400,0.0,
1996-05-13 00:00:00+00:00,4.53125,4.5625,4.53125,3.4377987384796143,8800,0.0,
1996-05-14 00:00:00+00:00,4.5625,4.5625,4.4375,3.3903791904449463,206400,0.0,
1996-05-15 00:00:00+00:00,4.46875,4.5,4.4375,3.366671085357666,367200,0.0,
1996-05-16 00:00:00+00:00,4.5,4.53125,4.5,3.4377987384796143,29600,0.0,
1996-05-17 00:00:00+00:00,4.5625,4.5625,4.4375,3.366671085357666,24800,0.0,
1996-05-20 00:00:00+00:00,4.5625,4.5625,4.4375,3.4615073204040527,43200,0.0,
1996-05-21 00:00:00+00:00,4.4375,4.5,4.4375,3.366671085357666,88800,0.0,
1996-05-22 00:00:00+00:00,4.40625,4.40625,4.34375,3.295544147491455,18728800,0.0,
1996-05-23 00:00:00+00:00,4.34375,4.375,4.34375,3.3073983192443848,3039200,0.0,
