date,CBT_Open,CBT_High,CBT_Low,CBT_Close,CBT_Volume,CBT_Dividends,CBT_Stock Splits
1981-02-10 00:00:00+00:00,7.34375,7.375,7.28125,1.710896611213684,58800,0.0,
1981-02-11 00:00:00+00:00,7.28125,7.3125,7.0625,1.6741834878921509,27200,0.0,
1981-02-12 00:00:00+00:00,7.125,7.15625,6.90625,1.6448111534118652,42800,0.0,
1981-02-13 00:00:00+00:00,6.96875,6.96875,6.875,1.6374684572219849,18800,0.0,
1981-02-17 00:00:00+00:00,6.96875,7.03125,6.96875,1.6448111534118652,32800,0.0,
1981-02-18 00:00:00+00:00,7.0,7.34375,7.0,1.6962112188339231,47200,0.0,
1981-02-19 00:00:00+00:00,7.1875,7.1875,7.03125,1.6521546840667725,82800,0.0,
1981-02-20 00:00:00+00:00,6.875,6.875,6.5625,1.57872474193573,74400,0.0,
1981-02-23 00:00:00+00:00,6.71875,6.90625,6.71875,1.622783064842224,21200,0.0,
1981-02-24 00:00:00+00:00,6.90625,7.125,6.90625,1.622783064842224,57200,0.0,
1981-02-25 00:00:00+00:00,6.90625,7.0,6.875,1.6448111534118652,42400,0.0,
1981-02-26 00:00:00+00:00,7.03125,7.1875,7.03125,1.6815261840820312,56400,0.0,
1981-02-27 00:00:00+00:00,7.15625,7.21875,7.15625,1.6888692378997805,102400,0.0,
1981-03-02 00:00:00+00:00,7.1875,7.3125,7.15625,1.6888692378997805,42000,0.0,
1981-03-03 00:00:00+00:00,7.28125,7.34375,7.28125,1.7182401418685913,51200,0.0,
1981-03-04 00:00:00+00:00,7.3125,7.4375,7.3125,1.7255828380584717,48000,0.0,
1981-03-05 00:00:00+00:00,7.34375,7.4375,7.15625,1.6815261840820312,64400,0.0,
1981-03-06 00:00:00+00:00,7.15625,7.1875,7.125,1.6888692378997805,62800,0.0,
1981-03-09 00:00:00+00:00,7.1875,7.28125,7.0625,1.6741834878921509,56800,0.0,
1981-03-10 00:00:00+00:00,7.125,7.1875,7.03125,1.6521546840667725,54000,0.0,
1981-03-11 00:00:00+00:00,7.03125,7.1875,7.03125,1.6521546840667725,48800,0.0,
1981-03-12 00:00:00+00:00,7.125,7.1875,7.125,1.6888692378997805,66400,0.0,
1981-03-13 00:00:00+00:00,7.21875,7.59375,7.21875,1.7549540996551514,92800,0.0,
1981-03-16 00:00:00+00:00,7.46875,7.75,7.46875,1.8210409879684448,48000,0.0,
1981-03-17 00:00:00+00:00,7.75,7.90625,7.65625,1.8210409879684448,84000,0.0,
1981-03-18 00:00:00+00:00,7.78125,8.09375,7.78125,1.8871262073516848,55200,0.0,
1981-03-19 00:00:00+00:00,8.03125,8.09375,7.90625,1.8577555418014529,64800,0.0,
1981-03-20 00:00:00+00:00,7.90625,8.03125,7.75,1.828383564949036,67200,0.0,
1981-03-23 00:00:00+00:00,7.78125,7.8125,7.625,1.835726857185364,43200,0.0,
1981-03-24 00:00:00+00:00,7.8125,7.9375,7.78125,1.828383564949036,115600,0.0,
1981-03-25 00:00:00+00:00,7.875,7.9375,7.875,1.8577555418014529,68400,0.0,
1981-03-26 00:00:00+00:00,8.0625,8.1875,8.0625,1.9018137454986568,72000,0.0,
1981-03-27 00:00:00+00:00,8.25,8.53125,8.25,2.004613876342773,102800,0.0,
1981-03-30 00:00:00+00:00,8.53125,8.84375,8.5,2.041327953338623,94800,0.0,
1981-03-31 00:00:00+00:00,8.6875,8.8125,8.40625,2.004613876342773,91200,0.0,
1981-04-01 00:00:00+00:00,8.53125,8.5625,8.46875,2.004613876342773,50800,0.0,
1981-04-02 00:00:00+00:00,8.5,8.5,8.21875,1.938527226448059,103200,0.0,
1981-04-03 00:00:00+00:00,8.25,8.28125,8.21875,1.938527226448059,99600,0.0,
1981-04-06 00:00:00+00:00,8.25,8.25,7.90625,1.894469141960144,72000,0.0,
1981-04-07 00:00:00+00:00,8.0625,8.09375,7.9375,1.8650981187820437,45200,0.0,
1981-04-08 00:00:00+00:00,7.9375,7.9375,7.8125,1.8504130840301516,114000,0.0,
1981-04-09 00:00:00+00:00,7.875,7.9375,7.65625,1.828383564949036,63600,0.0,
1981-04-10 00:00:00+00:00,7.78125,7.9375,7.65625,1.7990120649337769,78400,0.0,
1981-04-13 00:00:00+00:00,7.65625,7.71875,7.5625,1.7769834995269775,63200,0.0,
1981-04-14 00:00:00+00:00,7.59375,7.65625,7.59375,1.7916690111160278,92800,0.0,
1981-04-15 00:00:00+00:00,7.625,7.78125,7.625,1.828383564949036,48800,0.0,
1981-04-16 00:00:00+00:00,7.78125,7.875,7.75,1.828383564949036,26000,0.0,
1981-04-20 00:00:00+00:00,7.78125,7.78125,7.625,1.7990120649337769,20000,0.0,
1981-04-21 00:00:00+00:00,7.65625,7.75,7.46875,1.7549540996551514,36400,0.0,
1981-04-22 00:00:00+00:00,7.46875,7.46875,7.3125,1.7255828380584717,14800,0.0,
1981-04-23 00:00:00+00:00,7.34375,7.46875,7.28125,1.747610330581665,60800,0.0,
1981-04-24 00:00:00+00:00,7.4375,7.46875,7.28125,1.7182401418685913,40400,0.0,
1981-04-27 00:00:00+00:00,7.21875,7.21875,7.03125,1.6741834878921509,46000,0.0,
1981-04-28 00:00:00+00:00,7.125,7.15625,7.0,1.6521546840667725,166800,0.0,
1981-04-29 00:00:00+00:00,7.03125,7.125,7.03125,1.6741834878921509,131600,0.0,
1981-04-30 00:00:00+00:00,7.15625,7.28125,7.15625,1.710896611213684,40800,0.0,
1981-05-01 00:00:00+00:00,7.28125,7.34375,7.1875,1.6962112188339231,42000,0.0,
1981-05-04 00:00:00+00:00,7.21875,7.3125,7.0625,1.6888692378997805,112400,0.0,
1981-05-05 00:00:00+00:00,7.1875,7.1875,7.0625,1.6815261840820312,50000,0.0,
1981-05-06 00:00:00+00:00,7.125,7.125,7.03125,1.6521546840667725,198000,0.0,
1981-05-07 00:00:00+00:00,7.03125,7.1875,7.03125,1.6888692378997805,36000,0.0,
1981-05-08 00:00:00+00:00,7.1875,7.34375,7.125,1.710896611213684,29200,0.0,
1981-05-11 00:00:00+00:00,7.1875,7.1875,7.03125,1.6521546840667725,14000,0.0,
1981-05-12 00:00:00+00:00,7.03125,7.1875,6.96875,1.6888692378997805,20800,0.0,
1981-05-13 00:00:00+00:00,7.1875,7.21875,6.96875,1.6374684572219849,11600,0.0,
1981-05-14 00:00:00+00:00,6.96875,6.96875,6.71875,1.57872474193573,36400,0.0,
1981-05-15 00:00:00+00:00,6.75,6.90625,6.75,1.6154390573501587,68000,0.0,
1981-05-18 00:00:00+00:00,6.875,6.96875,6.84375,1.6374684572219849,14000,0.0,
1981-05-19 00:00:00+00:00,6.90625,6.90625,6.8125,1.6154390573501587,75200,0.0,
1981-05-20 00:00:00+00:00,6.875,6.96875,6.875,1.6154390573501587,26400,0.0,
1981-05-21 00:00:00+00:00,6.875,6.875,6.75,1.6080968379974363,17200,0.0,
1981-05-22 00:00:00+00:00,6.84375,6.875,6.6875,1.6007542610168457,43600,0.0,
1981-05-26 00:00:00+00:00,6.8125,6.84375,6.71875,1.6007542610168457,122000,0.0,
1981-05-27 00:00:00+00:00,6.8125,6.875,6.75,1.6080968379974363,24000,0.0,
1981-05-28 00:00:00+00:00,6.84375,6.90625,6.71875,1.6154390573501587,58800,0.0,
1981-05-29 00:00:00+00:00,6.875,6.96875,6.875,1.6154390573501587,72800,0.0,
1981-06-01 00:00:00+00:00,6.875,7.0,6.84375,1.622783064842224,62000,0.0,
1981-06-02 00:00:00+00:00,6.90625,6.90625,6.84375,1.6080968379974363,84800,0.0,
1981-06-03 00:00:00+00:00,6.84375,6.84375,6.75,1.586067795753479,100800,0.0,
1981-06-04 00:00:00+00:00,6.75,6.875,6.75,1.6154390573501587,14000,0.0,
1981-06-05 00:00:00+00:00,6.75,6.75,6.59375,1.5493528842926023,111200,0.0,
1981-06-08 00:00:00+00:00,6.59375,6.71875,6.59375,1.57872474193573,166800,0.0,
1981-06-09 00:00:00+00:00,6.71875,7.0625,6.71875,1.6594970226287842,154400,0.0,
1981-06-10 00:00:00+00:00,7.0625,7.125,7.03125,1.6521546840667725,58000,0.0,
1981-06-11 00:00:00+00:00,7.03125,7.1875,7.03125,1.6741834878921509,58800,0.0,
1981-06-12 00:00:00+00:00,7.125,7.1875,7.0,1.6448111534118652,112000,0.0,
1981-06-15 00:00:00+00:00,7.03125,7.125,7.03125,1.6521546840667725,114400,0.0,
1981-06-16 00:00:00+00:00,7.03125,7.03125,6.96875,1.6374684572219849,126000,0.0,
1981-06-17 00:00:00+00:00,7.0,7.46875,7.0,1.7255828380584717,298800,0.0,
1981-06-18 00:00:00+00:00,7.375,7.46875,7.375,1.747610330581665,52800,0.0,
1981-06-19 00:00:00+00:00,7.4375,7.4375,7.34375,1.747610330581665,75200,0.0,
1981-06-22 00:00:00+00:00,7.4375,7.75,7.34375,1.7916690111160278,158000,0.0,
1981-06-23 00:00:00+00:00,7.625,7.625,7.46875,1.7916690111160278,96800,0.0,
1981-06-24 00:00:00+00:00,7.625,7.625,7.5625,1.7769834995269775,154000,0.0,
1981-06-25 00:00:00+00:00,7.625,7.78125,7.625,1.8136972188949585,54800,0.0,
1981-06-26 00:00:00+00:00,7.71875,7.75,7.625,1.8210409879684448,20400,0.0,
1981-06-29 00:00:00+00:00,7.75,7.75,7.625,1.7916690111160278,22400,0.0,
1981-06-30 00:00:00+00:00,7.625,7.71875,7.5625,1.7916690111160278,43200,0.0,
1981-07-01 00:00:00+00:00,7.625,7.71875,7.59375,1.7843265533447266,162000,0.0,
1981-07-02 00:00:00+00:00,7.59375,7.625,7.5625,1.7843265533447266,22800,0.0,
1981-07-06 00:00:00+00:00,7.5,7.5,7.28125,1.710896611213684,80400,0.0,
1981-07-07 00:00:00+00:00,7.28125,7.34375,7.03125,1.6521546840667725,47200,0.0,
1981-07-08 00:00:00+00:00,7.03125,7.1875,7.03125,1.6741834878921509,50800,0.0,
1981-07-09 00:00:00+00:00,7.125,7.34375,7.125,1.710896611213684,26400,0.0,
1981-07-10 00:00:00+00:00,7.34375,7.46875,7.34375,1.7549540996551514,24400,0.0,
1981-07-13 00:00:00+00:00,7.5625,7.75,7.5625,1.8210409879684448,70800,0.0,
1981-07-14 00:00:00+00:00,7.78125,8.09375,7.78125,1.894469141960144,113200,0.0,
1981-07-15 00:00:00+00:00,8.09375,8.28125,8.09375,1.938527226448059,200800,0.0,
1981-07-16 00:00:00+00:00,8.25,8.25,7.96875,1.938527226448059,66800,0.0,
1981-07-17 00:00:00+00:00,8.25,8.25,8.125,1.938527226448059,49200,0.0,
1981-07-20 00:00:00+00:00,8.1875,8.1875,7.96875,1.9091558456420896,146000,0.0,
1981-07-21 00:00:00+00:00,8.03125,8.03125,7.78125,1.828383564949036,50800,0.0,
1981-07-22 00:00:00+00:00,7.78125,7.9375,7.71875,1.8136972188949585,34800,0.0,
1981-07-23 00:00:00+00:00,7.71875,8.21875,7.71875,1.9018137454986568,45200,0.0,
1981-07-24 00:00:00+00:00,8.09375,8.1875,7.90625,1.894469141960144,34800,0.0,
1981-07-27 00:00:00+00:00,8.09375,8.34375,8.09375,1.9458695650100708,43200,0.0,
1981-07-28 00:00:00+00:00,8.28125,8.40625,8.09375,1.9238414764404297,104800,0.0,
1981-07-29 00:00:00+00:00,8.1875,8.21875,8.09375,1.9018137454986568,28000,0.0,
1981-07-30 00:00:00+00:00,8.09375,8.25,8.09375,1.938527226448059,34800,0.0,
1981-07-31 00:00:00+00:00,8.25,8.5,8.25,1.975241780281067,136400,0.0,
1981-08-03 00:00:00+00:00,8.40625,8.46875,8.125,1.9238414764404297,23600,0.0,
1981-08-04 00:00:00+00:00,8.1875,8.21875,8.09375,1.9091558456420896,56400,0.0,
1981-08-05 00:00:00+00:00,8.125,8.25,8.125,1.938527226448059,64800,0.0,
1981-08-06 00:00:00+00:00,8.28125,8.5625,8.28125,2.011956214904785,106400,0.0,
1981-08-07 00:00:00+00:00,8.5625,8.65625,8.5,2.004613876342773,79600,0.0,
1981-08-10 00:00:00+00:00,8.53125,8.53125,8.34375,1.997270464897156,48800,0.0,
1981-08-11 00:00:00+00:00,8.5,8.71875,8.5,2.033984661102295,172000,0.0,
1981-08-12 00:00:00+00:00,8.65625,8.71875,8.5,2.004613876342773,51600,0.0,
1981-08-13 00:00:00+00:00,8.53125,8.5625,8.5,1.997270464897156,37200,0.0,
1981-08-14 00:00:00+00:00,8.5,8.5,8.375,1.975241780281067,26800,0.0,
1981-08-17 00:00:00+00:00,8.40625,8.46875,8.34375,1.975241780281067,25200,0.0,
1981-08-18 00:00:00+00:00,8.40625,8.46875,8.125,1.9091558456420896,32000,0.0,
1981-08-19 00:00:00+00:00,7.96875,7.96875,7.875,1.8650981187820437,44000,0.0,
1981-08-20 00:00:00+00:00,7.9375,7.96875,7.875,1.8650981187820437,46400,0.0,
1981-08-21 00:00:00+00:00,7.9375,7.9375,7.875,1.8504130840301516,65200,0.0,
1981-08-24 00:00:00+00:00,7.875,7.90625,7.75,1.8210409879684448,74800,0.0,
1981-08-25 00:00:00+00:00,7.65625,7.65625,7.4375,1.7549540996551514,87600,0.0,
1981-08-26 00:00:00+00:00,7.46875,7.59375,7.46875,1.7843265533447266,36400,0.0,
1981-08-27 00:00:00+00:00,7.5,7.5,7.46875,1.7622970342636108,45200,0.0,
1981-08-28 00:00:00+00:00,7.5625,7.625,7.5625,1.7843265533447266,19200,0.0,
1981-08-31 00:00:00+00:00,7.59375,7.71875,7.5625,1.7769834995269775,50800,0.0,
1981-09-01 00:00:00+00:00,7.5625,7.5625,7.4375,1.7549540996551514,32400,0.0,
1981-09-02 00:00:00+00:00,7.46875,7.625,7.4375,1.7549540996551514,36400,0.0,
1981-09-03 00:00:00+00:00,7.46875,7.46875,7.28125,1.710896611213684,41200,0.0,
1981-09-04 00:00:00+00:00,7.28125,7.3125,6.96875,1.6374684572219849,64000,0.0,
1981-09-08 00:00:00+00:00,6.96875,7.0,6.53125,1.5346667766571045,43600,0.0,
1981-09-09 00:00:00+00:00,6.6875,6.84375,6.6875,1.57872474193573,124800,0.0,
1981-09-10 00:00:00+00:00,6.8125,6.875,6.8125,1.6080968379974363,38800,0.0,
1981-09-11 00:00:00+00:00,6.84375,7.0,6.84375,1.622783064842224,63600,0.0,
1981-09-14 00:00:00+00:00,6.90625,7.0,6.875,1.6374684572219849,96400,0.0,
1981-09-15 00:00:00+00:00,7.0,7.0625,7.0,1.6521546840667725,22800,0.0,
1981-09-16 00:00:00+00:00,7.03125,7.125,6.96875,1.6448111534118652,32800,0.0,
1981-09-17 00:00:00+00:00,7.0,7.0625,7.0,1.6521546840667725,26800,0.0,
1981-09-18 00:00:00+00:00,7.0,7.0,6.875,1.6154390573501587,79600,0.0,
1981-09-21 00:00:00+00:00,6.875,6.875,6.8125,1.6007542610168457,70800,0.0,
1981-09-22 00:00:00+00:00,6.8125,6.875,6.71875,1.57872474193573,19200,0.0,
1981-09-23 00:00:00+00:00,6.71875,6.71875,6.5625,1.5420103073120115,10800,0.0,
1981-09-24 00:00:00+00:00,6.5625,6.59375,6.4375,1.5126386880874634,42800,0.0,
1981-09-25 00:00:00+00:00,6.375,6.375,6.125,1.4612383842468262,322400,0.0,
1981-09-28 00:00:00+00:00,6.125,6.125,5.96875,1.439210295677185,105200,0.0,
1981-09-29 00:00:00+00:00,6.28125,6.5,6.28125,1.4759241342544556,123600,0.0,
1981-09-30 00:00:00+00:00,6.28125,6.4375,6.15625,1.5126386880874634,154800,0.0,
1981-10-01 00:00:00+00:00,6.4375,6.4375,6.3125,1.5126386880874634,38000,0.0,
1981-10-02 00:00:00+00:00,6.4375,6.90625,6.375,1.6007542610168457,78800,0.0,
1981-10-05 00:00:00+00:00,6.8125,6.96875,6.75,1.6154390573501587,30800,0.0,
1981-10-06 00:00:00+00:00,6.875,6.96875,6.84375,1.6154390573501587,23600,0.0,
1981-10-07 00:00:00+00:00,6.875,7.03125,6.875,1.6154390573501587,15600,0.0,
1981-10-08 00:00:00+00:00,6.875,6.96875,6.875,1.6154390573501587,102800,0.0,
1981-10-09 00:00:00+00:00,6.875,6.90625,6.84375,1.6080968379974363,38800,0.0,
1981-10-12 00:00:00+00:00,6.84375,6.875,6.75,1.6154390573501587,15200,0.0,
1981-10-13 00:00:00+00:00,6.875,7.0,6.75,1.586067795753479,31200,0.0,
1981-10-14 00:00:00+00:00,6.75,6.75,6.65625,1.564039945602417,26400,0.0,
1981-10-15 00:00:00+00:00,6.59375,6.59375,6.5625,1.5493528842926023,54400,0.0,
1981-10-16 00:00:00+00:00,6.59375,6.65625,6.53125,1.5420103073120115,92800,0.0,
1981-10-19 00:00:00+00:00,6.5625,6.5625,6.53125,1.5346667766571045,4800,0.0,
1981-10-20 00:00:00+00:00,6.5,6.5,6.4375,1.52732515335083,87200,0.0,
1981-10-21 00:00:00+00:00,6.5,6.5,6.28125,1.5126386880874634,173200,0.0,
1981-10-22 00:00:00+00:00,6.4375,6.4375,6.40625,1.5126386880874634,67200,0.0,
1981-10-23 00:00:00+00:00,6.375,6.375,6.15625,1.497952938079834,52800,0.0,
1981-10-26 00:00:00+00:00,6.375,6.4375,6.3125,1.5126386880874634,34800,0.0,
1981-10-27 00:00:00+00:00,6.4375,6.53125,6.4375,1.52732515335083,31200,0.0,
1981-10-28 00:00:00+00:00,6.5,6.75,6.4375,1.586067795753479,47600,0.0,
1981-10-29 00:00:00+00:00,6.75,6.875,6.71875,1.57872474193573,36800,0.0,
1981-10-30 00:00:00+00:00,6.71875,6.875,6.59375,1.6080968379974363,102000,0.0,
1981-11-02 00:00:00+00:00,6.875,7.03125,6.875,1.6448111534118652,78800,0.0,
1981-11-03 00:00:00+00:00,7.0,7.03125,6.875,1.622783064842224,49200,0.0,
1981-11-04 00:00:00+00:00,6.90625,7.0,6.90625,1.6448111534118652,110800,0.0,
1981-11-05 00:00:00+00:00,7.0,7.03125,6.90625,1.6448111534118652,66800,0.0,
1981-11-06 00:00:00+00:00,7.0,7.03125,6.875,1.622783064842224,22400,0.0,
1981-11-09 00:00:00+00:00,6.90625,7.03125,6.90625,1.6448111534118652,67200,0.0,
1981-11-10 00:00:00+00:00,7.0,7.03125,6.90625,1.6374684572219849,42000,0.0,
1981-11-11 00:00:00+00:00,6.96875,7.03125,6.96875,1.6521546840667725,22400,0.0,
1981-11-12 00:00:00+00:00,7.03125,7.125,7.03125,1.6594970226287842,17200,0.0,
1981-11-13 00:00:00+00:00,7.0625,7.125,7.03125,1.6594970226287842,39200,0.0,
1981-11-16 00:00:00+00:00,7.0625,7.1875,6.875,1.622783064842224,70400,0.0,
1981-11-17 00:00:00+00:00,6.90625,6.96875,6.875,1.6154390573501587,26000,0.0,
1981-11-18 00:00:00+00:00,6.875,7.0,6.8125,1.6080968379974363,61200,0.0,
1981-11-19 00:00:00+00:00,6.84375,7.0,6.75,1.586067795753479,22400,0.0,
1981-11-20 00:00:00+00:00,6.75,6.875,6.75,1.6154390573501587,12400,0.0,
1981-11-23 00:00:00+00:00,6.875,6.875,6.71875,1.57872474193573,44800,0.0,
1981-11-24 00:00:00+00:00,6.71875,6.875,6.6875,1.6080968379974363,96400,0.0,
1981-11-25 00:00:00+00:00,6.84375,6.96875,6.84375,1.6154390573501587,66800,0.0,
1981-11-27 00:00:00+00:00,6.875,6.875,6.8125,1.6007542610168457,26800,0.0,
1981-11-30 00:00:00+00:00,6.8125,6.875,6.71875,1.6154390573501587,59200,0.0,
1981-12-01 00:00:00+00:00,6.875,6.875,6.8125,1.6007542610168457,58800,0.0,
1981-12-02 00:00:00+00:00,6.8125,6.875,6.8125,1.6007542610168457,90800,0.0,
1981-12-03 00:00:00+00:00,6.8125,6.875,6.71875,1.6080968379974363,26800,0.0,
1981-12-04 00:00:00+00:00,6.84375,6.84375,6.75,1.586067795753479,26800,0.0,
1981-12-07 00:00:00+00:00,6.75,6.8125,6.71875,1.6007542610168457,35200,0.0,
1981-12-08 00:00:00+00:00,6.8125,6.90625,6.8125,1.622783064842224,98400,0.0,
1981-12-09 00:00:00+00:00,6.90625,6.90625,6.875,1.622783064842224,26800,0.0,
1981-12-10 00:00:00+00:00,6.90625,7.0,6.875,1.6154390573501587,15600,0.0,
1981-12-11 00:00:00+00:00,6.875,6.875,6.84375,1.6154390573501587,12000,0.0,
1981-12-14 00:00:00+00:00,6.875,6.875,6.75,1.6080968379974363,39200,0.0,
1981-12-15 00:00:00+00:00,6.8125,6.8125,6.75,1.586067795753479,66000,0.0,
1981-12-16 00:00:00+00:00,6.75,6.75,6.71875,1.57872474193573,43200,0.0,
1981-12-17 00:00:00+00:00,6.71875,6.8125,6.71875,1.57872474193573,14400,0.0,
1981-12-18 00:00:00+00:00,6.71875,6.8125,6.71875,1.586067795753479,52000,0.0,
1981-12-21 00:00:00+00:00,6.75,6.84375,6.71875,1.6007542610168457,32800,0.0,
1981-12-22 00:00:00+00:00,6.8125,6.875,6.59375,1.564039945602417,32800,0.0,
1981-12-23 00:00:00+00:00,6.65625,6.6875,6.65625,1.564039945602417,62400,0.0,
1981-12-24 00:00:00+00:00,6.59375,6.59375,6.4375,1.5420103073120115,63600,0.0,
1981-12-28 00:00:00+00:00,6.5625,6.5625,6.5,1.5420103073120115,62800,0.0,
1981-12-29 00:00:00+00:00,6.53125,6.53125,6.40625,1.5052958726882937,120400,0.0,
