date,DWSN_Open,DWSN_High,DWSN_Low,DWSN_Close,DWSN_Volume,DWSN_Dividends,DWSN_Stock Splits
1994-04-05 00:00:00+00:00,10.152589797973633,10.152589797973633,10.152589797973633,8.490239143371582,345,0.0,
1994-04-06 00:00:00+00:00,10.152589797973633,10.152589797973633,10.152589797973633,8.490239143371582,0,0.0,
1994-04-07 00:00:00+00:00,10.152589797973633,10.152589797973633,10.152589797973633,8.490239143371582,0,0.0,
1994-04-08 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,69,0.0,
1994-04-11 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-12 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-13 00:00:00+00:00,10.877775192260742,10.877775192260742,9.42740535736084,9.096684455871582,2758,0.0,
1994-04-14 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-15 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-18 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-19 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-20 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-21 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-22 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-25 00:00:00+00:00,10.877775192260742,10.877775192260742,10.877775192260742,9.096684455871582,0,0.0,
1994-04-26 00:00:00+00:00,13.05333137512207,13.05333137512207,13.05333137512207,10.916023254394531,345,0.0,
1994-04-28 00:00:00+00:00,11.602959632873535,11.602959632873535,11.602959632873535,9.703130722045898,862,0.0,
1994-04-29 00:00:00+00:00,13.05333137512207,13.05333137512207,13.05333137512207,10.916023254394531,862,0.0,
1994-05-02 00:00:00+00:00,13.05333137512207,13.05333137512207,13.05333137512207,10.916023254394531,0,0.0,
1994-05-03 00:00:00+00:00,13.05333137512207,13.05333137512207,13.05333137512207,10.916023254394531,0,0.0,
1994-05-04 00:00:00+00:00,13.05333137512207,13.05333137512207,13.05333137512207,10.916023254394531,0,0.0,
1994-05-05 00:00:00+00:00,13.05333137512207,13.05333137512207,13.05333137512207,10.916023254394531,0,0.0,
1994-05-06 00:00:00+00:00,11.602959632873535,11.602959632873535,11.602959632873535,9.703130722045898,34,0.0,
1994-05-09 00:00:00+00:00,11.602959632873535,11.602959632873535,11.602959632873535,9.703130722045898,0,0.0,
1994-05-10 00:00:00+00:00,15.954071044921877,15.954071044921877,14.503701210021973,12.128913879394531,172,0.0,
1994-05-11 00:00:00+00:00,14.503701210021973,14.503701210021973,14.503701210021973,12.128913879394531,0,0.0,
1994-05-12 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,155,0.0,
1994-05-13 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
1994-05-16 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
1994-05-17 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
1994-05-18 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
1994-05-19 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
1994-05-20 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
1994-05-23 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
1994-05-24 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
1994-05-25 00:00:00+00:00,17.404441833496094,17.404441833496094,17.404441833496094,14.554697036743164,0,0.0,
