date,HAL_Open,HAL_High,HAL_Low,HAL_Close,HAL_Volume,HAL_Dividends,HAL_Stock Splits
1972-06-01 00:00:00+00:00,0.0,3.946057081222534,3.891458034515381,1.30769681930542,158655,0.0,
1972-06-02 00:00:00+00:00,3.946057081222534,4.020511150360107,3.921238899230957,1.317567229270935,705134,0.0,
1972-06-05 00:00:00+00:00,3.9510209560394287,3.9510209560394287,3.812040090560913,1.269910216331482,284572,0.010443,
1972-06-06 00:00:00+00:00,3.8219668865203857,3.8517489433288574,3.802113056182861,1.2666116952896118,203985,0.0,
1972-06-07 00:00:00+00:00,3.812040090560913,3.8219668865203857,3.7921860218048096,1.2616641521453855,85623,0.0,
1972-06-08 00:00:00+00:00,3.797148942947388,3.8219668865203857,3.7822580337524414,1.2567161321640017,191394,0.0,
1972-06-09 00:00:00+00:00,3.7723309993743896,3.7723309993743896,3.70284104347229,1.2501189708709717,292127,0.0,
1972-06-12 00:00:00+00:00,3.762403964996338,3.80707597732544,3.762403964996338,1.2501189708709717,128435,0.0,
1972-06-13 00:00:00+00:00,3.762403964996338,3.7822580337524414,3.7226951122283936,1.2435226440429688,720244,0.0,
1972-06-14 00:00:00+00:00,3.7425498962402335,3.7822580337524414,3.73758602142334,1.2534173727035522,594327,0.0,
1972-06-15 00:00:00+00:00,3.7723309993743896,3.80707597732544,3.7723309993743896,1.2616641521453855,251834,0.0,
1972-06-16 00:00:00+00:00,3.797148942947388,3.8269309997558594,3.7921860218048096,1.2682607173919678,279535,0.0,
1972-06-19 00:00:00+00:00,3.8219668865203857,3.861675977706909,3.8219668865203857,1.28145432472229,516259,0.0,
1972-06-20 00:00:00+00:00,3.856712102890015,3.866640090942383,3.8219668865203857,1.2781554460525513,375232,0.0,
1972-06-21 00:00:00+00:00,3.846785068511963,3.876566886901856,3.8418219089508057,1.2831040620803833,246797,0.0,
1972-06-22 00:00:00+00:00,3.861675977706909,3.8815300464630127,3.817003965377808,1.289700984954834,209022,0.0,
1972-06-23 00:00:00+00:00,3.8815300464630127,3.980802059173584,3.8815300464630127,1.3094910383224487,498631,0.0,
1972-06-26 00:00:00+00:00,3.941092967987061,3.960947990417481,3.9162750244140634,1.3094910383224487,251834,0.0,
1972-06-27 00:00:00+00:00,3.941092967987061,3.970875024795532,3.931165933609009,1.3193877935409546,271980,0.0,
1972-06-28 00:00:00+00:00,3.970875024795532,3.9857659339904794,3.960947990417481,1.3193877935409546,110807,0.0,
1972-06-29 00:00:00+00:00,3.970875024795532,4.000657081604004,3.960947990417481,1.3259838819503784,211540,0.0,
1972-06-30 00:00:00+00:00,3.9857659339904794,3.9857659339904794,3.960947990417481,1.3160881996154783,120880,0.0,
1972-07-03 00:00:00+00:00,3.960947990417481,3.970875024795532,3.911312103271485,1.306193232536316,128435,0.0,
1972-07-05 00:00:00+00:00,3.931165933609009,3.9510209560394287,3.911312103271485,1.306193232536316,118362,0.0,
1972-07-06 00:00:00+00:00,3.931165933609009,3.990729093551636,3.921238899230957,1.3028945922851562,236724,0.0,
1972-07-07 00:00:00+00:00,3.921238899230957,3.926203012466431,3.8517489433288574,1.2864023447036743,226650,0.0,
1972-07-10 00:00:00+00:00,3.871603012084961,3.931165933609009,3.871603012084961,1.2995970249176023,370195,0.0,
1972-07-11 00:00:00+00:00,3.911312103271485,3.911312103271485,3.8815300464630127,1.289700984954834,148582,0.0,
1972-07-12 00:00:00+00:00,3.871603012084961,3.871603012084961,3.80707597732544,1.2666116952896118,271980,0.0,
1972-07-13 00:00:00+00:00,3.812040090560913,3.812040090560913,3.7723309993743896,1.2649611234664917,269462,0.0,
1972-07-14 00:00:00+00:00,3.812040090560913,3.891458034515381,3.812040090560913,1.289700984954834,742909,0.0,
1972-07-17 00:00:00+00:00,3.8815300464630127,3.8864939212799072,3.8517489433288574,1.2864023447036743,536406,0.0,
1972-07-18 00:00:00+00:00,3.871603012084961,3.871603012084961,3.836858034133911,1.2864023447036743,186357,0.0,
1972-07-19 00:00:00+00:00,3.8815300464630127,3.9510209560394287,3.8815300464630127,1.2929993867874146,339975,0.0,
1972-07-20 00:00:00+00:00,3.876566886901856,3.876566886901856,3.8418219089508057,1.2798054218292236,312274,0.0,
1972-07-21 00:00:00+00:00,3.8517489433288574,3.8815300464630127,3.836858034133911,1.289700984954834,360122,0.0,
1972-07-24 00:00:00+00:00,3.8815300464630127,3.891458034515381,3.836858034133911,1.289700984954834,543961,0.0,
1972-07-25 00:00:00+00:00,3.896420955657959,3.9758388996124263,3.896420955657959,1.306193232536316,941858,0.0,
1972-07-26 00:00:00+00:00,3.931165933609009,3.941092967987061,3.911312103271485,1.3012452125549316,203985,0.0,
1972-07-27 00:00:00+00:00,3.931165933609009,3.970875024795532,3.931165933609009,1.3193877935409546,360122,0.0,
1972-07-28 00:00:00+00:00,3.970875024795532,3.990729093551636,3.970875024795532,1.3259838819503784,395379,0.0,
1972-07-31 00:00:00+00:00,3.990729093551636,4.010583877563477,3.970875024795532,1.3259838819503784,138509,0.0,
1972-08-01 00:00:00+00:00,3.990729093551636,4.03043794631958,3.9758388996124263,1.339177489280701,193912,0.0,
1972-08-02 00:00:00+00:00,4.05029296875,4.209127902984619,4.05029296875,1.3952507972717283,904083,0.0,
1972-08-03 00:00:00+00:00,4.209127902984619,4.358035087585449,4.209127902984619,1.4315348863601685,523814,0.0,
1972-08-04 00:00:00+00:00,4.328254222869873,4.367962837219238,4.328254222869873,1.444729566574097,496112,0.0,
1972-08-07 00:00:00+00:00,4.348107814788818,4.353072166442871,4.318326950073242,1.434834361076355,188875,0.0,
1972-08-08 00:00:00+00:00,4.318326950073242,4.432488918304443,4.318326950073242,1.4727656841278076,307237,0.0,
1972-08-09 00:00:00+00:00,4.432488918304443,4.526797771453857,4.432488918304443,1.477713704109192,448264,0.0,
1972-08-10 00:00:00+00:00,4.467234134674072,4.526797771453857,4.467234134674072,1.4958552122116089,246797,0.0,
1972-08-11 00:00:00+00:00,4.506943225860596,4.685633182525635,4.506943225860596,1.5304888486862185,400416,0.0,
1972-08-14 00:00:00+00:00,4.606215000152588,4.680668830871582,4.586360931396484,1.5436829328536987,314792,0.0,
1972-08-15 00:00:00+00:00,4.640960216522217,4.640960216522217,4.5665059089660645,1.5337871313095093,219095,0.0,
1972-08-16 00:00:00+00:00,4.6161417961120605,4.645924091339111,4.5665059089660645,1.517295479774475,196430,0.0,
