date,PTN_Open,PTN_High,PTN_Low,PTN_Close,PTN_Volume,PTN_Dividends,PTN_Stock Splits
1998-04-24 00:00:00+00:00,1554.6875,1593.75,1531.25,1562.5,68,,
1998-04-27 00:00:00+00:00,1562.5,1562.5,1500.0,1531.25,13,,
1998-04-28 00:00:00+00:00,1562.5,1562.5,1546.875,1562.5,57,,
1998-04-29 00:00:00+00:00,1562.5,1578.125,1531.25,1578.125,217,,
1998-04-30 00:00:00+00:00,1593.75,1687.5,1562.5,1687.5,232,,
1998-05-01 00:00:00+00:00,1718.75,1734.375,1656.25,1703.125,123,,
1998-05-04 00:00:00+00:00,1718.75,2062.5,1718.75,2000.0,348,,
1998-05-05 00:00:00+00:00,2000.0,2000.0,1875.0,1937.5,468,,
1998-05-06 00:00:00+00:00,1906.25,2265.625,1906.25,2171.875,716,,
1998-05-07 00:00:00+00:00,2218.75,2250.0,2000.0,2031.25,514,,
1998-05-08 00:00:00+00:00,2093.75,2093.75,1906.25,2031.25,464,,
1998-05-11 00:00:00+00:00,2093.75,2093.75,1921.875,1968.75,315,,
1998-05-12 00:00:00+00:00,1968.75,1968.75,1875.0,1906.25,152,,
1998-05-13 00:00:00+00:00,1875.0,1906.25,1750.0,1875.0,138,,
1998-05-14 00:00:00+00:00,1921.875,1968.75,1812.5,1890.625,543,,
1998-05-15 00:00:00+00:00,1937.5,1953.125,1867.1875,1867.1875,219,,
1998-05-18 00:00:00+00:00,1937.5,1937.5,1843.75,1875.0,108,,
1998-05-19 00:00:00+00:00,1859.375,1890.625,1750.0,1750.0,118,,
1998-05-20 00:00:00+00:00,1750.0,1812.5,1609.375,1640.625,294,,
1998-05-21 00:00:00+00:00,1687.5,1687.5,1609.375,1687.5,26,,
1998-05-22 00:00:00+00:00,1640.625,1687.5,1625.0,1687.5,50,,
1998-05-26 00:00:00+00:00,1625.0,1718.75,1625.0,1687.5,42,,
1998-05-27 00:00:00+00:00,1640.625,1656.25,1625.0,1656.25,40,,
1998-05-28 00:00:00+00:00,1625.0,1687.5,1609.375,1625.0,61,,
1998-05-29 00:00:00+00:00,1640.625,1656.25,1625.0,1656.25,84,,
1998-06-01 00:00:00+00:00,1656.25,1656.25,1640.625,1656.25,37,,
1998-06-02 00:00:00+00:00,1625.0,1656.25,1625.0,1640.625,144,,
1998-06-03 00:00:00+00:00,1656.25,1718.75,1640.625,1718.75,123,,
1998-06-04 00:00:00+00:00,1656.25,1781.25,1625.0,1640.625,146,,
1998-06-05 00:00:00+00:00,1640.625,1640.625,1609.375,1609.375,38,,
1998-06-08 00:00:00+00:00,1593.75,1640.625,1593.75,1640.625,67,,
1998-06-09 00:00:00+00:00,1593.75,1656.25,1578.125,1609.375,50,,
1998-06-10 00:00:00+00:00,1578.125,1593.75,1562.5,1578.125,16,,
1998-06-11 00:00:00+00:00,1562.5,1593.75,1500.0,1500.0,110,,
1998-06-12 00:00:00+00:00,1500.0,1546.875,1500.0,1500.0,169,,
1998-06-15 00:00:00+00:00,1468.75,1515.625,1406.25,1468.75,62,,
1998-06-16 00:00:00+00:00,1468.75,1468.75,1406.25,1453.125,14,,
1998-06-17 00:00:00+00:00,1468.75,1484.375,1406.25,1468.75,222,,
1998-06-18 00:00:00+00:00,1468.75,1468.75,1421.875,1437.5,2,,
1998-06-19 00:00:00+00:00,1468.75,1484.375,1421.875,1453.125,66,,
1998-06-22 00:00:00+00:00,1468.75,1468.75,1421.875,1468.75,92,,
1998-06-23 00:00:00+00:00,1437.5,1468.75,1406.25,1421.875,119,,
1998-06-24 00:00:00+00:00,1421.875,1453.125,1406.25,1437.5,129,,
1998-06-25 00:00:00+00:00,1453.125,1453.125,1343.75,1406.25,73,,
1998-06-26 00:00:00+00:00,1375.0,1406.25,1312.5,1375.0,168,,
1998-06-29 00:00:00+00:00,1437.5,1468.75,1187.5,1250.0,304,,
1998-06-30 00:00:00+00:00,1281.25,1281.25,1218.75,1234.375,49,,
1998-07-01 00:00:00+00:00,1234.375,1281.25,1203.125,1281.25,112,,
1998-07-02 00:00:00+00:00,1218.75,1312.5,1218.75,1312.5,42,,
1998-07-06 00:00:00+00:00,1312.5,1421.875,1289.0625,1421.875,86,,
1998-07-07 00:00:00+00:00,1375.0,1406.25,1265.625,1328.125,69,,
1998-07-08 00:00:00+00:00,1250.0,1281.25,1156.25,1281.25,92,,
1998-07-09 00:00:00+00:00,1265.625,1265.625,1187.5,1218.75,7,,
1998-07-10 00:00:00+00:00,1203.125,1250.0,1187.5,1250.0,21,,
1998-07-13 00:00:00+00:00,1250.0,1265.625,1156.25,1250.0,41,,
1998-07-14 00:00:00+00:00,1218.75,1250.0,1156.25,1218.75,28,,
1998-07-15 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,110,,
1998-07-16 00:00:00+00:00,1187.5,1218.75,1187.5,1187.5,41,,
1998-07-17 00:00:00+00:00,1226.5625,1226.5625,1140.625,1171.875,140,,
1998-07-20 00:00:00+00:00,1171.875,1171.875,1140.625,1156.25,36,,
1998-07-21 00:00:00+00:00,1140.625,1187.5,1140.625,1187.5,48,,
1998-07-22 00:00:00+00:00,1187.5,1234.375,1140.625,1218.75,28,,
1998-07-23 00:00:00+00:00,1140.625,1203.125,1062.5,1140.625,76,,
1998-07-24 00:00:00+00:00,1140.625,1140.625,1062.5,1125.0,4,,
1998-07-27 00:00:00+00:00,1125.0,1125.0,906.25,937.5,90,,
1998-07-28 00:00:00+00:00,1000.0,1000.0,906.25,906.25,50,,
1998-07-29 00:00:00+00:00,921.875,1062.5,921.875,1062.5,74,,
1998-07-30 00:00:00+00:00,1062.5,1093.75,968.75,1000.0,60,,
1998-07-31 00:00:00+00:00,1000.0,1062.5,1000.0,1062.5,104,,
1998-08-03 00:00:00+00:00,1062.5,1062.5,1000.0,1031.25,52,,
1998-08-04 00:00:00+00:00,1031.25,1031.25,988.28125,1000.0,128,,
1998-08-05 00:00:00+00:00,984.375,1015.625,921.875,937.5,118,,
1998-08-06 00:00:00+00:00,875.0,1000.0,843.75,859.375,49,,
1998-08-07 00:00:00+00:00,843.75,968.75,843.75,937.5,88,,
1998-08-10 00:00:00+00:00,953.125,968.75,875.0,953.125,130,,
1998-08-11 00:00:00+00:00,953.125,953.125,875.0,890.625,13,,
1998-08-12 00:00:00+00:00,890.625,937.5,890.625,906.25,18,,
1998-08-13 00:00:00+00:00,906.25,1000.0,906.25,984.375,68,,
1998-08-14 00:00:00+00:00,984.375,984.375,843.75,921.875,97,,
1998-08-17 00:00:00+00:00,890.625,906.25,875.0,906.25,15,,
1998-08-18 00:00:00+00:00,906.25,906.25,906.25,906.25,10,,
1998-08-19 00:00:00+00:00,906.25,906.25,875.0,906.25,22,,
1998-08-20 00:00:00+00:00,875.0,906.25,875.0,906.25,4,,
1998-08-21 00:00:00+00:00,843.75,937.5,843.75,937.5,26,,
1998-08-24 00:00:00+00:00,937.5,937.5,875.0,921.875,20,,
1998-08-25 00:00:00+00:00,921.875,921.875,843.75,875.0,68,,
1998-08-26 00:00:00+00:00,843.75,843.75,843.75,843.75,4,,
1998-08-27 00:00:00+00:00,812.5,812.5,750.0,781.25,58,,
1998-08-28 00:00:00+00:00,718.75,781.25,687.5,781.25,14,,
1998-08-31 00:00:00+00:00,781.25,781.25,562.5,656.25,93,,
1998-09-01 00:00:00+00:00,625.0,656.25,562.5,656.25,38,,
1998-09-02 00:00:00+00:00,656.25,718.75,656.25,718.75,14,,
1998-09-03 00:00:00+00:00,703.125,718.75,625.0,718.75,282,,
1998-09-04 00:00:00+00:00,687.5,687.5,593.75,593.75,349,,
1998-09-08 00:00:00+00:00,625.0,640.625,562.5,625.0,16,,
1998-09-09 00:00:00+00:00,656.25,656.25,625.0,625.0,44,,
1998-09-10 00:00:00+00:00,625.0,625.0,625.0,625.0,0,,
1998-09-11 00:00:00+00:00,656.25,656.25,562.5,625.0,54,,
1998-09-14 00:00:00+00:00,593.75,750.0,500.0,625.0,248,,
1998-09-15 00:00:00+00:00,687.5,812.5,656.25,656.25,501,,
1998-09-16 00:00:00+00:00,656.25,671.875,640.625,671.875,40,,
1998-09-17 00:00:00+00:00,687.5,703.125,671.875,703.125,25,,
1998-09-18 00:00:00+00:00,703.125,781.25,703.125,781.25,47,,
1998-09-21 00:00:00+00:00,781.25,781.25,734.375,734.375,68,,
1998-09-22 00:00:00+00:00,718.75,750.0,718.75,750.0,56,,
1998-09-23 00:00:00+00:00,750.0,781.25,734.375,765.625,48,,
1998-09-24 00:00:00+00:00,750.0,781.25,750.0,750.0,54,,
1998-09-25 00:00:00+00:00,781.25,781.25,734.375,750.0,79,,
1998-09-28 00:00:00+00:00,750.0,750.0,718.75,750.0,167,,
1998-09-29 00:00:00+00:00,750.0,750.0,734.375,750.0,52,,
1998-09-30 00:00:00+00:00,750.0,750.0,718.75,718.75,2,,
1998-10-01 00:00:00+00:00,718.75,750.0,718.75,718.75,46,,
1998-10-02 00:00:00+00:00,687.5,718.75,687.5,718.75,5,,
1998-10-05 00:00:00+00:00,718.75,718.75,718.75,718.75,0,,
1998-10-06 00:00:00+00:00,718.75,718.75,718.75,718.75,57,,
1998-10-07 00:00:00+00:00,687.5,687.5,625.0,656.25,59,,
1998-10-08 00:00:00+00:00,625.0,640.625,468.75,468.75,178,,
1998-10-09 00:00:00+00:00,500.0,531.25,468.75,531.25,54,,
1998-10-12 00:00:00+00:00,500.0,500.0,445.3125,468.75,87,,
1998-10-13 00:00:00+00:00,437.5,437.5,343.75,437.5,164,,
1998-10-14 00:00:00+00:00,453.125,453.125,375.0,421.875,88,,
1998-10-15 00:00:00+00:00,406.25,468.75,406.25,468.75,94,,
1998-10-16 00:00:00+00:00,468.75,468.75,421.875,453.125,80,,
1998-10-19 00:00:00+00:00,500.0,500.0,437.5,437.5,139,,
1998-10-20 00:00:00+00:00,453.125,468.75,437.5,468.75,45,,
1998-10-21 00:00:00+00:00,562.5,765.625,546.875,687.5,1224,,
1998-10-22 00:00:00+00:00,718.75,734.375,609.375,718.75,362,,
1998-10-23 00:00:00+00:00,718.75,726.5625,687.5,695.3125,118,,
1998-10-26 00:00:00+00:00,703.125,734.375,695.3125,710.9375,56,,
1998-10-27 00:00:00+00:00,718.75,937.5,687.5,859.375,265,,
1998-10-28 00:00:00+00:00,890.625,984.375,828.125,937.5,527,,
1998-10-29 00:00:00+00:00,968.75,1054.6875,890.625,1015.625,534,,
1998-10-30 00:00:00+00:00,1031.25,1265.625,1031.25,1250.0,600,,
1998-11-02 00:00:00+00:00,1281.25,1312.5,1062.5,1203.125,1014,,
1998-11-03 00:00:00+00:00,1156.25,1156.25,1058.59375,1062.5,108,,
1998-11-04 00:00:00+00:00,1062.5,1218.75,1062.5,1062.5,279,,
1998-11-05 00:00:00+00:00,1093.75,1125.0,1062.5,1125.0,96,,
1998-11-06 00:00:00+00:00,1140.625,1140.625,1062.5,1125.0,148,,
1998-11-09 00:00:00+00:00,1085.9375,1125.0,1046.875,1046.875,48,,
1998-11-10 00:00:00+00:00,1054.6875,1062.5,781.25,945.3125,254,,
1998-11-11 00:00:00+00:00,937.5,1000.0,781.25,984.375,263,,
1998-11-12 00:00:00+00:00,1000.0,1000.0,890.625,984.375,116,,
1998-11-13 00:00:00+00:00,937.5,1000.0,937.5,1000.0,30,,
1998-11-16 00:00:00+00:00,1015.625,1015.625,953.125,1000.0,229,,
1998-11-17 00:00:00+00:00,1000.0,1109.375,968.75,1000.0,172,,
1998-11-18 00:00:00+00:00,1000.0,1031.25,937.5,968.75,121,,
1998-11-19 00:00:00+00:00,968.75,1031.25,921.875,921.875,114,,
1998-11-20 00:00:00+00:00,984.375,1000.0,953.125,1000.0,142,,
1998-11-23 00:00:00+00:00,984.375,984.375,906.25,937.5,65,,
1998-11-24 00:00:00+00:00,921.875,953.125,906.25,937.5,50,,
1998-11-25 00:00:00+00:00,953.125,1000.0,906.25,1000.0,187,,
1998-11-27 00:00:00+00:00,937.5,1031.25,937.5,984.375,111,,
1998-11-30 00:00:00+00:00,1031.25,1031.25,906.25,921.875,79,,
1998-12-01 00:00:00+00:00,953.125,1015.625,812.5,984.375,242,,
1998-12-02 00:00:00+00:00,968.75,968.75,921.875,953.125,96,,
1998-12-03 00:00:00+00:00,1000.0,1125.0,968.75,1031.25,294,,
1998-12-04 00:00:00+00:00,1031.25,1031.25,937.5,953.125,112,,
1998-12-07 00:00:00+00:00,968.75,1093.75,968.75,1093.75,181,,
1998-12-08 00:00:00+00:00,1109.375,1125.0,968.75,968.75,267,,
1998-12-09 00:00:00+00:00,1031.25,1046.875,984.375,1046.875,36,,
1998-12-10 00:00:00+00:00,1046.875,1046.875,968.75,1000.0,53,,
1998-12-11 00:00:00+00:00,968.75,1015.625,968.75,1000.0,100,,
1998-12-14 00:00:00+00:00,968.75,1015.625,953.125,1015.625,147,,
1998-12-15 00:00:00+00:00,1031.25,1031.25,953.125,1031.25,23,,
1998-12-16 00:00:00+00:00,1015.625,1062.5,968.75,1000.0,152,,
1998-12-17 00:00:00+00:00,984.375,1062.5,968.75,1062.5,188,,
1998-12-18 00:00:00+00:00,1078.125,1468.75,1078.125,1421.875,1896,,
1998-12-21 00:00:00+00:00,1343.75,1375.0,1125.0,1148.4375,690,,
1998-12-22 00:00:00+00:00,1125.0,1250.0,1125.0,1156.25,126,,
1998-12-23 00:00:00+00:00,1218.75,1281.25,1125.0,1187.5,284,,
1998-12-24 00:00:00+00:00,1218.75,1218.75,1140.625,1156.25,189,,
1998-12-28 00:00:00+00:00,1156.25,1187.5,1031.25,1078.125,280,,
1998-12-29 00:00:00+00:00,1125.0,1125.0,1007.8125,1015.625,310,,
1998-12-30 00:00:00+00:00,1078.125,1078.125,1015.625,1031.25,96,,
1998-12-31 00:00:00+00:00,1046.875,1046.875,1015.625,1031.25,71,,
1999-01-04 00:00:00+00:00,1046.875,1062.5,937.5,953.125,157,,
1999-01-05 00:00:00+00:00,953.125,1015.625,953.125,1015.625,104,,
1999-01-06 00:00:00+00:00,1015.625,1031.25,968.75,1015.625,126,,
1999-01-07 00:00:00+00:00,1031.25,1031.25,937.5,984.375,94,,
1999-01-08 00:00:00+00:00,937.5,1031.25,937.5,1031.25,78,,
1999-01-11 00:00:00+00:00,1046.875,1062.5,1015.625,1062.5,20,,
1999-01-12 00:00:00+00:00,1046.875,1062.5,968.75,1031.25,56,,
1999-01-13 00:00:00+00:00,1031.25,1031.25,937.5,1000.0,60,,
1999-01-14 00:00:00+00:00,1000.0,1000.0,937.5,1000.0,35,,
1999-01-15 00:00:00+00:00,1000.0,1062.5,945.3125,1046.875,269,,
1999-01-19 00:00:00+00:00,1078.125,1218.75,1062.5,1187.5,293,,
1999-01-20 00:00:00+00:00,1218.75,1250.0,1187.5,1218.75,116,,
1999-01-21 00:00:00+00:00,1218.75,1234.375,1093.75,1132.8125,88,,
1999-01-22 00:00:00+00:00,1164.0625,1164.0625,1078.125,1093.75,76,,
1999-01-25 00:00:00+00:00,1140.625,1140.625,1093.75,1109.375,36,,
1999-01-26 00:00:00+00:00,1125.0,1140.625,1070.3125,1093.75,99,,
1999-01-27 00:00:00+00:00,1187.5,1257.8125,1156.25,1234.375,894,,
1999-01-28 00:00:00+00:00,1250.0,1250.0,1203.125,1234.375,108,,
1999-01-29 00:00:00+00:00,1234.375,1234.375,1218.75,1234.375,157,,
1999-02-01 00:00:00+00:00,1218.75,1234.375,1187.5,1218.75,217,,
1999-02-02 00:00:00+00:00,1203.125,1226.5625,1062.5,1125.0,190,,
1999-02-03 00:00:00+00:00,1093.75,1156.25,1093.75,1156.25,169,,
1999-02-04 00:00:00+00:00,1140.625,1187.5,1125.0,1187.5,261,,
1999-02-05 00:00:00+00:00,1156.25,1187.5,1125.0,1187.5,41,,
1999-02-08 00:00:00+00:00,1187.5,1187.5,1140.625,1187.5,110,,
1999-02-09 00:00:00+00:00,1187.5,1187.5,1156.25,1187.5,269,,
1999-02-10 00:00:00+00:00,1187.5,1187.5,1156.25,1171.875,113,,
1999-02-11 00:00:00+00:00,1156.25,1203.125,1156.25,1171.875,394,,
1999-02-12 00:00:00+00:00,1203.125,1218.75,1187.5,1203.125,265,,
1999-02-16 00:00:00+00:00,1203.125,1203.125,1125.0,1187.5,159,,
1999-02-17 00:00:00+00:00,1125.0,1156.25,1062.5,1125.0,79,,
1999-02-18 00:00:00+00:00,1125.0,1187.5,1078.125,1187.5,122,,
1999-02-19 00:00:00+00:00,1187.5,1187.5,1125.0,1140.625,84,,
1999-02-22 00:00:00+00:00,1101.5625,1156.25,1101.5625,1140.625,108,,
1999-02-23 00:00:00+00:00,1125.0,1171.875,1125.0,1148.4375,259,,
1999-02-24 00:00:00+00:00,1156.25,1156.25,1125.0,1125.0,351,,
1999-02-25 00:00:00+00:00,1125.0,1140.625,1109.375,1125.0,222,,
1999-02-26 00:00:00+00:00,1109.375,1140.625,1093.75,1125.0,113,,
1999-03-01 00:00:00+00:00,1140.625,1140.625,1125.0,1125.0,90,,
