date,WES_Open,WES_High,WES_Low,WES_Close,WES_Volume,WES_Dividends,WES_Stock Splits
2013-01-29 00:00:00+00:00,32.29999923706055,33.88999938964844,31.649999618530277,16.32886505126953,45900,0.0,
2013-01-30 00:00:00+00:00,32.9900016784668,33.75,32.34000015258789,16.435152053833008,4400,0.036,
2013-01-31 00:00:00+00:00,33.5,34.9900016784668,33.400001525878906,16.61229133605957,76100,0.0,
2013-02-01 00:00:00+00:00,34.11000061035156,35.0,32.97999954223633,16.71070671081543,180700,0.0,
2013-02-04 00:00:00+00:00,34.0,34.5,33.88999938964844,16.72547149658203,127200,0.0,
2013-02-05 00:00:00+00:00,35.25,35.529998779296875,33.06999969482422,16.72547149658203,72400,0.0,
2013-02-06 00:00:00+00:00,33.70000076293945,35.119998931884766,33.45000076293945,16.686105728149414,27200,0.0,
2013-02-07 00:00:00+00:00,34.2400016784668,35.369998931884766,33.650001525878906,17.17816925048828,115100,0.0,
2013-02-08 00:00:00+00:00,35.25,35.369998931884766,34.099998474121094,16.853410720825195,93100,0.0,
2013-02-11 00:00:00+00:00,33.86000061035156,34.66999816894531,33.86000061035156,17.06007957458496,43000,0.0,
2013-02-12 00:00:00+00:00,34.61000061035156,34.77000045776367,34.18000030517578,16.981342315673828,29200,0.0,
2013-02-13 00:00:00+00:00,34.59000015258789,35.31999969482422,34.31999969482422,17.03055191040039,25700,0.0,
2013-02-14 00:00:00+00:00,34.5,34.650001525878906,33.7400016784668,16.730388641357422,159200,0.0,
2013-02-15 00:00:00+00:00,34.0,34.349998474121094,33.75,16.730388641357422,22900,0.0,
2013-02-19 00:00:00+00:00,34.2599983215332,34.31999969482422,33.79999923706055,16.730388641357422,14900,0.0,
2013-02-20 00:00:00+00:00,34.0,34.43000030517578,33.83000183105469,16.730388641357422,370200,0.0,
2013-02-21 00:00:00+00:00,33.779998779296875,34.2599983215332,33.09000015258789,16.528640747070312,22100,0.0,
2013-02-22 00:00:00+00:00,33.75,34.150001525878906,33.630001068115234,16.631977081298828,104500,0.0,
2013-02-25 00:00:00+00:00,34.47999954223633,34.599998474121094,33.40999984741211,16.69594955444336,83700,0.0,
2013-02-26 00:00:00+00:00,34.0,34.0,33.54999923706055,16.730388641357422,88900,0.0,
2013-02-27 00:00:00+00:00,34.279998779296875,34.279998779296875,33.59000015258789,16.720548629760742,40200,0.0,
2013-02-28 00:00:00+00:00,34.09000015258789,34.09000015258789,33.68000030517578,16.715627670288086,35400,0.0,
2013-03-01 00:00:00+00:00,33.81999969482422,33.97999954223633,33.5099983215332,16.54832649230957,43100,0.0,
2013-03-04 00:00:00+00:00,33.529998779296875,33.7400016784668,32.540000915527344,16.23831558227539,72900,0.0,
2013-03-05 00:00:00+00:00,32.86000061035156,33.2400016784668,32.15999984741211,16.28752899169922,59300,0.0,
2013-03-06 00:00:00+00:00,33.54999923706055,33.650001525878906,32.060001373291016,16.35149383544922,77700,0.0,
2013-03-07 00:00:00+00:00,33.0099983215332,33.470001220703125,32.349998474121094,16.356422424316406,168800,0.0,
2013-03-08 00:00:00+00:00,33.2400016784668,33.470001220703125,32.90999984741211,16.282609939575195,105500,0.0,
2013-03-11 00:00:00+00:00,33.09000015258789,33.310001373291016,32.90999984741211,16.361337661743164,152900,0.0,
2013-03-12 00:00:00+00:00,33.119998931884766,33.13999938964844,32.5099983215332,16.01197052001953,148000,0.0,
2013-03-13 00:00:00+00:00,32.7599983215332,32.790000915527344,32.36000061035156,15.997203826904297,74200,0.0,
2013-03-14 00:00:00+00:00,32.470001220703125,32.779998779296875,32.16999816894531,15.898796081542969,170900,0.0,
2013-03-15 00:00:00+00:00,32.310001373291016,32.43000030517578,31.81999969482422,15.839746475219728,132100,0.0,
2013-03-18 00:00:00+00:00,31.84000015258789,32.77000045776367,31.84000015258789,16.12514305114746,525700,0.0,
2013-03-19 00:00:00+00:00,32.65999984741211,34.310001373291016,32.31999969482422,16.03657341003418,50800,0.0,
2013-03-20 00:00:00+00:00,32.59000015258789,33.279998779296875,32.5,16.189115524291992,195600,0.0,
2013-03-21 00:00:00+00:00,33.290000915527344,33.95000076293945,32.90999984741211,16.513879776000977,287800,0.0,
2013-03-22 00:00:00+00:00,33.52000045776367,34.22999954223633,33.15999984741211,16.676267623901367,85500,0.0,
2013-03-25 00:00:00+00:00,33.88999938964844,34.189998626708984,33.83000183105469,16.681182861328125,104100,0.0,
2013-03-26 00:00:00+00:00,33.86000061035156,34.18000030517578,33.83000183105469,16.656578063964844,65500,0.0,
2013-03-27 00:00:00+00:00,33.70000076293945,34.060001373291016,33.58000183105469,16.5827693939209,26100,0.0,
2013-03-28 00:00:00+00:00,33.689998626708984,34.709999084472656,33.689998626708984,16.8189697265625,67300,0.0,
2013-04-01 00:00:00+00:00,34.290000915527344,35.380001068115234,34.290000915527344,17.173255920410156,29700,0.0,
2013-04-02 00:00:00+00:00,35.130001068115234,35.5,34.709999084472656,17.09943962097168,55200,0.0,
2013-04-03 00:00:00+00:00,34.43000030517578,34.65999984741211,33.08000183105469,16.326892852783203,152000,0.0,
2013-04-04 00:00:00+00:00,33.099998474121094,33.349998474121094,32.81999969482422,16.272762298583984,41400,0.0,
2013-04-05 00:00:00+00:00,32.97999954223633,33.02000045776367,32.52000045776367,16.026731491088867,47500,0.0,
2013-04-08 00:00:00+00:00,33.04999923706055,33.369998931884766,32.75,16.272762298583984,92600,0.0,
2013-04-09 00:00:00+00:00,33.0099983215332,33.83000183105469,33.0099983215332,16.48436164855957,218200,0.0,
2013-04-10 00:00:00+00:00,33.65999984741211,34.2400016784668,33.20000076293945,16.34657859802246,43200,0.0,
2013-04-11 00:00:00+00:00,33.130001068115234,33.54999923706055,33.099998474121094,16.35149383544922,32600,0.0,
2013-04-12 00:00:00+00:00,33.08000183105469,33.310001373291016,33.08000183105469,16.331815719604492,17500,0.0,
2013-04-15 00:00:00+00:00,32.97999954223633,33.779998779296875,32.709999084472656,16.100540161132812,88400,0.0,
2013-04-16 00:00:00+00:00,33.0,33.02000045776367,32.08000183105469,15.9873628616333,73100,0.0,
2013-04-17 00:00:00+00:00,32.5,33.349998474121094,32.209999084472656,16.361337661743164,134900,0.0,
2013-04-18 00:00:00+00:00,33.900001525878906,34.33000183105469,33.54999923706055,16.5188045501709,49000,0.0,
2013-04-19 00:00:00+00:00,33.84000015258789,34.220001220703125,33.5,16.838647842407227,28000,0.0,
2013-04-22 00:00:00+00:00,34.470001220703125,34.9900016784668,34.40999984741211,17.08468246459961,54000,0.0,
2013-04-23 00:00:00+00:00,34.650001525878906,34.970001220703125,34.54999923706055,17.0108699798584,37800,0.0,
2013-04-24 00:00:00+00:00,34.75,34.91999816894531,34.52000045776367,16.996110916137695,75500,0.0,
2013-04-25 00:00:00+00:00,34.79999923706055,35.0,34.630001068115234,17.089601516723633,63600,0.0,
2013-04-26 00:00:00+00:00,34.380001068115234,34.790000915527344,34.380001068115234,17.123733520507812,80600,0.179,
2013-04-29 00:00:00+00:00,34.970001220703125,35.4900016784668,34.95000076293945,17.469961166381836,7400,0.0,
2013-04-30 00:00:00+00:00,35.189998626708984,36.0,35.189998626708984,17.583724975585938,136200,0.0,
2013-05-01 00:00:00+00:00,35.849998474121094,38.15999984741211,35.849998474121094,17.771686553955078,262500,0.0,
2013-05-02 00:00:00+00:00,36.13999938964844,38.5099983215332,36.13999938964844,18.716405868530277,236000,0.0,
2013-05-03 00:00:00+00:00,37.970001220703125,40.0099983215332,37.02999877929688,19.77984046936035,98100,0.0,
2013-05-06 00:00:00+00:00,39.79999923706055,40.0,39.400001525878906,19.54241943359375,54900,0.0,
2013-05-07 00:00:00+00:00,39.34999847412109,39.70000076293945,38.59999847412109,19.09231758117676,58300,0.0,
2013-05-08 00:00:00+00:00,38.77000045776367,39.29999923706055,38.470001220703125,19.29016494750977,15300,0.0,
2013-05-09 00:00:00+00:00,39.5,39.84000015258789,39.0,19.29016494750977,37400,0.0,
2013-05-10 00:00:00+00:00,38.9900016784668,39.93000030517578,38.900001525878906,19.63145446777344,97700,0.0,
2013-05-13 00:00:00+00:00,39.79999923706055,40.54999923706055,39.540000915527344,19.794679641723636,26600,0.0,
2013-05-14 00:00:00+00:00,39.79999923706055,40.220001220703125,39.20000076293945,19.453384399414062,47600,0.0,
2013-05-15 00:00:00+00:00,39.34000015258789,39.95000076293945,38.34999847412109,19.31489944458008,59600,0.0,
2013-05-16 00:00:00+00:00,39.36000061035156,39.790000915527344,38.79999923706055,19.26543426513672,18800,0.0,
2013-05-17 00:00:00+00:00,39.29999923706055,39.63999938964844,38.88999938964844,19.25059700012207,65800,0.0,
2013-05-20 00:00:00+00:00,38.83000183105469,39.18000030517578,38.54999923706055,19.28522682189941,19400,0.0,
2013-05-21 00:00:00+00:00,38.9900016784668,39.630001068115234,38.880001068115234,19.29016494750977,102400,0.0,
2013-05-22 00:00:00+00:00,39.310001373291016,39.310001373291016,38.81999969482422,19.29016494750977,42800,0.0,
2013-05-23 00:00:00+00:00,38.75,39.22999954223633,37.77000045776367,19.379196166992188,52000,0.0,
2013-05-24 00:00:00+00:00,39.02999877929688,39.02999877929688,38.400001525878906,19.19618225097656,17900,0.0,
2013-05-28 00:00:00+00:00,39.0,39.209999084472656,38.09000015258789,19.008230209350582,46200,0.0,
2013-05-29 00:00:00+00:00,38.43000030517578,38.68999862670898,37.59000015258789,19.062641143798828,146900,0.0,
2013-05-30 00:00:00+00:00,38.369998931884766,38.5,37.61000061035156,18.72134780883789,28400,0.0,
2013-05-31 00:00:00+00:00,37.630001068115234,37.84999847412109,37.150001525878906,18.508663177490234,46600,0.0,
2013-06-03 00:00:00+00:00,36.90999984741211,38.4900016784668,36.41999816894531,18.71146011352539,176000,0.0,
2013-06-04 00:00:00+00:00,38.08000183105469,38.08000183105469,36.08000183105469,17.84587287902832,187100,0.0,
2013-06-05 00:00:00+00:00,36.08000183105469,36.22999954223633,35.150001525878906,17.742006301879883,133000,0.0,
2013-06-06 00:00:00+00:00,35.68000030517578,36.220001220703125,35.5,17.727169036865234,54100,0.0,
2013-06-07 00:00:00+00:00,36.09999847412109,38.31999969482422,35.970001220703125,18.41963577270508,34600,0.0,
2013-06-10 00:00:00+00:00,37.58000183105469,38.54999923706055,36.59999847412109,18.622432708740234,47800,0.0,
2013-06-11 00:00:00+00:00,37.54999923706055,37.59000015258789,36.869998931884766,18.29103660583496,37900,0.0,
2013-06-12 00:00:00+00:00,36.900001525878906,38.400001525878906,36.900001525878906,18.597700119018555,105400,0.0,
2013-06-13 00:00:00+00:00,38.04999923706055,38.04999923706055,37.06999969482422,18.612531661987305,60800,0.0,
2013-06-14 00:00:00+00:00,37.79999923706055,39.630001068115234,37.79999923706055,19.33468246459961,39000,0.0,
2013-06-17 00:00:00+00:00,39.34999847412109,39.34999847412109,38.61000061035156,19.28522682189941,28700,0.0,
2013-06-18 00:00:00+00:00,39.11000061035156,39.11000061035156,37.7400016784668,18.98844718933105,43200,0.0,
2013-06-19 00:00:00+00:00,38.380001068115234,39.20000076293945,38.209999084472656,19.324790954589844,49100,0.0,
2013-06-20 00:00:00+00:00,39.11000061035156,39.47999954223633,37.65999984741211,18.68178367614746,64900,0.0,
2013-06-21 00:00:00+00:00,38.34999847412109,38.790000915527344,37.900001525878906,18.7559814453125,56000,0.0,
2013-06-24 00:00:00+00:00,38.18000030517578,38.18000030517578,37.060001373291016,18.46909523010254,34900,0.0,
2013-06-25 00:00:00+00:00,37.5,39.13999938964844,37.34999847412109,19.0230712890625,55100,0.0,
2013-06-26 00:00:00+00:00,38.810001373291016,41.150001525878906,38.66999816894531,19.98263359069824,35700,0.0,
2013-06-27 00:00:00+00:00,40.79999923706055,42.5,40.43000030517578,20.69983291625977,22300,0.0,
2013-06-28 00:00:00+00:00,42.959999084472656,42.959999084472656,41.16999816894531,20.363494873046875,54500,0.0,
2013-07-01 00:00:00+00:00,41.650001525878906,41.869998931884766,40.52999877929688,20.13101577758789,29300,0.0,
2013-07-02 00:00:00+00:00,40.83000183105469,41.45000076293945,40.060001373291016,19.957902908325195,16000,0.0,
2013-07-03 00:00:00+00:00,40.400001525878906,40.790000915527344,40.02000045776367,19.952959060668945,9500,0.0,
2013-07-05 00:00:00+00:00,40.34999847412109,40.34999847412109,39.5099983215332,19.71059226989746,28000,0.0,
2013-07-08 00:00:00+00:00,39.68999862670898,41.619998931884766,39.52000045776367,20.586071014404297,125900,0.0,
2013-07-09 00:00:00+00:00,42.0099983215332,42.59000015258789,41.15999984741211,20.482196807861328,57700,0.0,
2013-07-10 00:00:00+00:00,41.59999847412109,41.61000061035156,40.52999877929688,20.492094039916992,38200,0.0,
2013-07-11 00:00:00+00:00,41.470001220703125,44.0,41.470001220703125,20.724557876586918,70400,0.0,
2013-07-12 00:00:00+00:00,42.31999969482422,42.70000076293945,41.31999969482422,20.52671241760254,48400,0.0,
2013-07-15 00:00:00+00:00,41.65999984741211,43.86000061035156,41.22999954223633,21.41208267211914,75900,0.0,
2013-07-16 00:00:00+00:00,43.540000915527344,44.27000045776367,42.43000030517578,21.07574462890625,222800,0.0,
2013-07-17 00:00:00+00:00,42.900001525878906,42.90999984741211,41.93999862670898,20.774024963378903,105400,0.0,
2013-07-18 00:00:00+00:00,42.150001525878906,42.36000061035156,41.540000915527344,20.808643341064453,126200,0.0,
2013-07-19 00:00:00+00:00,42.27999877929688,42.88999938964844,41.0,20.378328323364254,45300,0.0,
2013-07-22 00:00:00+00:00,41.5099983215332,42.130001068115234,40.04999923706055,19.844135284423828,25500,0.0,
2013-07-23 00:00:00+00:00,40.52999877929688,41.08000183105469,40.22999954223633,19.99252700805664,44800,0.0,
2013-07-24 00:00:00+00:00,40.900001525878906,40.900001525878906,38.77000045776367,19.55231094360352,93700,0.0,
2013-07-25 00:00:00+00:00,39.5,39.959999084472656,38.9900016784668,19.735321044921875,53700,0.0,
2013-07-26 00:00:00+00:00,39.4900016784668,40.45000076293945,39.15999984741211,19.661130905151367,40600,0.0,
2013-07-29 00:00:00+00:00,40.59999847412109,40.75,38.95000076293945,19.868915557861328,111400,0.198,
2013-07-30 00:00:00+00:00,39.560001373291016,40.16999816894531,38.91999816894531,19.55077362060547,22500,0.0,
2013-07-31 00:00:00+00:00,39.68999862670898,40.2400016784668,39.13999938964844,19.55574989318848,23200,0.0,
2013-08-01 00:00:00+00:00,39.0099983215332,39.900001525878906,38.619998931884766,19.585573196411133,46100,0.0,
2013-08-02 00:00:00+00:00,39.59000015258789,39.91999816894531,38.93000030517578,19.37679481506348,39200,0.0,
2013-08-05 00:00:00+00:00,38.79999923706055,39.290000915527344,38.70000076293945,19.237607955932617,62600,0.0,
2013-08-06 00:00:00+00:00,38.93999862670898,39.310001373291016,38.900001525878906,19.4612979888916,80100,0.0,
2013-08-07 00:00:00+00:00,38.93999862670898,39.27000045776367,38.310001373291016,19.17795181274414,336100,0.0,
2013-08-08 00:00:00+00:00,38.83000183105469,39.290000915527344,38.619998931884766,19.4612979888916,27100,0.0,
2013-08-09 00:00:00+00:00,38.95000076293945,41.18999862670898,38.95000076293945,20.241737365722656,19600,0.0,
2013-08-12 00:00:00+00:00,40.58000183105469,41.369998931884766,40.470001220703125,20.361040115356445,25400,0.0,
2013-08-13 00:00:00+00:00,41.13999938964844,41.560001373291016,40.310001373291016,20.057817459106445,16000,0.0,
2013-08-14 00:00:00+00:00,40.0,40.470001220703125,39.93999862670898,19.95839500427246,11900,0.0,
2013-08-15 00:00:00+00:00,39.97999954223633,40.150001525878906,39.40999984741211,19.754587173461918,34400,0.0,
2013-08-16 00:00:00+00:00,40.0,40.06999969482422,39.54999923706055,19.719783782958984,32100,0.0,
2013-08-19 00:00:00+00:00,40.08000183105469,40.27000045776367,39.20000076293945,19.7446403503418,38700,0.0,
2013-08-20 00:00:00+00:00,39.720001220703125,39.83000183105469,39.45000076293945,19.66510581970215,21700,0.0,
2013-08-21 00:00:00+00:00,39.36000061035156,40.060001373291016,39.34000015258789,19.75955581665039,19800,0.0,
2013-08-22 00:00:00+00:00,39.970001220703125,40.25,39.5,19.63527488708496,24500,0.0,
2013-08-23 00:00:00+00:00,39.25,39.81999969482422,39.150001525878906,19.63527488708496,25900,0.0,
2013-08-26 00:00:00+00:00,39.68999862670898,39.84999847412109,38.709999084472656,19.37679481506348,27900,0.0,
2013-08-27 00:00:00+00:00,39.02999877929688,39.2599983215332,38.540000915527344,19.381763458251957,21700,0.0,
2013-08-28 00:00:00+00:00,39.16999816894531,39.34999847412109,38.7599983215332,19.34199333190918,16600,0.0,
2013-08-29 00:00:00+00:00,38.52999877929688,39.61000061035156,38.52999877929688,19.51597023010254,15900,0.0,
2013-08-30 00:00:00+00:00,39.560001373291016,40.18999862670898,39.20000076293945,19.57563018798828,35000,0.0,
2013-09-03 00:00:00+00:00,39.47999954223633,39.75,38.54999923706055,19.16801071166992,43000,0.0,
2013-09-04 00:00:00+00:00,38.81999969482422,39.20000076293945,38.06999969482422,18.9244327545166,90600,0.0,
2013-09-05 00:00:00+00:00,38.15999984741211,38.29999923706055,37.66999816894531,18.979116439819336,54100,0.0,
2013-09-06 00:00:00+00:00,38.20000076293945,38.54999923706055,37.84999847412109,19.028827667236328,52700,0.0,
2013-09-09 00:00:00+00:00,38.77999877929688,39.150001525878906,37.900001525878906,19.17795181274414,30600,0.0,
2013-09-10 00:00:00+00:00,38.84999847412109,39.720001220703125,38.119998931884766,18.94928932189941,110000,0.0,
2013-09-11 00:00:00+00:00,38.09000015258789,38.27000045776367,37.52000045776367,18.72061920166016,136700,0.0,
2013-09-12 00:00:00+00:00,37.290000915527344,38.20000076293945,36.29999923706055,18.65103530883789,31800,0.0,
2013-09-13 00:00:00+00:00,37.970001220703125,38.52000045776367,37.5,18.98906135559082,93600,0.0,
2013-09-16 00:00:00+00:00,38.27000045776367,38.400001525878906,37.470001220703125,18.790218353271484,52700,0.0,
2013-09-17 00:00:00+00:00,38.0,38.0,37.34999847412109,18.631147384643555,34000,0.0,
2013-09-18 00:00:00+00:00,37.66999816894531,37.66999816894531,36.02999877929688,18.31797790527344,247000,0.0,
2013-09-19 00:00:00+00:00,37.09000015258789,38.630001068115234,36.54999923706055,18.82004737854004,149400,0.0,
2013-09-20 00:00:00+00:00,37.47999954223633,37.47999954223633,36.40999984741211,18.417400360107425,191500,0.0,
2013-09-23 00:00:00+00:00,36.7400016784668,37.11000061035156,35.869998931884766,18.099254608154297,104200,0.0,
2013-09-24 00:00:00+00:00,36.400001525878906,37.16999816894531,36.20000076293945,18.049543380737305,140900,0.0,
2013-09-25 00:00:00+00:00,36.16999816894531,36.81999969482422,36.119998931884766,18.099254608154297,89000,0.0,
2013-09-26 00:00:00+00:00,36.45000076293945,36.93000030517578,36.060001373291016,18.134052276611328,140300,0.0,
2013-09-27 00:00:00+00:00,36.59000015258789,37.68000030517578,36.45000076293945,18.432308197021484,53100,0.0,
2013-09-30 00:00:00+00:00,36.810001373291016,37.27000045776367,36.4900016784668,18.486988067626957,83400,0.0,
2013-10-01 00:00:00+00:00,37.36000061035156,38.209999084472656,36.29999923706055,18.39253807067871,90700,0.0,
2013-10-02 00:00:00+00:00,37.04999923706055,37.2400016784668,36.20000076293945,18.268272399902344,90000,0.0,
2013-10-03 00:00:00+00:00,37.34999847412109,37.34999847412109,36.06999969482422,18.193708419799805,78700,0.0,
2013-10-04 00:00:00+00:00,36.70000076293945,37.119998931884766,36.400001525878906,18.153940200805664,14300,0.0,
2013-10-07 00:00:00+00:00,36.36000061035156,36.88999938964844,36.36000061035156,18.14896774291992,53900,0.0,
2013-10-08 00:00:00+00:00,36.43000030517578,36.5099983215332,36.25,18.079368591308597,20500,0.0,
2013-10-09 00:00:00+00:00,36.36000061035156,36.36000061035156,35.279998779296875,17.895444869995117,127300,0.0,
2013-10-10 00:00:00+00:00,35.779998779296875,36.310001373291016,35.779998779296875,17.90538787841797,96700,0.0,
2013-10-11 00:00:00+00:00,36.52000045776367,36.970001220703125,36.15999984741211,18.14399528503418,194000,0.0,
2013-10-14 00:00:00+00:00,36.29999923706055,36.9900016784668,35.91999816894531,18.03463363647461,36300,0.0,
2013-10-15 00:00:00+00:00,36.40999984741211,37.77000045776367,36.40999984741211,18.49692916870117,91100,0.0,
2013-10-16 00:00:00+00:00,37.47999954223633,37.880001068115234,36.459999084472656,18.3875732421875,89800,0.0,
2013-10-17 00:00:00+00:00,36.970001220703125,38.75,36.36000061035156,18.7802734375,62600,0.0,
2013-10-18 00:00:00+00:00,38.27000045776367,38.90999984741211,36.470001220703125,19.003969192504883,143100,0.0,
2013-10-21 00:00:00+00:00,38.43999862670898,40.31999969482422,38.18000030517578,19.605453491210938,60600,0.0,
2013-10-22 00:00:00+00:00,40.29999923706055,40.540000915527344,39.18999862670898,19.943479537963867,154300,0.0,
2013-10-23 00:00:00+00:00,40.290000915527344,40.66999816894531,39.459999084472656,19.82914924621582,50200,0.0,
2013-10-24 00:00:00+00:00,39.84000015258789,40.20000076293945,39.7400016784668,19.75955581665039,74300,0.0,
2013-10-25 00:00:00+00:00,39.68000030517578,39.75,37.79999923706055,19.24754524230957,58100,0.0,
2013-10-28 00:00:00+00:00,38.88999938964844,39.2599983215332,38.20000076293945,19.302230834960938,120500,0.0,
2013-10-29 00:00:00+00:00,38.93000030517578,38.93999862670898,38.13999938964844,19.219253540039062,22000,0.214,
2013-10-30 00:00:00+00:00,38.310001373291016,38.70000076293945,37.77999877929688,18.99931907653809,67600,0.0,
2013-10-31 00:00:00+00:00,38.45000076293945,38.97999954223633,37.52999877929688,18.849367141723636,55900,0.0,
2013-11-01 00:00:00+00:00,37.58000183105469,38.13999938964844,37.22999954223633,18.8443660736084,35500,0.0,
2013-11-04 00:00:00+00:00,37.90999984741211,38.38999938964844,37.310001373291016,19.024316787719727,55800,0.0,
2013-11-05 00:00:00+00:00,38.15999984741211,38.16999816894531,37.59999847412109,18.83936882019043,36400,0.0,
2013-11-06 00:00:00+00:00,37.59999847412109,38.220001220703125,37.130001068115234,18.86435890197754,85100,0.0,
2013-11-07 00:00:00+00:00,37.7400016784668,38.75,37.5099983215332,19.00931739807129,45100,0.0,
2013-11-08 00:00:00+00:00,38.2400016784668,39.2599983215332,37.81999969482422,19.27923011779785,30600,0.0,
2013-11-11 00:00:00+00:00,39.38999938964844,40.38999938964844,38.84000015258789,19.729097366333008,96500,0.0,
2013-11-12 00:00:00+00:00,39.77000045776367,39.84999847412109,39.119998931884766,19.83906364440918,60900,0.0,
2013-11-13 00:00:00+00:00,39.880001068115234,39.9900016784668,38.34000015258789,19.74409294128418,31900,0.0,
2013-11-14 00:00:00+00:00,39.34999847412109,40.97999954223633,39.060001373291016,19.904041290283203,41900,0.0,
2013-11-15 00:00:00+00:00,40.09000015258789,40.63999938964844,39.459999084472656,19.81906509399414,82400,0.0,
2013-11-18 00:00:00+00:00,39.459999084472656,39.93999862670898,38.95000076293945,19.704105377197266,84700,0.0,
2013-11-19 00:00:00+00:00,39.150001525878906,40.709999084472656,39.150001525878906,20.083999633789062,75200,0.0,
2013-11-20 00:00:00+00:00,40.15999984741211,41.900001525878906,40.15999984741211,20.548851013183597,169800,0.0,
2013-11-21 00:00:00+00:00,41.220001220703125,43.59999847412109,40.88999938964844,21.09369468688965,122600,0.0,
2013-11-22 00:00:00+00:00,42.04999923706055,43.959999084472656,41.630001068115234,21.39859962463379,573300,0.0,
2013-11-25 00:00:00+00:00,43.0,43.0,42.15999984741211,21.418601989746094,49000,0.0,
2013-11-26 00:00:00+00:00,42.650001525878906,43.630001068115234,42.5099983215332,21.56855010986328,48600,0.0,
2013-11-27 00:00:00+00:00,42.5,43.75,41.9900016784668,21.35361862182617,56600,0.0,
2013-11-29 00:00:00+00:00,42.56999969482422,43.27999877929688,42.56999969482422,21.59354782104492,26800,0.0,
2013-12-02 00:00:00+00:00,43.20000076293945,43.41999816894531,42.84999847412109,21.54855728149414,29600,0.0,
2013-12-03 00:00:00+00:00,43.0,43.220001220703125,42.16999816894531,21.14867210388184,67000,0.0,
