date,LH_Open,LH_High,LH_Low,LH_Close,LH_Volume,LH_Dividends,LH_Stock Splits
1990-03-29 00:00:00+00:00,24.699312210083008,24.699312210083008,24.699312210083008,22.604042053222656,978,0.0,
1990-03-30 00:00:00+00:00,25.773195266723636,27.384021759033203,25.773195266723636,25.061006546020508,17972,0.0,
1990-04-02 00:00:00+00:00,24.16237068176269,24.16237068176269,24.16237068176269,22.11264991760254,47,0.0,
1990-04-03 00:00:00+00:00,24.16237068176269,24.16237068176269,24.16237068176269,22.11264991760254,0,0.0,
1990-04-04 00:00:00+00:00,27.384021759033203,27.384021759033203,27.384021759033203,25.061006546020508,47,0.0,
1990-04-05 00:00:00+00:00,27.384021759033203,27.384021759033203,26.041667938232425,24.323917388916016,1723,0.0,
1990-04-06 00:00:00+00:00,26.5786075592041,26.5786075592041,26.5786075592041,24.323917388916016,0,0.0,
1990-04-09 00:00:00+00:00,26.847078323364254,26.847078323364254,26.847078323364254,24.56960868835449,233,0.0,
1990-04-10 00:00:00+00:00,26.847078323364254,27.384021759033203,24.16237068176269,22.8497371673584,10197,0.0,
1990-04-11 00:00:00+00:00,24.16237068176269,24.16237068176269,23.08848762512207,21.62125968933105,4749,0.0,
1990-04-12 00:00:00+00:00,23.625429153442383,24.699312210083008,23.625429153442383,21.62125968933105,233,0.0,
1990-04-16 00:00:00+00:00,23.625429153442383,26.310136795043945,23.625429153442383,24.07821655273437,186,0.0,
1990-04-17 00:00:00+00:00,26.310136795043945,26.310136795043945,23.625429153442383,21.62125968933105,931,0.0,
1990-04-18 00:00:00+00:00,23.625429153442383,23.625429153442383,23.625429153442383,21.62125968933105,93,0.0,
1990-04-19 00:00:00+00:00,23.625429153442383,23.625429153442383,23.625429153442383,21.62125968933105,0,0.0,
1990-04-20 00:00:00+00:00,23.08848762512207,23.08848762512207,23.08848762512207,21.129867553710938,93,0.0,
1990-04-23 00:00:00+00:00,23.08848762512207,23.08848762512207,23.08848762512207,21.129867553710938,0,0.0,
1990-04-24 00:00:00+00:00,23.08848762512207,23.08848762512207,23.08848762512207,21.129867553710938,1723,0.0,
1990-04-25 00:00:00+00:00,23.08848762512207,23.08848762512207,23.08848762512207,21.129867553710938,0,0.0,
1990-04-26 00:00:00+00:00,23.356958389282227,23.625429153442383,23.356958389282227,21.62125968933105,2933,0.0,
1990-04-27 00:00:00+00:00,23.625429153442383,23.625429153442383,23.08848762512207,21.129867553710938,2514,0.0,
1990-04-30 00:00:00+00:00,23.89389991760254,23.89389991760254,23.89389991760254,21.8669548034668,1117,0.0,
1990-05-01 00:00:00+00:00,23.89389991760254,23.89389991760254,23.89389991760254,21.8669548034668,0,0.0,
1990-05-02 00:00:00+00:00,23.625429153442383,23.625429153442383,23.625429153442383,21.62125968933105,47,0.0,
1990-05-03 00:00:00+00:00,23.625429153442383,24.16237068176269,23.625429153442383,21.62125968933105,14434,0.0,
1990-05-04 00:00:00+00:00,23.625429153442383,23.89389991760254,23.625429153442383,21.8669548034668,931,0.0,
1990-05-07 00:00:00+00:00,23.89389991760254,24.16237068176269,23.625429153442383,22.11264991760254,4656,0.0,
1990-05-08 00:00:00+00:00,24.16237068176269,24.16237068176269,23.625429153442383,22.11264991760254,4889,0.0,
1990-05-09 00:00:00+00:00,24.16237068176269,24.16237068176269,23.625429153442383,22.11264991760254,4656,0.0,
1990-05-10 00:00:00+00:00,24.16237068176269,24.16237068176269,24.16237068176269,22.11264991760254,0,0.0,
1990-05-11 00:00:00+00:00,24.16237068176269,25.773195266723636,23.625429153442383,21.62125968933105,3026,0.0,
1990-05-14 00:00:00+00:00,23.625429153442383,24.699312210083008,23.625429153442383,22.604042053222656,1071,0.0,
1990-05-15 00:00:00+00:00,25.773195266723636,25.773195266723636,25.773195266723636,23.586828231811523,1024,0.0,
1990-05-16 00:00:00+00:00,25.773195266723636,25.773195266723636,23.625429153442383,22.604042053222656,466,0.0,
1990-05-17 00:00:00+00:00,23.625429153442383,23.625429153442383,23.625429153442383,21.62125968933105,466,0.0,
1990-05-18 00:00:00+00:00,24.16237068176269,26.847078323364254,24.16237068176269,24.56960868835449,4935,0.0,
1990-05-21 00:00:00+00:00,26.847078323364254,26.847078323364254,24.699312210083008,24.56960868835449,1816,0.0,
1990-05-22 00:00:00+00:00,26.847078323364254,26.847078323364254,24.699312210083008,23.586828231811523,2188,0.0,
1990-05-23 00:00:00+00:00,25.773195266723636,25.773195266723636,25.773195266723636,23.586828231811523,0,0.0,
1990-05-24 00:00:00+00:00,24.699312210083008,24.699312210083008,24.699312210083008,22.604042053222656,140,0.0,
1990-05-25 00:00:00+00:00,25.23625373840332,25.773195266723636,25.23625373840332,23.095434188842773,140,0.0,
1990-05-29 00:00:00+00:00,25.773195266723636,26.847078323364254,25.773195266723636,24.56960868835449,2188,0.0,
1990-05-30 00:00:00+00:00,26.847078323364254,27.920961380004883,26.847078323364254,24.56960868835449,1257,0.0,
1990-05-31 00:00:00+00:00,26.847078323364254,27.920961380004883,26.847078323364254,25.552392959594727,1956,0.0,
1990-06-01 00:00:00+00:00,27.920961380004883,27.920961380004883,27.920961380004883,25.552392959594727,0,0.0,
1990-06-04 00:00:00+00:00,27.920961380004883,29.531787872314453,27.384021759033203,27.02657127380371,6472,0.0,
