date,WIRE_Open,WIRE_High,WIRE_Low,WIRE_Close,WIRE_Volume,WIRE_Dividends,WIRE_Stock Splits
1992-07-16 00:00:00+00:00,2.777718067169189,2.81481409072876,2.666666030883789,2.6716196537017822,904500.0,0.0,
1992-07-17 00:00:00+00:00,2.703732967376709,2.81481409072876,2.703732967376709,2.6004600524902344,495450.0,0.0,
1992-07-20 00:00:00+00:00,2.740799903869629,2.81481409072876,2.703732967376709,2.6361114978790283,260212.0,0.0,
1992-07-21 00:00:00+00:00,2.962961912155152,2.962961912155152,2.740799903869629,2.8497891426086426,288225.0,0.0,
1992-07-22 00:00:00+00:00,3.037036895751953,3.037036895751953,2.8888590335845947,2.9210336208343506,329062.0,0.0,
1992-07-23 00:00:00+00:00,3.037036895751953,3.111140012741089,2.962961912155152,2.9210336208343506,292950.0,0.0,
1992-07-24 00:00:00+00:00,3.185214042663574,3.259258985519409,3.0,3.06355094909668,506250.0,0.0,
1992-07-27 00:00:00+00:00,3.037036895751953,3.185214042663574,3.037036895751953,2.9210336208343506,93825.0,0.0,
1992-07-28 00:00:00+00:00,3.148176908493042,3.185214042663574,3.037036895751953,3.0279273986816406,55350.0,0.0,
1992-07-29 00:00:00+00:00,3.0740740299224854,3.185214042663574,3.037036895751953,2.956655979156494,160650.0,0.0,
1992-07-30 00:00:00+00:00,3.185214042663574,3.185214042663574,3.037036895751953,3.06355094909668,73912.0,0.0,
1992-07-31 00:00:00+00:00,3.148176908493042,3.185214042663574,3.037036895751953,3.0279273986816406,97875.0,0.0,
1992-08-03 00:00:00+00:00,3.185214042663574,3.185214042663574,3.037036895751953,3.06355094909668,13500.0,0.0,
1992-08-04 00:00:00+00:00,3.185214042663574,3.333302974700928,3.0740740299224854,3.06355094909668,237600.0,0.0,
1992-08-05 00:00:00+00:00,3.40740704536438,3.40740704536438,3.185214042663574,3.2772581577301025,141075.0,0.0,
1992-08-06 00:00:00+00:00,3.37034010887146,3.40740704536438,3.259258985519409,3.241604804992676,38475.0,0.0,
1992-08-07 00:00:00+00:00,3.481481075286865,3.481481075286865,3.333302974700928,3.3485021591186523,44550.0,0.0,
1992-08-10 00:00:00+00:00,3.40740704536438,3.481481075286865,3.40740704536438,3.2772581577301025,67500.0,0.0,
1992-08-11 00:00:00+00:00,3.40740704536438,3.481481075286865,3.333302974700928,3.2772581577301025,124875.0,0.0,
1992-08-12 00:00:00+00:00,3.37034010887146,3.40740704536438,3.259258985519409,3.241604804992676,110362.0,0.0,
1992-08-13 00:00:00+00:00,3.333302974700928,3.40740704536438,3.259258985519409,3.2059834003448486,300712.0,0.0,
1992-08-14 00:00:00+00:00,3.333302974700928,3.333302974700928,3.185214042663574,3.2059834003448486,142425.0,0.0,
1992-08-17 00:00:00+00:00,3.333302974700928,3.333302974700928,3.185214042663574,3.2059834003448486,147825.0,0.0,
1992-08-18 00:00:00+00:00,3.333302974700928,3.333302974700928,3.185214042663574,3.2059834003448486,8775.0,0.0,
1992-08-19 00:00:00+00:00,3.259258985519409,3.333302974700928,3.259258985519409,3.1347689628601074,27675.0,0.0,
1992-08-20 00:00:00+00:00,3.333302974700928,3.333302974700928,3.259258985519409,3.2059834003448486,39150.0,0.0,
1992-08-21 00:00:00+00:00,3.259258985519409,3.40740704536438,3.259258985519409,3.1347689628601074,68175.0,0.0,
1992-08-24 00:00:00+00:00,3.259258985519409,3.37034010887146,3.259258985519409,3.1347689628601074,97200.0,0.0,
1992-08-25 00:00:00+00:00,3.40740704536438,3.40740704536438,3.2962660789489746,3.2772581577301025,146137.0,0.0,
1992-08-26 00:00:00+00:00,3.444533109664917,3.481481075286865,3.37034010887146,3.3129653930664062,468450.0,0.0,
1992-08-27 00:00:00+00:00,3.444533109664917,3.481481075286865,3.40740704536438,3.3129653930664062,93150.0,0.0,
1992-08-28 00:00:00+00:00,3.629658937454224,3.629658937454224,3.481481075286865,3.491020441055298,171787.0,0.0,
1992-08-31 00:00:00+00:00,3.777837038040161,3.925895929336548,3.629658937454224,3.633537769317627,612225.0,0.0,
1992-09-01 00:00:00+00:00,3.740680932998657,3.851850986480713,3.629658937454224,3.597801923751831,511987.0,0.0,
1992-09-02 00:00:00+00:00,3.5555551052093506,3.777837038040161,3.481481075286865,3.419745683670044,365512.0,0.0,
1992-09-03 00:00:00+00:00,3.629658937454224,3.629658937454224,3.481481075286865,3.491020441055298,54000.0,0.0,
1992-09-04 00:00:00+00:00,3.5555551052093506,3.666696071624756,3.5555551052093506,3.419745683670044,38812.0,0.0,
1992-09-08 00:00:00+00:00,3.629658937454224,3.740680932998657,3.5555551052093506,3.491020441055298,186637.0,0.0,
1992-09-09 00:00:00+00:00,3.5555551052093506,3.703732967376709,3.5555551052093506,3.419745683670044,20925.0,0.0,
1992-09-10 00:00:00+00:00,3.629658937454224,3.666696071624756,3.5555551052093506,3.491020441055298,32400.0,0.0,
1992-09-11 00:00:00+00:00,3.703732967376709,3.703732967376709,3.5555551052093506,3.5622637271881104,29362.0,0.0,
1992-09-14 00:00:00+00:00,3.333302974700928,3.703732967376709,3.259258985519409,3.2059834003448486,244012.0,0.0,
1992-09-15 00:00:00+00:00,3.259258985519409,3.333302974700928,3.037036895751953,3.1347689628601074,351675.0,0.0,
1992-09-16 00:00:00+00:00,3.185214042663574,3.259258985519409,3.111140012741089,3.06355094909668,109350.0,0.0,
1992-09-17 00:00:00+00:00,3.259258985519409,3.259258985519409,3.111140012741089,3.1347689628601074,20250.0,0.0,
1992-09-18 00:00:00+00:00,3.111140012741089,3.111140012741089,3.111140012741089,2.99230694770813,1350.0,0.0,
1992-09-21 00:00:00+00:00,3.333302974700928,3.40740704536438,3.111140012741089,3.2059834003448486,101587.0,0.0,
1992-09-22 00:00:00+00:00,3.259258985519409,3.333302974700928,3.185214042663574,3.1347689628601074,124875.0,0.0,
1992-09-23 00:00:00+00:00,3.185214042663574,3.333302974700928,3.185214042663574,3.06355094909668,15525.0,0.0,
1992-09-24 00:00:00+00:00,3.185214042663574,3.333302974700928,3.185214042663574,3.06355094909668,19912.0,0.0,
1992-09-25 00:00:00+00:00,3.222250938415528,3.333302974700928,3.185214042663574,3.099173069000244,455962.0,0.0,
1992-09-28 00:00:00+00:00,3.0740740299224854,3.333302974700928,3.0740740299224854,2.956655979156494,153900.0,0.0,
1992-09-29 00:00:00+00:00,3.0740740299224854,3.185214042663574,3.037036895751953,2.956655979156494,20587.0,0.0,
1992-09-30 00:00:00+00:00,3.0740740299224854,3.185214042663574,2.962961912155152,2.956655979156494,21262.0,0.0,
1992-10-01 00:00:00+00:00,2.5185179710388184,3.0740740299224854,2.5185179710388184,2.42232084274292,577462.0,0.0,
1992-10-02 00:00:00+00:00,2.5926220417022705,2.740799903869629,2.5185179710388184,2.493593454360962,341212.0,0.0,
1992-10-05 00:00:00+00:00,2.5185179710388184,2.5926220417022705,2.444533109664917,2.42232084274292,100575.0,0.0,
1992-10-06 00:00:00+00:00,2.666666030883789,2.740799903869629,2.444533109664917,2.564809560775757,402300.0,0.0,
1992-10-07 00:00:00+00:00,2.703732967376709,2.740799903869629,2.666666030883789,2.6004600524902344,27000.0,0.0,
1992-10-08 00:00:00+00:00,2.740799903869629,2.740799903869629,2.740799903869629,2.6361114978790283,15187.0,0.0,
1992-10-09 00:00:00+00:00,2.666666030883789,2.666666030883789,2.5926220417022705,2.564809560775757,8775.0,0.0,
1992-10-12 00:00:00+00:00,2.5926220417022705,2.740799903869629,2.5926220417022705,2.493593454360962,17887.0,0.0,
1992-10-13 00:00:00+00:00,2.740799903869629,2.740799903869629,2.5926220417022705,2.6361114978790283,5400.0,0.0,
1992-10-14 00:00:00+00:00,2.5926220417022705,2.740799903869629,2.5926220417022705,2.493593454360962,18225.0,0.0,
1992-10-15 00:00:00+00:00,2.666666030883789,2.740799903869629,2.5926220417022705,2.564809560775757,254812.0,0.0,
1992-10-16 00:00:00+00:00,2.5926220417022705,2.666666030883789,2.5926220417022705,2.493593454360962,17887.0,0.0,
1992-10-19 00:00:00+00:00,2.740799903869629,2.740799903869629,2.740799903869629,2.6361114978790283,1350.0,0.0,
1992-10-20 00:00:00+00:00,2.666666030883789,2.666666030883789,2.5185179710388184,2.564809560775757,69525.0,0.0,
1992-10-21 00:00:00+00:00,2.5185179710388184,2.5185179710388184,2.5185179710388184,2.42232084274292,21600.0,0.0,
1992-10-22 00:00:00+00:00,2.481481075286865,2.5926220417022705,2.407377004623413,2.38669753074646,366862.0,0.0,
