date,CHDN_Open,CHDN_High,CHDN_Low,CHDN_Close,CHDN_Volume,CHDN_Dividends,CHDN_Stock Splits
1993-03-29 00:00:00+00:00,5.083333015441895,5.4166669845581055,5.083333015441895,3.821727991104126,90000,0.0,
1993-03-30 00:00:00+00:00,5.4166669845581055,5.583333015441895,5.25,3.821727991104126,90000,0.0,
1993-03-31 00:00:00+00:00,5.583333015441895,5.583333015441895,5.4166669845581055,3.821727991104126,72000,0.0,
1993-04-01 00:00:00+00:00,5.333333015441895,5.458333015441895,5.25,3.8511266708374015,34800,0.0,
1993-04-02 00:00:00+00:00,5.4166669845581055,5.4166669845581055,5.083333015441895,3.586544752120972,38400,0.0,
1993-04-05 00:00:00+00:00,5.0,5.1666669845581055,5.0,3.645340919494629,26400,0.0,
1993-04-06 00:00:00+00:00,5.0,5.1666669845581055,4.9166669845581055,3.4689536094665527,19200,0.0,
1993-04-07 00:00:00+00:00,4.9166669845581055,5.1666669845581055,4.9166669845581055,3.586544752120972,24000,0.0,
1993-04-08 00:00:00+00:00,5.083333015441895,5.083333015441895,4.875,3.4395556449890137,52800,0.0,
1993-04-12 00:00:00+00:00,5.083333015441895,5.083333015441895,4.9166669845581055,3.4689536094665527,26400,0.0,
1993-04-13 00:00:00+00:00,5.125,5.125,4.875,3.615943670272827,30000,0.0,
1993-04-14 00:00:00+00:00,5.0416669845581055,5.1041669845581055,4.875,3.5277490615844727,61200,0.0,
1993-04-15 00:00:00+00:00,4.9791669845581055,5.083333015441895,4.9166669845581055,3.5497982501983643,64800,0.0,
1993-04-16 00:00:00+00:00,5.020833015441895,5.020833015441895,4.5729169845581055,3.23376989364624,121200,0.0,
1993-04-19 00:00:00+00:00,4.7916669845581055,4.7916669845581055,4.6666669845581055,3.29256534576416,6000,0.0,
1993-04-20 00:00:00+00:00,4.583333015441895,4.7291669845581055,4.583333015441895,3.3366634845733643,24000,0.0,
1993-04-21 00:00:00+00:00,4.6979169845581055,4.75,4.6979169845581055,3.3366634845733643,18000,0.0,
1993-04-22 00:00:00+00:00,4.6666669845581055,4.7916669845581055,4.583333015441895,3.351361036300659,97200,0.0,
1993-04-23 00:00:00+00:00,4.75,4.75,4.75,3.351361036300659,7200,0.0,
1993-04-26 00:00:00+00:00,4.75,4.7916669845581055,4.6666669845581055,3.3807597160339355,30000,0.0,
1993-04-27 00:00:00+00:00,4.583333015441895,4.7916669845581055,4.583333015441895,3.29256534576416,74400,0.0,
1993-04-28 00:00:00+00:00,4.6666669845581055,4.7916669845581055,4.375,3.0867810249328613,66000,0.0,
1993-04-29 00:00:00+00:00,4.5,4.625,4.5,3.2631678581237797,33600,0.0,
1993-04-30 00:00:00+00:00,4.625,4.625,4.625,3.2631678581237797,0,0.0,
1993-05-03 00:00:00+00:00,4.458333015441895,4.625,4.4166669845581055,3.2631678581237797,55200,0.0,
1993-05-04 00:00:00+00:00,4.5,4.625,4.4166669845581055,3.1161794662475586,16800,0.0,
1993-05-05 00:00:00+00:00,4.583333015441895,4.583333015441895,4.583333015441895,3.23376989364624,2400,0.0,
1993-05-06 00:00:00+00:00,4.4166669845581055,4.583333015441895,4.4166669845581055,3.1749744415283203,40800,0.0,
1993-05-07 00:00:00+00:00,4.2916669845581055,4.458333015441895,4.2916669845581055,3.145576238632202,8400,0.0,
1993-05-10 00:00:00+00:00,4.5,4.5,4.2916669845581055,3.1749744415283203,15600,0.0,
1993-05-11 00:00:00+00:00,4.583333015441895,4.583333015441895,4.2916669845581055,3.145576238632202,104400,0.0,
1993-05-12 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.083333015441895,2.880995512008667,20400,0.0,
1993-05-13 00:00:00+00:00,4.333333015441895,4.333333015441895,4.083333015441895,3.057382345199585,34800,0.0,
1993-05-14 00:00:00+00:00,4.333333015441895,4.333333015441895,4.333333015441895,3.057382345199585,2400,0.0,
1993-05-17 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2916669845581055,3.0279853343963623,1200,0.0,
1993-05-18 00:00:00+00:00,4.333333015441895,4.333333015441895,4.333333015441895,3.057382345199585,1200,0.0,
1993-05-19 00:00:00+00:00,4.083333015441895,4.083333015441895,4.083333015441895,2.880995512008667,1200,0.0,
1993-05-20 00:00:00+00:00,4.333333015441895,4.333333015441895,4.083333015441895,3.057382345199585,7200,0.0,
1993-05-21 00:00:00+00:00,4.083333015441895,4.083333015441895,4.083333015441895,2.880995512008667,2400,0.0,
1993-05-24 00:00:00+00:00,4.083333015441895,4.083333015441895,4.083333015441895,2.880995512008667,1200,0.0,
1993-05-25 00:00:00+00:00,4.083333015441895,4.083333015441895,4.083333015441895,2.880995512008667,1200,0.0,
1993-05-26 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2916669845581055,3.0279853343963623,1200,0.0,
1993-05-27 00:00:00+00:00,4.375,4.375,4.375,3.0867810249328613,2400,0.0,
1993-05-28 00:00:00+00:00,4.375,4.375,4.375,3.0867810249328613,0,0.0,
1993-06-01 00:00:00+00:00,4.25,4.2916669845581055,4.125,2.9985876083374023,25200,0.0,
1993-06-02 00:00:00+00:00,4.1666669845581055,4.375,4.125,3.0867810249328613,93600,0.0,
1993-06-03 00:00:00+00:00,4.375,4.375,4.375,3.0867810249328613,0,0.0,
1993-06-04 00:00:00+00:00,4.333333015441895,4.375,4.1666669845581055,2.969188451766968,79200,0.0,
1993-06-07 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.1666669845581055,2.939791679382324,1200,0.0,
1993-06-08 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.1666669845581055,2.939791679382324,0,0.0,
1993-06-09 00:00:00+00:00,4.375,4.375,4.375,3.0867810249328613,2400,0.0,
1993-06-10 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.1666669845581055,2.939791679382324,14400,0.0,
1993-06-11 00:00:00+00:00,4.177083015441895,4.177083015441895,4.1666669845581055,2.939791679382324,42000,0.0,
1993-06-14 00:00:00+00:00,4.375,4.375,4.375,3.0867810249328613,6000,0.0,
1993-06-15 00:00:00+00:00,4.270833015441895,4.375,4.177083015441895,3.0867810249328613,9600,0.0,
1993-06-16 00:00:00+00:00,4.1666669845581055,4.375,4.1666669845581055,3.0867810249328613,14400,0.0,
1993-06-17 00:00:00+00:00,4.2916669845581055,4.3125,4.2916669845581055,3.0426836013793945,2400,0.0,
1993-06-18 00:00:00+00:00,4.25,4.28125,4.1666669845581055,3.020634889602661,188400,0.0,
1993-06-21 00:00:00+00:00,4.333333015441895,4.333333015441895,4.1666669845581055,3.057382345199585,44400,0.0,
1993-06-22 00:00:00+00:00,4.333333015441895,4.333333015441895,4.1666669845581055,2.9985876083374023,12000,0.0,
1993-06-23 00:00:00+00:00,4.333333015441895,4.333333015441895,4.1666669845581055,3.057382345199585,44400,0.0,
1993-06-24 00:00:00+00:00,4.333333015441895,4.333333015441895,4.1666669845581055,3.057382345199585,13200,0.0,
1993-06-25 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.1666669845581055,3.0279853343963623,12000,0.0,
1993-06-28 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.1666669845581055,2.939791679382324,43200,0.0,
1993-06-29 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2291669845581055,3.0279853343963623,9600,0.0,
1993-06-30 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2916669845581055,3.0279853343963623,19200,0.0,
1993-07-01 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.1875,2.954490900039673,27600,0.0,
1993-07-02 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2916669845581055,3.0279853343963623,3600,0.0,
1993-07-06 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.1666669845581055,3.0279853343963623,50400,0.0,
1993-07-07 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2916669845581055,3.0279853343963623,9600,0.0,
1993-07-08 00:00:00+00:00,4.2291669845581055,4.2916669845581055,4.2291669845581055,3.0279853343963623,13200,0.0,
1993-07-09 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2916669845581055,3.0279853343963623,2400,0.0,
1993-07-12 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.1875,3.0279853343963623,32400,0.0,
1993-07-13 00:00:00+00:00,4.1875,4.270833015441895,4.1875,3.0132856369018555,22800,0.0,
1993-07-14 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.1666669845581055,2.9985876083374023,142800,0.0,
1993-07-15 00:00:00+00:00,4.1666669845581055,4.2916669845581055,4.1666669845581055,3.0279853343963623,33600,0.0,
1993-07-16 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.125,2.9985876083374023,661200,0.0,
1993-07-19 00:00:00+00:00,4.2916669845581055,4.2916669845581055,4.2916669845581055,3.0279853343963623,20400,0.0,
1993-07-20 00:00:00+00:00,4.1666669845581055,4.2916669845581055,4.1666669845581055,3.0279853343963623,157200,0.0,
1993-07-21 00:00:00+00:00,4.25,4.2916669845581055,4.25,3.0279853343963623,14400,0.0,
1993-07-22 00:00:00+00:00,4.2916669845581055,4.583333015441895,4.1875,3.1749744415283203,91200,0.0,
1993-07-23 00:00:00+00:00,4.5,4.5,4.375,3.1749744415283203,208800,0.0,
1993-07-26 00:00:00+00:00,4.5,4.625,4.375,3.2631678581237797,43200,0.0,
1993-07-27 00:00:00+00:00,4.5,4.6666669845581055,4.5,3.29256534576416,81600,0.0,
1993-07-28 00:00:00+00:00,4.6666669845581055,4.6666669845581055,4.4166669845581055,3.1161794662475586,25200,0.0,
1993-07-29 00:00:00+00:00,4.625,4.6666669845581055,4.625,3.29256534576416,3600,0.0,
1993-07-30 00:00:00+00:00,4.4166669845581055,4.6666669845581055,4.4166669845581055,3.29256534576416,12000,0.0,
1993-08-02 00:00:00+00:00,4.4166669845581055,4.6666669845581055,4.4166669845581055,3.29256534576416,9600,0.0,
1993-08-03 00:00:00+00:00,4.4375,4.6666669845581055,4.375,3.2043721675872803,25200,0.0,
1993-08-04 00:00:00+00:00,4.625,4.625,4.375,3.0867810249328613,20400,0.0,
1993-08-05 00:00:00+00:00,4.375,4.5,4.375,3.1749744415283203,16800,0.0,
