date,IMCI_Open,IMCI_High,IMCI_Low,IMCI_Close,IMCI_Volume,IMCI_Dividends,IMCI_Stock Splits
1993-11-05 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,326,,
1993-11-08 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,89,,
1993-11-09 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,133,,
1993-11-10 00:00:00+00:00,1382.8125,1382.8125,1312.5,1382.8125,48,,
1993-11-11 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,89,,
1993-11-12 00:00:00+00:00,1382.8125,1382.8125,1312.5,1382.8125,220,,
1993-11-15 00:00:00+00:00,1382.8125,1382.8125,1312.5,1382.8125,101,,
1993-11-16 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,104,,
1993-11-17 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,233,,
1993-11-18 00:00:00+00:00,1382.8125,1382.8125,1312.5,1382.8125,101,,
1993-11-19 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,102,,
1993-11-22 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,90,,
1993-11-23 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,49,,
1993-11-24 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,57,,
1993-11-26 00:00:00+00:00,1312.5,1335.9375,1312.5,1312.5,16,,
1993-11-29 00:00:00+00:00,1312.5,1312.5,1312.5,1312.5,22,,
1993-11-30 00:00:00+00:00,1382.8125,1382.8125,1312.5,1382.8125,205,,
1993-12-01 00:00:00+00:00,1382.8125,1382.8125,1312.5,1382.8125,226,,
1993-12-02 00:00:00+00:00,1382.8125,1382.8125,1312.5,1382.8125,138,,
1993-12-03 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,208,,
1993-12-06 00:00:00+00:00,1382.8125,1382.8125,1312.5,1382.8125,37,,
1993-12-07 00:00:00+00:00,1312.5,1382.8125,1312.5,1312.5,101,,
1993-12-08 00:00:00+00:00,1312.5,1359.375,1312.5,1312.5,74,,
1993-12-09 00:00:00+00:00,1312.5,1359.375,1312.5,1312.5,69,,
1993-12-10 00:00:00+00:00,1312.5,1359.375,1312.5,1312.5,77,,
1993-12-13 00:00:00+00:00,1312.5,1359.375,1312.5,1312.5,104,,
1993-12-14 00:00:00+00:00,1359.375,1359.375,1312.5,1359.375,156,,
1993-12-15 00:00:00+00:00,1312.5,1359.375,1312.5,1312.5,46,,
1993-12-16 00:00:00+00:00,1312.5,1359.375,1312.5,1312.5,73,,
1993-12-17 00:00:00+00:00,1218.75,1359.375,1218.75,1218.75,84,,
1993-12-20 00:00:00+00:00,1359.375,1359.375,1218.75,1359.375,56,,
1993-12-21 00:00:00+00:00,1359.375,1359.375,1218.75,1359.375,346,,
1993-12-22 00:00:00+00:00,1312.5,1359.375,1218.75,1312.5,473,,
1993-12-23 00:00:00+00:00,1218.75,1312.5,1218.75,1218.75,117,,
1993-12-27 00:00:00+00:00,1218.75,1312.5,1218.75,1218.75,45,,
1993-12-28 00:00:00+00:00,1312.5,1312.5,1218.75,1312.5,134,,
1993-12-29 00:00:00+00:00,1078.125,1312.5,1078.125,1078.125,358,,
1993-12-30 00:00:00+00:00,1125.0,1218.75,1078.125,1125.0,54,,
1993-12-31 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,68,,
1994-01-03 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,64,,
1994-01-04 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,50,,
1994-01-05 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,33,,
1994-01-06 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,32,,
1994-01-07 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,57,,
1994-01-10 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,68,,
1994-01-11 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,88,,
1994-01-12 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,246,,
1994-01-13 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,77,,
1994-01-14 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,72,,
1994-01-17 00:00:00+00:00,1218.75,1218.75,1078.125,1218.75,54,,
1994-01-18 00:00:00+00:00,1078.125,1218.75,1078.125,1078.125,40,,
1994-01-19 00:00:00+00:00,1218.75,1218.75,1078.125,1218.75,68,,
1994-01-20 00:00:00+00:00,1078.125,1218.75,1078.125,1078.125,65,,
1994-01-21 00:00:00+00:00,1218.75,1218.75,1078.125,1218.75,412,,
1994-01-24 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,34,,
1994-01-25 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,138,,
1994-01-26 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,201,,
1994-01-27 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,242,,
1994-01-28 00:00:00+00:00,1218.75,1218.75,1125.0,1218.75,13,,
1994-01-31 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,29,,
1994-02-01 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,84,,
1994-02-02 00:00:00+00:00,1136.7374267578125,1218.75,1125.0,1136.7374267578125,62,,
1994-02-03 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,61,,
1994-02-04 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,41,,
1994-02-07 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,48,,
1994-02-08 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,20,,
1994-02-09 00:00:00+00:00,1125.0,1218.75,1125.0,1125.0,54,,
1994-02-10 00:00:00+00:00,1078.125,1218.75,1078.125,1078.125,86,,
1994-02-11 00:00:00+00:00,1078.125,1078.125,1078.125,1078.125,24,,
1994-02-14 00:00:00+00:00,1078.125,1218.75,1078.125,1078.125,88,,
1994-02-15 00:00:00+00:00,1078.125,1218.75,1078.125,1078.125,29,,
1994-02-16 00:00:00+00:00,1171.875,1171.875,1031.25,1171.875,33,,
1994-02-17 00:00:00+00:00,1031.25,1125.0,1031.25,1031.25,50,,
1994-02-18 00:00:00+00:00,984.375,1031.25,984.375,984.375,36,,
1994-02-22 00:00:00+00:00,984.375,984.375,984.375,984.375,21,,
1994-02-23 00:00:00+00:00,984.375,984.375,984.375,984.375,8,,
1994-02-24 00:00:00+00:00,984.375,1007.8125,937.5,984.375,50,,
1994-02-25 00:00:00+00:00,937.5,1031.25,937.5,937.5,73,,
1994-02-28 00:00:00+00:00,937.5,937.5,937.5,937.5,17,,
1994-03-01 00:00:00+00:00,937.5,1031.25,937.5,937.5,132,,
1994-03-02 00:00:00+00:00,937.5,984.375,937.5,937.5,29,,
1994-03-03 00:00:00+00:00,937.5,937.5,890.625,937.5,49,,
1994-03-04 00:00:00+00:00,937.5,937.5,890.625,937.5,76,,
1994-03-07 00:00:00+00:00,890.625,890.625,843.75,890.625,30,,
1994-03-08 00:00:00+00:00,796.875,890.625,796.875,796.875,86,,
1994-03-09 00:00:00+00:00,890.625,890.625,750.0,890.625,169,,
1994-03-10 00:00:00+00:00,890.625,890.625,750.0,890.625,68,,
1994-03-11 00:00:00+00:00,890.625,890.625,750.0,890.625,42,,
1994-03-14 00:00:00+00:00,796.875,890.625,750.0,796.875,112,,
1994-03-15 00:00:00+00:00,796.875,890.625,796.875,796.875,32,,
1994-03-16 00:00:00+00:00,890.625,890.625,796.875,890.625,72,,
1994-03-17 00:00:00+00:00,796.875,890.625,796.875,796.875,22,,
1994-03-18 00:00:00+00:00,937.5,937.5,843.75,937.5,150,,
1994-03-21 00:00:00+00:00,937.5,937.5,843.75,937.5,28,,
1994-03-22 00:00:00+00:00,843.75,937.5,843.75,843.75,8,,
1994-03-23 00:00:00+00:00,867.1875,937.5,843.75,867.1875,53,,
1994-03-24 00:00:00+00:00,843.75,843.75,843.75,843.75,9,,
1994-03-25 00:00:00+00:00,890.625,937.5,843.75,890.625,24,,
1994-03-28 00:00:00+00:00,843.75,937.5,843.75,843.75,20,,
1994-03-29 00:00:00+00:00,937.5,937.5,843.75,937.5,33,,
1994-03-30 00:00:00+00:00,937.5,937.5,796.875,937.5,32,,
1994-03-31 00:00:00+00:00,796.875,843.75,750.0,796.875,37,,
1994-04-04 00:00:00+00:00,750.0,796.875,750.0,750.0,2,,
1994-04-05 00:00:00+00:00,843.75,843.75,750.0,843.75,9,,
1994-04-06 00:00:00+00:00,703.125,750.0,703.125,703.125,17,,
1994-04-07 00:00:00+00:00,703.125,843.75,703.125,703.125,16,,
1994-04-08 00:00:00+00:00,750.0,750.0,703.125,750.0,6,,
1994-04-11 00:00:00+00:00,750.0,750.0,703.125,750.0,32,,
1994-04-12 00:00:00+00:00,796.875,796.875,703.125,796.875,49,,
1994-04-13 00:00:00+00:00,750.0,796.875,703.125,750.0,38,,
1994-04-14 00:00:00+00:00,703.125,796.875,703.125,703.125,8,,
1994-04-15 00:00:00+00:00,703.125,703.125,703.125,703.125,13,,
1994-04-18 00:00:00+00:00,656.25,703.125,656.25,656.25,8,,
1994-04-19 00:00:00+00:00,656.25,656.25,656.25,656.25,12,,
1994-04-20 00:00:00+00:00,656.25,750.0,656.25,656.25,13,,
1994-04-21 00:00:00+00:00,703.125,703.125,656.25,703.125,12,,
1994-04-22 00:00:00+00:00,750.0,750.0,656.25,750.0,26,,
1994-04-25 00:00:00+00:00,656.25,656.25,656.25,656.25,17,,
1994-04-26 00:00:00+00:00,656.25,750.0,656.25,656.25,13,,
1994-04-28 00:00:00+00:00,656.25,750.0,656.25,656.25,14,,
1994-04-29 00:00:00+00:00,656.25,703.125,656.25,656.25,80,,
1994-05-02 00:00:00+00:00,656.25,750.0,609.375,656.25,26,,
1994-05-03 00:00:00+00:00,562.5,656.25,562.5,562.5,14,,
1994-05-04 00:00:00+00:00,562.5,656.25,562.5,562.5,17,,
1994-05-05 00:00:00+00:00,562.5,562.5,562.5,562.5,6,,
1994-05-06 00:00:00+00:00,562.5,562.5,562.5,562.5,2,,
1994-05-09 00:00:00+00:00,562.5,562.5,562.5,562.5,14,,
1994-05-10 00:00:00+00:00,562.5,562.5,562.5,562.5,6,,
1994-05-11 00:00:00+00:00,562.5,656.25,562.5,562.5,24,,
1994-05-12 00:00:00+00:00,609.375,656.25,515.625,609.375,74,,
1994-05-13 00:00:00+00:00,515.625,609.375,515.625,515.625,65,,
1994-05-16 00:00:00+00:00,609.375,609.375,515.625,609.375,86,,
1994-05-17 00:00:00+00:00,656.25,656.25,562.5,656.25,112,,
1994-05-18 00:00:00+00:00,703.125,703.125,609.375,703.125,84,,
1994-05-19 00:00:00+00:00,750.0,750.0,562.5,750.0,132,,
1994-05-20 00:00:00+00:00,750.0,750.0,609.375,750.0,165,,
1994-05-23 00:00:00+00:00,656.25,656.25,656.25,656.25,2,,
1994-05-24 00:00:00+00:00,609.375,750.0,609.375,609.375,44,,
1994-05-25 00:00:00+00:00,609.375,750.0,609.375,609.375,6,,
1994-05-26 00:00:00+00:00,609.375,750.0,609.375,609.375,30,,
1994-05-27 00:00:00+00:00,609.375,750.0,609.375,609.375,20,,
1994-05-31 00:00:00+00:00,609.375,750.0,609.375,609.375,53,,
1994-06-01 00:00:00+00:00,656.25,750.0,609.375,656.25,33,,
1994-06-02 00:00:00+00:00,609.375,750.0,609.375,609.375,101,,
1994-06-03 00:00:00+00:00,656.25,750.0,609.375,656.25,80,,
1994-06-06 00:00:00+00:00,656.25,750.0,656.25,656.25,46,,
1994-06-07 00:00:00+00:00,843.75,843.75,656.25,843.75,70,,
1994-06-08 00:00:00+00:00,750.0,843.75,703.125,750.0,36,,
1994-06-09 00:00:00+00:00,703.125,843.75,703.125,703.125,40,,
1994-06-10 00:00:00+00:00,750.0,843.75,703.125,750.0,26,,
1994-06-13 00:00:00+00:00,843.75,843.75,703.125,843.75,68,,
1994-06-14 00:00:00+00:00,890.625,890.625,750.0,890.625,61,,
1994-06-15 00:00:00+00:00,750.0,890.625,703.125,750.0,69,,
1994-06-16 00:00:00+00:00,890.625,890.625,750.0,890.625,92,,
1994-06-17 00:00:00+00:00,703.125,890.625,703.125,703.125,164,,
1994-06-20 00:00:00+00:00,890.625,890.625,703.125,890.625,18,,
1994-06-21 00:00:00+00:00,703.125,750.0,703.125,703.125,9,,
1994-06-22 00:00:00+00:00,656.25,890.625,656.25,656.25,40,,
1994-06-23 00:00:00+00:00,656.25,843.75,656.25,656.25,26,,
1994-06-24 00:00:00+00:00,656.25,796.875,656.25,656.25,89,,
1994-06-27 00:00:00+00:00,656.25,656.25,656.25,656.25,14,,
1994-06-28 00:00:00+00:00,609.375,796.875,609.375,609.375,61,,
1994-06-29 00:00:00+00:00,750.0,750.0,562.5,750.0,21,,
1994-06-30 00:00:00+00:00,750.0,843.75,609.375,750.0,108,,
1994-07-01 00:00:00+00:00,609.375,609.375,609.375,609.375,2,,
1994-07-05 00:00:00+00:00,609.375,609.375,609.375,609.375,2,,
1994-07-06 00:00:00+00:00,609.375,703.125,609.375,609.375,16,,
1994-07-07 00:00:00+00:00,656.25,750.0,609.375,656.25,78,,
1994-07-08 00:00:00+00:00,656.25,796.875,656.25,656.25,84,,
1994-07-11 00:00:00+00:00,656.25,796.875,656.25,656.25,21,,
1994-07-12 00:00:00+00:00,656.25,796.875,656.25,656.25,18,,
1994-07-13 00:00:00+00:00,656.25,796.875,656.25,656.25,17,,
1994-07-14 00:00:00+00:00,703.125,796.875,656.25,703.125,29,,
1994-07-15 00:00:00+00:00,750.0,796.875,703.125,750.0,61,,
1994-07-18 00:00:00+00:00,703.125,796.875,703.125,703.125,34,,
1994-07-19 00:00:00+00:00,703.125,796.875,703.125,703.125,21,,
1994-07-20 00:00:00+00:00,703.125,796.875,703.125,703.125,16,,
1994-07-21 00:00:00+00:00,703.125,703.125,703.125,703.125,14,,
1994-07-22 00:00:00+00:00,656.25,703.125,656.25,656.25,41,,
1994-07-25 00:00:00+00:00,656.25,656.25,609.375,656.25,10,,
1994-07-26 00:00:00+00:00,609.375,609.375,609.375,609.375,9,,
1994-07-27 00:00:00+00:00,609.375,609.375,609.375,609.375,4,,
1994-07-28 00:00:00+00:00,609.375,609.375,609.375,609.375,2,,
1994-07-29 00:00:00+00:00,656.25,656.25,609.375,656.25,17,,
1994-08-01 00:00:00+00:00,656.25,656.25,656.25,656.25,0,,
1994-08-02 00:00:00+00:00,656.25,796.875,656.25,656.25,26,,
1994-08-03 00:00:00+00:00,656.25,796.875,656.25,656.25,29,,
1994-08-04 00:00:00+00:00,609.375,609.375,609.375,609.375,50,,
1994-08-05 00:00:00+00:00,609.375,703.125,609.375,609.375,70,,
1994-08-08 00:00:00+00:00,609.375,632.8125,609.375,609.375,10,,
1994-08-09 00:00:00+00:00,609.375,750.0,609.375,609.375,24,,
1994-08-10 00:00:00+00:00,609.375,750.0,609.375,609.375,34,,
1994-08-11 00:00:00+00:00,609.375,750.0,609.375,609.375,25,,
1994-08-12 00:00:00+00:00,609.375,656.25,609.375,609.375,20,,
1994-08-15 00:00:00+00:00,656.25,656.25,609.375,656.25,9,,
1994-08-16 00:00:00+00:00,656.25,750.0,609.375,656.25,97,,
1994-08-17 00:00:00+00:00,656.25,656.25,656.25,656.25,52,,
1994-08-18 00:00:00+00:00,796.875,796.875,609.375,796.875,110,,
1994-08-19 00:00:00+00:00,796.875,796.875,609.375,796.875,153,,
1994-08-22 00:00:00+00:00,703.125,796.875,656.25,703.125,142,,
1994-08-23 00:00:00+00:00,890.625,890.625,750.0,890.625,510,,
1994-08-24 00:00:00+00:00,890.625,890.625,796.875,890.625,73,,
1994-08-25 00:00:00+00:00,796.875,890.625,796.875,796.875,54,,
1994-08-26 00:00:00+00:00,984.375,984.375,796.875,984.375,221,,
1994-08-29 00:00:00+00:00,984.375,984.375,796.875,984.375,29,,
1994-08-30 00:00:00+00:00,796.875,984.375,796.875,796.875,57,,
1994-08-31 00:00:00+00:00,796.875,984.375,796.875,796.875,72,,
1994-09-01 00:00:00+00:00,937.5,937.5,796.875,937.5,48,,
1994-09-02 00:00:00+00:00,796.875,937.5,796.875,796.875,40,,
1994-09-06 00:00:00+00:00,937.5,937.5,796.875,937.5,53,,
1994-09-07 00:00:00+00:00,820.3125,937.5,796.875,820.3125,125,,
1994-09-08 00:00:00+00:00,796.875,843.75,796.875,796.875,58,,
1994-09-09 00:00:00+00:00,796.875,843.75,796.875,796.875,53,,
1994-09-12 00:00:00+00:00,843.75,843.75,796.875,843.75,25,,
1994-09-13 00:00:00+00:00,843.75,843.75,796.875,843.75,18,,
1994-09-14 00:00:00+00:00,843.75,843.75,796.875,843.75,29,,
1994-09-15 00:00:00+00:00,843.75,937.5,843.75,843.75,52,,
1994-09-16 00:00:00+00:00,843.75,843.75,843.75,843.75,46,,
1994-09-19 00:00:00+00:00,796.875,937.5,796.875,796.875,73,,
1994-09-20 00:00:00+00:00,937.5,937.5,796.875,937.5,33,,
1994-09-21 00:00:00+00:00,820.3125,820.3125,796.875,820.3125,30,,
1994-09-22 00:00:00+00:00,750.0,890.625,750.0,750.0,80,,
1994-09-23 00:00:00+00:00,890.625,890.625,750.0,890.625,70,,
1994-09-26 00:00:00+00:00,750.0,750.0,750.0,750.0,5,,
1994-09-27 00:00:00+00:00,750.0,890.625,750.0,750.0,54,,
1994-09-28 00:00:00+00:00,890.625,890.625,750.0,890.625,50,,
1994-09-29 00:00:00+00:00,890.625,890.625,750.0,890.625,42,,
1994-09-30 00:00:00+00:00,750.0,890.625,750.0,750.0,20,,
1994-10-03 00:00:00+00:00,750.0,750.0,750.0,750.0,0,,
1994-10-04 00:00:00+00:00,750.0,890.625,750.0,750.0,38,,
1994-10-05 00:00:00+00:00,843.75,890.625,750.0,843.75,26,,
1994-10-06 00:00:00+00:00,703.125,843.75,703.125,703.125,40,,
1994-10-07 00:00:00+00:00,796.875,796.875,703.125,796.875,12,,
1994-10-10 00:00:00+00:00,703.125,703.125,703.125,703.125,14,,
1994-10-11 00:00:00+00:00,750.0,796.875,703.125,750.0,8,,
1994-10-12 00:00:00+00:00,609.375,750.0,609.375,609.375,64,,
1994-10-13 00:00:00+00:00,609.375,703.125,609.375,609.375,24,,
1994-10-14 00:00:00+00:00,609.375,703.125,609.375,609.375,37,,
1994-10-17 00:00:00+00:00,609.375,609.375,609.375,609.375,38,,
1994-10-18 00:00:00+00:00,656.25,656.25,609.375,656.25,10,,
1994-10-19 00:00:00+00:00,656.25,656.25,562.5,656.25,29,,
1994-10-20 00:00:00+00:00,656.25,656.25,562.5,656.25,29,,
1994-10-21 00:00:00+00:00,609.375,656.25,562.5,609.375,53,,
1994-10-24 00:00:00+00:00,562.5,609.375,562.5,562.5,8,,
1994-10-25 00:00:00+00:00,609.375,609.375,562.5,609.375,26,,
1994-10-26 00:00:00+00:00,562.5,562.5,562.5,562.5,6,,
1994-10-27 00:00:00+00:00,562.5,562.5,562.5,562.5,12,,
1994-10-28 00:00:00+00:00,515.625,585.9375,515.625,515.625,10,,
1994-10-31 00:00:00+00:00,609.375,609.375,515.625,609.375,56,,
1994-11-01 00:00:00+00:00,515.625,609.375,515.625,515.625,17,,
1994-11-02 00:00:00+00:00,750.0,750.0,515.625,750.0,148,,
1994-11-03 00:00:00+00:00,750.0,750.0,656.25,750.0,96,,
1994-11-04 00:00:00+00:00,656.25,750.0,656.25,656.25,52,,
1994-11-07 00:00:00+00:00,609.375,750.0,609.375,609.375,14,,
1994-11-08 00:00:00+00:00,843.75,843.75,656.25,843.75,300,,
1994-11-09 00:00:00+00:00,843.75,843.75,703.125,843.75,34,,
1994-11-10 00:00:00+00:00,796.875,843.75,703.125,796.875,52,,
1994-11-11 00:00:00+00:00,656.25,796.875,656.25,656.25,56,,
1994-11-14 00:00:00+00:00,703.125,796.875,562.5,703.125,24,,
1994-11-15 00:00:00+00:00,609.375,750.0,609.375,609.375,30,,
1994-11-16 00:00:00+00:00,621.1124877929688,750.0,562.5,621.1124877929688,80,,
1994-11-17 00:00:00+00:00,703.125,796.875,609.375,703.125,193,,
1994-11-18 00:00:00+00:00,656.25,796.875,656.25,656.25,37,,
1994-11-21 00:00:00+00:00,703.125,703.125,703.125,703.125,8,,
1994-11-22 00:00:00+00:00,703.125,750.0,562.5,703.125,62,,
1994-11-23 00:00:00+00:00,609.375,750.0,609.375,609.375,18,,
1994-11-25 00:00:00+00:00,609.375,609.375,609.375,609.375,1,,
1994-11-28 00:00:00+00:00,750.0,750.0,609.375,750.0,13,,
1994-11-29 00:00:00+00:00,656.25,750.0,609.375,656.25,118,,
1994-11-30 00:00:00+00:00,609.375,750.0,609.375,609.375,42,,
1994-12-01 00:00:00+00:00,609.375,750.0,609.375,609.375,28,,
1994-12-02 00:00:00+00:00,656.25,656.25,656.25,656.25,4,,
1994-12-05 00:00:00+00:00,656.25,796.875,656.25,656.25,29,,
1994-12-06 00:00:00+00:00,750.0,796.875,609.375,750.0,64,,
1994-12-07 00:00:00+00:00,750.0,750.0,609.375,750.0,46,,
1994-12-08 00:00:00+00:00,750.0,750.0,609.375,750.0,25,,
1994-12-09 00:00:00+00:00,609.375,750.0,609.375,609.375,41,,
1994-12-12 00:00:00+00:00,750.0,750.0,609.375,750.0,32,,
1994-12-13 00:00:00+00:00,750.0,750.0,609.375,750.0,26,,
1994-12-14 00:00:00+00:00,796.875,796.875,609.375,796.875,96,,
1994-12-15 00:00:00+00:00,656.25,796.875,656.25,656.25,114,,
1994-12-16 00:00:00+00:00,703.125,843.75,656.25,703.125,153,,
1994-12-19 00:00:00+00:00,750.0,890.625,703.125,750.0,114,,
1994-12-20 00:00:00+00:00,656.25,890.625,656.25,656.25,141,,
1994-12-21 00:00:00+00:00,656.25,890.625,656.25,656.25,61,,
1994-12-22 00:00:00+00:00,890.625,890.625,656.25,890.625,38,,
1994-12-23 00:00:00+00:00,656.25,656.25,656.25,656.25,24,,
1994-12-27 00:00:00+00:00,609.375,656.25,609.375,609.375,13,,
1994-12-28 00:00:00+00:00,585.9375,750.0,562.5,585.9375,42,,
1994-12-29 00:00:00+00:00,585.9375,656.25,515.625,585.9375,97,,
1994-12-30 00:00:00+00:00,515.625,609.375,515.625,515.625,44,,
1995-01-03 00:00:00+00:00,515.625,656.25,515.625,515.625,28,,
1995-01-04 00:00:00+00:00,562.5,656.25,515.625,562.5,52,,
1995-01-05 00:00:00+00:00,656.25,656.25,585.9375,656.25,49,,
1995-01-06 00:00:00+00:00,609.375,703.125,609.375,609.375,8,,
1995-01-09 00:00:00+00:00,703.125,703.125,609.375,703.125,28,,
1995-01-10 00:00:00+00:00,609.375,679.6875,609.375,609.375,20,,
1995-01-11 00:00:00+00:00,656.25,750.0,609.375,656.25,18,,
1995-01-12 00:00:00+00:00,750.0,750.0,656.25,750.0,38,,
1995-01-13 00:00:00+00:00,656.25,750.0,656.25,656.25,34,,
1995-01-16 00:00:00+00:00,656.25,750.0,656.25,656.25,18,,
1995-01-17 00:00:00+00:00,750.0,750.0,609.375,750.0,92,,
1995-01-18 00:00:00+00:00,703.125,843.75,703.125,703.125,105,,
1995-01-19 00:00:00+00:00,843.75,843.75,703.125,843.75,240,,
1995-01-20 00:00:00+00:00,843.75,843.75,703.125,843.75,117,,
1995-01-23 00:00:00+00:00,703.125,843.75,703.125,703.125,57,,
1995-01-24 00:00:00+00:00,656.25,796.875,656.25,656.25,41,,
1995-01-25 00:00:00+00:00,796.875,796.875,656.25,796.875,28,,
1995-01-26 00:00:00+00:00,656.25,796.875,656.25,656.25,46,,
1995-01-27 00:00:00+00:00,796.875,796.875,656.25,796.875,42,,
1995-01-30 00:00:00+00:00,609.375,796.875,609.375,609.375,93,,
1995-01-31 00:00:00+00:00,609.375,679.6875,609.375,609.375,50,,
1995-02-01 00:00:00+00:00,638.6624755859375,638.6624755859375,609.375,638.6624755859375,8,,
1995-02-02 00:00:00+00:00,667.9874877929688,750.0,609.375,667.9874877929688,8,,
1995-02-03 00:00:00+00:00,796.875,796.875,609.375,796.875,14,,
1995-02-06 00:00:00+00:00,750.0,796.875,609.375,750.0,17,,
1995-02-07 00:00:00+00:00,609.375,750.0,609.375,609.375,29,,
1995-02-08 00:00:00+00:00,609.375,609.375,609.375,609.375,6,,
1995-02-09 00:00:00+00:00,609.375,750.0,609.375,609.375,80,,
1995-02-10 00:00:00+00:00,609.375,750.0,609.375,609.375,56,,
1995-02-13 00:00:00+00:00,796.875,796.875,656.25,796.875,44,,
1995-02-14 00:00:00+00:00,609.375,796.875,562.5,609.375,110,,
1995-02-15 00:00:00+00:00,703.125,738.2999877929688,609.375,703.125,76,,
1995-02-16 00:00:00+00:00,609.375,703.125,609.375,609.375,86,,
1995-02-17 00:00:00+00:00,703.125,703.125,562.5,703.125,38,,
1995-02-21 00:00:00+00:00,703.125,703.125,585.9375,703.125,20,,
1995-02-22 00:00:00+00:00,703.125,703.125,703.125,703.125,17,,
1995-02-23 00:00:00+00:00,703.125,703.125,609.375,703.125,69,,
1995-02-24 00:00:00+00:00,656.25,703.125,609.375,656.25,48,,
1995-02-27 00:00:00+00:00,656.25,703.125,609.375,656.25,29,,
