date,AIN_Open,AIN_High,AIN_Low,AIN_Close,AIN_Volume,AIN_Dividends,AIN_Stock Splits
1987-09-30 00:00:00+00:00,14.988151550292969,15.701873779296877,14.988151550292969,8.904595375061035,2292386,0.0,
1987-10-01 00:00:00+00:00,15.10710620880127,15.345012664794922,14.988151550292969,9.044821739196776,468355,0.0,
1987-10-02 00:00:00+00:00,15.345012664794922,15.701873779296877,15.10710620880127,9.255167007446287,371889,0.0,
1987-10-05 00:00:00+00:00,15.701873779296877,15.701873779296877,15.226058959960938,9.255167007446287,121581,0.0,
1987-10-06 00:00:00+00:00,15.58292007446289,15.58292007446289,15.226058959960938,9.114941596984863,159516,0.0,
1987-10-07 00:00:00+00:00,15.463966369628906,15.58292007446289,15.226058959960938,9.185052871704102,223512,0.0,
1987-10-08 00:00:00+00:00,15.58292007446289,15.58292007446289,15.226058959960938,8.97470474243164,42874,0.0,
1987-10-09 00:00:00+00:00,15.226058959960938,15.701873779296877,15.226058959960938,9.255167007446287,125574,0.0,
1987-10-12 00:00:00+00:00,15.701873779296877,15.701873779296877,15.226058959960938,9.255167007446287,55589,0.0,
1987-10-13 00:00:00+00:00,15.701873779296877,15.701873779296877,15.226058959960938,9.255167007446287,30369,0.0,
1987-10-14 00:00:00+00:00,15.701873779296877,15.701873779296877,15.226058959960938,9.044821739196776,64521,0.0,
1987-10-15 00:00:00+00:00,15.345012664794922,15.463966369628906,14.988151550292969,8.834477424621582,65467,0.0,
1987-10-16 00:00:00+00:00,14.988151550292969,15.10710620880127,14.03652286529541,8.554014205932617,88690,0.0,
1987-10-19 00:00:00+00:00,14.274431228637695,14.274431228637695,13.441755294799805,8.133328437805176,93734,0.0,
1987-10-20 00:00:00+00:00,13.679662704467772,13.679662704467772,10.705822944641112,7.291951179504394,117483,0.0,
1987-10-21 00:00:00+00:00,12.371172904968262,12.846986770629885,11.657451629638672,7.291951179504394,68304,0.0,
1987-10-22 00:00:00+00:00,12.371172904968262,12.728034019470217,12.014311790466309,7.291951179504394,72717,0.0,
1987-10-23 00:00:00+00:00,12.371172904968262,12.490126609802246,11.419544219970703,7.221835613250732,307368,0.0,
1987-10-26 00:00:00+00:00,12.252220153808594,12.252220153808594,11.657451629638672,6.871260166168213,29213,0.0,
1987-10-27 00:00:00+00:00,11.657451629638672,11.89535903930664,11.181636810302734,6.5907979011535645,325652,0.0,
