date,DRN_Open,DRN_High,DRN_Low,DRN_Close,DRN_Volume,DRN_Dividends,DRN_Stock Splits
2009-07-16 00:00:00+00:00,1.7690629959106443,1.945937991142273,1.7596880197525024,1.3377093076705933,0,0.0,
2009-07-17 00:00:00+00:00,1.8487499952316284,1.8487499952316284,1.7359379529953003,1.2362656593322754,0,0.0,
2009-07-20 00:00:00+00:00,1.8284380435943604,1.9253129959106443,1.8284380435943604,1.3316138982772827,0,0.0,
2009-07-21 00:00:00+00:00,1.953125,1.953125,1.8068749904632568,1.34140944480896,0,0.0,
2009-07-22 00:00:00+00:00,1.8696880340576167,2.005312919616699,1.861250042915344,1.3525124788284302,0,0.0,
2009-07-23 00:00:00+00:00,1.9415630102157595,2.2303130626678467,1.9415630102157595,1.510120153427124,0,0.0,
2009-07-24 00:00:00+00:00,2.12656307220459,2.2325000762939453,2.0487499237060547,1.5408143997192385,0,0.0,
2009-07-27 00:00:00+00:00,2.2168750762939453,2.3234379291534424,2.1603128910064697,1.6117814779281616,2451200,0.0,
2009-07-28 00:00:00+00:00,2.265625,2.329062938690185,2.2034380435943604,1.6000257730484009,2006400,0.0,
2009-07-29 00:00:00+00:00,2.243124961853028,2.3009378910064697,2.163438081741333,1.549740195274353,1676800,0.0,
2009-07-30 00:00:00+00:00,2.3415629863739014,2.5584380626678467,2.319999933242798,1.7143138647079468,1504000,0.0,
2009-07-31 00:00:00+00:00,2.453749895095825,2.51843810081482,2.375624895095825,1.7132251262664795,1475200,0.0,
2009-08-03 00:00:00+00:00,2.61093807220459,2.61093807220459,2.465938091278076,1.7968186140060425,2582400,0.0,
2009-08-04 00:00:00+00:00,2.5353128910064697,3.054687976837158,2.483438014984131,2.0859122276306152,4688000,0.0,
2009-08-05 00:00:00+00:00,3.010313034057617,3.3943750858306885,2.9359378814697266,2.3347325325012207,10307200,0.0,
2009-08-06 00:00:00+00:00,3.5034379959106445,3.737499952316284,3.270625114440918,2.278350114822388,11744000,0.0,
2009-08-07 00:00:00+00:00,3.512500047683716,4.015625,3.359375,2.6695401668548584,8956800,0.0,
2009-08-10 00:00:00+00:00,3.78125,3.7956249713897705,3.43906307220459,2.470788955688477,9113600,0.0,
2009-08-11 00:00:00+00:00,3.468437910079956,3.509063005447388,3.125,2.2646353244781494,11334400,0.0,
2009-08-12 00:00:00+00:00,3.239687919616699,3.520313024520874,3.223438024520874,2.3166630268096924,11526400,0.0,
2009-08-13 00:00:00+00:00,3.42343807220459,3.465312957763672,3.2403130531311035,2.345834255218506,6809600,0.0,
2009-08-14 00:00:00+00:00,3.25,3.320625066757202,3.0356249809265137,2.282268762588501,5980800,0.0,
2009-08-17 00:00:00+00:00,2.897813081741333,2.921562910079956,2.6987500190734863,1.9182900190353396,5449600,0.0,
2009-08-18 00:00:00+00:00,2.798125028610229,2.930000066757202,2.729063034057617,1.9783724546432493,4428800,0.0,
2009-08-19 00:00:00+00:00,2.6878130435943604,2.8087499141693115,2.641562938690185,1.920901894569397,4214400,0.0,
2009-08-20 00:00:00+00:00,2.771250009536743,3.1112499237060547,2.757499933242798,2.165369033813477,4816000,0.0,
2009-08-21 00:00:00+00:00,3.2384378910064697,3.5381250381469727,3.184999942779541,2.3264598846435547,8064000,0.0,
2009-08-24 00:00:00+00:00,3.463749885559082,3.4878129959106445,3.2637500762939453,2.2885818481445312,9430400,0.0,
2009-08-25 00:00:00+00:00,3.383125066757202,3.493124961853028,3.29843807220459,2.373045921325684,6240000,0.0,
2009-08-26 00:00:00+00:00,3.398437976837158,3.460937976837158,3.305624961853028,2.409834861755371,3792000,0.0,
2009-08-27 00:00:00+00:00,3.4487500190734863,3.578125,3.233438014984131,2.486680269241333,17388800,0.0,
2009-08-28 00:00:00+00:00,3.65625,3.684062957763672,3.460937976837158,2.526952743530273,8233600,0.0,
2009-08-31 00:00:00+00:00,3.4490630626678467,3.549062967300415,3.365000009536743,2.416365623474121,4780800,0.0,
2009-09-01 00:00:00+00:00,3.3968749046325684,3.477813005447388,2.90781307220459,2.029747486114502,10268800,0.0,
2009-09-02 00:00:00+00:00,2.829062938690185,2.910938024520874,2.742187976837158,1.9113236665725708,6118400,0.0,
2009-09-03 00:00:00+00:00,2.843125104904175,2.911250114440918,2.688437938690185,2.028006076812744,3427200,0.0,
2009-09-04 00:00:00+00:00,2.9065630435943604,3.0,2.740000009536743,2.078509569168091,4627200,0.0,
2009-09-08 00:00:00+00:00,3.1465630531311035,3.3125,3.077812910079956,2.3018603324890137,6819200,0.0,
2009-09-09 00:00:00+00:00,3.3143749237060547,3.533750057220459,3.228437900543213,2.4540271759033203,7315200,0.0,
2009-09-10 00:00:00+00:00,3.492500066757202,3.682188034057617,3.3499999046325684,2.564613580703736,5049600,0.0,
2009-09-11 00:00:00+00:00,3.692500114440918,3.7743749618530273,3.510313034057617,2.5252115726470947,6320000,0.0,
2009-09-14 00:00:00+00:00,3.481250047683716,3.974688053131104,3.481250047683716,2.758358955383301,5289600,0.0,
2009-09-15 00:00:00+00:00,4.044063091278076,4.327813148498535,3.809999942779541,2.8918020725250244,13004800,0.0,
2009-09-16 00:00:00+00:00,4.278438091278076,4.681250095367432,4.222499847412109,3.254910707473755,13356800,0.0,
2009-09-17 00:00:00+00:00,4.647188186645508,5.1415629386901855,4.390625,3.199399948120117,23497600,0.0,
2009-09-18 00:00:00+00:00,4.683437824249268,4.802813053131104,4.375,3.2242164611816406,9251200,0.0,
2009-09-21 00:00:00+00:00,4.422500133514404,4.56125020980835,4.303124904632568,3.069002628326416,9929600,0.0,
2009-09-22 00:00:00+00:00,4.548749923706055,4.832812786102295,4.493124961853027,3.355158805847168,11948800,0.004719,
2009-09-23 00:00:00+00:00,4.86218786239624,4.870625019073486,4.265625,2.984034776687622,16108800,0.0,
2009-09-24 00:00:00+00:00,4.372188091278076,4.421875,3.747812986373901,2.665211677551269,23126400,0.0,
2009-09-25 00:00:00+00:00,3.7428131103515625,3.98468804359436,3.638124942779541,2.6830804347991943,15324800,0.0,
2009-09-28 00:00:00+00:00,3.950624942779541,4.343124866485596,3.888750076293945,3.0058274269104004,16828800,0.0,
2009-09-29 00:00:00+00:00,4.376874923706055,4.465624809265137,4.083749771118164,2.878994941711426,19964800,0.0,
2009-09-30 00:00:00+00:00,4.1828131675720215,4.239375114440918,3.8309381008148193,2.802939176559448,22451200,0.0,
2009-10-01 00:00:00+00:00,3.972187995910645,3.995938062667847,3.46875,2.434866189956665,23782400,0.0,
2009-10-02 00:00:00+00:00,3.2190630435943604,3.692188024520874,3.21875,2.350092649459839,22956800,0.0,
2009-10-05 00:00:00+00:00,3.462812900543213,3.700000047683716,3.416563034057617,2.5501468181610107,14976000,0.0,
2009-10-06 00:00:00+00:00,3.802500009536743,3.90625,3.494374990463257,2.5521085262298584,22691200,0.0,
2009-10-07 00:00:00+00:00,3.601562976837158,3.720624923706055,3.478749990463257,2.5274832248687744,14825600,0.0,
2009-10-08 00:00:00+00:00,3.78125,3.937187910079956,3.716875076293945,2.665211677551269,13936000,0.0,
2009-10-09 00:00:00+00:00,3.780313014984131,3.938124895095825,3.6875,2.73734450340271,13395200,0.0,
2009-10-12 00:00:00+00:00,4.01718807220459,4.063125133514404,3.859375,2.727537155151367,11875200,0.0,
2009-10-13 00:00:00+00:00,3.84406304359436,3.890312910079956,3.6603128910064697,2.608332872390747,11033600,0.0,
2009-10-14 00:00:00+00:00,3.969374895095825,4.203125,3.898750066757202,2.9090685844421387,17449600,0.0,
2009-10-15 00:00:00+00:00,4.061874866485596,4.105312824249268,3.986249923706055,2.836281538009644,10131200,0.0,
2009-10-16 00:00:00+00:00,3.90625,3.932499885559082,3.708125114440918,2.610512018203736,12201600,0.0,
2009-10-19 00:00:00+00:00,3.817188024520874,4.0109381675720215,3.756249904632568,2.7676360607147217,12480000,0.0,
2009-10-20 00:00:00+00:00,3.980937957763672,3.980937957763672,3.703125,2.61661434173584,13507200,0.0,
2009-10-21 00:00:00+00:00,3.6887500286102295,3.931874990463257,3.59375,2.5144073963165283,18819200,0.0,
2009-10-22 00:00:00+00:00,3.624687910079956,3.904062986373901,3.453125,2.7103216648101807,25296000,0.0,
2009-10-23 00:00:00+00:00,3.921562910079956,3.9618749618530273,3.698124885559082,2.6235876083374023,15782400,0.0,
2009-10-26 00:00:00+00:00,3.744999885559082,4.030624866485596,3.705312967300415,2.600923776626587,17225600,0.0,
2009-10-27 00:00:00+00:00,3.742500066757202,3.796875,3.522813081741333,2.487821102142334,20534400,0.0,
2009-10-28 00:00:00+00:00,3.491563081741333,3.661875009536743,3.103437900543213,2.1744463443756104,22873600,0.0,
2009-10-29 00:00:00+00:00,3.285938024520874,3.578749895095825,3.234062910079956,2.4662468433380127,20454400,0.0,
2009-10-30 00:00:00+00:00,3.469687938690185,3.530937910079956,3.09375,2.3324413299560547,20652800,0.0,
2009-11-02 00:00:00+00:00,3.378124952316284,3.5824999809265137,3.0693750381469727,2.3457345962524414,26560000,0.0,
2009-11-03 00:00:00+00:00,3.216249942779541,3.5240631103515625,3.202188014984131,2.4536077976226807,23088000,0.0,
2009-11-04 00:00:00+00:00,3.6490631103515625,3.674999952316284,3.274688005447388,2.2871131896972656,25632000,0.0,
2009-11-05 00:00:00+00:00,3.369062900543213,3.515625,3.3053131103515625,2.444672107696533,25539200,0.0,
2009-11-06 00:00:00+00:00,3.313124895095825,3.493124961853028,3.2406249046325684,2.3315701484680176,23628800,0.0,
2009-11-09 00:00:00+00:00,3.4646880626678467,3.827812910079956,3.4256250858306885,2.65627670288086,26512000,0.0,
2009-11-10 00:00:00+00:00,3.737499952316284,3.8125,3.56406307220459,2.6017954349517822,15238400,0.0,
2009-11-11 00:00:00+00:00,3.817188024520874,4.020937919616699,3.7956249713897705,2.7578296661376958,21433600,0.0,
2009-11-12 00:00:00+00:00,3.919063091278076,4.030938148498535,3.796875,2.655405282974243,18608000,0.0,
2009-11-13 00:00:00+00:00,3.8346879482269287,4.002500057220459,3.818438053131104,2.773300886154175,16419200,0.0,
2009-11-16 00:00:00+00:00,4.064374923706055,4.375312805175781,4.054687976837158,2.962894916534424,30259200,0.0,
2009-11-17 00:00:00+00:00,4.197500228881836,4.32937479019165,4.031562805175781,2.824078321456909,15440000,0.0,
2009-11-18 00:00:00+00:00,4.051875114440918,4.291874885559082,4.015625,2.970959424972534,16796800,0.0,
2009-11-19 00:00:00+00:00,4.148125171661377,4.148125171661377,3.908750057220459,2.7571754455566406,19254400,0.0,
2009-11-20 00:00:00+00:00,3.614063024520874,3.650312900543213,3.555938005447388,2.7177274227142334,12374400,0.295156,
2009-11-23 00:00:00+00:00,3.790313005447388,3.8893749713897705,3.640625,2.8062777519226074,15984000,0.0,
2009-11-24 00:00:00+00:00,3.701562881469727,3.71875,3.522813081741333,2.679105043411255,15462400,0.0,
2009-11-25 00:00:00+00:00,3.614687919616699,3.674999952316284,3.567188024520874,2.7104275226593018,11078400,0.0,
2009-11-27 00:00:00+00:00,3.286250114440918,3.4731249809265137,3.234375,2.46668004989624,15267200,0.0,
2009-11-30 00:00:00+00:00,3.3243749141693115,3.6875,3.241563081741333,2.7549378871917725,23155200,0.0,
2009-12-01 00:00:00+00:00,3.756249904632568,3.869062900543213,3.643749952316284,2.8731610774993896,19385600,0.0,
2009-12-02 00:00:00+00:00,3.7925000190734863,4.056875228881836,3.7721879482269287,3.005044221878052,20278400,0.0,
2009-12-03 00:00:00+00:00,4.066563129425049,4.207188129425049,3.824063062667847,2.9101362228393555,34310400,0.0,
2009-12-04 00:00:00+00:00,4.1571879386901855,4.291563034057617,3.982500076293945,3.170133113861084,51347200,0.0,
2009-12-07 00:00:00+00:00,4.174063205718994,4.204999923706055,3.8550000190734863,2.977725028991699,17516800,0.0,
2009-12-08 00:00:00+00:00,3.84375,4.074375152587891,3.8268749713897705,2.920969009399414,22912000,0.0,
2009-12-09 00:00:00+00:00,3.9131250381469727,3.968437910079956,3.829999923706055,2.9106078147888184,20390400,0.0,
2009-12-10 00:00:00+00:00,3.90656304359436,3.956875085830689,3.741563081741333,2.87245512008667,17916800,0.0,
2009-12-11 00:00:00+00:00,3.867500066757202,3.9953129291534415,3.8153131008148193,3.002453327178955,16144000,0.0,
2009-12-14 00:00:00+00:00,4.0421881675720215,4.223437786102295,3.903749942779541,3.172017812728882,27184000,0.0,
2009-12-15 00:00:00+00:00,4.120937824249268,4.17312479019165,4.046249866485596,3.07922911643982,15488000,0.0,
2009-12-16 00:00:00+00:00,4.155313014984131,4.227499961853027,4.095624923706055,3.139988660812378,22784000,0.0,
2009-12-17 00:00:00+00:00,4.062812805175781,4.1596879959106445,3.984375,3.08841323852539,14086400,0.0,
2009-12-18 00:00:00+00:00,4.121874809265137,4.184374809265137,3.96875,3.145641326904297,14694400,0.0,
2009-12-21 00:00:00+00:00,4.21875,4.355000019073486,4.1984381675720215,3.2709298133850098,15465600,0.0,
2009-12-22 00:00:00+00:00,4.366250038146973,4.48593807220459,4.355937957763672,3.3806753158569336,13036800,0.0,
