date,DGLY_Open,DGLY_High,DGLY_Low,DGLY_Close,DGLY_Volume,DGLY_Dividends,DGLY_Stock Splits
2007-06-25 00:00:00+00:00,356.79998779296875,360.0,321.6000061035156,321.6000061035156,246,,
2007-06-26 00:00:00+00:00,352.0,352.0,348.79998779296875,352.0,157,,
2007-06-27 00:00:00+00:00,352.0,352.0,352.0,352.0,0,,
2007-06-28 00:00:00+00:00,352.0,352.0,352.0,352.0,23,,
2007-06-29 00:00:00+00:00,332.79998779296875,384.0,332.79998779296875,368.0,118,,
2007-07-02 00:00:00+00:00,332.79998779296875,368.0,332.79998779296875,368.0,53,,
2007-07-03 00:00:00+00:00,368.0,368.0,368.0,368.0,0,,
2007-07-05 00:00:00+00:00,368.0,368.0,368.0,368.0,0,,
2007-07-06 00:00:00+00:00,368.0,368.0,368.0,368.0,0,,
2007-07-09 00:00:00+00:00,355.20001220703125,355.20001220703125,352.0,352.0,94,,
2007-07-10 00:00:00+00:00,352.0,352.0,320.0,320.0,467,,
2007-07-11 00:00:00+00:00,324.79998779296875,360.0,321.6000061035156,360.0,48,,
2007-07-12 00:00:00+00:00,344.0,344.0,336.0,336.0,29,,
2007-07-13 00:00:00+00:00,360.0,360.0,312.0,324.79998779296875,88,,
2007-07-16 00:00:00+00:00,328.0,360.0,320.0,352.0,173,,
2007-07-17 00:00:00+00:00,329.6000061035156,331.20001220703125,329.6000061035156,331.20001220703125,34,,
2007-07-18 00:00:00+00:00,329.6000061035156,360.0,329.6000061035156,344.0,294,,
2007-07-19 00:00:00+00:00,360.0,360.0,355.20001220703125,355.20001220703125,96,,
2007-07-20 00:00:00+00:00,347.20001220703125,400.0,347.20001220703125,360.0,218,,
2007-07-23 00:00:00+00:00,376.0,384.0,320.0,360.0,324,,
2007-07-24 00:00:00+00:00,352.0,368.0,352.0,352.0,128,,
2007-07-25 00:00:00+00:00,368.0,368.0,368.0,368.0,50,,
2007-07-26 00:00:00+00:00,376.0,376.0,352.0,360.0,158,,
2007-07-27 00:00:00+00:00,336.0,360.0,334.3999938964844,360.0,31,,
2007-07-30 00:00:00+00:00,376.0,376.0,360.0,360.0,118,,
2007-07-31 00:00:00+00:00,360.0,360.0,360.0,360.0,0,,
2007-08-01 00:00:00+00:00,371.2000122070313,384.0,368.0,376.0,211,,
2007-08-02 00:00:00+00:00,384.0,392.0,376.0,392.0,161,,
2007-08-03 00:00:00+00:00,392.0,400.0,368.0,384.0,1246,,
2007-08-06 00:00:00+00:00,400.0,480.0,392.0,392.0,470,,
2007-08-07 00:00:00+00:00,456.0,456.0,384.0,384.0,197,,
2007-08-08 00:00:00+00:00,408.0,408.0,385.6000061035156,388.7999877929688,87,,
2007-08-09 00:00:00+00:00,392.0,392.0,384.0,384.0,281,,
2007-08-10 00:00:00+00:00,392.0,398.3999938964844,384.0,384.0,299,,
2007-08-13 00:00:00+00:00,398.3999938964844,398.3999938964844,384.0,392.0,231,,
2007-08-14 00:00:00+00:00,392.0,392.0,376.0,376.0,118,,
2007-08-15 00:00:00+00:00,376.0,400.0,368.0,368.0,167,,
2007-08-16 00:00:00+00:00,376.0,376.0,376.0,376.0,49,,
2007-08-17 00:00:00+00:00,376.0,376.0,368.0,376.0,52,,
2007-08-20 00:00:00+00:00,392.0,400.0,392.0,395.2000122070313,243,,
2007-08-21 00:00:00+00:00,387.2000122070313,387.2000122070313,368.0,371.2000122070313,351,,
2007-08-22 00:00:00+00:00,372.7999877929688,384.0,372.7999877929688,384.0,43,,
2007-08-23 00:00:00+00:00,384.0,384.0,376.0,382.3999938964844,484,,
2007-08-24 00:00:00+00:00,384.0,392.0,379.2000122070313,392.0,321,,
2007-08-27 00:00:00+00:00,388.7999877929688,396.7999877929688,388.7999877929688,392.0,50,,
2007-08-28 00:00:00+00:00,384.0,392.0,384.0,392.0,41,,
2007-08-29 00:00:00+00:00,392.0,395.2000122070313,384.0,390.3999938964844,130,,
2007-08-30 00:00:00+00:00,392.0,400.0,392.0,400.0,46,,
2007-08-31 00:00:00+00:00,392.0,400.0,392.0,400.0,141,,
2007-09-04 00:00:00+00:00,400.0,400.0,392.0,392.0,467,,
2007-09-05 00:00:00+00:00,400.0,412.7999877929688,393.6000061035156,400.0,453,,
2007-09-06 00:00:00+00:00,400.0,404.7999877929688,400.0,400.0,267,,
2007-09-07 00:00:00+00:00,400.0,448.0,400.0,433.6000061035156,1413,,
2007-09-10 00:00:00+00:00,440.0,440.0,432.0,440.0,51,,
2007-09-11 00:00:00+00:00,440.0,457.6000061035156,440.0,457.6000061035156,104,,
2007-09-12 00:00:00+00:00,462.3999938964844,475.2000122070313,462.3999938964844,475.2000122070313,100,,
2007-09-13 00:00:00+00:00,476.7999877929688,480.0,448.0,448.0,260,,
2007-09-14 00:00:00+00:00,456.0,472.0,456.0,464.0,103,,
2007-09-17 00:00:00+00:00,472.0,475.2000122070313,457.6000061035156,464.0,101,,
2007-09-18 00:00:00+00:00,464.0,476.7999877929688,464.0,468.7999877929688,125,,
2007-09-19 00:00:00+00:00,472.0,472.0,448.0,472.0,589,,
2007-09-20 00:00:00+00:00,472.0,488.0,464.0,480.0,293,,
2007-09-21 00:00:00+00:00,480.0,528.0,480.0,528.0,1313,,
2007-09-24 00:00:00+00:00,536.0,552.0,520.0,552.0,318,,
2007-09-25 00:00:00+00:00,560.0,585.5999755859375,544.0,544.0,261,,
2007-09-26 00:00:00+00:00,544.0,553.5999755859375,544.0,552.0,245,,
2007-09-27 00:00:00+00:00,560.0,568.0,552.0,552.0,399,,
2007-09-28 00:00:00+00:00,568.0,568.0,544.0,544.0,293,,
2007-10-01 00:00:00+00:00,568.0,600.0,566.4000244140625,592.0,1600,,
2007-10-02 00:00:00+00:00,592.0,640.0,592.0,632.0,1485,,
2007-10-03 00:00:00+00:00,644.7999877929688,648.0,624.0,640.0,788,,
2007-10-04 00:00:00+00:00,648.0,664.0,638.4000244140625,656.0,659,,
2007-10-05 00:00:00+00:00,664.0,675.2000122070312,643.2000122070312,656.0,707,,
2007-10-08 00:00:00+00:00,664.0,691.2000122070312,660.7999877929688,688.0,783,,
2007-10-09 00:00:00+00:00,688.0,694.4000244140625,680.0,689.5999755859375,937,,
2007-10-10 00:00:00+00:00,694.4000244140625,736.0,694.4000244140625,704.0,1221,,
2007-10-11 00:00:00+00:00,718.4000244140625,718.4000244140625,672.0,686.4000244140625,691,,
2007-10-12 00:00:00+00:00,684.7999877929688,688.0,664.0,680.0,876,,
2007-10-15 00:00:00+00:00,688.0,688.0,648.0,648.0,549,,
2007-10-16 00:00:00+00:00,662.4000244140625,664.0,649.5999755859375,656.0,255,,
2007-10-17 00:00:00+00:00,656.0,667.2000122070312,656.0,667.2000122070312,256,,
2007-10-18 00:00:00+00:00,670.4000244140625,670.4000244140625,664.0,664.0,168,,
2007-10-19 00:00:00+00:00,664.0,680.0,664.0,665.5999755859375,434,,
2007-10-22 00:00:00+00:00,664.0,668.7999877929688,659.2000122070312,665.5999755859375,326,,
2007-10-23 00:00:00+00:00,664.0,665.5999755859375,660.7999877929688,664.0,265,,
2007-10-24 00:00:00+00:00,667.2000122070312,675.2000122070312,665.5999755859375,672.0,263,,
2007-10-25 00:00:00+00:00,680.0,720.0,672.0,720.0,373,,
2007-10-26 00:00:00+00:00,728.0,744.0,704.0,704.0,591,,
2007-10-29 00:00:00+00:00,720.0,760.0,720.0,750.4000244140625,986,,
2007-10-30 00:00:00+00:00,756.7999877929688,756.7999877929688,728.0,748.7999877929688,539,,
2007-10-31 00:00:00+00:00,740.7999877929688,748.7999877929688,737.5999755859375,737.5999755859375,340,,
2007-11-01 00:00:00+00:00,745.5999755859375,748.7999877929688,736.0,744.0,419,,
2007-11-02 00:00:00+00:00,744.0,744.0,728.0,728.0,228,,
2007-11-05 00:00:00+00:00,728.0,728.0,720.0,723.2000122070312,539,,
2007-11-06 00:00:00+00:00,723.2000122070312,732.7999877929688,720.0,720.0,322,,
2007-11-07 00:00:00+00:00,734.4000244140625,792.0,734.4000244140625,769.5999755859375,1569,,
2007-11-08 00:00:00+00:00,768.0,796.7999877929688,760.0,774.4000244140625,708,,
2007-11-09 00:00:00+00:00,782.4000244140625,782.4000244140625,769.5999755859375,772.7999877929688,592,,
2007-11-12 00:00:00+00:00,784.0,784.0,772.7999877929688,777.5999755859375,244,,
2007-11-13 00:00:00+00:00,768.0,779.2000122070312,753.5999755859375,764.7999877929688,263,,
2007-11-14 00:00:00+00:00,764.7999877929688,776.0,753.5999755859375,772.7999877929688,1060,,
2007-11-15 00:00:00+00:00,776.0,809.5999755859375,776.0,792.0,981,,
2007-11-16 00:00:00+00:00,796.7999877929688,848.0,796.7999877929688,840.0,731,,
2007-11-19 00:00:00+00:00,864.0,912.0,824.0,904.0,514,,
2007-11-20 00:00:00+00:00,910.4000244140624,910.4000244140624,832.0,848.0,368,,
2007-11-21 00:00:00+00:00,840.0,851.2000122070312,808.0,848.0,266,,
2007-11-23 00:00:00+00:00,824.0,848.0,824.0,824.0,73,,
2007-11-26 00:00:00+00:00,848.0,848.0,680.0,784.0,638,,
2007-11-27 00:00:00+00:00,800.0,800.0,776.0,792.0,204,,
2007-11-28 00:00:00+00:00,800.0,816.0,792.0,795.2000122070312,273,,
2007-11-29 00:00:00+00:00,848.0,916.7999877929688,848.0,904.0,1239,,
2007-11-30 00:00:00+00:00,864.0,891.2000122070312,856.0,888.0,724,,
2007-12-03 00:00:00+00:00,872.0,888.0,872.0,880.0,195,,
2007-12-04 00:00:00+00:00,872.0,888.0,872.0,880.0,233,,
2007-12-05 00:00:00+00:00,880.0,888.0,872.0,880.0,540,,
2007-12-06 00:00:00+00:00,888.0,990.4000244140624,888.0,979.2000122070312,2688,,
2007-12-07 00:00:00+00:00,984.0,984.0,955.2000122070312,968.0,278,,
2007-12-10 00:00:00+00:00,976.0,984.0,960.0,971.2000122070312,560,,
2007-12-11 00:00:00+00:00,968.0,980.7999877929688,864.0,944.0,421,,
2007-12-12 00:00:00+00:00,928.0,944.0,912.0,944.0,273,,
2007-12-13 00:00:00+00:00,928.0,964.7999877929688,920.0,960.0,213,,
2007-12-14 00:00:00+00:00,960.0,979.2000122070312,953.5999755859376,976.0,219,,
2007-12-17 00:00:00+00:00,976.0,990.4000244140624,976.0,984.0,649,,
2007-12-18 00:00:00+00:00,984.0,990.4000244140624,961.5999755859376,987.2000122070312,258,,
2007-12-19 00:00:00+00:00,976.0,1008.0,976.0,992.0,351,,
2007-12-20 00:00:00+00:00,1001.5999755859376,1008.0,985.5999755859376,1004.7999877929688,326,,
2007-12-21 00:00:00+00:00,1004.7999877929688,1049.5999755859375,1004.7999877929688,1040.0,366,,
2007-12-24 00:00:00+00:00,1048.0,1096.0,1017.5999755859376,1096.0,214,,
2007-12-26 00:00:00+00:00,1144.0,1192.0,1080.0,1131.199951171875,1108,,
2007-12-27 00:00:00+00:00,1176.0,1184.0,1160.0,1176.0,511,,
2007-12-28 00:00:00+00:00,1224.0,1224.0,1160.0,1163.199951171875,547,,
2007-12-31 00:00:00+00:00,1208.0,1208.0,1128.0,1168.0,336,,
2008-01-02 00:00:00+00:00,1168.0,1176.0,1016.0,1088.0,716,,
2008-01-03 00:00:00+00:00,1040.0,1152.0,1040.0,1072.0,712,,
2008-01-04 00:00:00+00:00,1046.4000244140625,1265.5999755859375,1046.4000244140625,1056.0,473,,
2008-01-07 00:00:00+00:00,1080.0,1120.0,1040.0,1064.0,288,,
2008-01-08 00:00:00+00:00,1088.0,1104.0,1040.0,1078.4000244140625,164,,
2008-01-09 00:00:00+00:00,1078.4000244140625,1078.4000244140625,1000.0,1028.800048828125,217,,
2008-01-10 00:00:00+00:00,1024.0,1072.0,972.7999877929688,1064.0,124,,
2008-01-11 00:00:00+00:00,1027.199951171875,1110.4000244140625,1027.199951171875,1096.0,849,,
2008-01-14 00:00:00+00:00,1088.0,1116.800048828125,1064.0,1113.5999755859375,183,,
2008-01-15 00:00:00+00:00,1041.5999755859375,1116.800048828125,1032.0,1088.0,72,,
2008-01-16 00:00:00+00:00,1097.5999755859375,1097.5999755859375,1016.0,1038.4000244140625,139,,
2008-01-17 00:00:00+00:00,1025.5999755859375,1083.199951171875,1024.0,1072.0,123,,
2008-01-18 00:00:00+00:00,1080.0,1080.0,1004.7999877929688,1024.0,227,,
2008-01-22 00:00:00+00:00,976.0,1004.7999877929688,905.5999755859376,960.0,542,,
2008-01-23 00:00:00+00:00,960.0,961.5999755859376,912.0,944.0,329,,
2008-01-24 00:00:00+00:00,944.0,960.0,896.0,960.0,149,,
2008-01-25 00:00:00+00:00,952.0,958.4000244140624,880.0,902.4000244140624,331,,
2008-01-28 00:00:00+00:00,872.0,920.0,872.0,920.0,348,,
2008-01-29 00:00:00+00:00,936.0,960.0,920.0,947.2000122070312,248,,
2008-01-30 00:00:00+00:00,948.7999877929688,960.0,939.2000122070312,944.0,535,,
2008-01-31 00:00:00+00:00,952.0,952.0,944.0,945.5999755859376,451,,
2008-02-01 00:00:00+00:00,945.5999755859376,976.0,932.7999877929688,937.5999755859376,718,,
2008-02-04 00:00:00+00:00,912.0,976.0,912.0,947.2000122070312,141,,
2008-02-05 00:00:00+00:00,960.0,976.0,944.0,976.0,260,,
2008-02-06 00:00:00+00:00,976.0,1064.0,974.4000244140624,1062.4000244140625,514,,
2008-02-07 00:00:00+00:00,1038.4000244140625,1056.0,1038.4000244140625,1056.0,113,,
2008-02-08 00:00:00+00:00,1024.0,1056.0,968.0,1038.4000244140625,149,,
2008-02-11 00:00:00+00:00,1040.0,1051.199951171875,1032.0,1040.0,74,,
2008-02-12 00:00:00+00:00,1056.0,1120.0,1051.199951171875,1078.4000244140625,144,,
2008-02-13 00:00:00+00:00,1086.4000244140625,1120.0,1084.800048828125,1100.800048828125,236,,
2008-02-14 00:00:00+00:00,1080.0,1168.0,1070.4000244140625,1160.0,740,,
2008-02-15 00:00:00+00:00,1160.0,1166.4000244140625,1115.199951171875,1136.0,384,,
2008-02-19 00:00:00+00:00,1160.0,1184.0,1136.0,1137.5999755859375,246,,
2008-02-20 00:00:00+00:00,1160.0,1160.0,1040.0,1124.800048828125,487,,
2008-02-21 00:00:00+00:00,1184.0,1188.800048828125,1102.4000244140625,1158.4000244140625,617,,
2008-02-22 00:00:00+00:00,1180.800048828125,1180.800048828125,1136.0,1145.5999755859375,46,,
2008-02-25 00:00:00+00:00,1152.0,1184.0,1136.0,1184.0,417,,
2008-02-26 00:00:00+00:00,1185.5999755859375,1195.199951171875,1145.5999755859375,1168.0,681,,
2008-02-27 00:00:00+00:00,1184.0,1184.0,1152.0,1163.199951171875,414,,
2008-02-28 00:00:00+00:00,1200.0,1200.0,1136.0,1136.0,309,,
2008-02-29 00:00:00+00:00,1136.0,1139.199951171875,1088.0,1089.5999755859375,378,,
2008-03-03 00:00:00+00:00,1088.0,1216.0,1088.0,1185.5999755859375,1542,,
2008-03-04 00:00:00+00:00,1193.5999755859375,1248.0,1176.0,1179.199951171875,1013,,
2008-03-05 00:00:00+00:00,1184.0,1200.0,1168.0,1169.5999755859375,166,,
2008-03-06 00:00:00+00:00,1168.0,1192.0,1120.0,1136.0,183,,
2008-03-07 00:00:00+00:00,1128.0,1160.0,1120.0,1128.0,146,,
2008-03-10 00:00:00+00:00,1129.5999755859375,1150.4000244140625,1112.0,1126.4000244140625,233,,
2008-03-11 00:00:00+00:00,1144.0,1144.0,1112.0,1128.0,120,,
2008-03-12 00:00:00+00:00,1137.5999755859375,1160.0,1120.0,1153.5999755859375,62,,
2008-03-13 00:00:00+00:00,1144.0,1144.0,1120.0,1139.199951171875,129,,
2008-03-14 00:00:00+00:00,1160.0,1160.0,1128.0,1142.4000244140625,73,,
2008-03-17 00:00:00+00:00,1112.0,1129.5999755859375,1048.0,1081.5999755859375,472,,
2008-03-18 00:00:00+00:00,1088.0,1128.0,1064.0,1100.800048828125,222,,
2008-03-19 00:00:00+00:00,1116.800048828125,1126.4000244140625,1076.800048828125,1115.199951171875,208,,
2008-03-20 00:00:00+00:00,928.0,1120.0,928.0,1105.5999755859375,80,,
2008-03-24 00:00:00+00:00,1113.5999755859375,1113.5999755859375,1088.0,1108.800048828125,292,,
2008-03-25 00:00:00+00:00,1113.5999755859375,1113.5999755859375,1099.199951171875,1104.0,116,,
2008-03-26 00:00:00+00:00,1104.0,1110.4000244140625,1099.199951171875,1102.4000244140625,90,,
2008-03-27 00:00:00+00:00,1113.5999755859375,1113.5999755859375,1080.0,1092.800048828125,128,,
2008-03-28 00:00:00+00:00,1092.800048828125,1113.5999755859375,1089.5999755859375,1100.800048828125,369,,
2008-03-31 00:00:00+00:00,1102.4000244140625,1112.0,1088.0,1105.5999755859375,178,,
2008-04-01 00:00:00+00:00,1104.0,1161.5999755859375,1096.0,1152.0,1289,,
2008-04-02 00:00:00+00:00,1152.0,1152.0,1120.0,1136.0,814,,
2008-04-03 00:00:00+00:00,1136.0,1136.0,1104.0,1120.0,181,,
2008-04-04 00:00:00+00:00,1136.0,1136.0,1104.0,1120.0,429,,
2008-04-07 00:00:00+00:00,1152.0,1152.0,1115.199951171875,1120.0,163,,
2008-04-08 00:00:00+00:00,1097.5999755859375,1110.4000244140625,1097.5999755859375,1102.4000244140625,261,,
2008-04-09 00:00:00+00:00,1097.5999755859375,1120.0,1088.0,1088.0,239,,
2008-04-10 00:00:00+00:00,1104.0,1206.4000244140625,1100.800048828125,1174.4000244140625,2131,,
2008-04-11 00:00:00+00:00,1168.0,1168.0,1088.0,1126.4000244140625,633,,
2008-04-14 00:00:00+00:00,1128.0,1128.0,1088.0,1118.4000244140625,222,,
2008-04-15 00:00:00+00:00,1107.199951171875,1123.199951171875,1097.5999755859375,1113.5999755859375,191,,
2008-04-16 00:00:00+00:00,1128.0,1208.0,1096.0,1185.5999755859375,1682,,
2008-04-17 00:00:00+00:00,1152.0,1408.0,1152.0,1376.0,4841,,
2008-04-18 00:00:00+00:00,1411.199951171875,1462.4000244140625,1334.4000244140625,1440.0,4019,,
2008-04-21 00:00:00+00:00,1440.0,1520.0,1432.0,1500.800048828125,2488,,
2008-04-22 00:00:00+00:00,1486.4000244140625,1518.4000244140625,1433.5999755859375,1472.0,1302,,
2008-04-23 00:00:00+00:00,1491.199951171875,1491.199951171875,1425.5999755859375,1472.0,743,,
2008-04-24 00:00:00+00:00,1456.0,1516.800048828125,1435.199951171875,1435.199951171875,1193,,
2008-04-25 00:00:00+00:00,1440.0,1472.0,1408.0,1427.199951171875,607,,
2008-04-28 00:00:00+00:00,1448.0,1584.0,1448.0,1568.0,4306,,
2008-04-29 00:00:00+00:00,1550.4000244140625,1550.4000244140625,1492.800048828125,1516.800048828125,1298,,
2008-04-30 00:00:00+00:00,1601.5999755859375,1616.0,1448.0,1483.199951171875,3751,,
2008-05-01 00:00:00+00:00,1500.800048828125,1524.800048828125,1361.5999755859375,1427.199951171875,2403,,
2008-05-02 00:00:00+00:00,1430.4000244140625,1473.5999755859375,1412.800048828125,1457.5999755859375,1217,,
2008-05-05 00:00:00+00:00,1468.800048828125,1540.800048828125,1408.0,1480.0,1453,,
2008-05-06 00:00:00+00:00,1496.0,1496.0,1400.0,1476.800048828125,1252,,
2008-05-07 00:00:00+00:00,1488.0,1534.4000244140625,1432.0,1454.4000244140625,1760,,
2008-05-08 00:00:00+00:00,1448.0,1475.199951171875,1408.0,1444.800048828125,606,,
2008-05-09 00:00:00+00:00,1460.800048828125,1499.199951171875,1440.0,1481.5999755859375,544,,
2008-05-12 00:00:00+00:00,1504.0,1640.0,1488.0,1523.199951171875,5254,,
2008-05-13 00:00:00+00:00,1536.0,1595.199951171875,1512.0,1556.800048828125,1143,,
2008-05-14 00:00:00+00:00,1574.4000244140625,1772.800048828125,1574.4000244140625,1769.5999755859375,4572,,
2008-05-15 00:00:00+00:00,1782.4000244140625,1825.5999755859373,1684.800048828125,1731.199951171875,2155,,
2008-05-16 00:00:00+00:00,1739.199951171875,1779.199951171875,1648.0,1702.4000244140625,1511,,
2008-05-19 00:00:00+00:00,1724.800048828125,1777.5999755859375,1600.0,1641.5999755859375,3703,,
2008-05-20 00:00:00+00:00,1641.5999755859375,1673.5999755859375,1592.0,1641.5999755859375,1965,,
2008-05-21 00:00:00+00:00,1659.199951171875,1723.199951171875,1497.5999755859375,1516.800048828125,2478,,
2008-05-22 00:00:00+00:00,1480.0,1496.0,1384.0,1417.5999755859375,3434,,
2008-05-23 00:00:00+00:00,1419.199951171875,1464.0,1361.5999755859375,1398.4000244140625,1774,,
2008-05-27 00:00:00+00:00,1398.4000244140625,1468.800048828125,1395.199951171875,1435.199951171875,1374,,
2008-05-28 00:00:00+00:00,1436.800048828125,1500.800048828125,1427.199951171875,1436.800048828125,887,,
2008-05-29 00:00:00+00:00,1430.4000244140625,1478.4000244140625,1393.5999755859375,1412.800048828125,1141,,
2008-05-30 00:00:00+00:00,1536.0,1596.800048828125,1512.0,1579.199951171875,3417,,
2008-06-02 00:00:00+00:00,1584.0,1596.800048828125,1486.4000244140625,1502.4000244140625,2008,,
2008-06-03 00:00:00+00:00,1491.199951171875,1716.800048828125,1491.199951171875,1598.4000244140625,2548,,
2008-06-04 00:00:00+00:00,1598.4000244140625,1675.199951171875,1598.4000244140625,1636.800048828125,1024,,
2008-06-05 00:00:00+00:00,1644.800048828125,1676.800048828125,1576.0,1616.0,1354,,
2008-06-06 00:00:00+00:00,1617.5999755859375,1624.0,1572.800048828125,1572.800048828125,829,,
2008-06-09 00:00:00+00:00,1596.800048828125,1596.800048828125,1440.0,1560.0,1425,,
2008-06-10 00:00:00+00:00,1528.0,1592.0,1502.4000244140625,1534.4000244140625,1353,,
2008-06-11 00:00:00+00:00,1536.0,1536.0,1417.5999755859375,1435.199951171875,1565,,
2008-06-12 00:00:00+00:00,1512.0,1528.0,1457.5999755859375,1472.0,1184,,
2008-06-13 00:00:00+00:00,1475.199951171875,1484.800048828125,1416.0,1417.5999755859375,1023,,
2008-06-16 00:00:00+00:00,1417.5999755859375,1480.0,1401.5999755859375,1428.800048828125,1359,,
2008-06-17 00:00:00+00:00,1440.0,1451.199951171875,1368.0,1396.800048828125,1243,,
2008-06-18 00:00:00+00:00,1385.5999755859375,1416.0,1380.800048828125,1416.0,923,,
2008-06-19 00:00:00+00:00,1416.0,1438.4000244140625,1377.5999755859375,1424.0,954,,
2008-06-20 00:00:00+00:00,1422.4000244140625,1449.5999755859375,1400.0,1432.0,791,,
2008-06-23 00:00:00+00:00,1446.4000244140625,1520.0,1441.5999755859375,1480.0,1087,,
2008-06-24 00:00:00+00:00,1480.0,1500.800048828125,1416.0,1420.800048828125,831,,
2008-06-25 00:00:00+00:00,1440.0,1456.0,1420.800048828125,1430.4000244140625,1226,,
2008-06-26 00:00:00+00:00,1424.0,1427.199951171875,1372.800048828125,1376.0,1063,,
2008-06-27 00:00:00+00:00,1374.4000244140625,1379.199951171875,1206.4000244140625,1321.5999755859375,4204,,
2008-06-30 00:00:00+00:00,1440.0,1440.0,1332.800048828125,1363.199951171875,1228,,
2008-07-01 00:00:00+00:00,1355.199951171875,1400.0,1308.800048828125,1369.5999755859375,813,,
2008-07-02 00:00:00+00:00,1392.0,1424.0,1376.0,1380.800048828125,1251,,
2008-07-03 00:00:00+00:00,1387.199951171875,1393.5999755859375,1268.800048828125,1305.5999755859375,1057,,
2008-07-07 00:00:00+00:00,1320.0,1334.4000244140625,1193.5999755859375,1240.0,1625,,
2008-07-08 00:00:00+00:00,1230.4000244140625,1286.4000244140625,1214.4000244140625,1278.4000244140625,1099,,
2008-07-09 00:00:00+00:00,1288.0,1292.800048828125,1251.199951171875,1278.4000244140625,634,,
2008-07-10 00:00:00+00:00,1275.199951171875,1291.199951171875,1251.199951171875,1291.199951171875,426,,
2008-07-11 00:00:00+00:00,1259.199951171875,1288.0,1227.199951171875,1280.0,876,,
2008-07-14 00:00:00+00:00,1286.4000244140625,1294.4000244140625,1232.0,1256.0,476,,
2008-07-15 00:00:00+00:00,1248.0,1278.4000244140625,1201.5999755859375,1254.4000244140625,551,,
2008-07-16 00:00:00+00:00,1254.4000244140625,1350.4000244140625,1232.0,1337.5999755859375,934,,
2008-07-17 00:00:00+00:00,1337.5999755859375,1427.199951171875,1302.4000244140625,1427.199951171875,948,,
2008-07-18 00:00:00+00:00,1432.0,1432.0,1372.800048828125,1400.0,534,,
2008-07-21 00:00:00+00:00,1408.0,1408.0,1361.5999755859375,1361.5999755859375,383,,
2008-07-22 00:00:00+00:00,1352.0,1435.199951171875,1352.0,1432.0,490,,
2008-07-23 00:00:00+00:00,1435.199951171875,1504.0,1395.199951171875,1420.800048828125,899,,
2008-07-24 00:00:00+00:00,1448.0,1448.0,1363.199951171875,1393.5999755859375,442,,
2008-07-25 00:00:00+00:00,1424.0,1424.0,1382.4000244140625,1412.800048828125,423,,
2008-07-28 00:00:00+00:00,1422.4000244140625,1456.0,1392.0,1411.199951171875,771,,
2008-07-29 00:00:00+00:00,1435.199951171875,1476.800048828125,1401.5999755859375,1440.0,1088,,
2008-07-30 00:00:00+00:00,1264.0,1374.4000244140625,1264.0,1273.5999755859375,4858,,
2008-07-31 00:00:00+00:00,1288.0,1342.4000244140625,1288.0,1336.0,2174,,
2008-08-01 00:00:00+00:00,1344.0,1344.0,1289.5999755859375,1300.800048828125,1399,,
2008-08-04 00:00:00+00:00,1312.0,1312.0,1169.5999755859375,1203.199951171875,3927,,
