date,DIG_Open,DIG_High,DIG_Low,DIG_Close,DIG_Volume,DIG_Dividends,DIG_Stock Splits
2007-02-01 00:00:00+00:00,88.875,88.875,88.875,63.53257369995117,80,0.0,
2007-02-02 00:00:00+00:00,88.875,90.5374984741211,88.2874984741211,64.72100830078125,2080,0.0,
2007-02-05 00:00:00+00:00,91.0,91.3874969482422,89.75,64.1580810546875,5600,0.0,
2007-02-06 00:00:00+00:00,90.75,90.75,88.6875,63.39855194091797,1200,0.0,
2007-02-07 00:00:00+00:00,90.3499984741211,90.75,90.3499984741211,64.87291717529297,960,0.0,
2007-02-08 00:00:00+00:00,87.9000015258789,90.4625015258789,87.8125,64.4529800415039,880,0.0,
2007-02-09 00:00:00+00:00,89.69999694824219,90.0875015258789,89.17500305175781,63.74703598022461,4080,0.0,
2007-02-12 00:00:00+00:00,88.3125,88.36250305175781,87.0999984741211,62.513938903808594,1680,0.0,
2007-02-13 00:00:00+00:00,88.375,89.5,88.375,63.97936248779297,4640,0.0,
2007-02-14 00:00:00+00:00,90.0625,91.4000015258789,89.2874984741211,64.5601806640625,4640,0.0,
2007-02-15 00:00:00+00:00,88.75,88.75,87.48750305175781,63.26451873779297,1680,0.0,
2007-02-16 00:00:00+00:00,88.1875,88.69999694824219,88.1875,63.2198371887207,1040,0.0,
2007-02-20 00:00:00+00:00,86.61250305175781,87.2125015258789,86.3125,62.21904373168945,800,0.0,
2007-02-21 00:00:00+00:00,87.2750015258789,88.375,87.2750015258789,63.130489349365234,1120,0.0,
2007-02-22 00:00:00+00:00,88.98750305175781,90.3000030517578,88.98750305175781,64.4618911743164,4800,0.0,
2007-02-23 00:00:00+00:00,91.0,91.0,90.1999969482422,64.98909759521484,9680,0.0,
2007-02-26 00:00:00+00:00,92.25,92.4499969482422,91.5,65.48055267333984,1440,0.0,
2007-02-27 00:00:00+00:00,88.5,89.57499694824219,83.98750305175781,61.29866409301758,4960,0.0,
2007-02-28 00:00:00+00:00,85.0,86.4124984741211,85.0,61.47737503051758,2160,0.0,
2007-03-01 00:00:00+00:00,81.8125,84.75,80.98750305175781,60.38722610473633,2800,0.0,
2007-03-02 00:00:00+00:00,83.75,83.9749984741211,80.82499694824219,58.51072311401367,4400,0.0,
2007-03-05 00:00:00+00:00,79.625,81.5,79.61250305175781,57.37590789794922,3440,0.0,
2007-03-06 00:00:00+00:00,82.2125015258789,82.2125015258789,81.7125015258789,58.52857971191406,400,0.0,
2007-03-07 00:00:00+00:00,83.2249984741211,87.5374984741211,83.2249984741211,61.07527923583984,3200,0.0,
2007-03-08 00:00:00+00:00,86.42500305175781,86.8125,85.32499694824219,61.682891845703125,3200,0.0,
2007-03-09 00:00:00+00:00,87.0625,87.0625,85.13749694824219,61.34333419799805,880,0.0,
2007-03-12 00:00:00+00:00,84.57499694824219,85.44999694824219,84.5374984741211,61.08422088623047,560,0.0,
2007-03-13 00:00:00+00:00,85.55000305175781,86.73750305175781,82.8125,59.34172439575195,1840,0.0,
2007-03-14 00:00:00+00:00,84.0999984741211,84.92500305175781,83.23750305175781,60.70893096923828,640,0.0,
2007-03-15 00:00:00+00:00,84.32499694824219,85.4124984741211,84.32499694824219,60.54806518554688,720,0.0,
2007-03-16 00:00:00+00:00,83.11250305175781,83.11250305175781,82.44999694824219,59.10048675537109,1680,0.0,
2007-03-19 00:00:00+00:00,85.2249984741211,86.42500305175781,84.76249694824219,61.73653030395508,1600,0.0,
2007-03-20 00:00:00+00:00,86.2125015258789,87.13749694824219,86.2125015258789,62.29051971435547,14000,0.0,
2007-03-21 00:00:00+00:00,87.9375,90.7249984741211,87.9375,64.52442932128906,2560,0.0,
2007-03-22 00:00:00+00:00,91.875,94.3499984741211,91.625,66.81196594238281,11040,0.0,
2007-03-23 00:00:00+00:00,94.5250015258789,95.0749969482422,93.625,67.39277648925781,6640,0.0,
2007-03-26 00:00:00+00:00,95.6624984741211,95.8874969482422,93.5250015258789,68.5186767578125,4560,0.0,
2007-03-27 00:00:00+00:00,94.625,96.1875,94.625,68.75992584228516,1120,0.0,
2007-03-28 00:00:00+00:00,96.4499969482422,96.8375015258789,94.8125,68.05401611328125,4880,0.0,
2007-03-29 00:00:00+00:00,96.5625,97.2750015258789,95.8499984741211,69.5373306274414,4800,0.0,
2007-03-30 00:00:00+00:00,96.625,96.7249984741211,94.3874969482422,67.6787338256836,11440,0.0,
2007-04-02 00:00:00+00:00,95.3125,96.9749984741211,95.1875,69.31396484375,3360,0.0,
2007-04-03 00:00:00+00:00,95.5875015258789,97.6750030517578,95.5,69.82328033447266,4640,0.0,
2007-04-04 00:00:00+00:00,96.3125,98.625,96.125,70.50241088867188,6720,0.0,
2007-04-05 00:00:00+00:00,98.2125015258789,99.3625030517578,98.2125015258789,70.76154327392578,8880,0.0,
2007-04-09 00:00:00+00:00,98.6999969482422,100.6500015258789,98.2624969482422,70.57389068603516,6240,0.0,
2007-04-10 00:00:00+00:00,98.7874984741211,101.6750030517578,98.7874984741211,72.67373657226562,4160,0.0,
2007-04-11 00:00:00+00:00,101.4375,102.0749969482422,100.0,71.87849426269531,3040,0.0,
2007-04-12 00:00:00+00:00,101.7624969482422,102.5124969482422,99.8125,73.28138732910156,3760,0.0,
2007-04-13 00:00:00+00:00,103.0625,103.3874969482422,102.3499984741211,73.57627868652344,11520,0.0,
2007-04-16 00:00:00+00:00,103.1624984741211,104.3625030517578,102.2249984741211,74.50556945800781,7120,0.0,
2007-04-17 00:00:00+00:00,105.0875015258789,105.3249969482422,102.7624969482422,74.0766830444336,4240,0.0,
2007-04-18 00:00:00+00:00,102.2624969482422,102.5,101.0374984741211,72.959716796875,4160,0.0,
2007-04-19 00:00:00+00:00,100.0374984741211,100.7125015258789,99.1500015258789,71.36019134521484,9440,0.0,
2007-04-20 00:00:00+00:00,102.1125030517578,103.6750030517578,101.7874984741211,74.11238098144531,4720,0.0,
2007-04-23 00:00:00+00:00,103.3499984741211,105.3625030517578,103.3499984741211,74.30899047851562,4800,0.0,
2007-04-24 00:00:00+00:00,103.2624969482422,103.7375030517578,102.1125030517578,73.24565124511719,8640,0.0,
2007-04-25 00:00:00+00:00,104.6500015258789,108.3625030517578,103.6999969482422,76.29270935058594,18800,0.0,
2007-04-26 00:00:00+00:00,106.1374969482422,107.6374969482422,105.0875015258789,76.57865905761719,12480,0.0,
2007-04-27 00:00:00+00:00,105.3874969482422,108.0,105.3874969482422,76.57865905761719,8800,0.0,
2007-04-30 00:00:00+00:00,107.625,108.8000030517578,104.2249984741211,74.55025482177734,12720,0.0,
2007-05-01 00:00:00+00:00,104.2750015258789,105.4499969482422,103.0749969482422,75.05958557128906,11440,0.0,
2007-05-02 00:00:00+00:00,105.8375015258789,107.0999984741211,105.5625,76.20333862304688,8960,0.0,
2007-05-03 00:00:00+00:00,106.7125015258789,109.375,106.4875030517578,77.74027252197266,11920,0.0,
2007-05-04 00:00:00+00:00,109.5250015258789,111.4124984741211,107.8249969482422,77.56156158447266,10400,0.0,
2007-05-07 00:00:00+00:00,107.6500015258789,108.7375030517578,107.375,77.6419906616211,5920,0.0,
2007-05-08 00:00:00+00:00,107.125,109.0250015258789,105.7375030517578,77.7581558227539,10240,0.0,
2007-05-09 00:00:00+00:00,108.5625,109.1374969482422,106.1999969482422,77.57049560546875,14240,0.0,
2007-05-10 00:00:00+00:00,108.5124969482422,108.5625,104.8000030517578,74.91661071777344,12000,0.0,
2007-05-11 00:00:00+00:00,106.6875,109.8000030517578,106.375,78.45515441894531,11600,0.0,
2007-05-14 00:00:00+00:00,110.6875,111.0,108.9875030517578,78.79470825195312,16800,0.0,
2007-05-15 00:00:00+00:00,110.0,111.9875030517578,109.75,78.67855834960938,13200,0.0,
2007-05-16 00:00:00+00:00,110.4000015258789,111.125,107.9749984741211,79.38443756103516,8320,0.0,
2007-05-17 00:00:00+00:00,111.125,115.7125015258789,110.6624984741211,81.85963439941406,19840,0.0,
2007-05-18 00:00:00+00:00,115.25,118.0875015258789,115.25,84.41522979736328,30720,0.0,
2007-05-21 00:00:00+00:00,119.9625015258789,121.9124984741211,118.5,85.71088409423828,84320,0.0,
2007-05-22 00:00:00+00:00,120.0,121.4875030517578,117.5875015258789,84.05780029296875,38640,0.0,
2007-05-23 00:00:00+00:00,119.25,121.0625,118.1875,84.50459289550781,34960,0.0,
2007-05-24 00:00:00+00:00,119.5999984741211,120.5749969482422,113.4375,81.67198944091797,49120,0.0,
2007-05-25 00:00:00+00:00,117.0999984741211,117.6999969482422,115.5875015258789,84.12928009033203,36240,0.0,
2007-05-29 00:00:00+00:00,116.5875015258789,117.1500015258789,113.9625015258789,83.09273529052734,24800,0.0,
2007-05-30 00:00:00+00:00,115.3625030517578,120.4499969482422,114.8375015258789,85.86280059814453,25440,0.0,
2007-05-31 00:00:00+00:00,119.9875030517578,121.5749969482422,118.0625,85.06753540039062,33920,0.0,
2007-06-01 00:00:00+00:00,121.0,121.8874969482422,120.1374969482422,86.8904037475586,28640,0.0,
2007-06-04 00:00:00+00:00,121.5,124.9499969482422,121.5,89.01708984375,56560,0.0,
2007-06-05 00:00:00+00:00,123.5250015258789,124.5749969482422,122.0250015258789,88.257568359375,32240,0.0,
2007-06-06 00:00:00+00:00,122.9375,122.9375,119.5875015258789,85.9521713256836,32480,0.0,
2007-06-07 00:00:00+00:00,120.2375030517578,122.2624969482422,115.7874984741211,82.94082641601562,86400,0.0,
2007-06-08 00:00:00+00:00,114.3625030517578,117.25,113.3375015258789,83.8165512084961,39280,0.0,
2007-06-11 00:00:00+00:00,116.875,120.6624984741211,116.4375,85.08538818359375,62560,0.0,
2007-06-12 00:00:00+00:00,118.5999984741211,119.8125,116.0875015258789,83.19102478027344,27920,0.0,
2007-06-13 00:00:00+00:00,118.0749969482422,121.0875015258789,117.6125030517578,86.16661834716797,42160,0.0,
2007-06-14 00:00:00+00:00,122.375,125.8874969482422,122.375,89.62474060058594,37360,0.0,
2007-06-15 00:00:00+00:00,127.6999969482422,129.3125,127.1125030517578,92.14459991455078,54800,0.0,
2007-06-18 00:00:00+00:00,129.27499389648438,132.1125030517578,128.2624969482422,92.4662857055664,62560,0.0,
2007-06-19 00:00:00+00:00,128.5625,130.35000610351562,127.5,91.9837646484375,40960,0.0,
2007-06-20 00:00:00+00:00,128.5500030517578,129.41250610351562,121.0625,86.81893920898438,67440,0.0,
2007-06-21 00:00:00+00:00,123.6125030517578,126.6125030517578,122.25,90.19660949707033,67120,0.0,
2007-06-22 00:00:00+00:00,126.0250015258789,126.25,121.25,88.57034301757812,39440,0.0,
2007-06-25 00:00:00+00:00,122.2874984741211,125.0124969482422,120.6624984741211,86.89935302734375,52960,0.0,
2007-06-26 00:00:00+00:00,121.4749984741211,121.5625,116.6500015258789,84.1865463256836,55680,0.27625,
2007-06-27 00:00:00+00:00,114.6875,121.0,113.8874969482422,86.65841674804688,67280,0.0,
2007-06-28 00:00:00+00:00,122.5,123.0875015258789,119.5500030517578,86.14794158935547,63840,0.0,
2007-06-29 00:00:00+00:00,122.5625,123.9499969482422,119.6875,86.71214294433594,57280,0.0,
