date,LGF-A_Open,LGF-A_High,LGF-A_Low,LGF-A_Close,LGF-A_Volume,LGF-A_Dividends,LGF-A_Stock Splits
1999-04-23 00:00:00+00:00,2.5,2.5625,2.25,2.2248449325561523,128200,0.0,
1999-04-26 00:00:00+00:00,2.3125,2.4375,2.25,2.345107078552246,117600,0.0,
1999-04-27 00:00:00+00:00,2.5625,2.625,2.4375,2.5254998207092285,137400,0.0,
1999-04-28 00:00:00+00:00,2.625,2.75,2.625,2.585630416870117,54500,0.0,
1999-04-29 00:00:00+00:00,2.6875,2.6875,2.5625,2.5254998207092285,33700,0.0,
1999-04-30 00:00:00+00:00,2.5,2.6875,2.5,2.585630416870117,27400,0.0,
1999-05-03 00:00:00+00:00,2.5625,2.6875,2.5625,2.5254998207092285,41700,0.0,
1999-05-04 00:00:00+00:00,2.6875,2.6875,2.5,2.5254998207092285,35400,0.0,
1999-05-05 00:00:00+00:00,2.5625,2.625,2.5,2.4653689861297607,40200,0.0,
1999-05-06 00:00:00+00:00,2.5,2.625,2.5,2.5254998207092285,76200,0.0,
1999-05-07 00:00:00+00:00,2.5625,2.625,2.5,2.4653689861297607,70800,0.0,
1999-05-10 00:00:00+00:00,2.5,2.625,2.5,2.405237913131714,49700,0.0,
1999-05-11 00:00:00+00:00,2.625,2.625,2.5,2.5254998207092285,52600,0.0,
1999-05-12 00:00:00+00:00,2.5625,2.625,2.5,2.405237913131714,42000,0.0,
1999-05-13 00:00:00+00:00,2.5,2.625,2.5,2.405237913131714,70600,0.0,
1999-05-14 00:00:00+00:00,2.5625,2.5625,2.5,2.405237913131714,42400,0.0,
1999-05-17 00:00:00+00:00,2.5,2.5625,2.375,2.345107078552246,46800,0.0,
1999-05-18 00:00:00+00:00,2.5,2.5625,2.375,2.405237913131714,55500,0.0,
1999-05-19 00:00:00+00:00,2.375,2.5625,2.375,2.405237913131714,39900,0.0,
1999-05-20 00:00:00+00:00,2.4375,2.5,2.375,2.345107078552246,18100,0.0,
1999-05-21 00:00:00+00:00,2.4375,2.5,2.375,2.345107078552246,60300,0.0,
1999-05-24 00:00:00+00:00,2.375,2.5,2.3125,2.2248449325561523,32700,0.0,
1999-05-25 00:00:00+00:00,2.5,2.5,2.3125,2.2248449325561523,39300,0.0,
1999-05-26 00:00:00+00:00,2.4375,2.4375,2.25,2.2248449325561523,53500,0.0,
1999-05-27 00:00:00+00:00,2.4375,2.4375,2.0,1.9843212366104128,180200,0.0,
1999-05-28 00:00:00+00:00,2.0625,2.25,2.0,2.164713859558105,96000,0.0,
1999-06-01 00:00:00+00:00,2.25,2.25,2.0625,2.044451951980591,56300,0.0,
1999-06-02 00:00:00+00:00,2.1875,2.1875,2.0,1.9843212366104128,51300,0.0,
1999-06-03 00:00:00+00:00,2.125,2.25,2.0,2.104583501815796,52800,0.0,
1999-06-04 00:00:00+00:00,2.125,2.1875,2.0625,2.044451951980591,50600,0.0,
1999-06-07 00:00:00+00:00,2.125,2.1875,2.0625,1.9843212366104128,70200,0.0,
1999-06-08 00:00:00+00:00,2.0625,2.125,2.0625,2.044451951980591,33200,0.0,
1999-06-09 00:00:00+00:00,2.125,2.125,2.0625,1.9843212366104128,70200,0.0,
1999-06-10 00:00:00+00:00,2.125,2.125,2.0,1.9843212366104128,47200,0.0,
1999-06-11 00:00:00+00:00,2.0,2.125,2.0,1.9843212366104128,107000,0.0,
1999-06-14 00:00:00+00:00,2.125,2.125,2.0,2.044451951980591,56100,0.0,
1999-06-15 00:00:00+00:00,2.125,2.125,2.0,1.9843212366104128,52300,0.0,
1999-06-16 00:00:00+00:00,2.125,2.125,2.0,1.9843212366104128,39000,0.0,
1999-06-17 00:00:00+00:00,2.125,2.125,1.9375,1.9843212366104128,87000,0.0,
1999-06-18 00:00:00+00:00,2.0,2.0625,2.0,1.9843212366104128,30300,0.0,
1999-06-21 00:00:00+00:00,2.0625,2.0625,2.0,1.9241902828216555,76000,0.0,
1999-06-22 00:00:00+00:00,2.0625,2.0625,2.0,1.9843212366104128,45700,0.0,
1999-06-23 00:00:00+00:00,2.0,2.0625,2.0,1.9843212366104128,47300,0.0,
1999-06-24 00:00:00+00:00,2.0,2.0625,2.0,1.9843212366104128,32500,0.0,
1999-06-25 00:00:00+00:00,2.125,2.125,2.0,1.9241902828216555,42800,0.0,
1999-06-28 00:00:00+00:00,2.125,2.125,1.9375,1.9843212366104128,74000,0.0,
1999-06-29 00:00:00+00:00,2.0,2.0625,1.9375,1.9241902828216555,102300,0.0,
1999-06-30 00:00:00+00:00,1.9375,2.0,1.875,1.8640592098236084,117800,0.0,
1999-07-01 00:00:00+00:00,2.0,2.0,1.875,1.8640592098236084,42800,0.0,
1999-07-02 00:00:00+00:00,1.9375,1.9375,1.8125,1.8640592098236084,39700,0.0,
1999-07-06 00:00:00+00:00,1.8125,1.9375,1.75,1.6836662292480469,91300,0.0,
1999-07-07 00:00:00+00:00,1.75,1.8125,1.6875,1.6836662292480469,140600,0.0,
1999-07-08 00:00:00+00:00,1.6875,1.75,1.625,1.6235355138778689,74400,0.0,
1999-07-09 00:00:00+00:00,1.75,1.75,1.625,1.6235355138778689,111100,0.0,
1999-07-12 00:00:00+00:00,1.5625,1.625,1.5625,1.5634044408798218,86000,0.0,
1999-07-13 00:00:00+00:00,1.5625,1.5625,1.5,1.5032737255096436,40000,0.0,
1999-07-14 00:00:00+00:00,1.5625,1.625,1.5,1.4431424140930176,116200,0.0,
1999-07-15 00:00:00+00:00,1.5,1.625,1.5,1.5634044408798218,57000,0.0,
1999-07-16 00:00:00+00:00,1.6875,1.6875,1.5,1.4431424140930176,83500,0.0,
1999-07-19 00:00:00+00:00,1.5,1.625,1.5,1.5634044408798218,32000,0.0,
1999-07-20 00:00:00+00:00,1.625,1.6875,1.5,1.5634044408798218,45700,0.0,
1999-07-21 00:00:00+00:00,1.6875,1.75,1.625,1.5634044408798218,51200,0.0,
1999-07-22 00:00:00+00:00,1.625,1.6875,1.5625,1.5032737255096436,20100,0.0,
1999-07-23 00:00:00+00:00,1.5625,1.625,1.5625,1.5634044408798218,20200,0.0,
1999-07-26 00:00:00+00:00,1.6875,1.6875,1.5625,1.5032737255096436,45300,0.0,
1999-07-27 00:00:00+00:00,1.5625,1.625,1.5625,1.5634044408798218,32600,0.0,
1999-07-28 00:00:00+00:00,1.5625,1.625,1.5,1.4431424140930176,34600,0.0,
1999-07-29 00:00:00+00:00,1.5625,1.5625,1.5,1.4431424140930176,36100,0.0,
1999-07-30 00:00:00+00:00,1.5,1.625,1.5,1.5032737255096436,26900,0.0,
1999-08-02 00:00:00+00:00,1.625,1.6875,1.5,1.4431424140930176,31000,0.0,
1999-08-03 00:00:00+00:00,1.5625,1.625,1.5,1.5032737255096436,25400,0.0,
1999-08-04 00:00:00+00:00,1.625,1.625,1.5,1.5032737255096436,23400,0.0,
1999-08-05 00:00:00+00:00,1.5625,1.5625,1.5,1.4431424140930176,23000,0.0,
1999-08-06 00:00:00+00:00,1.5625,1.625,1.5,1.4431424140930176,37800,0.0,
1999-08-09 00:00:00+00:00,1.5625,1.5625,1.5,1.5032737255096436,42000,0.0,
1999-08-10 00:00:00+00:00,1.5625,1.5625,1.5,1.4431424140930176,73500,0.0,
1999-08-11 00:00:00+00:00,1.5625,1.625,1.5,1.5634044408798218,38700,0.0,
1999-08-12 00:00:00+00:00,1.625,1.625,1.5625,1.5032737255096436,29200,0.0,
1999-08-13 00:00:00+00:00,1.625,1.75,1.5625,1.6235355138778689,55900,0.0,
1999-08-16 00:00:00+00:00,1.6875,1.6875,1.5625,1.6235355138778689,14100,0.0,
1999-08-17 00:00:00+00:00,1.625,1.6875,1.625,1.5634044408798218,20200,0.0,
1999-08-18 00:00:00+00:00,1.5625,1.8125,1.5625,1.6836662292480469,130700,0.0,
1999-08-19 00:00:00+00:00,1.75,1.75,1.6875,1.6836662292480469,88300,0.0,
1999-08-20 00:00:00+00:00,1.75,1.75,1.6875,1.6836662292480469,16000,0.0,
1999-08-23 00:00:00+00:00,1.6875,1.75,1.625,1.5634044408798218,41000,0.0,
1999-08-24 00:00:00+00:00,1.625,1.6875,1.625,1.5634044408798218,8900,0.0,
1999-08-25 00:00:00+00:00,1.625,1.6875,1.5625,1.5634044408798218,44800,0.0,
1999-08-26 00:00:00+00:00,1.6875,1.6875,1.5625,1.6235355138778689,16800,0.0,
1999-08-27 00:00:00+00:00,1.625,1.6875,1.5625,1.5634044408798218,11900,0.0,
1999-08-30 00:00:00+00:00,1.6875,1.6875,1.5625,1.5634044408798218,13600,0.0,
1999-08-31 00:00:00+00:00,1.5625,1.625,1.5625,1.5032737255096436,9700,0.0,
1999-09-01 00:00:00+00:00,1.5625,1.625,1.5625,1.5032737255096436,18500,0.0,
1999-09-02 00:00:00+00:00,1.5,1.625,1.5,1.5634044408798218,13800,0.0,
1999-09-03 00:00:00+00:00,1.5625,1.6875,1.5625,1.5634044408798218,34000,0.0,
1999-09-07 00:00:00+00:00,1.625,1.6875,1.5625,1.5032737255096436,30100,0.0,
1999-09-08 00:00:00+00:00,1.5625,1.75,1.5625,1.5634044408798218,81500,0.0,
1999-09-09 00:00:00+00:00,1.625,1.6875,1.625,1.6235355138778689,48800,0.0,
1999-09-10 00:00:00+00:00,1.75,1.75,1.5625,1.5634044408798218,37400,0.0,
1999-09-13 00:00:00+00:00,1.625,1.75,1.625,1.5634044408798218,7400,0.0,
1999-09-14 00:00:00+00:00,1.75,1.75,1.6875,1.6836662292480469,20700,0.0,
1999-09-15 00:00:00+00:00,1.625,1.75,1.625,1.6235355138778689,46800,0.0,
1999-09-16 00:00:00+00:00,1.6875,1.75,1.6875,1.6836662292480469,11000,0.0,
1999-09-17 00:00:00+00:00,1.75,1.75,1.6875,1.6836662292480469,27900,0.0,
1999-09-20 00:00:00+00:00,1.75,1.8125,1.6875,1.6235355138778689,34800,0.0,
1999-09-21 00:00:00+00:00,1.6875,1.75,1.6875,1.6235355138778689,13400,0.0,
1999-09-22 00:00:00+00:00,1.6875,1.75,1.625,1.6235355138778689,31500,0.0,
1999-09-23 00:00:00+00:00,1.6875,1.75,1.625,1.6836662292480469,21600,0.0,
1999-09-24 00:00:00+00:00,1.75,1.75,1.625,1.5634044408798218,38400,0.0,
1999-09-27 00:00:00+00:00,1.625,1.75,1.625,1.6235355138778689,13100,0.0,
1999-09-28 00:00:00+00:00,1.6875,1.6875,1.5625,1.5634044408798218,97100,0.0,
1999-09-29 00:00:00+00:00,1.6875,1.875,1.625,1.803928256034851,74700,0.0,
1999-09-30 00:00:00+00:00,1.8125,2.0625,1.8125,1.8640592098236084,87000,0.0,
1999-10-01 00:00:00+00:00,2.0,2.0,1.875,1.9241902828216555,38800,0.0,
1999-10-04 00:00:00+00:00,2.125,2.1875,1.9375,1.9241902828216555,42100,0.0,
1999-10-05 00:00:00+00:00,2.0,2.125,1.9375,1.9241902828216555,34700,0.0,
1999-10-06 00:00:00+00:00,1.9375,2.0625,1.8125,1.7437973022460938,55500,0.0,
1999-10-07 00:00:00+00:00,1.875,1.875,1.75,1.803928256034851,30900,0.0,
1999-10-08 00:00:00+00:00,1.8125,2.0,1.8125,1.8640592098236084,10600,0.0,
1999-10-11 00:00:00+00:00,1.9375,2.0,1.875,1.803928256034851,31300,0.0,
1999-10-12 00:00:00+00:00,1.875,1.9375,1.875,1.803928256034851,38400,0.0,
1999-10-13 00:00:00+00:00,1.875,1.9375,1.8125,1.7437973022460938,47200,0.0,
1999-10-14 00:00:00+00:00,1.8125,1.8125,1.75,1.6836662292480469,20000,0.0,
1999-10-15 00:00:00+00:00,1.625,1.8125,1.625,1.6836662292480469,26800,0.0,
1999-10-18 00:00:00+00:00,1.75,1.8125,1.6875,1.7437973022460938,29600,0.0,
1999-10-19 00:00:00+00:00,1.6875,1.8125,1.6875,1.6235355138778689,30700,0.0,
1999-10-20 00:00:00+00:00,1.6875,1.8125,1.6875,1.6836662292480469,23000,0.0,
1999-10-21 00:00:00+00:00,1.75,1.875,1.75,1.803928256034851,25700,0.0,
1999-10-22 00:00:00+00:00,1.8125,1.875,1.8125,1.7437973022460938,16100,0.0,
1999-10-25 00:00:00+00:00,1.8125,1.875,1.8125,1.7437973022460938,20500,0.0,
1999-10-26 00:00:00+00:00,1.75,1.875,1.75,1.803928256034851,13600,0.0,
1999-10-27 00:00:00+00:00,1.875,1.875,1.8125,1.7437973022460938,18400,0.0,
1999-10-28 00:00:00+00:00,1.75,1.875,1.75,1.7437973022460938,19500,0.0,
1999-10-29 00:00:00+00:00,1.875,1.875,1.75,1.7437973022460938,73400,0.0,
1999-11-01 00:00:00+00:00,1.6875,1.75,1.6875,1.6836662292480469,58500,0.0,
1999-11-02 00:00:00+00:00,1.625,1.75,1.625,1.6235355138778689,53600,0.0,
1999-11-03 00:00:00+00:00,1.8125,1.9375,1.8125,1.8640592098236084,158000,0.0,
1999-11-04 00:00:00+00:00,1.875,2.125,1.875,1.9241902828216555,123200,0.0,
1999-11-05 00:00:00+00:00,2.0625,2.125,1.875,1.8640592098236084,49000,0.0,
1999-11-08 00:00:00+00:00,2.0,2.0625,1.9375,1.9843212366104128,38200,0.0,
1999-11-09 00:00:00+00:00,2.0,2.0,1.9375,1.9241902828216555,16600,0.0,
1999-11-10 00:00:00+00:00,2.0,2.0625,1.9375,1.9843212366104128,61300,0.0,
1999-11-11 00:00:00+00:00,2.125,2.25,2.0625,2.164713859558105,181900,0.0,
1999-11-12 00:00:00+00:00,2.3125,2.375,2.1875,2.2248449325561523,218800,0.0,
1999-11-15 00:00:00+00:00,2.375,2.5,2.375,2.345107078552246,127500,0.0,
1999-11-16 00:00:00+00:00,2.5625,2.5625,2.4375,2.345107078552246,124800,0.0,
1999-11-17 00:00:00+00:00,2.5,2.5,2.25,2.2248449325561523,75800,0.0,
1999-11-18 00:00:00+00:00,2.25,2.3125,2.1875,2.104583501815796,53000,0.0,
1999-11-19 00:00:00+00:00,2.3125,2.375,2.125,2.2248449325561523,67300,0.0,
1999-11-22 00:00:00+00:00,2.25,2.4375,2.25,2.345107078552246,178800,0.0,
1999-11-23 00:00:00+00:00,2.4375,2.4375,2.25,2.2248449325561523,78600,0.0,
1999-11-24 00:00:00+00:00,2.3125,2.3125,2.0625,2.164713859558105,80500,0.0,
1999-11-26 00:00:00+00:00,2.3125,2.375,2.25,2.2248449325561523,26300,0.0,
1999-11-29 00:00:00+00:00,2.25,2.375,2.25,2.2248449325561523,42800,0.0,
1999-11-30 00:00:00+00:00,2.1875,2.375,2.1875,2.284976005554199,95800,0.0,
1999-12-01 00:00:00+00:00,2.375,2.4375,2.3125,2.345107078552246,50800,0.0,
1999-12-02 00:00:00+00:00,2.375,2.5,2.375,2.284976005554199,79200,0.0,
1999-12-03 00:00:00+00:00,2.4375,2.4375,2.25,2.2248449325561523,66600,0.0,
1999-12-06 00:00:00+00:00,2.25,2.375,2.1875,2.164713859558105,114200,0.0,
1999-12-07 00:00:00+00:00,2.1875,2.25,2.0625,2.044451951980591,93400,0.0,
1999-12-08 00:00:00+00:00,2.0625,2.4375,2.0625,2.284976005554199,88700,0.0,
1999-12-09 00:00:00+00:00,2.375,2.4375,2.25,2.2248449325561523,95300,0.0,
1999-12-10 00:00:00+00:00,2.375,2.375,2.1875,2.2248449325561523,64900,0.0,
1999-12-13 00:00:00+00:00,2.1875,2.3125,2.1875,2.104583501815796,93400,0.0,
1999-12-14 00:00:00+00:00,2.1875,2.3125,2.1875,2.104583501815796,49500,0.0,
1999-12-15 00:00:00+00:00,2.1875,2.25,2.125,2.104583501815796,57300,0.0,
1999-12-16 00:00:00+00:00,2.25,2.3125,2.125,2.104583501815796,73300,0.0,
1999-12-17 00:00:00+00:00,2.25,2.3125,2.125,2.2248449325561523,70600,0.0,
1999-12-20 00:00:00+00:00,2.3125,2.4375,2.1875,2.164713859558105,192700,0.0,
1999-12-21 00:00:00+00:00,2.3125,2.4375,2.25,2.164713859558105,101000,0.0,
1999-12-22 00:00:00+00:00,2.3125,2.375,2.1875,2.164713859558105,94900,0.0,
1999-12-23 00:00:00+00:00,2.3125,2.375,2.25,2.2248449325561523,98900,0.0,
1999-12-27 00:00:00+00:00,2.25,2.375,2.125,2.104583501815796,49900,0.0,
1999-12-28 00:00:00+00:00,2.25,2.3125,2.0625,2.2248449325561523,129200,0.0,
1999-12-29 00:00:00+00:00,2.1875,2.3125,2.125,2.164713859558105,123400,0.0,
1999-12-30 00:00:00+00:00,2.1875,2.25,2.125,2.104583501815796,145400,0.0,
1999-12-31 00:00:00+00:00,2.125,2.375,2.0625,2.284976005554199,176400,0.0,
2000-01-03 00:00:00+00:00,2.5,2.625,2.3125,2.345107078552246,212000,0.0,
2000-01-04 00:00:00+00:00,2.75,2.875,2.4375,2.645761489868164,629000,0.0,
2000-01-05 00:00:00+00:00,2.875,3.0625,2.625,2.886284828186035,684300,0.0,
2000-01-06 00:00:00+00:00,2.9375,3.0,2.6875,2.585630416870117,447800,0.0,
2000-01-07 00:00:00+00:00,2.6875,2.75,2.5,2.585630416870117,241500,0.0,
2000-01-10 00:00:00+00:00,2.6875,3.125,2.625,2.766023635864258,706200,0.0,
2000-01-11 00:00:00+00:00,3.0,3.0625,2.875,2.766023635864258,521500,0.0,
2000-01-12 00:00:00+00:00,2.9375,3.0,2.8125,2.8261547088623047,166900,0.0,
2000-01-13 00:00:00+00:00,2.875,2.9375,2.875,2.766023635864258,128100,0.0,
2000-01-14 00:00:00+00:00,3.0,3.0,2.875,2.766023635864258,184900,0.0,
2000-01-18 00:00:00+00:00,2.875,3.0,2.8125,2.766023635864258,131000,0.0,
2000-01-19 00:00:00+00:00,2.9375,3.0,2.875,2.886284828186035,141100,0.0,
