date,PSI_Open,PSI_High,PSI_Low,PSI_Close,PSI_Volume,PSI_Dividends,PSI_Stock Splits
2005-06-23 00:00:00+00:00,4.993332862854004,5.1066670417785645,4.989999771118164,4.56880521774292,85500,0.0,
2005-06-24 00:00:00+00:00,4.920000076293945,4.920000076293945,4.896667003631592,4.483349800109863,4800,0.0,
2005-06-27 00:00:00+00:00,4.833333015441895,4.833333015441895,4.78000020980835,4.376529693603516,13800,0.0,
2005-06-28 00:00:00+00:00,4.829999923706055,4.853332996368408,4.829999923706055,4.443674087524414,5400,0.0,
2005-06-29 00:00:00+00:00,4.853332996368408,4.860000133514404,4.826666831970215,4.419257640838623,3600,0.0,
2005-06-30 00:00:00+00:00,4.8466668128967285,4.8566670417785645,4.820000171661377,4.413155555725098,12300,0.0,
2005-07-01 00:00:00+00:00,4.813333034515381,4.816667079925537,4.806666851043701,4.403997421264648,28200,0.0,
2005-07-05 00:00:00+00:00,4.866666793823242,4.903333187103272,4.866666793823242,4.477244377136231,7200,0.0,
2005-07-06 00:00:00+00:00,4.920000076293945,4.966667175292969,4.920000076293945,4.523025035858154,43800,0.0,
2005-07-07 00:00:00+00:00,4.880000114440918,4.913332939147949,4.880000114440918,4.492506504058838,10500,0.0,
2005-07-08 00:00:00+00:00,4.936666965484619,5.059999942779541,4.936666965484619,4.629843235015869,67200,0.0,
2005-07-11 00:00:00+00:00,5.113333225250244,5.190000057220459,5.113333225250244,4.736663341522217,83400,0.0,
2005-07-12 00:00:00+00:00,5.186666965484619,5.236667156219482,5.163332939147949,4.773288726806641,190500,0.0,
2005-07-13 00:00:00+00:00,5.22333288192749,5.239999771118164,5.186666965484619,4.788547992706299,57900,0.0,
2005-07-14 00:00:00+00:00,5.329999923706055,5.329999923706055,5.25,4.834327220916748,73800,0.0,
2005-07-15 00:00:00+00:00,5.263332843780518,5.2733330726623535,5.206666946411133,4.8221211433410645,90300,0.0,
2005-07-18 00:00:00+00:00,5.25333309173584,5.263332843780518,5.199999809265137,4.782442569732666,3325200,0.0,
2005-07-19 00:00:00+00:00,5.266666889190674,5.340000152587891,5.236667156219482,4.88926362991333,1699500,0.0,
2005-07-20 00:00:00+00:00,5.349999904632568,5.429999828338623,5.233333110809326,4.965561866760254,1238700,0.0,
2005-07-21 00:00:00+00:00,5.380000114440918,5.396667003631592,5.316667079925537,4.883158206939697,639900,0.0,
2005-07-22 00:00:00+00:00,5.393332958221436,5.413332939147949,5.306666851043701,4.916732311248779,501000,0.0,
2005-07-25 00:00:00+00:00,5.386666774749756,5.4166669845581055,5.323332786560059,4.886211395263672,432300,0.0,
2005-07-26 00:00:00+00:00,5.366666793823242,5.403333187103272,5.336667060852051,4.935042381286621,631800,0.0,
2005-07-27 00:00:00+00:00,5.369999885559082,5.380000114440918,5.283332824707031,4.907574653625488,570300,0.0,
2005-07-28 00:00:00+00:00,5.360000133514404,5.373332977294922,5.320000171661377,4.913678646087647,576900,0.0,
2005-07-29 00:00:00+00:00,5.3566670417785645,5.363333225250244,5.300000190734863,4.89231538772583,375300,0.0,
2005-08-01 00:00:00+00:00,5.380000114440918,5.380000114440918,5.309999942779541,4.886211395263672,348600,0.0,
2005-08-02 00:00:00+00:00,5.376667022705078,5.436666965484619,5.366666793823242,4.974715709686279,542400,0.0,
2005-08-03 00:00:00+00:00,5.400000095367432,5.406667232513428,5.366666793823242,4.9289374351501465,418800,0.0,
2005-08-04 00:00:00+00:00,5.383333206176758,5.383333206176758,5.260000228881836,4.825170040130615,500400,0.0,
2005-08-05 00:00:00+00:00,5.256667137145996,5.283332824707031,5.233333110809326,4.809911251068115,341100,0.0,
2005-08-08 00:00:00+00:00,5.243332862854004,5.263332843780518,5.179999828338623,4.751924514770508,512100,0.0,
2005-08-09 00:00:00+00:00,5.199999809265137,5.243332862854004,5.190000057220459,4.776340961456299,297300,0.0,
2005-08-10 00:00:00+00:00,5.24666690826416,5.289999961853027,5.1666669845581055,4.745818614959717,350400,0.0,
2005-08-11 00:00:00+00:00,5.183332920074463,5.25333309173584,5.170000076293945,4.794653415679932,202500,0.0,
2005-08-12 00:00:00+00:00,5.216667175292969,5.216667175292969,5.150000095367432,4.739715576171875,167400,0.0,
2005-08-15 00:00:00+00:00,5.1666669845581055,5.293333053588867,5.1666669845581055,4.825170040130615,231600,0.0,
2005-08-16 00:00:00+00:00,5.236667156219482,5.236667156219482,5.153333187103272,4.730560302734375,183300,0.0,
2005-08-17 00:00:00+00:00,5.203332901000977,5.233333110809326,5.183332920074463,4.770236968994141,162300,0.0,
2005-08-18 00:00:00+00:00,5.190000057220459,5.230000019073486,5.153333187103272,4.76413106918335,287400,0.0,
2005-08-19 00:00:00+00:00,5.216667175292969,5.22333288192749,5.190000057220459,4.76413106918335,186300,0.0,
2005-08-22 00:00:00+00:00,5.260000228881836,5.286666870117188,5.210000038146973,4.816015720367432,208800,0.0,
2005-08-23 00:00:00+00:00,5.28000020980835,5.283332824707031,5.2133331298828125,4.81296443939209,180300,0.0,
2005-08-24 00:00:00+00:00,5.210000038146973,5.296667098999023,5.203332901000977,4.767184734344482,104100,0.0,
2005-08-25 00:00:00+00:00,5.206666946411133,5.260000228881836,5.206666946411133,4.803806781768799,86400,0.0,
2005-08-26 00:00:00+00:00,5.24666690826416,5.24666690826416,5.176667213439941,4.748871326446533,251400,0.0,
2005-08-29 00:00:00+00:00,5.173333168029785,5.27666711807251,5.173333168029785,4.8312764167785645,78900,0.0,
2005-08-30 00:00:00+00:00,5.256667137145996,5.263332843780518,5.199999809265137,4.806859493255615,136200,0.0,
2005-08-31 00:00:00+00:00,5.256667137145996,5.326666831970215,5.236667156219482,4.870950222015381,171600,0.0,
2005-09-01 00:00:00+00:00,5.293333053588867,5.313333034515381,5.24666690826416,4.803806781768799,111900,0.0,
2005-09-02 00:00:00+00:00,5.256667137145996,5.266666889190674,5.226666927337647,4.791599273681641,120900,0.0,
2005-09-06 00:00:00+00:00,5.25,5.333333015441895,5.25,4.87705659866333,78900,0.0,
2005-09-07 00:00:00+00:00,5.326666831970215,5.326666831970215,5.260000228881836,4.874001979827881,72000,0.0,
2005-09-08 00:00:00+00:00,5.323332786560059,5.389999866485596,5.316667079925537,4.910626411437988,127800,0.0,
2005-09-09 00:00:00+00:00,5.393332958221436,5.400000095367432,5.336667060852051,4.935042381286621,111300,0.0,
2005-09-12 00:00:00+00:00,5.383333206176758,5.406667232513428,5.366666793823242,4.925886154174805,105600,0.0,
2005-09-13 00:00:00+00:00,5.386666774749756,5.443333148956299,5.369999885559082,4.944197654724121,195600,0.0,
2005-09-14 00:00:00+00:00,5.433332920074463,5.433332920074463,5.353332996368408,4.904522895812988,49800,0.0,
2005-09-15 00:00:00+00:00,5.369999885559082,5.373332977294922,5.293333053588867,4.858743667602539,190500,0.0,
2005-09-16 00:00:00+00:00,5.316667079925537,5.326666831970215,5.266666889190674,4.861796379089356,208200,0.0,
2005-09-19 00:00:00+00:00,5.300000190734863,5.306666851043701,5.233333110809326,4.819067001342773,111000,0.0,
2005-09-20 00:00:00+00:00,5.266666889190674,5.309999942779541,5.22333288192749,4.791599273681641,64500,0.0,
2005-09-21 00:00:00+00:00,5.183332920074463,5.183332920074463,5.099999904632568,4.690882205963135,342600,0.0,
2005-09-22 00:00:00+00:00,5.083333015441895,5.139999866485596,5.050000190734863,4.684779167175293,175200,0.0,
2005-09-23 00:00:00+00:00,5.073332786560059,5.170000076293945,5.073332786560059,4.727508544921875,90600,0.0,
2005-09-26 00:00:00+00:00,5.159999847412109,5.210000038146973,5.156667232513428,4.745818614959717,39600,0.0,
2005-09-27 00:00:00+00:00,5.159999847412109,5.163332939147949,5.083333015441895,4.696988105773926,48000,0.0,
2005-09-28 00:00:00+00:00,5.139999866485596,5.170000076293945,5.086667060852051,4.706144332885742,82500,0.0,
2005-09-29 00:00:00+00:00,5.116666793823242,5.243332862854004,5.113333225250244,4.800754547119141,132900,0.0,
2005-09-30 00:00:00+00:00,5.25333309173584,5.360000133514404,5.25333309173584,4.883158206939697,126000,0.0,
2005-10-03 00:00:00+00:00,5.343332767486572,5.429999828338623,5.343332767486572,4.941145896911621,192900,0.0,
2005-10-04 00:00:00+00:00,5.426667213439941,5.426667213439941,5.300000190734863,4.852637767791748,99600,0.0,
2005-10-05 00:00:00+00:00,5.283332824707031,5.293333053588867,5.186666965484619,4.751924514770508,109800,0.0,
2005-10-06 00:00:00+00:00,5.1666669845581055,5.176667213439941,5.053332805633545,4.675623893737793,228000,0.0,
2005-10-07 00:00:00+00:00,5.133333206176758,5.156667232513428,5.130000114440918,4.718352794647217,101700,0.0,
2005-10-10 00:00:00+00:00,5.133333206176758,5.133333206176758,5.019999980926514,4.599324703216553,81600,0.0,
2005-10-11 00:00:00+00:00,5.033332824707031,5.033332824707031,4.900000095367432,4.4955573081970215,182400,0.0,
2005-10-12 00:00:00+00:00,4.900000095367432,4.9166669845581055,4.836667060852051,4.468090057373047,324600,0.0,
2005-10-13 00:00:00+00:00,4.883333206176758,5.0,4.860000133514404,4.565752506256104,156000,0.0,
2005-10-14 00:00:00+00:00,5.013332843780518,5.03000020980835,4.953332901000977,4.577960968017578,64500,0.0,
2005-10-17 00:00:00+00:00,5.0,5.033332824707031,4.97333288192749,4.581012725830078,113100,0.0,
2005-10-18 00:00:00+00:00,4.976666927337647,5.006667137145996,4.960000038146973,4.556597232818604,49500,0.0,
2005-10-19 00:00:00+00:00,4.866666793823242,5.006667137145996,4.820000171661377,4.584065914154053,189300,0.0,
2005-10-20 00:00:00+00:00,5.053332805633545,5.090000152587891,4.983333110809326,4.584065914154053,73200,0.0,
2005-10-21 00:00:00+00:00,5.03000020980835,5.079999923706055,5.016666889190674,4.6115336418151855,56100,0.0,
2005-10-24 00:00:00+00:00,5.050000190734863,5.083333015441895,5.019999980926514,4.651208400726318,81300,0.0,
2005-10-25 00:00:00+00:00,5.056666851043701,5.083333015441895,5.0,4.599324703216553,132900,0.0,
2005-10-26 00:00:00+00:00,5.00333309173584,5.063333034515381,5.00333309173584,4.581012725830078,192300,0.0,
2005-10-27 00:00:00+00:00,4.956666946411133,4.956666946411133,4.849999904632568,4.443674087524414,125700,0.0,
2005-10-28 00:00:00+00:00,4.809999942779541,4.896667003631592,4.756667137145996,4.483349800109863,130500,0.0,
2005-10-31 00:00:00+00:00,4.929999828338623,5.033332824707031,4.929999828338623,4.590166568756104,95100,0.0,
2005-11-01 00:00:00+00:00,4.986667156219482,4.986667156219482,4.940000057220459,4.5352325439453125,36900,0.0,
