date,BAH_Open,BAH_High,BAH_Low,BAH_Close,BAH_Volume,BAH_Dividends,BAH_Stock Splits
2010-11-18 00:00:00+00:00,19.450000762939453,19.790000915527344,19.0,7.788782119750977,705800,0.0,
2010-11-19 00:00:00+00:00,19.15999984741211,19.600000381469727,19.149999618530277,7.760822296142578,320200,0.0,
2010-11-22 00:00:00+00:00,19.799999237060547,19.850000381469727,19.489999771118164,7.880648612976074,200100,0.0,
2010-11-23 00:00:00+00:00,19.420000076293945,19.75,19.420000076293945,7.852689266204834,152000,0.0,
2010-11-24 00:00:00+00:00,19.86000061035156,20.450000762939453,19.790000915527344,7.9884934425354,192700,0.0,
2010-11-26 00:00:00+00:00,19.75,20.729999542236328,19.51000022888184,7.916598796844482,70200,0.0,
2010-11-29 00:00:00+00:00,19.979999542236328,19.979999542236328,19.34000015258789,7.77280330657959,326100,0.0,
2010-11-30 00:00:00+00:00,19.299999237060547,19.459999084472656,18.65999984741211,7.748840808868408,107400,0.0,
2010-12-01 00:00:00+00:00,19.709999084472656,19.850000381469727,19.25,7.748840808868408,255900,0.0,
2010-12-02 00:00:00+00:00,19.68000030517578,19.75,18.770000457763672,7.644989967346191,481500,0.0,
2010-12-03 00:00:00+00:00,19.09000015258789,19.25,18.899999618530277,7.601053714752197,204600,0.0,
2010-12-06 00:00:00+00:00,19.299999237060547,19.649999618530277,18.850000381469727,7.585073947906494,224800,0.0,
2010-12-07 00:00:00+00:00,19.0,19.170000076293945,18.649999618530277,7.533150196075439,350700,0.0,
2010-12-08 00:00:00+00:00,18.729999542236328,18.950000762939453,18.600000381469727,7.533150196075439,116700,0.0,
2010-12-09 00:00:00+00:00,18.950000762939453,19.0,18.600000381469727,7.46524715423584,200900,0.0,
2010-12-10 00:00:00+00:00,18.540000915527344,18.709999084472656,18.5,7.429298400878906,379100,0.0,
2010-12-13 00:00:00+00:00,18.600000381469727,18.690000534057617,18.350000381469727,7.41731595993042,98900,0.0,
2010-12-14 00:00:00+00:00,18.6200008392334,18.700000762939453,18.36000061035156,7.46524715423584,265400,0.0,
2010-12-15 00:00:00+00:00,18.709999084472656,18.75,18.420000076293945,7.469241142272949,154800,0.0,
2010-12-16 00:00:00+00:00,18.700000762939453,19.020000457763672,18.520000457763672,7.569096565246582,284500,0.0,
2010-12-17 00:00:00+00:00,18.899999618530277,19.190000534057617,18.700000762939453,7.601053714752197,281400,0.0,
2010-12-20 00:00:00+00:00,19.040000915527344,19.649999618530277,18.88999938964844,7.824730396270752,176100,0.0,
2010-12-21 00:00:00+00:00,19.600000381469727,19.600000381469727,19.07999992370605,7.712892055511475,215400,0.0,
2010-12-22 00:00:00+00:00,19.290000915527344,19.65999984741211,19.290000915527344,7.748840808868408,492600,0.0,
2010-12-23 00:00:00+00:00,19.440000534057617,19.76000022888184,19.01000022888184,7.644989967346191,84100,0.0,
2010-12-27 00:00:00+00:00,19.459999084472656,20.13999938964844,19.459999084472656,7.876655101776123,318700,0.0,
2010-12-28 00:00:00+00:00,19.790000915527344,19.920000076293945,19.209999084472656,7.752830982208252,104200,0.0,
2010-12-29 00:00:00+00:00,19.459999084472656,19.51000022888184,19.149999618530277,7.752830982208252,98200,0.0,
2010-12-30 00:00:00+00:00,19.38999938964844,19.76000022888184,19.299999237060547,7.892632484436035,191600,0.0,
2010-12-31 00:00:00+00:00,19.71999931335449,19.75,19.36000061035156,7.760822296142578,31700,0.0,
2011-01-03 00:00:00+00:00,19.65999984741211,19.65999984741211,19.18000030517578,7.664959907531738,289600,0.0,
2011-01-04 00:00:00+00:00,19.209999084472656,19.309999465942383,18.649999618530277,7.541136741638184,258000,0.0,
2011-01-05 00:00:00+00:00,18.8799991607666,19.0,18.649999618530277,7.501195430755615,160700,0.0,
2011-01-06 00:00:00+00:00,18.739999771118164,18.739999771118164,18.049999237060547,7.373379707336426,342000,0.0,
2011-01-07 00:00:00+00:00,18.43000030517578,18.479999542236328,18.149999618530277,7.281510353088379,457800,0.0,
2011-01-10 00:00:00+00:00,18.239999771118164,18.34000015258789,18.1200008392334,7.261540412902832,121000,0.0,
2011-01-11 00:00:00+00:00,18.229999542236328,18.75,18.18000030517578,7.44927167892456,51200,0.0,
2011-01-12 00:00:00+00:00,18.76000022888184,18.76000022888184,18.18000030517578,7.381366729736328,135600,0.0,
2011-01-13 00:00:00+00:00,18.5,18.540000915527344,18.350000381469727,7.37737512588501,26900,0.0,
2011-01-14 00:00:00+00:00,18.5,18.57999992370605,18.299999237060547,7.421309471130371,26300,0.0,
2011-01-18 00:00:00+00:00,18.57999992370605,18.649999618530277,18.18000030517578,7.421309471130371,81200,0.0,
2011-01-19 00:00:00+00:00,18.51000022888184,18.84000015258789,18.229999542236328,7.317461013793945,71600,0.0,
2011-01-20 00:00:00+00:00,18.309999465942383,18.36000061035156,18.020000457763672,7.225592613220215,136500,0.0,
2011-01-21 00:00:00+00:00,18.5,18.799999237060547,18.06999969482422,7.233580112457275,174100,0.0,
2011-01-24 00:00:00+00:00,18.149999618530277,18.459999084472656,18.149999618530277,7.345419883728027,30500,0.0,
2011-01-25 00:00:00+00:00,18.399999618530277,18.5,18.36000061035156,7.373379707336426,26900,0.0,
2011-01-26 00:00:00+00:00,18.450000762939453,18.670000076293945,18.25,7.37737512588501,34400,0.0,
2011-01-27 00:00:00+00:00,18.440000534057617,18.799999237060547,18.170000076293945,7.509185314178467,269900,0.0,
2011-01-28 00:00:00+00:00,18.82999992370605,18.96999931335449,18.43000030517578,7.561110496520996,37200,0.0,
2011-01-31 00:00:00+00:00,18.959999084472656,19.229999542236328,18.59000015258789,7.4532647132873535,94300,0.0,
2011-02-01 00:00:00+00:00,18.799999237060547,19.11000061035156,18.559999465942383,7.469241142272949,121000,0.0,
2011-02-02 00:00:00+00:00,18.61000061035156,19.020000457763672,18.559999465942383,7.59306001663208,28300,0.0,
2011-02-03 00:00:00+00:00,18.93000030517578,19.030000686645508,18.75,7.501195430755615,76400,0.0,
2011-02-04 00:00:00+00:00,18.90999984741211,18.96999931335449,18.59000015258789,7.4892120361328125,33200,0.0,
2011-02-07 00:00:00+00:00,18.700000762939453,19.350000381469727,18.68000030517578,7.688923358917236,113000,0.0,
2011-02-08 00:00:00+00:00,19.26000022888184,19.40999984741211,18.989999771118164,7.728866100311279,216600,0.0,
2011-02-09 00:00:00+00:00,19.559999465942383,20.290000915527344,18.700000762939453,7.561110496520996,601100,0.0,
2011-02-10 00:00:00+00:00,18.899999618530277,19.149999618530277,18.690000534057617,7.497200012207031,350300,0.0,
2011-02-11 00:00:00+00:00,18.770000457763672,18.989999771118164,18.76000022888184,7.573091506958008,61900,0.0,
2011-02-14 00:00:00+00:00,18.90999984741211,19.07999992370605,18.530000686645508,7.501195430755615,125900,0.0,
2011-02-15 00:00:00+00:00,18.729999542236328,18.90999984741211,18.670000076293945,7.533150196075439,101400,0.0,
2011-02-16 00:00:00+00:00,18.8799991607666,19.229999542236328,18.86000061035156,7.581079483032227,156300,0.0,
2011-02-17 00:00:00+00:00,19.020000457763672,19.040000915527344,18.71999931335449,7.565105438232422,130900,0.0,
2011-02-18 00:00:00+00:00,18.940000534057617,19.25,18.8700008392334,7.676939964294434,151300,0.0,
2011-02-22 00:00:00+00:00,19.0,19.21999931335449,18.96999931335449,7.648981094360352,35700,0.0,
2011-02-23 00:00:00+00:00,19.100000381469727,19.25,18.790000915527344,7.521166801452637,86100,0.0,
