date,ROK_Open,ROK_High,ROK_Low,ROK_Close,ROK_Volume,ROK_Dividends,ROK_Stock Splits
1981-12-31 00:00:00+00:00,8.140625,8.25,8.03125,0.7656286954879761,109600,0.0,
1982-01-04 00:00:00+00:00,8.15625,8.15625,8.125,0.7597851157188416,80800,0.0,
1982-01-05 00:00:00+00:00,8.03125,8.125,7.90625,0.7393290996551514,138400,0.0,
1982-01-06 00:00:00+00:00,7.78125,7.90625,7.65625,0.7217957377433777,151600,0.0,
1982-01-07 00:00:00+00:00,7.6875,7.71875,7.625,0.715951144695282,96800,0.0,
1982-01-08 00:00:00+00:00,7.71875,7.75,7.65625,0.7188734412193298,258800,0.0,
1982-01-11 00:00:00+00:00,7.59375,7.6875,7.46875,0.6984174847602844,160000,0.0,
1982-01-12 00:00:00+00:00,7.3125,7.46875,7.125,0.6808837056159973,249200,0.0,
1982-01-13 00:00:00+00:00,7.21875,7.3125,7.125,0.6691944599151611,227200,0.0,
1982-01-14 00:00:00+00:00,7.1875,7.25,7.125,0.6721171140670776,52800,0.0,
1982-01-15 00:00:00+00:00,7.25,7.3125,7.1875,0.6779617667198181,75200,0.0,
1982-01-18 00:00:00+00:00,7.1875,7.25,7.09375,0.663350522518158,243200,0.0,
1982-01-19 00:00:00+00:00,7.28125,7.34375,7.21875,0.6838065385818481,395600,0.0,
1982-01-20 00:00:00+00:00,7.5,7.65625,7.3125,0.7101066708564758,548000,0.0,
1982-01-21 00:00:00+00:00,7.75,7.8125,7.65625,0.7247176170349121,395600,0.0,
1982-01-22 00:00:00+00:00,7.71875,7.75,7.6875,0.7217957377433777,341600,0.0,
1982-01-25 00:00:00+00:00,7.6875,7.71875,7.625,0.7217957377433777,253600,0.0,
1982-01-26 00:00:00+00:00,7.75,7.8125,7.65625,0.715951144695282,262800,0.0,
1982-01-27 00:00:00+00:00,7.59375,7.65625,7.5,0.7013396620750427,349600,0.0,
1982-01-28 00:00:00+00:00,7.53125,7.59375,7.46875,0.7013396620750427,154000,0.0,
1982-01-29 00:00:00+00:00,7.71875,7.84375,7.5625,0.7305619716644287,309600,0.0,
1982-02-01 00:00:00+00:00,7.71875,7.78125,7.625,0.7130289077758789,272000,0.0,
1982-02-02 00:00:00+00:00,7.625,7.6875,7.53125,0.7130289077758789,140400,0.0,
1982-02-03 00:00:00+00:00,7.65625,7.75,7.5625,0.7071840763092041,142000,0.0,
1982-02-04 00:00:00+00:00,7.59375,7.625,7.53125,0.7071840763092041,93600,0.0,
1982-02-05 00:00:00+00:00,7.8125,7.90625,7.6875,0.7364065647125244,149600,0.0,
1982-02-08 00:00:00+00:00,8.0,8.0625,7.90625,0.7422511577606201,177200,0.0,
1982-02-09 00:00:00+00:00,8.0,8.03125,7.96875,0.7480953335762024,108400,0.0,
1982-02-10 00:00:00+00:00,8.0625,8.15625,7.9375,0.7422511577606201,299200,0.0,
1982-02-11 00:00:00+00:00,7.96875,7.96875,7.9375,0.7422511577606201,138800,0.0,
1982-02-12 00:00:00+00:00,7.9375,7.96875,7.90625,0.7422511577606201,42400,0.0,
1982-02-16 00:00:00+00:00,7.71875,7.75,7.6875,0.730772078037262,258400,0.0975,
1982-02-17 00:00:00+00:00,7.71875,7.78125,7.625,0.721896231174469,221200,0.0,
1982-02-18 00:00:00+00:00,7.59375,7.65625,7.5,0.715978741645813,101200,0.0,
1982-02-19 00:00:00+00:00,7.46875,7.53125,7.40625,0.7011858820915222,254400,0.0,
1982-02-22 00:00:00+00:00,7.5,7.5625,7.4375,0.7041439414024353,174800,0.0,
1982-02-23 00:00:00+00:00,7.3125,7.40625,7.1875,0.6923103928565979,281200,0.0,
1982-02-24 00:00:00+00:00,7.25,7.3125,7.1875,0.6834343671798706,208000,0.0,
1982-02-25 00:00:00+00:00,7.21875,7.25,7.1875,0.6804760098457336,405200,0.0,
1982-02-26 00:00:00+00:00,7.21875,7.25,7.15625,0.6775173544883728,72000,0.0,
1982-03-01 00:00:00+00:00,7.21875,7.28125,7.125,0.6745586395263672,287200,0.0,
1982-03-02 00:00:00+00:00,7.1875,7.21875,7.125,0.6745586395263672,124400,0.0,
1982-03-03 00:00:00+00:00,7.09375,7.09375,7.0625,0.6686411499977112,262800,0.0,
1982-03-04 00:00:00+00:00,7.03125,7.09375,6.96875,0.6597653031349182,157600,0.0,
1982-03-05 00:00:00+00:00,6.9375,7.0,6.875,0.6538487076759338,179200,0.0,
1982-03-08 00:00:00+00:00,6.53125,6.75,6.28125,0.5946769118309021,782800,0.0,
1982-03-09 00:00:00+00:00,6.4375,6.59375,6.28125,0.6124282479286194,776400,0.0,
1982-03-10 00:00:00+00:00,6.75,6.90625,6.59375,0.6449729800224304,308000,0.0,
1982-03-11 00:00:00+00:00,6.8125,6.9375,6.65625,0.6301795244216919,330800,0.0,
1982-03-12 00:00:00+00:00,6.59375,6.625,6.53125,0.6213037371635437,127200,0.0,
1982-03-15 00:00:00+00:00,6.59375,6.625,6.5625,0.6272211074829102,90400,0.0,
1982-03-16 00:00:00+00:00,6.71875,6.84375,6.59375,0.6390554308891296,618800,0.0,
1982-03-17 00:00:00+00:00,6.75,6.8125,6.6875,0.6420139670372009,107200,0.0,
1982-03-18 00:00:00+00:00,6.8125,6.84375,6.75,0.6420139670372009,57200,0.0,
1982-03-19 00:00:00+00:00,6.8125,6.84375,6.78125,0.6420139670372009,84400,0.0,
1982-03-22 00:00:00+00:00,6.96875,7.09375,6.8125,0.6686411499977112,164000,0.0,
1982-03-23 00:00:00+00:00,7.03125,7.125,6.90625,0.6538487076759338,168400,0.0,
1982-03-24 00:00:00+00:00,6.9375,7.03125,6.84375,0.6508898138999939,237600,0.0,
1982-03-25 00:00:00+00:00,6.90625,6.9375,6.875,0.6568069458007812,216000,0.0,
1982-03-26 00:00:00+00:00,6.9375,6.96875,6.90625,0.6538487076759338,121600,0.0,
1982-03-29 00:00:00+00:00,6.9375,6.96875,6.875,0.6508898138999939,52400,0.0,
1982-03-30 00:00:00+00:00,6.875,6.90625,6.8125,0.6449729800224304,319200,0.0,
1982-03-31 00:00:00+00:00,6.65625,6.8125,6.5,0.6153871417045593,320800,0.0,
1982-04-01 00:00:00+00:00,6.625,6.78125,6.46875,0.6420139670372009,218800,0.0,
1982-04-02 00:00:00+00:00,6.9375,6.96875,6.90625,0.6597653031349182,246400,0.0,
1982-04-05 00:00:00+00:00,6.96875,7.0,6.90625,0.6597653031349182,410000,0.0,
1982-04-06 00:00:00+00:00,6.9375,6.96875,6.875,0.6538487076759338,178800,0.0,
1982-04-07 00:00:00+00:00,6.875,6.90625,6.84375,0.6508898138999939,83600,0.0,
1982-04-08 00:00:00+00:00,6.78125,6.84375,6.71875,0.6390554308891296,164000,0.0,
1982-04-12 00:00:00+00:00,6.65625,6.75,6.5625,0.6301795244216919,212400,0.0,
1982-04-13 00:00:00+00:00,6.75,6.8125,6.6875,0.6360970139503479,404400,0.0,
1982-04-14 00:00:00+00:00,6.78125,6.8125,6.75,0.6420139670372009,65200,0.0,
1982-04-15 00:00:00+00:00,6.84375,6.875,6.78125,0.6479318737983704,219200,0.0,
1982-04-16 00:00:00+00:00,6.8125,6.84375,6.78125,0.6449729800224304,575200,0.0,
1982-04-19 00:00:00+00:00,6.875,6.90625,6.8125,0.6508898138999939,898400,0.0,
1982-04-20 00:00:00+00:00,7.0,7.125,6.875,0.6686411499977112,666400,0.0,
1982-04-21 00:00:00+00:00,7.21875,7.375,7.03125,0.6804760098457336,321600,0.0,
1982-04-22 00:00:00+00:00,7.3125,7.4375,7.15625,0.6952687501907349,471200,0.0,
1982-04-23 00:00:00+00:00,7.46875,7.59375,7.3125,0.715978741645813,490400,0.0,
1982-04-26 00:00:00+00:00,7.6875,7.78125,7.59375,0.7366887331008911,366400,0.0,
1982-04-27 00:00:00+00:00,7.875,7.90625,7.8125,0.7485239505767822,494800,0.0,
1982-04-28 00:00:00+00:00,7.96875,8.0625,7.84375,0.7455649375915527,573600,0.0,
1982-04-29 00:00:00+00:00,7.78125,7.84375,7.71875,0.730772078037262,323200,0.0,
1982-04-30 00:00:00+00:00,7.71875,7.75,7.6875,0.7337303161621094,163200,0.0,
1982-05-03 00:00:00+00:00,7.71875,7.75,7.65625,0.730772078037262,137200,0.0,
1982-05-04 00:00:00+00:00,7.875,8.0,7.71875,0.7485239505767822,183200,0.0,
1982-05-05 00:00:00+00:00,8.03125,8.125,7.90625,0.7573988437652588,551200,0.0,
1982-05-06 00:00:00+00:00,8.125,8.25,8.0,0.7751505970954895,432800,0.0,
1982-05-07 00:00:00+00:00,8.40625,8.5,8.28125,0.8047361969947815,802400,0.0,
1982-05-10 00:00:00+00:00,8.4375,8.5,8.375,0.7958613634109497,1247200,0.0,
1982-05-11 00:00:00+00:00,8.3125,8.40625,8.1875,0.8022068738937378,540000,0.0975,
1982-05-12 00:00:00+00:00,8.3125,8.375,8.21875,0.7902335524559021,216000,0.0,
1982-05-13 00:00:00+00:00,8.25,8.28125,8.1875,0.7842468023300171,167200,0.0,
1982-05-14 00:00:00+00:00,8.1875,8.21875,8.15625,0.7812536358833313,110800,0.0,
1982-05-17 00:00:00+00:00,8.03125,8.125,7.90625,0.7603002786636353,153600,0.0,
1982-05-18 00:00:00+00:00,7.84375,7.90625,7.78125,0.7483272552490234,148400,0.0,
1982-05-19 00:00:00+00:00,7.78125,7.8125,7.71875,0.7423405647277832,121200,0.0,
1982-05-20 00:00:00+00:00,7.78125,7.8125,7.71875,0.7483272552490234,108800,0.0,
1982-05-21 00:00:00+00:00,7.78125,7.875,7.6875,0.7453334927558899,179200,0.0,
1982-05-24 00:00:00+00:00,7.75,7.8125,7.6875,0.7393476366996765,125600,0.0,
1982-05-25 00:00:00+00:00,7.75,7.8125,7.6875,0.7363542914390564,214800,0.0,
1982-05-26 00:00:00+00:00,7.53125,7.625,7.4375,0.7124072313308716,394800,0.0,
1982-05-27 00:00:00+00:00,7.3125,7.4375,7.1875,0.6884609460830688,390000,0.0,
1982-05-28 00:00:00+00:00,7.1875,7.25,7.125,0.6824743747711182,459200,0.0,
1982-06-01 00:00:00+00:00,7.15625,7.1875,7.09375,0.6884609460830688,567600,0.0,
1982-06-02 00:00:00+00:00,7.25,7.28125,7.1875,0.6944478154182434,371200,0.0,
1982-06-03 00:00:00+00:00,7.28125,7.34375,7.21875,0.6944478154182434,331200,0.0,
1982-06-04 00:00:00+00:00,7.25,7.3125,7.1875,0.6884609460830688,218800,0.0,
1982-06-07 00:00:00+00:00,7.1875,7.25,7.125,0.6944478154182434,259200,0.0,
1982-06-08 00:00:00+00:00,7.25,7.25,7.21875,0.6914541721343994,474800,0.0,
1982-06-09 00:00:00+00:00,7.21875,7.21875,7.1875,0.6884609460830688,62800,0.0,
1982-06-10 00:00:00+00:00,7.21875,7.28125,7.15625,0.697440505027771,62000,0.0,
1982-06-11 00:00:00+00:00,7.46875,7.5625,7.375,0.7183942198753357,499600,0.0,
1982-06-14 00:00:00+00:00,7.40625,7.4375,7.375,0.7064206600189209,219200,0.0,
1982-06-15 00:00:00+00:00,7.34375,7.40625,7.25,0.7034275531768799,152000,0.0,
1982-06-16 00:00:00+00:00,7.40625,7.46875,7.3125,0.7124072313308716,234400,0.0,
1982-06-17 00:00:00+00:00,7.40625,7.4375,7.375,0.7124072313308716,120000,0.0,
1982-06-18 00:00:00+00:00,7.4375,7.46875,7.40625,0.7124072313308716,210800,0.0,
1982-06-21 00:00:00+00:00,7.40625,7.4375,7.375,0.7094141244888306,84800,0.0,
1982-06-22 00:00:00+00:00,7.4375,7.46875,7.40625,0.7154005765914917,199600,0.0,
1982-06-23 00:00:00+00:00,7.53125,7.5625,7.46875,0.7213874459266663,248400,0.0,
1982-06-24 00:00:00+00:00,7.5625,7.59375,7.5,0.7183942198753357,338400,0.0,
1982-06-25 00:00:00+00:00,7.5625,7.5625,7.53125,0.7243808507919312,125200,0.0,
1982-06-28 00:00:00+00:00,7.75,7.9375,7.5625,0.7543137669563293,404800,0.0,
1982-06-29 00:00:00+00:00,7.96875,8.03125,7.90625,0.7632932662963867,300400,0.0,
1982-06-30 00:00:00+00:00,7.90625,8.03125,7.78125,0.7543137669563293,530800,0.0,
1982-07-01 00:00:00+00:00,7.84375,7.90625,7.75,0.7423405647277832,172400,0.0,
1982-07-02 00:00:00+00:00,7.6875,7.78125,7.5625,0.7333605885505676,204000,0.0,
1982-07-06 00:00:00+00:00,7.6875,7.75,7.625,0.7423405647277832,122000,0.0,
1982-07-07 00:00:00+00:00,7.90625,8.03125,7.78125,0.7513204216957092,433600,0.0,
1982-07-08 00:00:00+00:00,7.78125,7.90625,7.625,0.7573073506355286,366000,0.0,
1982-07-09 00:00:00+00:00,8.03125,8.125,7.9375,0.7752671837806702,582800,0.0,
1982-07-12 00:00:00+00:00,8.34375,8.46875,8.25,0.8111864328384399,582400,0.0,
1982-07-13 00:00:00+00:00,8.4375,8.5,8.375,0.8081932663917542,402000,0.0,
1982-07-14 00:00:00+00:00,8.375,8.4375,8.3125,0.8081932663917542,230800,0.0,
1982-07-15 00:00:00+00:00,8.5625,8.6875,8.4375,0.8081932663917542,827600,0.0,
1982-07-16 00:00:00+00:00,8.46875,8.5625,8.375,0.8141797184944153,253600,0.0,
1982-07-19 00:00:00+00:00,8.4375,8.53125,8.34375,0.7992132902145386,165200,0.0,
1982-07-20 00:00:00+00:00,8.4375,8.5625,8.3125,0.8141797184944153,224800,0.0,
1982-07-21 00:00:00+00:00,8.5,8.5625,8.40625,0.8081932663917542,257200,0.0,
1982-07-22 00:00:00+00:00,8.40625,8.4375,8.34375,0.8081932663917542,83600,0.0,
1982-07-23 00:00:00+00:00,8.40625,8.4375,8.375,0.8052000999450684,162000,0.0,
1982-07-26 00:00:00+00:00,8.40625,8.40625,8.375,0.8022068738937378,150800,0.0,
1982-07-27 00:00:00+00:00,8.46875,8.5625,8.375,0.8141797184944153,303200,0.0,
1982-07-28 00:00:00+00:00,8.46875,8.5,8.4375,0.8081932663917542,247600,0.0,
