date,USB-PA_Open,USB-PA_High,USB-PA_Low,USB-PA_Close,USB-PA_Volume,USB-PA_Dividends,USB-PA_Stock Splits
2010-09-03 00:00:00+00:00,792.0,792.0,792.0,392.1922607421875,100,0.0,
2010-09-07 00:00:00+00:00,800.0,810.0,790.0,391.2018127441406,400,0.0,
2010-09-08 00:00:00+00:00,785.0999755859375,785.0999755859375,785.0,388.7260437011719,200,0.0,
2010-09-09 00:00:00+00:00,785.010009765625,787.0,785.0,389.7163391113281,790,0.0,
2010-09-10 00:00:00+00:00,785.25,785.25,780.0,386.2498168945313,1600,0.0,
2010-09-13 00:00:00+00:00,784.4998779296875,785.0,784.4998779296875,388.7260437011719,500,0.0,
2010-09-14 00:00:00+00:00,780.0,780.0,780.0,386.2498168945313,672,0.0,
2010-09-15 00:00:00+00:00,780.0,780.0,780.0,386.2498168945313,0,0.0,
2010-09-16 00:00:00+00:00,780.0,780.0,780.0,386.2498168945313,0,0.0,
2010-09-17 00:00:00+00:00,780.0,780.0,780.0,386.2498168945313,0,0.0,
2010-09-20 00:00:00+00:00,780.0,780.0,780.0,386.2498168945313,0,0.0,
2010-09-21 00:00:00+00:00,780.0,780.0,780.0,386.2498168945313,0,0.0,
2010-09-22 00:00:00+00:00,782.0,783.0,782.0,387.735595703125,200,0.0,
2010-09-23 00:00:00+00:00,783.0,783.0,783.0,387.735595703125,0,0.0,
2010-09-24 00:00:00+00:00,783.0,783.0,783.0,387.735595703125,0,0.0,
2010-09-27 00:00:00+00:00,783.0,785.0,783.0,388.7260437011719,1220,0.0,
2010-09-28 00:00:00+00:00,771.989990234375,772.0,771.989990234375,394.8438415527344,200,24.9618,
2010-09-29 00:00:00+00:00,772.0,772.0,772.0,394.8438415527344,0,0.0,
2010-09-30 00:00:00+00:00,772.0,772.0,772.0,394.8438415527344,320,0.0,
2010-10-01 00:00:00+00:00,772.0,772.0,772.0,394.8438415527344,0,0.0,
2010-10-04 00:00:00+00:00,772.0,772.0,772.0,394.8438415527344,0,0.0,
2010-10-05 00:00:00+00:00,780.0,780.0,774.375,397.4010925292969,15072,0.0,
2010-10-06 00:00:00+00:00,775.0,775.0,775.0,396.3782653808594,900,0.0,
2010-10-07 00:00:00+00:00,772.0,772.0,772.0,394.8438415527344,200,0.0,
2010-10-08 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,1500,0.0,
2010-10-11 00:00:00+00:00,772.0,772.0,771.97998046875,394.833740234375,200,0.0,
2010-10-12 00:00:00+00:00,792.5,795.0,792.5,405.3286743164063,11500,0.0,
2010-10-13 00:00:00+00:00,780.0,780.010009765625,780.0,398.9354553222656,1000,0.0,
2010-10-14 00:00:00+00:00,780.0,780.0,780.0,398.9354553222656,0,0.0,
2010-10-15 00:00:00+00:00,780.0,780.0,780.0,398.9354553222656,0,0.0,
2010-10-18 00:00:00+00:00,755.0,755.0,755.0,386.1490783691406,405,0.0,
2010-10-19 00:00:00+00:00,755.0,755.0,755.0,386.1490783691406,0,0.0,
2010-10-20 00:00:00+00:00,761.0,790.0,760.0,398.9354553222656,1675,0.0,
2010-10-21 00:00:00+00:00,767.5,767.5,767.5,392.5423583984375,405,0.0,
2010-10-22 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,1000,0.0,
2010-10-25 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-10-26 00:00:00+00:00,784.0,784.0,784.0,400.9813537597656,125,0.0,
2010-10-27 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,1000,0.0,
2010-10-28 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-10-29 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-01 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-02 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-03 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-04 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-05 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-08 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-09 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-10 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-11 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-11-12 00:00:00+00:00,789.989990234375,789.989990234375,789.0,403.5386352539063,200,0.0,
2010-11-15 00:00:00+00:00,789.0,789.0,789.0,403.5386352539063,0,0.0,
2010-11-16 00:00:00+00:00,789.0,789.0,789.0,403.5386352539063,0,0.0,
2010-11-17 00:00:00+00:00,780.0,780.0,780.0,398.9354553222656,100,0.0,
2010-11-18 00:00:00+00:00,787.0,787.0,787.0,402.51568603515625,100,0.0,
2010-11-19 00:00:00+00:00,787.0,787.0,787.0,402.51568603515625,0,0.0,
2010-11-22 00:00:00+00:00,780.0,780.0,780.0,398.9354553222656,100,0.0,
2010-11-23 00:00:00+00:00,771.010009765625,771.010009765625,771.0,394.3323364257813,385,0.0,
2010-11-24 00:00:00+00:00,771.0,771.0,771.0,394.3323364257813,0,0.0,
2010-11-26 00:00:00+00:00,771.0,771.0,771.0,394.3323364257813,0,0.0,
2010-11-29 00:00:00+00:00,771.0,771.0,771.0,394.3323364257813,0,0.0,
2010-11-30 00:00:00+00:00,771.0,771.0,771.0,394.3323364257813,0,0.0,
2010-12-01 00:00:00+00:00,771.0,771.0,771.0,394.3323364257813,0,0.0,
2010-12-02 00:00:00+00:00,786.9500122070312,788.0,786.9500122070312,402.5106201171875,425,0.0,
2010-12-03 00:00:00+00:00,780.0,780.0,780.0,398.9354553222656,100,0.0,
2010-12-06 00:00:00+00:00,775.0,775.0,773.0001220703125,395.3554382324219,200,0.0,
2010-12-07 00:00:00+00:00,773.0001220703125,773.0001220703125,773.0001220703125,395.3554382324219,0,0.0,
2010-12-08 00:00:00+00:00,787.9500122070312,796.5,778.0,402.51568603515625,11100,0.0,
2010-12-09 00:00:00+00:00,789.8800048828125,800.0,789.8800048828125,409.1646118164063,740,0.0,
2010-12-10 00:00:00+00:00,789.375,795.0,789.375,404.0500793457031,12000,0.0,
2010-12-13 00:00:00+00:00,790.0,800.0,790.0,409.1646118164063,3479,0.0,
2010-12-14 00:00:00+00:00,800.0,800.0,800.0,409.1646118164063,100,0.0,
2010-12-15 00:00:00+00:00,786.25,786.25,786.25,402.1320495605469,150,0.0,
2010-12-16 00:00:00+00:00,786.25,786.25,786.25,402.1320495605469,0,0.0,
2010-12-17 00:00:00+00:00,785.0,785.0,785.0,401.4929809570313,1500,0.0,
2010-12-20 00:00:00+00:00,785.0,785.0,785.0,401.4929809570313,0,0.0,
2010-12-21 00:00:00+00:00,785.0,785.0,785.0,401.4929809570313,0,0.0,
2010-12-22 00:00:00+00:00,787.5,790.0,787.5,404.0500793457031,4500,0.0,
2010-12-23 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2010-12-27 00:00:00+00:00,780.5,780.5,780.5,399.191162109375,163,0.0,
2010-12-28 00:00:00+00:00,790.010009765625,790.010009765625,790.010009765625,404.05517578125,100,0.0,
2010-12-29 00:00:00+00:00,790.010009765625,790.010009765625,790.010009765625,404.05517578125,0,0.0,
2010-12-30 00:00:00+00:00,790.010009765625,790.010009765625,790.010009765625,404.05517578125,0,0.0,
2010-12-31 00:00:00+00:00,790.010009765625,790.010009765625,790.010009765625,404.05517578125,0,0.0,
2011-01-03 00:00:00+00:00,790.010009765625,790.010009765625,790.010009765625,404.05517578125,0,0.0,
2011-01-04 00:00:00+00:00,790.010009765625,790.010009765625,790.010009765625,404.05517578125,0,0.0,
2011-01-05 00:00:00+00:00,790.010009765625,790.010009765625,790.010009765625,404.05517578125,0,0.0,
2011-01-06 00:00:00+00:00,790.010009765625,790.010009765625,790.010009765625,404.05517578125,0,0.0,
2011-01-07 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,200,0.0,
2011-01-10 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2011-01-11 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2011-01-12 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2011-01-13 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2011-01-14 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2011-01-18 00:00:00+00:00,790.0,790.0,790.0,404.0500793457031,0,0.0,
2011-01-19 00:00:00+00:00,785.0,785.0,780.0,398.9354553222656,4027,0.0,
2011-01-20 00:00:00+00:00,792.5,792.5,792.5,405.3286743164063,7000,0.0,
2011-01-21 00:00:00+00:00,792.5,792.5,792.5,405.3286743164063,0,0.0,
2011-01-24 00:00:00+00:00,792.5,792.5,792.5,405.3286743164063,0,0.0,
2011-01-25 00:00:00+00:00,792.5,792.5,792.5,405.3286743164063,0,0.0,
2011-01-26 00:00:00+00:00,803.75,803.75,787.0,402.51568603515625,22200,0.0,
2011-01-27 00:00:00+00:00,781.25,782.5,780.625,399.5748901367188,23598,0.0,
2011-01-28 00:00:00+00:00,784.375,794.8900146484375,784.375,405.3286743164063,59686,0.0,
2011-01-31 00:00:00+00:00,792.5,792.5,792.5,405.3286743164063,12925,0.0,
2011-02-01 00:00:00+00:00,800.0,802.5,791.0,409.1646118164063,12232,0.0,
2011-02-02 00:00:00+00:00,800.0,800.0,800.0,409.1646118164063,0,0.0,
2011-02-03 00:00:00+00:00,802.5,803.125,800.0,410.762939453125,10000,0.0,
2011-02-04 00:00:00+00:00,803.0,803.0,803.0,410.6990356445313,18100,0.0,
2011-02-07 00:00:00+00:00,809.9998779296875,809.9998779296875,809.9998779296875,414.2791748046875,100,0.0,
2011-02-08 00:00:00+00:00,809.9998779296875,809.9998779296875,809.9998779296875,414.2791748046875,0,0.0,
2011-02-09 00:00:00+00:00,809.9998779296875,809.9998779296875,809.9998779296875,414.2791748046875,0,0.0,
2011-02-10 00:00:00+00:00,820.625,823.75,820.0,419.71331787109375,22000,0.0,
2011-02-11 00:00:00+00:00,815.0,820.0,813.75,416.1971435546875,15004,0.0,
2011-02-14 00:00:00+00:00,825.0,825.0,817.5,418.1151123046875,2304,0.0,
2011-02-15 00:00:00+00:00,821.25,821.25,812.5,420.0330505371094,31250,0.0,
2011-02-16 00:00:00+00:00,822.5,835.0,822.5,427.0656127929688,6975,0.0,
2011-02-17 00:00:00+00:00,826.25,826.25,825.0,421.9510192871094,1555,0.0,
2011-02-18 00:00:00+00:00,825.0,825.0,825.0,421.9510192871094,0,0.0,
2011-02-22 00:00:00+00:00,825.0,825.0,825.0,421.9510192871094,0,0.0,
2011-02-23 00:00:00+00:00,825.0,826.0,822.5,422.4625854492188,12160,0.0,
2011-02-24 00:00:00+00:00,830.02001953125,830.02001953125,825.0,424.50830078125,1152,0.0,
2011-02-25 00:00:00+00:00,825.0,836.25,825.0,425.147705078125,28900,0.0,
2011-02-28 00:00:00+00:00,835.0,839.9998779296875,835.0,429.6227416992188,2319,0.0,
2011-03-01 00:00:00+00:00,839.9998779296875,839.9998779296875,839.9998779296875,429.6227416992188,0,0.0,
2011-03-02 00:00:00+00:00,839.9998779296875,839.9998779296875,839.9998779296875,429.6227416992188,0,0.0,
2011-03-03 00:00:00+00:00,839.9998779296875,839.9998779296875,839.9998779296875,429.6227416992188,0,0.0,
2011-03-04 00:00:00+00:00,839.9998779296875,839.9998779296875,839.9998779296875,429.6227416992188,0,0.0,
2011-03-07 00:00:00+00:00,845.0,845.0,845.0,432.1802368164063,2000,0.0,
2011-03-08 00:00:00+00:00,845.0,845.0,845.0,432.1802368164063,100,0.0,
2011-03-09 00:00:00+00:00,852.5,852.5,852.5,436.0161743164063,324,0.0,
2011-03-10 00:00:00+00:00,852.5,852.5,852.5,436.0161743164063,0,0.0,
2011-03-11 00:00:00+00:00,848.75,848.75,840.0,434.09808349609375,4099,0.0,
2011-03-14 00:00:00+00:00,848.75,848.75,848.75,434.09808349609375,0,0.0,
2011-03-15 00:00:00+00:00,837.5,837.5,835.0,427.0656127929688,3100,0.0,
2011-03-16 00:00:00+00:00,835.0,835.0,835.0,427.0656127929688,0,0.0,
2011-03-17 00:00:00+00:00,841.875,843.75,840.0,429.6227416992188,22825,0.0,
2011-03-18 00:00:00+00:00,840.0,840.0,840.0,429.6227416992188,0,0.0,
2011-03-21 00:00:00+00:00,850.0,852.5,850.0,436.0161743164063,4000,0.0,
2011-03-22 00:00:00+00:00,861.0,861.0,861.0,440.3633728027344,224,0.0,
2011-03-23 00:00:00+00:00,861.0,861.0,861.0,440.3633728027344,0,0.0,
2011-03-24 00:00:00+00:00,855.0,865.0,854.3699951171875,442.4093017578125,18475,0.0,
2011-03-25 00:00:00+00:00,865.0,865.0,865.0,442.4093017578125,0,0.0,
2011-03-28 00:00:00+00:00,865.0,865.0,865.0,442.4093017578125,0,0.0,
2011-03-29 00:00:00+00:00,855.0,855.0,855.0,456.25439453125,5000,35.945,
2011-03-30 00:00:00+00:00,850.0,860.0,841.010009765625,448.7887878417969,5442,0.0,
2011-03-31 00:00:00+00:00,841.010009765625,841.010009765625,841.010009765625,448.7887878417969,0,0.0,
2011-04-01 00:00:00+00:00,841.010009765625,841.010009765625,841.010009765625,448.7887878417969,0,0.0,
2011-04-04 00:00:00+00:00,850.625,855.0,850.0,456.25439453125,13394,0.0,
2011-04-05 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,300,0.0,
2011-04-06 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-07 00:00:00+00:00,850.0,850.0,850.0,453.5862121582031,100,0.0,
2011-04-08 00:00:00+00:00,850.0,850.0,850.0,453.5862121582031,0,0.0,
2011-04-11 00:00:00+00:00,865.0,865.0,860.0,458.9224243164063,10350,0.0,
2011-04-12 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-13 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,100,0.0,
2011-04-14 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-15 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-18 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-19 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-20 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-21 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-25 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-26 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-27 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-28 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-04-29 00:00:00+00:00,868.0499877929688,872.0,853.5,457.3215637207031,4500,0.0,
2011-05-02 00:00:00+00:00,860.0,860.0499877929688,860.0,458.9491882324219,200,0.0,
2011-05-03 00:00:00+00:00,860.0499877929688,860.0499877929688,860.0499877929688,458.9491882324219,100,0.0,
2011-05-04 00:00:00+00:00,865.0,865.0,852.9000244140625,455.1336364746094,1400,0.0,
2011-05-05 00:00:00+00:00,850.0,850.0,850.0,453.5862121582031,200,0.0,
2011-05-06 00:00:00+00:00,850.0,850.0,850.0,453.5862121582031,0,0.0,
2011-05-09 00:00:00+00:00,850.0,850.0,850.0,453.5862121582031,545,0.0,
2011-05-10 00:00:00+00:00,850.0,850.030029296875,850.0,453.5862121582031,569,0.0,
2011-05-11 00:00:00+00:00,850.0,850.0,850.0,453.5862121582031,0,0.0,
2011-05-12 00:00:00+00:00,851.0001220703125,851.0001220703125,851.0001220703125,454.119873046875,100,0.0,
2011-05-13 00:00:00+00:00,865.0,865.0,865.0,461.5906982421875,400,0.0,
2011-05-16 00:00:00+00:00,847.0,847.0,847.0,451.9854431152344,167,0.0,
2011-05-17 00:00:00+00:00,847.0,860.0,847.0,458.9224243164063,487,0.0,
2011-05-18 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-05-19 00:00:00+00:00,850.010009765625,850.010009765625,850.010009765625,453.5915222167969,200,0.0,
2011-05-20 00:00:00+00:00,850.010009765625,850.010009765625,850.010009765625,453.5915222167969,0,0.0,
2011-05-23 00:00:00+00:00,850.010009765625,850.010009765625,850.010009765625,453.5915222167969,0,0.0,
2011-05-24 00:00:00+00:00,860.0,860.0,856.0,456.7881164550781,1311,0.0,
2011-05-25 00:00:00+00:00,856.0,862.989990234375,856.0,460.5180969238281,221,0.0,
2011-05-26 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,200,0.0,
2011-05-27 00:00:00+00:00,865.0,865.0,860.0,458.9224243164063,300,0.0,
2011-05-31 00:00:00+00:00,853.0,853.0,853.0,455.1870727539063,436,0.0,
2011-06-01 00:00:00+00:00,853.0,853.0,853.0,455.1870727539063,0,0.0,
2011-06-02 00:00:00+00:00,853.0,853.0,853.0,455.1870727539063,0,0.0,
2011-06-03 00:00:00+00:00,853.0,853.0,853.0,455.1870727539063,0,0.0,
2011-06-06 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,100,0.0,
2011-06-07 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,200,0.0,
2011-06-08 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-06-09 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-06-10 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-06-13 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-06-14 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-06-15 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,0,0.0,
2011-06-16 00:00:00+00:00,860.0,860.0,860.0,458.9224243164063,100,0.0,
2011-06-17 00:00:00+00:00,853.0,853.0,853.0,455.1870727539063,100,0.0,
2011-06-20 00:00:00+00:00,853.0,853.0,853.0,455.1870727539063,0,0.0,
2011-06-21 00:00:00+00:00,846.1099853515625,852.0,821.469970703125,453.5862121582031,2583,0.0,
2011-06-22 00:00:00+00:00,850.0,850.0,850.0,453.5862121582031,0,0.0,
2011-06-23 00:00:00+00:00,850.0,850.0,850.0,453.5862121582031,0,0.0,
2011-06-24 00:00:00+00:00,848.0,848.0,848.0,452.5190124511719,426,0.0,
2011-06-27 00:00:00+00:00,848.0,848.0,848.0,452.5190124511719,0,0.0,
2011-06-28 00:00:00+00:00,835.0399780273438,835.0399780273438,835.0399780273438,450.3009948730469,100,8.84722,
2011-06-29 00:00:00+00:00,835.0399780273438,835.0399780273438,835.0399780273438,450.3009948730469,0,0.0,
2011-06-30 00:00:00+00:00,830.0900268554688,840.0,830.0900268554688,452.9757690429688,283,0.0,
2011-07-01 00:00:00+00:00,844.9400024414062,845.0,844.9400024414062,455.6722412109375,700,0.0,
2011-07-05 00:00:00+00:00,845.0,845.0,845.0,455.6722412109375,0,0.0,
2011-07-06 00:00:00+00:00,845.0,845.0,845.0,455.6722412109375,100,0.0,
2011-07-07 00:00:00+00:00,845.0,845.0,845.0,455.6722412109375,0,0.0,
2011-07-08 00:00:00+00:00,845.0,845.0,845.0,455.6722412109375,0,0.0,
2011-07-11 00:00:00+00:00,845.0,845.0,845.0,455.6722412109375,0,0.0,
2011-07-12 00:00:00+00:00,845.0,845.0,845.0,455.6722412109375,0,0.0,
2011-07-13 00:00:00+00:00,845.0,845.0,845.0,455.6722412109375,0,0.0,
2011-07-14 00:00:00+00:00,839.0,839.0,839.0,452.4366455078125,100,0.0,
2011-07-15 00:00:00+00:00,839.0,839.0,839.0,452.4366455078125,0,0.0,
2011-07-18 00:00:00+00:00,835.0,835.0,835.0,450.2794189453125,120,0.0,
2011-07-19 00:00:00+00:00,835.0,835.0,835.0,450.2794189453125,0,0.0,
2011-07-20 00:00:00+00:00,830.0,830.0,830.0,447.5830383300781,475,0.0,
2011-07-21 00:00:00+00:00,830.0,830.0,830.0,447.5830383300781,0,0.0,
2011-07-22 00:00:00+00:00,830.0,830.0,830.0,447.5830383300781,0,0.0,
2011-07-25 00:00:00+00:00,830.0,830.0,830.0,447.5830383300781,0,0.0,
2011-07-26 00:00:00+00:00,840.0,840.0,840.0,452.9757690429688,890,0.0,
2011-07-27 00:00:00+00:00,840.0,840.0,840.0,452.9757690429688,0,0.0,
2011-07-28 00:00:00+00:00,831.0,831.0,831.0,448.1224365234375,100,0.0,
2011-07-29 00:00:00+00:00,844.0,844.0,834.010009765625,449.7456359863281,200,0.0,
2011-08-01 00:00:00+00:00,834.010009765625,834.010009765625,834.010009765625,449.7456359863281,0,0.0,
2011-08-02 00:00:00+00:00,834.010009765625,834.010009765625,834.010009765625,449.7456359863281,0,0.0,
2011-08-03 00:00:00+00:00,839.6900024414062,843.9500122070312,839.6900024414062,452.9757690429688,898,0.0,
2011-08-04 00:00:00+00:00,840.0,840.0,840.0,452.9757690429688,0,0.0,
2011-08-05 00:00:00+00:00,830.0,830.0,830.0,447.5830383300781,155,0.0,
2011-08-08 00:00:00+00:00,820.0,820.0,770.0,415.2278137207031,400,0.0,
2011-08-09 00:00:00+00:00,770.0001220703125,770.0001220703125,770.0001220703125,415.2278137207031,0,0.0,
2011-08-10 00:00:00+00:00,770.0001220703125,770.0001220703125,770.0001220703125,415.2278137207031,0,0.0,
2011-08-11 00:00:00+00:00,770.0001220703125,770.0001220703125,770.0001220703125,415.2278137207031,0,0.0,
2011-08-12 00:00:00+00:00,805.0,815.0,805.0,439.4944152832031,360,0.0,
2011-08-15 00:00:00+00:00,815.0,815.0,815.0,439.4944152832031,0,0.0,
2011-08-16 00:00:00+00:00,815.0,815.0,815.0,439.4944152832031,0,0.0,
2011-08-17 00:00:00+00:00,815.0,815.0,815.0,439.4944152832031,0,0.0,
2011-08-18 00:00:00+00:00,815.0,815.0,815.0,439.4944152832031,100,0.0,
2011-08-19 00:00:00+00:00,815.0,815.0,815.0,439.4944152832031,0,0.0,
2011-08-22 00:00:00+00:00,815.0,815.0,815.0,439.4944152832031,0,0.0,
2011-08-23 00:00:00+00:00,815.0,815.0,815.0,439.4944152832031,0,0.0,
2011-08-24 00:00:00+00:00,815.0,815.0,815.0,439.4944152832031,0,0.0,
