date,CSV_Open,CSV_High,CSV_Low,CSV_Close,CSV_Volume,CSV_Dividends,CSV_Stock Splits
1997-02-05 00:00:00+00:00,23.25,23.25,22.75,20.04245376586914,3900,0.0,
1997-02-06 00:00:00+00:00,23.25,23.25,22.75,19.61142921447754,4100,0.0,
1997-02-07 00:00:00+00:00,22.75,22.75,22.25,19.18040657043457,19100,0.0,
1997-02-10 00:00:00+00:00,22.75,22.75,21.875,18.857141494750977,9700,0.0,
1997-02-11 00:00:00+00:00,21.875,22.5,18.25,15.94775390625,651000,0.0,
1997-02-12 00:00:00+00:00,19.125,20.0,18.75,16.70203971862793,287400,0.0,
1997-02-13 00:00:00+00:00,19.625,21.875,19.625,18.533878326416016,64900,0.0,
1997-02-14 00:00:00+00:00,21.625,21.625,21.125,18.533878326416016,9600,0.0,
1997-02-18 00:00:00+00:00,21.5,22.5,21.125,18.96489524841309,31600,0.0,
1997-02-19 00:00:00+00:00,21.75,21.875,21.75,18.749387741088867,16400,0.0,
1997-02-20 00:00:00+00:00,21.75,21.75,21.375,18.426118850708008,10200,0.0,
1997-02-21 00:00:00+00:00,21.75,21.75,21.25,18.31836700439453,3100,0.0,
1997-02-24 00:00:00+00:00,21.375,21.5,21.375,18.426118850708008,4900,0.0,
1997-02-25 00:00:00+00:00,21.75,21.875,21.5,18.857141494750977,24900,0.0,
1997-02-26 00:00:00+00:00,21.875,21.875,21.5,18.641626358032227,3300,0.0,
1997-02-27 00:00:00+00:00,21.625,21.625,21.0,18.102855682373047,30500,0.0,
1997-02-28 00:00:00+00:00,20.75,21.0,20.625,18.102855682373047,800,0.0,
1997-03-03 00:00:00+00:00,21.0,21.0,20.25,17.671838760375977,12000,0.0,
1997-03-04 00:00:00+00:00,20.5,20.5,20.25,17.45632553100586,4600,0.0,
1997-03-05 00:00:00+00:00,20.5,20.5,20.0,17.348567962646484,6400,0.0,
1997-03-06 00:00:00+00:00,19.75,20.5,19.75,17.240819931030273,7000,0.0,
1997-03-07 00:00:00+00:00,20.125,20.125,19.75,17.025310516357422,9300,0.0,
1997-03-10 00:00:00+00:00,19.875,20.0,19.75,17.025310516357422,8300,0.0,
1997-03-11 00:00:00+00:00,20.0,20.0,19.75,17.240819931030273,5600,0.0,
1997-03-12 00:00:00+00:00,20.0,20.0,19.5,16.917552947998047,19500,0.0,
1997-03-13 00:00:00+00:00,19.875,19.875,19.25,16.59429359436035,31400,0.0,
1997-03-14 00:00:00+00:00,19.25,19.625,19.125,16.59429359436035,5100,0.0,
1997-03-17 00:00:00+00:00,19.0,19.375,19.0,16.70203971862793,6500,0.0,
1997-03-18 00:00:00+00:00,19.25,19.5,19.0,16.59429359436035,5200,0.0,
1997-03-19 00:00:00+00:00,19.0,19.5,19.0,16.43265151977539,8500,0.0,
1997-03-20 00:00:00+00:00,19.0,19.25,19.0,16.59429359436035,1300,0.0,
1997-03-21 00:00:00+00:00,19.0,19.5,19.0,16.59429359436035,12400,0.0,
1997-03-24 00:00:00+00:00,19.0,19.5,19.0,16.59429359436035,1300,0.0,
1997-03-25 00:00:00+00:00,19.0,19.0,19.0,16.37877655029297,900,0.0,
1997-03-26 00:00:00+00:00,19.5,19.5,19.0,16.80980110168457,12500,0.0,
1997-03-27 00:00:00+00:00,19.0,19.5,19.0,16.486530303955078,2000,0.0,
1997-03-31 00:00:00+00:00,19.5,19.5,19.125,16.486530303955078,400,0.0,
1997-04-01 00:00:00+00:00,19.0,19.5,19.0,16.80980110168457,9700,0.0,
1997-04-02 00:00:00+00:00,19.5,19.5,18.625,16.163259506225586,29700,0.0,
1997-04-03 00:00:00+00:00,19.0,19.0,18.625,16.37877655029297,6100,0.0,
1997-04-04 00:00:00+00:00,19.0,19.0,18.625,16.055509567260742,15600,0.0,
1997-04-07 00:00:00+00:00,19.0,19.0,18.625,16.163259506225586,6500,0.0,
1997-04-08 00:00:00+00:00,18.5,18.625,18.25,15.732239723205566,8700,0.0,
1997-04-09 00:00:00+00:00,18.25,18.75,18.25,15.840002059936523,21700,0.0,
1997-04-10 00:00:00+00:00,18.875,18.875,18.375,16.271013259887695,900,0.0,
1997-04-11 00:00:00+00:00,18.875,18.875,18.375,16.271013259887695,19600,0.0,
1997-04-14 00:00:00+00:00,18.5,18.875,18.375,16.271013259887695,20300,0.0,
1997-04-15 00:00:00+00:00,18.625,18.75,18.5,16.055509567260742,40800,0.0,
1997-04-16 00:00:00+00:00,18.5,19.0,18.5,15.94775390625,2200,0.0,
1997-04-17 00:00:00+00:00,18.625,18.625,18.5,15.94775390625,1000,0.0,
1997-04-18 00:00:00+00:00,18.5,19.0,18.5,15.94775390625,3000,0.0,
1997-04-21 00:00:00+00:00,18.5,19.0,18.5,15.94775390625,2900,0.0,
1997-04-22 00:00:00+00:00,18.5,18.5,18.5,15.94775390625,2600,0.0,
1997-04-23 00:00:00+00:00,18.5,18.625,18.25,16.055509567260742,22500,0.0,
1997-04-24 00:00:00+00:00,18.75,18.75,17.5,15.19346809387207,58800,0.0,
1997-04-25 00:00:00+00:00,17.5,18.0,17.5,15.19346809387207,17400,0.0,
1997-04-28 00:00:00+00:00,17.875,17.875,17.5,15.085707664489746,37800,0.0,
1997-04-29 00:00:00+00:00,17.875,17.875,17.5,15.085707664489746,14100,0.0,
1997-04-30 00:00:00+00:00,17.5,17.5,17.0,14.654691696166992,5800,0.0,
1997-05-01 00:00:00+00:00,17.5,17.75,17.375,15.301219940185549,36300,0.0,
1997-05-02 00:00:00+00:00,17.75,17.875,17.5,15.408975601196287,17700,0.0,
1997-05-05 00:00:00+00:00,17.5,18.5,17.5,15.94775390625,65100,0.0,
1997-05-06 00:00:00+00:00,18.625,19.5,18.25,16.80980110168457,227000,0.0,
1997-05-07 00:00:00+00:00,20.0,20.25,19.5,17.240819931030273,75600,0.0,
1997-05-08 00:00:00+00:00,20.0,20.0,19.125,16.486530303955078,5600,0.0,
1997-05-09 00:00:00+00:00,19.0,19.625,18.8125,16.37877655029297,56400,0.0,
1997-05-12 00:00:00+00:00,18.75,19.625,18.625,16.271013259887695,45700,0.0,
1997-05-13 00:00:00+00:00,18.875,19.25,18.875,16.486530303955078,1400,0.0,
1997-05-14 00:00:00+00:00,19.0,19.25,19.0,16.37877655029297,2000,0.0,
1997-05-15 00:00:00+00:00,18.75,18.875,18.3125,15.786120414733888,38700,0.0,
1997-05-16 00:00:00+00:00,18.75,18.75,18.0,15.732239723205566,44100,0.0,
1997-05-19 00:00:00+00:00,18.625,18.625,17.703125,15.51673412322998,37000,0.0,
1997-05-20 00:00:00+00:00,17.75,18.25,17.75,15.624492645263672,94200,0.0,
1997-05-21 00:00:00+00:00,17.625,18.25,17.625,15.732239723205566,242900,0.0,
1997-05-22 00:00:00+00:00,18.25,18.25,17.75,15.624492645263672,15300,0.0,
1997-05-23 00:00:00+00:00,17.75,18.25,17.75,15.301219940185549,5600,0.0,
1997-05-27 00:00:00+00:00,17.75,18.25,17.75,15.51673412322998,6600,0.0,
1997-05-28 00:00:00+00:00,18.0,18.0,17.75,15.301219940185549,1600,0.0,
1997-05-29 00:00:00+00:00,18.125,18.875,17.625,15.840002059936523,39300,0.0,
1997-05-30 00:00:00+00:00,18.375,18.375,17.5,15.408975601196287,10200,0.0,
1997-06-02 00:00:00+00:00,18.25,18.25,17.75,15.732239723205566,9200,0.0,
1997-06-03 00:00:00+00:00,18.25,18.25,17.75,15.51673412322998,10000,0.0,
1997-06-04 00:00:00+00:00,18.25,18.5,18.0,15.94775390625,192300,0.0,
1997-06-05 00:00:00+00:00,18.5,19.25,18.25,15.732239723205566,144400,0.0,
1997-06-06 00:00:00+00:00,18.75,19.5,18.25,16.80980110168457,44000,0.0,
1997-06-09 00:00:00+00:00,19.75,20.75,19.0,17.887346267700195,17400,0.0,
1997-06-10 00:00:00+00:00,20.75,21.0,20.25,17.45632553100586,20000,0.0,
1997-06-11 00:00:00+00:00,20.25,21.0,20.25,17.887346267700195,7200,0.0,
1997-06-12 00:00:00+00:00,21.0,21.0,20.5,17.671838760375977,8700,0.0,
1997-06-13 00:00:00+00:00,20.5,21.0,20.5,18.102855682373047,13300,0.0,
1997-06-16 00:00:00+00:00,20.875,21.75,20.75,18.31836700439453,44600,0.0,
1997-06-17 00:00:00+00:00,21.25,21.75,21.25,18.749387741088867,9500,0.0,
1997-06-18 00:00:00+00:00,21.75,21.75,21.25,18.31836700439453,8900,0.0,
1997-06-19 00:00:00+00:00,21.75,22.0,21.25,18.96489524841309,10200,0.0,
1997-06-20 00:00:00+00:00,22.0,22.75,21.25,18.96489524841309,34200,0.0,
1997-06-23 00:00:00+00:00,22.0,22.5,21.75,18.96489524841309,15900,0.0,
1997-06-24 00:00:00+00:00,22.0,22.5,21.75,18.857141494750977,9600,0.0,
1997-06-25 00:00:00+00:00,22.25,22.25,21.875,18.96489524841309,8600,0.0,
1997-06-26 00:00:00+00:00,21.625,22.25,21.625,18.96489524841309,3400,0.0,
1997-06-27 00:00:00+00:00,21.625,22.25,21.625,19.18040657043457,3900,0.0,
1997-06-30 00:00:00+00:00,21.75,22.0,21.25,18.749387741088867,42100,0.0,
1997-07-01 00:00:00+00:00,21.25,22.0,21.25,18.31836700439453,10100,0.0,
1997-07-02 00:00:00+00:00,21.75,21.75,21.25,18.533878326416016,5800,0.0,
1997-07-03 00:00:00+00:00,21.75,21.75,21.375,18.533878326416016,4100,0.0,
1997-07-07 00:00:00+00:00,21.375,21.75,21.25,18.426118850708008,34600,0.0,
1997-07-08 00:00:00+00:00,21.25,22.375,21.0,19.28816032409668,67800,0.0,
1997-07-09 00:00:00+00:00,22.25,22.625,22.0,19.50367927551269,10700,0.0,
1997-07-10 00:00:00+00:00,22.0,22.75,22.0,19.61142921447754,206300,0.0,
1997-07-11 00:00:00+00:00,22.75,22.75,22.0,19.28816032409668,9400,0.0,
1997-07-14 00:00:00+00:00,22.75,22.75,22.0,18.96489524841309,38000,0.0,
1997-07-15 00:00:00+00:00,22.75,22.75,20.5,18.641626358032227,81000,0.0,
1997-07-16 00:00:00+00:00,20.75,21.5,20.75,18.31836700439453,85900,0.0,
1997-07-17 00:00:00+00:00,21.5,22.0,21.25,18.426118850708008,13900,0.0,
1997-07-18 00:00:00+00:00,21.375,22.0,21.375,18.96489524841309,9200,0.0,
1997-07-21 00:00:00+00:00,22.0,22.0,20.75,18.31836700439453,64700,0.0,
1997-07-22 00:00:00+00:00,20.75,21.25,20.75,18.102855682373047,9800,0.0,
1997-07-23 00:00:00+00:00,21.25,21.625,20.75,18.31836700439453,131000,0.0,
1997-07-24 00:00:00+00:00,21.625,21.625,21.0,18.102855682373047,34700,0.0,
1997-07-25 00:00:00+00:00,20.75,21.5,20.75,18.533878326416016,16800,0.0,
1997-07-28 00:00:00+00:00,20.75,21.5,20.5,17.779586791992188,60500,0.0,
1997-07-29 00:00:00+00:00,20.875,22.0,20.875,18.426118850708008,107600,0.0,
1997-07-30 00:00:00+00:00,21.75,21.75,21.125,18.426118850708008,26100,0.0,
1997-07-31 00:00:00+00:00,21.0,22.0,21.0,18.641626358032227,27000,0.0,
1997-08-01 00:00:00+00:00,21.625,21.625,21.25,18.31836700439453,3500,0.0,
1997-08-04 00:00:00+00:00,21.625,22.0,21.25,18.31836700439453,5800,0.0,
1997-08-05 00:00:00+00:00,21.375,21.5,21.25,18.533878326416016,22100,0.0,
1997-08-06 00:00:00+00:00,21.75,22.25,21.25,18.96489524841309,71900,0.0,
1997-08-07 00:00:00+00:00,21.75,22.25,21.75,18.749387741088867,4400,0.0,
1997-08-08 00:00:00+00:00,21.75,22.25,21.75,19.18040657043457,3000,0.0,
1997-08-11 00:00:00+00:00,22.25,22.375,21.5,19.28816032409668,7900,0.0,
1997-08-12 00:00:00+00:00,22.0,22.0625,21.625,18.96489524841309,10400,0.0,
1997-08-13 00:00:00+00:00,22.0,22.0,21.5,18.533878326416016,19800,0.0,
1997-08-14 00:00:00+00:00,22.0,22.0,21.5,18.641626358032227,231900,0.0,
1997-08-15 00:00:00+00:00,21.5,22.25,21.5,19.07264709472656,5100,0.0,
1997-08-18 00:00:00+00:00,21.75,22.375,21.75,18.96489524841309,22300,0.0,
1997-08-19 00:00:00+00:00,21.5,22.0,21.5,18.96489524841309,2500,0.0,
1997-08-20 00:00:00+00:00,21.5,22.0,21.5,18.96489524841309,1900,0.0,
1997-08-21 00:00:00+00:00,21.5,22.0,21.5,18.96489524841309,700,0.0,
1997-08-22 00:00:00+00:00,22.0,22.0,21.5,18.96489524841309,4500,0.0,
1997-08-25 00:00:00+00:00,22.0,22.0,22.0,18.96489524841309,1000,0.0,
1997-08-26 00:00:00+00:00,21.75,22.0,21.75,18.857141494750977,21400,0.0,
1997-08-27 00:00:00+00:00,21.5,22.0,21.5,18.857141494750977,1300,0.0,
1997-08-28 00:00:00+00:00,21.5,21.75,21.5,18.533878326416016,57900,0.0,
1997-08-29 00:00:00+00:00,21.5,22.0,21.5,18.533878326416016,2100,0.0,
1997-09-02 00:00:00+00:00,21.5,21.5,21.5,18.533878326416016,2600,0.0,
1997-09-03 00:00:00+00:00,21.5,21.75,21.5,18.641626358032227,16700,0.0,
1997-09-04 00:00:00+00:00,21.5,21.75,21.5,18.587751388549805,50500,0.0,
1997-09-05 00:00:00+00:00,21.75,21.75,21.5,18.533878326416016,13400,0.0,
1997-09-08 00:00:00+00:00,21.5,22.0,21.5,18.96489524841309,16600,0.0,
1997-09-09 00:00:00+00:00,21.5,22.25,21.5,18.96489524841309,9800,0.0,
1997-09-10 00:00:00+00:00,21.5,22.125,21.5,19.07264709472656,6200,0.0,
1997-09-11 00:00:00+00:00,21.8125,22.1875,21.75,18.749387741088867,6600,0.0,
1997-09-12 00:00:00+00:00,21.96875,22.1875,21.75,18.749387741088867,34800,0.0,
1997-09-15 00:00:00+00:00,21.625,22.125,21.625,18.641626358032227,152100,0.0,
1997-09-16 00:00:00+00:00,19.25,19.75,16.25,14.654691696166992,441400,0.0,
1997-09-17 00:00:00+00:00,17.375,17.375,16.625,14.43918228149414,491800,0.0,
1997-09-18 00:00:00+00:00,17.0,18.375,16.75,15.570603370666504,403400,0.0,
1997-09-19 00:00:00+00:00,18.75,18.75,18.0,15.94775390625,43200,0.0,
1997-09-22 00:00:00+00:00,18.25,18.75,18.25,15.94775390625,63800,0.0,
1997-09-23 00:00:00+00:00,18.0,18.3125,17.625,15.301219940185549,12700,0.0,
1997-09-24 00:00:00+00:00,18.125,18.125,17.625,15.624492645263672,7800,0.0,
1997-09-25 00:00:00+00:00,18.125,18.125,17.625,15.19346809387207,2400,0.0,
1997-09-26 00:00:00+00:00,18.125,18.125,17.5,15.085707664489746,13000,0.0,
1997-09-29 00:00:00+00:00,17.5,18.25,17.5,15.085707664489746,4300,0.0,
1997-09-30 00:00:00+00:00,17.5,17.75,17.5,15.085707664489746,21000,0.0,
1997-10-01 00:00:00+00:00,17.5625,17.5625,17.25,15.085707664489746,4800,0.0,
1997-10-02 00:00:00+00:00,17.5,17.5,17.25,15.031837463378906,6800,0.0,
1997-10-03 00:00:00+00:00,17.125,17.5,17.125,14.977956771850586,167700,0.0,
1997-10-06 00:00:00+00:00,17.125,17.375,17.0,14.870201110839844,57600,0.0,
1997-10-07 00:00:00+00:00,17.0,17.5,17.0,14.870201110839844,93700,0.0,
1997-10-08 00:00:00+00:00,17.375,17.375,17.0,14.870201110839844,177300,0.0,
1997-10-09 00:00:00+00:00,17.125,18.0,16.875,14.977956771850586,66300,0.0,
1997-10-10 00:00:00+00:00,17.25,17.875,17.25,14.977956771850586,49800,0.0,
1997-10-13 00:00:00+00:00,17.5,17.625,17.25,15.031837463378906,9200,0.0,
1997-10-14 00:00:00+00:00,17.25,17.25,16.5,14.331427574157717,27300,0.0,
1997-10-15 00:00:00+00:00,17.25,17.5,16.5,14.76245403289795,13400,0.0,
1997-10-16 00:00:00+00:00,17.375,17.5,17.1875,14.816329956054688,13600,0.0,
1997-10-17 00:00:00+00:00,17.1875,17.75,17.0,15.301219940185549,5800,0.0,
1997-10-20 00:00:00+00:00,17.75,17.875,17.375,15.301219940185549,11500,0.0,
1997-10-21 00:00:00+00:00,17.875,18.0,17.75,15.51673412322998,4900,0.0,
1997-10-22 00:00:00+00:00,18.0,18.0,17.75,15.301219940185549,1300,0.0,
1997-10-23 00:00:00+00:00,17.875,17.875,17.625,15.301219940185549,3200,0.0,
1997-10-24 00:00:00+00:00,17.625,17.75,17.375,15.085707664489746,10100,0.0,
1997-10-27 00:00:00+00:00,17.75,17.75,17.0,14.654691696166992,13300,0.0,
