date,COLB_Open,COLB_High,COLB_Low,COLB_Close,COLB_Volume,COLB_Dividends,COLB_Stock Splits
1992-06-16 00:00:00+00:00,3.993176937103272,3.993176937103272,3.831291913986206,2.047330856323242,27334,0.0,
1992-06-17 00:00:00+00:00,3.993176937103272,3.993176937103272,3.831291913986206,2.133837938308716,20616,0.0,
1992-06-18 00:00:00+00:00,3.831291913986206,3.993176937103272,3.831291913986206,2.047330856323242,36600,0.0,
1992-06-19 00:00:00+00:00,3.993176937103272,3.993176937103272,3.831291913986206,2.047330856323242,15752,0.0,
1992-06-22 00:00:00+00:00,3.939215898513794,3.939215898513794,3.939215898513794,2.1050028800964355,1853,0.0,
1992-06-23 00:00:00+00:00,3.831291913986206,3.831291913986206,3.777329921722412,2.018494844436645,33357,0.0,
1992-06-24 00:00:00+00:00,3.777329921722412,3.777329921722412,3.777329921722412,2.018494844436645,463,0.0,
1992-06-25 00:00:00+00:00,3.777329921722412,3.88525390625,3.723367929458618,2.047330856323242,15057,0.0,
1992-06-26 00:00:00+00:00,3.669405937194824,3.88525390625,3.669405937194824,1.9608237743377688,3011,0.0,
1992-06-29 00:00:00+00:00,3.669405937194824,3.669405937194824,3.669405937194824,1.9608237743377688,0,0.0,
1992-06-30 00:00:00+00:00,3.88525390625,3.88525390625,3.723367929458618,2.076165676116944,1622,0.0,
1992-07-01 00:00:00+00:00,3.88525390625,3.88525390625,3.669405937194824,1.9608237743377688,7644,0.0,
1992-07-02 00:00:00+00:00,3.88525390625,3.88525390625,3.777329921722412,2.018494844436645,1158,0.0,
1992-07-06 00:00:00+00:00,3.669405937194824,3.669405937194824,3.669405937194824,1.9608237743377688,463,0.0,
1992-07-07 00:00:00+00:00,3.777329921722412,3.777329921722412,3.777329921722412,2.018494844436645,463,0.0,
1992-07-08 00:00:00+00:00,3.88525390625,3.88525390625,3.669405937194824,1.9608237743377688,5559,0.0,
1992-07-09 00:00:00+00:00,3.88525390625,3.88525390625,3.831291913986206,2.047330856323242,1390,0.0,
1992-07-10 00:00:00+00:00,3.831291913986206,3.831291913986206,3.831291913986206,2.047330856323242,0,0.0,
1992-07-13 00:00:00+00:00,3.88525390625,3.88525390625,3.88525390625,2.076165676116944,927,0.0,
1992-07-14 00:00:00+00:00,3.88525390625,3.88525390625,3.88525390625,2.076165676116944,0,0.0,
1992-07-15 00:00:00+00:00,3.88525390625,3.88525390625,3.88525390625,2.076165676116944,0,0.0,
1992-07-16 00:00:00+00:00,3.669405937194824,3.723367929458618,3.669405937194824,1.9896594285964968,10192,0.0,
1992-07-17 00:00:00+00:00,3.777329921722412,3.777329921722412,3.669405937194824,1.9608237743377688,2548,0.0,
1992-07-20 00:00:00+00:00,3.669405937194824,3.669405937194824,3.669405937194824,1.9608237743377688,463,0.0,
1992-07-21 00:00:00+00:00,3.831291913986206,3.831291913986206,3.831291913986206,2.047330856323242,2316,0.0,
1992-07-22 00:00:00+00:00,3.669405937194824,3.669405937194824,3.669405937194824,1.9608237743377688,2316,0.0,
1992-07-23 00:00:00+00:00,3.669405937194824,3.831291913986206,3.669405937194824,2.047330856323242,3706,0.0,
1992-07-24 00:00:00+00:00,3.831291913986206,3.831291913986206,3.669405937194824,1.9608237743377688,11119,0.0,
1992-07-27 00:00:00+00:00,3.831291913986206,3.831291913986206,3.669405937194824,1.9608237743377688,30114,0.0,
1992-07-28 00:00:00+00:00,3.669405937194824,3.723367929458618,3.669405937194824,1.9896594285964968,3475,0.0,
1992-07-29 00:00:00+00:00,3.831291913986206,3.831291913986206,3.831291913986206,2.047330856323242,463,0.0,
1992-07-30 00:00:00+00:00,3.831291913986206,3.831291913986206,3.723367929458618,2.047330856323242,8339,0.0,
1992-07-31 00:00:00+00:00,3.669405937194824,3.669405937194824,3.669405937194824,1.9608237743377688,4170,0.0,
1992-08-03 00:00:00+00:00,3.669405937194824,3.669405937194824,3.669405937194824,1.9608237743377688,0,0.0,
1992-08-04 00:00:00+00:00,3.669405937194824,3.669405937194824,3.669405937194824,1.9608237743377688,7876,0.0,
1992-08-05 00:00:00+00:00,3.669405937194824,3.831291913986206,3.669405937194824,2.047330856323242,5559,0.0,
1992-08-06 00:00:00+00:00,3.831291913986206,3.831291913986206,3.831291913986206,2.047330856323242,0,0.0,
1992-08-07 00:00:00+00:00,3.723367929458618,3.831291913986206,3.723367929458618,2.047330856323242,4865,0.0,
1992-08-10 00:00:00+00:00,3.831291913986206,3.831291913986206,3.831291913986206,2.047330856323242,0,0.0,
1992-08-11 00:00:00+00:00,3.669405937194824,3.669405937194824,3.6154439449310303,1.9319874048233032,14594,0.0,
1992-08-12 00:00:00+00:00,3.6154439449310303,3.777329921722412,3.6154439449310303,2.018494844436645,33820,0.0,
