date,NPO_Open,NPO_High,NPO_Low,NPO_Close,NPO_Volume,NPO_Dividends,NPO_Stock Splits
2002-05-24 00:00:00+00:00,8.449999809265137,8.449999809265137,8.369999885559082,7.448369026184082,63600,0.0,
2002-05-28 00:00:00+00:00,8.5,8.5,8.489999771118164,7.483625888824463,93800,0.0,
2002-05-29 00:00:00+00:00,8.5,8.5,8.350000381469727,7.36022424697876,120800,0.0,
2002-05-30 00:00:00+00:00,8.350000381469727,8.350000381469727,8.0,7.051711082458496,147500,0.0,
2002-05-31 00:00:00+00:00,8.0,8.0,6.150000095367432,5.42100191116333,1267400,0.0,
2002-06-03 00:00:00+00:00,6.300000190734863,7.070000171661377,6.300000190734863,6.170247077941895,1118900,0.0,
2002-06-04 00:00:00+00:00,7.0,7.130000114440918,6.5,6.038027763366699,888000,0.0,
2002-06-05 00:00:00+00:00,6.75,6.900000095367432,6.610000133514404,5.993954181671143,851500,0.0,
2002-06-06 00:00:00+00:00,6.800000190734863,6.840000152587891,6.050000190734863,5.3681159019470215,662300,0.0,
2002-06-07 00:00:00+00:00,6.099999904632568,6.099999904632568,5.71999979019165,5.059603691101074,579600,0.0,
2002-06-10 00:00:00+00:00,5.699999809265137,5.699999809265137,5.150000095367432,4.680572986602783,1421100,0.0,
2002-06-11 00:00:00+00:00,5.309999942779541,5.5,5.150000095367432,4.733460903167725,817700,0.0,
2002-06-12 00:00:00+00:00,5.300000190734863,5.300000190734863,4.820000171661377,4.40731954574585,565400,0.0,
2002-06-13 00:00:00+00:00,5.0,5.139999866485596,5.0,4.495466232299805,802800,0.0,
2002-06-14 00:00:00+00:00,5.039999961853027,5.150000095367432,5.0,4.539539813995361,574600,0.0,
2002-06-17 00:00:00+00:00,5.150000095367432,5.659999847412109,5.099999904632568,4.980270385742188,487300,0.0,
2002-06-18 00:00:00+00:00,5.650000095367432,6.0,5.650000095367432,5.156564712524414,1232700,0.0,
2002-06-19 00:00:00+00:00,5.820000171661377,5.880000114440918,5.760000228881836,5.156564712524414,466300,0.0,
2002-06-20 00:00:00+00:00,5.849999904632568,5.900000095367432,5.650000095367432,5.121303558349609,229500,0.0,
2002-06-21 00:00:00+00:00,5.800000190734863,5.900000095367432,5.800000190734863,5.1389336585998535,214400,0.0,
2002-06-24 00:00:00+00:00,5.809999942779541,5.820000171661377,5.730000019073486,5.130119800567627,172000,0.0,
2002-06-25 00:00:00+00:00,5.820000171661377,5.900000095367432,5.820000171661377,5.156564712524414,182700,0.0,
2002-06-26 00:00:00+00:00,5.800000190734863,5.800000190734863,5.46999979019165,5.068417072296143,174500,0.0,
2002-06-27 00:00:00+00:00,5.800000190734863,5.809999942779541,5.599999904632568,4.980270385742188,302400,0.0,
2002-06-28 00:00:00+00:00,5.650000095367432,5.71999979019165,5.25,4.627686023712158,319500,0.0,
2002-07-01 00:00:00+00:00,5.349999904632568,5.820000171661377,5.349999904632568,5.024343967437744,108800,0.0,
2002-07-02 00:00:00+00:00,5.699999809265137,6.0,5.46999979019165,5.0860466957092285,173400,0.0,
2002-07-03 00:00:00+00:00,5.699999809265137,5.800000190734863,5.659999847412109,5.077231407165527,108700,0.0,
2002-07-05 00:00:00+00:00,5.699999809265137,5.739999771118164,4.650000095367432,5.033157825469971,47700,0.0,
2002-07-08 00:00:00+00:00,5.679999828338623,5.809999942779541,5.650000095367432,5.077231407165527,141800,0.0,
2002-07-09 00:00:00+00:00,5.75,5.880000114440918,5.75,5.112489700317383,132400,0.0,
2002-07-10 00:00:00+00:00,5.820000171661377,5.880000114440918,5.769999980926514,5.112489700317383,115700,0.0,
2002-07-11 00:00:00+00:00,5.800000190734863,5.809999942779541,5.5,4.856865882873535,171300,0.0,
2002-07-12 00:00:00+00:00,5.510000228881836,5.599999904632568,5.5,4.91856861114502,173000,0.0,
2002-07-15 00:00:00+00:00,5.53000020980835,5.659999847412109,5.510000228881836,4.892125606536865,52700,0.0,
2002-07-16 00:00:00+00:00,5.550000190734863,5.699999809265137,5.550000190734863,4.953826427459717,41100,0.0,
2002-07-17 00:00:00+00:00,5.619999885559082,5.75,5.619999885559082,5.024343967437744,131200,0.0,
2002-07-18 00:00:00+00:00,5.699999809265137,5.699999809265137,5.510000228881836,4.856865882873535,56800,0.0,
2002-07-19 00:00:00+00:00,5.46999979019165,5.46999979019165,5.309999942779541,4.742276668548584,88400,0.0,
2002-07-22 00:00:00+00:00,5.300000190734863,5.300000190734863,5.059999942779541,4.565982341766357,63100,0.0,
2002-07-23 00:00:00+00:00,5.199999809265137,5.400000095367432,5.199999809265137,4.75990629196167,51600,0.0,
2002-07-24 00:00:00+00:00,5.300000190734863,5.300000190734863,5.0,4.539539813995361,98000,0.0,
2002-07-25 00:00:00+00:00,5.099999904632568,5.190000057220459,5.010000228881836,4.530724048614502,72600,0.0,
2002-07-26 00:00:00+00:00,5.139999866485596,5.139999866485596,5.0,4.460207462310791,47600,0.0,
2002-07-29 00:00:00+00:00,5.099999904632568,5.289999961853027,5.099999904632568,4.627686023712158,53100,0.0,
2002-07-30 00:00:00+00:00,5.349999904632568,5.75,5.309999942779541,4.848051071166992,79100,0.0,
2002-07-31 00:00:00+00:00,5.5,5.590000152587891,5.050000190734863,4.927382946014404,137600,0.0,
2002-08-01 00:00:00+00:00,5.590000152587891,5.900000095367432,5.590000152587891,4.945013523101807,105800,0.0,
2002-08-02 00:00:00+00:00,5.610000133514404,5.619999885559082,5.389999866485596,4.830420970916748,47300,0.0,
2002-08-05 00:00:00+00:00,5.400000095367432,5.400000095367432,5.210000038146973,4.592426300048828,68900,0.0,
2002-08-06 00:00:00+00:00,5.119999885559082,5.420000076293945,5.070000171661377,4.777533054351807,30800,0.0,
2002-08-07 00:00:00+00:00,5.349999904632568,5.369999885559082,5.050000190734863,4.495466232299805,25900,0.0,
2002-08-08 00:00:00+00:00,5.099999904632568,5.150000095367432,5.059999942779541,4.513094902038574,15600,0.0,
2002-08-09 00:00:00+00:00,5.119999885559082,5.130000114440918,4.900000095367432,4.319172382354736,52500,0.0,
2002-08-12 00:00:00+00:00,4.949999809265137,5.0,4.809999942779541,4.363246917724609,96700,0.0,
2002-08-13 00:00:00+00:00,4.849999904632568,4.920000076293945,4.400000095367432,3.966588020324707,86900,0.0,
2002-08-14 00:00:00+00:00,4.400000095367432,4.400000095367432,4.010000228881836,3.7374072074890137,110000,0.0,
2002-08-15 00:00:00+00:00,4.230000019073486,4.25,4.099999904632568,3.7462217807769775,22200,0.0,
2002-08-16 00:00:00+00:00,4.25,4.349999904632568,4.210000038146973,3.7462217807769775,18200,0.0,
2002-08-19 00:00:00+00:00,4.25,4.329999923706055,4.0,3.816738605499268,57500,0.0,
2002-08-20 00:00:00+00:00,4.300000190734863,4.300000190734863,4.150000095367432,3.781479597091675,72400,0.0,
2002-08-21 00:00:00+00:00,4.25,4.320000171661377,4.159999847412109,3.7550361156463614,10700,0.0,
2002-08-22 00:00:00+00:00,4.25,4.25,4.0,3.552299737930298,81700,0.0,
2002-08-23 00:00:00+00:00,4.039999961853027,4.159999847412109,4.0,3.614002227783203,62900,0.0,
2002-08-26 00:00:00+00:00,4.150000095367432,4.150000095367432,3.900000095367432,3.4377095699310303,95700,0.0,
2002-08-27 00:00:00+00:00,3.920000076293945,4.019999980926514,3.700000047683716,3.508225917816162,161500,0.0,
2002-08-28 00:00:00+00:00,3.9800000190734863,4.059999942779541,3.900000095367432,3.5699288845062256,44800,0.0,
2002-08-29 00:00:00+00:00,4.050000190734863,4.050000190734863,3.880000114440918,3.4729673862457275,19400,0.0,
2002-08-30 00:00:00+00:00,3.940000057220459,3.9800000190734863,3.900000095367432,3.4729673862457275,19800,0.0,
2002-09-03 00:00:00+00:00,3.950000047683716,3.950000047683716,3.849999904632568,3.4377095699310303,35300,0.0,
2002-09-04 00:00:00+00:00,3.880000114440918,3.950000047683716,3.880000114440918,3.4377095699310303,58400,0.0,
