date,ELS_Open,ELS_High,ELS_Low,ELS_Close,ELS_Volume,ELS_Dividends,ELS_Stock Splits
1993-05-20 00:00:00+00:00,4.21875,4.21875,4.15625,1.1343263387680054,44000,0.0,
1993-05-21 00:00:00+00:00,4.125,4.140625,4.03125,1.1044747829437256,35200,0.0,
1993-05-24 00:00:00+00:00,4.03125,4.03125,3.890625,1.0746243000030518,855200,0.0,
1993-05-25 00:00:00+00:00,3.953125,4.0,3.9375,1.0746243000030518,520800,0.0,
1993-05-26 00:00:00+00:00,3.953125,3.953125,3.875,1.061830997467041,562400,0.0,
1993-05-27 00:00:00+00:00,3.90625,4.0625,3.90625,1.1044747829437256,603200,0.0,
1993-05-28 00:00:00+00:00,4.03125,4.03125,4.0,1.100210428237915,36800,0.0,
1993-06-01 00:00:00+00:00,4.046875,4.046875,4.0,1.091681957244873,32800,0.0,
1993-06-02 00:00:00+00:00,3.96875,4.328125,3.96875,1.1812337636947632,676800,0.0,
1993-06-03 00:00:00+00:00,4.328125,4.328125,4.203125,1.1599119901657104,117600,0.0,
1993-06-04 00:00:00+00:00,4.234375,4.234375,4.203125,1.1471184492111206,408800,0.0,
1993-06-07 00:00:00+00:00,4.234375,4.25,4.21875,1.1556471586227417,48000,0.0,
1993-06-08 00:00:00+00:00,4.203125,4.203125,4.140625,1.14285409450531,62400,0.0,
1993-06-09 00:00:00+00:00,4.21875,4.234375,4.203125,1.1471184492111206,33600,0.0,
1993-06-10 00:00:00+00:00,4.234375,4.234375,4.15625,1.1343263387680054,49600,0.0,
1993-06-11 00:00:00+00:00,4.125,4.140625,4.078125,1.1257970333099363,40000,0.0,
1993-06-14 00:00:00+00:00,4.109375,4.109375,4.078125,1.1215330362319946,12000,0.0,
1993-06-15 00:00:00+00:00,4.125,4.125,4.078125,1.1215330362319946,29600,0.0,
1993-06-16 00:00:00+00:00,4.109375,4.15625,4.09375,1.1343263387680054,43200,0.0,
1993-06-17 00:00:00+00:00,4.15625,4.15625,4.15625,1.1343263387680054,1600,0.0,
1993-06-18 00:00:00+00:00,4.15625,4.171875,4.109375,1.1385899782180786,37600,0.0,
1993-06-21 00:00:00+00:00,4.125,4.125,4.046875,1.1346067190170288,563200,0.06375,
1993-06-22 00:00:00+00:00,4.09375,4.109375,4.046875,1.1259444952011108,73600,0.0,
1993-06-23 00:00:00+00:00,4.0625,4.109375,4.046875,1.1346067190170288,115200,0.0,
1993-06-24 00:00:00+00:00,4.109375,4.1875,4.078125,1.160589337348938,250400,0.0,
1993-06-25 00:00:00+00:00,4.1875,4.34375,4.1875,1.1995645761489868,200800,0.0,
1993-06-28 00:00:00+00:00,4.3125,4.59375,4.3125,1.2731839418411257,142400,0.0,
1993-06-29 00:00:00+00:00,4.609375,4.609375,4.453125,1.247200608253479,539200,0.0,
1993-06-30 00:00:00+00:00,4.46875,4.6875,4.46875,1.294837236404419,200000,0.0,
1993-07-01 00:00:00+00:00,4.65625,4.734375,4.65625,1.3121585845947266,75200,0.0,
1993-07-02 00:00:00+00:00,4.75,4.75,4.6875,1.2991676330566406,39200,0.0,
1993-07-06 00:00:00+00:00,4.71875,4.71875,4.671875,1.2991676330566406,26400,0.0,
1993-07-07 00:00:00+00:00,4.6875,4.6875,4.640625,1.29050612449646,52000,0.0,
1993-07-08 00:00:00+00:00,4.6875,4.703125,4.671875,1.303498148918152,24000,0.0,
1993-07-09 00:00:00+00:00,4.703125,4.703125,4.671875,1.303498148918152,34400,0.0,
1993-07-12 00:00:00+00:00,4.6875,4.71875,4.65625,1.294837236404419,44800,0.0,
1993-07-13 00:00:00+00:00,4.65625,4.6875,4.65625,1.2991676330566406,79200,0.0,
1993-07-14 00:00:00+00:00,4.671875,4.671875,4.5625,1.277514100074768,159200,0.0,
1993-07-15 00:00:00+00:00,4.59375,4.609375,4.578125,1.277514100074768,20000,0.0,
1993-07-16 00:00:00+00:00,4.609375,4.609375,4.59375,1.2731839418411257,4800,0.0,
1993-07-19 00:00:00+00:00,4.625,4.640625,4.59375,1.2731839418411257,32000,0.0,
1993-07-20 00:00:00+00:00,4.609375,4.625,4.609375,1.2818442583084106,39200,0.0,
1993-07-21 00:00:00+00:00,4.625,4.625,4.59375,1.277514100074768,16800,0.0,
1993-07-22 00:00:00+00:00,4.625,4.625,4.578125,1.2688531875610352,56800,0.0,
1993-07-23 00:00:00+00:00,4.578125,4.59375,4.546875,1.2645223140716553,48000,0.0,
1993-07-26 00:00:00+00:00,4.5625,4.5625,4.515625,1.2515311241149902,44800,0.0,
1993-07-27 00:00:00+00:00,4.53125,4.53125,4.421875,1.2255479097366333,65600,0.0,
1993-07-28 00:00:00+00:00,4.421875,4.421875,4.390625,1.2168872356414795,10400,0.0,
1993-07-29 00:00:00+00:00,4.40625,4.46875,4.40625,1.2385393381118774,208000,0.0,
1993-07-30 00:00:00+00:00,4.46875,4.5,4.46875,1.247200608253479,9600,0.0,
1993-08-02 00:00:00+00:00,4.484375,4.484375,4.453125,1.2385393381118774,94400,0.0,
1993-08-03 00:00:00+00:00,4.46875,4.484375,4.46875,1.2428700923919678,122400,0.0,
1993-08-04 00:00:00+00:00,4.484375,4.53125,4.453125,1.25586199760437,268000,0.0,
1993-08-05 00:00:00+00:00,4.53125,4.53125,4.484375,1.2515311241149902,30400,0.0,
1993-08-06 00:00:00+00:00,4.53125,4.53125,4.53125,1.25586199760437,15200,0.0,
1993-08-09 00:00:00+00:00,4.53125,4.546875,4.53125,1.2601921558380127,55200,0.0,
1993-08-10 00:00:00+00:00,4.53125,4.546875,4.53125,1.25586199760437,18400,0.0,
1993-08-11 00:00:00+00:00,4.515625,4.515625,4.5,1.2515311241149902,25600,0.0,
1993-08-12 00:00:00+00:00,4.53125,4.53125,4.453125,1.2342095375061035,114400,0.0,
1993-08-13 00:00:00+00:00,4.453125,4.453125,4.40625,1.2255479097366333,244800,0.0,
1993-08-16 00:00:00+00:00,4.4375,4.4375,4.4375,1.2298786640167236,8000,0.0,
1993-08-17 00:00:00+00:00,4.4375,4.4375,4.40625,1.2212162017822266,80800,0.0,
1993-08-18 00:00:00+00:00,4.40625,4.40625,4.390625,1.2168872356414795,14400,0.0,
1993-08-19 00:00:00+00:00,4.390625,4.390625,4.25,1.1995645761489868,1106400,0.0,
1993-08-20 00:00:00+00:00,4.34375,4.359375,4.328125,1.203894853591919,27200,0.0,
1993-08-23 00:00:00+00:00,4.34375,4.34375,4.265625,1.1995645761489868,191200,0.0,
1993-08-24 00:00:00+00:00,4.34375,4.34375,4.296875,1.1909029483795166,117600,0.0,
1993-08-25 00:00:00+00:00,4.296875,4.296875,4.28125,1.1865730285644531,96800,0.0,
1993-08-26 00:00:00+00:00,4.296875,4.59375,4.28125,1.2645223140716553,217600,0.0,
1993-08-27 00:00:00+00:00,4.5625,4.59375,4.5625,1.2731839418411257,146400,0.0,
1993-08-30 00:00:00+00:00,4.578125,4.59375,4.5625,1.2731839418411257,47200,0.0,
1993-08-31 00:00:00+00:00,4.59375,4.59375,4.5625,1.2688531875610352,672000,0.0,
1993-09-01 00:00:00+00:00,4.578125,4.578125,4.578125,1.2688531875610352,5600,0.0,
1993-09-02 00:00:00+00:00,4.578125,4.609375,4.5625,1.277514100074768,182400,0.0,
1993-09-03 00:00:00+00:00,4.578125,4.609375,4.5625,1.2731839418411257,179200,0.0,
1993-09-07 00:00:00+00:00,4.609375,4.609375,4.578125,1.2688531875610352,200800,0.0,
1993-09-08 00:00:00+00:00,4.5625,4.578125,4.5625,1.2688531875610352,99200,0.0,
1993-09-09 00:00:00+00:00,4.5625,4.71875,4.5625,1.3078287839889526,89600,0.0,
1993-09-10 00:00:00+00:00,4.71875,5.28125,4.71875,1.4420762062072754,1130400,0.0,
1993-09-13 00:00:00+00:00,5.1875,5.265625,5.15625,1.4464061260223389,636800,0.0,
1993-09-14 00:00:00+00:00,5.21875,5.40625,5.21875,1.4983733892440796,448800,0.0,
1993-09-15 00:00:00+00:00,5.40625,5.453125,5.390625,1.5070343017578125,221600,0.0,
1993-09-16 00:00:00+00:00,5.4375,5.453125,5.390625,1.4940418004989624,217600,0.0,
1993-09-17 00:00:00+00:00,5.375,5.390625,5.375,1.489711880683899,238400,0.0,
1993-09-20 00:00:00+00:00,5.28125,5.28125,5.234375,1.46849524974823,66400,0.065,
1993-09-21 00:00:00+00:00,5.234375,5.234375,5.09375,1.4290430545806885,169600,0.0,
1993-09-22 00:00:00+00:00,5.09375,5.125,5.09375,1.437809944152832,16000,0.0,
1993-09-23 00:00:00+00:00,5.140625,5.171875,5.140625,1.450960397720337,41600,0.0,
1993-09-24 00:00:00+00:00,5.171875,5.3125,5.171875,1.4904135465621948,190400,0.0,
1993-09-27 00:00:00+00:00,5.34375,5.5625,5.34375,1.5517823696136477,394400,0.0,
1993-09-28 00:00:00+00:00,5.53125,5.65625,5.53125,1.5868515968322754,375200,0.0,
1993-09-29 00:00:00+00:00,5.640625,5.734375,5.625,1.5780845880508425,208800,0.0,
1993-09-30 00:00:00+00:00,5.59375,5.625,5.5625,1.564934015274048,9217600,0.0,
1993-10-01 00:00:00+00:00,5.578125,5.640625,5.578125,1.5780845880508425,1516000,0.0,
1993-10-04 00:00:00+00:00,5.59375,5.671875,5.59375,1.591234803199768,956800,0.0,
1993-10-05 00:00:00+00:00,5.65625,5.703125,5.65625,1.595617413520813,1076800,0.0,
1993-10-06 00:00:00+00:00,5.6875,5.78125,5.671875,1.6219205856323242,896800,0.0,
1993-10-07 00:00:00+00:00,5.765625,5.8125,5.71875,1.6306869983673096,939200,0.0,
1993-10-08 00:00:00+00:00,5.8125,5.84375,5.75,1.6394548416137695,654400,0.0,
1993-10-11 00:00:00+00:00,5.8125,5.859375,5.8125,1.6394548416137695,95200,0.0,
1993-10-12 00:00:00+00:00,5.84375,5.890625,5.84375,1.6482219696044922,569600,0.0,
1993-10-13 00:00:00+00:00,5.90625,6.0,5.90625,1.674523115158081,304000,0.0,
1993-10-14 00:00:00+00:00,5.984375,6.03125,5.96875,1.678905963897705,680000,0.0,
1993-10-15 00:00:00+00:00,5.984375,5.984375,5.9375,1.678905963897705,188000,0.0,
1993-10-18 00:00:00+00:00,5.96875,5.96875,5.890625,1.652604579925537,64800,0.0,
1993-10-19 00:00:00+00:00,5.890625,5.890625,5.671875,1.591234803199768,91200,0.0,
1993-10-20 00:00:00+00:00,5.671875,5.671875,5.640625,1.582468032836914,12000,0.0,
1993-10-21 00:00:00+00:00,5.609375,5.609375,5.5625,1.564934015274048,100800,0.0,
1993-10-22 00:00:00+00:00,5.5625,5.5625,5.3125,1.4904135465621948,128800,0.0,
1993-10-25 00:00:00+00:00,5.40625,5.515625,5.40625,1.5342479944229126,848800,0.0,
1993-10-26 00:00:00+00:00,5.46875,5.484375,5.375,1.5123305320739746,49600,0.0,
1993-10-27 00:00:00+00:00,5.390625,5.390625,5.3125,1.4991798400878906,275200,0.0,
1993-10-28 00:00:00+00:00,5.3125,5.5625,5.3125,1.560550093650818,472800,0.0,
1993-10-29 00:00:00+00:00,5.5625,5.5625,5.5,1.560550093650818,143200,0.0,
1993-11-01 00:00:00+00:00,5.53125,5.59375,5.53125,1.5693179368972778,57600,0.0,
1993-11-02 00:00:00+00:00,5.625,5.640625,5.59375,1.582468032836914,97600,0.0,
1993-11-03 00:00:00+00:00,5.609375,5.609375,5.5,1.5473992824554443,20800,0.0,
1993-11-04 00:00:00+00:00,5.5,5.5,5.46875,1.5342479944229126,20000,0.0,
1993-11-05 00:00:00+00:00,5.4375,5.4375,5.3125,1.4947972297668457,143200,0.0,
1993-11-08 00:00:00+00:00,5.421875,5.421875,5.359375,1.5210975408554075,48000,0.0,
1993-11-09 00:00:00+00:00,5.453125,5.609375,5.453125,1.564934015274048,300800,0.0,
1993-11-10 00:00:00+00:00,5.546875,5.5625,5.5,1.543015480041504,127200,0.0,
1993-11-11 00:00:00+00:00,5.5,5.53125,5.5,1.5517823696136477,32000,0.0,
1993-11-12 00:00:00+00:00,5.5625,5.5625,5.53125,1.5517823696136477,22400,0.0,
1993-11-15 00:00:00+00:00,5.578125,5.578125,5.5,1.5517823696136477,80800,0.0,
1993-11-16 00:00:00+00:00,5.5,5.515625,5.5,1.5473992824554443,54400,0.0,
1993-11-17 00:00:00+00:00,5.5,5.5,5.3125,1.4947972297668457,178400,0.0,
1993-11-18 00:00:00+00:00,5.296875,5.296875,5.0625,1.4334267377853394,361600,0.0,
1993-11-19 00:00:00+00:00,5.125,5.125,5.09375,1.4334267377853394,168000,0.0,
1993-11-22 00:00:00+00:00,5.109375,5.109375,5.0,1.402742862701416,400000,0.0,
1993-11-23 00:00:00+00:00,5.015625,5.015625,4.9375,1.3939743041992188,230400,0.0,
1993-11-24 00:00:00+00:00,4.984375,4.984375,4.90625,1.376440405845642,66400,0.0,
1993-11-26 00:00:00+00:00,4.9375,4.96875,4.921875,1.3808245658874512,16800,0.0,
1993-11-29 00:00:00+00:00,4.890625,4.921875,4.890625,1.3808245658874512,130400,0.0,
1993-11-30 00:00:00+00:00,4.875,4.984375,4.875,1.3983577489852903,356000,0.0,
1993-12-01 00:00:00+00:00,4.9375,4.953125,4.921875,1.3808245658874512,522400,0.0,
1993-12-02 00:00:00+00:00,4.921875,5.15625,4.921875,1.446577548980713,136800,0.0,
1993-12-03 00:00:00+00:00,5.125,5.125,5.0625,1.437809944152832,39200,0.0,
1993-12-06 00:00:00+00:00,5.125,5.375,5.125,1.5079472064971924,148000,0.0,
1993-12-07 00:00:00+00:00,5.375,5.40625,5.34375,1.5167149305343628,295200,0.0,
1993-12-08 00:00:00+00:00,5.375,5.390625,5.34375,1.5035642385482788,373600,0.0,
1993-12-09 00:00:00+00:00,5.359375,5.359375,5.3125,1.4947972297668457,103200,0.0,
1993-12-10 00:00:00+00:00,5.296875,5.296875,5.1875,1.481645941734314,129600,0.0,
1993-12-13 00:00:00+00:00,5.28125,5.28125,5.21875,1.4641114473342896,43200,0.0,
1993-12-14 00:00:00+00:00,5.21875,5.21875,5.171875,1.450960397720337,246400,0.0,
1993-12-15 00:00:00+00:00,5.1875,5.234375,5.125,1.437809944152832,716000,0.0,
1993-12-16 00:00:00+00:00,5.140625,5.15625,5.125,1.446577548980713,876800,0.0,
1993-12-17 00:00:00+00:00,5.109375,5.140625,5.09375,1.4476430416107178,620800,0.06625,
1993-12-20 00:00:00+00:00,5.09375,5.09375,5.03125,1.4476430416107178,220800,0.0,
1993-12-21 00:00:00+00:00,5.0625,5.09375,5.03125,1.438762068748474,116000,0.0,
1993-12-22 00:00:00+00:00,5.09375,5.125,5.09375,1.4565244913101196,176800,0.0,
1993-12-23 00:00:00+00:00,5.125,5.203125,5.125,1.4787276983261108,178400,0.0,
1993-12-27 00:00:00+00:00,5.203125,5.34375,5.203125,1.514252781867981,169600,0.0,
1993-12-28 00:00:00+00:00,5.328125,5.328125,5.296875,1.5053704977035522,94400,0.0,
1993-12-29 00:00:00+00:00,5.25,5.296875,5.25,1.4920498132705688,112800,0.0,
1993-12-30 00:00:00+00:00,5.21875,5.25,5.203125,1.4920498132705688,224800,0.0,
1993-12-31 00:00:00+00:00,5.28125,5.375,5.265625,1.5275743007659912,33600,0.0,
1994-01-03 00:00:00+00:00,5.34375,5.359375,5.3125,1.518693208694458,21600,0.0,
1994-01-04 00:00:00+00:00,5.359375,5.359375,5.25,1.500930905342102,131200,0.0,
1994-01-05 00:00:00+00:00,5.28125,5.28125,5.21875,1.483168601989746,85600,0.0,
1994-01-06 00:00:00+00:00,5.1875,5.1875,5.09375,1.45208477973938,324000,0.0,
1994-01-07 00:00:00+00:00,5.125,5.140625,5.03125,1.438762068748474,304000,0.0,
1994-01-10 00:00:00+00:00,5.03125,5.15625,5.03125,1.4654059410095217,419200,0.0,
1994-01-11 00:00:00+00:00,5.15625,5.171875,5.125,1.4565244913101196,100800,0.0,
1994-01-12 00:00:00+00:00,5.15625,5.203125,5.15625,1.4787276983261108,9600,0.0,
1994-01-13 00:00:00+00:00,5.234375,5.375,5.234375,1.5275743007659912,12000,0.0,
1994-01-14 00:00:00+00:00,5.375,5.421875,5.328125,1.5231335163116455,48000,0.0,
1994-01-17 00:00:00+00:00,5.34375,5.359375,5.34375,1.5231335163116455,12800,0.0,
1994-01-18 00:00:00+00:00,5.359375,5.375,5.3125,1.5275743007659912,85600,0.0,
1994-01-19 00:00:00+00:00,5.34375,5.34375,5.3125,1.5098119974136353,44800,0.0,
1994-01-20 00:00:00+00:00,5.28125,5.28125,5.171875,1.483168601989746,488000,0.0,
1994-01-21 00:00:00+00:00,5.234375,5.28125,5.21875,1.500930905342102,22400,0.0,
1994-01-24 00:00:00+00:00,5.28125,5.46875,5.28125,1.554218053817749,31200,0.0,
1994-01-25 00:00:00+00:00,5.4375,5.453125,5.40625,1.5453369617462158,152000,0.0,
1994-01-26 00:00:00+00:00,5.46875,5.5,5.46875,1.5586590766906738,24000,0.0,
1994-01-27 00:00:00+00:00,5.5,5.5,5.34375,1.5275743007659912,53600,0.0,
1994-01-28 00:00:00+00:00,5.40625,5.46875,5.40625,1.554218053817749,31200,0.0,
1994-01-31 00:00:00+00:00,5.484375,5.5,5.40625,1.5364550352096558,187200,0.0,
1994-02-01 00:00:00+00:00,5.375,5.453125,5.3125,1.5497779846191406,108800,0.0,
1994-02-02 00:00:00+00:00,5.421875,5.453125,5.40625,1.5497779846191406,11200,0.0,
1994-02-03 00:00:00+00:00,5.453125,5.453125,5.4375,1.5453369617462158,4800,0.0,
1994-02-04 00:00:00+00:00,5.40625,5.4375,5.390625,1.5453369617462158,526400,0.0,
1994-02-07 00:00:00+00:00,5.40625,5.40625,5.328125,1.5275743007659912,239200,0.0,
1994-02-08 00:00:00+00:00,5.375,5.40625,5.375,1.5320154428482056,14400,0.0,
1994-02-09 00:00:00+00:00,5.390625,5.390625,5.390625,1.5320154428482056,4000,0.0,
1994-02-10 00:00:00+00:00,5.375,5.375,5.34375,1.518693208694458,4800,0.0,
1994-02-11 00:00:00+00:00,5.296875,5.296875,5.1875,1.483168601989746,495200,0.0,
1994-02-14 00:00:00+00:00,5.21875,5.28125,5.21875,1.500930905342102,23200,0.0,
1994-02-15 00:00:00+00:00,5.28125,5.28125,5.265625,1.496490716934204,210400,0.0,
1994-02-16 00:00:00+00:00,5.265625,5.28125,5.265625,1.496490716934204,5600,0.0,
1994-02-17 00:00:00+00:00,5.28125,5.3125,5.28125,1.5053704977035522,116000,0.0,
1994-02-18 00:00:00+00:00,5.3125,5.3125,5.28125,1.500930905342102,254400,0.0,
1994-02-22 00:00:00+00:00,5.296875,5.296875,5.265625,1.496490716934204,134400,0.0,
1994-02-23 00:00:00+00:00,5.28125,5.4375,5.25,1.5453369617462158,95200,0.0,
1994-02-24 00:00:00+00:00,5.4375,5.53125,5.4375,1.5630987882614136,110400,0.0,
1994-02-25 00:00:00+00:00,5.515625,5.515625,5.484375,1.5630987882614136,64000,0.0,
1994-02-28 00:00:00+00:00,5.484375,5.484375,5.4375,1.554218053817749,70400,0.0,
1994-03-01 00:00:00+00:00,5.4375,5.46875,5.4375,1.5497779846191406,166400,0.0,
1994-03-02 00:00:00+00:00,5.375,5.4375,5.296875,1.5364550352096558,312800,0.0,
1994-03-03 00:00:00+00:00,5.390625,5.4375,5.390625,1.5453369617462158,61600,0.0,
1994-03-04 00:00:00+00:00,5.40625,5.5625,5.40625,1.580862045288086,337600,0.0,
1994-03-07 00:00:00+00:00,5.5625,5.59375,5.546875,1.5764209032058716,162400,0.0,
1994-03-08 00:00:00+00:00,5.546875,5.546875,5.484375,1.5675400495529177,30400,0.0,
1994-03-09 00:00:00+00:00,5.515625,5.578125,5.5,1.5764209032058716,43200,0.0,
1994-03-10 00:00:00+00:00,5.578125,5.59375,5.578125,1.5897430181503296,41600,0.0,
1994-03-11 00:00:00+00:00,5.59375,5.59375,5.59375,1.5897430181503296,14400,0.0,
1994-03-14 00:00:00+00:00,5.59375,5.625,5.59375,1.5986239910125732,96000,0.0,
1994-03-15 00:00:00+00:00,5.640625,5.65625,5.5,1.5719804763793943,155200,0.0,
1994-03-16 00:00:00+00:00,5.5,5.5,5.5,1.5630987882614136,9600,0.0,
1994-03-17 00:00:00+00:00,5.5,5.5,5.453125,1.5586590766906738,44000,0.0,
1994-03-18 00:00:00+00:00,5.484375,5.484375,5.375,1.5408960580825806,100800,0.0,
1994-03-21 00:00:00+00:00,5.34375,5.375,5.3125,1.547012209892273,72800,0.068125,
1994-03-22 00:00:00+00:00,5.359375,5.375,5.328125,1.547012209892273,154400,0.0,
1994-03-23 00:00:00+00:00,5.375,5.46875,5.359375,1.5739953517913818,107200,0.0,
1994-03-24 00:00:00+00:00,5.46875,5.484375,5.421875,1.565001130104065,115200,0.0,
1994-03-25 00:00:00+00:00,5.53125,5.546875,5.5,1.5874868631362915,230400,0.0,
1994-03-28 00:00:00+00:00,5.515625,5.515625,5.4375,1.565001130104065,244000,0.0,
1994-03-29 00:00:00+00:00,5.453125,5.453125,5.296875,1.5515098571777344,255200,0.0,
1994-03-30 00:00:00+00:00,5.375,5.375,5.3125,1.538017988204956,32000,0.0,
1994-03-31 00:00:00+00:00,5.3125,5.3125,5.046875,1.4885497093200684,148800,0.0,
1994-04-04 00:00:00+00:00,5.140625,5.171875,5.109375,1.4750583171844482,48000,0.0,
1994-04-05 00:00:00+00:00,5.15625,5.15625,5.046875,1.4525725841522217,37600,0.0,
1994-04-06 00:00:00+00:00,5.0625,5.1875,5.0625,1.493046522140503,497600,0.0,
1994-04-07 00:00:00+00:00,5.15625,5.171875,5.125,1.4885497093200684,92800,0.0,
1994-04-08 00:00:00+00:00,5.1875,5.21875,5.1875,1.5020411014556885,39200,0.0,
1994-04-11 00:00:00+00:00,5.21875,5.265625,5.21875,1.5155328512191772,203200,0.0,
1994-04-12 00:00:00+00:00,5.234375,5.28125,5.234375,1.5200293064117432,370400,0.0,
1994-04-13 00:00:00+00:00,5.28125,5.4375,5.28125,1.565001130104065,85600,0.0,
