date,XIN_Open,XIN_High,XIN_Low,XIN_Close,XIN_Volume,XIN_Dividends,XIN_Stock Splits
2007-12-12 00:00:00+00:00,165.0,180.0,140.0,89.93611145019531,1119270,0.0,
2007-12-13 00:00:00+00:00,162.39999389648438,179.8000030517578,152.89999389648438,89.13314819335938,249270,0.0,
2007-12-14 00:00:00+00:00,165.0,169.0,149.0,82.44143676757812,131550,0.0,
2007-12-17 00:00:00+00:00,147.6999969482422,155.0,128.8000030517578,73.12664794921875,105400,0.0,
2007-12-18 00:00:00+00:00,139.0,143.0,129.0,71.73477935791016,97510,0.0,
2007-12-19 00:00:00+00:00,134.3000030517578,137.5,127.0,67.98744201660156,84760,0.0,
2007-12-20 00:00:00+00:00,127.0,150.0,120.0,75.48212432861328,74970,0.0,
2007-12-21 00:00:00+00:00,144.0,151.60000610351562,139.0,77.08810424804688,89860,0.0,
2007-12-24 00:00:00+00:00,144.0,150.39999389648438,140.0,78.64055633544922,11030,0.0,
2007-12-26 00:00:00+00:00,146.89999389648438,148.0,140.5,76.17806243896484,46950,0.0,
2007-12-27 00:00:00+00:00,141.8000030517578,142.60000610351562,136.39999389648438,73.60843658447266,12770,0.0,
2007-12-28 00:00:00+00:00,137.5,144.5,133.0,76.55279541015625,23800,0.0,
2007-12-31 00:00:00+00:00,145.0,148.60000610351562,140.0,76.17806243896484,34610,0.0,
2008-01-02 00:00:00+00:00,142.3000030517578,147.10000610351562,138.6999969482422,75.53564453125,16440,0.0,
2008-01-03 00:00:00+00:00,145.0,146.60000610351562,141.0,75.80331420898438,25000,0.0,
2008-01-04 00:00:00+00:00,140.0,140.0,135.0,72.27011108398438,20600,0.0,
2008-01-07 00:00:00+00:00,135.0,137.5,131.10000610351562,72.00243377685547,16610,0.0,
2008-01-08 00:00:00+00:00,134.8000030517578,137.5,130.3000030517578,71.19945526123047,21880,0.0,
2008-01-09 00:00:00+00:00,131.6999969482422,135.0,122.5999984741211,68.14804077148438,34970,0.0,
2008-01-10 00:00:00+00:00,122.5999984741211,129.39999389648438,119.5,65.0430908203125,33620,0.0,
2008-01-11 00:00:00+00:00,121.5999984741211,122.5,112.8000030517578,61.028099060058594,37840,0.0,
2008-01-14 00:00:00+00:00,113.3000030517578,115.0,100.0999984741211,57.2807502746582,47380,0.0,
2008-01-15 00:00:00+00:00,107.0,107.0,91.0,49.78605270385742,47610,0.0,
2008-01-16 00:00:00+00:00,91.5,101.6999969482422,91.4000015258789,52.99808120727539,45800,0.0,
2008-01-17 00:00:00+00:00,101.0,104.8000030517578,89.5999984741211,48.447731018066406,63970,0.0,
2008-01-18 00:00:00+00:00,91.6999969482422,97.0,87.30000305175781,46.895267486572266,47100,0.0,
2008-01-22 00:00:00+00:00,77.5999984741211,88.5999984741211,77.5,44.48626708984375,57990,0.0,
2008-01-23 00:00:00+00:00,83.30000305175781,94.0,80.19999694824219,48.28713607788086,39620,0.0,
2008-01-24 00:00:00+00:00,91.0999984741211,98.0999984741211,90.5999984741211,50.26786422729492,35740,0.0,
2008-01-25 00:00:00+00:00,95.1999969482422,104.0,95.1999969482422,55.407073974609375,22930,0.0,
2008-01-28 00:00:00+00:00,103.4000015258789,117.5,100.0,61.29573822021485,51200,0.0,
2008-01-29 00:00:00+00:00,116.1999969482422,128.89999389648438,115.4000015258789,67.93390655517578,43580,0.0,
2008-01-30 00:00:00+00:00,127.6999969482422,134.6999969482422,127.5,70.1287612915039,58570,0.0,
2008-01-31 00:00:00+00:00,125.0,132.0,121.8000030517578,69.32575988769531,18760,0.0,
2008-02-01 00:00:00+00:00,130.10000610351562,138.60000610351562,129.0,73.07311248779297,35210,0.0,
2008-02-04 00:00:00+00:00,139.3000030517578,139.3000030517578,126.5999984741211,70.28937530517578,28540,0.0,
2008-02-05 00:00:00+00:00,130.0,130.1999969482422,122.5,66.916748046875,13660,0.0,
2008-02-06 00:00:00+00:00,128.0,128.0,121.6999969482422,66.3814468383789,22500,0.0,
2008-02-07 00:00:00+00:00,123.3000030517578,128.3000030517578,122.0999984741211,68.62982940673828,8950,0.0,
2008-02-08 00:00:00+00:00,129.89999389648438,135.0,128.39999389648438,69.59342956542969,12910,0.0,
2008-02-11 00:00:00+00:00,135.0,135.0,128.5,69.32575988769531,18210,0.0,
2008-02-12 00:00:00+00:00,132.5,132.5,126.6999969482422,69.59342956542969,20540,0.0,
2008-02-13 00:00:00+00:00,134.39999389648438,134.39999389648438,130.0,71.1458969116211,15820,0.0,
2008-02-14 00:00:00+00:00,133.89999389648438,133.89999389648438,128.6999969482422,69.5398941040039,11310,0.0,
2008-02-15 00:00:00+00:00,129.89999389648438,130.0,113.4000015258789,63.43706893920898,21920,0.0,
2008-02-19 00:00:00+00:00,119.1999969482422,120.0,107.9000015258789,61.028099060058594,33340,0.0,
2008-02-20 00:00:00+00:00,113.9000015258789,113.9000015258789,107.5,58.833229064941406,20110,0.0,
2008-02-21 00:00:00+00:00,113.8000030517578,119.8000030517578,109.9000015258789,61.028099060058594,30190,0.0,
2008-02-22 00:00:00+00:00,113.0,123.5,113.0,66.11376190185547,16300,0.0,
2008-02-25 00:00:00+00:00,126.4000015258789,129.89999389648438,122.5,66.11376190185547,17480,0.0,
2008-02-26 00:00:00+00:00,123.0,125.0,115.8000030517578,63.490604400634766,15600,0.0,
2008-02-27 00:00:00+00:00,118.8000030517578,121.0,116.5,64.61482238769531,5840,0.0,
2008-02-28 00:00:00+00:00,121.3000030517578,125.4000015258789,119.5,64.8289794921875,16930,0.0,
2008-02-29 00:00:00+00:00,120.1999969482422,125.0999984741211,119.5999984741211,65.84608459472656,8110,0.0,
2008-03-03 00:00:00+00:00,121.5999984741211,125.0,113.0,62.36641693115234,28200,0.0,
2008-03-04 00:00:00+00:00,102.1999969482422,110.0,88.5999984741211,47.698272705078125,158210,0.0,
2008-03-05 00:00:00+00:00,90.0,94.5,77.5,43.897403717041016,65610,0.0,
2008-03-06 00:00:00+00:00,86.9000015258789,90.0,81.0999984741211,47.37705993652344,52730,0.0,
