date,RTX_Open,RTX_High,RTX_Low,RTX_Close,RTX_Volume,RTX_Dividends,RTX_Stock Splits
1962-04-02 00:00:00+00:00,0.0,0.6391599774360657,0.6326040029525757,0.093494139611721,228816,0.0,
1962-04-03 00:00:00+00:00,0.0,0.6358820199966431,0.6194930076599121,0.0913309305906295,205934,0.0,
1962-04-04 00:00:00+00:00,0.0,0.6276879906654358,0.6063820123672485,0.0891677513718605,320342,0.0,
1962-04-05 00:00:00+00:00,0.0,0.6112989783287048,0.5899940133094788,0.0894082263112068,488141,0.0,
1962-04-06 00:00:00+00:00,0.0,0.6063820123672485,0.5899940133094788,0.0865241736173629,175426,0.0,
1962-04-09 00:00:00+00:00,0.0,0.6063820123672485,0.5899940133094788,0.0865241736173629,175426,0.0,
1962-04-10 00:00:00+00:00,0.0,0.5965489745140076,0.5850769877433777,0.0865241736173629,228816,0.0,
1962-04-11 00:00:00+00:00,0.0,0.6014660000801086,0.5867159962654114,0.0872451215982437,442378,0.0,
1962-04-12 00:00:00+00:00,0.0,0.5949100255966187,0.5817989706993103,0.0865241736173629,266952,0.0,
1962-04-13 00:00:00+00:00,0.0,0.6096600294113159,0.5899940133094788,0.0894082263112068,327970,0.0,
1962-04-16 00:00:00+00:00,0.0,0.6096600294113159,0.599826991558075,0.0882065221667289,282206,0.0,
1962-04-17 00:00:00+00:00,0.0,0.6031050086021423,0.599826991558075,0.0879661589860916,99154,0.0,
1962-04-18 00:00:00+00:00,0.0,0.6162160038948059,0.604744017124176,0.0891677513718605,152544,0.0,
1962-04-19 00:00:00+00:00,0.0,0.6112989783287048,0.6031050086021423,0.08964853733778,122035,0.0,
1962-04-23 00:00:00+00:00,0.0,0.6260489821434021,0.6063820123672485,0.0918117016553878,358478,0.0,
1962-04-24 00:00:00+00:00,0.0,0.6358820199966431,0.6227710247039795,0.092052087187767,282206,0.0,
1962-04-25 00:00:00+00:00,0.0,0.6227710247039795,0.5965489745140076,0.0879661589860916,274579,0.0,
1962-04-26 00:00:00+00:00,0.0,0.6145769953727722,0.6031050086021423,0.0884468704462051,129662,0.0,
1962-04-27 00:00:00+00:00,0.0,0.6129379868507385,0.599826991558075,0.0884468704462051,198307,0.0,
1962-04-30 00:00:00+00:00,0.0,0.599826991558075,0.5867159962654114,0.0865241736173629,358478,0.0,
1962-05-01 00:00:00+00:00,0.0,0.5981879830360413,0.5817989706993103,0.087725780904293,244070,0.0,
1962-05-02 00:00:00+00:00,0.0,0.6227710247039795,0.6014660000801086,0.0908502638339996,488141,0.0,
1962-05-03 00:00:00+00:00,0.0,0.6227710247039795,0.6096600294113159,0.0913309305906295,228816,0.0,
1962-05-04 00:00:00+00:00,0.0,0.6162160038948059,0.6080210208892822,0.0903696790337562,259325,0.0,
1962-05-07 00:00:00+00:00,0.0,0.6178550124168396,0.6129379868507385,0.0898889303207397,343224,0.0,
1962-05-08 00:00:00+00:00,0.0,0.6260489821434021,0.6145769953727722,0.0915713310241699,572040,0.0,
1962-05-09 00:00:00+00:00,0.0,0.6227710247039795,0.6112989783287048,0.0903696790337562,419496,0.0,
1962-05-10 00:00:00+00:00,0.0,0.6162160038948059,0.6063820123672485,0.0891677513718605,320342,0.0,
1962-05-11 00:00:00+00:00,0.0,0.6129379868507385,0.5965489745140076,0.0874853953719139,335597,0.0,
1962-05-14 00:00:00+00:00,0.0,0.6145769953727722,0.5867159962654114,0.09113060683012,511022,0.006555,
1962-05-15 00:00:00+00:00,0.0,0.6293269991874695,0.6162160038948059,0.0918596312403678,480514,0.0,
1962-05-16 00:00:00+00:00,0.0,0.6276879906654358,0.6194930076599121,0.0921025723218917,266952,0.0,
1962-05-17 00:00:00+00:00,0.0,0.6276879906654358,0.6031050086021423,0.0916167348623275,411869,0.0,
1962-05-18 00:00:00+00:00,0.0,0.6375210285186768,0.6178550124168396,0.0940467938780784,640685,0.0,
1962-05-21 00:00:00+00:00,0.0,0.6391599774360657,0.6227710247039795,0.0933177322149276,228816,0.0,
1962-05-22 00:00:00+00:00,0.0,0.6276879906654358,0.6129379868507385,0.0913737043738365,228816,0.0,
1962-05-23 00:00:00+00:00,0.0,0.6162160038948059,0.5981879830360413,0.0889434814453125,396614,0.0,
1962-05-24 00:00:00+00:00,0.0,0.6096600294113159,0.5981879830360413,0.0887004435062408,427123,0.0,
1962-05-25 00:00:00+00:00,0.0,0.6096600294113159,0.5965489745140076,0.0894295275211334,480514,0.0,
1962-05-28 00:00:00+00:00,0.0,0.6096600294113159,0.5178830027580261,0.0767927095293998,1212725,0.0,
1962-05-29 00:00:00+00:00,0.0,0.5850769877433777,0.5129669904708862,0.0835971906781196,1426286,0.0,
1962-05-31 00:00:00+00:00,0.0,0.6031050086021423,0.5867159962654114,0.0894295275211334,1533067,0.0,
1962-06-01 00:00:00+00:00,0.0,0.593271017074585,0.5670499801635742,0.0879712998867034,724584,0.0,
1962-06-04 00:00:00+00:00,0.0,0.593271017074585,0.5736050009727478,0.0855413004755973,564413,0.0,
1962-06-05 00:00:00+00:00,0.0,0.5768830180168152,0.5572159886360168,0.0855413004755973,587294,0.0,
1962-06-06 00:00:00+00:00,0.0,0.593271017074585,0.5768830180168152,0.0855413004755973,617803,0.0,
1962-06-07 00:00:00+00:00,0.0,0.5752440094947815,0.5670499801635742,0.0840832218527793,175426,0.0,
1962-06-08 00:00:00+00:00,0.0,0.5719659924507141,0.5604940056800842,0.0838401839137077,213562,0.0,
1962-06-11 00:00:00+00:00,0.0,0.5670499801635742,0.5441049933433533,0.0821391120553016,671194,0.0,
1962-06-12 00:00:00+00:00,0.0,0.552299976348877,0.5359110236167908,0.0794659331440925,587294,0.0,
1962-06-13 00:00:00+00:00,0.0,0.5490220189094543,0.5342720150947571,0.0792229101061821,472886,0.0,
1962-06-14 00:00:00+00:00,0.0,0.5490220189094543,0.5359110236167908,0.0797088891267776,480514,0.0,
1962-06-15 00:00:00+00:00,0.0,0.5473830103874207,0.5244389772415161,0.0811669752001762,617803,0.0,
1962-06-18 00:00:00+00:00,0.0,0.5637720227241516,0.552299976348877,0.0826250612735748,320342,0.0,
1962-06-19 00:00:00+00:00,0.0,0.5604940056800842,0.545744001865387,0.0826250612735748,274579,0.0,
