date,REG_Open,REG_High,REG_Low,REG_Close,REG_Volume,REG_Dividends,REG_Stock Splits
1993-12-23 00:00:00+00:00,16.75,16.75,16.5,3.252197742462158,12200,0.0,
1993-12-27 00:00:00+00:00,16.75,16.875,16.75,3.276650667190552,35500,0.0,
1993-12-28 00:00:00+00:00,16.875,16.875,16.75,3.276650667190552,49500,0.0,
1993-12-29 00:00:00+00:00,16.75,16.875,16.625,3.252197742462158,23600,0.0,
1993-12-30 00:00:00+00:00,16.625,16.875,16.5,3.276650667190552,66700,0.0,
1993-12-31 00:00:00+00:00,16.875,16.875,16.5,3.252197742462158,41100,0.0,
1994-01-03 00:00:00+00:00,16.75,16.875,16.75,3.301104784011841,1900,0.0,
1994-01-04 00:00:00+00:00,17.0,17.0,16.875,3.301104784011841,10100,0.0,
1994-01-05 00:00:00+00:00,16.875,17.0,16.75,3.301104784011841,18500,0.0,
1994-01-06 00:00:00+00:00,16.75,16.75,16.625,3.276650667190552,15100,0.0,
1994-01-07 00:00:00+00:00,16.625,17.0,16.625,3.301104784011841,18000,0.0,
1994-01-10 00:00:00+00:00,17.0,17.625,17.0,3.447816610336304,18600,0.0,
1994-01-11 00:00:00+00:00,17.625,17.75,17.5,3.4722704887390137,6300,0.0,
1994-01-12 00:00:00+00:00,17.75,18.0,17.75,3.496723175048828,17700,0.0,
1994-01-13 00:00:00+00:00,17.875,17.875,17.625,3.4722704887390137,6000,0.0,
1994-01-14 00:00:00+00:00,17.75,17.75,17.5,3.423365592956543,5600,0.0,
1994-01-17 00:00:00+00:00,17.375,17.5,17.375,3.423365592956543,12600,0.0,
1994-01-18 00:00:00+00:00,17.25,17.375,17.25,3.398915529251098,6300,0.0,
1994-01-19 00:00:00+00:00,17.5,18.0,17.5,3.496723175048828,9900,0.0,
1994-01-20 00:00:00+00:00,18.0,18.0,17.5,3.423365592956543,13000,0.0,
1994-01-21 00:00:00+00:00,17.75,17.875,17.5,3.496723175048828,7200,0.0,
1994-01-24 00:00:00+00:00,17.875,17.875,17.5,3.447816610336304,4900,0.0,
1994-01-25 00:00:00+00:00,17.625,17.875,17.625,3.4722704887390137,18900,0.0,
1994-01-26 00:00:00+00:00,17.75,17.75,17.5,3.447816610336304,1300,0.0,
1994-01-27 00:00:00+00:00,17.75,17.75,17.625,3.4722704887390137,2800,0.0,
1994-01-28 00:00:00+00:00,17.625,17.75,17.625,3.4722704887390137,13000,0.0,
1994-01-31 00:00:00+00:00,17.75,17.875,17.75,3.496723175048828,26300,0.0,
1994-02-01 00:00:00+00:00,17.875,17.875,17.75,3.496723175048828,20400,0.0,
1994-02-02 00:00:00+00:00,17.875,17.875,17.625,3.496723175048828,18400,0.0,
1994-02-03 00:00:00+00:00,17.875,18.0,17.875,3.5211782455444336,11000,0.0,
1994-02-04 00:00:00+00:00,18.0,18.0,17.625,3.447816610336304,8500,0.0,
1994-02-07 00:00:00+00:00,17.5,17.875,17.5,3.542958498001098,6800,0.23,
1994-02-08 00:00:00+00:00,17.75,17.875,17.625,3.518183946609497,6400,0.0,
1994-02-09 00:00:00+00:00,17.75,18.375,17.75,3.5925066471099854,11700,0.0,
1994-02-10 00:00:00+00:00,18.0,18.125,18.0,3.567734479904175,8200,0.0,
1994-02-11 00:00:00+00:00,18.125,18.125,17.875,3.567734479904175,41900,0.0,
1994-02-14 00:00:00+00:00,18.0,18.125,18.0,3.5925066471099854,23300,0.0,
1994-02-15 00:00:00+00:00,18.0,18.25,18.0,3.617286205291748,117300,0.0,
1994-02-16 00:00:00+00:00,18.125,18.875,18.125,3.6916112899780273,48000,0.0,
1994-02-17 00:00:00+00:00,18.875,18.875,18.625,3.6916112899780273,56500,0.0,
1994-02-18 00:00:00+00:00,18.625,18.75,18.625,3.6916112899780273,4500,0.0,
1994-02-22 00:00:00+00:00,18.5,18.5,18.5,3.666838169097901,2000,0.0,
1994-02-23 00:00:00+00:00,18.625,18.625,18.5,3.666838169097901,6000,0.0,
1994-02-24 00:00:00+00:00,18.375,18.375,18.375,3.642064094543457,1500,0.0,
1994-02-25 00:00:00+00:00,18.375,18.625,18.375,3.666838169097901,10200,0.0,
1994-02-28 00:00:00+00:00,18.5,18.75,18.5,3.7163901329040527,3900,0.0,
1994-03-01 00:00:00+00:00,18.75,18.75,18.375,3.6916112899780273,10500,0.0,
1994-03-02 00:00:00+00:00,18.375,18.5,18.375,3.666838169097901,5100,0.0,
1994-03-03 00:00:00+00:00,18.375,18.5,18.375,3.642064094543457,9100,0.0,
1994-03-04 00:00:00+00:00,18.375,18.375,18.375,3.642064094543457,3700,0.0,
1994-03-07 00:00:00+00:00,18.625,18.625,18.375,3.666838169097901,1200,0.0,
1994-03-08 00:00:00+00:00,18.375,18.5,18.375,3.642064094543457,6600,0.0,
1994-03-09 00:00:00+00:00,18.25,18.375,18.125,3.642064094543457,3400,0.0,
1994-03-10 00:00:00+00:00,18.5,18.625,18.25,3.666838169097901,2800,0.0,
1994-03-11 00:00:00+00:00,18.5,18.5,18.5,3.666838169097901,1200,0.0,
1994-03-14 00:00:00+00:00,18.625,18.75,18.5,3.666838169097901,6200,0.0,
1994-03-15 00:00:00+00:00,18.5,18.5,18.375,3.666838169097901,3500,0.0,
1994-03-16 00:00:00+00:00,18.375,18.375,18.0,3.567734479904175,3700,0.0,
1994-03-17 00:00:00+00:00,17.875,18.25,17.875,3.567734479904175,17100,0.0,
1994-03-18 00:00:00+00:00,18.25,18.25,18.0,3.567734479904175,2000,0.0,
1994-03-21 00:00:00+00:00,18.25,18.375,18.125,3.642064094543457,1400,0.0,
1994-03-22 00:00:00+00:00,18.375,18.5,18.125,3.5925066471099854,3800,0.0,
1994-03-23 00:00:00+00:00,18.375,18.375,18.125,3.642064094543457,900,0.0,
1994-03-24 00:00:00+00:00,18.5,18.5,18.375,3.642064094543457,52000,0.0,
1994-03-25 00:00:00+00:00,18.5,18.75,18.5,3.666838169097901,4400,0.0,
1994-03-28 00:00:00+00:00,18.25,18.25,18.125,3.5925066471099854,2400,0.0,
1994-03-29 00:00:00+00:00,18.25,18.25,18.125,3.5925066471099854,1300,0.0,
1994-03-30 00:00:00+00:00,18.125,18.125,18.0,3.567734479904175,101300,0.0,
1994-03-31 00:00:00+00:00,18.0,18.0,17.875,3.542958498001098,16300,0.0,
1994-04-04 00:00:00+00:00,17.75,17.75,17.375,3.46863055229187,6300,0.0,
1994-04-05 00:00:00+00:00,17.75,17.75,17.75,3.518183946609497,700,0.0,
1994-04-06 00:00:00+00:00,17.75,17.75,17.625,3.49340558052063,11900,0.0,
1994-04-07 00:00:00+00:00,17.75,17.875,17.625,3.542958498001098,3300,0.0,
1994-04-08 00:00:00+00:00,18.0,18.0,17.75,3.542958498001098,7400,0.0,
1994-04-11 00:00:00+00:00,17.75,18.0,17.75,3.567734479904175,5100,0.0,
1994-04-12 00:00:00+00:00,17.75,17.75,17.625,3.49340558052063,5300,0.0,
1994-04-13 00:00:00+00:00,17.75,17.875,17.625,3.49340558052063,3300,0.0,
1994-04-14 00:00:00+00:00,17.625,17.75,17.625,3.49340558052063,2100,0.0,
1994-04-15 00:00:00+00:00,17.625,17.75,17.5,3.518183946609497,7800,0.0,
1994-04-18 00:00:00+00:00,17.75,17.875,17.75,3.542958498001098,5900,0.0,
1994-04-19 00:00:00+00:00,17.75,17.75,17.75,3.518183946609497,1300,0.0,
1994-04-20 00:00:00+00:00,18.0,18.0,17.875,3.567734479904175,6100,0.0,
1994-04-21 00:00:00+00:00,17.875,17.875,17.875,3.542958498001098,4500,0.0,
1994-04-22 00:00:00+00:00,18.0,18.0,18.0,3.567734479904175,1600,0.0,
1994-04-25 00:00:00+00:00,18.0,18.0,17.875,3.542958498001098,2300,0.0,
1994-04-26 00:00:00+00:00,18.125,18.125,17.875,3.567734479904175,1400,0.0,
1994-04-28 00:00:00+00:00,18.0,18.0,17.75,3.518183946609497,3900,0.0,
1994-04-29 00:00:00+00:00,17.75,17.75,17.75,3.518183946609497,0,0.0,
1994-05-02 00:00:00+00:00,17.625,18.0,17.625,3.567734479904175,3000,0.0,
1994-05-03 00:00:00+00:00,17.75,17.75,17.5,3.46863055229187,11900,0.0,
1994-05-04 00:00:00+00:00,17.5,17.625,17.5,3.49340558052063,29600,0.0,
1994-05-05 00:00:00+00:00,17.5,17.5,17.375,3.46863055229187,2300,0.0,
1994-05-06 00:00:00+00:00,17.5,17.5,17.5,3.46863055229187,1000,0.0,
1994-05-09 00:00:00+00:00,17.375,17.5,17.25,3.544586658477783,8900,0.375,
1994-05-10 00:00:00+00:00,17.5,17.625,17.5,3.544586658477783,7300,0.0,
1994-05-11 00:00:00+00:00,17.5,17.5,17.5,3.544586658477783,2100,0.0,
1994-05-12 00:00:00+00:00,17.5,17.75,17.5,3.544586658477783,6500,0.0,
1994-05-13 00:00:00+00:00,17.5,17.5,17.5,3.544586658477783,2600,0.0,
1994-05-16 00:00:00+00:00,17.5,17.5,17.5,3.544586658477783,800,0.0,
1994-05-17 00:00:00+00:00,17.5,17.5,17.375,3.544586658477783,1500,0.0,
1994-05-18 00:00:00+00:00,17.75,17.75,17.625,3.5699031352996826,700,0.0,
1994-05-19 00:00:00+00:00,17.5,17.75,17.5,3.5699031352996826,1700,0.0,
1994-05-20 00:00:00+00:00,17.5,17.5,17.5,3.544586658477783,2800,0.0,
1994-05-23 00:00:00+00:00,17.5,17.5,17.25,3.493949174880981,1200,0.0,
1994-05-24 00:00:00+00:00,17.25,17.375,17.25,3.5192668437957764,2900,0.0,
1994-05-25 00:00:00+00:00,17.5,17.5,17.25,3.493949174880981,1100,0.0,
1994-05-26 00:00:00+00:00,17.5,17.5,17.25,3.544586658477783,4800,0.0,
1994-05-27 00:00:00+00:00,17.125,17.375,17.125,3.493949174880981,3300,0.0,
1994-05-31 00:00:00+00:00,17.25,17.5,17.25,3.544586658477783,900,0.0,
1994-06-01 00:00:00+00:00,17.375,17.625,17.375,3.5699031352996826,3200,0.0,
1994-06-02 00:00:00+00:00,17.375,18.125,17.375,3.671176671981812,5300,0.0,
1994-06-03 00:00:00+00:00,18.125,18.5,18.125,3.747135162353516,2600,0.0,
1994-06-06 00:00:00+00:00,18.25,18.375,18.125,3.671176671981812,4500,0.0,
1994-06-07 00:00:00+00:00,18.375,18.375,18.125,3.671176671981812,2300,0.0,
1994-06-08 00:00:00+00:00,18.0,18.25,17.75,3.5952236652374268,7100,0.0,
1994-06-09 00:00:00+00:00,17.75,17.875,17.75,3.620542526245117,3200,0.0,
1994-06-10 00:00:00+00:00,17.875,18.25,17.875,3.696498394012451,3500,0.0,
1994-06-13 00:00:00+00:00,18.125,18.125,18.0,3.645860433578491,1100,0.0,
1994-06-14 00:00:00+00:00,18.25,18.25,17.875,3.645860433578491,3400,0.0,
1994-06-15 00:00:00+00:00,18.0,18.0,17.625,3.620542526245117,13200,0.0,
1994-06-16 00:00:00+00:00,17.875,17.875,17.75,3.5952236652374268,2600,0.0,
1994-06-17 00:00:00+00:00,17.875,17.875,17.625,3.620542526245117,11700,0.0,
1994-06-20 00:00:00+00:00,17.75,17.75,17.75,3.5952236652374268,200,0.0,
1994-06-21 00:00:00+00:00,17.75,17.75,17.625,3.5952236652374268,4600,0.0,
1994-06-22 00:00:00+00:00,17.625,17.75,17.375,3.5952236652374268,3800,0.0,
1994-06-23 00:00:00+00:00,17.75,17.75,17.625,3.5699031352996826,56300,0.0,
1994-06-24 00:00:00+00:00,17.5,17.625,17.5,3.5699031352996826,3000,0.0,
1994-06-27 00:00:00+00:00,17.625,17.75,17.375,3.5952236652374268,3200,0.0,
1994-06-28 00:00:00+00:00,17.75,17.75,17.5,3.544586658477783,27200,0.0,
1994-06-29 00:00:00+00:00,17.25,17.5,17.0,3.544586658477783,8400,0.0,
1994-06-30 00:00:00+00:00,17.25,17.375,17.125,3.5192668437957764,15600,0.0,
1994-07-01 00:00:00+00:00,17.25,17.25,17.0,3.4433131217956543,6100,0.0,
1994-07-05 00:00:00+00:00,17.0,17.125,16.75,3.3926751613616943,40500,0.0,
1994-07-06 00:00:00+00:00,16.875,17.125,16.875,3.4686315059661865,7800,0.0,
1994-07-07 00:00:00+00:00,16.75,16.875,16.75,3.3926751613616943,35900,0.0,
1994-07-08 00:00:00+00:00,16.75,16.75,16.5,3.342038154602051,19800,0.0,
1994-07-11 00:00:00+00:00,16.5,16.75,16.5,3.3926751613616943,7000,0.0,
1994-07-12 00:00:00+00:00,16.875,17.125,16.875,3.4686315059661865,5000,0.0,
1994-07-13 00:00:00+00:00,17.0,17.25,17.0,3.493949174880981,3700,0.0,
1994-07-14 00:00:00+00:00,17.125,17.25,17.125,3.493949174880981,20300,0.0,
1994-07-15 00:00:00+00:00,17.125,17.375,17.125,3.5192668437957764,1500,0.0,
1994-07-18 00:00:00+00:00,17.5,17.75,17.5,3.544586658477783,13400,0.0,
1994-07-19 00:00:00+00:00,17.5,17.625,17.375,3.544586658477783,2800,0.0,
1994-07-20 00:00:00+00:00,17.375,17.5,17.25,3.544586658477783,700,0.0,
1994-07-21 00:00:00+00:00,17.375,17.375,16.875,3.417994976043701,10600,0.0,
1994-07-22 00:00:00+00:00,16.5,16.5,16.25,3.2914035320281982,151800,0.0,
1994-07-25 00:00:00+00:00,16.375,16.375,16.375,3.3167200088500977,100,0.0,
1994-07-26 00:00:00+00:00,16.375,16.375,16.375,3.3167200088500977,100,0.0,
1994-07-27 00:00:00+00:00,16.375,16.375,16.375,3.3167200088500977,8900,0.0,
1994-07-28 00:00:00+00:00,16.375,16.5,16.25,3.342038154602051,1700,0.0,
1994-07-29 00:00:00+00:00,16.375,16.625,16.375,3.3673558235168457,1300,0.0,
1994-08-01 00:00:00+00:00,16.5,16.5,16.375,3.342038154602051,2800,0.0,
1994-08-02 00:00:00+00:00,16.625,16.625,16.5,3.342038154602051,17000,0.0,
1994-08-03 00:00:00+00:00,16.625,16.625,16.625,3.3673558235168457,22000,0.0,
1994-08-04 00:00:00+00:00,16.625,16.875,16.625,3.417994976043701,30200,0.0,
1994-08-05 00:00:00+00:00,16.875,16.875,16.875,3.417994976043701,1600,0.0,
1994-08-08 00:00:00+00:00,16.5,16.875,16.5,3.4956769943237305,7700,0.375,
1994-08-09 00:00:00+00:00,16.875,17.125,16.875,3.4956769943237305,2500,0.0,
1994-08-10 00:00:00+00:00,17.0,17.25,17.0,3.5733578205108643,2200,0.0,
1994-08-11 00:00:00+00:00,17.5,17.5,17.0,3.521570205688477,3200,0.0,
1994-08-12 00:00:00+00:00,17.25,17.25,16.875,3.5474648475646973,5300,0.0,
1994-08-15 00:00:00+00:00,17.0,17.125,16.875,3.4956769943237305,1800,0.0,
1994-08-16 00:00:00+00:00,17.0,17.125,16.875,3.4956769943237305,1400,0.0,
1994-08-17 00:00:00+00:00,16.875,17.125,16.875,3.5474648475646973,33300,0.0,
1994-08-18 00:00:00+00:00,17.25,17.375,17.25,3.599250078201294,1200,0.0,
1994-08-19 00:00:00+00:00,17.125,17.375,17.125,3.599250078201294,5500,0.0,
1994-08-22 00:00:00+00:00,17.375,17.375,17.125,3.5733578205108643,1900,0.0,
1994-08-23 00:00:00+00:00,17.25,17.25,17.0,3.5474648475646973,3500,0.0,
1994-08-24 00:00:00+00:00,17.125,17.125,17.0,3.521570205688477,2100,0.0,
1994-08-25 00:00:00+00:00,17.0,17.125,17.0,3.521570205688477,400,0.0,
1994-08-26 00:00:00+00:00,17.0,17.125,16.875,3.5474648475646973,2300,0.0,
1994-08-29 00:00:00+00:00,17.125,17.125,17.0,3.5474648475646973,2000,0.0,
1994-08-30 00:00:00+00:00,17.125,17.125,17.0,3.5474648475646973,2300,0.0,
1994-08-31 00:00:00+00:00,17.125,17.125,16.875,3.521570205688477,6000,0.0,
1994-09-01 00:00:00+00:00,17.125,17.125,16.75,3.469781875610352,8500,0.0,
1994-09-02 00:00:00+00:00,16.875,16.875,16.5,3.4179933071136475,2800,0.0,
1994-09-06 00:00:00+00:00,16.625,16.625,16.375,3.3921008110046387,1600,0.0,
1994-09-07 00:00:00+00:00,16.5,16.75,16.5,3.469781875610352,3400,0.0,
1994-09-08 00:00:00+00:00,16.75,16.75,16.5,3.4179933071136475,2000,0.0,
1994-09-09 00:00:00+00:00,16.5,16.625,16.5,3.4179933071136475,5800,0.0,
1994-09-12 00:00:00+00:00,16.625,16.625,16.625,3.44388747215271,100,0.0,
1994-09-13 00:00:00+00:00,16.5,16.625,16.5,3.44388747215271,2500,0.0,
1994-09-14 00:00:00+00:00,16.625,16.625,16.625,3.44388747215271,0,0.0,
1994-09-15 00:00:00+00:00,16.75,16.75,16.75,3.469781875610352,4200,0.0,
1994-09-16 00:00:00+00:00,16.75,16.75,16.5,3.4179933071136475,22800,0.0,
1994-09-19 00:00:00+00:00,16.5,16.625,16.5,3.44388747215271,1300,0.0,
1994-09-20 00:00:00+00:00,16.5,16.5,16.375,3.3921008110046387,1000,0.0,
1994-09-21 00:00:00+00:00,16.5,16.625,16.375,3.4179933071136475,2200,0.0,
1994-09-22 00:00:00+00:00,16.5,16.5,16.25,3.3662075996398926,9000,0.0,
1994-09-23 00:00:00+00:00,16.5,16.5,16.25,3.3662075996398926,1900,0.0,
1994-09-26 00:00:00+00:00,16.125,16.25,16.0,3.340311288833618,2600,0.0,
1994-09-27 00:00:00+00:00,16.25,16.25,16.125,3.340311288833618,1900,0.0,
1994-09-28 00:00:00+00:00,16.125,16.125,16.125,3.340311288833618,0,0.0,
1994-09-29 00:00:00+00:00,16.125,16.125,15.875,3.288526058197021,2600,0.0,
1994-09-30 00:00:00+00:00,15.75,16.0,15.75,3.3144185543060303,20600,0.0,
1994-10-03 00:00:00+00:00,16.0,16.0,16.0,3.3144185543060303,0,0.0,
1994-10-04 00:00:00+00:00,16.125,16.375,16.125,3.3921008110046387,2300,0.0,
1994-10-05 00:00:00+00:00,16.375,16.375,16.125,3.340311288833618,600,0.0,
1994-10-06 00:00:00+00:00,16.25,16.25,16.25,3.3662075996398926,600,0.0,
1994-10-07 00:00:00+00:00,16.25,16.25,16.0,3.3144185543060303,5000,0.0,
1994-10-10 00:00:00+00:00,16.125,16.25,16.125,3.3662075996398926,1600,0.0,
1994-10-11 00:00:00+00:00,16.25,16.5,16.25,3.3921008110046387,11100,0.0,
1994-10-12 00:00:00+00:00,16.5,16.5,16.375,3.4179933071136475,2800,0.0,
1994-10-13 00:00:00+00:00,16.5,16.75,16.375,3.44388747215271,13000,0.0,
1994-10-14 00:00:00+00:00,16.5,16.5,16.375,3.4179933071136475,3500,0.0,
1994-10-17 00:00:00+00:00,16.375,16.375,16.0,3.3144185543060303,12700,0.0,
1994-10-18 00:00:00+00:00,16.125,16.25,16.0,3.3662075996398926,37600,0.0,
1994-10-19 00:00:00+00:00,16.125,16.25,16.125,3.340311288833618,71400,0.0,
1994-10-20 00:00:00+00:00,16.125,16.125,16.0,3.3144185543060303,2800,0.0,
1994-10-21 00:00:00+00:00,15.75,15.75,15.25,3.1849491596221924,111800,0.0,
1994-10-24 00:00:00+00:00,15.5,15.625,15.5,3.2108428478240967,5700,0.0,
1994-10-25 00:00:00+00:00,15.375,15.375,15.25,3.1849491596221924,88000,0.0,
1994-10-26 00:00:00+00:00,15.5,15.75,15.375,3.2367374897003174,40300,0.0,
1994-10-27 00:00:00+00:00,15.625,15.75,15.625,3.2626302242279053,17000,0.0,
1994-10-28 00:00:00+00:00,15.75,15.75,15.625,3.2626302242279053,34900,0.0,
1994-10-31 00:00:00+00:00,15.75,15.875,15.75,3.288526058197021,9700,0.0,
1994-11-01 00:00:00+00:00,15.875,16.0,15.875,3.288526058197021,8000,0.0,
1994-11-02 00:00:00+00:00,16.125,16.25,15.875,3.3144185543060303,4800,0.0,
1994-11-03 00:00:00+00:00,16.0,16.0,15.875,3.3144185543060303,54100,0.0,
1994-11-04 00:00:00+00:00,15.625,15.75,15.5,3.318665742874145,3100,0.395,
1994-11-07 00:00:00+00:00,15.625,15.75,15.5,3.345215320587158,3200,0.0,
1994-11-08 00:00:00+00:00,15.75,15.75,15.5,3.292118549346924,33500,0.0,
1994-11-09 00:00:00+00:00,15.5,15.625,15.5,3.318665742874145,2300,0.0,
1994-11-10 00:00:00+00:00,15.75,15.75,15.625,3.318665742874145,6800,0.0,
1994-11-11 00:00:00+00:00,15.625,15.75,15.625,3.345215320587158,2800,0.0,
1994-11-14 00:00:00+00:00,15.625,15.75,15.625,3.345215320587158,15100,0.0,
1994-11-15 00:00:00+00:00,15.75,15.875,15.625,3.318665742874145,67600,0.0,
1994-11-16 00:00:00+00:00,15.75,15.75,15.5,3.292118549346924,1400,0.0,
1994-11-17 00:00:00+00:00,15.625,15.75,15.625,3.345215320587158,3000,0.0,
1994-11-18 00:00:00+00:00,15.5,15.625,15.375,3.2655670642852783,4200,0.0,
1994-11-21 00:00:00+00:00,15.625,15.625,15.625,3.318665742874145,1400,0.0,
1994-11-22 00:00:00+00:00,15.375,15.625,15.375,3.292118549346924,28200,0.0,
1994-11-23 00:00:00+00:00,15.375,15.625,15.375,3.318665742874145,1300,0.0,
1994-11-25 00:00:00+00:00,15.75,15.75,15.75,3.345215320587158,200,0.0,
1994-11-28 00:00:00+00:00,15.625,15.625,15.375,3.2655670642852783,6000,0.0,
1994-11-29 00:00:00+00:00,15.375,15.5,15.375,3.292118549346924,4300,0.0,
1994-11-30 00:00:00+00:00,15.5,15.5,15.25,3.2655670642852783,4500,0.0,
1994-12-01 00:00:00+00:00,15.375,15.375,15.375,3.2655670642852783,400,0.0,
1994-12-02 00:00:00+00:00,15.125,15.25,15.125,3.2390174865722656,3500,0.0,
1994-12-05 00:00:00+00:00,15.375,15.875,15.375,3.371764659881592,4500,0.0,
1994-12-06 00:00:00+00:00,15.875,15.875,15.75,3.371764659881592,1500,0.0,
1994-12-07 00:00:00+00:00,15.75,15.75,15.75,3.345215320587158,1800,0.0,
1994-12-08 00:00:00+00:00,15.75,15.75,15.5,3.345215320587158,3800,0.0,
1994-12-09 00:00:00+00:00,15.75,15.75,15.625,3.345215320587158,2500,0.0,
1994-12-12 00:00:00+00:00,15.875,15.875,15.625,3.345215320587158,2000,0.0,
1994-12-13 00:00:00+00:00,15.625,15.875,15.625,3.371764659881592,600,0.0,
1994-12-14 00:00:00+00:00,15.75,15.875,15.75,3.371764659881592,4600,0.0,
1994-12-15 00:00:00+00:00,15.875,16.5,15.875,3.5045108795166016,26100,0.0,
1994-12-16 00:00:00+00:00,16.5,17.25,16.5,3.66380786895752,11700,0.0,
1994-12-19 00:00:00+00:00,17.125,17.25,17.125,3.637258052825928,31700,0.0,
1994-12-20 00:00:00+00:00,17.125,17.125,17.0,3.637258052825928,6300,0.0,
1994-12-21 00:00:00+00:00,17.0,17.5,16.875,3.6903584003448486,9700,0.0,
1994-12-22 00:00:00+00:00,17.125,17.5,17.125,3.66380786895752,21500,0.0,
1994-12-23 00:00:00+00:00,17.375,17.5,17.375,3.716906309127808,4000,0.0,
1994-12-27 00:00:00+00:00,17.375,17.375,17.0,3.610709428787232,3500,0.0,
1994-12-28 00:00:00+00:00,16.875,17.0,16.875,3.584161758422852,1200,0.0,
1994-12-29 00:00:00+00:00,16.625,16.625,16.375,3.5310587882995605,16800,0.0,
1994-12-30 00:00:00+00:00,16.75,16.875,16.5,3.557610988616944,5600,0.0,
1995-01-03 00:00:00+00:00,16.875,16.875,16.75,3.557610988616944,1400,0.0,
1995-01-04 00:00:00+00:00,16.875,16.875,16.625,3.584161758422852,1600,0.0,
1995-01-05 00:00:00+00:00,16.875,16.875,16.875,3.584161758422852,0,0.0,
1995-01-06 00:00:00+00:00,16.75,16.875,16.625,3.584161758422852,3700,0.0,
1995-01-09 00:00:00+00:00,16.75,17.0,16.75,3.610709428787232,2200,0.0,
1995-01-10 00:00:00+00:00,17.125,17.125,16.625,3.5310587882995605,1600,0.0,
1995-01-11 00:00:00+00:00,16.5,16.5,16.5,3.5045108795166016,800,0.0,
1995-01-12 00:00:00+00:00,16.375,16.5,16.125,3.451413154602051,19500,0.0,
1995-01-13 00:00:00+00:00,16.25,16.25,15.875,3.371764659881592,11200,0.0,
1995-01-16 00:00:00+00:00,16.0,16.25,16.0,3.451413154602051,11000,0.0,
1995-01-17 00:00:00+00:00,16.25,16.25,16.25,3.451413154602051,6600,0.0,
