date,SBAC_Open,SBAC_High,SBAC_Low,SBAC_Close,SBAC_Volume,SBAC_Dividends,SBAC_Stock Splits
1999-07-27 00:00:00+00:00,10.40625,10.875,9.875,9.869012832641602,312600,0.0,
1999-07-28 00:00:00+00:00,10.5625,11.875,10.25,10.701337814331056,176700,0.0,
1999-07-29 00:00:00+00:00,11.0,11.75,10.5625,10.82024097442627,165400,0.0,
1999-07-30 00:00:00+00:00,11.375,12.0625,10.5,10.582435607910156,237500,0.0,
1999-08-02 00:00:00+00:00,11.5,13.25,10.875,10.701337814331056,503900,0.0,
1999-08-03 00:00:00+00:00,11.75,12.5,11.625,11.533663749694824,265300,0.0,
1999-08-04 00:00:00+00:00,12.0,12.0625,11.25,10.939146041870115,186900,0.0,
1999-08-05 00:00:00+00:00,11.375,11.625,10.25,11.0580472946167,188600,0.0,
1999-08-06 00:00:00+00:00,11.5,11.5,10.5,10.463529586791992,77400,0.0,
1999-08-09 00:00:00+00:00,11.0625,11.4375,9.875,9.512300491333008,105900,0.0,
1999-08-10 00:00:00+00:00,9.875,10.25,9.0625,8.709699630737305,369700,0.0,
1999-08-11 00:00:00+00:00,9.5,10.0,9.125,9.393394470214844,351000,0.0,
1999-08-12 00:00:00+00:00,10.4375,11.5,10.0,10.40407943725586,413900,0.0,
1999-08-13 00:00:00+00:00,11.375,11.625,10.625,10.463529586791992,275600,0.0,
1999-08-16 00:00:00+00:00,11.25,11.25,10.75,10.344626426696776,98900,0.0,
1999-08-17 00:00:00+00:00,11.0,11.5,10.875,10.939146041870115,149100,0.0,
1999-08-18 00:00:00+00:00,11.5,11.625,10.9375,10.40407943725586,100300,0.0,
1999-08-19 00:00:00+00:00,10.96875,11.3125,10.75,10.582435607910156,39200,0.0,
1999-08-20 00:00:00+00:00,11.25,11.375,11.0,10.701337814331056,42400,0.0,
1999-08-23 00:00:00+00:00,11.4375,11.5,10.875,10.40407943725586,65000,0.0,
1999-08-24 00:00:00+00:00,11.25,11.25,10.625,10.582435607910156,108000,0.0,
1999-08-25 00:00:00+00:00,10.875,11.25,10.875,10.463529586791992,112800,0.0,
1999-08-26 00:00:00+00:00,11.09375,11.09375,10.75,10.40407943725586,135500,0.0,
1999-08-27 00:00:00+00:00,10.9375,11.0625,10.625,10.40407943725586,434800,0.0,
1999-08-30 00:00:00+00:00,11.0,11.25,10.875,10.463529586791992,88500,0.0,
1999-08-31 00:00:00+00:00,11.0,11.4375,10.8125,10.879693984985352,153000,0.0,
1999-09-01 00:00:00+00:00,11.4375,11.9375,11.125,10.701337814331056,87000,0.0,
1999-09-02 00:00:00+00:00,11.25,11.375,10.8125,10.522981643676758,80800,0.0,
1999-09-03 00:00:00+00:00,11.21875,11.75,11.0,11.176955223083496,91900,0.0,
1999-09-07 00:00:00+00:00,12.0,12.0625,11.25,10.760790824890137,58300,0.0,
1999-09-08 00:00:00+00:00,11.375,11.4375,11.25,10.82024097442627,96100,0.0,
1999-09-09 00:00:00+00:00,11.40625,12.625,11.3125,11.890375137329102,179900,0.0,
1999-09-10 00:00:00+00:00,12.5,13.5,12.3125,11.949827194213867,249300,0.0,
1999-09-13 00:00:00+00:00,12.8125,12.9375,11.8125,11.83092212677002,363900,0.0,
1999-09-14 00:00:00+00:00,12.5,13.0,12.25,12.365988731384276,238300,0.0,
1999-09-15 00:00:00+00:00,12.9375,13.5,12.875,12.722702026367188,271500,0.0,
1999-09-16 00:00:00+00:00,13.71875,13.75,13.125,12.544346809387209,159600,0.0,
1999-09-17 00:00:00+00:00,13.3125,13.75,13.125,13.07941436767578,199700,0.0,
1999-09-20 00:00:00+00:00,13.6875,13.6875,12.5,12.306537628173828,90500,0.0,
1999-09-21 00:00:00+00:00,12.84375,13.1875,12.375,12.00928020477295,129200,0.0,
1999-09-22 00:00:00+00:00,12.71875,13.5625,12.6875,12.782153129577637,92200,0.0,
1999-09-23 00:00:00+00:00,13.0625,13.5,12.625,12.18763256072998,146000,0.0,
1999-09-24 00:00:00+00:00,12.875,13.0,12.25,11.771472930908203,148000,0.0,
1999-09-27 00:00:00+00:00,12.71875,13.25,12.0,12.068731307983398,127500,0.0,
1999-09-28 00:00:00+00:00,12.09375,12.6875,11.75,11.652569770812988,85200,0.0,
1999-09-29 00:00:00+00:00,12.0,12.125,11.25,10.701337814331056,160200,0.0,
1999-09-30 00:00:00+00:00,11.5,11.625,10.0,10.344626426696776,134900,0.0,
1999-10-01 00:00:00+00:00,10.5,11.0625,10.5,10.40407943725586,113100,0.0,
1999-10-04 00:00:00+00:00,10.96875,11.125,10.875,10.463529586791992,146400,0.0,
1999-10-05 00:00:00+00:00,11.03125,11.5,10.25,9.809561729431152,64900,0.0,
1999-10-06 00:00:00+00:00,11.0,11.375,10.625,10.40407943725586,90800,0.0,
1999-10-07 00:00:00+00:00,11.0,11.0625,10.5625,10.106820106506348,69800,0.0,
1999-10-08 00:00:00+00:00,10.6875,11.125,10.625,10.463529586791992,54200,0.0,
1999-10-11 00:00:00+00:00,10.9375,11.0,10.625,10.225722312927246,25400,0.0,
1999-10-12 00:00:00+00:00,10.75,10.9375,10.0625,9.750106811523438,54600,0.0,
1999-10-13 00:00:00+00:00,10.59375,10.59375,10.0,9.512300491333008,37900,0.0,
1999-10-14 00:00:00+00:00,10.1875,10.4375,10.0,9.869012832641602,204700,0.0,
1999-10-15 00:00:00+00:00,10.1875,10.5,9.4375,9.512300491333008,140700,0.0,
1999-10-18 00:00:00+00:00,9.78125,11.0,9.5625,10.463529586791992,98700,0.0,
1999-10-19 00:00:00+00:00,10.71875,11.0625,10.25,9.928464889526367,121200,0.0,
1999-10-20 00:00:00+00:00,10.5625,10.875,9.6875,9.215041160583496,47400,0.0,
1999-10-21 00:00:00+00:00,9.65625,10.75,9.5,9.631202697753906,52100,0.0,
1999-10-22 00:00:00+00:00,10.4375,10.625,9.75,9.512300491333008,17800,0.0,
1999-10-25 00:00:00+00:00,10.0,10.1875,9.75,9.274493217468262,26400,0.0,
1999-10-26 00:00:00+00:00,10.0,10.25,9.875,9.571752548217772,39700,0.0,
1999-10-27 00:00:00+00:00,10.125,10.125,9.9375,9.512300491333008,27800,0.0,
1999-10-28 00:00:00+00:00,10.0,10.0,9.5,9.452850341796877,109400,0.0,
1999-10-29 00:00:00+00:00,10.0,10.5,9.5625,9.274493217468262,47900,0.0,
1999-11-01 00:00:00+00:00,9.890625,10.0,9.5,9.155591011047363,58100,0.0,
1999-11-02 00:00:00+00:00,9.6875,10.25,9.625,9.155591011047363,68900,0.0,
1999-11-03 00:00:00+00:00,9.75,10.0,9.5,9.036683082580566,191200,0.0,
1999-11-04 00:00:00+00:00,10.0,10.125,9.5,9.393394470214844,123900,0.0,
1999-11-05 00:00:00+00:00,9.875,10.0,9.625,9.393394470214844,184800,0.0,
1999-11-08 00:00:00+00:00,9.9375,10.625,9.875,10.106820106506348,218000,0.0,
1999-11-09 00:00:00+00:00,10.40625,12.0,10.25,11.414762496948242,170600,0.0,
1999-11-10 00:00:00+00:00,11.75,13.4375,11.5,12.603799819946287,439400,0.0,
1999-11-11 00:00:00+00:00,13.125,17.75,13.125,14.149545669555664,2641000,0.0,
1999-11-12 00:00:00+00:00,15.0,15.0625,11.5,11.652569770812988,883700,0.0,
1999-11-15 00:00:00+00:00,12.75,13.0,12.1875,11.652569770812988,203400,0.0,
1999-11-16 00:00:00+00:00,12.375,12.5,11.75,11.295855522155762,186100,0.0,
1999-11-17 00:00:00+00:00,11.40625,12.4375,10.875,11.474210739135742,273100,0.0,
1999-11-18 00:00:00+00:00,11.84375,12.3125,11.375,11.414762496948242,353300,0.0,
1999-11-19 00:00:00+00:00,12.3125,12.625,11.9375,11.414762496948242,425600,0.0,
1999-11-22 00:00:00+00:00,12.28125,12.375,11.6875,11.474210739135742,241800,0.0,
1999-11-23 00:00:00+00:00,11.90625,12.0,11.3125,10.939146041870115,120600,0.0,
1999-11-24 00:00:00+00:00,10.84375,11.375,10.75,10.641886711120604,254300,0.0,
1999-11-26 00:00:00+00:00,11.1875,12.5625,11.0,10.701337814331056,138800,0.0,
1999-11-29 00:00:00+00:00,11.25,11.375,10.75,10.701337814331056,398300,0.0,
1999-11-30 00:00:00+00:00,11.4375,12.0,11.1875,10.939146041870115,123500,0.0,
1999-12-01 00:00:00+00:00,11.875,11.875,11.0625,10.879693984985352,117900,0.0,
1999-12-02 00:00:00+00:00,11.4375,11.875,11.3125,11.176955223083496,83400,0.0,
1999-12-03 00:00:00+00:00,13.4375,13.875,12.25,12.306537628173828,388900,0.0,
1999-12-06 00:00:00+00:00,13.46875,14.0,13.0,12.42544174194336,441000,0.0,
1999-12-07 00:00:00+00:00,13.25,13.875,13.0,12.960509300231934,433700,0.0,
1999-12-08 00:00:00+00:00,14.0,14.25,13.375,13.317221641540527,281000,0.0,
1999-12-09 00:00:00+00:00,14.125,14.25,14.0,13.43612575531006,196600,0.0,
1999-12-10 00:00:00+00:00,14.15625,14.625,14.0625,13.55502700805664,425900,0.0,
1999-12-13 00:00:00+00:00,14.4375,15.5625,14.0625,13.495575904846191,351600,0.0,
1999-12-14 00:00:00+00:00,14.375,14.75,13.875,13.733384132385254,233000,0.0,
1999-12-15 00:00:00+00:00,14.5,15.125,13.75,13.07941436767578,230000,0.0,
1999-12-16 00:00:00+00:00,13.75,15.125,13.75,14.268451690673828,379800,0.0,
1999-12-17 00:00:00+00:00,15.0625,16.75,14.75,15.10077667236328,549200,0.0,
1999-12-20 00:00:00+00:00,15.9375,18.0,15.875,16.289813995361328,697000,0.0,
1999-12-21 00:00:00+00:00,17.625,18.375,15.375,15.457487106323242,455200,0.0,
1999-12-22 00:00:00+00:00,15.875,17.0,15.5,16.17091178894043,281800,0.0,
1999-12-23 00:00:00+00:00,16.8125,17.25,16.625,16.052011489868164,86800,0.0,
1999-12-27 00:00:00+00:00,17.125,17.1875,16.25,16.17091178894043,172800,0.0,
1999-12-28 00:00:00+00:00,16.75,17.5,16.625,16.646530151367188,248800,0.0,
1999-12-29 00:00:00+00:00,16.90625,17.625,16.5625,16.646530151367188,79000,0.0,
1999-12-30 00:00:00+00:00,17.375,18.3125,17.25,17.122140884399414,118100,0.0,
1999-12-31 00:00:00+00:00,18.0,18.75,17.625,17.835561752319336,161000,0.0,
2000-01-03 00:00:00+00:00,18.5625,19.1875,17.625,17.122140884399414,233800,0.0,
2000-01-04 00:00:00+00:00,17.9375,18.125,16.5,16.88433074951172,195500,0.0,
2000-01-05 00:00:00+00:00,16.625,17.0,16.5,16.17091178894043,166700,0.0,
2000-01-06 00:00:00+00:00,16.875,17.0,16.6875,16.11145782470703,410900,0.0,
2000-01-07 00:00:00+00:00,16.8125,18.5625,16.75,17.478849411010742,508600,0.0,
2000-01-10 00:00:00+00:00,21.875,22.625,21.0,20.927059173583984,1448400,0.0,
2000-01-11 00:00:00+00:00,22.71875,27.125,22.25,24.613075256347656,713300,0.0,
2000-01-12 00:00:00+00:00,27.5,27.8125,22.5,21.64048194885254,433600,0.0,
2000-01-13 00:00:00+00:00,24.125,26.5,23.0,24.196916580200195,150300,0.0,
2000-01-14 00:00:00+00:00,25.46875,26.5,24.0,23.840200424194336,124900,0.0,
2000-01-18 00:00:00+00:00,23.25,27.9375,23.125,26.574987411499023,270800,0.0,
2000-01-19 00:00:00+00:00,27.9375,27.9375,26.125,25.564306259155277,114300,0.0,
2000-01-20 00:00:00+00:00,26.375,27.0,26.25,25.564306259155277,276100,0.0,
2000-01-21 00:00:00+00:00,27.25,27.5,26.5,25.564306259155277,539600,0.0,
2000-01-24 00:00:00+00:00,26.875,29.9375,26.5,26.991151809692383,165500,0.0,
2000-01-25 00:00:00+00:00,28.4375,31.375,28.4375,29.01251602172852,226400,0.0,
2000-01-26 00:00:00+00:00,31.5625,34.0,30.5625,29.963747024536133,244600,0.0,
2000-01-27 00:00:00+00:00,32.0,32.25,27.875,27.52621841430664,289100,0.0,
2000-01-28 00:00:00+00:00,26.875,30.375,26.75,28.77471351623535,3695000,0.0,
2000-01-31 00:00:00+00:00,29.75,30.75,28.75,28.834163665771484,972000,0.0,
2000-02-01 00:00:00+00:00,31.96875,33.75,31.0,31.509498596191406,675100,0.0,
2000-02-02 00:00:00+00:00,33.9375,34.0,32.625,32.34182357788086,974600,0.0,
2000-02-03 00:00:00+00:00,34.0625,35.0,34.0,33.293060302734375,889800,0.0,
2000-02-04 00:00:00+00:00,35.0,35.0,33.75,32.81743240356445,465100,0.0,
2000-02-07 00:00:00+00:00,34.75,36.5,34.75,33.64976501464844,770400,0.0,
2000-02-08 00:00:00+00:00,35.5,35.5,33.375,32.93633270263672,176200,0.0,
2000-02-09 00:00:00+00:00,34.3125,34.625,31.25,32.10402297973633,660500,0.0,
2000-02-10 00:00:00+00:00,33.875,35.75,33.625,33.05524444580078,333700,0.0,
2000-02-11 00:00:00+00:00,35.25,35.375,34.75,33.17414474487305,650300,0.0,
2000-02-14 00:00:00+00:00,35.25,35.703125,34.125,33.17414474487305,253000,0.0,
2000-02-15 00:00:00+00:00,35.0,35.0625,33.6875,33.35250473022461,183000,0.0,
2000-02-16 00:00:00+00:00,35.125,35.125,32.4375,32.460723876953125,99000,0.0,
2000-02-17 00:00:00+00:00,33.0,33.9375,31.5,30.08264923095703,425900,0.0,
2000-02-18 00:00:00+00:00,31.78125,31.8125,27.75,26.39663314819336,387000,0.0,
2000-02-22 00:00:00+00:00,30.0,31.0,29.375,28.655807495117188,832800,0.0,
2000-02-23 00:00:00+00:00,30.3125,31.5,30.0,29.36922836303711,691500,0.0,
2000-02-24 00:00:00+00:00,33.0,33.375,32.25,31.628400802612305,437000,0.0,
2000-02-25 00:00:00+00:00,34.125,36.375,34.0625,34.24428176879883,698400,0.0,
2000-02-28 00:00:00+00:00,36.5,36.5,35.25,34.24428176879883,621000,0.0,
2000-02-29 00:00:00+00:00,36.8125,41.375,36.5,38.524810791015625,422200,0.0,
2000-03-01 00:00:00+00:00,41.0,45.875,41.0,41.259613037109375,321400,0.0,
2000-03-02 00:00:00+00:00,43.25,43.875,42.75,40.783992767333984,402100,0.0,
2000-03-03 00:00:00+00:00,43.5,45.0,42.875,41.9730224609375,195400,0.0,
2000-03-06 00:00:00+00:00,44.25,44.25,42.375,41.14070129394531,222400,0.0,
2000-03-07 00:00:00+00:00,43.8125,45.0,43.0,42.56754684448242,235100,0.0,
2000-03-08 00:00:00+00:00,45.125,52.0,44.5,45.77794647216797,418000,0.0,
2000-03-09 00:00:00+00:00,49.375,50.0,47.25,45.06451797485352,349400,0.0,
2000-03-10 00:00:00+00:00,48.0,52.0,47.25,47.20478057861328,477600,0.0,
2000-03-13 00:00:00+00:00,49.5,54.75,49.0,51.12861251831055,289600,0.0,
2000-03-14 00:00:00+00:00,54.625,54.75,51.875,49.93958282470703,487300,0.0,
2000-03-15 00:00:00+00:00,52.5625,52.9375,47.75,46.550819396972656,378000,0.0,
2000-03-16 00:00:00+00:00,49.375,50.0,42.625,43.16205596923828,351800,0.0,
2000-03-17 00:00:00+00:00,45.25,50.625,45.125,47.62095260620117,770400,0.0,
2000-03-20 00:00:00+00:00,50.1875,51.25,49.25,46.84807968139648,468700,0.0,
2000-03-21 00:00:00+00:00,49.25,49.3125,47.0,44.88616561889648,241400,0.0,
2000-03-22 00:00:00+00:00,47.25,49.0,47.125,45.71849822998047,441800,0.0,
2000-03-23 00:00:00+00:00,49.0,49.625,48.25,46.25355911254883,306500,0.0,
2000-03-24 00:00:00+00:00,48.5,48.984375,45.125,43.994388580322266,222100,0.0,
2000-03-27 00:00:00+00:00,45.5,49.1875,45.5,46.66972351074219,685700,0.0,
2000-03-28 00:00:00+00:00,49.6875,50.5,48.25,46.550819396972656,259800,0.0,
2000-03-29 00:00:00+00:00,49.0,49.25,45.25,43.28096389770508,224700,0.0,
2000-03-30 00:00:00+00:00,45.125,45.3125,36.25,38.04920196533203,451200,0.0,
2000-03-31 00:00:00+00:00,40.25,44.5,40.25,41.85411834716797,310400,0.0,
2000-04-03 00:00:00+00:00,44.125,45.0,41.5,39.476051330566406,244100,0.0,
2000-04-04 00:00:00+00:00,41.6875,42.375,31.5,36.74126052856445,680300,0.0,
2000-04-05 00:00:00+00:00,37.0,41.375,36.5,37.8114013671875,427100,0.0,
2000-04-06 00:00:00+00:00,40.9375,43.0,40.75,40.60563278198242,227500,0.0,
2000-04-07 00:00:00+00:00,43.0,45.125,42.75,42.924259185791016,158400,0.0,
2000-04-10 00:00:00+00:00,48.5,49.0,43.0,41.02179718017578,310800,0.0,
2000-04-11 00:00:00+00:00,42.875,43.5,38.5,36.74126052856445,313800,0.0,
2000-04-12 00:00:00+00:00,39.0625,40.5,38.625,37.9302978515625,1033600,0.0,
2000-04-13 00:00:00+00:00,40.625,42.25,38.375,36.62236404418945,367200,0.0,
2000-04-14 00:00:00+00:00,35.5,36.5,34.0,34.125370025634766,335300,0.0,
2000-04-17 00:00:00+00:00,34.0,34.25,33.0,32.579627990722656,383400,0.0,
2000-04-18 00:00:00+00:00,33.0,41.125,33.0,38.16809844970703,536000,0.0,
2000-04-19 00:00:00+00:00,40.25,41.25,36.8125,35.01715850830078,99700,0.0,
2000-04-20 00:00:00+00:00,37.5,38.0,36.125,35.433326721191406,129800,0.0,
2000-04-24 00:00:00+00:00,36.25,39.9375,34.25,37.98974609375,108600,0.0,
2000-04-25 00:00:00+00:00,40.0,40.0,37.125,35.433326721191406,96900,0.0,
2000-04-26 00:00:00+00:00,38.125,39.6875,38.125,37.21688079833984,509300,0.0,
2000-04-27 00:00:00+00:00,38.5,42.75,38.0625,40.66508865356445,427800,0.0,
2000-04-28 00:00:00+00:00,42.75,43.25,40.625,38.64372634887695,50500,0.0,
2000-05-01 00:00:00+00:00,40.75,42.625,40.625,39.11933135986328,51700,0.0,
2000-05-02 00:00:00+00:00,40.75,42.625,40.625,39.35715103149414,79800,0.0,
2000-05-03 00:00:00+00:00,40.75,42.0,38.875,39.951656341552734,81400,0.0,
2000-05-04 00:00:00+00:00,42.125,43.625,41.375,41.14070129394531,76100,0.0,
2000-05-05 00:00:00+00:00,42.75,45.0,41.25,42.56754684448242,87200,0.0,
2000-05-08 00:00:00+00:00,43.0625,48.375,43.0,45.65904998779297,373200,0.0,
2000-05-09 00:00:00+00:00,48.75,48.75,44.0,44.11330032348633,207500,0.0,
2000-05-10 00:00:00+00:00,46.0,46.0,41.625,39.892208099365234,142000,0.0,
2000-05-11 00:00:00+00:00,41.25,44.625,38.875,41.49741363525391,3096000,0.0,
2000-05-12 00:00:00+00:00,44.25,44.875,41.0625,39.416595458984375,145400,0.0,
2000-05-15 00:00:00+00:00,40.5,41.5,40.375,38.76262283325195,102000,0.0,
2000-05-16 00:00:00+00:00,41.5,42.125,41.0,40.011112213134766,148200,0.0,
2000-05-17 00:00:00+00:00,42.0,44.0,41.0,40.783992767333984,66900,0.0,
2000-05-18 00:00:00+00:00,43.0625,44.0,41.3125,39.71385955810547,146600,0.0,
2000-05-19 00:00:00+00:00,40.0,40.5,39.875,38.04920196533203,107300,0.0,
2000-05-22 00:00:00+00:00,39.875,40.0,39.0,37.33577728271485,266100,0.0,
2000-05-23 00:00:00+00:00,39.0625,40.625,38.875,37.09797286987305,138600,0.0,
2000-05-24 00:00:00+00:00,38.875,39.5,37.5,37.573577880859375,190500,0.0,
2000-05-25 00:00:00+00:00,38.0,38.03125,36.125,35.79003143310547,670700,0.0,
2000-05-26 00:00:00+00:00,37.5,37.6875,36.375,35.25496292114258,420100,0.0,
2000-05-30 00:00:00+00:00,37.5,38.5,37.25,36.62236404418945,251500,0.0,
2000-05-31 00:00:00+00:00,38.25,38.5625,37.0,35.433326721191406,341600,0.0,
2000-06-01 00:00:00+00:00,36.75,37.5,36.5,35.373870849609375,221800,0.0,
2000-06-02 00:00:00+00:00,37.1875,38.5,37.1875,36.26565170288086,386900,0.0,
2000-06-05 00:00:00+00:00,38.3125,38.625,37.875,36.26565170288086,231300,0.0,
2000-06-06 00:00:00+00:00,38.75,40.375,38.125,37.6924934387207,605200,0.0,
2000-06-07 00:00:00+00:00,39.75,42.75,39.4375,40.07056427001953,589700,0.0,
2000-06-08 00:00:00+00:00,41.3125,42.125,41.0,39.476051330566406,444800,0.0,
2000-06-09 00:00:00+00:00,41.9375,43.5,41.5,41.259613037109375,279700,0.0,
2000-06-12 00:00:00+00:00,43.875,44.375,43.25,41.85411834716797,212900,0.0,
2000-06-13 00:00:00+00:00,41.9375,44.625,41.6875,42.09192657470703,216300,0.0,
2000-06-14 00:00:00+00:00,44.5,45.0625,43.0,42.44863510131836,145200,0.0,
2000-06-15 00:00:00+00:00,44.875,46.25,44.625,43.8160285949707,193300,0.0,
2000-06-16 00:00:00+00:00,45.96875,47.625,45.625,43.994388580322266,155200,0.0,
2000-06-19 00:00:00+00:00,46.0,48.0,46.0,44.58891296386719,124800,0.0,
2000-06-20 00:00:00+00:00,47.0,47.625,46.0,45.00507354736328,209100,0.0,
2000-06-21 00:00:00+00:00,47.03125,47.25,46.5,44.79698944091797,122400,0.0,
2000-06-22 00:00:00+00:00,47.0,49.0,46.25,45.77794647216797,646300,0.0,
2000-06-23 00:00:00+00:00,48.0,48.4375,47.5,45.54014587402344,286000,0.0,
2000-06-26 00:00:00+00:00,47.875,50.375,47.4375,47.918216705322266,401400,0.0,
2000-06-27 00:00:00+00:00,50.0,52.625,49.6875,49.58286666870117,522300,0.0,
2000-06-28 00:00:00+00:00,51.5,54.0,51.375,51.00971221923828,610500,0.0,
2000-06-29 00:00:00+00:00,53.5625,57.0,53.5625,53.863399505615234,734200,0.0,
2000-06-30 00:00:00+00:00,56.1875,57.0,49.9375,49.40450668334961,1142400,0.0,
2000-07-03 00:00:00+00:00,50.65625,50.8125,46.0,47.79930877685547,108000,0.0,
2000-07-05 00:00:00+00:00,49.75,51.5,49.625,48.512733459472656,171700,0.0,
2000-07-06 00:00:00+00:00,51.125,51.25,49.375,48.39383316040039,252700,0.0,
2000-07-07 00:00:00+00:00,51.15625,52.125,50.9375,49.46395492553711,213800,0.0,
2000-07-10 00:00:00+00:00,52.09375,52.09375,50.625,48.156028747558594,166600,0.0,
2000-07-11 00:00:00+00:00,48.5625,49.9375,48.0,45.71849822998047,139100,0.0,
2000-07-12 00:00:00+00:00,49.5,52.5,49.5,49.22615051269531,244100,0.0,
2000-07-13 00:00:00+00:00,52.09375,52.125,51.0,48.75053024291992,112800,0.0,
2000-07-14 00:00:00+00:00,50.625,51.875,50.5,48.98835372924805,156100,0.0,
2000-07-17 00:00:00+00:00,51.5,52.3125,50.75,48.98835372924805,99200,0.0,
2000-07-18 00:00:00+00:00,51.625,53.8125,51.125,49.70176696777344,192500,0.0,
2000-07-19 00:00:00+00:00,52.96875,53.5,52.0,50.41519927978516,155800,0.0,
2000-07-20 00:00:00+00:00,53.0,55.875,53.0,52.91216659545898,242200,0.0,
2000-07-21 00:00:00+00:00,55.0625,55.0625,51.25,48.75053024291992,384000,0.0,
2000-07-24 00:00:00+00:00,51.6875,52.0,50.1875,48.18574523925781,234500,0.0,
2000-07-25 00:00:00+00:00,50.1875,50.25,46.1875,44.707820892333984,369100,0.0,
2000-07-26 00:00:00+00:00,46.625,47.375,46.0,44.707820892333984,518300,0.0,
2000-07-27 00:00:00+00:00,46.96875,46.96875,45.5,43.518775939941406,762200,0.0,
2000-07-28 00:00:00+00:00,43.125,43.625,41.875,41.49741363525391,2691800,0.0,
2000-07-31 00:00:00+00:00,43.5625,45.75,43.0,42.924259185791016,1035000,0.0,
2000-08-01 00:00:00+00:00,44.9375,45.5,43.0,41.259613037109375,257900,0.0,
2000-08-02 00:00:00+00:00,43.125,46.0,43.125,42.21084213256836,392300,0.0,
2000-08-03 00:00:00+00:00,43.75,45.875,43.0,43.28096389770508,176500,0.0,
2000-08-04 00:00:00+00:00,45.5,46.375,43.375,41.79467391967773,227200,0.0,
2000-08-07 00:00:00+00:00,44.375,44.5,43.75,42.32974243164063,124600,0.0,
2000-08-08 00:00:00+00:00,44.25,45.75,43.5625,43.16205596923828,231900,0.0,
2000-08-09 00:00:00+00:00,45.125,45.625,45.0,43.04316329956055,275500,0.0,
2000-08-10 00:00:00+00:00,45.3125,45.625,43.875,41.85411834716797,190900,0.0,
2000-08-11 00:00:00+00:00,44.4375,45.25,44.0,42.80535125732422,526900,0.0,
2000-08-14 00:00:00+00:00,44.0625,46.25,44.0,43.45931625366211,254800,0.0,
2000-08-15 00:00:00+00:00,45.5,45.9375,44.875,42.68645477294922,152100,0.0,
2000-08-16 00:00:00+00:00,44.75,44.875,44.375,42.56754684448242,168000,0.0,
2000-08-17 00:00:00+00:00,44.5,45.75,44.0,43.22151565551758,287700,0.0,
2000-08-18 00:00:00+00:00,45.40625,46.25,44.75,42.924259185791016,336400,0.0,
2000-08-21 00:00:00+00:00,45.0625,45.625,44.9375,43.22151565551758,166900,0.0,
2000-08-22 00:00:00+00:00,45.625,45.625,44.25,42.15138626098633,164400,0.0,
2000-08-23 00:00:00+00:00,44.3125,45.75,44.125,42.80535125732422,219700,0.0,
