date,SCHH_Open,SCHH_High,SCHH_Low,SCHH_Close,SCHH_Volume,SCHH_Dividends,SCHH_Stock Splits
2011-01-13 00:00:00+00:00,12.56999969482422,12.640000343322754,12.550000190734863,8.799943923950195,26200,0.0,
2011-01-14 00:00:00+00:00,12.604999542236328,12.69499969482422,12.579999923706056,8.880388259887695,359600,0.0,
2011-01-18 00:00:00+00:00,12.710000038146973,12.789999961853027,12.649999618530272,8.946840286254883,121600,0.0,
2011-01-19 00:00:00+00:00,12.8100004196167,12.8100004196167,12.59000015258789,8.831421852111816,107800,0.0,
2011-01-20 00:00:00+00:00,12.625,12.739999771118164,12.604999542236328,8.84191608428955,42600,0.0,
2011-01-21 00:00:00+00:00,12.699999809265137,12.75,12.635000228881836,8.86290168762207,52000,0.0,
2011-01-24 00:00:00+00:00,12.69499969482422,12.770000457763672,12.645000457763672,8.908366203308105,117200,0.0,
2011-01-25 00:00:00+00:00,12.75,12.885000228881836,12.670000076293944,9.01329517364502,197600,0.0,
2011-01-26 00:00:00+00:00,12.920000076293944,12.94499969482422,12.824999809265137,9.030783653259276,152800,0.0,
2011-01-27 00:00:00+00:00,13.015000343322754,13.119999885559082,12.96500015258789,9.174182891845703,263600,0.0,
2011-01-28 00:00:00+00:00,13.149999618530272,13.154999732971191,12.850000381469728,9.009798049926758,269800,0.0,
2011-01-31 00:00:00+00:00,12.975000381469728,13.085000038146973,12.9350004196167,9.13571548461914,152200,0.0,
2011-02-01 00:00:00+00:00,13.1850004196167,13.1850004196167,12.979999542236328,9.163695335388184,302600,0.0,
2011-02-02 00:00:00+00:00,13.109999656677246,13.170000076293944,13.079999923706056,9.153203964233398,1235600,0.0,
2011-02-03 00:00:00+00:00,13.074999809265137,13.145000457763672,13.029999732971191,9.19167137145996,312600,0.0,
2011-02-04 00:00:00+00:00,13.170000076293944,13.170000076293944,12.970000267028809,9.093740463256836,362800,0.0,
2011-02-07 00:00:00+00:00,13.05500030517578,13.164999961853027,13.029999732971191,9.198670387268066,234000,0.0,
2011-02-08 00:00:00+00:00,13.204999923706056,13.225000381469728,13.145000457763672,9.230145454406738,427600,0.0,
2011-02-09 00:00:00+00:00,13.199999809265137,13.210000038146973,13.140000343322754,9.240638732910156,305600,0.0,
2011-02-10 00:00:00+00:00,13.19499969482422,13.289999961853027,13.175000190734863,9.272120475769045,173800,0.0,
2011-02-11 00:00:00+00:00,13.265000343322754,13.364999771118164,13.199999809265137,9.342071533203123,248400,0.0,
2011-02-14 00:00:00+00:00,13.414999961853027,13.414999961853027,13.260000228881836,9.342071533203123,216800,0.0,
2011-02-15 00:00:00+00:00,13.3149995803833,13.354999542236328,13.239999771118164,9.296601295471191,234200,0.0,
2011-02-16 00:00:00+00:00,13.369999885559082,13.4399995803833,13.274999618530272,9.338573455810549,214400,0.0,
2011-02-17 00:00:00+00:00,13.335000038146973,13.399999618530272,13.324999809265137,9.342071533203123,141600,0.0,
2011-02-18 00:00:00+00:00,13.399999618530272,13.4399995803833,13.345000267028809,9.37355136871338,266200,0.0,
2011-02-22 00:00:00+00:00,13.350000381469728,13.4350004196167,13.25,9.28960418701172,239600,0.0,
2011-02-23 00:00:00+00:00,13.300000190734863,13.3100004196167,13.079999923706056,9.212658882141112,128200,0.0,
2011-02-24 00:00:00+00:00,13.15999984741211,13.18000030517578,12.960000038146973,9.146199226379396,129600,0.0,
2011-02-25 00:00:00+00:00,13.149999618530272,13.335000038146973,13.149999618530272,9.328083038330078,75400,0.0,
2011-02-28 00:00:00+00:00,13.46500015258789,13.654999732971191,13.40999984741211,9.54842472076416,162400,0.0,
2011-03-01 00:00:00+00:00,13.704999923706056,13.704999923706056,13.255000114440918,9.272120475769045,120200,0.0,
2011-03-02 00:00:00+00:00,13.260000228881836,13.260000228881836,13.085000038146973,9.160197257995604,795600,0.0,
2011-03-03 00:00:00+00:00,13.255000114440918,13.3149995803833,13.220000267028809,9.30709457397461,129200,0.0,
2011-03-04 00:00:00+00:00,13.329999923706056,13.329999923706056,13.119999885559082,9.216158866882324,116000,0.0,
2011-03-07 00:00:00+00:00,13.31999969482422,13.31999969482422,13.03499984741211,9.153203964233398,220600,0.0,
2011-03-08 00:00:00+00:00,13.114999771118164,13.335000038146973,13.114999771118164,9.28960418701172,98200,0.0,
2011-03-09 00:00:00+00:00,13.289999961853027,13.324999809265137,13.175000190734863,9.27911376953125,157400,0.0,
2011-03-10 00:00:00+00:00,13.175000190734863,13.1899995803833,13.050000190734863,9.13571548461914,148000,0.0,
2011-03-11 00:00:00+00:00,13.0,13.210000038146973,13.0,9.230145454406738,125600,0.0,
2011-03-14 00:00:00+00:00,13.149999618530272,13.149999618530272,13.010000228881836,9.139204978942873,189200,0.0,
2011-03-15 00:00:00+00:00,12.854999542236328,13.079999923706056,12.765000343322754,9.09024429321289,181200,0.0,
2011-03-16 00:00:00+00:00,12.994999885559082,12.994999885559082,12.71500015258789,8.953834533691406,117400,0.0,
2011-03-17 00:00:00+00:00,12.96500015258789,13.005000114440918,12.824999809265137,9.034283638000488,85400,0.0,
2011-03-18 00:00:00+00:00,13.029999732971191,13.079999923706056,12.989999771118164,9.11122989654541,132000,0.0,
