date,GBF_Open,GBF_High,GBF_Low,GBF_Close,GBF_Volume,GBF_Dividends,GBF_Stock Splits
2007-01-11 00:00:00+00:00,100.37999725341795,100.37999725341795,100.23999786376952,62.43220520019531,60200,0.0,
2007-01-12 00:00:00+00:00,100.0,100.0,99.9499969482422,62.25157165527344,40300,0.0,
2007-01-16 00:00:00+00:00,99.93000030517578,99.93000030517578,99.93000030517578,62.23911666870117,14000,0.0,
2007-01-17 00:00:00+00:00,99.93000030517578,99.93000030517578,99.93000030517578,62.23911666870117,0,0.0,
2007-01-18 00:00:00+00:00,99.83999633789062,99.98999786376952,99.83999633789062,62.27646255493164,11000,0.0,
2007-01-19 00:00:00+00:00,99.98999786376952,99.98999786376952,99.9000015258789,62.25779342651367,1800,0.0,
2007-01-22 00:00:00+00:00,99.98999786376952,100.0199966430664,99.97000122070312,62.29515075683594,1300,0.0,
2007-01-23 00:00:00+00:00,99.9000015258789,99.9000015258789,99.81999969482422,62.17060852050781,200,0.0,
2007-01-24 00:00:00+00:00,99.86000061035156,99.86000061035156,99.86000061035156,62.19552230834961,9200,0.0,
2007-01-25 00:00:00+00:00,99.79000091552734,99.79000091552734,99.58000183105467,62.0211181640625,3600,0.0,
2007-01-26 00:00:00+00:00,99.54000091552734,99.5500030517578,99.52999877929688,61.99002456665039,4200,0.0,
2007-01-29 00:00:00+00:00,99.54000091552734,99.54000091552734,99.54000091552734,61.996219635009766,1700,0.0,
2007-01-30 00:00:00+00:00,99.54000091552734,99.6999969482422,99.54000091552734,62.09587860107422,500,0.0,
2007-01-31 00:00:00+00:00,99.6999969482422,99.6999969482422,99.6999969482422,62.09587860107422,0,0.0,
2007-02-01 00:00:00+00:00,99.95999908447266,100.16000366210938,99.6500015258789,62.223243713378906,2500,0.254,
2007-02-02 00:00:00+00:00,99.6500015258789,99.6500015258789,99.6500015258789,62.223243713378906,0,0.0,
2007-02-05 00:00:00+00:00,99.76000213623048,99.76000213623048,99.76000213623048,62.29194641113281,2000,0.0,
2007-02-06 00:00:00+00:00,99.8499984741211,100.08000183105467,99.8499984741211,62.49175643920898,7100,0.0,
2007-02-07 00:00:00+00:00,100.12999725341795,100.12999725341795,100.12999725341795,62.5229377746582,2600,0.0,
2007-02-08 00:00:00+00:00,100.12999725341795,100.12999725341795,100.12999725341795,62.5229377746582,0,0.0,
2007-02-09 00:00:00+00:00,100.06999969482422,100.06999969482422,100.06999969482422,62.48545837402344,600,0.0,
2007-02-12 00:00:00+00:00,100.25,100.25,100.0,62.4417839050293,9600,0.0,
2007-02-13 00:00:00+00:00,100.0999984741211,100.12000274658205,100.0,62.4417839050293,1700,0.0,
2007-02-14 00:00:00+00:00,100.16000366210938,100.23999786376952,100.16000366210938,62.5916633605957,4500,0.0,
2007-02-15 00:00:00+00:00,100.61000061035156,100.61000061035156,100.5,62.81641006469727,1200,0.0,
2007-02-16 00:00:00+00:00,100.5999984741211,100.5999984741211,100.5999984741211,62.81641006469727,0,0.0,
2007-02-20 00:00:00+00:00,100.5999984741211,100.5999984741211,100.5999984741211,62.81641006469727,0,0.0,
2007-02-21 00:00:00+00:00,100.58000183105467,100.61000061035156,100.5500030517578,62.82268524169922,900,0.0,
2007-02-22 00:00:00+00:00,100.52999877929688,100.52999877929688,100.41999816894533,62.7103385925293,2100,0.0,
2007-02-23 00:00:00+00:00,100.62000274658205,100.70999908447266,100.62000274658205,62.88515090942383,3900,0.0,
2007-02-26 00:00:00+00:00,100.87000274658205,100.91999816894533,100.83000183105467,63.016258239746094,3400,0.0,
2007-02-27 00:00:00+00:00,101.1999969482422,101.1999969482422,101.11000061035156,63.19105911254883,1300,0.0,
2007-02-28 00:00:00+00:00,101.4499969482422,101.4499969482422,100.6999969482422,63.22858810424805,28200,0.0,
2007-03-01 00:00:00+00:00,101.0999984741211,101.0999984741211,100.91999816894533,63.2598876953125,2200,0.39,
2007-03-02 00:00:00+00:00,100.93000030517578,101.0999984741211,100.93000030517578,63.37270736694336,4600,0.0,
2007-03-05 00:00:00+00:00,101.0999984741211,101.0999984741211,101.08999633789062,63.3664436340332,1100,0.0,
2007-03-06 00:00:00+00:00,101.05999755859376,101.05999755859376,101.05999755859376,63.34758758544922,200,0.0,
2007-03-07 00:00:00+00:00,101.08999633789062,101.0999984741211,101.08999633789062,63.37270736694336,800,0.0,
2007-03-08 00:00:00+00:00,101.06999969482422,101.06999969482422,101.02999877929688,63.32884979248047,1300,0.0,
2007-03-09 00:00:00+00:00,100.63999938964844,100.81999969482422,100.63999938964844,63.10321044921875,10800,0.0,
2007-03-12 00:00:00+00:00,100.9000015258789,100.98999786376952,100.86000061035156,63.22858810424805,10600,0.0,
2007-03-13 00:00:00+00:00,101.1500015258789,101.16000366210938,101.0199966430664,63.41035842895508,8400,0.0,
2007-03-14 00:00:00+00:00,101.0500030517578,101.3499984741211,100.83999633789062,63.34758758544922,15800,0.0,
2007-03-15 00:00:00+00:00,101.0500030517578,101.12999725341795,101.04000091552734,63.35391998291016,5400,0.0,
2007-03-16 00:00:00+00:00,100.98999786376952,101.02999877929688,100.98999786376952,63.32884979248047,2200,0.0,
2007-03-19 00:00:00+00:00,100.94000244140624,100.94000244140624,100.94000244140624,63.27246856689453,100,0.0,
2007-03-20 00:00:00+00:00,101.01000213623048,101.13999938964844,100.97000122070312,63.3162956237793,13700,0.0,
2007-03-21 00:00:00+00:00,101.0,101.29000091552734,100.88999938964844,63.4918098449707,12400,0.0,
2007-03-22 00:00:00+00:00,101.05999755859376,101.06999969482422,100.93000030517578,63.26612854003906,2600,0.0,
2007-03-23 00:00:00+00:00,100.91000366210938,100.93000030517578,100.86000061035156,63.234806060791016,4900,0.0,
2007-03-26 00:00:00+00:00,100.98999786376952,100.98999786376952,100.97000122070312,63.29121017456055,600,0.0,
2007-03-27 00:00:00+00:00,100.9000015258789,100.91000366210938,100.9000015258789,63.25360870361328,2300,0.0,
2007-03-28 00:00:00+00:00,100.83999633789062,100.83999633789062,100.77999877929688,63.17841339111328,7900,0.0,
2007-03-29 00:00:00+00:00,100.86000061035156,100.86000061035156,100.79000091552734,63.17841339111328,2100,0.0,
2007-03-30 00:00:00+00:00,100.73999786376952,100.9800033569336,100.6999969482422,63.21599960327149,17000,0.0,
2007-04-02 00:00:00+00:00,100.5199966430664,100.5199966430664,100.38999938964844,63.19646453857422,6800,0.419,
