date,FTLF_Open,FTLF_High,FTLF_Low,FTLF_Close,FTLF_Volume,FTLF_Dividends,FTLF_Stock Splits
2008-03-04 00:00:00+00:00,7.125,7.5,7.125,7.5,400,,
2008-03-05 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2008-03-06 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2008-03-07 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2008-03-10 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2008-03-11 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2008-03-12 00:00:00+00:00,7.5,7.5,7.5,7.5,0,,
2008-03-13 00:00:00+00:00,5.699999809265137,6.25,5.699999809265137,6.25,1800,,
2008-03-14 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-17 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-18 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-19 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-20 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-24 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-25 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-26 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-27 00:00:00+00:00,6.25,6.25,6.25,6.25,0,,
2008-03-28 00:00:00+00:00,3.125,5.0,3.125,5.0,160,,
2008-03-31 00:00:00+00:00,3.75,3.75,3.75,3.75,200,,
2008-04-01 00:00:00+00:00,5.5,5.5,5.5,5.5,40,,
2008-04-02 00:00:00+00:00,5.5,5.5,5.5,5.5,0,,
2008-04-03 00:00:00+00:00,5.5,5.5,5.5,5.5,1160,,
2008-04-04 00:00:00+00:00,5.5,5.5,5.5,5.5,280,,
2008-04-07 00:00:00+00:00,5.0,5.0,5.0,5.0,480,,
2008-04-08 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-09 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-10 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-11 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-14 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-15 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-16 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-17 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-18 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-21 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-22 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-04-23 00:00:00+00:00,4.375,4.375,4.349999904632568,4.349999904632568,800,,
2008-04-24 00:00:00+00:00,4.375,4.375,4.375,4.375,280,,
2008-04-25 00:00:00+00:00,4.375,4.375,4.375,4.375,0,,
2008-04-28 00:00:00+00:00,4.375,4.375,4.375,4.375,0,,
2008-04-29 00:00:00+00:00,4.375,4.375,4.375,4.375,0,,
2008-04-30 00:00:00+00:00,4.125,5.0,3.25,5.0,520,,
2008-05-01 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-05-02 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-05-05 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-05-06 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-05-07 00:00:00+00:00,5.0,5.0,5.0,5.0,0,,
2008-05-08 00:00:00+00:00,4.5,5.25,4.0,5.25,4000,,
2008-05-09 00:00:00+00:00,4.25,4.5,3.875,3.875,1280,,
2008-05-12 00:00:00+00:00,4.25,4.25,4.25,4.25,1200,,
2008-05-13 00:00:00+00:00,4.375,4.375,4.375,4.375,80,,
2008-05-14 00:00:00+00:00,4.25,4.25,4.25,4.25,800,,
2008-05-15 00:00:00+00:00,4.25,4.25,4.25,4.25,0,,
2008-05-16 00:00:00+00:00,3.375,4.375,3.375,4.375,280,,
2008-05-19 00:00:00+00:00,4.375,4.375,4.375,4.375,0,,
2008-05-20 00:00:00+00:00,4.375,4.375,4.375,4.375,0,,
2008-05-21 00:00:00+00:00,4.375,4.375,4.375,4.375,0,,
2008-05-22 00:00:00+00:00,4.375,4.375,4.375,4.375,0,,
2008-05-23 00:00:00+00:00,4.375,4.375,4.375,4.375,0,,
2008-05-27 00:00:00+00:00,3.125,4.025000095367432,3.125,4.025000095367432,4600,,
2008-05-28 00:00:00+00:00,4.025000095367432,4.025000095367432,4.025000095367432,4.025000095367432,0,,
2008-05-29 00:00:00+00:00,4.025000095367432,4.025000095367432,4.025000095367432,4.025000095367432,0,,
2008-05-30 00:00:00+00:00,4.0,4.0,4.0,4.0,80,,
2008-06-02 00:00:00+00:00,4.0,4.0,4.0,4.0,0,,
2008-06-03 00:00:00+00:00,4.0,4.0,4.0,4.0,0,,
2008-06-04 00:00:00+00:00,4.0,4.0,4.0,4.0,0,,
2008-06-05 00:00:00+00:00,3.75,3.75,3.75,3.75,800,,
2008-06-06 00:00:00+00:00,3.75,4.375,2.625,4.375,2680,,
2008-06-09 00:00:00+00:00,3.25,4.375,3.25,4.375,3200,,
2008-06-10 00:00:00+00:00,3.75,3.75,3.75,3.75,1600,,
2008-06-11 00:00:00+00:00,3.75,4.0,3.75,4.0,3800,,
2008-06-12 00:00:00+00:00,4.0,4.0,4.0,4.0,0,,
2008-06-13 00:00:00+00:00,3.25,3.25,3.25,3.25,200,,
2008-06-16 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2008-06-17 00:00:00+00:00,3.25,3.25,3.25,3.25,0,,
2008-06-18 00:00:00+00:00,3.375,3.375,3.375,3.375,1600,,
2008-06-19 00:00:00+00:00,3.375,3.375,3.375,3.375,400,,
2008-06-20 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-06-23 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-06-24 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-06-25 00:00:00+00:00,4.625,4.625,3.375,3.375,600,,
2008-06-26 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-06-27 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-06-30 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-07-01 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-07-02 00:00:00+00:00,3.375,3.375,3.375,3.375,400,,
2008-07-03 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-07-07 00:00:00+00:00,3.375,3.375,3.375,3.375,0,,
2008-07-08 00:00:00+00:00,4.5,8.125,3.3499999046325684,4.375,3480,,
2008-07-09 00:00:00+00:00,3.5,3.5,3.5,3.5,400,,
2008-07-10 00:00:00+00:00,3.125,3.125,3.125,3.125,1400,,
2008-07-11 00:00:00+00:00,2.625,2.625,1.875,2.525000095367432,2840,,
2008-07-14 00:00:00+00:00,2.525000095367432,2.525000095367432,2.525000095367432,2.525000095367432,0,,
2008-07-15 00:00:00+00:00,2.525000095367432,2.525000095367432,2.525000095367432,2.525000095367432,0,,
2008-07-16 00:00:00+00:00,2.525000095367432,2.525000095367432,2.525000095367432,2.525000095367432,0,,
2008-07-17 00:00:00+00:00,2.75,3.0999999046325684,2.625,3.0999999046325684,3000,,
2008-07-18 00:00:00+00:00,3.125,3.125,3.125,3.125,80,,
2008-07-21 00:00:00+00:00,2.525000095367432,3.0,1.625,3.0,1520,,
2008-07-22 00:00:00+00:00,3.0,3.0,2.75,2.75,400,,
2008-07-23 00:00:00+00:00,2.875,2.875,2.525000095367432,2.525000095367432,20240,,
2008-07-24 00:00:00+00:00,2.525000095367432,2.525000095367432,2.525000095367432,2.525000095367432,0,,
2008-07-25 00:00:00+00:00,2.375,2.375,2.375,2.375,400,,
2008-07-28 00:00:00+00:00,2.375,2.375,2.375,2.375,0,,
2008-07-29 00:00:00+00:00,2.375,2.375,2.375,2.375,0,,
2008-07-30 00:00:00+00:00,2.375,2.375,2.375,2.375,0,,
2008-07-31 00:00:00+00:00,2.375,2.375,2.375,2.375,0,,
2008-08-01 00:00:00+00:00,1.875,1.875,1.875,1.875,1200,,
2008-08-04 00:00:00+00:00,2.200000047683716,2.525000095367432,2.200000047683716,2.525000095367432,2760,,
2008-08-05 00:00:00+00:00,2.525000095367432,2.525000095367432,2.525000095367432,2.525000095367432,0,,
2008-08-06 00:00:00+00:00,2.525000095367432,2.525000095367432,2.525000095367432,2.525000095367432,0,,
2008-08-07 00:00:00+00:00,2.525000095367432,2.525000095367432,2.525000095367432,2.525000095367432,0,,
2008-08-08 00:00:00+00:00,2.75,2.75,2.75,2.75,80,,
2008-08-11 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2008-08-12 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2008-08-13 00:00:00+00:00,2.25,2.75,2.25,2.75,640,,
2008-08-14 00:00:00+00:00,2.25,2.375,2.25,2.375,1200,,
2008-08-15 00:00:00+00:00,2.75,2.75,2.75,2.75,480,,
2008-08-18 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2008-08-19 00:00:00+00:00,2.75,2.75,2.75,2.75,0,,
2008-08-20 00:00:00+00:00,2.375,2.375,2.375,2.375,1400,,
2008-08-21 00:00:00+00:00,2.375,2.375,2.375,2.375,200,,
2008-08-22 00:00:00+00:00,2.375,2.375,2.375,2.375,0,,
2008-08-25 00:00:00+00:00,2.375,2.5,2.375,2.5,2800,,
2008-08-26 00:00:00+00:00,2.25,2.5,2.25,2.25,3200,,
2008-08-27 00:00:00+00:00,2.25,2.5,2.0,2.375,9280,,
2008-08-28 00:00:00+00:00,2.375,2.375,2.375,2.375,3920,,
2008-08-29 00:00:00+00:00,2.375,2.375,2.375,2.375,0,,
2008-09-02 00:00:00+00:00,2.0,2.375,2.0,2.375,3520,,
2008-09-03 00:00:00+00:00,2.125,2.25,2.125,2.25,6680,,
2008-09-04 00:00:00+00:00,2.25,2.25,2.25,2.25,0,,
2008-09-05 00:00:00+00:00,2.150000095367432,2.25,2.125,2.125,7320,,
2008-09-08 00:00:00+00:00,2.125,2.125,2.125,2.125,0,,
2008-09-09 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,80,,
2008-09-10 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,,
2008-09-11 00:00:00+00:00,2.200000047683716,2.275000095367432,2.0,2.125,7880,,
2008-09-12 00:00:00+00:00,2.0999999046325684,2.375,1.774999976158142,2.125,960,,
2008-09-15 00:00:00+00:00,1.774999976158142,1.774999976158142,1.774999976158142,1.774999976158142,1000,,
2008-09-16 00:00:00+00:00,1.100000023841858,1.75,1.100000023841858,1.75,7320,,
2008-09-17 00:00:00+00:00,1.75,2.049999952316284,1.5,1.5,6000,,
2008-09-18 00:00:00+00:00,1.5,1.875,1.5,1.875,1080,,
2008-09-19 00:00:00+00:00,1.625,1.625,1.25,1.625,9080,,
2008-09-22 00:00:00+00:00,1.625,1.625,1.625,1.625,0,,
2008-09-23 00:00:00+00:00,1.5,1.725000023841858,1.5,1.725000023841858,5000,,
2008-09-24 00:00:00+00:00,1.600000023841858,1.75,1.600000023841858,1.75,11720,,
2008-09-25 00:00:00+00:00,1.75,1.75,1.5750000476837158,1.5750000476837158,6120,,
2008-09-26 00:00:00+00:00,1.5,1.5,1.475000023841858,1.475000023841858,5600,,
2008-09-29 00:00:00+00:00,1.475000023841858,1.475000023841858,1.475000023841858,1.475000023841858,0,,
2008-09-30 00:00:00+00:00,1.5,1.5,1.149999976158142,1.4500000476837158,4080,,
2008-10-01 00:00:00+00:00,1.625,1.625,1.375,1.5,2280,,
2008-10-02 00:00:00+00:00,1.5,1.5,1.274999976158142,1.274999976158142,4000,,
2008-10-03 00:00:00+00:00,1.5,1.625,1.5,1.625,4000,,
2008-10-06 00:00:00+00:00,1.3250000476837158,1.5,1.274999976158142,1.274999976158142,9000,,
2008-10-07 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.274999976158142,1.274999976158142,2600,,
2008-10-08 00:00:00+00:00,1.274999976158142,1.375,1.0,1.375,5360,,
2008-10-09 00:00:00+00:00,1.375,1.5,1.375,1.375,2800,,
2008-10-10 00:00:00+00:00,1.375,1.375,1.375,1.375,0,,
2008-10-13 00:00:00+00:00,1.375,1.4500000476837158,1.375,1.4500000476837158,2080,,
2008-10-14 00:00:00+00:00,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,,
2008-10-15 00:00:00+00:00,1.274999976158142,1.274999976158142,1.25,1.25,1200,,
2008-10-16 00:00:00+00:00,1.25,1.25,1.25,1.25,0,,
2008-10-17 00:00:00+00:00,1.25,1.25,1.25,1.25,0,,
2008-10-20 00:00:00+00:00,1.25,1.25,1.25,1.25,0,,
2008-10-21 00:00:00+00:00,1.225000023841858,1.225000023841858,1.225000023841858,1.225000023841858,200,,
2008-10-22 00:00:00+00:00,1.225000023841858,1.225000023841858,1.225000023841858,1.225000023841858,0,,
2008-10-23 00:00:00+00:00,0.625,1.25,0.625,1.25,1040,,
2008-10-24 00:00:00+00:00,1.25,1.25,0.6499999761581421,1.0499999523162842,11960,,
2008-10-27 00:00:00+00:00,1.0499999523162842,1.0499999523162842,1.0499999523162842,1.0499999523162842,2400,,
2008-10-28 00:00:00+00:00,1.0,1.0,1.0,1.0,1480,,
2008-10-29 00:00:00+00:00,0.625,0.625,0.625,0.625,1000,,
2008-10-30 00:00:00+00:00,0.75,0.75,0.625,0.625,4000,,
2008-10-31 00:00:00+00:00,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,1600,,
2008-11-03 00:00:00+00:00,0.625,1.0,0.625,1.0,440,,
2008-11-04 00:00:00+00:00,0.625,0.949999988079071,0.625,0.949999988079071,4080,,
2008-11-05 00:00:00+00:00,0.625,1.024999976158142,0.625,0.975000023841858,6240,,
2008-11-06 00:00:00+00:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,400,,
2008-11-07 00:00:00+00:00,1.0,1.0,0.625,0.925000011920929,6680,,
2008-11-10 00:00:00+00:00,0.6499999761581421,1.0,0.6499999761581421,1.0,2080,,
2008-11-11 00:00:00+00:00,0.6499999761581421,0.925000011920929,0.550000011920929,0.925000011920929,3000,,
2008-11-12 00:00:00+00:00,0.875,0.875,0.875,0.875,2000,,
2008-11-13 00:00:00+00:00,0.675000011920929,0.675000011920929,0.550000011920929,0.550000011920929,5200,,
2008-11-14 00:00:00+00:00,0.625,0.699999988079071,0.550000011920929,0.699999988079071,4480,,
2008-11-17 00:00:00+00:00,0.5,0.5,0.5,0.5,2000,,
2008-11-18 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,80,,
2008-11-19 00:00:00+00:00,0.4749999940395355,0.5249999761581421,0.4749999940395355,0.5249999761581421,6200,,
2008-11-20 00:00:00+00:00,0.5249999761581421,0.5249999761581421,0.5249999761581421,0.5249999761581421,0,,
2008-11-21 00:00:00+00:00,0.5249999761581421,0.5249999761581421,0.5249999761581421,0.5249999761581421,0,,
2008-11-24 00:00:00+00:00,0.5249999761581421,0.5249999761581421,0.5249999761581421,0.5249999761581421,0,,
2008-11-25 00:00:00+00:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,1000,,
2008-11-26 00:00:00+00:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0,,
2008-11-28 00:00:00+00:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0,,
2008-12-01 00:00:00+00:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,0,,
2008-12-02 00:00:00+00:00,0.449999988079071,0.449999988079071,0.4250000119209289,0.4250000119209289,5200,,
2008-12-03 00:00:00+00:00,0.449999988079071,0.550000011920929,0.4250000119209289,0.550000011920929,8560,,
2008-12-04 00:00:00+00:00,0.75,0.75,0.75,0.75,6000,,
2008-12-05 00:00:00+00:00,1.25,1.25,1.0,1.0,8000,,
2008-12-08 00:00:00+00:00,0.4749999940395355,0.4749999940395355,0.4749999940395355,0.4749999940395355,800,,
2008-12-09 00:00:00+00:00,0.375,0.75,0.3499999940395355,0.75,21080,,
2008-12-10 00:00:00+00:00,0.7250000238418579,0.7250000238418579,0.5,0.625,24240,,
2008-12-11 00:00:00+00:00,0.5,0.5,0.449999988079071,0.5,4200,,
2008-12-12 00:00:00+00:00,0.5,0.5,0.5,0.5,0,,
2008-12-15 00:00:00+00:00,0.4749999940395355,0.4749999940395355,0.375,0.4250000119209289,7720,,
2008-12-16 00:00:00+00:00,0.4749999940395355,0.4749999940395355,0.4749999940395355,0.4749999940395355,1600,,
2008-12-17 00:00:00+00:00,0.4250000119209289,0.675000011920929,0.4250000119209289,0.675000011920929,5040,,
2008-12-18 00:00:00+00:00,0.4250000119209289,0.4250000119209289,0.4250000119209289,0.4250000119209289,9000,,
2008-12-19 00:00:00+00:00,0.375,0.699999988079071,0.3000000119209289,0.699999988079071,9240,,
2008-12-22 00:00:00+00:00,0.375,0.375,0.375,0.375,4000,,
2008-12-23 00:00:00+00:00,0.375,0.375,0.3000000119209289,0.375,68400,,
2008-12-24 00:00:00+00:00,0.375,0.375,0.375,0.375,2000,,
2008-12-26 00:00:00+00:00,0.3499999940395355,0.6000000238418579,0.324999988079071,0.6000000238418579,13280,,
2008-12-29 00:00:00+00:00,0.4000000059604645,0.625,0.4000000059604645,0.625,22400,,
2008-12-30 00:00:00+00:00,0.625,0.625,0.625,0.625,0,,
2008-12-31 00:00:00+00:00,0.375,0.375,0.375,0.375,11400,,
2009-01-02 00:00:00+00:00,0.4000000059604645,0.4749999940395355,0.4000000059604645,0.4749999940395355,14000,,
2009-01-05 00:00:00+00:00,0.4749999940395355,0.4749999940395355,0.4250000119209289,0.4250000119209289,6000,,
2009-01-06 00:00:00+00:00,0.4250000119209289,0.4749999940395355,0.4000000059604645,0.4250000119209289,19200,,
2009-01-07 00:00:00+00:00,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,4200,,
2009-01-08 00:00:00+00:00,0.4000000059604645,0.4749999940395355,0.4000000059604645,0.4749999940395355,11200,,
2009-01-09 00:00:00+00:00,0.4250000119209289,0.625,0.4250000119209289,0.625,1320,,
2009-01-12 00:00:00+00:00,0.4250000119209289,0.5,0.4250000119209289,0.449999988079071,13160,,
2009-01-13 00:00:00+00:00,0.4250000119209289,0.5,0.4250000119209289,0.5,6040,,
2009-01-14 00:00:00+00:00,0.5,0.5,0.5,0.5,0,,
2009-01-15 00:00:00+00:00,0.5,0.5,0.5,0.5,0,,
2009-01-16 00:00:00+00:00,0.5,0.5,0.5,0.5,0,,
2009-01-20 00:00:00+00:00,0.3499999940395355,0.4250000119209289,0.3499999940395355,0.4250000119209289,28640,,
2009-01-21 00:00:00+00:00,0.4250000119209289,0.625,0.4250000119209289,0.625,32720,,
2009-01-22 00:00:00+00:00,0.574999988079071,0.625,0.5249999761581421,0.625,3000,,
2009-01-23 00:00:00+00:00,0.625,0.625,0.625,0.625,0,,
2009-01-26 00:00:00+00:00,0.625,0.75,0.625,0.75,11240,,
2009-01-27 00:00:00+00:00,0.675000011920929,0.7250000238418579,0.675000011920929,0.7250000238418579,2440,,
2009-01-28 00:00:00+00:00,0.675000011920929,0.675000011920929,0.574999988079071,0.574999988079071,2000,,
2009-01-29 00:00:00+00:00,0.75,0.75,0.75,0.75,40,,
2009-01-30 00:00:00+00:00,0.75,0.75,0.75,0.75,0,,
2009-02-02 00:00:00+00:00,0.75,0.75,0.75,0.75,0,,
2009-02-03 00:00:00+00:00,0.75,0.75,0.75,0.75,0,,
2009-02-04 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,760,,
2009-02-05 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,,
2009-02-06 00:00:00+00:00,0.75,0.75,0.75,0.75,40,,
2009-02-09 00:00:00+00:00,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,3600,,
2009-02-10 00:00:00+00:00,0.75,0.75,0.75,0.75,40,,
2009-02-11 00:00:00+00:00,0.75,0.75,0.7250000238418579,0.7250000238418579,3560,,
2009-02-12 00:00:00+00:00,0.6000000238418579,0.75,0.6000000238418579,0.75,2040,,
2009-02-13 00:00:00+00:00,0.75,0.75,0.75,0.75,0,,
2009-02-17 00:00:00+00:00,0.75,0.75,0.75,0.75,0,,
2009-02-18 00:00:00+00:00,0.75,0.75,0.75,0.75,0,,
2009-02-19 00:00:00+00:00,0.625,0.75,0.6000000238418579,0.75,760,,
2009-02-20 00:00:00+00:00,0.6000000238418579,0.7250000238418579,0.5,0.7250000238418579,6880,,
2009-02-23 00:00:00+00:00,0.5,0.5,0.5,0.5,1080,,
2009-02-24 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,80,,
2009-02-25 00:00:00+00:00,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0,,
