date,ICE_Open,ICE_High,ICE_Low,ICE_Close,ICE_Volume,ICE_Dividends,ICE_Stock Splits
2005-11-16 00:00:00+00:00,7.800000190734863,8.842000007629395,7.711999893188477,6.835290431976318,97759000,0.0,
2005-11-17 00:00:00+00:00,8.0600004196167,8.350000381469727,6.800000190734863,6.13870096206665,34308500,0.0,
2005-11-18 00:00:00+00:00,7.239999771118164,7.389999866485596,6.912000179290772,6.09516191482544,12810000,0.0,
2005-11-21 00:00:00+00:00,7.050000190734863,7.191999912261963,6.964000225067139,6.251894950866699,6404000,0.0,
2005-11-22 00:00:00+00:00,7.090000152587891,7.0920000076293945,6.860000133514404,6.086453914642334,6533000,0.0,
2005-11-23 00:00:00+00:00,6.940000057220459,6.989999771118164,6.309999942779541,5.912309169769287,12421000,0.0,
2005-11-25 00:00:00+00:00,6.75,6.889999866485596,6.730000019073486,5.947138786315918,1316000,0.0,
2005-11-28 00:00:00+00:00,6.78000020980835,6.78000020980835,6.510000228881836,5.799112319946289,3155000,0.0,
2005-11-29 00:00:00+00:00,6.659999847412109,6.697999954223633,6.254000186920166,5.567497253417969,4477500,0.0,
2005-11-30 00:00:00+00:00,6.420000076293945,6.48199987411499,6.320000171661377,5.624965667724609,3894500,0.0,
2005-12-01 00:00:00+00:00,6.460000038146973,7.039999961853027,6.429999828338623,6.09516191482544,5688500,0.0,
2005-12-02 00:00:00+00:00,7.0,7.260000228881836,6.980000019073486,6.286725521087647,5120000,0.0,
2005-12-05 00:00:00+00:00,7.236000061035156,7.489999771118164,7.236000061035156,6.410369396209717,4592500,0.0,
2005-12-06 00:00:00+00:00,7.361999988555908,7.521999835968018,7.289999961853027,6.370316505432129,3202500,0.0,
2005-12-07 00:00:00+00:00,7.329999923706055,7.329999923706055,6.900000095367432,6.173529148101807,2473000,0.0,
2005-12-08 00:00:00+00:00,7.139999866485596,7.25600004196167,7.110000133514404,6.26931095123291,1823500,0.0,
2005-12-09 00:00:00+00:00,7.199999809265137,7.291999816894531,7.156000137329102,6.304141521453857,808000,0.0,
2005-12-12 00:00:00+00:00,7.289999961853027,7.300000190734863,7.210000038146973,6.347676753997803,953500,0.0,
2005-12-13 00:00:00+00:00,7.288000106811523,7.288000106811523,7.102000236511231,6.197910785675049,1843000,0.0,
2005-12-14 00:00:00+00:00,7.099999904632568,7.139999866485596,6.960000038146973,6.09516191482544,1422000,0.0,
2005-12-15 00:00:00+00:00,6.989999771118164,6.989999771118164,6.730000019073486,5.92101526260376,3273000,0.0,
2005-12-16 00:00:00+00:00,6.769999980926514,6.8979997634887695,6.699999809265137,5.9541015625,8170500,0.0,
2005-12-19 00:00:00+00:00,6.800000190734863,6.880000114440918,6.771999835968018,5.985450744628906,2242000,0.0,
2005-12-20 00:00:00+00:00,6.923999786376953,7.081999778747559,6.880000114440918,6.084715843200684,2423500,0.0,
2005-12-21 00:00:00+00:00,6.980000019073486,7.0,6.909999847412109,6.058592796325684,916500,0.0,
2005-12-22 00:00:00+00:00,6.958000183105469,6.958000183105469,6.860000133514404,6.042919635772705,1171000,0.0,
2005-12-23 00:00:00+00:00,6.889999866485596,6.938000202178955,6.811999797821045,5.96455192565918,985000,0.0,
2005-12-27 00:00:00+00:00,6.900000095367432,7.090000152587891,6.900000095367432,6.13870096206665,1214000,0.0,
2005-12-28 00:00:00+00:00,7.050000190734863,7.090000152587891,7.00600004196167,6.109096527099609,581000,0.0,
2005-12-29 00:00:00+00:00,6.980000019073486,7.24399995803833,6.980000019073486,6.293690204620361,1076500,0.0,
2005-12-30 00:00:00+00:00,7.25,7.269999980926514,7.090000152587891,6.330262184143066,923500,0.0,
2006-01-03 00:00:00+00:00,7.300000190734863,7.650000095367432,7.199999809265137,6.593225002288818,2993000,0.0,
2006-01-04 00:00:00+00:00,7.579999923706055,7.579999923706055,7.271999835968018,6.426043510437012,1196500,0.0,
2006-01-05 00:00:00+00:00,7.639999866485596,7.947999954223633,7.639999866485596,6.845738887786865,3478500,0.0,
2006-01-06 00:00:00+00:00,7.849999904632568,8.079999923706055,7.820000171661377,7.021627426147461,2306500,0.0,
2006-01-09 00:00:00+00:00,8.199999809265137,8.857999801635742,8.180000305175781,7.594574928283691,8702000,0.0,
2006-01-10 00:00:00+00:00,8.67199993133545,9.359999656677246,8.67199993133545,8.012527465820312,8667500,0.0,
2006-01-11 00:00:00+00:00,9.29800033569336,9.640000343322754,9.06999969482422,8.171001434326172,7560000,0.0,
2006-01-12 00:00:00+00:00,9.468000411987305,9.56999969482422,8.652000427246094,7.655525207519531,4841500,0.0,
2006-01-13 00:00:00+00:00,8.741999626159668,8.92199993133545,8.600000381469727,7.758271217346191,2010500,0.0,
2006-01-17 00:00:00+00:00,9.100000381469728,9.399999618530272,9.0,8.0769624710083,2609500,0.0,
2006-01-18 00:00:00+00:00,9.270000457763672,9.270000457763672,9.0,7.972473621368408,1397500,0.0,
2006-01-19 00:00:00+00:00,9.140000343322754,9.5600004196167,8.800000190734863,8.263299942016602,3307000,0.0,
2006-01-20 00:00:00+00:00,9.600000381469728,9.682000160217283,9.248000144958496,8.063030242919922,2309500,0.0,
2006-01-23 00:00:00+00:00,9.260000228881836,9.564000129699709,9.22599983215332,8.319025039672852,1744500,0.0,
2006-01-24 00:00:00+00:00,9.54800033569336,10.678000450134276,9.381999969482422,9.191508293151855,5615000,0.0,
2006-01-25 00:00:00+00:00,10.699999809265137,11.034000396728516,10.029999732971191,9.229817390441896,7019000,0.0,
2006-01-26 00:00:00+00:00,10.649999618530272,10.829999923706056,10.44200038909912,9.134035110473633,2424000,0.0,
2006-01-27 00:00:00+00:00,10.010000228881836,10.515999794006348,9.711999893188477,8.88326644897461,6929000,0.0,
2006-01-30 00:00:00+00:00,10.050000190734863,10.239999771118164,9.65999984741211,8.554123878479004,2970000,0.0,
2006-01-31 00:00:00+00:00,9.824000358581545,10.199999809265137,9.21399974822998,8.850178718566895,6552500,0.0,
2006-02-01 00:00:00+00:00,10.5,11.404000282287598,10.380000114440918,9.687825202941896,7184500,0.0,
2006-02-02 00:00:00+00:00,11.079999923706056,11.597999572753906,10.612000465393066,9.61294174194336,10589500,0.0,
2006-02-03 00:00:00+00:00,11.239999771118164,11.68000030517578,11.062000274658203,9.666930198669434,5790500,0.0,
2006-02-06 00:00:00+00:00,11.460000038146973,11.460000038146973,10.944000244140623,9.70175838470459,3958000,0.0,
2006-02-07 00:00:00+00:00,11.109999656677246,11.229999542236328,10.281999588012695,9.308183670043944,3575000,0.0,
2006-02-08 00:00:00+00:00,10.899999618530272,10.960000038146973,10.520000457763672,9.313408851623535,1954000,0.0,
2006-02-09 00:00:00+00:00,10.746000289916992,10.866000175476074,10.555999755859377,9.228074073791504,2131500,0.0,
2006-02-10 00:00:00+00:00,10.64799976348877,10.64799976348877,9.791999816894531,9.008651733398438,3580500,0.0,
2006-02-13 00:00:00+00:00,10.199999809265137,10.729999542236328,10.199999809265137,9.184539794921877,1660500,0.0,
2006-02-14 00:00:00+00:00,10.54800033569336,10.597999572753906,10.342000007629396,9.052186012268066,1478000,0.0,
2006-02-15 00:00:00+00:00,10.399999618530272,10.461999893188477,10.315999984741213,9.052186012268066,882000,0.0,
2006-02-16 00:00:00+00:00,10.446000099182127,10.470000267028809,10.215999603271484,8.98078727722168,848000,0.0,
2006-02-17 00:00:00+00:00,10.350000381469728,10.38599967956543,10.029999732971191,8.944215774536133,1626500,0.0,
