date,SUN_Open,SUN_High,SUN_Low,SUN_Close,SUN_Volume,SUN_Dividends,SUN_Stock Splits
2012-09-20 00:00:00+00:00,23.399999618530277,23.809999465942383,22.520000457763672,8.440646171569824,4901200,0.0,
2012-09-21 00:00:00+00:00,23.32999992370605,23.399999618530277,22.799999237060547,8.503281593322754,630800,0.0,
2012-09-24 00:00:00+00:00,23.25,23.36000061035156,22.88999938964844,8.484857559204102,291500,0.0,
2012-09-25 00:00:00+00:00,23.0,23.149999618530277,22.88999938964844,8.506965637207031,252800,0.0,
2012-09-26 00:00:00+00:00,23.15999984741211,23.3799991607666,22.88999938964844,8.588017463684082,87400,0.0,
2012-09-27 00:00:00+00:00,23.299999237060547,23.5,23.100000381469727,8.621176719665527,200300,0.0,
2012-09-28 00:00:00+00:00,23.38999938964844,24.100000381469727,23.38999938964844,8.842233657836914,90500,0.0,
2012-10-01 00:00:00+00:00,24.239999771118164,24.43000030517578,23.6200008392334,8.805391311645508,253200,0.0,
2012-10-02 00:00:00+00:00,23.899999618530277,24.030000686645508,23.649999618530277,8.757494926452637,77800,0.0,
2012-10-03 00:00:00+00:00,23.989999771118164,23.989999771118164,23.09000015258789,8.639599800109863,157900,0.0,
2012-10-04 00:00:00+00:00,23.790000915527344,23.96999931335449,23.399999618530277,8.783287048339844,63600,0.0,
2012-10-05 00:00:00+00:00,23.86000061035156,25.21999931335449,23.729999542236328,8.960131645202637,173500,0.0,
2012-10-08 00:00:00+00:00,24.36000061035156,24.489999771118164,23.700000762939453,8.772233009338379,109500,0.0,
2012-10-09 00:00:00+00:00,23.950000762939453,24.170000076293945,23.530000686645508,8.772233009338379,75000,0.0,
2012-10-10 00:00:00+00:00,24.0,24.190000534057617,23.84000015258789,8.879076957702637,105900,0.0,
2012-10-11 00:00:00+00:00,24.34000015258789,24.3799991607666,24.170000076293945,8.960131645202637,81000,0.0,
2012-10-12 00:00:00+00:00,24.489999771118164,25.440000534057617,24.479999542236328,9.188554763793944,498300,0.0,
2012-10-15 00:00:00+00:00,25.729999542236328,26.0,25.200000762939453,9.313817024230955,209700,0.0,
2012-10-16 00:00:00+00:00,25.56999969482422,26.34000015258789,24.90999984741211,9.306451797485352,272700,0.0,
2012-10-17 00:00:00+00:00,25.399999618530277,25.459999084472656,24.959999084472656,9.214344024658203,176900,0.0,
2012-10-18 00:00:00+00:00,24.90999984741211,25.559999465942383,24.809999465942383,9.288028717041016,282500,0.0,
2012-10-19 00:00:00+00:00,25.350000381469727,25.540000915527344,25.020000457763672,9.25118637084961,337600,0.0,
2012-10-22 00:00:00+00:00,25.200000762939453,25.51000022888184,25.020000457763672,9.247501373291016,263700,0.0,
2012-10-23 00:00:00+00:00,24.850000381469727,25.350000381469727,24.809999465942383,9.17381763458252,131400,0.0,
2012-10-24 00:00:00+00:00,24.899999618530277,25.25,24.5,9.026446342468262,242000,0.0,
2012-10-25 00:00:00+00:00,24.61000061035156,24.950000762939453,24.31999969482422,8.97118091583252,109300,0.0,
2012-10-26 00:00:00+00:00,24.479999542236328,24.790000915527344,24.209999084472656,8.989603042602539,159900,0.0,
2012-10-31 00:00:00+00:00,25.239999771118164,25.700000762939453,24.350000381469727,9.05592155456543,188100,0.0,
2012-11-01 00:00:00+00:00,24.93000030517578,25.25,24.40999984741211,9.066974639892578,153100,0.0,
2012-11-02 00:00:00+00:00,24.790000915527344,24.979999542236328,23.899999618530277,8.871708869934082,183400,0.0,
2012-11-05 00:00:00+00:00,24.25,24.5,23.76000022888184,8.809075355529785,181000,0.0,
2012-11-06 00:00:00+00:00,23.90999984741211,24.280000686645508,23.799999237060547,8.812758445739746,118100,0.0,
2012-11-07 00:00:00+00:00,24.1299991607666,24.43000030517578,23.649999618530277,8.923283576965332,80600,0.0,
2012-11-08 00:00:00+00:00,24.36000061035156,24.63999938964844,24.040000915527344,8.967499732971191,95100,0.0,
2012-11-09 00:00:00+00:00,24.209999084472656,24.84000015258789,24.100000381469727,9.122236251831056,80100,0.0,
2012-11-12 00:00:00+00:00,24.96999931335449,25.959999084472656,24.90999984741211,9.564351081848145,159500,0.0,
2012-11-13 00:00:00+00:00,25.700000762939453,25.989999771118164,25.11000061035156,9.324873924255373,118400,0.0,
2012-11-14 00:00:00+00:00,25.440000534057617,25.440000534057617,24.43000030517578,9.085393905639648,114800,0.0,
2012-11-15 00:00:00+00:00,24.600000381469727,24.979999542236328,23.790000915527344,8.90797233581543,108900,0.029,
2012-11-16 00:00:00+00:00,24.149999618530277,25.06999969482422,23.790000915527344,9.022318840026855,74700,0.0,
2012-11-19 00:00:00+00:00,24.700000762939453,25.09000015258789,24.18000030517578,9.00387954711914,128300,0.0,
2012-11-20 00:00:00+00:00,24.5,24.65999984741211,24.09000015258789,8.893219947814941,84600,0.0,
2012-11-21 00:00:00+00:00,24.26000022888184,24.440000534057617,24.100000381469727,8.974369049072266,36600,0.0,
2012-11-23 00:00:00+00:00,24.299999237060547,24.43000030517578,24.059999465942383,8.970681190490723,27400,0.0,
2012-11-26 00:00:00+00:00,24.190000534057617,24.290000915527344,23.950000762939453,8.937480926513672,23300,0.0,
2012-11-27 00:00:00+00:00,24.270000457763672,24.440000534057617,24.149999618530277,8.926417350769043,34500,0.0,
2012-11-28 00:00:00+00:00,24.299999237060547,24.75,24.1299991607666,9.055516242980955,37500,0.0,
2012-11-29 00:00:00+00:00,24.75,24.899999618530277,24.31999969482422,9.033384323120115,32100,0.0,
2012-11-30 00:00:00+00:00,24.3799991607666,25.280000686645508,24.3799991607666,9.210436820983888,107000,0.0,
2012-12-03 00:00:00+00:00,25.290000915527344,25.5,25.020000457763672,9.313718795776367,84400,0.0,
2012-12-04 00:00:00+00:00,25.149999618530277,25.25,24.780000686645508,9.166172981262209,205700,0.0,
2012-12-05 00:00:00+00:00,25.21999931335449,25.399999618530277,24.979999542236328,9.306342124938965,68700,0.0,
2012-12-06 00:00:00+00:00,25.18000030517578,25.25,24.709999084472656,9.129290580749512,50100,0.0,
2012-12-07 00:00:00+00:00,24.729999542236328,25.170000076293945,24.729999542236328,9.214126586914062,42200,0.0,
2012-12-10 00:00:00+00:00,25.149999618530277,25.18000030517578,24.850000381469727,9.166172981262209,34400,0.0,
2012-12-11 00:00:00+00:00,25.0,25.049999237060547,24.8799991607666,9.177239418029783,44000,0.0,
2012-12-12 00:00:00+00:00,24.8799991607666,25.299999237060547,24.3799991607666,9.029698371887209,60500,0.0,
2012-12-13 00:00:00+00:00,24.440000534057617,24.8799991607666,24.31999969482422,9.033384323120115,47300,0.0,
2012-12-14 00:00:00+00:00,24.68000030517578,25.0,24.520000457763672,9.066583633422852,43700,0.0,
2012-12-17 00:00:00+00:00,24.799999237060547,25.190000534057617,24.71999931335449,9.18461799621582,49500,0.0,
2012-12-18 00:00:00+00:00,24.950000762939453,25.440000534057617,24.739999771118164,9.188307762145996,43800,0.0,
2012-12-19 00:00:00+00:00,25.059999465942383,25.31999969482422,24.81999969482422,9.258389472961426,35600,0.0,
2012-12-20 00:00:00+00:00,24.84000015258789,25.530000686645508,24.84000015258789,9.210436820983888,40800,0.0,
2012-12-21 00:00:00+00:00,25.030000686645508,25.36000061035156,24.770000457763672,9.18461799621582,96100,0.0,
2012-12-24 00:00:00+00:00,25.270000457763672,25.290000915527344,24.76000022888184,9.284210205078123,18300,0.0,
2012-12-26 00:00:00+00:00,25.059999465942383,25.26000022888184,24.850000381469727,9.195686340332031,32900,0.0,
2012-12-27 00:00:00+00:00,24.90999984741211,25.209999084472656,24.770000457763672,9.188307762145996,79200,0.0,
2012-12-28 00:00:00+00:00,24.93000030517578,25.100000381469727,24.709999084472656,9.173555374145508,150400,0.0,
2012-12-31 00:00:00+00:00,24.989999771118164,25.239999771118164,24.8700008392334,9.280522346496582,39500,0.0,
2013-01-02 00:00:00+00:00,25.420000076293945,26.0,25.420000076293945,9.586676597595217,82800,0.0,
2013-01-03 00:00:00+00:00,25.950000762939453,27.0,25.65999984741211,9.907586097717283,43900,0.0,
2013-01-04 00:00:00+00:00,26.46999931335449,26.850000381469727,25.979999542236328,9.870697021484377,60700,0.0,
2013-01-07 00:00:00+00:00,26.780000686645508,26.96999931335449,26.270000457763672,9.889142036437988,36800,0.0,
2013-01-08 00:00:00+00:00,26.899999618530277,27.46999931335449,26.809999465942383,10.040374755859377,73100,0.0,
2013-01-09 00:00:00+00:00,27.46999931335449,28.399999618530277,27.18000030517578,10.43874454498291,123100,0.0,
2013-01-10 00:00:00+00:00,28.270000457763672,28.88999938964844,27.90999984741211,10.564152717590332,74100,0.0,
2013-01-11 00:00:00+00:00,28.63999938964844,28.989999771118164,28.280000686645508,10.589970588684082,93700,0.0,
2013-01-14 00:00:00+00:00,28.770000457763672,28.950000762939453,28.049999237060547,10.619482040405272,79200,0.0,
2013-01-15 00:00:00+00:00,28.459999084472656,28.920000076293945,28.43000030517578,10.57890796661377,31300,0.0,
2013-01-16 00:00:00+00:00,28.809999465942383,29.25,28.739999771118164,10.73751735687256,98200,0.0,
2013-01-17 00:00:00+00:00,29.25,30.1200008392334,28.530000686645508,10.593664169311523,90700,0.0,
2013-01-18 00:00:00+00:00,28.6200008392334,29.40999984741211,28.6200008392334,10.68588161468506,38500,0.0,
2013-01-22 00:00:00+00:00,28.959999084472656,29.3700008392334,28.940000534057617,10.693255424499512,30300,0.0,
2013-01-23 00:00:00+00:00,28.93000030517578,29.1299991607666,28.82999992370605,10.652681350708008,13400,0.0,
2013-01-24 00:00:00+00:00,29.01000022888184,29.13999938964844,28.84000015258789,10.671125411987305,17000,0.0,
2013-01-25 00:00:00+00:00,29.059999465942383,29.13999938964844,28.75,10.678500175476074,38300,0.0,
2013-01-28 00:00:00+00:00,29.049999237060547,29.049999237060547,28.809999465942383,10.671125411987305,16100,0.0,
2013-01-29 00:00:00+00:00,29.059999465942383,29.11000061035156,28.86000061035156,10.652681350708008,26300,0.0,
