date,MELI_Open,MELI_High,MELI_Low,MELI_Close,MELI_Volume,MELI_Dividends,MELI_Stock Splits
2007-08-10 00:00:00+00:00,22.0,29.0,21.0,27.61643409729004,9800300,0.0,
2007-08-13 00:00:00+00:00,31.200000762939453,39.66999816894531,29.0,30.668779373168945,3162100,0.0,
2007-08-14 00:00:00+00:00,32.45000076293945,32.70000076293945,29.979999542236328,29.09900665283203,609300,0.0,
2007-08-15 00:00:00+00:00,30.209999084472656,30.209999084472656,28.049999237060547,27.6745719909668,991800,0.0,
2007-08-16 00:00:00+00:00,28.25,30.0,25.059999465942383,27.22883415222168,1107500,0.0,
2007-08-17 00:00:00+00:00,30.31999969482422,33.63999938964844,30.0,31.83157730102539,438100,0.0,
2007-08-20 00:00:00+00:00,32.900001525878906,33.5,29.5,29.52535820007324,235000,0.0,
2007-08-21 00:00:00+00:00,29.709999084472656,30.290000915527344,27.76000022888184,28.12031364440918,180500,0.0,
2007-08-22 00:00:00+00:00,29.149999618530277,30.82999992370605,29.149999618530277,28.65326499938965,77900,0.0,
2007-08-23 00:00:00+00:00,30.88999938964844,30.88999938964844,28.899999618530277,29.06993293762207,244700,0.0,
2007-08-24 00:00:00+00:00,29.15999984741211,30.25,28.520000457763672,29.06993293762207,144200,0.0,
2007-08-27 00:00:00+00:00,29.3700008392334,30.25,28.51000022888184,28.4885311126709,173200,0.0,
2007-08-28 00:00:00+00:00,29.299999237060547,29.799999237060547,28.5,28.00403213500977,292600,0.0,
2007-08-29 00:00:00+00:00,29.520000457763672,30.71999931335449,28.76000022888184,28.420703887939453,113800,0.0,
2007-08-30 00:00:00+00:00,29.75,29.75,28.549999237060547,27.858686447143555,259600,0.0,
2007-08-31 00:00:00+00:00,29.149999618530277,29.149999618530277,28.0,27.248218536376957,69100,0.0,
2007-09-04 00:00:00+00:00,28.01000022888184,29.0,27.280000686645508,27.131933212280277,135500,0.0,
2007-09-05 00:00:00+00:00,27.3799991607666,28.90999984741211,27.0,27.626121520996094,198800,0.0,
2007-09-06 00:00:00+00:00,28.86000061035156,32.25,28.76000022888184,29.00210189819336,179300,0.0,
2007-09-07 00:00:00+00:00,30.68000030517578,31.700000762939453,29.25,28.585433959960938,74900,0.0,
2007-09-10 00:00:00+00:00,29.75,30.65999984741211,29.06999969482422,28.39163017272949,118000,0.0,
2007-09-11 00:00:00+00:00,29.670000076293945,29.75,28.82999992370605,28.178451538085938,106100,0.0,
2007-09-12 00:00:00+00:00,28.8700008392334,29.76000022888184,28.280000686645508,28.26566505432129,76500,0.0,
2007-09-13 00:00:00+00:00,29.200000762939453,29.440000534057617,28.940000534057617,28.100934982299805,22700,0.0,
2007-09-14 00:00:00+00:00,28.61000061035156,29.76000022888184,28.040000915527344,27.61643409729004,117200,0.0,
2007-09-17 00:00:00+00:00,28.25,28.40999984741211,27.61000061035156,26.889686584472656,71900,0.0,
2007-09-18 00:00:00+00:00,27.75,29.15999984741211,27.46999931335449,27.131933212280277,167800,0.0,
2007-09-19 00:00:00+00:00,30.100000381469727,33.7400016784668,30.049999237060547,32.24823760986328,697200,0.0,
2007-09-20 00:00:00+00:00,33.4900016784668,38.34999847412109,32.9900016784668,35.91105651855469,505100,0.0,
2007-09-21 00:00:00+00:00,36.52000045776367,40.66999816894531,35.630001068115234,39.263790130615234,324000,0.0,
2007-09-24 00:00:00+00:00,38.27000045776367,41.29999923706055,38.2599983215332,39.787052154541016,312300,0.0,
2007-09-25 00:00:00+00:00,38.720001220703125,39.9900016784668,37.06999969482422,37.01572799682617,262100,0.0,
