date,HSY_Open,HSY_High,HSY_Low,HSY_Close,HSY_Volume,HSY_Dividends,HSY_Stock Splits
1980-03-17 00:00:00+00:00,0.0,0.8854169845581055,0.84375,0.3493262529373169,96000,0.0,
1980-03-18 00:00:00+00:00,0.0,0.8541669845581055,0.84375,0.3536385297775268,67200,0.0,
1980-03-19 00:00:00+00:00,0.0,0.8697919845581055,0.859375,0.3579509556293487,108000,0.0,
1980-03-20 00:00:00+00:00,0.0,0.8697919845581055,0.8541669845581055,0.3579509556293487,26400,0.0,
1980-03-21 00:00:00+00:00,0.0,0.8645830154418945,0.8541669845581055,0.3536385297775268,72000,0.0,
1980-03-24 00:00:00+00:00,0.0,0.859375,0.84375,0.3493262529373169,36000,0.0,
1980-03-25 00:00:00+00:00,0.0,0.84375,0.8385419845581055,0.3493262529373169,1828800,0.0,
1980-03-26 00:00:00+00:00,0.0,0.8489580154418945,0.84375,0.3493262529373169,144000,0.0,
1980-03-27 00:00:00+00:00,0.0,0.8541669845581055,0.84375,0.3536385297775268,165600,0.0,
1980-03-28 00:00:00+00:00,0.0,0.859375,0.84375,0.3493262529373169,98400,0.0,
1980-03-31 00:00:00+00:00,0.0,0.875,0.84375,0.3622637987136841,146400,0.0,
1980-04-01 00:00:00+00:00,0.0,0.8854169845581055,0.8645830154418945,0.3665768206119537,91200,0.0,
1980-04-02 00:00:00+00:00,0.0,0.875,0.8541669845581055,0.3601077497005462,96000,0.0,
1980-04-03 00:00:00+00:00,0.0,0.859375,0.8541669845581055,0.3536385297775268,64800,0.0,
1980-04-07 00:00:00+00:00,0.0,0.8541669845581055,0.84375,0.3514819741249084,52800,0.0,
1980-04-08 00:00:00+00:00,0.0,0.859375,0.8333330154418945,0.3493262529373169,36000,0.0,
1980-04-09 00:00:00+00:00,0.0,0.8541669845581055,0.8489580154418945,0.3514819741249084,16800,0.0,
1980-04-10 00:00:00+00:00,0.0,0.8645830154418945,0.8541669845581055,0.3536385297775268,28800,0.0,
1980-04-11 00:00:00+00:00,0.0,0.8645830154418945,0.8541669845581055,0.3536385297775268,52800,0.0,
1980-04-14 00:00:00+00:00,0.0,0.859375,0.8489580154418945,0.3557948470115661,33600,0.0,
1980-04-15 00:00:00+00:00,0.0,0.8645830154418945,0.8541669845581055,0.3536385297775268,28800,0.0,
1980-04-16 00:00:00+00:00,0.0,0.8645830154418945,0.8541669845581055,0.3536385297775268,151200,0.0,
1980-04-17 00:00:00+00:00,0.0,0.8541669845581055,0.8489580154418945,0.3536385297775268,96000,0.0,
1980-04-18 00:00:00+00:00,0.0,0.859375,0.8489580154418945,0.3514819741249084,268800,0.0,
1980-04-21 00:00:00+00:00,0.0,0.8645830154418945,0.8541669845581055,0.3557948470115661,55200,0.0,
1980-04-22 00:00:00+00:00,0.0,0.8541669845581055,0.84375,0.3493262529373169,146400,0.0,
1980-04-23 00:00:00+00:00,0.0,0.859375,0.8541669845581055,0.3536385297775268,76800,0.0,
1980-04-24 00:00:00+00:00,0.0,0.859375,0.8489580154418945,0.3557948470115661,43200,0.0,
1980-04-25 00:00:00+00:00,0.0,0.8697919845581055,0.8541669845581055,0.3601077497005462,72000,0.0,
1980-04-28 00:00:00+00:00,0.0,0.8958330154418945,0.8697919845581055,0.3708890080451965,45600,0.0,
1980-04-29 00:00:00+00:00,0.0,0.90625,0.8958330154418945,0.3752018809318542,60000,0.0,
1980-04-30 00:00:00+00:00,0.0,0.9166669845581056,0.9010419845581056,0.3730455636978149,55200,0.0,
1980-05-01 00:00:00+00:00,0.0,0.9166669845581056,0.8958330154418945,0.3708890080451965,136800,0.0,
1980-05-02 00:00:00+00:00,0.0,0.9010419845581056,0.8958330154418945,0.3708890080451965,259200,0.0,
1980-05-05 00:00:00+00:00,0.0,0.9322919845581056,0.9010419845581056,0.3816710114479065,146400,0.0,
1980-05-06 00:00:00+00:00,0.0,0.9375,0.90625,0.3795145750045776,93600,0.0,
1980-05-07 00:00:00+00:00,0.0,0.9166669845581056,0.90625,0.3795145750045776,60000,0.0,
1980-05-08 00:00:00+00:00,0.0,0.9375,0.90625,0.3795145750045776,120000,0.0,
1980-05-09 00:00:00+00:00,0.0,0.9166669845581056,0.90625,0.3795145750045776,45600,0.0,
1980-05-12 00:00:00+00:00,0.0,0.9270830154418944,0.9166669845581056,0.3795145750045776,21600,0.0,
1980-05-13 00:00:00+00:00,0.0,0.9375,0.921875,0.3859837055206299,24000,0.0,
1980-05-14 00:00:00+00:00,0.0,0.9375,0.921875,0.3838271796703338,50400,0.0,
1980-05-15 00:00:00+00:00,0.0,0.9479169845581056,0.9270830154418944,0.3924528062343597,38400,0.0,
1980-05-16 00:00:00+00:00,0.0,0.9583330154418944,0.9375,0.3902961611747741,40800,0.0,
1980-05-19 00:00:00+00:00,0.0,0.9322919845581056,0.9322919845581056,0.3859837055206299,88800,0.0,
1980-05-20 00:00:00+00:00,0.0,0.9375,0.9322919845581056,0.3859837055206299,60000,0.0,
1980-05-21 00:00:00+00:00,0.0,0.9583330154418944,0.9427080154418944,0.3924528062343597,64800,0.0,
1980-05-22 00:00:00+00:00,0.0,0.9739580154418944,0.9479169845581056,0.4032341539859772,122400,0.0,
1980-05-23 00:00:00+00:00,0.0,0.9739580154418944,0.9479169845581056,0.3967651128768921,21600,0.0,
1980-05-27 00:00:00+00:00,0.0,0.9479169845581056,0.9375,0.3881398737430572,24000,0.0,
1980-05-28 00:00:00+00:00,0.0,0.9479169845581056,0.9270830154418944,0.3838271796703338,57600,0.0,
1980-05-29 00:00:00+00:00,0.0,0.96875,0.9375,0.3967651128768921,62400,0.0,
1980-05-30 00:00:00+00:00,0.0,0.9583330154418944,0.9427080154418944,0.3967651128768921,76800,0.0,
1980-06-02 00:00:00+00:00,0.0,0.96875,0.9583330154418944,0.4010777473449707,14400,0.0,
1980-06-03 00:00:00+00:00,0.0,0.96875,0.953125,0.4010777473449707,40800,0.0,
1980-06-04 00:00:00+00:00,0.0,0.9635419845581056,0.9427080154418944,0.3989218175411224,76800,0.0,
1980-06-05 00:00:00+00:00,0.0,0.96875,0.9479169845581056,0.3967651128768921,105600,0.0,
1980-06-06 00:00:00+00:00,0.0,0.9947919845581056,0.9583330154418944,0.4097031056880951,156000,0.0,
1980-06-09 00:00:00+00:00,0.0,1.0208330154418943,0.9739580154418944,0.4226410686969757,602400,0.0,
1980-06-10 00:00:00+00:00,0.0,1.046875,1.0208330154418943,0.4269538521766662,828000,0.0,
1980-06-11 00:00:00+00:00,0.0,1.03125,1.0104169845581057,0.4226410686969757,31200,0.0,
1980-06-12 00:00:00+00:00,0.0,1.0364580154418943,1.0,0.4140158891677856,151200,0.0,
1980-06-13 00:00:00+00:00,0.0,0.9895830154418944,0.9583330154418944,0.4053906202316284,127200,0.0,
1980-06-16 00:00:00+00:00,0.0,0.9947919845581056,0.9739580154418944,0.4053906202316284,151200,0.0,
1980-06-17 00:00:00+00:00,0.0,0.9791669845581056,0.96875,0.4032341539859772,153600,0.0,
1980-06-18 00:00:00+00:00,0.0,0.9895830154418944,0.9635419845581056,0.3989218175411224,28800,0.0,
1980-06-19 00:00:00+00:00,0.0,0.9583330154418944,0.9479169845581056,0.3924528062343597,33600,0.0,
1980-06-20 00:00:00+00:00,0.0,0.9479169845581056,0.921875,0.3838271796703338,57600,0.0,
1980-06-23 00:00:00+00:00,0.0,0.9322919845581056,0.9114580154418944,0.3859837055206299,112800,0.0,
1980-06-24 00:00:00+00:00,0.0,0.9583330154418944,0.9427080154418944,0.3967651128768921,60000,0.0,
1980-06-25 00:00:00+00:00,0.0,0.96875,0.9479169845581056,0.3967651128768921,103200,0.0,
1980-06-26 00:00:00+00:00,0.0,0.9791669845581056,0.9583330154418944,0.4053906202316284,513600,0.0,
