date,IIIN_Open,IIIN_High,IIIN_Low,IIIN_Close,IIIN_Volume,IIIN_Dividends,IIIN_Stock Splits
1992-06-18 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,8800,0.0,
1992-06-19 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,200,0.0,
1992-06-22 00:00:00+00:00,4.625,4.6875,4.625,2.069586515426636,4400,0.0,
1992-06-23 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,1400,0.0,
1992-06-24 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,400,0.0,
1992-06-25 00:00:00+00:00,4.6875,4.6875,4.6875,2.069586515426636,23000,0.0,
1992-06-26 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,1800,0.0,
1992-06-29 00:00:00+00:00,4.5625,4.625,4.5625,2.0419909954071045,20200,0.0,
1992-06-30 00:00:00+00:00,4.6875,4.6875,4.6875,2.069586515426636,1000,0.0,
1992-07-01 00:00:00+00:00,4.6875,4.6875,4.6875,2.069586515426636,8400,0.0,
1992-07-02 00:00:00+00:00,4.625,4.6875,4.625,2.069586515426636,30200,0.0,
1992-07-06 00:00:00+00:00,4.6875,4.6875,4.6875,2.069586515426636,400,0.0,
1992-07-07 00:00:00+00:00,4.6875,4.6875,4.625,2.0419909954071045,2600,0.0,
1992-07-08 00:00:00+00:00,4.6875,4.6875,4.6875,2.069586515426636,800,0.0,
1992-07-09 00:00:00+00:00,4.6875,4.6875,4.6875,2.069586515426636,1000,0.0,
1992-07-10 00:00:00+00:00,4.625,4.6875,4.625,2.069586515426636,2600,0.0,
1992-07-13 00:00:00+00:00,4.625,4.6875,4.625,2.069586515426636,2600,0.0,
1992-07-14 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,800,0.0,
1992-07-15 00:00:00+00:00,4.6875,4.875,4.6875,2.1523685455322266,9000,0.0,
1992-07-16 00:00:00+00:00,5.0,5.0625,5.0,2.2351534366607666,22000,0.0,
1992-07-17 00:00:00+00:00,4.9375,5.0,4.9375,2.207557439804077,5600,0.0,
1992-07-20 00:00:00+00:00,4.875,4.875,4.875,2.1523685455322266,400,0.0,
1992-07-21 00:00:00+00:00,4.9375,4.9375,4.875,2.1523685455322266,800,0.0,
1992-07-22 00:00:00+00:00,4.875,4.875,4.875,2.1523685455322266,400,0.0,
1992-07-23 00:00:00+00:00,4.9375,4.9375,4.9375,2.1799631118774414,400,0.0,
1992-07-24 00:00:00+00:00,4.875,4.875,4.875,2.1523685455322266,1000,0.0,
1992-07-27 00:00:00+00:00,4.9375,4.9375,4.9375,2.1799631118774414,6800,0.0,
1992-07-28 00:00:00+00:00,4.8125,4.8125,4.8125,2.124774217605591,1000,0.0,
1992-07-29 00:00:00+00:00,4.875,4.875,4.75,2.124774217605591,7000,0.0,
1992-07-30 00:00:00+00:00,4.8125,4.8125,4.75,2.0971803665161133,3800,0.0,
1992-07-31 00:00:00+00:00,4.75,4.75,4.75,2.0971803665161133,0,0.0,
1992-08-03 00:00:00+00:00,4.75,4.75,4.75,2.0971803665161133,400,0.0,
1992-08-04 00:00:00+00:00,4.8125,4.875,4.8125,2.1523685455322266,94200,0.0,
1992-08-05 00:00:00+00:00,4.75,4.9375,4.75,2.1799631118774414,4400,0.0,
1992-08-06 00:00:00+00:00,4.8125,4.8125,4.75,2.0971803665161133,2000,0.0,
1992-08-07 00:00:00+00:00,4.75,4.75,4.75,2.0971803665161133,2800,0.0,
1992-08-10 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,2000,0.0,
1992-08-11 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,0,0.0,
1992-08-12 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,0,0.0,
1992-08-13 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,200,0.0,
1992-08-14 00:00:00+00:00,4.625,4.625,4.5,1.986802339553833,3200,0.0,
1992-08-17 00:00:00+00:00,4.5,4.5625,4.5,2.0143961906433105,1200,0.0,
1992-08-18 00:00:00+00:00,4.5625,4.5625,4.5,2.0143961906433105,2400,0.0,
1992-08-19 00:00:00+00:00,4.5625,4.5625,4.5,1.986802339553833,800,0.0,
1992-08-20 00:00:00+00:00,4.5,4.5,4.5,1.986802339553833,400,0.0,
1992-08-21 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,2000,0.0,
1992-08-24 00:00:00+00:00,4.625,4.625,4.5,1.986802339553833,2000,0.0,
1992-08-25 00:00:00+00:00,4.5625,4.5625,4.5625,2.0143961906433105,600,0.0,
1992-08-26 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,3000,0.0,
1992-08-27 00:00:00+00:00,4.6875,4.6875,4.6875,2.069586515426636,600,0.0,
1992-08-28 00:00:00+00:00,4.5625,4.625,4.5625,2.0419909954071045,6000,0.0,
1992-08-31 00:00:00+00:00,4.5625,4.5625,4.5,2.0143961906433105,4000,0.0,
1992-09-01 00:00:00+00:00,4.5625,4.5625,4.5,1.986802339553833,5000,0.0,
1992-09-02 00:00:00+00:00,4.5,4.5,4.5,1.986802339553833,0,0.0,
1992-09-03 00:00:00+00:00,4.4375,4.5625,4.4375,2.0143961906433105,9000,0.0,
1992-09-04 00:00:00+00:00,4.5625,4.5625,4.5625,2.0143961906433105,0,0.0,
1992-09-08 00:00:00+00:00,4.625,4.625,4.625,2.0419909954071045,11800,0.0,
1992-09-09 00:00:00+00:00,4.5625,4.6875,4.5625,2.0553224086761475,2200,0.03,
1992-09-10 00:00:00+00:00,4.6875,4.6875,4.625,2.0830979347229004,8800,0.0,
1992-09-11 00:00:00+00:00,4.8125,4.8125,4.8125,2.138646364212036,1000,0.0,
1992-09-14 00:00:00+00:00,4.8125,5.0,4.8125,2.194195508956909,13800,0.0,
1992-09-15 00:00:00+00:00,4.875,4.9375,4.8125,2.194195508956909,14800,0.0,
1992-09-16 00:00:00+00:00,4.8125,4.875,4.8125,2.166421413421631,1000,0.0,
1992-09-17 00:00:00+00:00,4.875,4.875,4.875,2.166421413421631,1200,0.0,
1992-09-18 00:00:00+00:00,4.9375,4.9375,4.9375,2.194195508956909,200,0.0,
1992-09-21 00:00:00+00:00,4.9375,4.9375,4.9375,2.194195508956909,77000,0.0,
1992-09-22 00:00:00+00:00,4.9375,4.9375,4.875,2.166421413421631,2800,0.0,
1992-09-23 00:00:00+00:00,4.9375,4.9375,4.8125,2.166421413421631,54000,0.0,
1992-09-24 00:00:00+00:00,4.875,4.875,4.875,2.166421413421631,0,0.0,
1992-09-25 00:00:00+00:00,4.75,4.75,4.75,2.110872507095337,7000,0.0,
1992-09-28 00:00:00+00:00,4.875,4.875,4.8125,2.138646364212036,1400,0.0,
1992-09-29 00:00:00+00:00,4.875,4.875,4.875,2.166421413421631,200,0.0,
1992-09-30 00:00:00+00:00,4.9375,4.9375,4.875,2.194195508956909,3600,0.0,
1992-10-01 00:00:00+00:00,4.9375,4.9375,4.875,2.194195508956909,12400,0.0,
1992-10-02 00:00:00+00:00,4.875,4.875,4.875,2.166421413421631,1800,0.0,
1992-10-05 00:00:00+00:00,4.8125,4.875,4.8125,2.166421413421631,4800,0.0,
1992-10-06 00:00:00+00:00,4.75,4.75,4.6875,2.0830979347229004,3000,0.0,
1992-10-07 00:00:00+00:00,4.625,4.625,4.5625,2.02754807472229,2800,0.0,
1992-10-08 00:00:00+00:00,4.6875,4.75,4.6875,2.0830979347229004,74400,0.0,
1992-10-09 00:00:00+00:00,4.5625,4.75,4.5625,2.110872507095337,1000,0.0,
1992-10-12 00:00:00+00:00,4.75,4.8125,4.75,2.138646364212036,5000,0.0,
1992-10-13 00:00:00+00:00,4.875,4.875,4.875,2.166421413421631,400,0.0,
1992-10-14 00:00:00+00:00,4.875,4.875,4.875,2.166421413421631,200,0.0,
1992-10-15 00:00:00+00:00,4.8125,4.8125,4.8125,2.138646364212036,1000,0.0,
1992-10-16 00:00:00+00:00,4.75,4.875,4.75,2.166421413421631,1000,0.0,
1992-10-19 00:00:00+00:00,4.8125,4.8125,4.8125,2.138646364212036,800,0.0,
1992-10-20 00:00:00+00:00,4.75,5.0,4.75,2.2219698429107666,29000,0.0,
1992-10-21 00:00:00+00:00,4.875,5.0,4.875,2.2219698429107666,10400,0.0,
1992-10-22 00:00:00+00:00,4.875,4.9375,4.8125,2.138646364212036,2800,0.0,
1992-10-23 00:00:00+00:00,4.875,4.875,4.875,2.166421413421631,1400,0.0,
1992-10-26 00:00:00+00:00,4.9375,5.125,4.875,2.2775204181671143,109200,0.0,
1992-10-27 00:00:00+00:00,5.125,5.25,5.0,2.2219698429107666,137000,0.0,
1992-10-28 00:00:00+00:00,5.125,5.25,5.125,2.305294990539551,18800,0.0,
1992-10-29 00:00:00+00:00,5.125,5.125,5.0,2.2219698429107666,9600,0.0,
1992-10-30 00:00:00+00:00,5.0625,5.1875,5.0625,2.305294990539551,5200,0.0,
1992-11-02 00:00:00+00:00,5.25,5.375,5.25,2.388618469238281,73600,0.0,
1992-11-03 00:00:00+00:00,5.375,5.375,5.25,2.3608438968658447,27600,0.0,
1992-11-04 00:00:00+00:00,5.3125,5.3125,5.25,2.3330695629119877,33600,0.0,
1992-11-05 00:00:00+00:00,5.25,5.25,5.25,2.3330695629119877,9800,0.0,
1992-11-06 00:00:00+00:00,5.25,5.3125,5.25,2.3608438968658447,3400,0.0,
1992-11-09 00:00:00+00:00,5.1875,5.4375,5.125,2.4163923263549805,73200,0.0,
1992-11-10 00:00:00+00:00,5.4375,5.5,5.375,2.444166898727417,72000,0.0,
1992-11-11 00:00:00+00:00,5.5,5.5,5.4375,2.444166898727417,45000,0.0,
1992-11-12 00:00:00+00:00,5.5,5.5,5.4375,2.444166898727417,67400,0.0,
1992-11-13 00:00:00+00:00,5.5625,5.5625,5.5,2.471940755844116,17800,0.0,
1992-11-16 00:00:00+00:00,5.5625,5.5625,5.5,2.444166898727417,26200,0.0,
1992-11-17 00:00:00+00:00,5.5625,5.625,5.5625,2.4997169971466064,53200,0.0,
1992-11-18 00:00:00+00:00,5.625,5.625,5.625,2.4997169971466064,1200,0.0,
1992-11-19 00:00:00+00:00,5.5625,5.625,5.5625,2.4997169971466064,102600,0.0,
1992-11-20 00:00:00+00:00,5.625,5.875,5.625,2.6108148097991943,108800,0.0,
1992-11-23 00:00:00+00:00,5.875,5.875,5.75,2.583040237426758,32600,0.0,
1992-11-24 00:00:00+00:00,5.75,5.8125,5.75,2.583040237426758,8800,0.0,
1992-11-25 00:00:00+00:00,5.8125,5.875,5.625,2.5552656650543213,37400,0.0,
1992-11-27 00:00:00+00:00,5.625,5.6875,5.5625,2.527492046356201,13000,0.0,
1992-11-30 00:00:00+00:00,5.6875,5.75,5.5625,2.527492046356201,40600,0.0,
1992-12-01 00:00:00+00:00,5.75,6.0,5.6875,2.6663618087768555,78400,0.0,
1992-12-02 00:00:00+00:00,6.0,6.6875,5.875,2.805238485336304,102400,0.0,
1992-12-03 00:00:00+00:00,6.3125,6.3125,6.0,2.694139003753662,43200,0.0,
1992-12-04 00:00:00+00:00,6.0625,6.0625,5.9375,2.6385903358459477,37200,0.0,
1992-12-07 00:00:00+00:00,5.9375,5.9375,5.75,2.5552656650543213,36800,0.0,
1992-12-08 00:00:00+00:00,5.75,5.75,5.5625,2.4997169971466064,68000,0.0,
1992-12-09 00:00:00+00:00,5.4375,5.5,5.3125,2.429349899291992,45600,0.03,
1992-12-10 00:00:00+00:00,5.5,5.5,5.5,2.457272529602051,13200,0.0,
1992-12-11 00:00:00+00:00,5.5,5.5625,5.4375,2.4851951599121094,18600,0.0,
1992-12-14 00:00:00+00:00,5.5625,5.6875,5.5,2.4851951599121094,53200,0.0,
1992-12-15 00:00:00+00:00,5.5625,5.5625,5.375,2.4851951599121094,22000,0.0,
1992-12-16 00:00:00+00:00,5.5625,5.5625,5.4375,2.457272529602051,23400,0.0,
1992-12-17 00:00:00+00:00,5.4375,5.5625,5.4375,2.4851951599121094,13800,0.0,
1992-12-18 00:00:00+00:00,5.5625,5.5625,5.4375,2.457272529602051,37800,0.0,
1992-12-21 00:00:00+00:00,5.5,5.5,5.375,2.429349899291992,21200,0.0,
1992-12-22 00:00:00+00:00,5.4375,5.5,5.375,2.457272529602051,15000,0.0,
1992-12-23 00:00:00+00:00,5.5625,5.8125,5.5625,2.568966150283813,18600,0.0,
1992-12-24 00:00:00+00:00,5.875,6.0,5.875,2.6527373790740967,14000,0.0,
1992-12-28 00:00:00+00:00,6.0,6.0,5.875,2.680659055709839,26600,0.0,
1992-12-29 00:00:00+00:00,6.0,6.0,5.8125,2.6527373790740967,32400,0.0,
1992-12-30 00:00:00+00:00,6.0625,6.375,6.0625,2.792355298995972,46600,0.0,
1992-12-31 00:00:00+00:00,6.25,6.3125,6.125,2.7365071773529053,26200,0.0,
1993-01-04 00:00:00+00:00,6.0,6.125,5.9375,2.680659055709839,14600,0.0,
1993-01-05 00:00:00+00:00,5.9375,6.0625,5.75,2.5968902111053467,27400,0.0,
1993-01-06 00:00:00+00:00,5.75,6.0,5.75,2.680659055709839,11000,0.0,
1993-01-07 00:00:00+00:00,6.0,6.1875,5.9375,2.708585262298584,44600,0.0,
1993-01-08 00:00:00+00:00,6.125,6.125,5.9375,2.680659055709839,7600,0.0,
1993-01-11 00:00:00+00:00,6.0625,6.0625,6.0,2.680659055709839,5400,0.0,
1993-01-12 00:00:00+00:00,6.0,6.0,5.8125,2.5968902111053467,13800,0.0,
1993-01-13 00:00:00+00:00,5.8125,5.875,5.8125,2.5968902111053467,24800,0.0,
1993-01-14 00:00:00+00:00,5.875,6.0,5.875,2.680659055709839,5200,0.0,
1993-01-15 00:00:00+00:00,5.9375,6.125,5.9375,2.680659055709839,30600,0.0,
1993-01-18 00:00:00+00:00,6.0625,6.25,6.0625,2.792355298995972,61600,0.0,
1993-01-19 00:00:00+00:00,6.25,6.375,6.1875,2.792355298995972,31600,0.0,
1993-01-20 00:00:00+00:00,6.125,6.25,6.125,2.792355298995972,17600,0.0,
1993-01-21 00:00:00+00:00,6.25,6.3125,6.0625,2.764431953430176,34600,0.0,
1993-01-22 00:00:00+00:00,6.3125,6.3125,5.75,2.568966150283813,84200,0.0,
1993-01-25 00:00:00+00:00,5.9375,5.9375,5.75,2.6248133182525635,20000,0.0,
1993-01-26 00:00:00+00:00,5.875,5.9375,5.8125,2.5968902111053467,11000,0.0,
1993-01-27 00:00:00+00:00,5.75,5.875,5.6875,2.541044235229492,9000,0.0,
1993-01-28 00:00:00+00:00,5.75,5.8125,5.75,2.568966150283813,16600,0.0,
1993-01-29 00:00:00+00:00,5.8125,5.875,5.8125,2.6248133182525635,24400,0.0,
1993-02-01 00:00:00+00:00,5.9375,5.9375,5.8125,2.5968902111053467,3200,0.0,
1993-02-02 00:00:00+00:00,5.9375,5.9375,5.8125,2.6248133182525635,9600,0.0,
1993-02-03 00:00:00+00:00,5.8125,5.9375,5.75,2.6527373790740967,24400,0.0,
1993-02-04 00:00:00+00:00,5.9375,6.0,5.8125,2.680659055709839,16600,0.0,
1993-02-05 00:00:00+00:00,6.0625,6.125,5.9375,2.7365071773529053,26400,0.0,
1993-02-08 00:00:00+00:00,6.125,6.125,6.0,2.708585262298584,19200,0.0,
1993-02-09 00:00:00+00:00,6.0625,6.0625,6.0,2.708585262298584,6200,0.0,
1993-02-10 00:00:00+00:00,6.0,6.0625,6.0,2.680659055709839,23200,0.0,
1993-02-11 00:00:00+00:00,6.0625,6.125,6.0625,2.708585262298584,23600,0.0,
1993-02-12 00:00:00+00:00,6.0,6.1875,6.0,2.7365071773529053,44200,0.0,
1993-02-16 00:00:00+00:00,6.0625,6.125,5.8125,2.5968902111053467,62600,0.0,
1993-02-17 00:00:00+00:00,5.875,6.0,5.8125,2.680659055709839,20200,0.0,
1993-02-18 00:00:00+00:00,5.9375,5.9375,5.875,2.6527373790740967,20800,0.0,
1993-02-19 00:00:00+00:00,5.9375,5.9375,5.9375,2.6527373790740967,4400,0.0,
1993-02-22 00:00:00+00:00,5.8125,5.8125,5.8125,2.5968902111053467,8600,0.0,
1993-02-23 00:00:00+00:00,5.875,5.875,5.6875,2.568966150283813,43400,0.0,
1993-02-24 00:00:00+00:00,5.5625,5.75,5.5625,2.568966150283813,11400,0.0,
1993-02-25 00:00:00+00:00,5.75,5.8125,5.6875,2.541044235229492,3600,0.0,
1993-02-26 00:00:00+00:00,5.8125,6.0,5.8125,2.680659055709839,27200,0.0,
1993-03-01 00:00:00+00:00,6.125,6.125,6.0625,2.708585262298584,4600,0.0,
1993-03-02 00:00:00+00:00,6.0,6.1875,6.0,2.680659055709839,14400,0.0,
1993-03-03 00:00:00+00:00,6.0,6.0,5.9375,2.6527373790740967,6400,0.0,
1993-03-04 00:00:00+00:00,5.875,5.9375,5.875,2.6527373790740967,14000,0.0,
1993-03-05 00:00:00+00:00,5.9375,5.9375,5.875,2.6248133182525635,3600,0.0,
1993-03-08 00:00:00+00:00,5.875,5.875,5.875,2.6394155025482178,12400,0.0325,
1993-03-09 00:00:00+00:00,5.875,5.9375,5.875,2.6394155025482178,22800,0.0,
1993-03-10 00:00:00+00:00,5.875,5.9375,5.875,2.667494535446167,16000,0.0,
1993-03-11 00:00:00+00:00,5.9375,6.0,5.9375,2.667494535446167,28800,0.0,
1993-03-12 00:00:00+00:00,5.875,5.9375,5.875,2.6394155025482178,57600,0.0,
1993-03-15 00:00:00+00:00,5.3125,5.5,5.3125,2.483623504638672,18000,0.03,
1993-03-16 00:00:00+00:00,5.4375,5.625,5.4375,2.540069341659546,10000,0.0,
1993-03-17 00:00:00+00:00,5.6875,5.8125,5.6875,2.596515417098999,20000,0.0,
1993-03-18 00:00:00+00:00,5.8125,5.8125,5.625,2.540069341659546,11800,0.0,
1993-03-19 00:00:00+00:00,5.75,5.75,5.6875,2.5682921409606934,7400,0.0,
1993-03-22 00:00:00+00:00,5.75,5.75,5.5625,2.511846780776977,7600,0.0,
1993-03-23 00:00:00+00:00,5.6875,5.6875,5.625,2.5682921409606934,2800,0.0,
1993-03-24 00:00:00+00:00,5.625,5.625,5.5625,2.511846780776977,3400,0.0,
1993-03-25 00:00:00+00:00,5.5625,5.5625,5.5625,2.511846780776977,600,0.0,
1993-03-26 00:00:00+00:00,5.625,5.6875,5.5625,2.5682921409606934,10400,0.0,
1993-03-29 00:00:00+00:00,5.6875,5.6875,5.5,2.5682921409606934,37000,0.0,
1993-03-30 00:00:00+00:00,5.6875,5.6875,5.5625,2.511846780776977,2800,0.0,
1993-03-31 00:00:00+00:00,5.5625,5.5625,5.3125,2.45540189743042,50000,0.0,
1993-04-01 00:00:00+00:00,5.4375,5.5,5.4375,2.45540189743042,18200,0.0,
1993-04-02 00:00:00+00:00,5.375,5.4375,5.3125,2.398956537246704,18400,0.0,
1993-04-05 00:00:00+00:00,5.3125,5.4375,5.3125,2.398956537246704,6600,0.0,
1993-04-06 00:00:00+00:00,5.25,5.25,5.25,2.370733499526977,4400,0.0,
1993-04-07 00:00:00+00:00,5.125,5.1875,5.125,2.314286231994629,17000,0.0,
1993-04-08 00:00:00+00:00,5.125,5.125,5.0,2.257840156555176,3400,0.0,
1993-04-12 00:00:00+00:00,5.0625,5.125,5.0625,2.28606390953064,5600,0.0,
1993-04-13 00:00:00+00:00,5.0,5.125,5.0,2.314286231994629,3200,0.0,
1993-04-14 00:00:00+00:00,5.25,5.25,5.125,2.314286231994629,12000,0.0,
1993-04-15 00:00:00+00:00,5.125,5.25,5.125,2.3425095081329346,6200,0.0,
1993-04-16 00:00:00+00:00,5.25,5.3125,5.1875,2.370733499526977,4800,0.0,
1993-04-19 00:00:00+00:00,5.3125,5.3125,5.25,2.370733499526977,1600,0.0,
1993-04-20 00:00:00+00:00,5.375,5.375,5.25,2.370733499526977,2200,0.0,
1993-04-21 00:00:00+00:00,5.25,5.375,5.25,2.370733499526977,2600,0.0,
1993-04-22 00:00:00+00:00,5.3125,5.3125,5.1875,2.3425095081329346,4600,0.0,
1993-04-23 00:00:00+00:00,5.25,5.25,5.1875,2.3425095081329346,1600,0.0,
1993-04-26 00:00:00+00:00,5.125,5.3125,5.125,2.398956537246704,14600,0.0,
1993-04-27 00:00:00+00:00,5.375,5.375,5.125,2.314286231994629,18400,0.0,
1993-04-28 00:00:00+00:00,5.1875,5.25,5.125,2.314286231994629,37800,0.0,
1993-04-29 00:00:00+00:00,5.0,5.0625,5.0,2.28606390953064,6200,0.0,
1993-04-30 00:00:00+00:00,5.0,5.1875,5.0,2.314286231994629,9800,0.0,
1993-05-03 00:00:00+00:00,5.1875,5.1875,5.0,2.257840156555176,27600,0.0,
1993-05-04 00:00:00+00:00,5.0,5.0,4.9375,2.2296180725097656,1400,0.0,
1993-05-05 00:00:00+00:00,4.9375,5.125,4.9375,2.314286231994629,21800,0.0,
1993-05-06 00:00:00+00:00,5.25,5.25,5.125,2.3425095081329346,2800,0.0,
1993-05-07 00:00:00+00:00,5.1875,5.1875,5.1875,2.3425095081329346,200,0.0,
1993-05-10 00:00:00+00:00,5.25,5.25,4.875,2.257840156555176,21000,0.0,
1993-05-11 00:00:00+00:00,5.0625,5.0625,5.0,2.28606390953064,5400,0.0,
1993-05-12 00:00:00+00:00,5.0625,5.1875,5.0625,2.3425095081329346,12000,0.0,
1993-05-13 00:00:00+00:00,5.1875,5.25,5.1875,2.370733499526977,7800,0.0,
1993-05-14 00:00:00+00:00,5.1875,5.375,5.125,2.4271790981292725,31200,0.0,
1993-05-17 00:00:00+00:00,5.25,5.4375,5.25,2.45540189743042,18000,0.0,
